!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 04, 2016 14:01:52
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB)
1585000000,-27.766108,-0.30932546
1586000000,-27.624891,-0.28716081
1587000000,-27.561213,-0.30088642
1588000000,-27.449297,-0.29972172
1589000000,-27.600534,-0.31159204
1590000000,-27.300625,-0.28187352
1591000000,-27.528864,-0.33326975
1592000000,-27.471172,-0.30425659
1593000000,-27.433109,-0.31574041
1594000000,-27.48979,-0.31564277
1595000000,-27.487261,-0.34020129
1596000000,-27.265564,-0.28020114
1597000000,-27.225019,-0.30995294
1598000000,-27.123421,-0.26616278
1599000000,-27.237051,-0.28352031
1600000000,-27.079718,-0.28684399
1601000000,-27.229437,-0.29996306
1602000000,-27.122686,-0.32831568
1603000000,-27.046114,-0.3062005
1604000000,-26.969608,-0.33127874
1605000000,-27.097982,-0.29611936
1606000000,-27.030357,-0.31821302
1607000000,-26.939203,-0.33545768
1608000000,-26.883238,-0.34315157
1609000000,-26.636118,-0.28299505
1610000000,-26.743242,-0.32927847
1611000000,-26.841576,-0.31757858
1612000000,-26.782467,-0.31586665
1613000000,-26.718294,-0.31328592
1614000000,-26.626953,-0.28713354
1615000000,-26.642008,-0.32716477
1616000000,-26.51096,-0.34163365
1617000000,-26.581947,-0.30285722
1618000000,-26.536249,-0.28495443
1619000000,-26.420227,-0.29717264
1620000000,-26.469837,-0.30875668
1621000000,-26.389786,-0.32227224
1622000000,-26.414431,-0.33871245
1623000000,-26.297253,-0.29949993
1624000000,-26.3008,-0.32253459
1625000000,-26.244188,-0.33390239
1626000000,-26.21983,-0.31153172
1627000000,-26.273844,-0.33084717
1628000000,-26.207417,-0.33238289
1629000000,-26.084499,-0.2918871
1630000000,-26.197811,-0.30733749
1631000000,-26.227362,-0.32810363
1632000000,-25.946804,-0.30803072
1633000000,-26.014433,-0.30677637
1634000000,-25.99477,-0.31433034
1635000000,-25.892366,-0.31972557
1636000000,-25.837984,-0.31386054
1637000000,-25.974979,-0.332692
1638000000,-25.857796,-0.31745347
1639000000,-25.926048,-0.31756061
1640000000,-25.809647,-0.31970382
1641000000,-25.754665,-0.32137018
1642000000,-25.903891,-0.34709588
1643000000,-25.760141,-0.34708509
1644000000,-25.655115,-0.31621653
1645000000,-25.762924,-0.33694416
1646000000,-25.599226,-0.32851094
1647000000,-25.745127,-0.30971351
1648000000,-25.576042,-0.29850003
1649000000,-25.541065,-0.31300065
1650000000,-25.48472,-0.31225193
1651000000,-25.392281,-0.30343735
1652000000,-25.373566,-0.32882985
1653000000,-25.473162,-0.33503228
1654000000,-25.358116,-0.30855569
1655000000,-25.299088,-0.31669375
1656000000,-25.289865,-0.33688021
1657000000,-25.29858,-0.31642669
1658000000,-25.367361,-0.32773444
1659000000,-25.283194,-0.32972115
1660000000,-25.174318,-0.33153743
1661000000,-25.120369,-0.35423952
1662000000,-25.100033,-0.3255696
1663000000,-25.003838,-0.33611926
1664000000,-24.979155,-0.34567454
1665000000,-25.114813,-0.31897846
1666000000,-25.068865,-0.34983674
1667000000,-25.006247,-0.33413741
1668000000,-24.942533,-0.34926343
1669000000,-24.886639,-0.32444301
1670000000,-24.792496,-0.33928192
1671000000,-24.788692,-0.3288787
1672000000,-24.875401,-0.34043881
1673000000,-24.871117,-0.32656413
1674000000,-24.743952,-0.34639221
1675000000,-24.757877,-0.31507337
1676000000,-24.752481,-0.32576346
1677000000,-24.796936,-0.32673889
1678000000,-24.60413,-0.2970587
1679000000,-24.542377,-0.30514547
1680000000,-24.675411,-0.32918918
1681000000,-24.730822,-0.31592762
1682000000,-24.525585,-0.3298749
1683000000,-24.385126,-0.31252629
1684000000,-24.454813,-0.33373189
1685000000,-24.337292,-0.33299625
1686000000,-24.422592,-0.306995
1687000000,-24.47456,-0.30773324
1688000000,-24.394632,-0.36493492
1689000000,-24.459394,-0.3446649
1690000000,-24.355066,-0.30716515
1691000000,-24.325575,-0.32429692
1692000000,-24.257929,-0.33503518
1693000000,-24.285519,-0.35705909
1694000000,-24.29705,-0.36755776
1695000000,-24.271816,-0.33137515
1696000000,-24.080021,-0.33276659
1697000000,-24.207939,-0.32612753
1698000000,-24.208929,-0.33238131
1699000000,-24.148827,-0.33284366
1700000000,-24.080284,-0.3530573
1701000000,-23.968481,-0.30817565
1702000000,-24.005653,-0.33116856
1703000000,-24.019739,-0.34378406
1704000000,-23.876469,-0.3249695
1705000000,-23.960583,-0.33048019
1706000000,-23.957817,-0.36001757
1707000000,-23.898094,-0.33467749
1708000000,-23.942078,-0.33764252
1709000000,-23.772421,-0.31529167
1710000000,-23.790133,-0.34035176
1711000000,-23.800152,-0.31964767
1712000000,-23.778631,-0.34748903
1713000000,-23.691542,-0.33687395
1714000000,-23.69898,-0.32978591
1715000000,-23.680641,-0.32210141
1716000000,-23.807241,-0.34733522
1717000000,-23.636457,-0.32855761
1718000000,-23.631489,-0.34615624
1719000000,-23.603073,-0.32164222
1720000000,-23.450588,-0.31946713
1721000000,-23.530554,-0.33419093
1722000000,-23.462734,-0.32738319
1723000000,-23.440119,-0.31416348
1724000000,-23.509617,-0.3231743
1725000000,-23.509687,-0.36380842
1726000000,-23.426477,-0.34193397
1727000000,-23.409281,-0.33841506
1728000000,-23.430677,-0.37235153
1729000000,-23.345736,-0.33440226
1730000000,-23.331936,-0.35896939
1731000000,-23.232815,-0.32492715
1732000000,-23.165068,-0.33764207
1733000000,-23.198565,-0.34892443
1734000000,-23.231777,-0.35609877
1735000000,-23.164703,-0.32680476
1736000000,-23.198551,-0.36684981
1737000000,-22.993359,-0.34151965
