"Freq [GHz]","dB(S(1,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(1,1)) [] - _1_for_ON__0_for_OFF='1'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='1'"
2.964,-1.60646580164493,-16.22604307893,-7.26156532051559,-0.784255438423464
2.965,-1.6069984903224,-16.2145180778618,-7.25968506453471,-0.784622948796231
2.966,-1.60753228802446,-16.2029883060779,-7.25780318895453,-0.784991457461808
2.967,-1.60806719543056,-16.1914538171208,-7.25591969273367,-0.785360966358504
2.968,-1.6086032132233,-16.1799146643906,-7.25403457482883,-0.785731477426811
2.969,-1.6091403420884,-16.1683709011452,-7.25214783419483,-0.786102992609398
2.97,-1.60967858271476,-16.1568225805008,-7.25025946978461,-0.786475513851085
2.971,-1.61021793579445,-16.1452697554313,-7.24836948054922,-0.786849043098815
2.972,-1.61075840202275,-16.1337124787689,-7.24647786543782,-0.787223582301666
2.973,-1.61129998209814,-16.1221508032042,-7.24458462339769,-0.787599133410806
2.974,-1.61184267672232,-16.110584781286,-7.24268975337422,-0.787975698379489
2.975,-1.61238648660027,-16.0990144654217,-7.24079325431092,-0.788353279163019
2.976,-1.61293141244022,-16.0874399078775,-7.23889512514941,-0.78873187771875
2.977,-1.61347745495369,-16.0758611607782,-7.23699536482944,-0.789111496006061
2.978,-1.61402461485548,-16.0642782761074,-7.23509397228888,-0.789492135986338
2.979,-1.61457289286375,-16.0526913057079,-7.23319094646368,-0.789873799622952
2.98,-1.61512228969995,-16.0411003012816,-7.23128628628795,-0.790256488881239
2.981,-1.61567280608893,-16.0295053143894,-7.22937999069392,-0.790640205728495
2.982,-1.61622444275889,-16.0179063964519,-7.22747205861192,-0.79102495213393
2.983,-1.61677720044139,-16.0063035987491,-7.22556248897041,-0.791410730068682
2.984,-1.61733107987147,-15.9946969724206,-7.22365128069598,-0.791797541505775
2.985,-1.61788608178754,-15.983086568466,-7.22173843271333,-0.792185388420097
2.986,-1.61844220693146,-15.9714724377445,-7.21982394394531,-0.792574272788398
2.987,-1.61899945604856,-15.9598546309756,-7.21790781331286,-0.792964196589262
2.988,-1.61955782988766,-15.948233198739,-7.21599003973508,-0.793355161803082
2.989,-1.62011732920106,-15.9366081914747,-7.21407062212919,-0.793747170412056
2.99,-1.62067795474458,-15.924979659483,-7.21214955941051,-0.79414022440014
2.991,-1.62123970727757,-15.9133476529251,-7.21022685049254,-0.794534325753058
2.992,-1.62180258756295,-15.901712221823,-7.20830249428687,-0.794929476458263
2.993,-1.62236659636716,-15.8900734160594,-7.20637648970325,-0.79532567850493
2.994,-1.6229317344603,-15.8784312853783,-7.20444883564954,-0.795722933883918
2.995,-1.623498002616,-15.8667858793848,-7.20251953103176,-0.796121244587768
2.996,-1.62406540161156,-15.8551372475454,-7.20058857475406,-0.796520612610678
2.997,-1.62463393222791,-15.8434854391881,-7.19865596571871,-0.79692103994847
2.998,-1.62520359524964,-15.8318305035028,-7.19672170282613,-0.797322528598585
2.999,-1.625774391465,-15.8201724895411,-7.19478578497491,-0.797725080560062
3,-1.62634632166596,-15.8085114462166,-7.19284821106172,-0.798128697833504
3.001,-1.62691938664819,-15.7968474223051,-7.19090897998143,-0.798533382421074
3.002,-1.62749358721108,-15.7851804664448,-7.18896809062703,-0.798939136326449
3.003,-1.62806892415779,-15.7735106271364,-7.18702554188966,-0.799345961554835
3.004,-1.62864539829525,-15.761837952743,-7.18508133265861,-0.799753860112922
3.005,-1.62922301043416,-15.750162491491,-7.18313546182132,-0.800162834008863
3.006,-1.62980176138902,-15.7384842914694,-7.18118792826338,-0.800572885252262
3.007,-1.63038165197819,-15.7268034006307,-7.17923873086854,-0.80098401585414
3.008,-1.63096268302382,-15.7151198667904,-7.17728786851868,-0.80139622782693
3.009,-1.63154485535196,-15.7034337376277,-7.17533534009387,-0.801809523184458
3.01,-1.63212816979251,-15.6917450606856,-7.17338114447232,-0.802223903941884
3.011,-1.6327126271793,-15.6800538833707,-7.1714252805304,-0.802639372115729
3.012,-1.63329822835003,-15.6683602529538,-7.16946774714263,-0.803055929723822
3.013,-1.63388497414637,-15.6566642165699,-7.16750854318173,-0.803473578785294
3.014,-1.63447286541391,-15.6449658212185,-7.16554766751855,-0.80389232132055
3.015,-1.63506190300226,-15.6332651137633,-7.16358511902212,-0.804312159351243
3.016,-1.63565208776497,-15.6215621409332,-7.16162089655963,-0.804733094900248
3.017,-1.63624342055961,-15.6098569493218,-7.15965499899646,-0.805155129991676
3.018,-1.63683590224779,-15.5981495853879,-7.15768742519615,-0.805578266650792
3.019,-1.63742953369516,-15.5864400954554,-7.15571817402041,-0.806002506904044
3.02,-1.63802431577142,-15.574728525714,-7.15374724432913,-0.806427852779009
3.021,-1.63862024935036,-15.5630149222188,-7.1517746349804,-0.806854306304402
3.022,-1.63921733530987,-15.551299330891,-7.14980034483044,-0.807281869510008
3.023,-1.63981557453197,-15.5395817975177,-7.1478243727337,-0.807710544426706
3.024,-1.64041496790282,-15.5278623677522,-7.14584671754281,-0.808140333086414
3.025,-1.6410155163127,-15.5161410871144,-7.14386737810855,-0.808571237522086
3.026,-1.64161722065611,-15.5044180009907,-7.14188635327993,-0.809003259767669
3.027,-1.64222008183172,-15.4926931546344,-7.13990364190414,-0.809436401858108
3.028,-1.64282410074242,-15.4809665931656,-7.13791924282655,-0.809870665829291
3.029,-1.64342927829534,-15.4692383615718,-7.13593315489073,-0.81030605371806
3.03,-1.64403561540184,-15.457508504708,-7.13394537693846,-0.810742567562151
3.031,-1.64464311297758,-15.4457770672965,-7.13195590780971,-0.811180209400205
3.032,-1.64525177194249,-15.4340440939277,-7.12996474634265,-0.811618981271708
3.033,-1.64586159322082,-15.4223096290596,-7.12797189137366,-0.812058885217017
3.034,-1.64647257774112,-15.4105737170189,-7.12597734173732,-0.812499923277277
3.035,-1.64708472643631,-15.3988364020003,-7.12398109626643,-0.812942097494451
3.036,-1.64769804024369,-15.3870977280672,-7.121983153792,-0.813385409911261
3.037,-1.64831252010491,-15.3753577391518,-7.11998351314323,-0.813829862571185
3.038,-1.64892816696605,-15.3636164790555,-7.11798217314757,-0.814275457518414
3.039,-1.64954498177759,-15.3518739914485,-7.11597913263068,-0.814722196797844
3.04,-1.65016296549448,-15.3401303198708,-7.11397439041641,-0.815170082455051
3.041,-1.65078211907611,-15.3283855077318,-7.11196794532689,-0.815619116536255
3.042,-1.65140244348635,-15.3166395983107,-7.10995979618242,-0.816069301088302
3.043,-1.65202393969359,-15.3048926347569,-7.10794994180157,-0.816520638158654
3.044,-1.65264660867072,-15.2931446600899,-7.10593838100111,-0.816973129795324
3.045,-1.65327045139518,-15.2813957171997,-7.10392511259607,-0.817426778046906
3.046,-1.65389546884895,-15.2696458488469,-7.1019101353997,-0.817881584962507
3.047,-1.65452166201862,-15.257895097663,-7.09989344822349,-0.818337552591744
3.048,-1.65514903189535,-15.2461435061506,-7.09787504987718,-0.818794682984714
3.049,-1.65577757947491,-15.2343911166835,-7.09585493916875,-0.819252978191977
3.05,-1.65640730575775,-15.2226379715072,-7.09383311490442,-0.819712440264495
3.051,-1.6570382117489,-15.2108841127387,-7.09180957588866,-0.820173071253666
3.052,-1.65767029845816,-15.1991295823669,-7.08978432092422,-0.820634873211244
3.053,-1.65830356689994,-15.1873744222532,-7.08775734881206,-0.821097848189354
3.054,-1.6589380180934,-15.1756186741309,-7.08572865835143,-0.821561998240442
3.055,-1.65957365306245,-15.1638623796061,-7.08369824833983,-0.82202732541726
3.056,-1.66021047283572,-15.1521055801578,-7.08166611757303,-0.822493831772836
3.057,-1.66084847844664,-15.1403483171377,-7.07963226484504,-0.822961519360455
3.058,-1.66148767093341,-15.128590631771,-7.07759668894818,-0.823430390233618
3.059,-1.66212805133905,-15.1168325651563,-7.07555938867301,-0.823900446446047
3.06,-1.66276962071143,-15.1050741582656,-7.07352036280838,-0.824371690051626
3.061,-1.66341238010324,-15.0933154519452,-7.07147961014141,-0.824844123104392
3.062,-1.66405633057208,-15.0815564869152,-7.0694371294575,-0.825317747658502
3.063,-1.6647014731804,-15.06979730377,-7.06739291954035,-0.825792565768224
3.064,-1.6653478089956,-15.0580379429787,-7.06534697917192,-0.826268579487879
3.065,-1.66599533908998,-15.0462784448852,-7.06329930713247,-0.826745790871852
3.066,-1.66664406454082,-15.0345188497082,-7.06124990220057,-0.827224201974538
3.067,-1.66729398643034,-15.0227591975417,-7.05919876315305,-0.827703814850323
3.068,-1.66794510584578,-15.0109995283552,-7.05714588876508,-0.828184631553564
3.069,-1.66859742387937,-14.9992398819937,-7.0550912778101,-0.828666654138566
3.07,-1.66925094162839,-14.9874802981781,-7.05303492905985,-0.829149884659538
3.071,-1.66990566019517,-14.9757208165057,-7.05097684128441,-0.829634325170572
3.072,-1.67056158068709,-14.9639614764497,-7.04891701325214,-0.830119977725631
3.073,-1.67121870421665,-14.95220231736,-7.04685544372974,-0.830606844378517
3.074,-1.67187703190144,-14.9404433784635,-7.0447921314822,-0.831094927182815
3.075,-1.67253656486419,-14.9286846988638,-7.04272707527284,-0.831584228191911
3.076,-1.6731973042328,-14.9169263175419,-7.04066027386331,-0.832074749458948
3.077,-1.6738592511403,-14.9051682733563,-7.03859172601359,-0.83256649303677
3.078,-1.67452240672496,-14.8934106050429,-7.03652143048197,-0.833059460977951
3.079,-1.67518677213024,-14.8816533512159,-7.03444938602509,-0.833553655334705
3.08,-1.67585234850484,-14.8698965503674,-7.03237559139791,-0.834049078158913
3.081,-1.67651913700271,-14.8581402408679,-7.03030004535376,-0.834545731502068
3.082,-1.67718713878307,-14.8463844609666,-7.02822274664427,-0.835043617415245
3.083,-1.67785635501044,-14.8346292487913,-7.02614369401945,-0.835542737949089
3.084,-1.67852678685468,-14.8228746423492,-7.02406288622765,-0.836043095153773
3.085,-1.67919843549095,-14.8111206795265,-7.02198032201556,-0.836544691078992
3.086,-1.67987130209977,-14.799367398089,-7.01989600012824,-0.837047527773888
3.087,-1.68054538786706,-14.7876148356824,-7.01780991930909,-0.837551607287088
3.088,-1.68122069398413,-14.7758630298321,-7.01572207829991,-0.838056931666624
3.089,-1.6818972216477,-14.7641120179439,-7.01363247584083,-0.838563502959919
3.09,-1.68257497205992,-14.752361837304,-7.01154111067036,-0.839071323213781
3.091,-1.68325394642843,-14.7406125250792,-7.00944798152539,-0.839580394474345
3.092,-1.68393414596634,-14.7288641183175,-7.00735308714118,-0.840090718787052
3.093,-1.68461557189224,-14.7171166539475,-7.00525642625137,-0.840602298196636
3.094,-1.68529822543027,-14.7053701687797,-7.00315799758798,-0.84111513474708
3.095,-1.68598210781009,-14.693624699506,-7.00105779988143,-0.841629230481592
3.096,-1.68666722026696,-14.6818802826999,-6.99895583186051,-0.842144587442583
3.097,-1.68735356404168,-14.6701369548174,-6.99685209225242,-0.842661207671621
3.098,-1.68804114038067,-14.6583947521964,-6.99474657978273,-0.843179093209426
3.099,-1.688729950536,-14.6466537110577,-6.99263929317547,-0.843698246095826
3.1,-1.68941999576538,-14.6349138675045,-6.990530231153,-0.844218668369716
3.101,-1.69011127733216,-14.6231752575233,-6.98841939243615,-0.844740362069072
3.102,-1.6908037965054,-14.6114379169838,-6.98630677574412,-0.845263329230875
3.103,-1.69149755455989,-14.5997018816389,-6.98419237979454,-0.845787571891113
3.104,-1.69219255277611,-14.5879671871255,-6.98207620330346,-0.846313092084736
3.105,-1.69288879244034,-14.5762338689642,-6.97995824498536,-0.846839891845618
3.106,-1.6935862748446,-14.5645019625601,-6.97783850355312,-0.847367973206573
3.107,-1.69428500128671,-14.5527715032025,-6.97571697771809,-0.847897338199265
3.108,-1.69498497307033,-14.5410425260652,-6.97359366619001,-0.848427988854218
3.109,-1.69568619150493,-14.5293150662071,-6.97146856767709,-0.848959927200784
3.11,-1.69638865790585,-14.5175891585721,-6.96934168088595,-0.849493155267096
3.111,-1.69709237359433,-14.5058648379896,-6.96721300452169,-0.850027675080051
3.112,-1.69779733989748,-14.4941421391743,-6.96508253728782,-0.850563488665275
3.113,-1.69850355814834,-14.4824210967271,-6.96295027788635,-0.851100598047108
3.114,-1.69921102968593,-14.4707017451346,-6.96081622501769,-0.85163900524854
3.115,-1.69991975585519,-14.4589841187699,-6.95868037738075,-0.852178712291238
3.116,-1.70062973800708,-14.4472682518925,-6.9565427336729,-0.852719721195448
3.117,-1.70134097749855,-14.4355541786487,-6.95440329258995,-0.853262033980023
3.118,-1.7020534756926,-14.4238419330719,-6.9522620528262,-0.853805652662349
3.119,-1.70276723395826,-14.4121315490826,-6.95011901307444,-0.854350579258349
3.12,-1.70348225367067,-14.4004230604888,-6.9479741720259,-0.854896815782436
3.121,-1.70419853621102,-14.3887165009863,-6.94582752837033,-0.855444364247487
3.122,-1.70491608296665,-14.3770119041586,-6.94367908079594,-0.855993226664815
3.123,-1.70563489533104,-14.3653093034777,-6.94152882798944,-0.85654340504412
3.124,-1.70635497470381,-14.3536087323037,-6.93937676863605,-0.857094901393487
3.125,-1.70707632249078,-14.3419102238856,-6.93722290141945,-0.857647717719343
3.126,-1.70779894010398,-14.3302138113611,-6.93506722502186,-0.858201856026418
3.127,-1.70852282896165,-14.3185195277571,-6.932909738124,-0.858757318317735
3.128,-1.7092479904883,-14.3068274059899,-6.93075043940507,-0.859314106594546
3.129,-1.70997442611468,-14.2951374788654,-6.92858932754282,-0.85987222285636
3.13,-1.71070213727787,-14.2834497790792,-6.92642640121349,-0.860431669100818
3.131,-1.71143112542124,-14.271764339217,-6.92426165909185,-0.860992447323775
3.132,-1.7121613919945,-14.2600811917548,-6.92209509985122,-0.861554559519181
3.133,-1.71289293845373,-14.2484003690593,-6.91992672216342,-0.862118007679095
3.134,-1.71362576626139,-14.2367219033878,-6.9177565246988,-0.862682793793627
3.135,-1.71435987688632,-14.2250458268886,-6.91558450612629,-0.863248919850944
3.136,-1.71509527180383,-14.2133721716014,-6.91341066511332,-0.863816387837192
3.137,-1.71583195249563,-14.2017009694571,-6.91123500032586,-0.864385199736507
3.138,-1.71656992044992,-14.1900322522786,-6.90905751042848,-0.86495535753096
3.139,-1.71730917716142,-14.1783660517807,-6.90687819408427,-0.865526863200525
3.14,-1.71804972413133,-14.1667023995702,-6.90469704995487,-0.866099718723069
3.141,-1.71879156286738,-14.1550413271465,-6.90251407670051,-0.866673926074292
3.142,-1.71953469488389,-14.1433828659016,-6.90032927297996,-0.86724948722772
3.143,-1.72027912170175,-14.1317270471204,-6.89814263745057,-0.867826404154653
3.144,-1.72102484484845,-14.120073901981,-6.89595416876828,-0.868404678824154
3.145,-1.72177186585811,-14.1084234615546,-6.8937638655876,-0.868984313203004
3.146,-1.7225201862715,-14.0967757568063,-6.89157172656161,-0.869565309255674
3.147,-1.72326980763607,-14.0851308185949,-6.88937775034199,-0.870147668944296
3.148,-1.72402073150595,-14.0734886776733,-6.88718193557901,-0.870731394228614
3.149,-1.724772959442,-14.0618493646887,-6.88498428092154,-0.871316487065989
3.15,-1.72552649301181,-14.0502129101827,-6.88278478501705,-0.871902949411317
3.151,-1.72628133378975,-14.038579344592,-6.88058344651159,-0.872490783217059
3.152,-1.72703748335695,-14.0269486982479,-6.87838026404987,-0.873079990433145
3.153,-1.72779494330137,-14.0153210013773,-6.87617523627517,-0.873670573006997
3.154,-1.72855371521779,-14.0036962841022,-6.87396836182939,-0.874262532883451
3.155,-1.72931380070786,-13.9920745764408,-6.87175963935307,-0.874855872004763
3.156,-1.73007520138009,-13.9804559083068,-6.86954906748537,-0.875450592310544
3.157,-1.73083791884989,-13.9688403095102,-6.86733664486408,-0.876046695737756
3.158,-1.73160195473962,-13.9572278097576,-6.86512237012561,-0.87664418422067
3.159,-1.73236731067854,-13.9456184386519,-6.86290624190504,-0.877243059690831
3.16,-1.73313398830292,-13.9340122256932,-6.86068825883607,-0.877843324076995
3.161,-1.73390198925602,-13.9224092002786,-6.85846841955103,-0.87844497930519
3.162,-1.73467131518808,-13.9108093917024,-6.85624672268096,-0.879048027298561
3.163,-1.73544196775643,-13.8992128291567,-6.85402316685549,-0.879652469977428
3.164,-1.73621394862541,-13.8876195417312,-6.85179775070297,-0.880258309259235
3.165,-1.73698725946648,-13.8760295584138,-6.84957047285038,-0.880865547058476
3.166,-1.73776190195821,-13.8644429080906,-6.84734133192337,-0.88147418528671
3.167,-1.73853787778627,-13.8528596195462,-6.84511032654627,-0.882084225852512
3.168,-1.73931518864353,-13.8412797214639,-6.84287745534209,-0.88269567066144
3.169,-1.74009383622999,-13.8297032424261,-6.84064271693253,-0.883308521615998
3.17,-1.7408738222529,-13.8181302109143,-6.83840610993798,-0.883922780615611
3.171,-1.74165514842671,-13.8065606553094,-6.8361676329775,-0.884538449556574
3.172,-1.74243781647312,-13.794994603892,-6.83392728466887,-0.88515553033205
3.173,-1.7432218281211,-13.7834320848426,-6.83168506362854,-0.885774024832025
3.174,-1.74400718510693,-13.7718731262419,-6.82944096847172,-0.88639393494326
3.175,-1.7447938891742,-13.7603177560707,-6.82719499781227,-0.887015262549273
3.176,-1.74558194207385,-13.7487660022106,-6.8249471502628,-0.887638009530295
3.177,-1.74637134556418,-13.737217892444,-6.82269742443464,-0.888262177763261
3.178,-1.74716210141089,-13.7256734544544,-6.82044581893783,-0.888887769121743
3.179,-1.74795421138708,-13.7141327158262,-6.81819233238113,-0.889514785475949
3.18,-1.74874767727332,-13.7025957040458,-6.81593696337207,-0.890143228692668
3.181,-1.74954250085761,-13.6910624465011,-6.81367971051688,-0.890773100635228
3.182,-1.75033868393545,-13.6795329704818,-6.81142057242056,-0.891404403163515
3.183,-1.75113622830985,-13.6680073031801,-6.80915954768683,-0.892037138133887
3.184,-1.75193513579137,-13.6564854716903,-6.80689663491818,-0.892671307399138
3.185,-1.75273540819809,-13.6449675030097,-6.80463183271585,-0.893306912808517
3.186,-1.75353704735572,-13.6334534240381,-6.80236513967987,-0.893943956207636
3.187,-1.75434005509754,-13.6219432615786,-6.80009655440896,-0.894582439438476
3.188,-1.7551444332645,-13.6104370423377,-6.7978260755007,-0.895222364339344
3.189,-1.75595018370515,-13.5989347929253,-6.79555370155139,-0.895863732744827
3.19,-1.75675730827578,-13.5874365398551,-6.79327943115613,-0.896506546485775
3.191,-1.75756580884034,-13.5759423095448,-6.79100326290879,-0.897150807389251
3.192,-1.75837568727052,-13.5644521283165,-6.78872519540204,-0.89779651727852
3.193,-1.75918694544578,-13.5529660223965,-6.78644522722735,-0.898443677972981
3.194,-1.75999958525335,-13.5414840179159,-6.78416335697498,-0.899092291288184
3.195,-1.76081360858824,-13.5300061409108,-6.78187958323399,-0.899742359035751
3.196,-1.76162901735332,-13.5185324173223,-6.77959390459225,-0.90039388302335
3.197,-1.76244581345929,-13.5070628729969,-6.77730631963645,-0.90104686505469
3.198,-1.76326399882472,-13.4955975336867,-6.77501682695211,-0.901701306929455
3.199,-1.76408357537609,-13.4841364250497,-6.77272542512354,-0.902357210443281
3.2,-1.76490454504782,-13.4726795726496,-6.77043211273389,-0.903014577387743
3.201,-1.76572690978225,-13.4612270019568,-6.76813688836517,-0.903673409550278
3.202,-1.76655067152972,-13.4497787383478,-6.7658397505982,-0.904333708714194
3.203,-1.76737583224854,-13.4383348071061,-6.76354069801263,-0.904995476658606
3.204,-1.76820239390508,-13.426895233422,-6.761239729187,-0.905658715158423
3.205,-1.76903035847373,-13.4154600423928,-6.75893684269866,-0.906323425984301
3.206,-1.76985972793696,-13.4040292590234,-6.75663203712384,-0.906989610902616
3.207,-1.77069050428537,-13.3926029082262,-6.75432531103763,-0.907657271675432
3.208,-1.77152268951763,-13.3811810148214,-6.75201666301398,-0.908326410060447
3.209,-1.77235628564059,-13.3697636035372,-6.74970609162572,-0.908997027811
3.21,-1.77319129466927,-13.3583506990102,-6.74739359544456,-0.909669126675999
3.211,-1.7740277186269,-13.3469423257852,-6.74507917304106,-0.910342708399889
3.212,-1.77486555954492,-13.3355385083161,-6.74276282298472,-0.911017774722655
3.213,-1.77570481946302,-13.3241392709654,-6.74044454384389,-0.911694327379748
3.214,-1.77654550042917,-13.3127446380047,-6.73812433418583,-0.912372368102067
3.215,-1.77738760449963,-13.3013546336153,-6.7358021925767,-0.913051898615921
3.216,-1.77823113373901,-13.2899692818877,-6.73347811758159,-0.913732920643008
3.217,-1.77907609022024,-13.2785886068224,-6.73115210776446,-0.914415435900356
3.218,-1.77992247602466,-13.2672126323298,-6.72882416168822,-0.91509944610032
3.219,-1.78077029324198,-13.2558413822308,-6.7264942779147,-0.915784952950525
3.22,-1.78161954397036,-13.2444748802563,-6.72416245500463,-0.916471958153828
3.221,-1.7824702303164,-13.2331131500482,-6.7218286915177,-0.91716046340832
3.222,-1.78332235439519,-13.2217562151592,-6.71949298601253,-0.917850470407246
3.223,-1.78417591833031,-13.2104040990531,-6.71715533704669,-0.918541980838995
3.224,-1.7850309242539,-13.199056825105,-6.71481574317668,-0.91923499638707
3.225,-1.78588737430662,-13.1877144166015,-6.71247420295797,-0.91992951873004
3.226,-1.78674527063772,-13.176376896741,-6.71013071494498,-0.920625549541514
3.227,-1.78760461540509,-13.1650442886339,-6.70778527769109,-0.921323090490111
3.228,-1.78846541077521,-13.1537166153027,-6.70543788974867,-0.922022143239407
3.229,-1.78932765892325,-13.1423938996824,-6.70308854966904,-0.922722709447936
3.23,-1.79019136203305,-13.1310761646204,-6.70073725600251,-0.923424790769106
3.231,-1.79105652229718,-13.1197634328771,-6.69838400729837,-0.924128388851218
3.232,-1.79192314191693,-13.1084557271259,-6.6960288021049,-0.924833505337396
3.233,-1.79279122310235,-13.0971530699534,-6.69367163896939,-0.925540141865565
3.234,-1.79366076807231,-13.0858554838598,-6.6913125164381,-0.926248300068411
3.235,-1.79453177905446,-13.0745629912589,-6.68895143305634,-0.926957981573356
3.236,-1.79540425828534,-13.0632756144782,-6.68658838736838,-0.927669188002528
3.237,-1.7962782080103,-13.0519933757596,-6.68422337791754,-0.928381920972693
3.238,-1.79715363048363,-13.0407162972592,-6.68185640324616,-0.929096182095282
3.239,-1.79803052796854,-13.0294444010475,-6.67948746189558,-0.929811972976286
3.24,-1.79890890273717,-13.01817770911,-6.67711655240623,-0.930529295216279
3.241,-1.79978875707064,-13.0069162433468,-6.67474367331752,-0.931248150410354
3.242,-1.80067009325909,-12.9956600255734,-6.67236882316791,-0.931968540148094
3.243,-1.80155291360166,-12.9844090775207,-6.66999200049495,-0.932690466013542
3.244,-1.80243722040657,-12.973163420835,-6.66761320383521,-0.933413929585169
3.245,-1.80332301599112,-12.9619230770785,-6.66523243172433,-0.934138932435837
3.246,-1.8042103026817,-12.9506880677294,-6.662849682697,-0.934865476132754
3.247,-1.80509908281387,-12.9394584141819,-6.660464955287,-0.935593562237462
3.248,-1.80598935873231,-12.928234137747,-6.6580782480272,-0.936323192305782
3.249,-1.80688113279092,-12.9170152596519,-6.65568955944951,-0.937054367887793
3.25,-1.80777440735281,-12.9058018010409,-6.65329888808497,-0.937787090527789
3.251,-1.80866918479035,-12.8945937829752,-6.65090623246366,-0.938521361764256
3.252,-1.80956546748515,-12.8833912264333,-6.64851159111482,-0.939257183129832
3.253,-1.81046325782812,-12.8721941523113,-6.64611496256676,-0.939994556151246
3.254,-1.81136255821954,-12.8610025814225,-6.6437163453469,-0.940733482349361
3.255,-1.81226337106898,-12.8498165344986,-6.64131573798179,-0.941473963239039
3.256,-1.81316569879545,-12.8386360321889,-6.63891313899709,-0.942216000329192
3.257,-1.81406954382733,-12.8274610950613,-6.63650854691758,-0.942959595122682
3.258,-1.81497490860244,-12.816291743602,-6.63410196026719,-0.943704749116346
3.259,-1.81588179556807,-12.805127998216,-6.63169337756898,-0.944451463800921
3.26,-1.81679020718102,-12.793969879227,-6.62928279734515,-0.945199740661032
3.261,-1.81770014590754,-12.7828174068779,-6.62687021811705,-0.945949581175122
3.262,-1.81861161422352,-12.7716706013309,-6.6244556384052,-0.946700986815478
3.263,-1.81952461461435,-12.7605294826677,-6.62203905672926,-0.947453959048139
3.264,-1.82043914957505,-12.7493940708895,-6.61962047160807,-0.948208499332915
3.265,-1.82135522161027,-12.7382643859177,-6.61719988155964,-0.948964609123286
3.266,-1.8222728332343,-12.7271404475936,-6.61477728510116,-0.94972228986645
3.267,-1.82319198697113,-12.7160222756788,-6.61235268074901,-0.950481543003212
3.268,-1.82411268535448,-12.7049098898555,-6.60992606701873,-0.951242369967994
3.269,-1.82503493092776,-12.6938033097265,-6.6074974424251,-0.952004772188809
3.27,-1.82595872624419,-12.6827025548155,-6.60506680548208,-0.952768751087178
3.271,-1.82688407386678,-12.6716076445673,-6.60263415470283,-0.953534308078166
3.272,-1.82781097636835,-12.6605185983482,-6.60019948859973,-0.95430144457027
3.273,-1.8287394363316,-12.6494354354456,-6.59776280568441,-0.955070161965451
3.274,-1.82966945634907,-12.6383581750689,-6.59532410446767,-0.95584046165907
3.275,-1.83060103902326,-12.6272868363493,-6.59288338345958,-0.956612345039854
3.276,-1.83153418696657,-12.6162214383401,-6.59044064116944,-0.95738581348987
3.277,-1.83246890280139,-12.6051620000169,-6.5879958761058,-0.958160868384488
3.278,-1.83340518916009,-12.5941085402778,-6.58554908677645,-0.958937511092348
3.279,-1.83434304868508,-12.5830610779434,-6.58310027168843,-0.959715742975315
3.28,-1.83528248402879,-12.5720196317575,-6.58064942934805,-0.960495565388485
3.281,-1.83622349785379,-12.5609842203867,-6.57819655826092,-0.961276979680092
3.282,-1.83716609283269,-12.5499548624209,-6.57574165693185,-0.962059987191515
3.283,-1.8381102716483,-12.5389315763738,-6.57328472386501,-0.96284458925724
3.284,-1.83905603699358,-12.5279143806822,-6.5708257575638,-0.963630787204832
3.285,-1.84000339157166,-12.5169032937071,-6.56836475653095,-0.964418582354856
3.286,-1.84095233809591,-12.5058983337337,-6.56590171926847,-0.96520797602092
3.287,-1.84190287928998,-12.494899518971,-6.56343664427768,-0.965998969509553
3.288,-1.84285501788779,-12.4839068675527,-6.56096953005919,-0.966791564120273
3.289,-1.84380875663355,-12.4729203975372,-6.55850037511298,-0.96758576114545
3.29,-1.84476409828183,-12.4619401269075,-6.55602917793831,-0.968381561870361
3.291,-1.8457210455976,-12.4509660735719,-6.55355593703378,-0.969178967573079
3.292,-1.8466796013562,-12.4399982553635,-6.55108065089734,-0.969977979524521
3.293,-1.84763976834339,-12.4290366900412,-6.54860331802627,-0.970778598988325
3.294,-1.84860154935542,-12.4180813952891,-6.5461239369172,-0.971580827220911
3.295,-1.849564947199,-12.4071323887175,-6.54364250606612,-0.97238466547137
3.296,-1.85052996469141,-12.3961896878624,-6.5411590239684,-0.973190114981462
3.297,-1.85149660466041,-12.385253310186,-6.53867348911874,-0.97399717698561
3.298,-1.8524648699444,-12.3743232730768,-6.53618590001124,-0.974805852710801
3.299,-1.85343476339236,-12.3633995938498,-6.53369625513941,-0.975616143376627
3.3,-1.85440628786391,-12.3524822897471,-6.53120455299607,-0.976428050195184
3.301,-1.85537944622934,-12.3415713779371,-6.52871079207352,-0.977241574371102
3.302,-1.85635424136964,-12.3306668755159,-6.52621497086342,-0.978056717101474
3.303,-1.85733067617654,-12.3197687995064,-6.52371708785683,-0.978873479575817
3.304,-1.85830875355251,-12.3088771668592,-6.52121714154426,-0.979691862976046
3.305,-1.85928847641081,-12.2979919944527,-6.51871513041559,-0.980511868476494
3.306,-1.86026984767555,-12.2871132990929,-6.51621105296019,-0.981333497243784
3.307,-1.86125287028165,-12.2762410975139,-6.51370490766682,-0.982156750436881
3.308,-1.86223754717493,-12.265375406378,-6.5111966930237,-0.982981629206994
3.309,-1.86322388131212,-12.254516242276,-6.50868640751848,-0.983808134697612
3.31,-1.86421187566089,-12.2436636217273,-6.5061740496383,-0.984636268044399
