Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S22 Log Mag(dB),S31 Log Mag(dB),S32 Log Mag(dB),S33 Log Mag(dB),S11 Phase(deg),S21 Phase(deg),S22 Phase(deg),S31 Phase(deg),S32 Phase(deg),S33 Phase(deg)
3308000000,-13.2676627,-3.2455218,-16.054621,-3.3077471,-17.037794,-15.912417,-8.5660543,-312.05637,-72.234818,-311.74121,-260.72922,-70.984062
3309000000,-13.27001911,-3.2333961,-16.013281,-3.3190877,-16.987024,-15.849674,-9.0664816,-312.17667,-72.280815,-312.00592,-260.69879,-70.169128
3310000000,-13.27238584,-3.2352767,-16.003489,-3.293366,-16.99469,-15.857226,-14.681656,-312.41278,-72.585365,-311.93094,-260.77014,-71.016029
3311000000,-13.27476289,-3.2681041,-15.988605,-3.320312,-16.99169,-15.797569,-17.885916,-312.56693,-72.464516,-312.02945,-260.97385,-71.27681
3312000000,-13.27715024,-3.2520421,-15.93655,-3.3165212,-16.959217,-15.798265,-18.318974,-312.74521,-72.646278,-312.10391,-261.03778,-70.879677
3313000000,-13.27954789,-3.2739742,-15.933491,-3.3308451,-16.95636,-15.72739,-18.243158,-312.77972,-72.163696,-312.3078,-261.14664,-70.541191
3314000000,-13.28195584,-3.2524765,-15.976678,-3.3126504,-16.943232,-15.786649,-19.733473,-312.75012,-72.538696,-312.384,-260.98322,-70.787018
3315000000,-13.28437408,-3.2444854,-15.889378,-3.3082855,-16.955757,-15.773614,-22.356947,-312.80701,-72.306412,-312.53629,-261.11462,-70.645981
3316000000,-13.28680261,-3.2377753,-15.911684,-3.2909718,-16.917984,-15.737682,-25.216282,-312.82651,-72.391701,-312.35065,-261.05362,-71.076927
3317000000,-13.28924141,-3.2462029,-15.890957,-3.3233991,-16.91576,-15.745096,-26.594988,-313.21802,-72.476883,-312.59378,-261.34232,-70.683571
3318000000,-13.29169048,-3.2317553,-15.869637,-3.3058777,-16.901875,-15.769417,-28.390127,-313.19269,-72.172691,-312.73236,-261.42508,-70.699944
3319000000,-13.29414982,-3.2518928,-15.90001,-3.3062103,-16.922382,-15.737679,-29.509119,-313.42404,-72.646599,-312.85178,-261.61639,-71.390526
3320000000,-13.29661941,-3.2351074,-15.844893,-3.3048131,-16.88518,-15.73506,-31.911068,-313.18549,-71.956245,-312.46762,-261.31122,-70.868874
3321000000,-13.29909926,-3.2552857,-15.881938,-3.3189437,-16.861422,-15.678361,-34.606754,-313.53568,-72.582275,-312.91724,-261.61536,-71.05114
3322000000,-13.30158936,-3.2106333,-15.791195,-3.2750654,-16.831367,-15.687338,-34.385849,-313.55298,-72.764885,-313.07678,-261.74545,-71.245651
3323000000,-13.3040897,-3.2287285,-15.834393,-3.2895324,-16.858427,-15.643122,-37.006355,-313.75079,-72.674133,-313.02704,-261.57629,-70.960403
3324000000,-13.30660027,-3.2462664,-15.787332,-3.2727907,-16.845201,-15.674701,-37.356712,-313.83939,-72.557381,-313.18826,-261.58417,-70.628723
3325000000,-13.30912107,-3.2313008,-15.812179,-3.2910068,-16.843496,-15.648213,-38.87455,-313.81653,-72.56739,-313.41602,-261.88126,-71.063675
3326000000,-13.31165209,-3.2544003,-15.723661,-3.3296328,-16.839403,-15.595654,-40.193336,-314.02823,-72.686073,-313.49973,-261.81494,-70.830132
3327000000,-13.31419333,-3.2130818,-15.638768,-3.2667918,-16.807507,-15.557659,-43.07336,-314.14548,-72.428749,-313.6619,-261.83527,-71.245903
3328000000,-13.31674477,-3.2456934,-15.705098,-3.2796576,-16.807795,-15.607288,-43.36367,-314.07028,-72.738678,-313.54654,-262.03372,-70.820213
3329000000,-13.31930642,-3.227891,-15.678206,-3.2927301,-16.787708,-15.589764,-46.076084,-314.4133,-72.975815,-313.85049,-262.03867,-70.878044
3330000000,-13.32187826,-3.2513511,-15.702805,-3.3095043,-16.766411,-15.608939,-46.993248,-314.39688,-72.899788,-313.8374,-262.09735,-70.996933
3331000000,-13.3244603,-3.2205045,-15.706011,-3.3023682,-16.759327,-15.590049,-49.454369,-314.57574,-73.28978,-314.14749,-262.37003,-71.320435
3332000000,-13.32705251,-3.2491045,-15.652058,-3.287003,-16.754164,-15.542547,-49.088322,-314.67746,-73.216019,-314.13391,-262.35504,-71.610428
3333000000,-13.3296549,-3.2459712,-15.670042,-3.3035812,-16.784777,-15.576779,-52.243359,-314.8248,-73.224556,-314.34222,-262.41,-71.201118
3334000000,-13.33226747,-3.261085,-15.685729,-3.2941401,-16.734247,-15.502096,-52.822239,-314.76453,-72.947983,-314.30658,-262.27802,-71.092278
3335000000,-13.33489019,-3.25896,-15.653682,-3.3156166,-16.727154,-15.530161,-52.150208,-314.9903,-72.823944,-314.32315,-262.42404,-71.321243
3336000000,-13.33752307,-3.2647984,-15.647471,-3.312372,-16.722004,-15.473166,-55.211632,-315.02264,-73.370293,-314.42493,-262.53531,-71.239067
3337000000,-13.3401661,-3.2404928,-15.567374,-3.3020334,-16.686541,-15.415275,-55.314911,-315.15396,-72.920151,-314.59821,-262.71375,-71.345947
3338000000,-13.34281928,-3.2393548,-15.612993,-3.3184707,-16.681505,-15.536965,-59.116539,-315.15384,-73.292496,-314.73447,-262.60217,-70.650055
3339000000,-13.34548259,-3.2556469,-15.575089,-3.3408427,-16.729839,-15.477631,-57.300098,-315.17255,-72.90078,-314.81284,-262.80923,-71.021881
3340000000,-13.34815603,-3.2435627,-15.531838,-3.3221257,-16.689785,-15.475918,-59.398838,-315.29324,-73.232903,-314.89105,-262.85397,-71.241043
3341000000,-13.35083959,-3.2460296,-15.534806,-3.3210616,-16.661369,-15.409428,-60.158531,-315.36417,-73.182426,-314.94254,-262.82037,-71.603798
3342000000,-13.35353327,-3.2313728,-15.494795,-3.2922204,-16.646173,-15.323575,-60.720261,-315.65692,-73.268829,-314.96524,-263.03757,-71.16256
3343000000,-13.35623706,-3.2584691,-15.454149,-3.2900562,-16.638105,-15.401386,-62.257263,-315.72302,-73.324593,-315.21103,-263.02838,-71.251724
3344000000,-13.35895095,-3.2349472,-15.500397,-3.3042266,-16.644619,-15.416079,-62.920883,-315.88358,-73.262611,-315.43353,-263.33533,-71.086754
3345000000,-13.36167494,-3.227226,-15.46607,-3.3028626,-16.608307,-15.315187,-65.103607,-316.05536,-73.364548,-315.41708,-263.15451,-71.425674
3346000000,-13.36440901,-3.261755,-15.435883,-3.3354032,-16.606205,-15.383119,-67.174301,-315.93585,-73.365616,-315.49741,-263.28595,-71.528923
3347000000,-13.36715317,-3.240834,-15.50171,-3.3204246,-16.604429,-15.337029,-65.630424,-316.21942,-73.70491,-315.6409,-263.22723,-71.477348
3348000000,-13.3699074,-3.241318,-15.457603,-3.2971613,-16.566689,-15.344928,-65.981171,-316.28439,-73.473686,-315.72556,-263.43625,-71.239716
3349000000,-13.3726717,-3.2353821,-15.375713,-3.3161845,-16.564835,-15.299815,-67.906395,-316.42307,-73.406868,-315.87219,-263.60196,-71.453445
3350000000,-13.37544606,-3.2230473,-15.404263,-3.3060403,-16.558634,-15.325586,-69.428772,-316.49796,-73.659744,-316.13443,-263.68094,-71.713234
3351000000,-13.37823048,-3.2373116,-15.357075,-3.316972,-16.567019,-15.331218,-71.490143,-316.67368,-73.156616,-316.12573,-263.67776,-71.372559
3352000000,-13.38102494,-3.2258549,-15.406684,-3.2883487,-16.556519,-15.27567,-70.891464,-316.5592,-73.29631,-316.16537,-263.68292,-71.175964
3353000000,-13.38382944,-3.2408984,-15.329878,-3.3038518,-16.522718,-15.227697,-70.578552,-316.78564,-73.038857,-316.27621,-263.76981,-71.370552
3354000000,-13.38664398,-3.2430551,-15.377977,-3.3067722,-16.519333,-15.237105,-73.114494,-316.66272,-73.392067,-316.21109,-263.6622,-71.34301
3355000000,-13.38946854,-3.2416887,-15.333025,-3.3294854,-16.544924,-15.260525,-74.812675,-316.99927,-73.312836,-316.40344,-264.01791,-71.548225
3356000000,-13.39230312,-3.225842,-15.347345,-3.3108017,-16.481497,-15.270342,-72.953514,-317.01532,-73.332184,-316.53036,-264.03015,-71.430672
3357000000,-13.39514771,-3.2387624,-15.294565,-3.3046627,-16.508787,-15.270989,-73.847946,-317.0683,-73.32,-316.46362,-264.04639,-71.464172
3358000000,-13.3980023,-3.2798529,-15.317348,-3.2971396,-16.500948,-15.192977,-76.635185,-317.0773,-73.715111,-316.40967,-264.00858,-71.559219
3359000000,-13.40086689,-3.2536376,-15.290651,-3.3130386,-16.481157,-15.2128,-76.268593,-317.19266,-73.67807,-316.6777,-264.1991,-71.31131
3360000000,-13.40374147,-3.2470036,-15.194116,-3.2982905,-16.450741,-15.156503,-77.682327,-317.42377,-73.453255,-316.8812,-264.20444,-71.613884
3361000000,-13.40662604,-3.2161169,-15.167955,-3.2834222,-16.430258,-15.181295,-79.574844,-317.52728,-73.998566,-317.08588,-264.37198,-72.114143
3362000000,-13.40952057,-3.2238333,-15.229963,-3.2879753,-16.452183,-15.064693,-78.166672,-317.65674,-73.329994,-316.97754,-264.33905,-71.495499
3363000000,-13.41242508,-3.2384729,-15.192737,-3.3105423,-16.449297,-15.192445,-80.70224,-317.72803,-74.102226,-317.30563,-264.60913,-72.104805
3364000000,-13.41533955,-3.2512672,-15.210414,-3.2830288,-16.423037,-15.103354,-78.488869,-317.7598,-73.541283,-317.14352,-264.39713,-71.587097
3365000000,-13.41826397,-3.2601447,-15.150019,-3.3059418,-16.459106,-15.047156,-81.834938,-317.99167,-73.852501,-317.48813,-264.68167,-72.260361
3366000000,-13.42119833,-3.2540231,-15.158926,-3.3056967,-16.431297,-15.052515,-81.017555,-317.98312,-74.03746,-317.60773,-264.61719,-71.703705
3367000000,-13.42414264,-3.2593958,-15.128348,-3.300797,-16.393576,-15.041571,-81.714577,-318.19681,-73.673462,-317.59201,-264.81412,-71.970154
3368000000,-13.42709687,-3.2459407,-15.132634,-3.3238957,-16.356737,-15.001868,-84.012497,-318.05099,-74.425003,-317.46777,-264.64334,-71.866394
3369000000,-13.43006103,-3.2803223,-15.218513,-3.3184319,-16.388842,-15.017755,-82.839699,-318.2337,-73.886482,-317.59833,-264.73465,-71.83506
3370000000,-13.43303511,-3.2649591,-15.129196,-3.3308761,-16.371429,-15.022362,-82.834129,-318.4993,-74.092598,-317.97357,-265.08698,-71.927063
3371000000,-13.43601909,-3.2698116,-15.113882,-3.3182266,-16.36022,-15.097984,-85.455246,-318.37582,-74.19603,-317.92172,-264.90994,-72.131195
3372000000,-13.43901298,-3.2219267,-15.082554,-3.3063965,-16.326452,-15.006408,-85.29007,-318.61996,-74.079491,-318.07614,-265.0834,-72.260201
3373000000,-13.44201675,-3.2418926,-15.097887,-3.3051186,-16.325214,-15.012478,-85.847298,-318.76559,-74.121628,-318.06226,-265.11557,-72.139038
3374000000,-13.44503042,-3.2590747,-15.041749,-3.3060842,-16.337532,-14.967908,-85.208511,-318.93185,-73.946136,-318.37061,-265.2171,-71.912354
3375000000,-13.44805396,-3.2664952,-15.040809,-3.3332279,-16.337736,-14.943506,-86.885078,-318.8866,-74.149345,-318.36075,-265.08493,-71.798264
3376000000,-13.45108737,-3.2475648,-15.073744,-3.342288,-16.303547,-14.986197,-87.23867,-319.12827,-74.206879,-318.57098,-265.3522,-72.132187
3377000000,-13.45413065,-3.2894874,-15.005518,-3.3244703,-16.319035,-14.906616,-87.538071,-319.13968,-74.296951,-318.48087,-265.3324,-72.106689
3378000000,-13.45718378,-3.2399704,-15.064602,-3.3129461,-16.309549,-14.974487,-88.640297,-319.25562,-74.28894,-318.68893,-265.34979,-72.655678
3379000000,-13.46024676,-3.2499893,-15.006227,-3.3307161,-16.271439,-14.949691,-89.177376,-319.36761,-74.441216,-318.60449,-265.4975,-72.390785
3380000000,-13.46331958,-3.2469895,-14.976429,-3.3182151,-16.25342,-14.887938,-88.906097,-319.39838,-74.438583,-318.89981,-265.84375,-72.625877
3381000000,-13.46640223,-3.2435994,-14.959093,-3.3181303,-16.26737,-14.880383,-89.502197,-319.45572,-74.548607,-318.97586,-265.65756,-72.477562
3382000000,-13.46949471,-3.2448351,-14.93152,-3.3361483,-16.232941,-14.895694,-89.538963,-319.69757,-74.428841,-319.00818,-265.87073,-72.107811
3383000000,-13.472597,-3.2566216,-14.899979,-3.3385963,-16.222713,-14.841423,-89.97863,-319.82281,-74.62944,-319.35352,-266.02673,-72.292336
3384000000,-13.47570911,-3.2631297,-14.951753,-3.316057,-16.236963,-14.859159,-89.901855,-319.91803,-74.26207,-319.34161,-266.07523,-72.111992
3385000000,-13.47883101,-3.24439,-14.860559,-3.2843995,-16.190405,-14.812141,-91.367363,-319.85959,-74.714249,-319.52884,-266.08182,-72.113846
3386000000,-13.48196271,-3.2687504,-14.930936,-3.3162856,-16.181221,-14.84329,-91.804893,-320.29156,-74.523926,-319.64676,-266.14371,-72.518845
3387000000,-13.48510419,-3.2810051,-14.845592,-3.351229,-16.220165,-14.822606,-91.745468,-320.32971,-74.421196,-319.84778,-266.31989,-72.492516
3388000000,-13.48825546,-3.265449,-14.838882,-3.3497674,-16.191881,-14.811666,-92.174362,-320.23819,-74.627235,-319.85507,-266.36502,-72.51899
3389000000,-13.49141649,-3.2490079,-14.759284,-3.3204641,-16.152195,-14.807846,-92.57653,-320.48672,-74.864677,-319.93747,-266.18503,-72.750717
3390000000,-13.49458728,-3.2562692,-14.795938,-3.3152819,-16.159918,-14.719766,-92.96666,-320.39114,-74.816818,-319.92554,-266.17929,-72.171417
3391000000,-13.49776783,-3.2494469,-14.811497,-3.310626,-16.130447,-14.720572,-93.407234,-320.65002,-74.772675,-320.12366,-266.5271,-72.287529
3392000000,-13.50095813,-3.2546813,-14.789395,-3.307385,-16.142527,-14.749785,-93.135902,-320.71768,-74.651062,-320.12842,-266.51715,-72.328224
3393000000,-13.50415816,-3.232553,-14.663769,-3.3167207,-16.094532,-14.712337,-94.408752,-320.58118,-74.627991,-320.20874,-266.46832,-72.708977
3394000000,-13.50736792,-3.2606044,-14.76203,-3.3072424,-16.097702,-14.669118,-94.327187,-320.918,-74.73056,-320.36969,-266.72781,-72.447884
3395000000,-13.51058741,-3.2613213,-14.719536,-3.3063018,-16.086433,-14.687574,-95.195526,-320.94412,-74.676003,-320.31796,-266.78616,-72.894508
3396000000,-13.51381661,-3.2261629,-14.708691,-3.3218036,-16.067074,-14.656718,-94.958191,-321.17355,-74.91156,-320.36685,-266.80859,-72.841125
3397000000,-13.51705552,-3.2599659,-14.758572,-3.3198466,-16.056107,-14.669706,-95.224869,-321.34253,-74.88475,-320.75943,-266.9108,-72.558258
3398000000,-13.52030412,-3.2873685,-14.708337,-3.3410022,-16.077045,-14.693332,-95.939697,-321.28781,-74.915489,-320.63464,-266.95959,-72.778244
3399000000,-13.52356242,-3.2855227,-14.653039,-3.3436496,-16.072508,-14.650791,-95.695305,-321.32404,-75.012421,-320.90103,-266.99261,-72.880486
3400000000,-13.5268304,-3.2462111,-14.646844,-3.3138883,-16.03788,-14.651667,-96.356483,-321.67041,-75.239822,-320.85843,-267.19601,-72.833275
3401000000,-13.53010805,-3.2325783,-14.648483,-3.2811391,-16.001184,-14.600945,-96.609901,-321.45496,-75.47625,-321.03613,-267.2515,-72.673134
3402000000,-13.53339537,-3.2565556,-14.634203,-3.321454,-16.006643,-14.601604,-97.623154,-321.69781,-75.056885,-321.14017,-267.15442,-73.066345
3403000000,-13.53669235,-3.248414,-14.613246,-3.3654323,-16.013802,-14.560768,-97.762215,-321.97879,-75.280212,-321.33688,-267.31375,-73.303238
3404000000,-13.53999897,-3.2518578,-14.593685,-3.3251369,-15.983855,-14.631612,-97.973419,-321.83331,-74.982353,-321.2265,-267.4613,-72.736855
3405000000,-13.54331524,-3.299201,-14.59226,-3.3061955,-16.026739,-14.631468,-98.136269,-321.94461,-75.468498,-321.28708,-267.48502,-72.827232
3406000000,-13.54664114,-3.2745392,-14.533969,-3.3122857,-15.959764,-14.573349,-97.834106,-321.91312,-75.046188,-321.29147,-267.46985,-72.783768
3407000000,-13.54997667,-3.2553804,-14.493379,-3.3059106,-15.927928,-14.549944,-99.276581,-322.17072,-75.73661,-321.45145,-267.60434,-73.514503
3408000000,-13.55332181,-3.2387524,-14.474167,-3.3092377,-15.924694,-14.527159,-98.261269,-322.19672,-75.236671,-321.44974,-267.49625,-72.91674
3409000000,-13.55667657,-3.2817795,-14.495389,-3.3369238,-15.943055,-14.557158,-99.637459,-322.52551,-75.842926,-321.76733,-267.83423,-73.242188
3410000000,-13.56004092,-3.2494416,-14.486832,-3.3181074,-15.931997,-14.46786,-99.623886,-322.50253,-75.180992,-321.73969,-267.67767,-72.889297
3411000000,-13.56341487,-3.259573,-14.497447,-3.3364997,-15.916782,-14.477332,-100.54129,-322.54797,-75.808243,-321.90344,-268.01419,-73.628616
3412000000,-13.5667984,-3.2707648,-14.432953,-3.3248391,-15.915673,-14.468608,-99.762573,-322.66464,-75.776955,-322.00311,-267.74521,-73.388519
3413000000,-13.5701915,-3.2670987,-14.436985,-3.3490732,-15.907893,-14.480203,-100.6431,-322.82401,-75.7882,-322.26651,-267.98447,-73.555237
3414000000,-13.57359418,-3.2614868,-14.463942,-3.3492501,-15.876826,-14.425666,-100.70535,-322.82779,-75.695038,-322.31854,-268.14111,-73.049652
3415000000,-13.57700641,-3.2687006,-14.382243,-3.3560219,-15.916566,-14.421927,-101.44526,-322.89841,-75.821655,-322.27878,-268.20633,-73.35704
3416000000,-13.58042819,-3.2571077,-14.370718,-3.3377266,-15.879079,-14.421412,-101.74701,-323.09836,-75.744049,-322.46655,-268.30029,-73.379837
3417000000,-13.58385952,-3.2519965,-14.343151,-3.3453548,-15.851865,-14.364525,-101.12167,-323.02243,-75.608963,-322.49747,-268.27185,-73.684006
3418000000,-13.58730038,-3.2720649,-14.399214,-3.3319213,-15.841441,-14.366827,-101.76105,-323.49008,-75.918358,-322.80722,-268.57605,-73.563919
3419000000,-13.59075077,-3.2981839,-14.390892,-3.3372602,-15.807554,-14.385322,-102.06654,-323.43918,-76.11058,-322.76852,-268.79822,-73.60611
3420000000,-13.59421067,-3.2613368,-14.327621,-3.3090415,-15.792162,-14.333264,-102.96831,-323.65073,-76.276695,-323.08575,-268.76001,-73.949715
3421000000,-13.59768008,-3.3002648,-14.321456,-3.3165193,-15.82375,-14.332006,-103.12947,-323.54294,-76.406639,-322.93784,-268.63739,-73.929726
3422000000,-13.601159,-3.2648063,-14.262852,-3.3250515,-15.804849,-14.3229,-102.43198,-323.63751,-75.83551,-323.1084,-268.81281,-73.65712
3423000000,-13.6046474,-3.2713583,-14.26445,-3.3231759,-15.794607,-14.316929,-103.83427,-323.8999,-76.478951,-323.36401,-268.9046,-74.108803
3424000000,-13.60814529,-3.2645414,-14.279831,-3.3266654,-15.758802,-14.300689,-103.59795,-324.05072,-76.476158,-323.39127,-269.11523,-73.494629
3425000000,-13.61165266,-3.2846863,-14.283318,-3.3313859,-15.757569,-14.285552,-103.65973,-323.97095,-76.231873,-323.32465,-268.93146,-74.001724
3426000000,-13.61516949,-3.2802732,-14.240328,-3.3555727,-15.734175,-14.242567,-103.80501,-324.0527,-76.381798,-323.42139,-269.10565,-73.875946
3427000000,-13.61869578,-3.2613726,-14.260819,-3.3141201,-15.7278,-14.299034,-104.41701,-324.30527,-76.283882,-323.72757,-269.2052,-74.09008
3428000000,-13.62223152,-3.2524064,-14.259554,-3.3186867,-15.718819,-14.304385,-104.70638,-324.34024,-76.316307,-323.72626,-269.15054,-73.865723
3429000000,-13.6257767,-3.2592678,-14.190017,-3.327987,-15.742099,-14.190968,-104.96948,-324.58435,-76.660553,-323.89386,-269.44806,-73.903191
3430000000,-13.62933132,-3.2534695,-14.186757,-3.3162324,-15.699319,-14.214596,-105.52391,-324.60999,-76.36792,-324.11319,-269.47653,-74.117783
3431000000,-13.63289536,-3.2542145,-14.165014,-3.2992077,-15.676885,-14.196701,-106.38461,-324.53851,-76.999748,-323.81998,-269.38687,-74.208801
3432000000,-13.63646881,-3.2688081,-14.196516,-3.3444467,-15.681955,-14.22236,-105.16364,-324.64093,-76.460808,-323.92392,-269.56787,-74.185272
3433000000,-13.64005167,-3.2681787,-14.103784,-3.282284,-15.652918,-14.101885,-105.38245,-324.6983,-76.459137,-324.27631,-269.67947,-73.982651
3434000000,-13.64364393,-3.2503881,-14.176884,-3.3273182,-15.646722,-14.192943,-105.53558,-324.76682,-76.414825,-324.23767,-269.55481,-74.095062
3435000000,-13.64724559,-3.2973962,-14.154293,-3.3283656,-15.6309,-14.187436,-106.30525,-325.04514,-76.712318,-324.37909,-269.74371,-74.3881
3436000000,-13.65085662,-3.2823951,-14.159609,-3.3255911,-15.639999,-14.178083,-106.80722,-325.15118,-76.987144,-324.63083,-270.1004,-74.133316
3437000000,-13.65447702,-3.2769384,-14.082791,-3.3473272,-15.632766,-14.126071,-106.71534,-325.1842,-76.989914,-324.53046,-269.83047,-74.53019
3438000000,-13.65810679,-3.2802918,-14.098878,-3.3383377,-15.612954,-14.096684,-106.86271,-325.26129,-76.72216,-324.53009,-269.80783,-74.446869
3439000000,-13.66174592,-3.2739778,-14.03816,-3.3344774,-15.584604,-14.101345,-107.40337,-325.4032,-77.089539,-324.78537,-269.96741,-74.702133
3440000000,-13.66539439,-3.2552395,-14.076502,-3.3291533,-15.612487,-14.096353,-107.45997,-325.67072,-77.020264,-324.89786,-270.15274,-74.753723
3441000000,-13.6690522,-3.258904,-14.02661,-3.3176169,-15.577836,-14.04069,-107.37534,-325.44186,-77.106529,-324.89352,-270.23047,-74.638809
3442000000,-13.67271934,-3.306777,-13.992567,-3.3399324,-15.5761,-14.098021,-107.92796,-325.70422,-77.275612,-325.16577,-270.30246,-74.661827
3443000000,-13.67639581,-3.2757411,-13.939285,-3.3276987,-15.549682,-14.013437,-107.83519,-325.61771,-77.254051,-325.09103,-270.19574,-74.385239
3444000000,-13.68008158,-3.292542,-13.981712,-3.3313179,-15.554754,-14.047828,-108.44064,-325.9213,-77.135406,-325.33646,-270.46954,-74.465759
3445000000,-13.68377666,-3.2928765,-13.997239,-3.3628156,-15.558762,-14.03564,-108.14418,-325.95859,-77.240097,-325.22601,-270.53754,-74.457169
3446000000,-13.68748104,-3.2905631,-13.891484,-3.3418815,-15.533615,-13.979731,-108.8617,-326.2793,-77.597374,-325.56213,-270.51428,-74.718964
3447000000,-13.6911947,-3.2804067,-13.928884,-3.3298509,-15.514963,-13.965558,-108.47899,-326.25455,-77.185341,-325.63141,-270.76303,-74.635956
