Freq(Hz),S21 Log Mag(dB),21 90,S11 Log Mag(dB),11 90,,,21 180,11 180,,21 Thru,11 Thru,,21 Thru2,11 Thru2
4494000000,-1.1894902,-783.29828,-19.792852,-645.41742,,-526.41345,-886.41345,-807.32819,,-648.01904,240.16225,,-629.19031,-165.80925
4495000000,-1.1679934,-783.50098,-19.954418,-646.51416,,-526.59821,-886.59821,-807.49213,,-648.16333,241.32657,,-629.46002,-165.28978
4496000000,-1.194981,-783.70435,-19.905138,-646.30292,,-526.71936,-886.71936,-807.67859,,-648.33087,240.92517,,-629.61334,-165.74553
4497000000,-1.1981112,-783.8515,-19.989689,-646.64752,,-526.94055,-886.94055,-807.93353,,-648.52393,242.37675,,-629.75342,-165.66199
4498000000,-1.1626661,-784.13879,-19.92449,-647.43616,,-527.10675,-887.10675,-807.94623,,-648.6496,243.08983,,-629.98102,-165.30508
4499000000,-1.1905109,-784.22748,-20.083046,-647.3739,,-527.36108,-887.36108,-808.16119,,-648.80402,242.80208,,-630.07788,-165.07024
4500000000,-1.1722602,-784.276,-19.911953,-647.61163,,-527.43237,-887.43237,-808.4342,,-648.81714,243.16611,,-630.05682,-165.81461
4501000000,-1.1580343,-784.59595,-19.940842,-647.45514,,-527.72412,-887.72412,-808.83533,,-649.08624,242.4415,,-630.22375,-165.97475
4502000000,-1.1672276,-784.62817,-19.879955,-648.93866,,-527.73541,-887.73541,-808.63037,,-649.08887,245.19775,,-630.28473,-165.53586
4503000000,-1.1805135,-784.83087,-19.963013,-648.22723,,-528.05725,-888.05725,-809.09021,,-649.38934,243.37314,,-630.48425,-166.00264
4504000000,-1.1783909,-785.12012,-19.902809,-649.72595,,-528.1955,-888.1955,-809.10828,,-649.48157,245.64473,,-630.66486,-165.45731
4505000000,-1.1786391,-785.27881,-20.049204,-649.14392,,-528.52576,-888.52576,-809.45746,,-649.74097,245.11777,,-630.90027,-165.79469
4506000000,-1.1786994,-785.50995,-19.999462,-649.30066,,-528.67029,-888.67029,-809.70264,,-649.89301,244.94151,,-630.94727,-166.03909
4507000000,-1.1889575,-785.64398,-19.958586,-650.83539,,-528.75751,-888.75751,-809.7851,,-650.00769,246.43533,,-631.16638,-166.01517
4508000000,-1.1691555,-785.88458,-20.079096,-650.47211,,-529.07275,-889.07275,-810.14569,,-650.12189,246.13863,,-631.25397,-165.92343
4509000000,-1.1953703,-786.17487,-20.130537,-652.06732,,-529.20807,-889.20807,-810.17841,,-650.32434,247.69165,,-631.51447,-165.37589
4510000000,-1.2018808,-786.24243,-19.992634,-651.01599,,-529.36237,-889.36237,-810.50885,,-650.37335,246.99377,,-631.54675,-166.2451
4511000000,-1.1819634,-786.44214,-20.054796,-651.70453,,-529.73798,-889.73798,-810.62756,,-650.60406,247.23254,,-631.81989,-166.10617
4512000000,-1.1824187,-786.61676,-20.093481,-652.61548,,-529.75006,-889.75006,-810.69427,,-650.73352,248.46317,,-631.85852,-165.62923
4513000000,-1.1809152,-786.78564,-20.033913,-653.14911,,-529.7959,-889.7959,-811.09973,,-650.80017,248.57124,,-631.91046,-166.02905
4514000000,-1.167527,-786.96069,-20.031862,-653.80975,,-530.06482,-890.06482,-811.11591,,-650.97455,249.37291,,-632.19116,-165.67754
4515000000,-1.1645292,-787.13861,-20.146587,-654.15234,,-530.42889,-890.42889,-811.36127,,-651.14398,249.96298,,-632.2522,-165.51923
4516000000,-1.1798162,-787.36047,-20.060356,-654.16498,,-530.64392,-890.64392,-811.6864,,-651.34436,249.16435,,-632.53503,-165.86035
4517000000,-1.1857048,-787.63104,-20.108599,-654.78455,,-530.70325,-890.70325,-811.75244,,-651.44629,250.40553,,-632.65009,-165.9109
4518000000,-1.1853561,-787.64642,-20.016102,-654.59283,,-530.73401,-890.73401,-811.83594,,-651.54114,251.26329,,-632.68726,-165.95026
4519000000,-1.1789262,-787.83252,-20.089725,-655.38165,,-531.13275,-891.13275,-812.13287,,-651.84979,251.4702,,-632.84607,-165.672
4520000000,-1.1836898,-788.02991,-20.127041,-654.90228,,-531.25513,-891.25513,-812.41895,,-651.72217,250.19743,,-632.88269,-166.17599
4521000000,-1.1727842,-788.35522,-20.02421,-656.00623,,-531.43982,-891.43982,-812.69452,,-652.07843,251.61311,,-633.12317,-166.36794
4522000000,-1.1820072,-788.32013,-20.085272,-655.99182,,-531.48804,-891.48804,-812.58032,,-652.16119,253.59386,,-633.17896,-166.14334
4523000000,-1.172032,-788.62579,-20.01404,-656.14606,,-531.86615,-891.86615,-813.02924,,-652.32446,253.13615,,-633.48773,-166.33025
4524000000,-1.1920828,-788.9458,-20.09059,-657.03174,,-532.12909,-892.12909,-813.04553,,-652.52118,253.04398,,-633.66968,-165.98766
4525000000,-1.2138457,-789.06451,-20.18302,-657.36481,,-532.29504,-892.29504,-813.26782,,-652.72729,252.91458,,-633.74481,-166.02454
4526000000,-1.2139844,-789.16986,-20.207119,-657.70074,,-532.3598,-892.3598,-813.55731,,-652.72339,253.09599,,-633.88879,-166.26044
4527000000,-1.188737,-789.44714,-20.16428,-657.92242,,-532.77979,-892.77979,-813.83154,,-653.03033,253.73363,,-634.15698,-166.03053
4528000000,-1.1937884,-789.52362,-20.017218,-659.14447,,-532.75293,-892.75293,-813.9209,,-653.06329,255.69696,,-634.14185,-165.95422
4529000000,-1.2043136,-789.86664,-20.269411,-659.38287,,-533.01117,-893.01117,-814.16779,,-653.28955,253.92613,,-634.37543,-165.79803
4530000000,-1.1907434,-789.89154,-20.078571,-660.3786,,-533.21289,-893.21289,-814.35144,,-653.3786,255.82881,,-634.56116,-165.68732
4531000000,-1.1874173,-790.04944,-20.115004,-660.01294,,-533.33966,-893.33966,-814.53741,,-653.50775,256.05734,,-634.50348,-165.91925
4532000000,-1.209067,-790.21014,-20.123976,-660.45087,,-533.51971,-893.51971,-814.63788,,-653.63934,256.26529,,-634.65967,-165.82222
4533000000,-1.1995788,-790.45776,-20.172443,-661.12213,,-533.72626,-893.72626,-814.96594,,-653.68201,255.98978,,-634.935,-165.7408
4534000000,-1.1935881,-790.82825,-20.206226,-661.55267,,-534.10553,-894.10553,-815.16919,,-654.06946,256.48425,,-635.13269,-165.76707
4535000000,-1.2127705,-790.87848,-20.224514,-662.59052,,-534.10785,-894.10785,-815.25104,,-654.11224,256.55566,,-635.27112,-165.50323
4536000000,-1.2050761,-790.97949,-20.172354,-661.72528,,-534.28912,-894.28912,-815.54956,,-654.27924,257.47372,,-635.20862,-166.03448
4537000000,-1.2070159,-791.12244,-20.168262,-663.14648,,-534.43695,-894.43695,-815.80872,,-654.34875,258.06128,,-635.44067,-165.67474
4538000000,-1.2070708,-791.42242,-20.208752,-662.87939,,-534.73651,-894.73651,-816.03687,,-654.54449,257.50763,,-635.65704,-165.78366
4539000000,-1.2296309,-791.58105,-20.193472,-664.22656,,-534.75336,-894.75336,-815.87543,,-654.73529,259.12201,,-635.68781,-165.16415
4540000000,-1.2401581,-791.7276,-20.148094,-664.21185,,-534.96826,-894.96826,-816.23792,,-654.70618,259.19052,,-635.9007,-165.65927
4541000000,-1.2032254,-791.96112,-20.330132,-664.12091,,-535.3421,-895.3421,-816.43225,,-655.02771,258.31821,,-636.02167,-165.30371
4542000000,-1.1894985,-792.25183,-20.194874,-664.31628,,-535.54681,-895.54681,-816.4541,,-655.16144,258.58377,,-636.20367,-165.82353
4543000000,-1.1938044,-792.31653,-20.135557,-665.31329,,-535.6095,-895.6095,-816.70941,,-655.25616,259.7981,,-636.25568,-165.56699
4544000000,-1.2108248,-792.5791,-20.231501,-665.68311,,-535.8042,-895.8042,-817.15924,,-655.50763,259.98184,,-636.57996,-165.74895
4545000000,-1.2171196,-792.68762,-20.136702,-665.09998,,-535.91998,-895.91998,-817.45251,,-655.58331,260.23355,,-636.56311,-166.30247
4546000000,-1.1921071,-792.95117,-20.155548,-666.69818,,-536.27972,-896.27972,-817.34723,,-655.74493,260.81277,,-636.86005,-165.26517
4547000000,-1.2104304,-792.9408,-20.226763,-667.21722,,-536.29901,-896.29901,-817.63324,,-655.76862,260.84143,,-636.71887,-165.3801
4548000000,-1.2074776,-793.47961,-20.142464,-667.75769,,-536.65259,-896.65259,-817.68018,,-656.13062,261.59143,,-637.17896,-165.59917
4549000000,-1.2060066,-793.41492,-20.156183,-667.67877,,-536.88049,-896.88049,-817.94513,,-656.14417,261.87466,,-637.20471,-165.35579
4550000000,-1.2071264,-793.66754,-20.20599,-668.62036,,-537.05768,-897.05768,-818.17993,,-656.34711,261.48489,,-637.35175,-165.61151
4551000000,-1.1880159,-793.85986,-20.223171,-668.53589,,-537.36517,-897.36517,-818.35577,,-656.61481,262.00687,,-637.52185,-165.51646
4552000000,-1.226737,-794.1499,-20.26693,-669.50146,,-537.57092,-897.57092,-818.64417,,-656.74884,262.18976,,-637.86993,-165.5536
4553000000,-1.2058065,-794.19611,-20.178474,-670.29333,,-537.5722,-897.5722,-818.6109,,-656.72156,262.88477,,-637.73511,-164.85248
4554000000,-1.2242312,-794.48114,-20.149038,-670.67041,,-537.76282,-897.76282,-818.72076,,-656.87213,263.1933,,-637.96533,-165.15086
4555000000,-1.2245431,-794.50519,-20.158005,-670.5097,,-537.91547,-897.91547,-819.22229,,-656.95703,262.63086,,-638.11353,-165.62483
4556000000,-1.2236483,-794.83893,-20.134188,-671.13702,,-538.27771,-898.27771,-819.2843,,-657.30029,264.16177,,-638.26752,-165.45839
4557000000,-1.2116983,-794.83252,-20.144754,-671.59814,,-538.34515,-898.34515,-819.35321,,-657.27979,263.76419,,-638.34503,-165.0533
4558000000,-1.2117236,-795.19861,-20.092798,-672.05017,,-538.58044,-898.58044,-819.75043,,-657.48444,264.40039,,-638.54034,-165.39265
4559000000,-1.2313653,-795.29285,-20.18857,-672.56793,,-538.73438,-898.73438,-819.84644,,-657.76648,264.2493,,-638.6955,-165.24178
4560000000,-1.2136134,-795.54999,-20.13965,-672.6629,,-538.79846,-898.79846,-819.94128,,-657.84961,263.99725,,-638.84351,-165.4039
4561000000,-1.2107161,-795.65808,-20.174068,-673.37219,,-539.02545,-899.02545,-820.1759,,-658.00964,263.89984,,-638.90784,-165.22411
4562000000,-1.2163559,-796.03326,-20.183903,-674.27753,,-539.30518,-899.30518,-820.32507,,-658.21509,264.73904,,-639.07141,-164.81992
4563000000,-1.2377975,-796.16052,-20.157614,-674.54187,,-539.6604,-899.6604,-820.67596,,-658.36121,264.83221,,-639.2616,-165.06079
4564000000,-1.2050405,-796.37201,-20.014633,-675.39209,,-539.78381,-899.78381,-820.74414,,-658.51404,265.67523,,-639.48975,-164.74927
4565000000,-1.2218589,-796.55035,-20.117346,-674.43335,,-540.03479,-900.03479,-821.18896,,-658.73712,264.55783,,-639.73718,-165.57793
4566000000,-1.2274729,-796.70782,-20.160778,-675.98517,,-540.00616,-900.00616,-821.13434,,-658.67871,265.26181,,-639.66217,-164.79826
4567000000,-1.2274189,-796.72168,-20.199146,-675.14911,,-540.27942,-900.27942,-821.18872,,-658.9126,265.56927,,-639.89008,-165.26962
4568000000,-1.2234923,-797.05731,-20.129272,-676.76385,,-540.41943,-900.41943,-821.43805,,-658.99438,265.62848,,-640.00281,-165.13969
4569000000,-1.2688807,-797.16986,-20.134432,-676.46661,,-540.62897,-900.62897,-821.79547,,-659.08405,266.0007,,-640.05438,-164.99025
4570000000,-1.2224765,-797.43481,-20.206675,-677.18127,,-540.87073,-900.87073,-821.91309,,-659.42242,265.93658,,-640.30774,-165.08522
4571000000,-1.2485534,-797.58051,-20.061728,-678.34375,,-540.96893,-900.96893,-821.89203,,-659.62128,267.47717,,-640.41089,-164.73535
4572000000,-1.2320861,-797.79456,-20.100857,-677.73761,,-541.34149,-901.34149,-822.41125,,-659.63995,266.32217,,-640.64954,-165.40587
4573000000,-1.2220434,-797.98804,-20.038755,-679.43188,,-541.3645,-901.3645,-822.44641,,-659.61072,266.98563,,-640.64594,-164.74304
4574000000,-1.2025268,-798.07678,-19.967316,-679.72534,,-541.61078,-901.61078,-822.57825,,-659.87189,267.8074,,-640.83795,-164.69922
4575000000,-1.2374421,-798.31232,-20.024002,-679.67822,,-541.81903,-901.81903,-822.96423,,-660.10565,267.30209,,-641.12878,-164.93854
4576000000,-1.2379439,-798.54449,-19.968004,-680.37732,,-541.97577,-901.97577,-823.08295,,-660.26056,267.86371,,-641.10986,-164.67825
4577000000,-1.241745,-798.73383,-20.081371,-680.05792,,-542.36865,-902.36865,-823.43835,,-660.36871,267.07693,,-641.39465,-165.03056
4578000000,-1.2568287,-798.91595,-20.025993,-681.03021,,-542.37103,-902.37103,-823.56714,,-660.48767,267.89856,,-641.42676,-164.87137
4579000000,-1.2389095,-799.09308,-19.915163,-681.49084,,-542.56512,-902.56512,-823.6076,,-660.64069,268.59244,,-641.59711,-164.71713
4580000000,-1.2686619,-799.1684,-20.003412,-682.30786,,-542.58636,-902.58636,-823.68518,,-660.67969,268.62537,,-641.66357,-164.47951
4581000000,-1.2361412,-799.35809,-19.970877,-682.13593,,-543.03308,-903.03308,-823.99017,,-660.89301,268.80576,,-641.80811,-164.6411
4582000000,-1.2552562,-799.51813,-19.945877,-682.48572,,-543.15289,-903.15289,-824.2287,,-660.96686,268.46082,,-641.8396,-164.91464
4583000000,-1.2708349,-799.85907,-19.963406,-683.30536,,-543.42053,-903.42053,-824.51788,,-661.34326,268.0683,,-642.29437,-164.80188
4584000000,-1.2547396,-800.07855,-20.027216,-684.16388,,-543.64374,-903.64374,-824.60461,,-661.35339,268.47086,,-642.26868,-164.60686
4585000000,-1.2396512,-800.3208,-19.96627,-685.21899,,-543.86029,-903.86029,-824.87756,,-661.64117,268.67874,,-642.54089,-164.39586
4586000000,-1.253904,-800.28992,-19.909285,-685.86407,,-543.89862,-903.89862,-824.81915,,-661.5257,269.46997,,-642.58356,-164.14851
4587000000,-1.2597603,-800.40796,-19.917387,-685.49579,,-544.13763,-904.13763,-825.14563,,-661.63934,269.33801,,-642.71521,-164.31627
4588000000,-1.2401609,-800.71625,-19.773861,-685.96973,,-544.43793,-904.43793,-825.14783,,-661.99768,270.43985,,-642.83118,-163.82678
4589000000,-1.2395712,-800.87787,-19.901268,-685.79089,,-544.61682,-904.61682,-825.40436,,-662.27429,269.87274,,-643.06897,-164.21387
4590000000,-1.2423044,-801.16071,-19.747616,-686.41101,,-544.82947,-904.82947,-825.78577,,-662.26086,270.20746,,-643.21655,-164.43703
4591000000,-1.2456642,-801.11932,-20.002998,-686.47504,,-544.90094,-904.90094,-825.96643,,-662.30853,269.06955,,-643.23486,-164.78723
4592000000,-1.2431723,-801.42798,-19.832714,-687.41437,,-544.99573,-904.99573,-826.08777,,-662.47626,270.21957,,-643.53033,-164.26227
4593000000,-1.2590194,-801.67096,-19.803787,-687.67627,,-545.31488,-905.31488,-826.28809,,-662.73706,270.4519,,-643.60468,-164.42407
4594000000,-1.2390391,-801.78937,-19.777369,-687.98956,,-545.54102,-905.54102,-826.58447,,-662.77325,270.45163,,-643.67261,-164.41219
4595000000,-1.2455041,-802.08209,-19.832737,-689.73456,,-545.85138,-905.85138,-826.68628,,-663.14838,270.1842,,-644.02258,-163.72147
4596000000,-1.2586083,-802.2373,-19.861597,-689.41614,,-545.99078,-905.99078,-826.91022,,-663.20355,270.55835,,-644.17413,-163.95436
4597000000,-1.2518915,-802.47339,-19.843664,-689.75073,,-546.15973,-906.15973,-826.94562,,-663.32373,270.50412,,-644.1778,-164.03253
4598000000,-1.256068,-802.53546,-19.792892,-690.15186,,-546.37903,-906.37903,-827.02838,,-663.50433,271.03311,,-644.38623,-163.69194
4599000000,-1.2674816,-802.63629,-19.746668,-691.04608,,-546.44806,-906.44806,-827.30792,,-663.48914,271.09787,,-644.42169,-163.49445
4600000000,-1.2597682,-802.95679,-19.675478,-692.05731,,-546.74799,-906.74799,-827.29102,,-663.77039,271.26978,,-644.69568,-162.89259
4601000000,-1.2639116,-803.22748,-19.85647,-691.84668,,-547.02216,-907.02216,-827.86829,,-664.01215,270.64429,,-644.93854,-163.81467
4602000000,-1.2636026,-803.53162,-19.758741,-692.72668,,-547.31085,-907.31085,-827.96716,,-664.17816,271.20892,,-644.97766,-163.39261
4603000000,-1.2401277,-803.54565,-19.821705,-692.90118,,-547.39178,-907.39178,-828.13361,,-664.25476,270.79822,,-644.99292,-163.11899
4604000000,-1.2579255,-803.78168,-19.714689,-693.18195,,-547.66272,-907.66272,-828.60162,,-664.38293,271.3042,,-645.23065,-163.56432
4605000000,-1.2550352,-803.82605,-19.718424,-693.4707,,-547.72949,-907.72949,-828.48083,,-664.55988,271.55469,,-645.4256,-163.30521
4606000000,-1.2756921,-804.15509,-19.766901,-694.63757,,-547.94464,-907.94464,-828.55273,,-664.71899,271.39337,,-645.53662,-163.01944
4607000000,-1.2545352,-804.24927,-19.707197,-693.86212,,-548.27399,-908.27399,-829.00214,,-664.97559,271.67026,,-645.7359,-163.29915
4608000000,-1.2371353,-804.53326,-19.691755,-694.8595,,-548.37415,-908.37415,-828.96246,,-664.82312,271.10162,,-645.84204,-163.00691
4609000000,-1.2949021,-804.68988,-19.725204,-695.41461,,-548.57513,-908.57513,-829.23053,,-665.05664,271.40497,,-645.86414,-163.07697
4610000000,-1.2739804,-804.98505,-19.526543,-695.95203,,-548.84473,-908.84473,-829.56329,,-665.40497,272.40973,,-646.10883,-162.76813
4611000000,-1.287282,-804.84845,-19.58675,-696.03967,,-548.76544,-908.76544,-829.6864,,-665.22095,271.70547,,-646.03918,-162.96689
4612000000,-1.2685155,-805.29724,-19.622784,-696.77539,,-549.16125,-909.16125,-829.6626,,-665.54816,271.91302,,-646.43219,-162.54701
4613000000,-1.2366046,-805.34546,-19.436741,-697.42493,,-549.23755,-909.23755,-829.94452,,-665.64777,272.41711,,-646.55597,-162.41762
4614000000,-1.2712723,-805.49072,-19.46711,-696.86041,,-549.56519,-909.56519,-830.11462,,-665.81976,272.37326,,-646.75439,-162.55692
4615000000,-1.2551327,-805.82782,-19.527502,-697.94257,,-549.76874,-909.76874,-830.41107,,-666.08868,271.88696,,-646.89276,-162.83124
4616000000,-1.278157,-805.92389,-19.492901,-698.98602,,-550.01434,-910.01434,-830.56622,,-666.0329,271.97961,,-647.07898,-162.44846
4617000000,-1.2584552,-806.11945,-19.58061,-699.30249,,-550.21887,-910.21887,-830.84308,,-666.38348,271.45483,,-647.16455,-162.49864
4618000000,-1.2812883,-806.27911,-19.524187,-699.79376,,-550.3537,-910.3537,-831,,-666.47198,271.9433,,-647.14441,-162.40068
4619000000,-1.2846363,-806.43408,-19.531784,-699.8089,,-550.59473,-910.59473,-831.15527,,-666.62958,272.06146,,-647.39569,-162.67915
4620000000,-1.2529209,-806.58118,-19.430759,-700.12378,,-550.59052,-910.59052,-831.27679,,-666.45087,271.82846,,-647.51385,-162.40292
4621000000,-1.2512118,-806.75006,-19.346058,-701.40668,,-551.00446,-911.00446,-831.51837,,-666.9552,272.75507,,-647.61737,-161.82571
4622000000,-1.3082348,-806.99237,-19.482805,-700.31714,,-551.20087,-911.20087,-831.80273,,-666.86542,272.28735,,-647.7149,-162.32205
4623000000,-1.2907996,-807.32104,-19.525517,-701.87109,,-551.5127,-911.5127,-831.82245,,-667.07489,271.85791,,-647.99188,-162.06458
4624000000,-1.2911172,-807.4646,-19.338165,-702.07294,,-551.5564,-911.5564,-831.91486,,-667.35065,272.86459,,-648.05042,-161.74785
4625000000,-1.2758353,-807.57977,-19.371113,-702.60822,,-551.80859,-911.80859,-832.18964,,-667.45477,272.24036,,-648.22144,-161.96611
4626000000,-1.2706205,-807.68372,-19.29575,-702.43036,,-552.00934,-912.00934,-832.45367,,-667.5423,272.55692,,-648.39935,-161.79324
4627000000,-1.2905488,-808.04767,-19.345148,-703.36456,,-552.27454,-912.27454,-832.87146,,-667.72534,272.24307,,-648.57874,-161.87956
4628000000,-1.2796977,-808.17798,-19.297201,-703.82233,,-552.47327,-912.47327,-832.93518,,-667.88507,271.96268,,-648.71057,-161.8783
4629000000,-1.2717161,-808.28333,-19.261442,-704.77197,,-552.59235,-912.59235,-832.8822,,-668.05914,272.26218,,-648.73035,-161.32365
4630000000,-1.304121,-808.45508,-19.36101,-705.07428,,-552.76044,-912.76044,-833.25476,,-668.11243,271.63852,,-649.02545,-161.46268
4631000000,-1.2820165,-808.86792,-19.260305,-705.40234,,-553.19318,-913.19318,-833.60364,,-668.51636,272.17615,,-649.1062,-161.58563
4632000000,-1.2851447,-808.91901,-19.183189,-705.60236,,-553.21082,-913.21082,-833.5025,,-668.42334,272.53488,,-649.21606,-161.32727
4633000000,-1.3022064,-809.08063,-19.166504,-705.82526,,-553.46594,-913.46594,-833.85443,,-668.5589,272.55478,,-649.41949,-161.34763
4634000000,-1.2594008,-809.27325,-19.156193,-706.06024,,-553.68524,-913.68524,-834.02618,,-668.8446,272.56973,,-649.66138,-161.48746
4635000000,-1.3031278,-809.50433,-19.141256,-706.55078,,-553.8916,-913.8916,-834.22638,,-668.88275,272.50494,,-649.74243,-161.26088
4636000000,-1.3036724,-809.59711,-19.100479,-707.48303,,-553.90173,-913.90173,-834.1936,,-669.04053,272.81876,,-649.97162,-160.87582
4637000000,-1.2595851,-809.71021,-19.102474,-706.8703,,-554.2605,-914.2605,-834.62024,,-669.18073,272.52747,,-650.00421,-161.31726
4638000000,-1.3095242,-810.05469,-19.053024,-708.5072,,-554.56506,-914.56506,-834.85632,,-669.44556,272.50885,,-650.24725,-161.07147
4639000000,-1.2788235,-810.15033,-19.075512,-708.40216,,-554.71637,-914.71637,-834.94012,,-669.38196,272.32333,,-650.32001,-160.91423
4640000000,-1.3047714,-810.29486,-19.062157,-708.70679,,-554.86804,-914.86804,-835.16174,,-669.65375,272.68784,,-650.53021,-161.16032
4641000000,-1.285399,-810.58374,-18.996023,-709.38287,,-555.19385,-915.19385,-835.28174,,-669.84692,272.20657,,-650.66528,-160.94339
4642000000,-1.2772989,-810.77142,-19.011761,-710.06897,,-555.42456,-915.42456,-835.83569,,-669.95502,272.4899,,-650.82825,-160.96306
4643000000,-1.2917428,-810.91895,-19.000778,-710.6861,,-555.64435,-915.64435,-835.6441,,-670.08057,272.14148,,-650.96405,-160.53088
4644000000,-1.2863762,-811.19904,-18.933119,-710.85883,,-555.8302,-915.8302,-835.86877,,-670.44202,272.23352,,-651.18695,-160.38037
4645000000,-1.2891191,-811.43231,-18.986113,-711.72198,,-556.0752,-916.0752,-836.00012,,-670.56812,271.88062,,-651.40204,-160.44368
4646000000,-1.2747201,-811.33228,-18.896513,-711.08844,,-555.99744,-915.99744,-836.16193,,-670.53558,272.01505,,-651.38538,-160.58931
4647000000,-1.268882,-811.51923,-18.83013,-711.6745,,-556.24243,-916.24243,-836.30219,,-670.62524,272.54565,,-651.42755,-160.05919
4648000000,-1.3009002,-811.87585,-18.809437,-712.25256,,-556.71564,-916.71564,-836.70911,,-670.95721,272.32034,,-651.74207,-160.10609
4649000000,-1.3054203,-812.15881,-18.826839,-712.44641,,-556.76685,-916.76685,-836.75269,,-670.96411,272.70691,,-651.89148,-160.2066
4650000000,-1.3075711,-812.26837,-18.806086,-713.25787,,-556.92975,-916.92975,-836.99585,,-671.24036,272.29657,,-652.02289,-160.04597
4651000000,-1.2856703,-812.30646,-18.814777,-713.44849,,-557.01886,-917.01886,-837.151,,-671.12726,271.75449,,-652.06781,-159.96786
4652000000,-1.3065437,-812.57196,-18.742302,-713.42462,,-557.18622,-917.18622,-837.16656,,-671.43311,271.92886,,-652.05225,-160.0885
4653000000,-1.3208146,-812.88593,-18.774376,-714.10388,,-557.65222,-917.65222,-837.76282,,-671.66272,272.07452,,-652.40533,-160.44153
4654000000,-1.3077184,-812.86285,-18.681908,-714.53027,,-557.68762,-917.68762,-837.62097,,-671.61096,272.38901,,-652.38068,-159.71158
4655000000,-1.3061956,-813.16779,-18.662064,-714.90631,,-557.99103,-917.99103,-837.82404,,-671.95886,272.11713,,-652.67163,-159.75763
4656000000,-1.3237799,-813.16003,-18.689947,-715.03491,,-558.06769,-918.06769,-837.97034,,-671.94928,272.22571,,-652.80957,-159.73117
4657000000,-1.3174194,-813.61987,-18.638065,-715.66309,,-558.40784,-918.40784,-838.41418,,-672.185,272.11133,,-652.93561,-159.73152
4658000000,-1.2952908,-813.70728,-18.605509,-716.6767,,-558.49139,-918.49139,-838.21661,,-672.24689,272.11356,,-653.02496,-159.29517
4659000000,-1.3201776,-814.01447,-18.614632,-717.82343,,-559.06958,-919.06958,-838.6261,,-672.61035,271.51913,,-653.26886,-158.60359
4660000000,-1.3027796,-814.03247,-18.538229,-716.90625,,-559.04205,-919.04205,-838.79224,,-672.56628,272.20139,,-653.51294,-159.41574
4661000000,-1.3116947,-814.20013,-18.579338,-717.99646,,-559.18359,-919.18359,-838.70508,,-672.72137,271.96164,,-653.68512,-158.69795
4662000000,-1.3035847,-814.47253,-18.497431,-718.47357,,-559.29034,-919.29034,-838.9317,,-672.9411,271.79889,,-653.63104,-158.55032
4663000000,-1.3144953,-814.55212,-18.470869,-718.07385,,-559.64093,-919.64093,-839.38635,,-672.9671,272.13647,,-653.95306,-158.86884
4664000000,-1.3181359,-814.81628,-18.437347,-718.79755,,-559.91901,-919.91901,-839.63647,,-673.15979,271.94992,,-654.01208,-158.74985
4665000000,-1.3067436,-814.8819,-18.368282,-719.33374,,-560.03442,-920.03442,-839.59808,,-673.28247,272.00998,,-654.02502,-158.09369
4666000000,-1.2824292,-815.25171,-18.382202,-719.9361,,-560.39331,-920.39331,-839.73022,,-673.47961,271.68527,,-654.40161,-158.34375
4667000000,-1.3038675,-815.20087,-18.406031,-719.65955,,-560.46973,-920.46973,-839.96747,,-673.57355,271.63977,,-654.37537,-158.30313
4668000000,-1.3050817,-815.43536,-18.35778,-720.15704,,-560.83704,-920.83704,-840.37012,,-673.86255,271.72299,,-654.59894,-158.31195
4669000000,-1.3120967,-815.71167,-18.343487,-720.52014,,-560.93329,-920.93329,-840.31787,,-674.07745,271.53003,,-654.70471,-158.26591
4670000000,-1.2973269,-816.08374,-18.320885,-720.89081,,-561.19781,-921.19781,-840.74243,,-674.1543,271.49829,,-654.98358,-158.63811
4671000000,-1.3124839,-816.13806,-18.275921,-721.54016,,-561.34906,-921.34906,-840.68726,,-674.16315,271.64743,,-655.08228,-158.09335
4672000000,-1.2939663,-816.44269,-18.204758,-722.06665,,-561.61957,-921.61957,-840.8609,,-674.42841,271.53906,,-655.27423,-157.78989
4673000000,-1.318596,-816.4278,-18.321018,-722.08386,,-561.75366,-921.75366,-841.1264,,-674.58838,271.26276,,-655.37811,-158.16928
4674000000,-1.3201506,-816.74841,-18.150621,-722.51007,,-562.05127,-922.05127,-841.46429,,-674.73291,271.6344,,-655.56616,-157.99117
4675000000,-1.3305316,-816.71954,-18.185772,-722.84802,,-562.15082,-922.15082,-841.62506,,-674.77466,271.26007,,-655.59668,-157.94899
4676000000,-1.3166391,-817.07178,-18.06274,-723.53918,,-562.43781,-922.43781,-841.72351,,-674.96265,271.31357,,-655.75269,-157.47601
4677000000,-1.3146087,-817.13373,-18.096663,-723.5094,,-562.49951,-922.49951,-841.91583,,-674.99042,271.40717,,-655.8938,-157.61299
4678000000,-1.3191609,-817.23761,-18.137712,-724.00452,,-562.85095,-922.85095,-842.2644,,-675.21716,271.04105,,-656.00403,-157.66356
4679000000,-1.3039362,-817.54944,-18.034409,-724.7923,,-563.02936,-923.02936,-842.27551,,-675.36261,271.08951,,-656.27887,-157.06487
4680000000,-1.3340424,-817.94568,-18.067465,-725.02283,,-563.44678,-923.44678,-842.33673,,-675.83704,270.65533,,-656.70923,-157.36395
4681000000,-1.314276,-817.97766,-18.029758,-724.62671,,-563.46259,-923.46259,-842.75543,,-675.73035,271.20819,,-656.5849,-157.75328
