Freq(Hz),S21 Log Mag(dB),S21 Phase(¡),S11 Log Mag(dB),S11 Phase(¡)
4022000000,-1.0211806,-675.08063,-18.098803,-297.02963
4023000000,-1.0225686,-675.05365,-17.965508,-297.36371
4024000000,-1.0307454,-675.50653,-18.053078,-297.48648
4025000000,-1.0086628,-675.5011,-17.964256,-298.38702
4026000000,-1.0437014,-675.63049,-17.974819,-298.5386
4027000000,-1.0083195,-675.91626,-17.914288,-299.13263
4028000000,-1.0503175,-676.06,-17.929144,-298.99088
4029000000,-1.0289413,-676.20703,-17.90901,-300.44882
4030000000,-1.0400637,-676.58484,-18.016901,-300.58249
4031000000,-1.0440396,-676.53479,-17.905659,-301.13315
4032000000,-1.0064801,-676.71124,-17.833076,-301.69589
4033000000,-1.0279082,-677.00964,-17.777752,-302.04407
4034000000,-1.0567613,-677.21979,-17.912104,-303.08679
4035000000,-1.0481907,-677.1452,-17.910965,-302.38458
4036000000,-1.0279208,-677.60535,-17.769117,-303.50046
4037000000,-1.036113,-677.75653,-17.780247,-303.58582
4038000000,-1.0415977,-677.79248,-17.723225,-304.035
4039000000,-1.0309436,-678.11011,-17.754301,-304.65222
4040000000,-1.0565083,-678.4317,-17.795607,-305.20078
4041000000,-1.0457749,-678.35681,-17.682821,-305.31802
4042000000,-1.0607135,-678.50787,-17.732033,-305.77863
4043000000,-1.0401924,-678.80035,-17.634954,-306.36337
4044000000,-1.0615761,-678.88293,-17.650385,-306.81491
4045000000,-1.0434006,-679.10254,-17.656593,-307.20819
4046000000,-1.0544997,-679.33496,-17.647923,-308.0592
4047000000,-1.0929496,-679.66418,-17.677177,-308.16489
4048000000,-1.0581472,-679.75964,-17.598827,-308.71426
4049000000,-1.0573288,-679.99762,-17.567417,-309.24738
4050000000,-1.0574657,-680.00659,-17.512388,-309.62653
4051000000,-1.0795273,-680.41479,-17.547861,-310.37872
4052000000,-1.062295,-680.40833,-17.478409,-310.05942
4053000000,-1.0651894,-680.74463,-17.517826,-311.1394
4054000000,-1.0760491,-680.66779,-17.479708,-311.05222
4055000000,-1.0671449,-680.88,-17.43071,-311.5238
4056000000,-1.073598,-680.96112,-17.387856,-311.9935
4057000000,-1.0821304,-681.28802,-17.397072,-312.53903
4058000000,-1.0632012,-681.46576,-17.32725,-312.81769
4059000000,-1.0535595,-681.65302,-17.37339,-313.34134
4060000000,-1.0622057,-681.80725,-17.333923,-313.76065
4061000000,-1.0741817,-682.07465,-17.257792,-314.04358
4062000000,-1.0735624,-682.17889,-17.260769,-314.33731
4063000000,-1.0959415,-682.54846,-17.272942,-314.98392
4064000000,-1.0611886,-682.58215,-17.243265,-315.3519
4065000000,-1.0879641,-682.63391,-17.248934,-315.43942
4066000000,-1.0617278,-682.763,-17.140326,-315.96945
4067000000,-1.0952238,-682.97797,-17.189968,-316.39648
4068000000,-1.0667378,-683.2207,-17.16898,-316.53903
4069000000,-1.0855502,-683.34851,-17.140577,-316.89188
4070000000,-1.1079036,-683.51855,-17.131638,-317.35071
4071000000,-1.1076219,-683.83209,-17.098562,-318.27783
4072000000,-1.1029589,-684.01947,-17.116505,-318.48914
4073000000,-1.1179045,-684.21844,-17.190336,-319.0726
4074000000,-1.0878465,-684.15271,-17.048197,-318.901
4075000000,-1.112765,-684.45032,-17.046236,-319.80133
4076000000,-1.1275634,-684.6712,-17.0655,-320.06735
4077000000,-1.0844673,-685.00543,-17.004168,-320.69073
4078000000,-1.0907966,-685.04004,-16.994825,-320.6568
4079000000,-1.0982133,-685.23169,-16.907951,-321.26257
4080000000,-1.1085585,-685.38776,-16.917444,-321.76294
4081000000,-1.089833,-685.43866,-16.902088,-322.11777
4082000000,-1.108727,-685.80798,-16.876749,-322.10379
4083000000,-1.0949222,-686.13574,-16.850508,-323.2774
4084000000,-1.1196713,-686.07062,-16.878323,-323.27094
4085000000,-1.0914634,-686.25073,-16.791706,-323.37442
4086000000,-1.0933766,-686.69183,-16.760384,-324.34647
4087000000,-1.1214191,-686.68866,-16.762999,-324.21097
4088000000,-1.0949128,-686.91016,-16.694084,-325.11365
4089000000,-1.1122652,-686.93762,-16.726656,-324.99341
4090000000,-1.0970613,-687.3493,-16.678801,-326.01917
4091000000,-1.1037891,-687.50818,-16.640095,-326.22568
4092000000,-1.1429201,-687.60657,-16.682394,-326.54294
4093000000,-1.0967015,-687.81024,-16.603989,-327.05325
4094000000,-1.1504328,-687.92328,-16.648573,-327.28619
4095000000,-1.0943639,-688.05103,-16.529173,-327.5451
4096000000,-1.1527171,-688.41327,-16.599649,-328.2854
4097000000,-1.1354109,-688.57379,-16.55677,-328.63159
4098000000,-1.1292578,-688.68579,-16.534403,-328.74997
4099000000,-1.1439583,-688.81458,-16.527382,-329.33377
4100000000,-1.1255049,-689.07843,-16.499006,-329.65808
4101000000,-1.173252,-689.31006,-16.503658,-330.17685
4102000000,-1.1588686,-689.40857,-16.493799,-330.22305
4103000000,-1.1460918,-689.5545,-16.446154,-331.0683
4104000000,-1.1215836,-689.82324,-16.406155,-331.36911
4105000000,-1.1274201,-690.09125,-16.319761,-331.92075
4106000000,-1.1212305,-690.15601,-16.315788,-331.77045
4107000000,-1.1434724,-690.41907,-16.353235,-332.33972
4108000000,-1.1244422,-690.47455,-16.307878,-332.42371
4109000000,-1.127143,-690.54358,-16.290695,-332.92636
4110000000,-1.1717296,-690.85834,-16.320822,-333.46741
4111000000,-1.1448758,-691.08142,-16.239962,-333.7496
4112000000,-1.147253,-691.3371,-16.240246,-334.22391
4113000000,-1.1585,-691.29694,-16.208729,-334.17667
4114000000,-1.1693064,-691.5022,-16.207941,-334.86691
4115000000,-1.1579865,-691.74835,-16.179012,-335.31201
4116000000,-1.1746064,-691.93555,-16.20027,-335.74298
4117000000,-1.1924678,-692.01459,-16.176243,-335.77252
4118000000,-1.168265,-692.24579,-16.089785,-336.31317
4119000000,-1.1672105,-692.57178,-16.0938,-336.66095
4120000000,-1.188343,-692.76727,-16.144016,-336.97934
4121000000,-1.1438329,-692.93738,-16.005209,-337.59644
4122000000,-1.1807692,-692.93323,-16.030436,-337.51062
4123000000,-1.187358,-693.07886,-16.067034,-337.89886
4124000000,-1.1730028,-693.26538,-16.009621,-338.62436
4125000000,-1.1829008,-693.49268,-15.968492,-338.63354
4126000000,-1.183202,-693.74847,-15.940484,-339.00662
4127000000,-1.1691654,-693.9903,-15.985129,-339.89676
4128000000,-1.2061893,-694.08289,-15.944192,-339.82492
4129000000,-1.1876541,-694.24512,-15.92255,-340.25226
4130000000,-1.2456816,-694.37744,-15.965877,-340.65692
4131000000,-1.2141122,-694.6712,-15.925284,-341.28378
4132000000,-1.2092406,-694.8963,-15.903786,-341.43018
4133000000,-1.2007984,-694.84528,-15.856873,-341.6153
4134000000,-1.2022272,-695.11945,-15.862599,-342.17291
4135000000,-1.1644709,-695.21216,-15.764059,-342.06729
4136000000,-1.1890373,-695.51868,-15.754188,-342.70294
4137000000,-1.2049941,-695.61951,-15.77092,-342.8494
4138000000,-1.2093892,-695.88593,-15.74607,-343.24692
4139000000,-1.22448,-696.21033,-15.728701,-344.11874
4140000000,-1.2186307,-696.30072,-15.729428,-344.03818
4141000000,-1.2115607,-696.35773,-15.726165,-344.38452
4142000000,-1.2056971,-696.52533,-15.690869,-344.37939
4143000000,-1.2243278,-696.90753,-15.716702,-345.45801
4144000000,-1.2320521,-696.82507,-15.682025,-345.45895
4145000000,-1.2286031,-697.05432,-15.661896,-345.41226
4146000000,-1.239553,-697.41394,-15.633907,-346.48465
4147000000,-1.2397702,-697.46918,-15.598599,-346.51846
4148000000,-1.2296139,-697.78894,-15.589404,-347.15057
4149000000,-1.2383492,-697.84546,-15.561328,-347.26959
4150000000,-1.2148831,-698.06641,-15.544705,-347.59906
4151000000,-1.2369962,-698.14496,-15.506254,-347.71817
4152000000,-1.2611623,-698.45624,-15.532731,-348.72
4153000000,-1.2466393,-698.5166,-15.519927,-348.81802
4154000000,-1.2860655,-698.66553,-15.53064,-349.27444
4155000000,-1.247849,-698.83832,-15.53185,-349.44876
4156000000,-1.2776061,-698.95422,-15.529885,-349.51544
4157000000,-1.2772223,-699.34436,-15.474592,-350.47235
4158000000,-1.2649045,-699.48676,-15.448493,-350.59909
4159000000,-1.2650663,-699.56281,-15.416134,-350.98679
4160000000,-1.2536292,-699.88422,-15.386121,-351.22318
4161000000,-1.2638621,-699.98059,-15.430044,-351.69296
4162000000,-1.2748288,-700.12665,-15.394459,-351.87863
4163000000,-1.2669373,-700.44653,-15.353217,-352.40469
4164000000,-1.2605602,-700.67236,-15.361293,-352.76453
4165000000,-1.2888105,-700.68323,-15.378324,-352.7114
4166000000,-1.2888353,-700.71594,-15.394883,-352.92471
4167000000,-1.2888474,-700.88422,-15.331132,-353.62207
4168000000,-1.2982849,-701.04962,-15.350145,-353.54068
4169000000,-1.2875491,-701.39166,-15.322581,-353.96628
4170000000,-1.2901181,-701.66882,-15.312352,-354.78256
4171000000,-1.30794,-701.90546,-15.301842,-355.19833
4172000000,-1.3196622,-701.93719,-15.321328,-355.21701
4173000000,-1.3203366,-701.97699,-15.303974,-354.95438
4174000000,-1.3057618,-702.23907,-15.280772,-355.81207
4175000000,-1.3096706,-702.54382,-15.242378,-356.194
4176000000,-1.3348062,-702.53784,-15.240749,-356.52002
4177000000,-1.310809,-702.69318,-15.277633,-356.63892
4178000000,-1.3599707,-702.91119,-15.308232,-356.92035
4179000000,-1.3108848,-703.21313,-15.202132,-357.5961
4180000000,-1.3546165,-703.33313,-15.221992,-357.88046
4181000000,-1.3695574,-703.66528,-15.274236,-358.21487
4182000000,-1.3381021,-703.70819,-15.220688,-358.20062
4183000000,-1.3728195,-703.91327,-15.26809,-359.00839
4184000000,-1.3562499,-704.00677,-15.216546,-358.80234
4185000000,-1.359493,-704.20697,-15.21927,-359.24713
4186000000,-1.3646173,-704.36835,-15.23055,-359.65231
4187000000,-1.3775886,-704.60162,-15.227981,-360.04828
4188000000,-1.3473802,-704.64337,-15.170538,-360.11359
4189000000,-1.3843703,-705.01459,-15.215388,-361.05478
4190000000,-1.3731811,-705.30493,-15.18506,-361.37918
4191000000,-1.3765208,-705.14276,-15.170687,-360.90396
4192000000,-1.4112077,-705.40796,-15.237563,-361.65298
4193000000,-1.4173169,-705.39154,-15.227787,-361.79465
4194000000,-1.3892102,-705.91016,-15.195631,-362.61926
4195000000,-1.3671733,-706.02386,-15.130791,-362.43369
4196000000,-1.4322758,-706.27606,-15.257998,-363.10208
4197000000,-1.4248976,-706.3374,-15.214017,-363.45425
4198000000,-1.4073329,-706.4823,-15.194089,-363.56607
4199000000,-1.4414767,-706.79785,-15.195935,-364.38699
4200000000,-1.4459351,-706.73773,-15.243937,-364.26971
4201000000,-1.4521027,-707.10919,-15.204341,-364.70135
4202000000,-1.4479095,-707.0636,-15.183945,-364.86838
4203000000,-1.4230479,-707.51166,-15.174365,-365.23029
4204000000,-1.4526588,-707.45935,-15.217087,-365.52005
4205000000,-1.4611776,-707.71509,-15.222379,-365.91269
4206000000,-1.4556203,-707.87671,-15.235909,-366.03162
4207000000,-1.4762909,-708.06238,-15.249232,-366.63211
4208000000,-1.4660691,-708.09552,-15.207193,-366.54681
4209000000,-1.4890159,-708.36432,-15.253282,-367.16666
4210000000,-1.4686571,-708.54901,-15.226281,-367.26984
4211000000,-1.4996938,-708.64636,-15.261749,-367.36826
4212000000,-1.5141734,-708.81824,-15.258248,-367.60666
4213000000,-1.5040445,-709.12244,-15.294819,-368.28568
4214000000,-1.5061386,-709.28198,-15.288477,-368.58435
4215000000,-1.5017304,-709.03552,-15.293374,-368.06512
4216000000,-1.5158503,-709.57593,-15.287962,-368.70724
4217000000,-1.5095701,-709.59332,-15.265048,-368.92532
4218000000,-1.5267177,-709.86823,-15.323962,-369.21112
4219000000,-1.5394373,-710.1264,-15.309571,-369.5892
4220000000,-1.5410585,-710.15204,-15.309434,-369.87479
4221000000,-1.5443425,-710.28119,-15.350253,-370.06744
4222000000,-1.5508327,-710.52234,-15.350562,-370.31223
4223000000,-1.5543464,-710.64551,-15.358096,-370.64209
4224000000,-1.5489995,-710.70758,-15.358845,-370.61591
4225000000,-1.5670625,-710.96179,-15.418608,-370.93799
4226000000,-1.5719922,-711.02271,-15.444751,-370.88214
4227000000,-1.5994662,-711.26929,-15.488201,-371.34552
4228000000,-1.5656503,-711.32001,-15.443967,-371.24115
4229000000,-1.5914515,-711.50671,-15.480806,-371.56177
4230000000,-1.6038454,-711.69287,-15.491186,-371.80099
4231000000,-1.6021531,-711.85852,-15.506281,-371.83292
4232000000,-1.6121593,-712.09351,-15.540586,-372.27448
4233000000,-1.6280899,-711.98236,-15.580339,-372.09039
4234000000,-1.622938,-712.30957,-15.596477,-372.62491
4235000000,-1.6136686,-712.57819,-15.564092,-372.87094
4236000000,-1.6166433,-712.47742,-15.641171,-372.70633
4237000000,-1.6511375,-712.75244,-15.662293,-373.04932
4238000000,-1.6517988,-712.71735,-15.709158,-372.60828
4239000000,-1.6755967,-712.96649,-15.772748,-373.0459
4240000000,-1.6662792,-712.91193,-15.754928,-372.78781
4241000000,-1.6719559,-712.99023,-15.816247,-372.70001
4242000000,-1.6809604,-713.3161,-15.814881,-373.15009
4243000000,-1.664098,-713.26495,-15.804134,-372.73807
4244000000,-1.671793,-713.54199,-15.780197,-372.89877
4245000000,-1.6953129,-713.66089,-15.883662,-373.04602
4246000000,-1.6770066,-713.92438,-15.824883,-373.12238
4247000000,-1.7234492,-713.78046,-15.952369,-372.77969
4248000000,-1.6935853,-714.08264,-15.86285,-372.86673
4249000000,-1.7065178,-714.10974,-15.909887,-372.72153
4250000000,-1.7016267,-714.38068,-15.932875,-372.85489
4251000000,-1.7212516,-714.39514,-15.995883,-372.72977
4252000000,-1.7385379,-714.47986,-15.972911,-372.52325
4253000000,-1.7299031,-714.51251,-16.001776,-372.24426
4254000000,-1.7370895,-714.67426,-16.037905,-372.17035
4255000000,-1.7064143,-714.78278,-15.989639,-371.71695
4256000000,-1.7062746,-714.92914,-15.96705,-371.6843
4257000000,-1.7226621,-714.90997,-16.008938,-371.56741
4258000000,-1.709191,-715.14563,-15.963644,-371.50943
4259000000,-1.7310481,-715.24677,-16.028299,-371.47766
4260000000,-1.713387,-715.28876,-15.96874,-371.10873
4261000000,-1.7292658,-715.43829,-16.038904,-370.181
4262000000,-1.7343646,-715.5434,-16.044744,-370.96548
4263000000,-1.7187618,-715.59827,-15.97785,-370.52264
4264000000,-1.7117153,-715.74255,-15.932858,-370.29495
4265000000,-1.7085205,-715.87555,-15.897109,-369.81085
4266000000,-1.7228582,-715.93994,-15.854571,-369.62973
4267000000,-1.7271535,-716.07635,-15.870215,-369.69351
4268000000,-1.7289988,-716.02423,-15.818634,-369.11755
4269000000,-1.6947362,-716.16394,-15.752125,-368.98962
4270000000,-1.7200271,-716.36591,-15.736799,-369.05933
4271000000,-1.6563053,-716.59094,-15.622284,-368.93549
4272000000,-1.6896999,-716.47021,-15.619881,-368.41519
4273000000,-1.6826181,-716.69464,-15.561252,-368.16675
4274000000,-1.6798387,-716.90314,-15.524293,-368.2937
4275000000,-1.6704999,-717.06927,-15.422393,-368.17038
4276000000,-1.655533,-717.23358,-15.364123,-368.31143
4277000000,-1.6222448,-717.22601,-15.283947,-367.91962
4278000000,-1.6408525,-717.46033,-15.266688,-368.22247
4279000000,-1.6427925,-717.47186,-15.203263,-367.85782
4280000000,-1.6397645,-717.67517,-15.164724,-368.08456
4281000000,-1.6407032,-717.83594,-15.099252,-367.83884
4282000000,-1.5988748,-717.96014,-15.013526,-367.68692
4283000000,-1.5873044,-718.02936,-14.942358,-367.82828
4284000000,-1.6139934,-718.34961,-14.888796,-368.03223
4285000000,-1.6208199,-718.3999,-14.864644,-367.81012
4286000000,-1.589456,-718.54529,-14.776485,-368.04688
4287000000,-1.5817059,-718.52936,-14.681746,-367.87106
4288000000,-1.5532857,-718.88782,-14.597841,-367.82202
4289000000,-1.5687108,-719.0387,-14.537885,-368.01376
4290000000,-1.5495028,-719.21185,-14.49334,-368.21265
4291000000,-1.5412016,-719.40686,-14.415821,-368.16843
4292000000,-1.5285569,-719.4444,-14.368616,-368.75494
4293000000,-1.5374689,-719.68909,-14.278777,-368.63171
4294000000,-1.539968,-719.76178,-14.245417,-368.67368
4295000000,-1.5201143,-720.00739,-14.168378,-369.0632
4296000000,-1.5056982,-720.24634,-14.085154,-368.93356
4297000000,-1.5104373,-720.33618,-14.060129,-369.29581
4298000000,-1.5083674,-720.66119,-13.96491,-369.83377
4299000000,-1.4754647,-720.63086,-13.887596,-369.57892
4300000000,-1.4827782,-721.03436,-13.882676,-369.93884
4301000000,-1.4908971,-721.11542,-13.829645,-370.33786
4302000000,-1.4582016,-721.2738,-13.7294,-370.33929
4303000000,-1.4741981,-721.50244,-13.695667,-371.06161
4304000000,-1.4445561,-721.80017,-13.631342,-371.11926
4305000000,-1.4685409,-721.76581,-13.595742,-371.22961
4306000000,-1.4657944,-721.99567,-13.601283,-371.62604
4307000000,-1.4828522,-722.06317,-13.532633,-371.77924
4308000000,-1.4568793,-722.42511,-13.492352,-372.23804
4309000000,-1.4852785,-722.68719,-13.460944,-372.67868
4310000000,-1.4543086,-722.73456,-13.409291,-372.44571
4311000000,-1.4368545,-722.98022,-13.323694,-373.02042
4312000000,-1.4334383,-723.18646,-13.234868,-373.53839
4313000000,-1.4260597,-723.25293,-13.274924,-373.40204
4314000000,-1.4064478,-723.63141,-13.124799,-374.10388
4315000000,-1.424148,-723.68652,-13.152287,-374.16068
4316000000,-1.4364893,-723.85822,-13.156693,-374.68155
4317000000,-1.4325255,-724.11877,-13.137138,-374.74554
4318000000,-1.4039356,-724.39819,-13.027093,-375.24878
4319000000,-1.3973906,-724.31696,-13.046642,-375.42212
4320000000,-1.3975247,-724.5163,-12.972422,-375.70148
4321000000,-1.4149714,-725.01959,-12.940319,-376.47803
4322000000,-1.3944435,-725.09808,-12.902025,-376.41434
4323000000,-1.3890158,-725.28961,-12.84726,-376.83731
4324000000,-1.3805784,-725.40643,-12.826066,-376.87164
4325000000,-1.3753595,-725.77844,-12.754785,-377.6196
4326000000,-1.4219639,-725.71063,-12.793048,-377.6893
4327000000,-1.3873992,-725.94867,-12.733042,-378.03616
4328000000,-1.4034786,-726.03357,-12.706257,-378.11047
4329000000,-1.3860738,-726.36151,-12.659497,-378.38333
4330000000,-1.3866361,-726.57196,-12.626783,-379.09503
4331000000,-1.3780897,-726.67841,-12.648254,-379.27692
4332000000,-1.3805858,-727.04291,-12.586185,-379.56555
4333000000,-1.3580997,-727.20453,-12.523034,-379.90759
4334000000,-1.3806068,-727.39783,-12.5325,-380.12631
4335000000,-1.3871992,-727.43018,-12.495987,-380.11563
4336000000,-1.3834012,-727.71899,-12.475665,-380.83572
4337000000,-1.3560375,-727.74213,-12.437403,-380.82269
4338000000,-1.3655201,-728.05853,-12.426924,-381.37335
4339000000,-1.3522238,-728.26294,-12.377928,-381.37579
4340000000,-1.3638443,-728.56567,-12.347571,-382.17017
4341000000,-1.3461584,-728.76215,-12.314182,-382.22263
4342000000,-1.3551756,-728.8175,-12.320167,-382.32416
4343000000,-1.356266,-729.05273,-12.318935,-382.77875
4344000000,-1.3504019,-729.29901,-12.264283,-382.99069
4345000000,-1.3639596,-729.46667,-12.242623,-383.54037
4346000000,-1.3718652,-729.63287,-12.209728,-383.60538
4347000000,-1.3600725,-729.81537,-12.17401,-383.87585
4348000000,-1.3433795,-729.86719,-12.174082,-384.26389
4349000000,-1.3602799,-730.13251,-12.147393,-384.55634
4350000000,-1.3706511,-730.33868,-12.17539,-384.91791
4351000000,-1.3279669,-730.6662,-12.049455,-385.26782
4352000000,-1.3671949,-730.60095,-12.10358,-385.24158
4353000000,-1.34601,-730.96362,-12.083089,-385.63455
4354000000,-1.3566889,-731.04199,-12.050918,-385.95023
4355000000,-1.3606508,-731.35504,-12.069548,-386.30612
4356000000,-1.3654281,-731.54706,-12.025337,-386.76678
4357000000,-1.3540065,-731.76965,-12.011888,-387.06479
4358000000,-1.3705583,-731.95453,-11.996327,-387.39371
4359000000,-1.3822896,-732.20721,-12.023014,-387.9986
4360000000,-1.3494005,-732.31934,-11.939492,-388.01111
4361000000,-1.3744699,-732.41772,-11.956706,-388.64096
4362000000,-1.369702,-732.76642,-11.888318,-388.62061
4363000000,-1.3793161,-732.85083,-11.910181,-388.73752
4364000000,-1.372313,-733.01672,-11.915405,-389.16989
4365000000,-1.3478501,-733.05536,-11.90604,-389.40701
4366000000,-1.37599,-733.36053,-11.878263,-389.86963
4367000000,-1.3562489,-733.70245,-11.813972,-389.91101
4368000000,-1.3671319,-733.68713,-11.876183,-390.33899
4369000000,-1.3680542,-734.00409,-11.830649,-390.54303
4370000000,-1.3938783,-733.81512,-11.864776,-390.72348
4371000000,-1.3780962,-734.20032,-11.804174,-391.14471
4372000000,-1.3738198,-734.46484,-11.830102,-391.66721
4373000000,-1.3601965,-734.44464,-11.798024,-391.38519
4374000000,-1.3916084,-734.86157,-11.783063,-392.2905
4375000000,-1.3966558,-735.0014,-11.768563,-392.504
4376000000,-1.3644905,-735.12939,-11.752316,-392.39972
4377000000,-1.3935475,-735.35101,-11.754206,-392.89569
4378000000,-1.38494,-735.73468,-11.666752,-393.21881
4379000000,-1.3680121,-735.82544,-11.673094,-393.35391
4380000000,-1.3613936,-736.10529,-11.646492,-393.80331
4381000000,-1.3843179,-736.25043,-11.67477,-393.93008
4382000000,-1.3509393,-736.36383,-11.634085,-393.98718
4383000000,-1.3924401,-736.66565,-11.643517,-394.63977
4384000000,-1.3772848,-736.80035,-11.583309,-395.00668
4385000000,-1.3679507,-736.82477,-11.564648,-394.92389
4386000000,-1.4020039,-737.03943,-11.625677,-395.47836
4387000000,-1.3841467,-737.26221,-11.546144,-395.64703
4388000000,-1.3783994,-737.55975,-11.567035,-395.95514
4389000000,-1.3929431,-737.56812,-11.545355,-396.04965
4390000000,-1.3964299,-737.61597,-11.57512,-396.24466
4391000000,-1.3735247,-737.8432,-11.523465,-396.34384
4392000000,-1.3858706,-738.26208,-11.521541,-396.93939
4393000000,-1.3754029,-738.29297,-11.506562,-397.03625
4394000000,-1.3731823,-738.3266,-11.48839,-397.26865
4395000000,-1.3806577,-738.73022,-11.509706,-397.89441
4396000000,-1.4017196,-739.0213,-11.466391,-398.15652
4397000000,-1.414937,-739.05511,-11.507125,-398.34692
4398000000,-1.3806325,-739.11792,-11.480145,-398.61478
4399000000,-1.4029886,-739.39697,-11.481885,-399.03607
4400000000,-1.3948019,-739.487,-11.390867,-398.78381
4401000000,-1.3959597,-739.76117,-11.417259,-399.6095
4402000000,-1.3938333,-740.06647,-11.435811,-399.58951
4403000000,-1.4046487,-740.14948,-11.450582,-400.07092
4404000000,-1.3967466,-740.44324,-11.426661,-400.16678
4405000000,-1.4084268,-740.41956,-11.439668,-399.95798
4406000000,-1.4294345,-740.7132,-11.376258,-400.67514
4407000000,-1.3857532,-740.87518,-11.33967,-400.81723
4408000000,-1.4492424,-740.9895,-11.383523,-401.26019
4409000000,-1.4044651,-741.02405,-11.385961,-401.00677
4410000000,-1.3924216,-741.32831,-11.351213,-401.64774
4411000000,-1.3819358,-741.59998,-11.342607,-401.7067
4412000000,-1.4030135,-741.7525,-11.362005,-402.15662
4413000000,-1.4007788,-741.81641,-11.294838,-402.24756
4414000000,-1.4456805,-742.15369,-11.304779,-402.6752
4415000000,-1.4138511,-742.30969,-11.299469,-403.04724
4416000000,-1.4372853,-742.55908,-11.271478,-403.47842
4417000000,-1.4217193,-742.62054,-11.286115,-403.25772
4418000000,-1.414559,-742.789,-11.28152,-403.48462
4419000000,-1.4241081,-742.97644,-11.29281,-404.03671
4420000000,-1.4112502,-743.25995,-11.293913,-404.08826
4421000000,-1.4376796,-743.22327,-11.262438,-404.20914
4422000000,-1.4396089,-743.41614,-11.249954,-404.67896
4423000000,-1.4302337,-743.88458,-11.210312,-405.12897
4424000000,-1.4384573,-743.79736,-11.278992,-405.26706
4425000000,-1.4420061,-744.17188,-11.230576,-405.54834
4426000000,-1.4260921,-744.2251,-11.220859,-405.62561
4427000000,-1.4373379,-744.45465,-11.23421,-406.01135
4428000000,-1.4298137,-744.68585,-11.161974,-406.36539
4429000000,-1.4220006,-744.95337,-11.166236,-406.53198
4430000000,-1.420305,-745.04279,-11.171515,-406.84467
4431000000,-1.4185016,-745.11206,-11.158265,-407.00317
4432000000,-1.4332219,-745.3822,-11.191795,-407.3978
4433000000,-1.422262,-745.5434,-11.160715,-407.56992
4434000000,-1.4588003,-745.52277,-11.199487,-407.81537
4435000000,-1.4511738,-745.86859,-11.150144,-407.96326
4436000000,-1.4596027,-745.87671,-11.181729,-408.21848
4437000000,-1.4488351,-746.29907,-11.113126,-408.55392
4438000000,-1.4439948,-746.34814,-11.18333,-408.77399
4439000000,-1.4445981,-746.52185,-11.12007,-408.74493
4440000000,-1.4376888,-746.95331,-11.102696,-409.23865
4441000000,-1.4501556,-746.99841,-11.137591,-409.3042
4442000000,-1.4396478,-747.15442,-11.118159,-409.73654
4443000000,-1.4430985,-747.16785,-11.077148,-409.77173
4444000000,-1.4629513,-747.36426,-11.075541,-409.68835
4445000000,-1.4688134,-747.58984,-11.068505,-410.11469
4446000000,-1.4466834,-748.02539,-11.035117,-410.88745
4447000000,-1.4677507,-747.92365,-11.05938,-410.66022
4448000000,-1.4598006,-748.10596,-11.073185,-410.97144
4449000000,-1.4467639,-748.2594,-11.026768,-411.42917
4450000000,-1.46532,-748.52783,-11.054795,-411.41821
4451000000,-1.4497467,-748.56976,-11.026045,-411.53122
4452000000,-1.4627398,-748.88434,-11.000411,-411.85172
4453000000,-1.4548187,-748.94934,-11.039896,-411.99017
4454000000,-1.4553127,-749.04187,-11.023842,-412.32626
4455000000,-1.4542751,-749.4082,-11.015945,-412.74106
4456000000,-1.4641792,-749.60419,-11.029525,-412.80988
4457000000,-1.4833511,-749.72656,-11.055411,-412.98776
4458000000,-1.4676964,-749.89227,-10.984863,-413.40833
4459000000,-1.470531,-750.05457,-10.983047,-413.70935
4460000000,-1.4666609,-750.21344,-11.02005,-414.01495
4461000000,-1.4809271,-750.50446,-11.007019,-414.21979
4462000000,-1.4745581,-750.55585,-10.968906,-414.25833
4463000000,-1.4539639,-750.9035,-10.967289,-414.48837
4464000000,-1.4676234,-751.00928,-10.979933,-414.81384
4465000000,-1.4813395,-751.07874,-10.982824,-414.90448
4466000000,-1.4672288,-751.18805,-10.938613,-414.89893
4467000000,-1.4845001,-751.4328,-10.95612,-415.57037
4468000000,-1.4780999,-751.60583,-10.97783,-415.6051
4469000000,-1.4962214,-751.69385,-10.960871,-416.11716
4470000000,-1.4808365,-752.10712,-10.926414,-416.36871
4471000000,-1.4950427,-752.13177,-10.924779,-416.57355
4472000000,-1.46069,-752.50562,-10.898635,-416.6185
4473000000,-1.4812875,-752.47675,-10.947863,-416.69492
4474000000,-1.4921921,-752.74127,-10.917631,-417.23273
4475000000,-1.4908915,-752.89435,-10.886031,-417.43436
4476000000,-1.4939252,-753.18445,-10.902571,-417.87015
4477000000,-1.4582767,-753.1568,-10.897447,-417.64166
4478000000,-1.4863424,-753.34131,-10.919412,-418.04114
4479000000,-1.5079092,-753.70856,-10.876788,-418.50131
4480000000,-1.4909617,-753.8703,-10.897284,-418.42914
4481000000,-1.4831309,-754.08685,-10.860427,-418.79364
4482000000,-1.5000113,-754.12091,-10.835136,-418.96527
4483000000,-1.5006394,-754.37097,-10.877419,-419.22369
4484000000,-1.5164398,-754.36957,-10.900108,-419.76932
4485000000,-1.5179484,-754.79852,-10.863812,-419.97192
4486000000,-1.4988172,-754.87665,-10.849386,-419.90225
4487000000,-1.4932677,-754.9668,-10.843575,-420.23895
