Freq(Hz),S21 Log Mag(dB),S21 Phase(¡),S11 Log Mag(dB),S11 Phase(¡)
4080000000,-0.99103194,-584.83569,-14.170652,237.7832
4081000000,-0.98845702,-584.87268,-14.246577,237.87656
4082000000,-1.0239614,-585.19604,-14.144209,237.64198
4083000000,-1.000106,-585.51782,-14.183556,237.6666
4084000000,-0.99913955,-585.4278,-14.159348,237.83257
4085000000,-0.98246682,-585.50476,-14.17121,237.55212
4086000000,-0.97632724,-585.80487,-14.066952,237.45306
4087000000,-1.0077176,-585.93518,-14.137105,237.25015
4088000000,-1.0016674,-585.98004,-14.11532,236.90968
4089000000,-0.99613619,-585.98834,-14.123528,236.89224
4090000000,-0.99958861,-586.1087,-14.083322,237.11572
4091000000,-0.99566388,-586.31,-14.080434,236.93668
4092000000,-1.0169079,-586.32111,-14.123779,236.61551
4093000000,-0.99784076,-586.43579,-14.096168,236.62314
4094000000,-1.0286046,-586.60718,-14.13309,236.32159
4095000000,-0.97548419,-586.75366,-14.093063,236.33908
4096000000,-0.99842495,-587.00891,-14.095979,236.26682
4097000000,-1.0161805,-587.03845,-14.107114,235.92755
4098000000,-1.0048456,-587.25635,-14.10982,235.79774
4099000000,-1.0056849,-587.22754,-14.141693,235.97099
4100000000,-0.98601311,-587.45313,-14.100896,235.97258
4101000000,-1.0525293,-587.43311,-14.134881,235.4339
4102000000,-1.0100166,-587.75598,-14.116556,235.55605
4103000000,-1.0011852,-587.78552,-14.12519,235.12756
4104000000,-0.9833315,-587.80475,-14.144889,235.28052
4105000000,-0.99215633,-588.09186,-14.109842,235.01807
4106000000,-0.99682915,-588.21667,-14.107095,235.0016
4107000000,-1.0178345,-588.24023,-14.142872,234.60739
4108000000,-0.99117786,-588.41913,-14.141801,234.81108
4109000000,-0.9936347,-588.45111,-14.182885,234.51854
4110000000,-0.99499261,-588.57568,-14.17315,234.52168
4111000000,-0.93419456,-588.75397,-14.186673,234.491
4112000000,-0.96297514,-588.91064,-14.196303,234.4046
4113000000,-0.97252685,-589.12274,-14.175298,234.20378
4114000000,-0.99470299,-589.17163,-14.233551,233.95906
4115000000,-0.96478295,-589.35461,-14.214767,233.92819
4116000000,-0.96189344,-589.48407,-14.199221,233.6116
4117000000,-0.98429376,-589.51758,-14.268073,233.1649
4118000000,-0.95877808,-589.74408,-14.224079,233.57874
4119000000,-0.97210616,-590.08405,-14.262691,233.27328
4120000000,-0.96262848,-589.98041,-14.293065,233.55099
4121000000,-0.97276306,-590.11914,-14.296687,233.04324
4122000000,-0.96109772,-590.30902,-14.319575,232.99352
4123000000,-0.95446563,-590.40527,-14.290973,233.09169
4124000000,-0.94604564,-590.50446,-14.350422,232.77023
4125000000,-0.95821929,-590.58875,-14.375978,232.54411
4126000000,-0.9552781,-590.95935,-14.29866,232.38112
4127000000,-0.93073124,-591.13159,-14.332082,232.20857
4128000000,-0.95510745,-591.17761,-14.417315,232.17091
4129000000,-0.94844031,-591.26776,-14.412989,232.18411
4130000000,-0.96102518,-591.25629,-14.366526,232.16043
4131000000,-0.94756788,-591.61743,-14.378721,231.62891
4132000000,-0.95045894,-591.65521,-14.42293,231.93689
4133000000,-0.92302454,-591.72363,-14.404858,232.20453
4134000000,-0.91280729,-591.95026,-14.471047,231.78946
4135000000,-0.90822458,-592.23615,-14.407119,231.89182
4136000000,-0.92954934,-592.15924,-14.437185,231.68304
4137000000,-0.9476105,-592.21191,-14.525548,231.3894
4138000000,-0.92408538,-592.5249,-14.49248,231.54091
4139000000,-0.93964547,-592.79596,-14.473655,231.1674
4140000000,-0.91485441,-592.8634,-14.525996,231.20062
4141000000,-0.90569723,-592.96338,-14.506806,231.08366
4142000000,-0.92052001,-593.10907,-14.501133,231.07413
4143000000,-0.91572893,-593.46582,-14.542656,231.09531
4144000000,-0.90598565,-593.51843,-14.558582,230.65219
4145000000,-0.90408319,-593.49304,-14.537281,231.07378
4146000000,-0.88556033,-593.78351,-14.554077,230.95651
4147000000,-0.90778494,-593.91766,-14.65809,230.63959
4148000000,-0.89704323,-593.90955,-14.619062,231.19237
4149000000,-0.9298957,-594.27667,-14.622574,230.69028
4150000000,-0.888466,-594.48462,-14.616024,230.67508
4151000000,-0.92126989,-594.41223,-14.618064,230.96126
4152000000,-0.90244824,-594.60248,-14.624687,230.4619
4153000000,-0.9076606,-594.67584,-14.650528,230.472
4154000000,-0.92614126,-594.87518,-14.720929,230.06621
4155000000,-0.8946346,-594.96698,-14.768963,230.6188
4156000000,-0.91270131,-595.34631,-14.743884,229.92375
4157000000,-0.87546992,-595.35938,-14.690402,230.33002
4158000000,-0.88019586,-595.45892,-14.738593,229.8027
4159000000,-0.89230734,-595.7334,-14.747416,229.86575
4160000000,-0.88527238,-595.76105,-14.764526,229.77063
4161000000,-0.88368481,-595.90253,-14.798368,229.96867
4162000000,-0.88555336,-595.88568,-14.834457,229.89748
4163000000,-0.89907312,-596.28308,-14.7641,229.89032
4164000000,-0.87721467,-596.53607,-14.820148,229.66632
4165000000,-0.87148196,-596.56378,-14.834305,229.51135
4166000000,-0.87693632,-596.71539,-14.831642,229.26424
4167000000,-0.89738399,-596.82239,-14.871623,229.10033
4168000000,-0.90545046,-596.90857,-14.995031,229.71602
4169000000,-0.87763691,-597.12567,-14.880872,229.56067
4170000000,-0.87774938,-597.40924,-14.926259,229.69279
4171000000,-0.85500813,-597.4798,-14.923237,229.40218
4172000000,-0.87510747,-597.56061,-14.954296,229.2244
4173000000,-0.87494469,-597.6167,-14.982394,228.91692
4174000000,-0.88324153,-597.86133,-14.988135,229.29358
4175000000,-0.86690336,-597.94763,-15.021847,229.013
4176000000,-0.88261104,-598.17035,-15.016764,228.95331
4177000000,-0.86862981,-598.25226,-15.028091,229.16759
4178000000,-0.88210714,-598.36493,-15.075459,228.80981
4179000000,-0.86784136,-598.62988,-15.023106,228.7422
4180000000,-0.85597587,-598.78381,-15.05076,228.74033
4181000000,-0.87201816,-598.96747,-15.113613,228.63635
4182000000,-0.86901921,-599.10162,-15.097011,228.68817
4183000000,-0.88400543,-599.18799,-15.120298,228.34399
4184000000,-0.88185459,-599.33508,-15.154723,228.62952
4185000000,-0.85970801,-599.55756,-15.120643,228.69463
4186000000,-0.87075508,-599.71014,-15.147143,228.35883
4187000000,-0.87357116,-599.65192,-15.188415,228.30188
4188000000,-0.86550838,-599.9762,-15.217149,228.54239
4189000000,-0.88130558,-600.1239,-15.209674,228.10252
4190000000,-0.8600325,-600.20569,-15.166192,228.24695
4191000000,-0.86624217,-600.31549,-15.205093,228.07028
4192000000,-0.900208,-600.42456,-15.253723,227.77403
4193000000,-0.89483273,-600.57697,-15.267267,227.82489
4194000000,-0.8421427,-600.89899,-15.265531,227.84369
4195000000,-0.84890538,-601.17944,-15.252783,228.08394
4196000000,-0.88205874,-601.11914,-15.329294,227.78172
4197000000,-0.86594146,-601.2287,-15.311893,227.82472
4198000000,-0.85925382,-601.36212,-15.341949,228.10464
4199000000,-0.85873014,-601.59222,-15.241681,227.62549
4200000000,-0.88464302,-601.6955,-15.294905,227.64963
4201000000,-0.8791489,-601.96631,-15.289239,227.28236
4202000000,-0.87181234,-601.86829,-15.378153,227.56964
4203000000,-0.85386777,-602.00244,-15.398877,228.07036
4204000000,-0.88682204,-602.20996,-15.400291,227.1246
4205000000,-0.86112213,-602.33832,-15.390443,227.46498
4206000000,-0.85686553,-602.4718,-15.445308,227.45769
4207000000,-0.86217314,-602.68115,-15.4293,227.22673
4208000000,-0.87440449,-602.87836,-15.453672,227.50275
4209000000,-0.87886488,-602.89471,-15.433558,227.31642
4210000000,-0.82041621,-603.18359,-15.46558,227.67232
4211000000,-0.86651796,-603.35986,-15.54201,227.35162
4212000000,-0.88320047,-603.41473,-15.535942,227.0722
4213000000,-0.85007542,-603.80933,-15.5033,227.4626
4214000000,-0.85184634,-603.81067,-15.523063,226.5995
4215000000,-0.84744525,-603.84717,-15.577726,227.0164
4216000000,-0.86098886,-604.02136,-15.53798,227.5728
4217000000,-0.82279289,-604.29462,-15.555066,226.65282
4218000000,-0.85087669,-604.40106,-15.585727,227.24194
4219000000,-0.85347265,-604.7121,-15.56563,226.67302
4220000000,-0.8458001,-604.57239,-15.609484,226.75148
4221000000,-0.84560406,-604.81219,-15.623147,226.86566
4222000000,-0.83993518,-604.98175,-15.662729,227.12999
4223000000,-0.83562428,-605.15344,-15.656281,226.79922
4224000000,-0.86304528,-605.13403,-15.630633,226.91209
4225000000,-0.84286851,-605.45868,-15.652175,226.57567
4226000000,-0.85355496,-605.43542,-15.737496,226.55223
4227000000,-0.85055786,-605.64923,-15.76292,226.89119
4228000000,-0.86141819,-605.77704,-15.748344,226.93373
4229000000,-0.82393426,-605.93176,-15.779458,226.66846
4230000000,-0.83615148,-606.06409,-15.780434,226.85078
4231000000,-0.82041371,-606.34113,-15.732118,227.06027
4232000000,-0.86593521,-606.4364,-15.840802,226.23805
4233000000,-0.81803519,-606.50458,-15.75619,226.5643
4234000000,-0.84526551,-606.66699,-15.877307,226.42303
4235000000,-0.83676285,-607.00775,-15.78473,226.36455
4236000000,-0.81594694,-607.13403,-15.842109,226.35387
4237000000,-0.85081184,-607.20062,-15.827789,226.0332
4238000000,-0.8498891,-607.36865,-15.834606,225.80478
4239000000,-0.85061711,-607.55206,-15.863385,225.68976
4240000000,-0.84519535,-607.52252,-15.89806,225.86618
4241000000,-0.8341828,-607.72656,-15.892076,226.25337
4242000000,-0.81331271,-607.98987,-15.971102,225.93364
4243000000,-0.84361017,-607.94879,-15.960015,226.01913
4244000000,-0.82900053,-608.36713,-15.852791,225.75497
4245000000,-0.84850693,-608.32196,-15.94886,225.86783
4246000000,-0.82796115,-608.7757,-15.881675,225.74214
4247000000,-0.87540966,-608.67743,-15.972751,225.4344
4248000000,-0.83725536,-609.00354,-16.006744,225.87288
4249000000,-0.83639735,-609.03076,-16.025867,225.77806
4250000000,-0.84378517,-609.09601,-16.065353,225.84967
4251000000,-0.86219162,-609.29028,-16.046112,225.60509
4252000000,-0.8546949,-609.56897,-16.007156,225.45692
4253000000,-0.82309812,-609.46844,-16.102629,225.78278
4254000000,-0.84611833,-609.71729,-16.054884,225.8416
4255000000,-0.84567904,-609.78741,-16.114738,225.52608
4256000000,-0.8288309,-609.99829,-16.065483,225.89209
4257000000,-0.83736157,-610.20892,-16.079088,225.85855
4258000000,-0.82964623,-610.37494,-16.133926,225.79694
4259000000,-0.85253578,-610.46466,-16.161091,225.28067
4260000000,-0.84363693,-610.59229,-16.140341,225.8597
4261000000,-0.84043181,-610.89795,-16.160976,225.85994
4262000000,-0.84029537,-610.94037,-16.168354,224.89912
4263000000,-0.81139934,-610.91113,-16.225677,225.40208
4264000000,-0.84420741,-611.10413,-16.128643,225.26082
4265000000,-0.84754747,-611.33295,-16.214085,225.4523
4266000000,-0.84357858,-611.61755,-16.21965,225.41412
4267000000,-0.83938032,-611.59015,-16.170332,225.09367
4268000000,-0.84073019,-611.80634,-16.271139,225.31963
4269000000,-0.83059853,-611.94922,-16.253098,225.23247
4270000000,-0.85625631,-612.05371,-16.26734,225.05933
4271000000,-0.84187096,-612.28223,-16.278652,225.24477
4272000000,-0.84394616,-612.18182,-16.328581,225.6842
4273000000,-0.82442623,-612.38708,-16.29347,225.58153
4274000000,-0.83205366,-612.94965,-16.380753,224.84793
4275000000,-0.84900767,-612.77844,-16.327913,225.21236
4276000000,-0.83890039,-613.13617,-16.375448,225.57422
4277000000,-0.81112272,-613.04779,-16.351244,225.38429
4278000000,-0.83925039,-613.21991,-16.35919,225.62332
4279000000,-0.83941334,-613.52228,-16.348734,224.78697
4280000000,-0.8366099,-613.68439,-16.420057,224.69508
4281000000,-0.85091794,-613.68378,-16.421486,225.18758
4282000000,-0.82552826,-613.86707,-16.399258,225.11279
4283000000,-0.81725568,-613.96753,-16.458807,225.03621
4284000000,-0.82872868,-614.1687,-16.486044,225.45985
4285000000,-0.84857267,-614.26324,-16.488981,224.69901
4286000000,-0.83257645,-614.40552,-16.575291,224.63393
4287000000,-0.81649137,-614.44733,-16.539495,224.87891
4288000000,-0.81109995,-614.6167,-16.467724,225.20427
4289000000,-0.85351068,-614.89691,-16.490747,224.52585
4290000000,-0.82230747,-615.18829,-16.572821,225.10953
4291000000,-0.82139456,-615.211,-16.510073,224.92479
4292000000,-0.84276813,-615.13751,-16.571981,224.46939
4293000000,-0.86070025,-615.50049,-16.559761,224.65207
4294000000,-0.83701962,-615.59491,-16.668015,224.45686
4295000000,-0.84493291,-615.89447,-16.624952,224.2585
4296000000,-0.82604581,-615.93817,-16.628305,225.0195
4297000000,-0.83294892,-615.9314,-16.583967,224.42188
4298000000,-0.83120275,-616.38043,-16.552917,224.51358
4299000000,-0.82949764,-616.3844,-16.657148,225.35558
4300000000,-0.83108193,-616.63794,-16.672537,224.61909
4301000000,-0.82333368,-616.7948,-16.686363,224.27754
4302000000,-0.81975734,-616.79736,-16.688288,224.58748
4303000000,-0.84663415,-616.81659,-16.739611,224.47179
4304000000,-0.82732838,-617.18347,-16.72916,224.65749
4305000000,-0.82310373,-617.16711,-16.669703,224.78891
4306000000,-0.83314532,-617.46375,-16.732738,224.05812
4307000000,-0.85659283,-617.56946,-16.721813,224.4129
4308000000,-0.83575994,-617.72406,-16.765175,223.82619
4309000000,-0.85285294,-617.97302,-16.719042,223.85187
4310000000,-0.84702301,-618.04413,-16.796389,224.17709
4311000000,-0.82737565,-618.12848,-16.817795,224.55518
4312000000,-0.85131818,-618.396,-16.74221,224.15819
4313000000,-0.84682643,-618.47882,-16.877174,223.84064
4314000000,-0.83507222,-618.68542,-16.858959,224.27693
4315000000,-0.84226751,-618.74243,-16.871031,224.32785
4316000000,-0.85890806,-619.19208,-16.84062,224.01572
4317000000,-0.84454095,-619.11145,-16.862494,224.12061
4318000000,-0.83335531,-619.32007,-16.863104,224.35136
4319000000,-0.82272166,-619.26703,-16.923458,223.84422
4320000000,-0.83333224,-619.40027,-16.906435,223.83737
4321000000,-0.83915043,-619.7171,-16.876614,224.04054
4322000000,-0.82434249,-619.77045,-16.890987,223.77017
4323000000,-0.85165745,-620.01184,-16.882624,223.83305
4324000000,-0.8267532,-620.07782,-16.906956,223.96172
4325000000,-0.81906378,-620.22699,-16.958809,223.86983
4326000000,-0.87838286,-620.37073,-16.955448,223.25328
4327000000,-0.82633799,-620.55139,-16.95583,224.06369
4328000000,-0.82570165,-620.62329,-16.965422,223.90988
4329000000,-0.83629972,-620.82257,-17.015697,224.14185
4330000000,-0.85599327,-620.90021,-16.966854,223.99915
4331000000,-0.83739364,-620.97412,-17.06653,223.59355
4332000000,-0.8334012,-621.29321,-17.041157,223.3456
4333000000,-0.82160813,-621.48053,-17.115582,223.81918
4334000000,-0.84317285,-621.58331,-17.079268,223.95723
4335000000,-0.83368611,-621.73407,-17.104748,223.8773
4336000000,-0.83335835,-621.86853,-17.085863,223.63448
4337000000,-0.82822466,-621.91565,-17.088659,223.9931
4338000000,-0.84398907,-622.18719,-17.110512,223.34125
4339000000,-0.82076061,-622.26611,-17.130795,223.74147
4340000000,-0.8208797,-622.49567,-17.107401,223.29199
4341000000,-0.81643969,-622.68152,-17.172617,223.50986
4342000000,-0.82618481,-622.79584,-17.184507,223.40344
4343000000,-0.82094991,-622.95624,-17.156401,223.65665
4344000000,-0.821491,-623.25665,-17.132692,223.58098
4345000000,-0.8245222,-623.12885,-17.210247,223.83742
4346000000,-0.8423931,-623.35278,-17.277449,223.48857
4347000000,-0.83335721,-623.47577,-17.167727,223.44008
4348000000,-0.83371884,-623.62109,-17.240627,223.01323
4349000000,-0.83664131,-623.83838,-17.221605,223.17534
4350000000,-0.82925594,-623.87219,-17.28129,222.89828
4351000000,-0.8143518,-624.01251,-17.25202,223.25674
4352000000,-0.83023316,-624.34448,-17.261106,222.96968
4353000000,-0.82289118,-624.45532,-17.251621,222.96306
4354000000,-0.82326162,-624.46381,-17.28545,222.54837
4355000000,-0.81951523,-624.64716,-17.34444,223.07236
4356000000,-0.82777107,-624.87891,-17.322031,222.92218
4357000000,-0.81885499,-624.89557,-17.319437,222.65434
4358000000,-0.83657879,-625.15295,-17.3006,222.59665
4359000000,-0.84947222,-625.32379,-17.376158,222.27026
4360000000,-0.8314442,-625.64148,-17.269764,223.08032
4361000000,-0.83484364,-625.48138,-17.341881,222.54471
4362000000,-0.81247729,-625.99304,-17.34984,223.37286
4363000000,-0.84199649,-625.8158,-17.393219,223.27518
4364000000,-0.84442008,-625.92993,-17.464172,222.87981
4365000000,-0.80306363,-625.96362,-17.447008,222.37738
4366000000,-0.83456773,-626.20599,-17.458755,222.50523
4367000000,-0.84456414,-626.55249,-17.354618,222.83324
4368000000,-0.83109748,-626.68854,-17.429888,222.15468
4369000000,-0.82938641,-626.68085,-17.406303,222.58365
4370000000,-0.82756215,-626.66071,-17.429911,222.38655
4371000000,-0.82450712,-627.05469,-17.373713,222.42883
4372000000,-0.83302182,-627.10645,-17.395617,222.20613
4373000000,-0.8153559,-627.28259,-17.530602,222.89964
4374000000,-0.82586527,-627.38934,-17.477913,222.46797
4375000000,-0.86598986,-627.82172,-17.420963,222.44144
4376000000,-0.81512141,-627.75494,-17.528931,222.4747
4377000000,-0.84573513,-627.96478,-17.56926,222.04967
4378000000,-0.82590318,-628.25079,-17.458519,222.09758
4379000000,-0.84661508,-628.11243,-17.505053,222.47066
4380000000,-0.82489693,-628.3988,-17.564972,222.28061
4381000000,-0.84287614,-628.60382,-17.580582,222.10634
4382000000,-0.82305735,-628.68933,-17.568184,222.27887
4383000000,-0.83516133,-628.89435,-17.579298,222.12572
4384000000,-0.83198863,-629.05359,-17.479361,222.25809
4385000000,-0.82305139,-629.0614,-17.643425,222.01651
4386000000,-0.83476484,-629.30237,-17.624992,222.01399
4387000000,-0.83756971,-629.38794,-17.618885,222.03825
4388000000,-0.82757837,-629.62476,-17.6161,222.12643
4389000000,-0.83551306,-629.73828,-17.606831,222.26485
4390000000,-0.82066071,-629.71918,-17.657393,222.19301
4391000000,-0.81066883,-630.13153,-17.645031,222.64989
4392000000,-0.82933754,-630.22845,-17.669971,221.89836
4393000000,-0.80960912,-630.26849,-17.711487,222.01402
4394000000,-0.81772691,-630.427,-17.651104,222.3589
4395000000,-0.83046514,-630.61548,-17.710045,221.48607
4396000000,-0.83485514,-630.85413,-17.661049,221.7299
4397000000,-0.85703164,-630.85425,-17.680756,221.45476
4398000000,-0.82042897,-631.05823,-17.780388,221.53172
4399000000,-0.82693553,-631.15607,-17.718645,221.03503
4400000000,-0.8303498,-631.37622,-17.738667,222.12744
4401000000,-0.86394286,-631.45929,-17.666985,221.26674
4402000000,-0.83488679,-631.76447,-17.804264,221.76581
4403000000,-0.81872159,-631.7356,-17.792934,220.98517
4404000000,-0.82329553,-631.89728,-17.889584,221.17307
4405000000,-0.82485855,-632.07794,-17.762964,221.51143
4406000000,-0.84048891,-632.12738,-17.763145,221.4306
4407000000,-0.83412135,-632.31891,-17.711855,221.27296
4408000000,-0.85123992,-632.53949,-17.729137,221.22629
4409000000,-0.84767944,-632.72833,-17.875977,221.59218
4410000000,-0.81945229,-632.76868,-17.844622,220.71326
4411000000,-0.82126135,-632.9209,-17.896469,221.40808
4412000000,-0.82770771,-633.07037,-17.88826,220.20435
4413000000,-0.83878201,-633.16235,-17.803329,221.24216
4414000000,-0.85356933,-633.54181,-17.83424,220.85428
4415000000,-0.82064968,-633.62164,-17.815504,220.61635
4416000000,-0.85773379,-633.84637,-17.712,220.91978
4417000000,-0.85608363,-633.9104,-17.920794,220.688
4418000000,-0.82893461,-634.07227,-17.917034,221.14932
4419000000,-0.85187495,-634.27814,-17.823433,220.32086
4420000000,-0.81201971,-634.33575,-17.937006,221.10773
4421000000,-0.83830339,-634.39941,-17.927523,220.86534
4422000000,-0.83766937,-634.65704,-17.900749,220.2717
4423000000,-0.83316445,-634.90192,-17.850262,221.15947
4424000000,-0.84388977,-634.84448,-17.942589,220.7086
4425000000,-0.86423016,-635.04749,-17.947519,220.71605
4426000000,-0.82551235,-635.31006,-17.953651,220.45485
4427000000,-0.84176165,-635.33441,-17.968861,220.74823
4428000000,-0.82573724,-635.61792,-17.906532,220.79489
4429000000,-0.849235,-635.65875,-17.895136,220.39331
4430000000,-0.84910852,-635.88336,-17.935146,220.4126
4431000000,-0.81967658,-635.94879,-17.986513,219.81889
4432000000,-0.8237381,-636.1095,-18.027664,220.43256
4433000000,-0.83048451,-636.26691,-17.989876,220.114
4434000000,-0.83230728,-636.36969,-18.049011,220.28722
4435000000,-0.83982742,-636.45386,-18.034203,220.06996
4436000000,-0.83487046,-636.61908,-18.10533,220.33182
4437000000,-0.82907611,-636.82489,-18.050137,220.4617
4438000000,-0.83479238,-637.00604,-18.074615,219.64122
4439000000,-0.84135216,-637.01141,-18.097164,220.33667
4440000000,-0.82002908,-637.38416,-18.08536,220.03438
4441000000,-0.83592749,-637.61377,-18.184923,220.29036
4442000000,-0.83032268,-637.56897,-18.097178,220.3065
4443000000,-0.83386105,-637.64386,-18.093023,220.20389
4444000000,-0.8418411,-638.03662,-18.103121,220.37883
4445000000,-0.83672923,-638.04797,-18.038534,220.2457
4446000000,-0.81055516,-638.26215,-18.063663,219.68018
4447000000,-0.83051169,-638.27362,-18.099115,220.10162
4448000000,-0.83530998,-638.39978,-18.131056,220.40707
4449000000,-0.81118679,-638.61395,-18.138317,219.88008
4450000000,-0.84328294,-638.77655,-18.193974,219.79739
4451000000,-0.81912726,-638.98932,-18.219906,219.85048
4452000000,-0.8569743,-639.09711,-18.056259,220.01674
4453000000,-0.83031082,-639.11938,-18.1243,219.71861
4454000000,-0.84070432,-639.24695,-18.191204,219.62964
4455000000,-0.84850729,-639.48853,-18.193405,219.74251
4456000000,-0.83419782,-639.69421,-18.222351,219.91669
4457000000,-0.845671,-639.80133,-18.276178,219.41029
4458000000,-0.84670037,-640.00507,-18.187412,219.52747
4459000000,-0.83565164,-640.09265,-18.19418,219.3817
4460000000,-0.8169539,-640.09583,-18.28285,218.95001
4461000000,-0.84606034,-640.49774,-18.26136,219.46411
4462000000,-0.82850653,-640.39807,-18.275148,219.55225
4463000000,-0.80451286,-640.63275,-18.322325,219.31805
4464000000,-0.84299648,-640.81067,-18.324858,218.83519
4465000000,-0.84535486,-640.91925,-18.286156,219.1059
4466000000,-0.82853538,-641.20477,-18.281021,219.40933
4467000000,-0.83765644,-641.3822,-18.314575,218.89679
4468000000,-0.84938645,-641.33539,-18.317799,218.88496
4469000000,-0.82843393,-641.62024,-18.253893,218.27866
4470000000,-0.83355361,-641.84418,-18.363895,218.43645
4471000000,-0.85556084,-641.84235,-18.29483,218.36026
4472000000,-0.81847203,-642.10706,-18.299059,218.87874
4473000000,-0.82728541,-642.034,-18.425039,218.69337
4474000000,-0.84509397,-642.43585,-18.281326,218.47859
4475000000,-0.83465779,-642.47473,-18.304939,218.44951
4476000000,-0.82546252,-642.6543,-18.319483,218.16858
4477000000,-0.82121825,-642.73535,-18.421904,218.55783
4478000000,-0.83532262,-643.01367,-18.375269,218.42366
4479000000,-0.84144104,-643.28668,-18.326477,217.89268
4480000000,-0.8267374,-643.26569,-18.394176,218.29828
4481000000,-0.81980526,-643.34766,-18.354086,218.12445
4482000000,-0.82926285,-643.508,-18.386375,218.11508
4483000000,-0.84341645,-643.63599,-18.381933,218.11937
4484000000,-0.86514187,-643.72308,-18.415621,217.2686
4485000000,-0.86174554,-644.04321,-18.346682,217.5777
4486000000,-0.83839947,-644.11951,-18.438847,218.06415
4487000000,-0.8348102,-644.30286,-18.405272,218.17186
4488000000,-0.83357227,-644.44385,-18.393908,217.42554
4489000000,-0.83477658,-644.62366,-18.404324,217.42371
4490000000,-0.85524184,-644.8147,-18.501055,218.20479
4491000000,-0.85721666,-644.91003,-18.475992,218.08533
4492000000,-0.84601408,-644.92438,-18.510712,217.75136
4493000000,-0.82958442,-645.15063,-18.471844,217.34369
4494000000,-0.86279839,-645.33661,-18.509293,217.26675
4495000000,-0.82591522,-645.67694,-18.476589,217.82071
4496000000,-0.8621555,-645.5885,-18.508499,217.40942
4497000000,-0.85449827,-645.862,-18.474297,217.33824
4498000000,-0.83850604,-645.98615,-18.486946,217.73276
4499000000,-0.85569113,-646.12848,-18.421816,217.64984
4500000000,-0.81700224,-646.04224,-18.528702,217.02858
4501000000,-0.83654183,-646.30634,-18.461218,216.41693
4502000000,-0.83766997,-646.36426,-18.575308,217.33627
4503000000,-0.86290878,-646.51794,-18.517252,216.36368
4504000000,-0.81984395,-646.79498,-18.56057,217.19322
4505000000,-0.85634363,-646.94073,-18.570723,216.64578
4506000000,-0.83900303,-647.10339,-18.577414,216.30682
4507000000,-0.86131424,-647.13037,-18.597736,216.75305
4508000000,-0.83798927,-647.40991,-18.539068,216.18919
4509000000,-0.84457457,-647.60846,-18.541847,217.17963
4510000000,-0.84401351,-647.63501,-18.613314,215.9202
4511000000,-0.82727337,-647.84515,-18.625216,216.03738
4512000000,-0.84446901,-648.01953,-18.572975,216.54842
4513000000,-0.8566277,-648.11676,-18.610199,216.15224
4514000000,-0.81837225,-648.21198,-18.609947,216.42624
4515000000,-0.82499415,-648.36639,-18.547565,216.50319
4516000000,-0.83470803,-648.62848,-18.629633,215.72734
4517000000,-0.85825759,-648.82776,-18.651417,216.08813
4518000000,-0.84574914,-648.90509,-18.694395,215.95294
4519000000,-0.84278727,-648.98822,-18.688656,215.89476
4520000000,-0.86048377,-649.03558,-18.637259,215.19305
4521000000,-0.84314317,-649.29626,-18.716671,215.06709
4522000000,-0.85371047,-649.35382,-18.749506,215.47433
4523000000,-0.83891338,-649.59222,-18.760872,215.2907
4524000000,-0.84307313,-649.75812,-18.708916,215.14233
4525000000,-0.87796909,-649.7998,-18.687599,215.22264
4526000000,-0.86728495,-649.86926,-18.708639,214.7962
4527000000,-0.84132206,-650.33423,-18.705559,214.94141
4528000000,-0.84785634,-650.18719,-18.768026,215.435
4529000000,-0.85406017,-650.46918,-18.67444,214.96742
4530000000,-0.86107403,-650.59949,-18.745876,215.48132
4531000000,-0.85455835,-650.7818,-18.755524,214.93367
4532000000,-0.84232861,-650.77783,-18.769819,214.83194
4533000000,-0.87176448,-650.97382,-18.724669,214.83098
4534000000,-0.85234296,-651.29388,-18.726807,214.62808
4535000000,-0.86483055,-651.38452,-18.741488,214.98543
4536000000,-0.85909188,-651.34375,-18.7799,214.09882
4537000000,-0.86662751,-651.49622,-18.73123,214.80322
4538000000,-0.85649294,-651.77258,-18.704828,214.27699
4539000000,-0.87577045,-651.84521,-18.720552,214.84496
4540000000,-0.87897104,-651.97278,-18.801977,214.41612
4541000000,-0.83558208,-652.19995,-18.638103,214.2991
4542000000,-0.84852237,-652.44073,-18.777948,213.81873
4543000000,-0.83592671,-652.5863,-18.829792,214.12256
4544000000,-0.85761935,-652.73505,-18.785446,214.03331
4545000000,-0.87660974,-652.73657,-18.837082,213.22647
4546000000,-0.83351147,-652.93671,-18.774313,214.01244
4547000000,-0.85541004,-652.97797,-18.775936,213.86502
4548000000,-0.85323519,-653.45215,-18.82053,213.76672
4549000000,-0.83642435,-653.42242,-18.832722,213.73816
4550000000,-0.86982119,-653.71136,-18.813757,213.40323
4551000000,-0.84623396,-653.81207,-18.846369,213.43469
4552000000,-0.8742159,-653.96606,-18.840672,213.60501
4553000000,-0.86752963,-654.07599,-18.800316,213.94519
4554000000,-0.84626353,-654.1936,-18.876068,213.7045
4555000000,-0.88349408,-654.33203,-18.891022,213.08823
4556000000,-0.85441256,-654.48816,-18.918041,213.16045
4557000000,-0.85346407,-654.53821,-18.851198,213.22289
4558000000,-0.85432804,-654.70374,-18.895525,213.07243
4559000000,-0.86580819,-654.93237,-18.874006,213.05159
4560000000,-0.85329306,-655.13702,-18.887903,212.67101
