Freq(Hz),S21_90deg,S21_180deg,S21_thru,S21_thru_with_coupling
4025000000,-1.0086628,-1.746029,-0.59085071,-0.90966117
4026000000,-1.0437014,-1.7721186,-0.61961663,-0.90601057
4027000000,-1.0083195,-1.7517121,-0.59834391,-0.92501909
4028000000,-1.0503175,-1.7528268,-0.58821106,-0.93315929
4029000000,-1.0289413,-1.7610229,-0.61114514,-0.8988378
4030000000,-1.0400637,-1.7485518,-0.59868449,-0.89788961
4031000000,-1.0440396,-1.7568948,-0.61325353,-0.92179567
4032000000,-1.0064801,-1.7545179,-0.60775959,-0.89977455
4033000000,-1.0279082,-1.7632933,-0.59727985,-0.88400936
4034000000,-1.0567613,-1.7571133,-0.59799886,-0.9011665
4035000000,-1.0481907,-1.7476923,-0.60937864,-0.90182829
4036000000,-1.0279208,-1.7164793,-0.57482374,-0.92087913
4037000000,-1.036113,-1.7170539,-0.60246903,-0.90765828
4038000000,-1.0415977,-1.7697464,-0.61805934,-0.9292022
4039000000,-1.0309436,-1.7632961,-0.60047227,-0.92116594
4040000000,-1.0565083,-1.7623981,-0.59057683,-0.91918123
4041000000,-1.0457749,-1.7583653,-0.58497703,-0.93501741
4042000000,-1.0607135,-1.7516224,-0.60962707,-0.91081727
4043000000,-1.0401924,-1.734388,-0.58934796,-0.91082215
4044000000,-1.0615761,-1.7385498,-0.62497824,-0.92479932
4045000000,-1.0434006,-1.7222213,-0.59312129,-0.91059387
4046000000,-1.0544997,-1.7376128,-0.60422587,-0.94973856
4047000000,-1.0929496,-1.7665812,-0.60996789,-0.95958263
4048000000,-1.0581472,-1.7544364,-0.60483944,-0.92690367
4049000000,-1.0573288,-1.7551681,-0.60022855,-0.93177772
4050000000,-1.0574657,-1.7555981,-0.62664086,-0.94146025
4051000000,-1.0795273,-1.7644137,-0.60425234,-0.94383794
4052000000,-1.062295,-1.7424815,-0.60878694,-0.93951553
4053000000,-1.0651894,-1.7571738,-0.60558355,-0.94771975
4054000000,-1.0760491,-1.7497454,-0.61891329,-0.95682943
4055000000,-1.0671449,-1.7484449,-0.62007368,-0.95290118
4056000000,-1.073598,-1.7635343,-0.60174876,-0.93890965
4057000000,-1.0821304,-1.7293167,-0.62423414,-0.95162278
4058000000,-1.0632012,-1.7213545,-0.61719054,-0.94435591
4059000000,-1.0535595,-1.7423544,-0.58916777,-0.92708266
4060000000,-1.0622057,-1.7342038,-0.63258845,-0.9693327
4061000000,-1.0741817,-1.761107,-0.61174083,-0.94981611
4062000000,-1.0735624,-1.7390232,-0.63209325,-0.94167477
4063000000,-1.0959415,-1.761804,-0.62713528,-0.979792
4064000000,-1.0611886,-1.7291914,-0.60834098,-0.97624689
4065000000,-1.0879641,-1.7191814,-0.62902945,-0.96864265
4066000000,-1.0617278,-1.713044,-0.59852868,-0.9570154
4067000000,-1.0952238,-1.7520413,-0.630979,-0.99291241
4068000000,-1.0667378,-1.7000005,-0.60397321,-0.96104747
4069000000,-1.0855502,-1.7301006,-0.61256528,-0.97318614
4070000000,-1.1079036,-1.7353517,-0.62471867,-0.9782337
4071000000,-1.1076219,-1.7650074,-0.62039119,-1.0158339
4072000000,-1.1029589,-1.744691,-0.62900829,-1.0102165
4073000000,-1.1179045,-1.7271886,-0.61672461,-0.99001849
4074000000,-1.0878465,-1.7223107,-0.59991461,-0.99290937
4075000000,-1.112765,-1.7072397,-0.5983842,-0.96151602
4076000000,-1.1275634,-1.7449336,-0.64581323,-1.0091238
4077000000,-1.0844673,-1.7262353,-0.61346275,-0.97659767
4078000000,-1.0907966,-1.7156541,-0.62149435,-0.99357343
4079000000,-1.0982133,-1.7305987,-0.61251175,-1.0047401
4080000000,-1.1085585,-1.7412678,-0.61765575,-0.99103194
4081000000,-1.089833,-1.7096013,-0.61627203,-0.98845702
4082000000,-1.108727,-1.7423488,-0.60535836,-1.0239614
4083000000,-1.0949222,-1.7128664,-0.6394189,-1.000106
4084000000,-1.1196713,-1.7295147,-0.6253711,-0.99913955
4085000000,-1.0914634,-1.7305775,-0.6083281,-0.98246682
4086000000,-1.0933766,-1.701075,-0.59364891,-0.97632724
4087000000,-1.1214191,-1.7050596,-0.61418974,-1.0077176
4088000000,-1.0949128,-1.7064401,-0.60297292,-1.0016674
4089000000,-1.1122652,-1.7210175,-0.60969156,-0.99613619
4090000000,-1.0970613,-1.7162932,-0.6118865,-0.99958861
4091000000,-1.1037891,-1.7151711,-0.63328785,-0.99566388
4092000000,-1.1429201,-1.7104003,-0.62061602,-1.0169079
4093000000,-1.0967015,-1.7373878,-0.62025774,-0.99784076
4094000000,-1.1504328,-1.733897,-0.62118715,-1.0286046
4095000000,-1.0943639,-1.6986243,-0.60432577,-0.97548419
4096000000,-1.1527171,-1.7281848,-0.64399755,-0.99842495
4097000000,-1.1354109,-1.6987921,-0.65824133,-1.0161805
4098000000,-1.1292578,-1.7198129,-0.62992817,-1.0048456
4099000000,-1.1439583,-1.7127095,-0.61909789,-1.0056849
4100000000,-1.1255049,-1.7008449,-0.62147725,-0.98601311
4101000000,-1.173252,-1.7376424,-0.66667652,-1.0525293
4102000000,-1.1588686,-1.6866242,-0.61400568,-1.0100166
4103000000,-1.1460918,-1.6961666,-0.62389898,-1.0011852
4104000000,-1.1215836,-1.6979073,-0.60444802,-0.9833315
4105000000,-1.1274201,-1.7298137,-0.61805701,-0.99215633
4106000000,-1.1212305,-1.6983553,-0.59282261,-0.99682915
4107000000,-1.1434724,-1.7193491,-0.64178604,-1.0178345
4108000000,-1.1244422,-1.6996163,-0.6232937,-0.99117786
4109000000,-1.127143,-1.7038049,-0.61605424,-0.9936347
4110000000,-1.1717296,-1.7228431,-0.64524001,-0.99499261
4111000000,-1.1448758,-1.6814053,-0.60332996,-0.93419456
4112000000,-1.147253,-1.7127534,-0.60288566,-0.96297514
4113000000,-1.1585,-1.6863772,-0.62598705,-0.97252685
4114000000,-1.1693064,-1.719776,-0.63750499,-0.99470299
4115000000,-1.1579865,-1.7147464,-0.62247598,-0.96478295
4116000000,-1.1746064,-1.6992494,-0.61902905,-0.96189344
4117000000,-1.1924678,-1.6856632,-0.63373321,-0.98429376
4118000000,-1.168265,-1.6851969,-0.59780431,-0.95877808
4119000000,-1.1672105,-1.7156358,-0.61753517,-0.97210616
4120000000,-1.188343,-1.7012497,-0.63203734,-0.96262848
4121000000,-1.1438329,-1.6879842,-0.62545502,-0.97276306
4122000000,-1.1807692,-1.6965638,-0.64702129,-0.96109772
4123000000,-1.187358,-1.7030593,-0.64217132,-0.95446563
4124000000,-1.1730028,-1.6899252,-0.62729388,-0.94604564
4125000000,-1.1829008,-1.707891,-0.62587476,-0.95821929
4126000000,-1.183202,-1.7194873,-0.63361698,-0.9552781
4127000000,-1.1691654,-1.6867238,-0.61940801,-0.93073124
4128000000,-1.2061893,-1.7026651,-0.6455273,-0.95510745
4129000000,-1.1876541,-1.6848925,-0.61084443,-0.94844031
4130000000,-1.2456816,-1.7043279,-0.64682597,-0.96102518
4131000000,-1.2141122,-1.7379878,-0.64120966,-0.94756788
4132000000,-1.2092406,-1.7138171,-0.62163526,-0.95045894
4133000000,-1.2007984,-1.705379,-0.61315662,-0.92302454
4134000000,-1.2022272,-1.7123194,-0.63004482,-0.91280729
4135000000,-1.1644709,-1.6886935,-0.60205555,-0.90822458
4136000000,-1.1890373,-1.7037649,-0.6183247,-0.92954934
4137000000,-1.2049941,-1.6913435,-0.65120971,-0.9476105
4138000000,-1.2093892,-1.6885929,-0.62309945,-0.92408538
4139000000,-1.22448,-1.7134502,-0.64125645,-0.93964547
4140000000,-1.2186307,-1.7109447,-0.6441257,-0.91485441
4141000000,-1.2115607,-1.6897721,-0.63828933,-0.90569723
4142000000,-1.2056971,-1.680984,-0.6055153,-0.92052001
4143000000,-1.2243278,-1.6851369,-0.62950498,-0.91572893
4144000000,-1.2320521,-1.6850539,-0.62465799,-0.90598565
4145000000,-1.2286031,-1.6901392,-0.6233145,-0.90408319
4146000000,-1.239553,-1.6741542,-0.62388313,-0.88556033
4147000000,-1.2397702,-1.7116847,-0.63908964,-0.90778494
4148000000,-1.2296139,-1.6854041,-0.62649888,-0.89704323
4149000000,-1.2383492,-1.6938562,-0.63098842,-0.9298957
4150000000,-1.2148831,-1.6614057,-0.59458011,-0.888466
4151000000,-1.2369962,-1.6960889,-0.63336718,-0.92126989
4152000000,-1.2611623,-1.6811568,-0.62729341,-0.90244824
4153000000,-1.2466393,-1.7169011,-0.63496542,-0.9076606
4154000000,-1.2860655,-1.6985372,-0.6463868,-0.92614126
4155000000,-1.247849,-1.6714244,-0.63803101,-0.8946346
4156000000,-1.2776061,-1.7044305,-0.65551114,-0.91270131
4157000000,-1.2772223,-1.6791798,-0.59511477,-0.87546992
4158000000,-1.2649045,-1.6749523,-0.62270278,-0.88019586
4159000000,-1.2650663,-1.6793991,-0.63970423,-0.89230734
4160000000,-1.2536292,-1.6937822,-0.61883742,-0.88527238
4161000000,-1.2638621,-1.6751262,-0.6287517,-0.88368481
4162000000,-1.2748288,-1.6881078,-0.64507878,-0.88555336
4163000000,-1.2669373,-1.6794428,-0.60669762,-0.89907312
4164000000,-1.2605602,-1.6661373,-0.61304283,-0.87721467
4165000000,-1.2888105,-1.6622983,-0.60861963,-0.87148196
4166000000,-1.2888353,-1.6625293,-0.607373,-0.87693632
4167000000,-1.2888474,-1.6804329,-0.62983644,-0.89738399
4168000000,-1.2982849,-1.664719,-0.62720037,-0.90545046
4169000000,-1.2875491,-1.682547,-0.62362462,-0.87763691
4170000000,-1.2901181,-1.6756047,-0.6166479,-0.87774938
4171000000,-1.30794,-1.6770979,-0.63806522,-0.85500813
4172000000,-1.3196622,-1.6835749,-0.6250158,-0.87510747
4173000000,-1.3203366,-1.688792,-0.63350737,-0.87494469
4174000000,-1.3057618,-1.6628979,-0.62962651,-0.88324153
4175000000,-1.3096706,-1.6666975,-0.61267608,-0.86690336
4176000000,-1.3348062,-1.6675092,-0.64615065,-0.88261104
4177000000,-1.310809,-1.6609182,-0.62688857,-0.86862981
4178000000,-1.3599707,-1.6948056,-0.62765336,-0.88210714
4179000000,-1.3108848,-1.6542399,-0.62450999,-0.86784136
4180000000,-1.3546165,-1.694674,-0.63046122,-0.85597587
4181000000,-1.3695574,-1.676603,-0.62455195,-0.87201816
4182000000,-1.3381021,-1.6768719,-0.63020277,-0.86901921
4183000000,-1.3728195,-1.7008904,-0.6484192,-0.88400543
4184000000,-1.3562499,-1.6828531,-0.65338099,-0.88185459
4185000000,-1.359493,-1.6620959,-0.64500839,-0.85970801
4186000000,-1.3646173,-1.6664033,-0.63918263,-0.87075508
4187000000,-1.3775886,-1.6842395,-0.63812703,-0.87357116
4188000000,-1.3473802,-1.6724567,-0.63060677,-0.86550838
4189000000,-1.3843703,-1.6940886,-0.63882303,-0.88130558
4190000000,-1.3731811,-1.6723083,-0.63133907,-0.8600325
4191000000,-1.3765208,-1.6675185,-0.63302773,-0.86624217
4192000000,-1.4112077,-1.6783863,-0.64579779,-0.900208
4193000000,-1.4173169,-1.6849047,-0.64485747,-0.89483273
4194000000,-1.3892102,-1.6680028,-0.61699528,-0.8421427
4195000000,-1.3671733,-1.6709495,-0.63013035,-0.84890538
4196000000,-1.4322758,-1.7054702,-0.67638469,-0.88205874
4197000000,-1.4248976,-1.6955652,-0.63974428,-0.86594146
4198000000,-1.4073329,-1.6789818,-0.61648852,-0.85925382
4199000000,-1.4414767,-1.694098,-0.63882738,-0.85873014
4200000000,-1.4459351,-1.6736755,-0.64024734,-0.88464302
4201000000,-1.4521027,-1.6976876,-0.65503132,-0.8791489
4202000000,-1.4479095,-1.6703814,-0.63882625,-0.87181234
4203000000,-1.4230479,-1.687956,-0.63713384,-0.85386777
4204000000,-1.4526588,-1.7115401,-0.65662301,-0.88682204
4205000000,-1.4611776,-1.6798819,-0.66995782,-0.86112213
4206000000,-1.4556203,-1.6759256,-0.63428068,-0.85686553
4207000000,-1.4762909,-1.6782181,-0.64154023,-0.86217314
4208000000,-1.4660691,-1.6849447,-0.64108831,-0.87440449
4209000000,-1.4890159,-1.6856283,-0.65917677,-0.87886488
4210000000,-1.4686571,-1.6564242,-0.63866681,-0.82041621
4211000000,-1.4996938,-1.7002561,-0.65170813,-0.86651796
4212000000,-1.5141734,-1.6888566,-0.66543233,-0.88320047
4213000000,-1.5040445,-1.6932989,-0.66740769,-0.85007542
4214000000,-1.5061386,-1.6625321,-0.63404942,-0.85184634
4215000000,-1.5017304,-1.6782281,-0.62620628,-0.84744525
4216000000,-1.5158503,-1.6809539,-0.63641745,-0.86098886
4217000000,-1.5095701,-1.6708763,-0.63306975,-0.82279289
4218000000,-1.5267177,-1.6680424,-0.62730271,-0.85087669
4219000000,-1.5394373,-1.6661844,-0.63600481,-0.85347265
4220000000,-1.5410585,-1.6690158,-0.66018981,-0.8458001
4221000000,-1.5443425,-1.6765712,-0.64787734,-0.84560406
4222000000,-1.5508327,-1.6867876,-0.63744974,-0.83993518
4223000000,-1.5543464,-1.6841433,-0.6427691,-0.83562428
4224000000,-1.5489995,-1.6892936,-0.63737816,-0.86304528
4225000000,-1.5670625,-1.6837527,-0.65237087,-0.84286851
4226000000,-1.5719922,-1.6497416,-0.63685358,-0.85355496
4227000000,-1.5994662,-1.6895443,-0.66610354,-0.85055786
4228000000,-1.5656503,-1.6655482,-0.66175491,-0.86141819
4229000000,-1.5914515,-1.6677662,-0.63898331,-0.82393426
4230000000,-1.6038454,-1.6894805,-0.65243363,-0.83615148
4231000000,-1.6021531,-1.6668526,-0.63662499,-0.82041371
4232000000,-1.6121593,-1.7044935,-0.6676091,-0.86593521
4233000000,-1.6280899,-1.675087,-0.64364493,-0.81803519
4234000000,-1.622938,-1.7011586,-0.64686251,-0.84526551
4235000000,-1.6136686,-1.6563003,-0.64918101,-0.83676285
4236000000,-1.6166433,-1.7093955,-0.6268093,-0.81594694
4237000000,-1.6511375,-1.7193515,-0.65951455,-0.85081184
4238000000,-1.6517988,-1.6960461,-0.65299368,-0.8498891
4239000000,-1.6755967,-1.6874429,-0.65318531,-0.85061711
4240000000,-1.6662792,-1.6782968,-0.6818068,-0.84519535
4241000000,-1.6719559,-1.6689919,-0.64164382,-0.8341828
4242000000,-1.6809604,-1.6736878,-0.64302808,-0.81331271
4243000000,-1.664098,-1.6959031,-0.66221881,-0.84361017
4244000000,-1.671793,-1.6754701,-0.64654785,-0.82900053
4245000000,-1.6953129,-1.6913441,-0.66556966,-0.84850693
4246000000,-1.6770066,-1.6801906,-0.64553702,-0.82796115
4247000000,-1.7234492,-1.710412,-0.66392022,-0.87540966
4248000000,-1.6935853,-1.6770926,-0.66398418,-0.83725536
4249000000,-1.7065178,-1.6939397,-0.64975291,-0.83639735
4250000000,-1.7016267,-1.6928829,-0.66479635,-0.84378517
4251000000,-1.7212516,-1.6991432,-0.68596649,-0.86219162
4252000000,-1.7385379,-1.7008001,-0.66860819,-0.8546949
4253000000,-1.7299031,-1.6862125,-0.64863712,-0.82309812
4254000000,-1.7370895,-1.6979086,-0.65405309,-0.84611833
4255000000,-1.7064143,-1.7010148,-0.67241907,-0.84567904
4256000000,-1.7062746,-1.6754433,-0.63744098,-0.8288309
4257000000,-1.7226621,-1.7088413,-0.68232954,-0.83736157
4258000000,-1.709191,-1.6691638,-0.63962841,-0.82964623
4259000000,-1.7310481,-1.7015642,-0.66758764,-0.85253578
4260000000,-1.713387,-1.6937624,-0.67084986,-0.84363693
4261000000,-1.7292658,-1.6815383,-0.65672153,-0.84043181
4262000000,-1.7343646,-1.7078253,-0.65460604,-0.84029537
4263000000,-1.7187618,-1.7034568,-0.66390198,-0.81139934
4264000000,-1.7117153,-1.692692,-0.65939862,-0.84420741
4265000000,-1.7085205,-1.7209401,-0.65004462,-0.84754747
4266000000,-1.7228582,-1.705497,-0.68253249,-0.84357858
4267000000,-1.7271535,-1.7083433,-0.6753456,-0.83938032
4268000000,-1.7289988,-1.7295415,-0.67689091,-0.84073019
4269000000,-1.6947362,-1.7150612,-0.64442235,-0.83059853
4270000000,-1.7200271,-1.7371855,-0.65177602,-0.85625631
4271000000,-1.6563053,-1.731306,-0.67118376,-0.84187096
4272000000,-1.6896999,-1.7161115,-0.68166983,-0.84394616
4273000000,-1.6826181,-1.715939,-0.65231764,-0.82442623
4274000000,-1.6798387,-1.7220771,-0.66854841,-0.83205366
4275000000,-1.6704999,-1.7141378,-0.67868757,-0.84900767
4276000000,-1.655533,-1.7173147,-0.65611273,-0.83890039
4277000000,-1.6222448,-1.7064334,-0.66396272,-0.81112272
4278000000,-1.6408525,-1.711113,-0.65192419,-0.83925039
4279000000,-1.6427925,-1.7129046,-0.65157235,-0.83941334
4280000000,-1.6397645,-1.7310975,-0.6616087,-0.8366099
4281000000,-1.6407032,-1.7369192,-0.69112724,-0.85091794
4282000000,-1.5988748,-1.7263564,-0.65835744,-0.82552826
4283000000,-1.5873044,-1.7032384,-0.65008795,-0.81725568
4284000000,-1.6139934,-1.7361403,-0.66876304,-0.82872868
4285000000,-1.6208199,-1.7251028,-0.68905944,-0.84857267
4286000000,-1.589456,-1.7211422,-0.67716861,-0.83257645
4287000000,-1.5817059,-1.6990012,-0.65029049,-0.81649137
4288000000,-1.5532857,-1.6778121,-0.65538245,-0.81109995
4289000000,-1.5687108,-1.7347994,-0.661596,-0.85351068
4290000000,-1.5495028,-1.7213097,-0.64966136,-0.82230747
4291000000,-1.5412016,-1.70442,-0.64742249,-0.82139456
4292000000,-1.5285569,-1.7251064,-0.66157871,-0.84276813
4293000000,-1.5374689,-1.7437617,-0.68532372,-0.86070025
4294000000,-1.539968,-1.7372299,-0.69898146,-0.83701962
4295000000,-1.5201143,-1.7356946,-0.6710977,-0.84493291
4296000000,-1.5056982,-1.7161461,-0.64372498,-0.82604581
4297000000,-1.5104373,-1.7282566,-0.65215433,-0.83294892
4298000000,-1.5083674,-1.7248219,-0.66005975,-0.83120275
4299000000,-1.4754647,-1.7000661,-0.65580475,-0.82949764
4300000000,-1.4827782,-1.7246732,-0.64357102,-0.83108193
4301000000,-1.4908971,-1.7539783,-0.66167194,-0.82333368
4302000000,-1.4582016,-1.7500107,-0.64346552,-0.81975734
4303000000,-1.4741981,-1.7488722,-0.67184073,-0.84663415
4304000000,-1.4445561,-1.7047073,-0.66525644,-0.82732838
4305000000,-1.4685409,-1.751417,-0.67899495,-0.82310373
4306000000,-1.4657944,-1.7496746,-0.64285833,-0.83314532
4307000000,-1.4828522,-1.7548683,-0.67523938,-0.85659283
4308000000,-1.4568793,-1.7314878,-0.69029886,-0.83575994
4309000000,-1.4852785,-1.7585312,-0.69262469,-0.85285294
4310000000,-1.4543086,-1.7497032,-0.69404835,-0.84702301
4311000000,-1.4368545,-1.7481896,-0.6823045,-0.82737565
4312000000,-1.4334383,-1.7406033,-0.70033932,-0.85131818
4313000000,-1.4260597,-1.7397937,-0.68023002,-0.84682643
4314000000,-1.4064478,-1.7335236,-0.6746664,-0.83507222
4315000000,-1.424148,-1.7361759,-0.66086876,-0.84226751
4316000000,-1.4364893,-1.7593263,-0.68214971,-0.85890806
4317000000,-1.4325255,-1.7586107,-0.69298583,-0.84454095
4318000000,-1.4039356,-1.7357801,-0.66107649,-0.83335531
4319000000,-1.3973906,-1.7381824,-0.67406601,-0.82272166
4320000000,-1.3975247,-1.7236425,-0.66903472,-0.83333224
4321000000,-1.4149714,-1.7427006,-0.67462647,-0.83915043
4322000000,-1.3944435,-1.7498531,-0.66214705,-0.82434249
4323000000,-1.3890158,-1.7488836,-0.6954326,-0.85165745
4324000000,-1.3805784,-1.7415481,-0.66864836,-0.8267532
4325000000,-1.3753595,-1.7514696,-0.67932594,-0.81906378
4326000000,-1.4219639,-1.7777573,-0.70182872,-0.87838286
4327000000,-1.3873992,-1.7529525,-0.67341018,-0.82633799
4328000000,-1.4034786,-1.7269347,-0.68693978,-0.82570165
4329000000,-1.3860738,-1.7508504,-0.64777273,-0.83629972
4330000000,-1.3866361,-1.7645574,-0.69617784,-0.85599327
4331000000,-1.3780897,-1.7609586,-0.6715923,-0.83739364
4332000000,-1.3805858,-1.752642,-0.6816054,-0.8334012
4333000000,-1.3580997,-1.7404789,-0.6478675,-0.82160813
4334000000,-1.3806068,-1.7780033,-0.70345885,-0.84317285
4335000000,-1.3871992,-1.7550429,-0.67924052,-0.83368611
4336000000,-1.3834012,-1.7698331,-0.69425255,-0.83335835
4337000000,-1.3560375,-1.7543582,-0.68070841,-0.82822466
4338000000,-1.3655201,-1.7432555,-0.65927166,-0.84398907
4339000000,-1.3522238,-1.7327629,-0.6797123,-0.82076061
4340000000,-1.3638443,-1.7428766,-0.66341627,-0.8208797
4341000000,-1.3461584,-1.7616438,-0.67118591,-0.81643969
4342000000,-1.3551756,-1.7554168,-0.67322409,-0.82618481
4343000000,-1.356266,-1.768153,-0.67846382,-0.82094991
4344000000,-1.3504019,-1.7753952,-0.68009824,-0.821491
4345000000,-1.3639596,-1.7596246,-0.65793264,-0.8245222
4346000000,-1.3718652,-1.7927279,-0.70520556,-0.8423931
4347000000,-1.3600725,-1.7670181,-0.6951316,-0.83335721
4348000000,-1.3433795,-1.7573817,-0.69800431,-0.83371884
4349000000,-1.3602799,-1.7832829,-0.6823166,-0.83664131
4350000000,-1.3706511,-1.7715743,-0.69177735,-0.82925594
4351000000,-1.3279669,-1.7537994,-0.64137119,-0.8143518
4352000000,-1.3671949,-1.7640944,-0.68175399,-0.83023316
4353000000,-1.34601,-1.761034,-0.67413116,-0.82289118
4354000000,-1.3566889,-1.7591445,-0.65534699,-0.82326162
4355000000,-1.3606508,-1.7609476,-0.67394036,-0.81951523
4356000000,-1.3654281,-1.7679363,-0.68367422,-0.82777107
4357000000,-1.3540065,-1.7739323,-0.66615957,-0.81885499
4358000000,-1.3705583,-1.7811815,-0.69023365,-0.83657879
4359000000,-1.3822896,-1.7968858,-0.70466399,-0.84947222
4360000000,-1.3494005,-1.7784054,-0.67453903,-0.8314442
4361000000,-1.3744699,-1.7710351,-0.69979358,-0.83484364
4362000000,-1.369702,-1.7719028,-0.69995934,-0.81247729
4363000000,-1.3793161,-1.8016199,-0.7007578,-0.84199649
4364000000,-1.372313,-1.7761891,-0.67218596,-0.84442008
4365000000,-1.3478501,-1.779037,-0.6640088,-0.80306363
4366000000,-1.37599,-1.7854817,-0.7006864,-0.83456773
4367000000,-1.3562489,-1.7821367,-0.69348502,-0.84456414
4368000000,-1.3671319,-1.78459,-0.69542623,-0.83109748
4369000000,-1.3680542,-1.7810781,-0.67724639,-0.82938641
4370000000,-1.3938783,-1.7818893,-0.70775759,-0.82756215
4371000000,-1.3780962,-1.7807146,-0.67579103,-0.82450712
4372000000,-1.3738198,-1.7901204,-0.70266151,-0.83302182
4373000000,-1.3601965,-1.7766204,-0.6687454,-0.8153559
4374000000,-1.3916084,-1.7970064,-0.67761284,-0.82586527
4375000000,-1.3966558,-1.8134267,-0.72033644,-0.86598986
4376000000,-1.3644905,-1.7750014,-0.67722797,-0.81512141
4377000000,-1.3935475,-1.8162495,-0.69880766,-0.84573513
4378000000,-1.38494,-1.8015718,-0.71054882,-0.82590318
4379000000,-1.3680121,-1.7886075,-0.70813823,-0.84661508
4380000000,-1.3613936,-1.7863367,-0.68895,-0.82489693
4381000000,-1.3843179,-1.8076532,-0.68962431,-0.84287614
4382000000,-1.3509393,-1.7809225,-0.68843812,-0.82305735
4383000000,-1.3924401,-1.8008692,-0.6908741,-0.83516133
4384000000,-1.3772848,-1.7985716,-0.69272453,-0.83198863
4385000000,-1.3679507,-1.8017253,-0.70077795,-0.82305139
4386000000,-1.4020039,-1.8251559,-0.69834948,-0.83476484
4387000000,-1.3841467,-1.8033936,-0.68427497,-0.83756971
4388000000,-1.3783994,-1.8015831,-0.68316191,-0.82757837
4389000000,-1.3929431,-1.7923605,-0.69282389,-0.83551306
4390000000,-1.3964299,-1.805495,-0.68797898,-0.82066071
4391000000,-1.3735247,-1.7909291,-0.68711305,-0.81066883
4392000000,-1.3858706,-1.8123791,-0.6809485,-0.82933754
4393000000,-1.3754029,-1.8049889,-0.69199443,-0.80960912
4394000000,-1.3731823,-1.8070126,-0.67960864,-0.81772691
4395000000,-1.3806577,-1.7999476,-0.68496937,-0.83046514
4396000000,-1.4017196,-1.8110069,-0.6823343,-0.83485514
4397000000,-1.414937,-1.8252867,-0.70262992,-0.85703164
4398000000,-1.3806325,-1.8192117,-0.6884793,-0.82042897
4399000000,-1.4029886,-1.8195745,-0.69409126,-0.82693553
4400000000,-1.3948019,-1.8213435,-0.69293702,-0.8303498
4401000000,-1.3959597,-1.832942,-0.71866077,-0.86394286
4402000000,-1.3938333,-1.822104,-0.7001003,-0.83488679
4403000000,-1.4046487,-1.8205384,-0.70260882,-0.81872159
4404000000,-1.3967466,-1.8395084,-0.69007593,-0.82329553
4405000000,-1.4084268,-1.8235556,-0.68813944,-0.82485855
4406000000,-1.4294345,-1.831982,-0.71003515,-0.84048891
4407000000,-1.3857532,-1.8288442,-0.6864441,-0.83412135
4408000000,-1.4492424,-1.8306612,-0.71705544,-0.85123992
4409000000,-1.4044651,-1.8459659,-0.7166875,-0.84767944
4410000000,-1.3924216,-1.8207479,-0.68515003,-0.81945229
4411000000,-1.3819358,-1.7929995,-0.68471199,-0.82126135
4412000000,-1.4030135,-1.8076617,-0.68532628,-0.82770771
4413000000,-1.4007788,-1.8293934,-0.70127785,-0.83878201
4414000000,-1.4456805,-1.8580818,-0.71050984,-0.85356933
4415000000,-1.4138511,-1.8216611,-0.70525962,-0.82064968
4416000000,-1.4372853,-1.8472472,-0.7179001,-0.85773379
4417000000,-1.4217193,-1.8466733,-0.71949095,-0.85608363
4418000000,-1.414559,-1.8284596,-0.68645138,-0.82893461
4419000000,-1.4241081,-1.8545702,-0.72087908,-0.85187495
4420000000,-1.4112502,-1.8115834,-0.68203735,-0.81201971
4421000000,-1.4376796,-1.8255645,-0.68769228,-0.83830339
4422000000,-1.4396089,-1.8493212,-0.719414,-0.83766937
4423000000,-1.4302337,-1.8319014,-0.69188893,-0.83316445
4424000000,-1.4384573,-1.8388789,-0.69387358,-0.84388977
4425000000,-1.4420061,-1.8517526,-0.70777416,-0.86423016
4426000000,-1.4260921,-1.8547257,-0.69097155,-0.82551235
4427000000,-1.4373379,-1.8383942,-0.70346522,-0.84176165
4428000000,-1.4298137,-1.834705,-0.69701594,-0.82573724
4429000000,-1.4220006,-1.8468645,-0.70496756,-0.849235
4430000000,-1.420305,-1.8402933,-0.71050239,-0.84910852
4431000000,-1.4185016,-1.8488668,-0.70564359,-0.81967658
4432000000,-1.4332219,-1.8444548,-0.69520944,-0.8237381
4433000000,-1.422262,-1.8438157,-0.68826574,-0.83048451
4434000000,-1.4588003,-1.8551821,-0.70741916,-0.83230728
4435000000,-1.4511738,-1.8677721,-0.70669997,-0.83982742
4436000000,-1.4596027,-1.8612524,-0.71438789,-0.83487046
4437000000,-1.4488351,-1.8452594,-0.69094253,-0.82907611
4438000000,-1.4439948,-1.8741755,-0.68680644,-0.83479238
4439000000,-1.4445981,-1.8614883,-0.70779884,-0.84135216
4440000000,-1.4376888,-1.8370357,-0.69458413,-0.82002908
4441000000,-1.4501556,-1.8550947,-0.70641911,-0.83592749
4442000000,-1.4396478,-1.8391372,-0.689704,-0.83032268
4443000000,-1.4430985,-1.8525161,-0.67991412,-0.83386105
4444000000,-1.4629513,-1.8890822,-0.71817762,-0.8418411
4445000000,-1.4688134,-1.887,-0.72349018,-0.83672923
4446000000,-1.4466834,-1.8629735,-0.68796223,-0.81055516
4447000000,-1.4677507,-1.8739231,-0.70512491,-0.83051169
4448000000,-1.4598006,-1.8759216,-0.70357901,-0.83530998
4449000000,-1.4467639,-1.8367631,-0.68985409,-0.81118679
