!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 11, 2016 13:42:37
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1242000000,-0.26402432,-184.45454,-23.086203,131.51616
1243000000,-0.25996599,-184.6772,-23.11368,131.49176
1244000000,-0.24743399,-185.02827,-23.078266,131.17665
1245000000,-0.25827101,-185.09401,-23.102215,131.39467
1246000000,-0.2255066,-185.14624,-23.081203,131.51622
1247000000,-0.23857732,-185.30077,-23.119299,131.63098
1248000000,-0.23915286,-185.57739,-23.147364,131.44601
1249000000,-0.24758182,-185.62175,-23.175957,131.68219
1250000000,-0.27908391,-185.70949,-23.197401,131.69391
1251000000,-0.23226933,-185.84593,-23.197363,132.07117
1252000000,-0.24121331,-186.18776,-23.181511,131.64565
1253000000,-0.22171852,-186.3497,-23.198149,131.76591
1254000000,-0.24571989,-186.47995,-23.261633,131.67415
1255000000,-0.23619325,-186.43069,-23.233166,131.8797
1256000000,-0.25689051,-186.64201,-23.274107,132.00238
1257000000,-0.26091474,-186.74002,-23.294579,132.09897
1258000000,-0.24495779,-187.03745,-23.291203,132.12082
1259000000,-0.25076684,-187.11208,-23.312031,132.09654
1260000000,-0.25748962,-187.16434,-23.323866,132.06531
1261000000,-0.24112183,-187.2354,-23.297199,132.36081
1262000000,-0.23138802,-187.48343,-23.345188,132.39418
1263000000,-0.23230927,-187.86488,-23.332167,131.97618
1264000000,-0.2623902,-187.81265,-23.366556,132.49863
1265000000,-0.23512666,-188.19188,-23.347361,132.25551
1266000000,-0.21814065,-188.0782,-23.346943,132.70612
1267000000,-0.24202369,-188.54349,-23.396109,132.33379
1268000000,-0.23618934,-188.42857,-23.395948,132.81619
1269000000,-0.22515422,-188.68634,-23.332497,132.37398
1270000000,-0.24093416,-188.84853,-23.384413,132.51848
1271000000,-0.23064263,-188.83372,-23.403717,132.92574
1272000000,-0.26070231,-189.13812,-23.474762,132.7449
1273000000,-0.24247177,-189.11363,-23.483593,133.16386
1274000000,-0.25716028,-189.47737,-23.487526,132.96906
1275000000,-0.24821471,-189.59615,-23.494886,133.42056
1276000000,-0.23682462,-189.52168,-23.488596,133.72108
1277000000,-0.2357288,-189.864,-23.493725,133.25955
1278000000,-0.23461466,-189.96559,-23.501596,133.54283
1279000000,-0.25389189,-189.91785,-23.552185,133.88164
1280000000,-0.21448392,-190.28239,-23.537596,134.15291
1281000000,-0.25577635,-190.52017,-23.602825,133.54616
1282000000,-0.23463503,-190.62531,-23.587633,133.99959
1283000000,-0.22997303,-190.62497,-23.557449,134.22281
1284000000,-0.24771988,-190.89926,-23.619068,134.11278
1285000000,-0.24083149,-191.10744,-23.644869,134.27899
1286000000,-0.28569669,-191.21423,-23.692514,134.59778
1287000000,-0.24905595,-191.29787,-23.663582,134.79845
1288000000,-0.25274721,-191.25592,-23.715075,134.91545
1289000000,-0.26091978,-191.62418,-23.709154,135.01428
1290000000,-0.24318172,-191.8839,-23.747717,134.83748
1291000000,-0.26550087,-192.02084,-23.767038,134.95258
1292000000,-0.22149189,-192.24712,-23.739149,134.99411
1293000000,-0.26225379,-192.14694,-23.843307,135.40598
1294000000,-0.25751972,-192.28012,-23.795881,135.60751
1295000000,-0.2672694,-192.49956,-23.82584,135.6472
1296000000,-0.25036973,-192.77487,-23.836195,135.43903
1297000000,-0.24573006,-192.71432,-23.850473,136.1841
1298000000,-0.2259617,-192.91115,-23.847528,136.06508
1299000000,-0.24625017,-193.07695,-23.886206,136.28807
1300000000,-0.23827435,-193.28893,-23.92201,136.03401
1301000000,-0.2524806,-193.52625,-23.907837,136.15067
1302000000,-0.23485336,-193.48557,-23.973042,136.15039
1303000000,-0.23851937,-193.84451,-23.959694,136.23396
1304000000,-0.2693935,-194.08011,-24.030449,136.43546
1305000000,-0.26509148,-194.06419,-24.02412,136.60492
1306000000,-0.25769001,-193.81369,-24.024462,137.32431
1307000000,-0.24961731,-194.33725,-24.067713,136.96672
1308000000,-0.25541922,-194.46352,-24.047852,136.99109
1309000000,-0.23009892,-194.62856,-24.032585,137.22012
1310000000,-0.25210544,-194.8208,-24.124901,137.40736
1311000000,-0.25159898,-194.86057,-24.158796,137.3903
1312000000,-0.22379914,-194.92648,-24.154327,137.52365
1313000000,-0.23781492,-195.18555,-24.169596,137.54323
1314000000,-0.24524151,-195.3945,-24.181805,137.86913
1315000000,-0.24272312,-195.59985,-24.252563,137.74117
1316000000,-0.24850737,-195.68495,-24.20433,137.87227
1317000000,-0.25073758,-195.7691,-24.242399,138.28085
1318000000,-0.25564665,-195.91182,-24.274426,138.39143
1319000000,-0.2578027,-196.2473,-24.250528,138.37943
1320000000,-0.25414714,-196.40819,-24.33573,138.29965
1321000000,-0.25961679,-196.44363,-24.366322,139.00906
1322000000,-0.27117699,-196.59985,-24.355145,138.77095
1323000000,-0.22871651,-196.63539,-24.311262,139.27013
1324000000,-0.24474804,-196.79462,-24.334639,139.47958
1325000000,-0.24477373,-196.96297,-24.372204,139.49918
1326000000,-0.24317199,-197.22417,-24.389458,139.58232
1327000000,-0.23994991,-197.45189,-24.449951,139.56721
1328000000,-0.22687268,-197.41693,-24.342222,139.92078
1329000000,-0.2332536,-197.53633,-24.413881,140.31242
1330000000,-0.26503402,-197.80672,-24.54307,140.45636
1331000000,-0.24637677,-197.9037,-24.428751,140.6273
1332000000,-0.2560026,-198.04761,-24.508026,140.73328
1333000000,-0.23845546,-198.24873,-24.501955,141.29147
1334000000,-0.25479904,-198.40094,-24.556765,141.5063
1335000000,-0.23452753,-198.45837,-24.515316,141.59238
1336000000,-0.24512674,-198.69966,-24.555519,141.99989
1337000000,-0.24027377,-198.75548,-24.56061,142.05177
1338000000,-0.24151434,-198.92279,-24.589989,141.86824
1339000000,-0.24862388,-198.93782,-24.553453,142.69403
1340000000,-0.26389661,-199.2341,-24.651888,142.43565
1341000000,-0.23298998,-199.17281,-24.596231,143.46199
1342000000,-0.2445211,-199.48706,-24.628485,143.10522
1343000000,-0.279915,-199.73431,-24.737631,143.37016
1344000000,-0.22387913,-199.93103,-24.633631,143.34216
1345000000,-0.26591831,-200.0054,-24.693918,143.88388
1346000000,-0.26351222,-200.16966,-24.691368,143.84373
1347000000,-0.25023064,-200.3031,-24.676029,143.66959
1348000000,-0.25401992,-200.5945,-24.659184,144.02071
1349000000,-0.26164648,-200.79179,-24.796135,144.26692
1350000000,-0.25849545,-200.64525,-24.782541,144.81815
1351000000,-0.25797704,-201.06808,-24.697899,144.54303
1352000000,-0.27485064,-200.94853,-24.788195,145.1954
1353000000,-0.25994554,-201.16759,-24.725914,145.60739
1354000000,-0.26015106,-201.32277,-24.783089,145.25545
1355000000,-0.265212,-201.39491,-24.794226,145.57178
1356000000,-0.2315789,-201.63406,-24.827217,145.84944
1357000000,-0.2659668,-201.93785,-24.799944,145.82162
1358000000,-0.28221995,-201.87428,-24.875727,146.44019
1359000000,-0.23420645,-202.09776,-24.835917,146.76999
1360000000,-0.24946027,-202.22031,-24.837517,146.80186
1361000000,-0.24641562,-202.353,-24.86689,146.98584
1362000000,-0.28380376,-202.43501,-24.933676,147.35727
1363000000,-0.2436983,-202.80768,-24.903208,146.95305
1364000000,-0.24259481,-202.7814,-24.889374,147.73558
1365000000,-0.23747221,-203.05518,-24.912607,147.37288
1366000000,-0.25496033,-203.09598,-24.999956,147.95798
1367000000,-0.24561884,-203.21826,-24.935671,148.49043
1368000000,-0.25190243,-203.353,-24.956867,148.18921
1369000000,-0.2588388,-203.57608,-24.979258,148.75911
1370000000,-0.24887624,-203.74246,-24.959259,148.65187
1371000000,-0.255299,-203.66255,-25.004423,149.04536
1372000000,-0.27176294,-204.24275,-25.067879,148.88966
1373000000,-0.25896227,-204.05817,-25.018028,149.44749
1374000000,-0.24598855,-204.46327,-25.015945,149.64682
1375000000,-0.24486955,-204.58546,-25.01198,149.88046
1376000000,-0.25858766,-204.59808,-24.980877,150.23576
1377000000,-0.26431563,-204.85991,-25.078697,149.94601
1378000000,-0.26794574,-204.97006,-25.070629,150.88681
1379000000,-0.2566632,-205.13678,-25.081995,150.80699
1380000000,-0.26553273,-205.3553,-25.061939,150.94759
1381000000,-0.24000913,-205.50137,-24.962408,151.00224
1382000000,-0.26415652,-205.49142,-25.058699,151.51601
1383000000,-0.23644863,-205.60759,-24.93717,151.66248
1384000000,-0.26855233,-205.81613,-25.006535,152.75325
1385000000,-0.266128,-205.95663,-25.045105,152.36909
1386000000,-0.25860259,-206.22208,-24.971323,152.30405
1387000000,-0.24559921,-206.1526,-25.004019,153.026
1388000000,-0.27378967,-206.36838,-25.046343,153.32698
1389000000,-0.25787425,-206.58229,-25.024988,153.41998
1390000000,-0.26588437,-206.73647,-25.006865,153.83983
1391000000,-0.2730462,-206.79929,-24.997829,154.26222
1392000000,-0.27912802,-207.02426,-25.040352,154.32486
1393000000,-0.24935272,-207.18292,-24.991695,154.59886
1394000000,-0.25140268,-207.18253,-25.043228,154.80209
1395000000,-0.24761632,-207.3905,-24.9067,154.95282
1396000000,-0.27132985,-207.50647,-25.03112,155.34494
1397000000,-0.23545262,-207.85129,-24.938538,155.19975
1398000000,-0.27007714,-207.7697,-25.000311,155.76723
1399000000,-0.24773423,-208.1373,-24.97534,155.86536
1400000000,-0.2615031,-208.27892,-24.867769,156.35808
1401000000,-0.25696152,-208.24837,-24.954466,157.31761
1402000000,-0.26134667,-208.60181,-24.955111,156.60503
1403000000,-0.25395,-208.79395,-24.939157,156.93524
1404000000,-0.26757234,-208.8439,-25.013269,157.19276
1405000000,-0.26525855,-208.95558,-24.907932,158.01509
1406000000,-0.27416947,-209.29829,-24.884588,157.81308
1407000000,-0.25936338,-209.26277,-24.88566,158.24237
1408000000,-0.2706205,-209.50751,-24.912275,158.59358
1409000000,-0.27709004,-209.54301,-24.886681,158.81491
1410000000,-0.25612938,-209.70358,-24.891886,159.06297
1411000000,-0.27343932,-209.9084,-24.896658,159.46075
1412000000,-0.27141592,-209.99214,-24.834934,160.01907
1413000000,-0.27323896,-210.17482,-24.875347,159.50258
1414000000,-0.27506438,-210.25087,-24.895857,160.2706
1415000000,-0.25369248,-210.39902,-24.815365,160.03174
1416000000,-0.25175616,-210.55275,-24.917124,160.50316
1417000000,-0.26666149,-210.79939,-24.788078,160.86255
1418000000,-0.26103762,-210.89549,-24.782738,160.73318
1419000000,-0.25964636,-211.05034,-24.797817,161.02266
1420000000,-0.25562379,-211.07579,-24.831051,161.90135
1421000000,-0.28492898,-211.26509,-24.821348,161.78673
1422000000,-0.27060053,-211.53996,-24.800495,162.22658
1423000000,-0.2778365,-211.38344,-24.744974,162.40292
1424000000,-0.2698991,-211.85023,-24.761337,162.39297
1425000000,-0.30690655,-212.03439,-24.805607,162.6779
1426000000,-0.2661384,-212.22789,-24.693434,162.5099
1427000000,-0.27139863,-212.05734,-24.772242,163.32407
1428000000,-0.30251318,-212.44241,-24.818424,163.22638
1429000000,-0.2553629,-212.51385,-24.639715,163.58931
1430000000,-0.25290796,-212.56894,-24.674917,163.83252
1431000000,-0.28223687,-212.90831,-24.688622,164.54068
1432000000,-0.26604843,-212.95227,-24.619061,164.84398
1433000000,-0.26821741,-213.11453,-24.666786,164.57799
1434000000,-0.2630187,-213.3632,-24.670855,165.1073
1435000000,-0.27269825,-213.4563,-24.629713,164.71239
1436000000,-0.26188311,-213.70207,-24.570742,164.99313
1437000000,-0.26416394,-213.7195,-24.529415,165.15834
1438000000,-0.28068098,-213.88293,-24.627396,165.57726
1439000000,-0.27806842,-213.94861,-24.477964,166.2872
1440000000,-0.27145201,-214.16727,-24.459061,166.29143
1441000000,-0.27084368,-214.43471,-24.514132,166.65399
1442000000,-0.2706984,-214.69081,-24.52718,166.37341
1443000000,-0.30113709,-214.64091,-24.536636,167.42781
1444000000,-0.27492657,-214.67839,-24.455503,167.64568
1445000000,-0.27203417,-214.94408,-24.416466,167.45514
1446000000,-0.272322,-215.08287,-24.442501,167.6792
1447000000,-0.28855202,-215.28778,-24.352617,168.117
1448000000,-0.25363663,-215.45929,-24.309433,168.12584
1449000000,-0.27129349,-215.45306,-24.368731,168.34064
1450000000,-0.27792174,-215.70787,-24.29796,168.88211
1451000000,-0.28563398,-215.90186,-24.282236,168.694
1452000000,-0.26328477,-215.95905,-24.16342,169.56828
1453000000,-0.27869669,-216.12024,-24.211252,169.42287
1454000000,-0.28224099,-216.40324,-24.232063,169.25066
1455000000,-0.27653536,-216.45746,-24.181927,170.02063
1456000000,-0.29122314,-216.63379,-24.180889,169.89371
1457000000,-0.28114322,-216.85474,-24.151039,170.50859
1458000000,-0.27458578,-217.00856,-24.077864,170.75581
1459000000,-0.28422937,-217.06042,-24.067848,170.62006
1460000000,-0.27622133,-217.26929,-24.026079,170.96776
1461000000,-0.28849342,-217.32611,-24.114508,171.53946
