Freq [GHz],S11(dB)_HFSS,S11(dB)_measured,S22(dB)_HFSS,S22(dB)_measured,S33(dB)_HFSS,S33(dB)_measured,S44(dB)_HFSS,S44(dB)_measured
4.499,-7.05196269,-4.6046414,-7.091286227,-4.8453178,-6.99552898,-5.4127412,-7.022481913,-4.3722415
4.5,-7.053517095,-4.6016645,-7.092936172,-4.8287191,-6.997016294,-5.4134021,-7.024113804,-4.3745251
4.501,-7.055072805,-4.575017,-7.094587727,-4.8085713,-6.998505027,-5.4042311,-7.025747327,-4.3790979
4.502,-7.056629814,-4.5952706,-7.09624089,-4.8382239,-6.999995176,-5.4189248,-7.027382478,-4.3458614
4.503,-7.058188118,-4.5789332,-7.097895659,-4.8202462,-7.001486737,-5.4295816,-7.029019256,-4.3585644
4.504,-7.059747716,-4.604578,-7.09955203,-4.8182592,-7.002979709,-5.434638,-7.030657658,-4.378839
4.505,-7.061308601,-4.5794034,-7.101210003,-4.8067122,-7.004474087,-5.3945642,-7.032297682,-4.3872051
4.506,-7.062870772,-4.60394,-7.102869575,-4.8401785,-7.00596987,-5.4269838,-7.033939326,-4.3757577
4.507,-7.064434224,-4.6239204,-7.104530744,-4.849216,-7.007467053,-5.4250612,-7.035582589,-4.3848219
4.508,-7.065998954,-4.582355,-7.106193507,-4.8316541,-7.008965634,-5.4099364,-7.037227467,-4.4148693
4.509,-7.067564958,-4.5956268,-7.107857863,-4.8192387,-7.01046561,-5.4517131,-7.038873958,-4.3839803
4.51,-7.069132233,-4.5775976,-7.109523809,-4.8067403,-7.011966979,-5.4059281,-7.040522062,-4.386889
4.511,-7.070700775,-4.618607,-7.111191344,-4.8649302,-7.013469738,-5.4432707,-7.042171776,-4.3909092
4.512,-7.072270581,-4.5888996,-7.112860466,-4.8191943,-7.014973883,-5.3926954,-7.043823097,-4.4039059
4.513,-7.073841647,-4.6118283,-7.114531173,-4.8678446,-7.016479412,-5.4551182,-7.045476025,-4.3922429
4.514,-7.075413969,-4.6261973,-7.116203462,-4.8530226,-7.017986322,-5.4397721,-7.047130556,-4.3696542
4.515,-7.076987546,-4.5891719,-7.117877333,-4.846293,-7.019494612,-5.4112949,-7.048786691,-4.4096589
4.516,-7.078562372,-4.5887628,-7.119552782,-4.8252568,-7.021004277,-5.4190574,-7.050444426,-4.420166
4.517,-7.080138446,-4.6066871,-7.12122981,-4.848506,-7.022515316,-5.4063601,-7.05210376,-4.3978291
4.518,-7.081715763,-4.5704942,-7.122908414,-4.8175006,-7.024027726,-5.3882151,-7.053764692,-4.4083624
4.519,-7.08329432,-4.6214075,-7.124588591,-4.8408508,-7.025541505,-5.4080458,-7.055427219,-4.4141564
4.52,-7.084874115,-4.6440263,-7.126270342,-4.8882475,-7.027056649,-5.4323668,-7.057091341,-4.371573
4.521,-7.086455144,-4.6468825,-7.127953664,-4.8718944,-7.028573158,-5.4552274,-7.058757055,-4.420475
4.522,-7.088037404,-4.6457219,-7.129638555,-4.850872,-7.030091027,-5.4267116,-7.060424361,-4.3963504
4.523,-7.089620892,-4.6292319,-7.131325015,-4.8598022,-7.031610256,-5.4253483,-7.062093257,-4.4105592
4.524,-7.091205604,-4.6214371,-7.133013042,-4.8593817,-7.033130841,-5.4353681,-7.063763741,-4.4268007
4.525,-7.092791539,-4.6183009,-7.134702634,-4.8703132,-7.034652781,-5.407084,-7.065435812,-4.4055481
4.526,-7.094378692,-4.6364694,-7.13639379,-4.8588004,-7.036176073,-5.4037991,-7.06710947,-4.4383483
4.527,-7.095967061,-4.6454802,-7.138086509,-4.8825889,-7.037700715,-5.4248753,-7.068784712,-4.4259992
4.528,-7.097556644,-4.6187043,-7.13978079,-4.8580775,-7.039226706,-5.4008546,-7.070461537,-4.4420867
4.529,-7.099147436,-4.6319637,-7.141476632,-4.8763075,-7.040754042,-5.4202342,-7.072139945,-4.420476
4.53,-7.100739436,-4.6139402,-7.143174033,-4.8622112,-7.042282722,-5.3775053,-7.073819934,-4.4298077
4.531,-7.102332641,-4.6192169,-7.144872993,-4.8534284,-7.043812744,-5.4372611,-7.075501503,-4.4365163
4.532,-7.103927048,-4.6240711,-7.14657351,-4.8839989,-7.045344106,-5.4495349,-7.077184652,-4.4183517
4.533,-7.105522654,-4.635406,-7.148275584,-4.8761125,-7.046876806,-5.4209456,-7.078869379,-4.4134283
4.534,-7.107119457,-4.6634569,-7.149979214,-4.8800235,-7.048410843,-5.4453101,-7.080555684,-4.4196281
4.535,-7.108717453,-4.6358047,-7.151684398,-4.904707,-7.049946215,-5.4085464,-7.082243566,-4.4254084
4.536,-7.110316642,-4.601265,-7.153391137,-4.8822026,-7.051482919,-5.4215107,-7.083933023,-4.4331026
4.537,-7.11191702,-4.6255622,-7.155099429,-4.8691559,-7.053020954,-5.4517593,-7.085624056,-4.4392271
4.538,-7.113518584,-4.6317482,-7.156809274,-4.8974514,-7.05456032,-5.4045758,-7.087316664,-4.4479818
4.539,-7.115121332,-4.6259704,-7.158520671,-4.8712049,-7.056101013,-5.4375143,-7.089010846,-4.4291987
4.54,-7.116725263,-4.6572056,-7.16023362,-4.8977313,-7.057643033,-5.4618464,-7.090706602,-4.4075279
4.541,-7.118330373,-4.6738577,-7.16194812,-4.9191952,-7.059186378,-5.4568639,-7.09240393,-4.4442492
4.542,-7.119936661,-4.6664338,-7.16366417,-4.9050546,-7.060731046,-5.4360118,-7.094102832,-4.4572778
4.543,-7.121544124,-4.6575232,-7.165381772,-4.8961811,-7.062277037,-5.4476161,-7.095803306,-4.4107475
4.544,-7.12315276,-4.67026,-7.167100923,-4.9087391,-7.06382435,-5.4568462,-7.097505353,-4.422276
4.545,-7.124762567,-4.6610489,-7.168821625,-4.8725519,-7.065372982,-5.4169936,-7.099208971,-4.4585013
4.546,-7.126373543,-4.6479349,-7.170543876,-4.8878779,-7.066922933,-5.4212914,-7.100914162,-4.4662943
4.547,-7.127985686,-4.6673231,-7.172267678,-4.8966575,-7.068474201,-5.4324632,-7.102620924,-4.4245763
4.548,-7.129598994,-4.6674051,-7.173993029,-4.9142613,-7.070026787,-5.409287,-7.104329258,-4.404295
4.549,-7.131213466,-4.6807728,-7.17571993,-4.9050555,-7.071580688,-5.4283767,-7.106039164,-4.4417109
4.55,-7.132829099,-4.643415,-7.177448381,-4.9079719,-7.073135903,-5.427011,-7.107750643,-4.4598937
4.551,-7.134445892,-4.6575637,-7.179178382,-4.8993721,-7.074692433,-5.4152842,-7.109463693,-4.4607892
4.552,-7.136063842,-4.635128,-7.180909934,-4.8951602,-7.076250276,-5.4208741,-7.111178316,-4.4603839
4.553,-7.13768295,-4.6729436,-7.182643036,-4.905714,-7.077809431,-5.4153285,-7.112894513,-4.4383984
4.554,-7.139303212,-4.6569395,-7.18437769,-4.9039831,-7.079369898,-5.4140372,-7.114612282,-4.4687839
4.555,-7.140924627,-4.6545434,-7.186113896,-4.8889594,-7.080931676,-5.4079733,-7.116331626,-4.4879284
4.556,-7.142547195,-4.6640725,-7.187851654,-4.8989072,-7.082494765,-5.439795,-7.118052544,-4.4437332
4.557,-7.144170913,-4.6636748,-7.189590965,-4.9001436,-7.084059164,-5.4090748,-7.119775037,-4.4677706
4.558,-7.14579578,-4.6570129,-7.191331829,-4.9354954,-7.085624872,-5.4581761,-7.121499106,-4.4340911
4.559,-7.147421795,-4.6566663,-7.193074249,-4.9164896,-7.087191891,-5.4305415,-7.123224751,-4.4743271
4.56,-7.149048958,-4.6711264,-7.194818223,-4.9133115,-7.088760219,-5.4134822,-7.124951975,-4.471292
4.561,-7.150677265,-4.6724906,-7.196563754,-4.9113846,-7.090329856,-5.4112964,-7.126680777,-4.4719572
4.562,-7.152306718,-4.6781778,-7.198310843,-4.9241185,-7.091900802,-5.4224467,-7.128411158,-4.4452295
4.563,-7.153937315,-4.6619005,-7.20005949,-4.9110923,-7.093473058,-5.413238,-7.13014312,-4.4847555
4.564,-7.155569054,-4.6723089,-7.201809697,-4.9341378,-7.095046622,-5.4269342,-7.131876664,-4.5104256
4.565,-7.157201935,-4.6932702,-7.203561465,-4.9189925,-7.096621496,-5.4380188,-7.133611792,-4.4683542
4.566,-7.158835958,-4.6761146,-7.205314796,-4.9221191,-7.09819768,-5.4224911,-7.135348504,-4.4900384
4.567,-7.160471122,-4.6982608,-7.20706969,-4.947998,-7.099775174,-5.4441991,-7.137086802,-4.4515228
4.568,-7.162107425,-4.6843457,-7.208826151,-4.9333744,-7.101353978,-5.4241643,-7.138826688,-4.4811926
4.569,-7.163744868,-4.7107091,-7.210584178,-4.9358253,-7.102934093,-5.4424663,-7.140568164,-4.4686031
4.57,-7.16538345,-4.7073898,-7.212343775,-4.9453478,-7.104515519,-5.4380898,-7.14231123,-4.4742608
4.571,-7.167023171,-4.6503863,-7.214104942,-4.9216394,-7.106098258,-5.409091,-7.14405589,-4.4746585
4.572,-7.168664031,-4.6795087,-7.215867683,-4.9449277,-7.107682309,-5.4215236,-7.145802144,-4.4827766
4.573,-7.170306029,-4.6860113,-7.217631998,-4.9512038,-7.109267675,-5.4301348,-7.147549996,-4.4672537
4.574,-7.171949165,-4.687706,-7.219397891,-4.93542,-7.110854355,-5.4127774,-7.149299447,-4.4924011
4.575,-7.173593439,-4.6929049,-7.221165362,-4.953361,-7.11244235,-5.4438238,-7.151050499,-4.4878263
4.576,-7.175238852,-4.6859727,-7.222934416,-4.9371576,-7.114031663,-5.3967476,-7.152803155,-4.469378
4.577,-7.176885403,-4.7073421,-7.224705053,-4.9581418,-7.115622293,-5.4612145,-7.154557417,-4.4799337
4.578,-7.178533092,-4.6765733,-7.226477278,-4.9350419,-7.117214243,-5.4190674,-7.156313288,-4.4709558
4.579,-7.180181921,-4.6890388,-7.228251091,-4.9577265,-7.118807514,-5.4482718,-7.15807077,-4.4566383
4.58,-7.181831889,-4.6976786,-7.230026497,-4.963975,-7.120402107,-5.4498777,-7.159829867,-4.4569263
4.581,-7.183482998,-4.6938934,-7.231803498,-4.9683094,-7.121998024,-5.4362607,-7.161590581,-4.5014129
4.582,-7.185135247,-4.6997185,-7.233582097,-4.9753075,-7.123595266,-5.436367,-7.163352914,-4.4650335
4.583,-7.186788637,-4.6787791,-7.235362297,-4.9613004,-7.125193836,-5.4308271,-7.165116871,-4.5073442
4.584,-7.18844317,-4.7071047,-7.237144102,-4.9515362,-7.126793736,-5.4409161,-7.166882454,-4.4799671
4.585,-7.190098845,-4.7211332,-7.238927514,-4.9772134,-7.128394967,-5.4420953,-7.168649666,-4.4828534
4.586,-7.191755665,-4.7149425,-7.240712538,-4.9853468,-7.129997531,-5.4514489,-7.170418512,-4.478632
4.587,-7.19341363,-4.7085319,-7.242499176,-4.9697299,-7.131601431,-5.4084482,-7.172188995,-4.4848833
4.588,-7.195072742,-4.7187119,-7.244287433,-4.9565301,-7.13320667,-5.4528666,-7.173961117,-4.5087223
4.589,-7.196733001,-4.713284,-7.246077312,-4.9646645,-7.134813249,-5.4617567,-7.175734884,-4.5003242
4.59,-7.19839441,-4.7321591,-7.247868817,-4.9776959,-7.136421172,-5.4388208,-7.177510299,-4.4877524
4.591,-7.20005697,-4.725554,-7.249661953,-4.9830966,-7.138030441,-5.4505472,-7.179287366,-4.5022502
4.592,-7.201720682,-4.7076626,-7.251456723,-4.9683995,-7.139641058,-5.4411454,-7.18106609,-4.5118332
4.593,-7.203385549,-4.7369528,-7.253253133,-5.0045271,-7.141253028,-5.4574661,-7.182846474,-4.4972153
4.594,-7.205051571,-4.7717805,-7.255051185,-5.0186753,-7.142866352,-5.4731917,-7.184628523,-4.5187254
4.595,-7.206718753,-4.735806,-7.256850886,-4.9987102,-7.144481035,-5.4424415,-7.186412242,-4.4911714
4.596,-7.208387094,-4.7228932,-7.258652239,-4.9839845,-7.146097079,-5.433146,-7.188197635,-4.5067596
4.597,-7.210056599,-4.7562075,-7.260455251,-5.0017972,-7.147714488,-5.4435945,-7.189984707,-4.5142741
4.598,-7.211727268,-4.7260242,-7.262259924,-4.9650435,-7.149333266,-5.3965263,-7.191773464,-4.4930215
4.599,-7.213399105,-4.7327051,-7.264066266,-4.9916701,-7.150953416,-5.4216719,-7.19356391,-4.5027943
4.6,-7.215072113,-4.7507763,-7.265874281,-5.0126271,-7.152574942,-5.4535465,-7.195356051,-4.5143175
4.601,-7.216746293,-4.7593889,-7.267683974,-5.0292988,-7.154197849,-5.4683137,-7.197149891,-4.5239601
4.602,-7.21842165,-4.7313828,-7.269495352,-4.9970617,-7.15582214,-5.4402475,-7.198945438,-4.5402451
4.603,-7.220098185,-4.7499518,-7.27130842,-5.010438,-7.15744782,-5.4566288,-7.200742695,-4.5187745
4.604,-7.221775903,-4.7756653,-7.273123183,-5.001153,-7.159074893,-5.4512963,-7.202541671,-4.5203705
4.605,-7.223454807,-4.7686439,-7.274939649,-5.0217767,-7.160703363,-5.469348,-7.204342369,-4.4953704
4.606,-7.225134899,-4.7597613,-7.276757823,-5.0202065,-7.162333237,-5.4353299,-7.206144797,-4.5399747
4.607,-7.226816184,-4.7662864,-7.278577712,-5.0266871,-7.163964518,-5.4504137,-7.207948961,-4.5305943
4.608,-7.228498666,-4.7671332,-7.280399322,-5.024888,-7.165597211,-5.4436965,-7.209754867,-4.5292358
4.609,-7.230182348,-4.7440147,-7.28222266,-5.0031137,-7.167231322,-5.4203486,-7.211562522,-4.5437164
4.61,-7.231867234,-4.7727952,-7.284047733,-5.0272665,-7.168866856,-5.4521708,-7.213371933,-4.5433116
4.611,-7.233553329,-4.7794228,-7.285874548,-5.0182819,-7.170503819,-5.4296045,-7.215183108,-4.5200992
4.612,-7.235240637,-4.7413983,-7.287703112,-4.9978085,-7.172142216,-5.4092989,-7.216996052,-4.5892015
4.613,-7.236929162,-4.8089237,-7.289533433,-5.065577,-7.173782053,-5.451961,-7.218810774,-4.5529904
4.614,-7.23861891,-4.7631707,-7.291365518,-5.0025277,-7.175423337,-5.4251122,-7.220627282,-4.5447159
4.615,-7.240309884,-4.8036151,-7.293199376,-5.0321965,-7.177066073,-5.4457507,-7.222445582,-4.550385
4.616,-7.242002091,-4.7558336,-7.295035013,-5.0090122,-7.178710268,-5.4166069,-7.224265683,-4.541204
4.617,-7.243695535,-4.7808685,-7.296872439,-5.0461545,-7.180355928,-5.4702048,-7.226087593,-4.5592847
4.618,-7.245390222,-4.777494,-7.298711662,-5.0391231,-7.182003061,-5.4839735,-7.22791132,-4.5471897
4.619,-7.247086157,-4.7707291,-7.30055269,-4.9959054,-7.183651673,-5.4214253,-7.229736873,-4.574574
4.62,-7.248783346,-4.8132224,-7.302395532,-5.0430379,-7.18530177,-5.480298,-7.231564261,-4.5629892
4.621,-7.250481795,-4.7679653,-7.304240196,-5.044136,-7.186953362,-5.4700732,-7.233393492,-4.5531526
4.622,-7.252181509,-4.7585545,-7.306086693,-5.0342889,-7.188606455,-5.4517779,-7.235224575,-4.5860333
4.623,-7.253882496,-4.7583952,-7.307935032,-5.0533037,-7.190261056,-5.4432025,-7.23705752,-4.5511727
4.624,-7.255584762,-4.783628,-7.309785222,-5.0713334,-7.191917174,-5.4569392,-7.238892337,-4.5553637
4.625,-7.257288313,-4.7642589,-7.311637272,-5.0459871,-7.193574817,-5.4313545,-7.240729034,-4.5929313
4.626,-7.258993156,-4.7646394,-7.313491194,-5.0390439,-7.195233993,-5.442781,-7.242567623,-4.5986366
4.627,-7.260699299,-4.7955585,-7.315346997,-5.0484824,-7.196894711,-5.4407487,-7.244408113,-4.5855041
4.628,-7.262406748,-4.8338232,-7.317204691,-5.0917449,-7.198556979,-5.4971957,-7.246250515,-4.5541019
4.629,-7.264115511,-4.8096886,-7.319064288,-5.0806298,-7.200220807,-5.469285,-7.248094838,-4.5748272
4.63,-7.265825595,-4.8205309,-7.320925798,-5.0975766,-7.201886203,-5.4516563,-7.249941095,-4.5907187
4.631,-7.26753701,-4.8480005,-7.322789233,-5.0750694,-7.203553177,-5.4840102,-7.251789296,-4.6062188
4.632,-7.269249762,-4.8169742,-7.324654604,-5.0486069,-7.205221738,-5.4418526,-7.253639453,-4.6006889
4.633,-7.27096386,-4.817852,-7.326521922,-5.0967484,-7.206891897,-5.474062,-7.255491576,-4.5893011
4.634,-7.272679313,-4.7839003,-7.3283912,-5.0582809,-7.208563664,-5.4113126,-7.257345679,-4.6003509
4.635,-7.274396129,-4.8235984,-7.330262449,-5.0826735,-7.210237049,-5.4561572,-7.259201773,-4.6006188
4.636,-7.276114318,-4.8522372,-7.332135683,-5.0827785,-7.211912062,-5.4517336,-7.261059869,-4.5954757
4.637,-7.277833888,-4.8360071,-7.334010913,-5.0990753,-7.213588714,-5.4816985,-7.262919982,-4.5966015
4.638,-7.27955485,-4.8454313,-7.335888152,-5.0689554,-7.215267017,-5.4518676,-7.264782124,-4.6306095
4.639,-7.281277212,-4.8427596,-7.337767415,-5.0835414,-7.216946981,-5.4631882,-7.266646307,-4.6087885
4.64,-7.283000986,-4.8452077,-7.339648714,-5.1130414,-7.218628619,-5.4761562,-7.268512545,-4.5984159
4.641,-7.284726181,-4.8277984,-7.341532063,-5.0898666,-7.220311942,-5.4662008,-7.270380853,-4.6219521
4.642,-7.286452807,-4.844965,-7.343417476,-5.1204925,-7.221996963,-5.461729,-7.272251243,-4.6094084
4.643,-7.288180876,-4.8479958,-7.345304968,-5.1234822,-7.223683693,-5.4543023,-7.27412373,-4.6190152
4.644,-7.289910399,-4.8831725,-7.347194552,-5.123435,-7.225372145,-5.4944611,-7.275998328,-4.6022439
4.645,-7.291641387,-4.8498087,-7.349086245,-5.1192665,-7.227062333,-5.50108,-7.277875053,-4.601995
4.646,-7.293373851,-4.8654976,-7.350980061,-5.1468067,-7.22875427,-5.4761844,-7.27975392,-4.6444731
4.647,-7.295107803,-4.8704729,-7.352876015,-5.1459594,-7.230447969,-5.5100303,-7.281634943,-4.6405535
4.648,-7.296843256,-4.8757653,-7.354774124,-5.157124,-7.232143443,-5.5004225,-7.283518139,-4.6226668
4.649,-7.298580222,-4.8667369,-7.356674404,-5.1422386,-7.233840708,-5.4919457,-7.285403523,-4.6327281
4.65,-7.300318713,-4.847187,-7.35857687,-5.1111164,-7.235539778,-5.4799137,-7.287291112,-4.6468687
4.651,-7.302058744,-4.8725462,-7.360481541,-5.1372871,-7.237240667,-5.4923801,-7.289180923,-4.6048293
4.652,-7.303800326,-4.8836265,-7.362388432,-5.1494546,-7.23894339,-5.494154,-7.291072972,-4.6254196
4.653,-7.305543474,-4.8712573,-7.364297562,-5.1230869,-7.240647963,-5.477304,-7.292967277,-4.6476812
4.654,-7.307288202,-4.873426,-7.366208948,-5.1586919,-7.242354402,-5.4906349,-7.294863856,-4.6520095
4.655,-7.309034523,-4.8489637,-7.368122608,-5.1306243,-7.244062722,-5.4615607,-7.296762726,-4.6521225
4.656,-7.310782454,-4.9142504,-7.370038561,-5.1563535,-7.24577294,-5.5080271,-7.298663906,-4.6295609
4.657,-7.312532008,-4.8990808,-7.371956826,-5.1516948,-7.247485073,-5.4736257,-7.300567415,-4.6577311
4.658,-7.314283201,-4.8819022,-7.373877422,-5.141314,-7.249199138,-5.4889703,-7.302473272,-4.6372848
4.659,-7.316036048,-4.8867316,-7.375800368,-5.1691356,-7.250915152,-5.498312,-7.304381495,-4.6306782
4.66,-7.317790566,-4.8685017,-7.377725685,-5.148756,-7.252633133,-5.4946046,-7.306292106,-4.6568866
4.661,-7.319546771,-4.893858,-7.379653392,-5.1752834,-7.254353099,-5.4829283,-7.308205124,-4.6482549
4.662,-7.321304679,-4.9078102,-7.381583511,-5.1824999,-7.256075069,-5.4774032,-7.310120569,-4.6470122
4.663,-7.323064308,-4.886776,-7.383516063,-5.1647573,-7.257799061,-5.4763241,-7.312038463,-4.6921072
4.664,-7.324825675,-4.8981786,-7.385451068,-5.1651931,-7.259525096,-5.4750943,-7.313958828,-4.6587214
4.665,-7.326588798,-4.911665,-7.38738855,-5.1781697,-7.261253193,-5.4917259,-7.315881684,-4.6816092
4.666,-7.328353695,-4.9169965,-7.38932853,-5.1861854,-7.262983371,-5.5115099,-7.317807054,-4.6681132
4.667,-7.330120385,-4.9011583,-7.391271032,-5.1811924,-7.264715651,-5.49265,-7.319734962,-4.6452699
4.668,-7.331888887,-4.8811069,-7.393216078,-5.1557121,-7.266450055,-5.4644046,-7.321665429,-4.6629429
4.669,-7.33365922,-4.920403,-7.395163692,-5.1957316,-7.268186603,-5.499681,-7.323598479,-4.6912599
4.67,-7.335431404,-4.9187851,-7.397113898,-5.1835151,-7.269925318,-5.4997053,-7.325534136,-4.7031803
4.671,-7.337205459,-4.9143691,-7.399066721,-5.1688495,-7.271666221,-5.4838486,-7.327472425,-4.6552529
4.672,-7.338981406,-4.9095144,-7.401022185,-5.1903124,-7.273409335,-5.5236063,-7.329413371,-4.6937919
4.673,-7.340759267,-4.9118767,-7.402980317,-5.2009993,-7.275154684,-5.4850903,-7.331356998,-4.6525097
4.674,-7.342539062,-4.9099655,-7.404941142,-5.2007837,-7.276902291,-5.5000072,-7.333303332,-4.684804
4.675,-7.344320814,-4.9231477,-7.406904687,-5.2206011,-7.278652179,-5.5137439,-7.335252401,-4.6906648
4.676,-7.346104545,-4.914608,-7.408870978,-5.1811709,-7.280404374,-5.4843645,-7.337204229,-4.6890163
4.677,-7.347890278,-4.9243927,-7.410840042,-5.1969323,-7.2821589,-5.4826512,-7.339158846,-4.7139411
4.678,-7.349678037,-4.9488888,-7.412811909,-5.2065468,-7.283915783,-5.4974656,-7.341116277,-4.6924992
4.679,-7.351467846,-4.9331665,-7.414786606,-5.1895514,-7.285675049,-5.4822855,-7.343076553,-4.6901107
4.68,-7.353259728,-4.9471083,-7.416764162,-5.2356791,-7.287436724,-5.5126915,-7.345039701,-4.6886244
4.681,-7.35505371,-4.9493146,-7.418744606,-5.2255688,-7.289200835,-5.4920688,-7.347005751,-4.7054572
4.682,-7.356849816,-4.9791117,-7.42072797,-5.2463584,-7.29096741,-5.4931226,-7.348974732,-4.7013955
4.683,-7.358648072,-4.9584708,-7.422714283,-5.2197194,-7.292736477,-5.5138698,-7.350946675,-4.6793046
4.684,-7.360448505,-4.9283195,-7.424703576,-5.1860843,-7.294508064,-5.4692822,-7.352921612,-4.6878252
4.685,-7.362251142,-4.9629245,-7.426695882,-5.2383614,-7.296282201,-5.5325742,-7.354899572,-4.692708
4.686,-7.364056011,-4.968833,-7.428691232,-5.2558389,-7.298058917,-5.5170774,-7.35688059,-4.6990042
4.687,-7.365863139,-4.9349127,-7.430689659,-5.2233224,-7.299838243,-5.4956317,-7.358864696,-4.7064548
4.688,-7.367672555,-4.927772,-7.432691198,-5.200047,-7.301620209,-5.4450941,-7.360851925,-4.6989427
4.689,-7.369484289,-4.9613805,-7.434695882,-5.2385373,-7.303404846,-5.4839873,-7.362842311,-4.7474828
4.69,-7.371298371,-4.9964314,-7.436703745,-5.2806292,-7.305192188,-5.495657,-7.364835887,-4.7228894
4.691,-7.37311483,-4.9856911,-7.438714824,-5.2298474,-7.306982266,-5.5060053,-7.36683269,-4.6946359
4.692,-7.374933699,-4.9865289,-7.440729154,-5.2655492,-7.308775114,-5.5098729,-7.368832754,-4.7122431
4.693,-7.376755008,-4.9749784,-7.442746771,-5.2225299,-7.310570765,-5.4896145,-7.370836117,-4.725081
4.694,-7.37857879,-4.9702229,-7.444767714,-5.2467942,-7.312369255,-5.5105171,-7.372842815,-4.7423744
4.695,-7.380405079,-4.9887667,-7.44679202,-5.2792263,-7.314170619,-5.5179811,-7.374852887,-4.7369142
4.696,-7.382233907,-4.9683795,-7.448819728,-5.2527094,-7.315974891,-5.507194,-7.37686637,-4.7281313
4.697,-7.384065309,-4.9869537,-7.450850878,-5.2547531,-7.31778211,-5.5126185,-7.378883304,-4.7403884
4.698,-7.38589932,-4.9786558,-7.452885509,-5.277842,-7.319592312,-5.5126457,-7.380903728,-4.7027755
4.699,-7.387735976,-4.985054,-7.454923662,-5.2912574,-7.321405535,-5.5179977,-7.382927684,-4.752996
4.7,-7.389575314,-4.9988909,-7.456965379,-5.277122,-7.323221818,-5.5163555,-7.384955213,-4.7459664
4.701,-7.391417369,-4.9643431,-7.459010703,-5.2630811,-7.325041201,-5.4785657,-7.386986356,-4.7334075
4.702,-7.393262181,-5.0168123,-7.461059676,-5.2708731,-7.326863723,-5.5053163,-7.389021156,-4.7348552
4.703,-7.395109787,-5.0267162,-7.463112342,-5.310164,-7.328689425,-5.5286775,-7.391059658,-4.7299604
4.704,-7.396960227,-4.9851809,-7.465168746,-5.253582,-7.330518349,-5.5032802,-7.393101906,-4.7581663
4.705,-7.398813542,-5.0170627,-7.467228933,-5.3276844,-7.332350537,-5.5169187,-7.395147944,-4.7273641
4.706,-7.400669771,-4.9734559,-7.469292951,-5.2787247,-7.334186034,-5.5037479,-7.397197818,-4.7638783
4.707,-7.402528957,-5.0417566,-7.471360845,-5.3005238,-7.336024882,-5.5230436,-7.399251577,-4.7594786
4.708,-7.404391143,-5.0156898,-7.473432664,-5.2920442,-7.337867127,-5.5266247,-7.401309266,-4.7650757
4.709,-7.406256371,-5.0177875,-7.475508457,-5.3093228,-7.339712814,-5.5088487,-7.403370936,-4.7534332
4.71,-7.408124686,-5.0244641,-7.477588273,-5.2763247,-7.34156199,-5.5158601,-7.405436635,-4.7642403
4.711,-7.409996132,-4.9910502,-7.479672163,-5.289084,-7.343414703,-5.4768944,-7.407506413,-4.7868252
4.712,-7.411870756,-5.0200529,-7.48176018,-5.3099155,-7.345271,-5.5132861,-7.409580323,-4.778389
4.713,-7.413748605,-5.0067358,-7.483852374,-5.2580395,-7.347130932,-5.5040293,-7.411658415,-4.8283577
4.714,-7.415629726,-5.0399842,-7.4859488,-5.3101211,-7.348994548,-5.544826,-7.413740743,-4.7982597
4.715,-7.417514168,-5.0733538,-7.488049512,-5.3293324,-7.350861899,-5.5600023,-7.415827362,-4.8035626
4.716,-7.41940198,-5.057128,-7.490154565,-5.3093133,-7.352733037,-5.5080709,-7.417918326,-4.7772422
4.717,-7.421293214,-5.037827,-7.492264017,-5.3078461,-7.354608016,-5.514235,-7.420013691,-4.8164291
4.718,-7.42318792,-5.0388775,-7.494377923,-5.3077474,-7.356486889,-5.5083642,-7.422113514,-4.805469
4.719,-7.42508615,-5.0627394,-7.496496343,-5.343133,-7.358369711,-5.5614753,-7.424217854,-4.7949624
4.72,-7.42698796,-5.0521746,-7.498619335,-5.3163819,-7.360256539,-5.5491648,-7.426326769,-4.8369303
4.721,-7.428893402,-5.0662727,-7.500746962,-5.349617,-7.36214743,-5.5389009,-7.42844032,-4.8159385
4.722,-7.430802533,-5.0444727,-7.502879283,-5.3278294,-7.36404244,-5.5345154,-7.430558567,-4.8001008
4.723,-7.432715409,-5.0464296,-7.505016363,-5.3411317,-7.365941631,-5.5136461,-7.432681574,-4.807898
4.724,-7.434632088,-5.0511217,-7.507158264,-5.3254409,-7.367845062,-5.5226774,-7.434809403,-4.8046412
4.725,-7.436552629,-5.058167,-7.509305052,-5.3466196,-7.369752794,-5.5239601,-7.43694212,-4.8311043
4.726,-7.438477092,-5.0747943,-7.511456793,-5.3648267,-7.37166489,-5.5587196,-7.43907979,-4.8022084
4.727,-7.440405539,-5.0602899,-7.513613555,-5.3262415,-7.373581414,-5.5220208,-7.441222479,-4.8562665
4.728,-7.44233803,-5.1073351,-7.515775405,-5.3680692,-7.375502431,-5.5346694,-7.443370258,-4.7967658
4.729,-7.44427463,-5.0463734,-7.517942414,-5.3526773,-7.377428006,-5.5130486,-7.445523194,-4.8433013
4.73,-7.446215404,-5.1127515,-7.520114654,-5.3925982,-7.379358208,-5.5623288,-7.447681358,-4.8159518
4.731,-7.448160418,-5.1098599,-7.522292195,-5.4074287,-7.381293104,-5.5704322,-7.449844822,-4.8331108
