Freq(Hz),S21 Log Mag_measured(dB),S21 Log Mag_HFSS(dB)
1654000000,-0.014058853,-0.094876153
1655000000,0.025350094,-0.094871208
1656000000,-0.038695458,-0.094866205
1657000000,-0.00826624,-0.094861144
1658000000,-0.027408332,-0.094856026
1659000000,-0.019720851,-0.09485085
1660000000,-0.02733052,-0.094845616
1661000000,-0.025173757,-0.094840326
1662000000,-0.02323835,-0.094834978
1663000000,-0.013860689,-0.094829573
1664000000,-0.047649056,-0.094824111
1665000000,-0.014432008,-0.094818592
1666000000,-0.027031697,-0.094813015
1667000000,-0.050851949,-0.094807383
1668000000,-0.032665234,-0.094801693
1669000000,-0.01253702,-0.094795947
1670000000,-0.058800884,-0.094790144
1671000000,-0.027604081,-0.094784285
1672000000,-0.027206594,-0.094778369
1673000000,-0.038831152,-0.094772398
1674000000,-0.02357151,-0.09476637
1675000000,-0.024527291,-0.094760286
1676000000,-0.024483271,-0.094754145
1677000000,-0.006126193,-0.09474795
1678000000,-0.006339204,-0.094741698
1679000000,-0.006514595,-0.09473539
1680000000,-0.035629179,-0.094729027
1681000000,-0.035627406,-0.094722609
1682000000,-0.031184893,-0.094716135
1683000000,-0.022544099,-0.094709605
1684000000,-0.024838757,-0.094703021
1685000000,-0.038560547,-0.094696381
1686000000,-0.044947412,-0.094689687
1687000000,0.005404313,-0.094682937
1688000000,-0.015644167,-0.094676133
1689000000,0.002629065,-0.094669273
1690000000,-0.026861966,-0.09466236
1691000000,-0.015012648,-0.094655391
1692000000,-0.026823437,-0.094648368
1693000000,-0.028697807,-0.094641291
1694000000,-0.036269162,-0.09463416
1695000000,0.009550829,-0.094626975
1696000000,-0.028712252,-0.094619735
1697000000,-0.006799706,-0.094612442
1698000000,-0.038765926,-0.094605094
1699000000,-0.040180806,-0.094597693
1700000000,0.008163198,-0.094590239
1701000000,-0.037700444,-0.094582731
1702000000,-0.030183628,-0.094575169
1703000000,-0.017655075,-0.094567554
1704000000,-0.031264011,-0.094559886
1705000000,-0.028085103,-0.094552165
1706000000,-0.03459629,-0.094544391
1707000000,-0.031699691,-0.094536564
1708000000,-0.039540172,-0.094528684
1709000000,-0.042984392,-0.094520752
1710000000,-0.02795521,-0.094512766
1711000000,-0.045203287,-0.094504729
1712000000,-0.021788597,-0.094496639
1713000000,-0.062457062,-0.094488497
1714000000,-0.043186337,-0.094480303
1715000000,-0.023473296,-0.094472056
1716000000,-0.024033405,-0.094463758
1717000000,-0.057295658,-0.094455408
1718000000,-0.026454009,-0.094447006
1719000000,-0.030013045,-0.094438553
1720000000,-0.013469555,-0.094430048
1721000000,-0.021516694,-0.094421492
1722000000,-0.029340345,-0.094412885
1723000000,-0.060952056,-0.094404226
1724000000,-0.019595554,-0.094395517
1725000000,-0.03095104,-0.094386756
1726000000,-0.034216721,-0.094377945
1727000000,-0.03960903,-0.094369083
1728000000,-0.023860643,-0.09436017
1729000000,-0.045454629,-0.094351207
1730000000,-0.025213985,-0.094342193
1731000000,-0.006186198,-0.09433313
1732000000,-0.022581173,-0.094324016
1733000000,-0.017619211,-0.094314852
1734000000,-0.050513957,-0.094305638
1735000000,-0.024057453,-0.094296375
1736000000,-0.050455015,-0.094287062
1737000000,-0.06358213,-0.094277699
1738000000,-0.017662205,-0.094268287
1739000000,-0.011102177,-0.094258825
1740000000,-0.025409106,-0.094249315
1741000000,-0.025427567,-0.094239755
1742000000,0.008997171,-0.094230146
1743000000,-0.01610375,-0.094220489
1744000000,-0.017848719,-0.094210782
1745000000,-0.027460778,-0.094201027
1746000000,-0.056812182,-0.094191224
1747000000,-0.023375688,-0.094181372
1748000000,-0.001147161,-0.094171472
