Freq(Hz),S21 Phase_measured(deg),S21 Phase_HFSS(deg)
2761000000,98.966652,97.00287346
2762000000,99.227036,96.97262867
2763000000,99.188042,96.9423837
2764000000,99.018593,96.91213856
2765000000,98.978455,96.88189324
2766000000,99.143028,96.85164775
2767000000,98.94957,96.82140209
2768000000,98.866501,96.79115625
2769000000,98.92971,96.76091023
2770000000,98.922432,96.73066404
2771000000,98.819557,96.70041767
2772000000,98.875954,96.67017113
2773000000,98.941483,96.63992441
2774000000,98.66571,96.60967752
2775000000,98.588364,96.57943044
2776000000,98.721886,96.5491832
2777000000,98.580078,96.51893577
2778000000,98.700829,96.48868817
2779000000,98.354301,96.45844039
2780000000,98.751297,96.42819244
2781000000,98.380539,96.39794431
2782000000,98.395157,96.367696
2783000000,98.388367,96.33744751
2784000000,98.237961,96.30719884
2785000000,98.115578,96.27695
2786000000,98.450523,96.24670098
2787000000,98.047012,96.21645178
2788000000,98.143433,96.18620241
2789000000,98.193588,96.15595285
2790000000,98.062599,96.12570312
2791000000,98.094254,96.0954532
2792000000,98.05513,96.06520311
2793000000,98.073395,96.03495284
2794000000,97.957008,96.00470239
2795000000,98.05867,95.97445176
2796000000,97.97065,95.94420095
2797000000,97.844177,95.91394996
2798000000,98.033997,95.88369879
2799000000,97.948021,95.85344745
2800000000,97.729263,95.82319592
2801000000,97.802994,95.79294421
2802000000,97.813896,95.76269232
2803000000,97.723175,95.73244025
2804000000,97.678177,95.702188
2805000000,97.740463,95.67193557
2806000000,97.849144,95.64168295
2807000000,97.540451,95.61143016
2808000000,97.684319,95.58117718
2809000000,97.540154,95.55092403
2810000000,97.445251,95.52067069
2811000000,97.711937,95.49041717
2812000000,97.689934,95.46016346
2813000000,97.432762,95.42990958
2814000000,97.466347,95.39965551
2815000000,97.29631,95.36940126
2816000000,97.616051,95.33914683
2817000000,97.272835,95.30889221
2818000000,97.309891,95.27863741
2819000000,97.294533,95.24838243
2820000000,97.200081,95.21812726
2821000000,97.192406,95.18787191
2822000000,97.09005,95.15761638
2823000000,97.23494,95.12736066
2824000000,97.177818,95.09710476
2825000000,97.238777,95.06684868
2826000000,97.150871,95.03659241
2827000000,97.021378,95.00633595
2828000000,96.789856,94.97607932
2829000000,96.936249,94.94582249
2830000000,96.928864,94.91556548
2831000000,96.885757,94.88530829
2832000000,96.812668,94.85505091
2833000000,96.907364,94.82479334
2834000000,96.658653,94.79453559
2835000000,96.85334,94.76427766
2836000000,96.933395,94.73401953
2837000000,96.766777,94.70376123
2838000000,96.546593,94.67350273
2839000000,96.616196,94.64324405
2840000000,96.515213,94.61298518
2841000000,96.63208,94.58272612
2842000000,96.375092,94.55246688
2843000000,96.622887,94.52220745
2844000000,96.319237,94.49194784
2845000000,96.444771,94.46168803
2846000000,96.224495,94.43142804
2847000000,96.452705,94.40116786
2848000000,96.411263,94.37090749
2849000000,96.31768,94.34064693
2850000000,96.344406,94.31038619
2851000000,96.312126,94.28012525
2852000000,96.242416,94.24986413
2853000000,96.233215,94.21960282
2854000000,96.178291,94.18934131
2855000000,96.087547,94.15907962
2856000000,95.866562,94.12881774
2857000000,95.892296,94.09855567
2858000000,95.969795,94.06829341
2859000000,95.906143,94.03803096
2860000000,95.854958,94.00776832
2861000000,96.073875,93.97750549
2862000000,95.909325,93.94724247
2863000000,95.835327,93.91697926
2864000000,95.894569,93.88671586
2865000000,95.941368,93.85645226
2866000000,95.845802,93.82618848
2867000000,95.78878,93.7959245
2868000000,95.693436,93.76566033
2869000000,95.5327,93.73539597
2870000000,95.79612,93.70513142
2871000000,95.706154,93.67486667
2872000000,95.533211,93.64460174
2873000000,95.769539,93.61433661
2874000000,95.451561,93.58407128
2875000000,95.579521,93.55380577
2876000000,95.416344,93.52354006
2877000000,95.548943,93.49327415
2878000000,95.350197,93.46300806
2879000000,95.301941,93.43274177
2880000000,95.145416,93.40247528
2881000000,95.309364,93.37220861
2882000000,95.365425,93.34194173
2883000000,95.031349,93.31167467
2884000000,95.188164,93.2814074
2885000000,95.112686,93.25113995
2886000000,94.948219,93.2208723
2887000000,94.916321,93.19060445
2888000000,95.081512,93.16033641
2889000000,95.051399,93.13006817
2890000000,95.069313,93.09979973
2891000000,94.986206,93.0695311
2892000000,95.034027,93.03926228
2893000000,94.820198,93.00899325
2894000000,95.012207,92.97872404
2895000000,94.743668,92.94845462
2896000000,94.907845,92.91818501
2897000000,94.668678,92.88791519
2898000000,94.719025,92.85764519
2899000000,94.733681,92.82737498
2900000000,94.601227,92.79710458
2901000000,94.632111,92.76683397
2902000000,94.440819,92.73656317
2903000000,94.607933,92.70629217
2904000000,94.59201,92.67602098
2905000000,94.545288,92.64574958
2906000000,94.426559,92.61547799
2907000000,94.540161,92.58520619
2908000000,94.37426,92.5549342
2909000000,94.184502,92.524662
2910000000,94.440552,92.49438961
2911000000,94.188324,92.46411701
2912000000,94.313889,92.43384422
2913000000,94.225693,92.40357122
2914000000,94.255318,92.37329803
2915000000,94.289314,92.34302463
2916000000,94.110031,92.31275103
2917000000,93.864754,92.28247723
2918000000,94.148384,92.25220323
2919000000,94.259354,92.22192903
2920000000,94.110558,92.19165463
2921000000,93.934303,92.16138002
2922000000,94.133911,92.13110521
2923000000,93.87027,92.1008302
2924000000,93.889,92.07055498
2925000000,93.985909,92.04027956
2926000000,93.924728,92.01000394
2927000000,93.773964,91.97972812
2928000000,93.667877,91.94945209
2929000000,93.896919,91.91917585
2930000000,93.847862,91.88889942
2931000000,93.714958,91.85862277
2932000000,93.758095,91.82834593
2933000000,93.406425,91.79806888
2934000000,93.412704,91.76779162
2935000000,93.637085,91.73751416
2936000000,93.502426,91.70723649
2937000000,93.507217,91.67695862
2938000000,93.598633,91.64668054
2939000000,93.314865,91.61640225
2940000000,93.625404,91.58612376
2941000000,93.37471,91.55584506
2942000000,93.319283,91.52556615
2943000000,93.418137,91.49528704
2944000000,93.644577,91.46500772
2945000000,93.357338,91.43472819
2946000000,93.046631,91.40444845
2947000000,93.3591,91.37416851
2948000000,93.23774,91.34388835
2949000000,93.232048,91.31360799
2950000000,93.390968,91.28332742
2951000000,93.148857,91.25304664
2952000000,92.978477,91.22276565
2953000000,93.014442,91.19248445
2954000000,93.049789,91.16220305
2955000000,93.002068,91.13192143
2956000000,93.033943,91.1016396
2957000000,92.975777,91.07135756
2958000000,92.81839,91.04107531
2959000000,92.877357,91.01079285
2960000000,92.970528,90.98051017
2961000000,92.8479,90.95022729
2962000000,92.899681,90.91994419
2963000000,92.883102,90.88966088
2964000000,92.557335,90.85937736
2965000000,92.707016,90.82909363
2966000000,92.666527,90.79880968
2967000000,92.737663,90.76852552
2968000000,92.512436,90.73824115
2969000000,92.658531,90.70795656
2970000000,92.660027,90.67767176
2971000000,92.712364,90.64738674
2972000000,92.334496,90.61710151
2973000000,92.706848,90.58681607
2974000000,92.280449,90.55653041
2975000000,92.292503,90.52624454
2976000000,92.280197,90.49595845
2977000000,92.331306,90.46567214
2978000000,92.281044,90.43538562
2979000000,92.13826,90.40509888
2980000000,92.319839,90.37481193
2981000000,92.281464,90.34452475
2982000000,92.079155,90.31423736
2983000000,92.121635,90.28394976
2984000000,92.175354,90.25366193
2985000000,92.18013,90.22337389
2986000000,92.026794,90.19308563
2987000000,92.080093,90.16279715
2988000000,92.100975,90.13250845
2989000000,91.977356,90.10221954
2990000000,91.783951,90.0719304
2991000000,91.951324,90.04164104
2992000000,91.852692,90.01135147
2993000000,91.876534,89.98106167
2994000000,91.845947,89.95077165
2995000000,91.813683,89.92048142
2996000000,91.821739,89.89019096
2997000000,91.662476,89.85990028
2998000000,91.72551,89.82960937
2999000000,91.682068,89.79931825
3000000000,91.622787,89.7690269
3001000000,91.790619,89.73873533
3002000000,91.601395,89.70844354
3003000000,91.726891,89.67815152
3004000000,91.555687,89.64785928
3005000000,91.539635,89.61756682
3006000000,91.279015,89.58727413
3007000000,91.444481,89.55698122
3008000000,91.442261,89.52668808
3009000000,91.382675,89.49639472
3010000000,91.454338,89.46610113
3011000000,91.387794,89.43580732
3012000000,91.263168,89.40551328
3013000000,91.317078,89.37521901
3014000000,91.164955,89.34492452
3015000000,91.220901,89.3146298
3016000000,91.159821,89.28433485
3017000000,91.034332,89.25403968
3018000000,91.022247,89.22374427
3019000000,91.03157,89.19344864
3020000000,91.137215,89.16315278
3021000000,90.95137,89.13285669
3022000000,90.742798,89.10256037
3023000000,90.844574,89.07226382
3024000000,90.832634,89.04196704
3025000000,90.827461,89.01167003
3026000000,91.015091,88.98137279
3027000000,90.81086,88.95107532
3028000000,90.703339,88.92077761
3029000000,90.959435,88.89047968
3030000000,90.573997,88.86018151
3031000000,90.681786,88.82988311
3032000000,90.827141,88.79958448
3033000000,90.869568,88.76928561
3034000000,90.702057,88.73898651
3035000000,90.59124,88.70868718
3036000000,90.553818,88.67838761
3037000000,90.643738,88.6480878
3038000000,90.549706,88.61778777
3039000000,90.696846,88.58748749
3040000000,90.412987,88.55718698
3041000000,90.368904,88.52688623
3042000000,90.235939,88.49658525
3043000000,90.362175,88.46628403
3044000000,90.223732,88.43598257
3045000000,90.273605,88.40568088
3046000000,90.468056,88.37537894
3047000000,90.217331,88.34507677
3048000000,90.167702,88.31477436
3049000000,90.27597,88.28447171
3050000000,90.190819,88.25416882
3051000000,90.037033,88.22386569
3052000000,90.077019,88.19356231
3053000000,90.16433,88.1632587
3054000000,89.945915,88.13295485
3055000000,90.00666,88.10265075
3056000000,90.160378,88.07234641
3057000000,90.110161,88.04204183
3058000000,89.898079,88.01173701
3059000000,89.712204,87.98143194
3060000000,89.81913,87.95112663
3061000000,89.836975,87.92082107
3062000000,89.801659,87.89051527
3063000000,89.787857,87.86020922
3064000000,89.779465,87.82990293
3065000000,89.678841,87.79959639
3066000000,89.831055,87.76928961
3067000000,89.678108,87.73898257
3068000000,89.566902,87.70867529
3069000000,89.418236,87.67836777
3070000000,89.506248,87.64805999
3071000000,89.651382,87.61775196
3072000000,89.357437,87.58744369
3073000000,89.454788,87.55713517
3074000000,89.491554,87.52682639
3075000000,89.343887,87.49651736
3076000000,89.424263,87.46620809
3077000000,89.492355,87.43589856
3078000000,89.519264,87.40558878
3079000000,89.471436,87.37527874
3080000000,89.290939,87.34496846
3081000000,89.189957,87.31465792
3082000000,89.273903,87.28434712
3083000000,89.434853,87.25403607
3084000000,89.291489,87.22372477
3085000000,88.987816,87.19341321
3086000000,89.191101,87.16310139
3087000000,89.070412,87.13278931
3088000000,89.024681,87.10247698
3089000000,88.9664,87.07216439
3090000000,88.785027,87.04185155
3091000000,89.019478,87.01153844
3092000000,88.856674,86.98122507
3093000000,88.828423,86.95091145
3094000000,88.830505,86.92059756
3095000000,88.772156,86.89028341
3096000000,88.720459,86.859969
3097000000,88.814789,86.82965433
3098000000,88.599396,86.7993394
3099000000,88.947273,86.7690242
3100000000,88.567154,86.73870874
3101000000,88.526344,86.70839301
3102000000,88.438202,86.67807702
3103000000,88.57489,86.64776076
3104000000,88.448196,86.61744424
3105000000,88.526909,86.58712745
3106000000,88.558571,86.55681039
3107000000,88.347458,86.52649307
3108000000,88.47374,86.49617547
3109000000,88.436356,86.46585761
3110000000,88.503029,86.43553948
3111000000,88.30925,86.40522107
3112000000,88.371582,86.3749024
3113000000,88.410965,86.34458345
3114000000,88.340645,86.31426423
3115000000,88.186775,86.28394474
3116000000,88.056381,86.25362497
3117000000,88.041496,86.22330493
3118000000,88.189896,86.19298461
3119000000,87.98558,86.16266402
3120000000,88.164963,86.13234315
3121000000,88.026154,86.102022
3122000000,87.760246,86.07170058
3123000000,87.988312,86.04137888
3124000000,88.163635,86.0110569
3125000000,87.915619,85.98073464
3126000000,87.92305,85.95041209
3127000000,88.035362,85.92008927
3128000000,87.845749,85.88976617
3129000000,87.944809,85.85944278
3130000000,87.747726,85.8291191
3131000000,87.86412,85.79879515
3132000000,87.962578,85.76847091
3133000000,87.665169,85.73814638
3134000000,87.595467,85.70782157
3135000000,87.585106,85.67749647
3136000000,87.443031,85.64717108
3137000000,87.564384,85.6168454
3138000000,87.396782,85.58651943
3139000000,87.625816,85.55619317
3140000000,87.292007,85.52586662
3141000000,87.395172,85.49553978
3142000000,87.169533,85.46521265
3143000000,87.137428,85.43488522
3144000000,87.398155,85.40455749
3145000000,87.197891,85.37422947
3146000000,87.276573,85.34390116
3147000000,87.132927,85.31357255
3148000000,87.240631,85.28324364
3149000000,87.27462,85.25291443
3150000000,87.234863,85.22258492
3151000000,87.215157,85.19225511
3152000000,87.024681,85.161925
3153000000,87.098518,85.13159458
3154000000,86.922302,85.10126387
3155000000,86.980057,85.07093285
3156000000,87.233337,85.04060152
3157000000,86.914101,85.01026989
3158000000,87.037201,84.97993794
3159000000,86.834808,84.9496057
3160000000,86.816246,84.91927314
3161000000,86.770462,84.88894027
3162000000,86.745613,84.85860709
3163000000,86.871628,84.8282736
3164000000,86.710762,84.7979398
3165000000,86.664063,84.76760568
3166000000,86.921593,84.73727124
3167000000,86.584221,84.70693649
3168000000,86.504082,84.67660143
3169000000,86.420113,84.64626604
3170000000,86.630569,84.61593034
3171000000,86.461205,84.58559431
3172000000,86.598442,84.55525796
3173000000,86.36924,84.5249213
3174000000,86.481918,84.4945843
3175000000,86.294792,84.46424698
3176000000,86.227028,84.43390934
3177000000,86.215942,84.40357137
3178000000,86.416534,84.37323307
3179000000,86.197357,84.34289444
3180000000,86.298943,84.31255548
3181000000,86.403503,84.28221619
3182000000,86.196419,84.25187656
3183000000,86.383072,84.2215366
3184000000,86.170364,84.19119631
3185000000,86.095215,84.16085567
3186000000,86.063118,84.1305147
3187000000,86.092941,84.10017339
3188000000,85.917137,84.06983174
3189000000,86.05233,84.03948975
3190000000,86.217972,84.00914741
3191000000,85.911766,83.97880473
3192000000,85.964569,83.94846171
3193000000,85.817184,83.91811834
3194000000,85.77607,83.88777461
3195000000,86.073669,83.85743054
3196000000,85.893578,83.82708612
3197000000,85.545036,83.79674134
3198000000,85.722618,83.76639621
3199000000,85.836876,83.73605072
3200000000,85.64534,83.70570488
3201000000,85.658821,83.67535868
3202000000,85.822426,83.64501212
3203000000,85.344597,83.61466519
3204000000,85.440147,83.58431791
3205000000,85.357498,83.55397025
3206000000,85.260529,83.52362224
3207000000,85.40033,83.49327385
3208000000,85.632668,83.46292509
3209000000,85.46804,83.43257597
3210000000,85.422585,83.40222647
3211000000,85.359497,83.3718766
3212000000,85.208527,83.34152635
3213000000,85.370613,83.31117572
3214000000,85.134087,83.28082472
3215000000,85.214523,83.25047333
3216000000,85.221222,83.22012156
3217000000,85.172203,83.18976941
3218000000,85.216087,83.15941687
3219000000,85.128334,83.12906394
3220000000,85.064148,83.09871062
3221000000,84.99482,83.06835691
3222000000,85.085335,83.03800281
3223000000,85.089989,83.00764831
3224000000,84.914536,82.97729342
3225000000,84.980988,82.94693812
3226000000,84.814423,82.91658243
3227000000,84.745384,82.88622633
3228000000,84.755714,82.85586983
3229000000,84.84613,82.82551292
3230000000,84.87439,82.7951556
3231000000,84.649506,82.76479787
3232000000,84.622475,82.73443973
3233000000,84.603958,82.70408117
3234000000,84.575874,82.6737222
3235000000,84.835152,82.6433628
3236000000,84.628479,82.61300299
3237000000,84.613098,82.58264275
3238000000,84.563019,82.55228209
3239000000,84.513893,82.52192099
3240000000,84.432732,82.49155947
3241000000,84.406563,82.46119752
3242000000,84.250702,82.43083513
3243000000,84.38755,82.4004723
3244000000,84.145454,82.37010904
3245000000,84.208473,82.33974533
3246000000,84.322838,82.30938118
3247000000,84.286156,82.27901658
3248000000,84.079758,82.24865154
3249000000,84.23008,82.21828604
3250000000,83.990021,82.18792009
3251000000,84.033188,82.15755368
3252000000,84.093338,82.12718681
3253000000,83.864349,82.09681948
3254000000,83.986794,82.06645169
3255000000,84.016785,82.03608343
3256000000,84.042847,82.0057147
3257000000,83.849159,81.9753455
3258000000,84.009041,81.94497583
3259000000,83.842079,81.91460567
3260000000,83.733955,81.88423504
3261000000,83.706734,81.85386392
3262000000,83.775246,81.82349232
3263000000,83.803627,81.79312023
3264000000,83.811958,81.76274765
3265000000,83.730499,81.73237457
3266000000,83.680244,81.70200099
3267000000,83.694305,81.67162692
3268000000,83.604645,81.64125234
3269000000,83.418915,81.61087725
3270000000,83.296532,81.58050165
3271000000,83.52832,81.55012555
3272000000,83.487091,81.51974892
3273000000,83.386307,81.48937178
3274000000,83.43618,81.45899411
3275000000,83.176102,81.42861592
3276000000,83.160385,81.3982372
3277000000,83.126022,81.36785794
3278000000,83.117188,81.33747815
3279000000,83.108765,81.30709782
3280000000,83.298866,81.27671695
3281000000,83.001686,81.24633553
3282000000,83.092171,81.21595357
3283000000,83.115036,81.18557105
3284000000,82.928711,81.15518797
3285000000,83.083252,81.12480433
3286000000,83.023132,81.09442013
3287000000,82.842979,81.06403536
3288000000,83.065758,81.03365002
3289000000,82.873741,81.00326411
3290000000,82.884659,80.97287761
3291000000,83.094566,80.94249054
3292000000,82.720703,80.91210287
3293000000,82.820786,80.88171462
3294000000,82.689362,80.85132577
3295000000,82.667778,80.82093632
3296000000,82.955589,80.79054627
3297000000,82.868874,80.76015561
3298000000,82.649452,80.72976434
3299000000,82.606003,80.69937246
3300000000,82.730721,80.66897996
3301000000,82.372894,80.63858683
3302000000,82.652039,80.60819308
3303000000,82.532486,80.57779869
3304000000,82.450287,80.54740366
3305000000,82.334229,80.517008
3306000000,82.407104,80.48661169
3307000000,82.484192,80.45621473
3308000000,82.375587,80.42581711
3309000000,82.169479,80.39541884
3310000000,82.215546,80.3650199
3311000000,82.204292,80.33462029
3312000000,82.162781,80.30422001
3313000000,82.465927,80.27381905
3314000000,82.091698,80.24341741
3315000000,82.25428,80.21301508
3316000000,81.98912,80.18261206
3317000000,81.956352,80.15220834
3318000000,81.967812,80.12180392
3319000000,82.133842,80.09139879
3320000000,82.001732,80.06099294
3321000000,81.842674,80.03058638
3322000000,82.129471,80.0001791
3323000000,81.650871,79.96977108
3324000000,81.748123,79.93936234
3325000000,81.787086,79.90895285
3326000000,81.637596,79.87854262
3327000000,81.665619,79.84813164
3328000000,81.702583,79.8177199
3329000000,81.911682,79.78730741
3330000000,81.688217,79.75689414
3331000000,81.785637,79.72648011
3332000000,81.530136,79.6960653
3333000000,81.652359,79.6656497
3334000000,81.466896,79.63523332
3335000000,81.333206,79.60481614
3336000000,81.304184,79.57439816
3337000000,81.292419,79.54397937
3338000000,81.267426,79.51355977
3339000000,81.333122,79.48313935
3340000000,81.398476,79.45271811
3341000000,81.256882,79.42229604
3342000000,81.291603,79.39187313
3343000000,80.929504,79.36144938
3344000000,81.041931,79.33102478
3345000000,81.176414,79.30059932
3346000000,81.117317,79.27017301
3347000000,81.223289,79.23974583
3348000000,81.308571,79.20931777
3349000000,80.772316,79.17888883
3350000000,80.920128,79.14845901
3351000000,80.90303,79.11802829
3352000000,81.031891,79.08759668
3353000000,80.924965,79.05716415
3354000000,80.942604,79.02673072
3355000000,80.818565,78.99629637
3356000000,80.910873,78.96586109
3357000000,80.872795,78.93542488
3358000000,80.786179,78.90498773
3359000000,80.904442,78.87454964
3360000000,80.910408,78.84411059
3361000000,80.521255,78.81367058
3362000000,80.594452,78.78322961
3363000000,80.836777,78.75278767
3364000000,80.557983,78.72234474
3365000000,80.423119,78.69190083
3366000000,80.655731,78.66145593
3367000000,80.406708,78.63101003
3368000000,80.443787,78.60056312
3369000000,80.422699,78.57011519
3370000000,80.503098,78.53966625
3371000000,80.246414,78.50921628
3372000000,80.285759,78.47876527
3373000000,80.355904,78.44831322
3374000000,80.295151,78.41786012
3375000000,80.133797,78.38740597
3376000000,80.139946,78.35695076
3377000000,80.130127,78.32649447
3378000000,79.940163,78.29603711
3379000000,80.055969,78.26557867
3380000000,79.973732,78.23511913
3381000000,80.049492,78.2046585
3382000000,80.014168,78.17419676
3383000000,79.955109,78.14373391
3384000000,79.918526,78.11326994
3385000000,79.985458,78.08280485
3386000000,79.865486,78.05233863
3387000000,79.65316,78.02187126
3388000000,79.791443,77.99140275
3389000000,79.783371,77.96093309
3390000000,79.617332,77.93046227
3391000000,79.809044,77.89999028
3392000000,79.549118,77.86951712
3393000000,79.540901,77.83904278
3394000000,79.563545,77.80856725
3395000000,79.546143,77.77809053
3396000000,79.522438,77.74761261
3397000000,79.474365,77.71713348
3398000000,79.474472,77.68665314
3399000000,79.417625,77.65617159
3400000000,79.548416,77.6256888
3401000000,79.334183,77.59520479
3402000000,79.27697,77.56471954
3403000000,79.203362,77.53423304
3404000000,79.371056,77.5037453
3405000000,79.244064,77.4732563
3406000000,79.270729,77.44276604
3407000000,79.184006,77.41227451
3408000000,79.033882,77.38178171
3409000000,79.158905,77.35128763
3410000000,78.909142,77.32079226
3411000000,79.052711,77.29029561
3412000000,78.732742,77.25979767
3413000000,79.131653,77.22929842
3414000000,78.810921,77.19879787
3415000000,78.787231,77.16829601
3416000000,78.78344,77.13779284
3417000000,78.797165,77.10728835
3418000000,78.809174,77.07678254
3419000000,78.805115,77.04627541
3420000000,78.858727,77.01576694
3421000000,78.756607,76.98525713
3422000000,78.78405,76.95474599
3423000000,78.463264,76.92423351
3424000000,78.59903,76.89371968
3425000000,78.653168,76.86320451
3426000000,78.615021,76.83268798
3427000000,78.467407,76.8021701
3428000000,78.742851,76.77165086
3429000000,78.496262,76.74113027
3430000000,78.546059,76.71060831
3431000000,78.196259,76.68008499
3432000000,78.550514,76.64956031
3433000000,78.1931,76.61903426
3434000000,78.392212,76.58850684
3435000000,78.268501,76.55797806
3436000000,78.228561,76.52744791
3437000000,78.307648,76.49691639
3438000000,78.193672,76.4663835
3439000000,78.218445,76.43584924
3440000000,78.235275,76.40531361
3441000000,78.080467,76.37477661
3442000000,77.953613,76.34423825
3443000000,78.083771,76.31369852
3444000000,77.835686,76.28315743
3445000000,77.86972,76.25261497
3446000000,77.88562,76.22207116
3447000000,77.728447,76.19152599
3448000000,78.012825,76.16097946
3449000000,77.815063,76.13043158
3450000000,77.928474,76.09988236
3451000000,77.592514,76.06933179
3452000000,77.801506,76.03877988
3453000000,77.580605,76.00822664
3454000000,77.730606,75.97767206
3455000000,77.828918,75.94711617
3456000000,77.485786,75.91655895
3457000000,77.606415,75.88600042
3458000000,77.598465,75.85544058
3459000000,77.379219,75.82487944
3460000000,77.484123,75.79431702
3461000000,77.468315,75.7637533
3462000000,77.376068,75.73318831
3463000000,77.515839,75.70262205
3464000000,77.246643,75.67205453
3465000000,77.417877,75.64148577
3466000000,77.411667,75.61091576
3467000000,77.410378,75.58034452
3468000000,77.226135,75.54977206
3469000000,77.123604,75.51919839
3470000000,77.170555,75.48862352
3471000000,77.339836,75.45804747
3472000000,77.047081,75.42747024
3473000000,77.088791,75.39689186
3474000000,77.286491,75.36631232
3475000000,76.926056,75.33573165
3476000000,77.106796,75.30514986
3477000000,76.914841,75.27456696
3478000000,77.031998,75.24398297
3479000000,76.767082,75.2133979
3480000000,76.916283,75.18281178
3481000000,76.843498,75.15222461
3482000000,76.826508,75.12163641
3483000000,76.779991,75.09104719
3484000000,76.708794,75.06045699
3485000000,76.758324,75.02986581
3486000000,76.607986,74.99927367
3487000000,76.828041,74.96868059
3488000000,76.723381,74.93808659
3489000000,76.594162,74.90749168
3490000000,76.573235,74.8768959
3491000000,76.557755,74.84629926
3492000000,76.592339,74.81570177
3493000000,76.366867,74.78510347
3494000000,76.391777,74.75450437
3495000000,76.488403,74.72390449
3496000000,76.298813,74.69330385
3497000000,76.59671,74.66270249
3498000000,76.458366,74.63210041
3499000000,76.365044,74.60149765
3500000000,76.097923,74.57089423
3501000000,76.239487,74.54029016
3502000000,76.220375,74.50968548
3503000000,76.066208,74.47908022
3504000000,76.117104,74.44847438
3505000000,76.045639,74.41786801
3506000000,76.084526,74.38726112
3507000000,76.111595,74.35665374
3508000000,75.897278,74.32604589
3509000000,75.802849,74.29543761
3510000000,76.187103,74.26482892
3511000000,75.802078,74.23421984
3512000000,75.927689,74.2036104
3513000000,75.881859,74.17300063
3514000000,75.738937,74.14239056
3515000000,75.730515,74.1117802
3516000000,75.767174,74.0811696
3517000000,75.449875,74.05055877
3518000000,75.742722,74.01994775
3519000000,75.622215,73.98933656
3520000000,75.649452,73.95872523
3521000000,75.536064,73.92811379
3522000000,75.629425,73.89750227
3523000000,75.473869,73.86689068
3524000000,75.647301,73.83627907
3525000000,75.313942,73.80566746
3526000000,75.527946,73.77505588
3527000000,75.554047,73.74444435
3528000000,75.196487,73.7138329
3529000000,75.327606,73.68322157
3530000000,75.068848,73.65261037
3531000000,75.263908,73.62199934
3532000000,75.534492,73.5913885
3533000000,75.306679,73.56077789
3534000000,75.316765,73.53016752
3535000000,75.246437,73.49955743
3536000000,75.163322,73.46894765
3537000000,75.160973,73.43833819
3538000000,75.112755,73.40772909
3539000000,75.068825,73.37712037
3540000000,75.067841,73.34651206
3541000000,75.037712,73.31590418
3542000000,74.981255,73.28529677
3543000000,75.061058,73.25468984
3544000000,75.083603,73.22408342
3545000000,74.72876,73.19347753
3546000000,74.740143,73.16287221
3547000000,74.969566,73.13226746
3548000000,74.645752,73.10166333
3549000000,74.780487,73.07105983
3550000000,74.669922,73.04045698
3551000000,74.592056,73.00985481
3552000000,74.604385,72.97925333
3553000000,74.475273,72.94865258
3554000000,74.549629,72.91805257
3555000000,74.63295,72.88745332
3556000000,74.584297,72.85685486
3557000000,74.686142,72.8262572
3558000000,74.746361,72.79566036
3559000000,74.438026,72.76506436
3560000000,74.456146,72.73446923
3561000000,74.454964,72.70387497
3562000000,74.245178,72.67328162
3563000000,74.478706,72.64268917
3564000000,74.250984,72.61209766
3565000000,74.302811,72.58150709
3566000000,74.37365,72.55091748
3567000000,74.184746,72.52032886
3568000000,74.149429,72.48974122
3569000000,74.412422,72.45915459
3570000000,74.228508,72.42856898
3571000000,74.044418,72.3979844
3572000000,74.188255,72.36740086
3573000000,74.098015,72.33681839
3574000000,74.062302,72.30623698
3575000000,74.021233,72.27565664
3576000000,73.96637,72.2450774
3577000000,73.929993,72.21449925
3578000000,73.746689,72.18392222
3579000000,74.095718,72.15334629
3580000000,73.721504,72.12277149
3581000000,73.780251,72.09219782
3582000000,73.762474,72.06162529
3583000000,73.774269,72.03105391
3584000000,73.661385,72.00048367
3585000000,73.620285,71.96991459
3586000000,73.624344,71.93934666
3587000000,73.73217,71.9087799
3588000000,73.539635,71.87821431
3589000000,73.358879,71.84764988
3590000000,73.569839,71.81708663
3591000000,73.435364,71.78652456
3592000000,73.235054,71.75596366
3593000000,73.526718,71.72540393
3594000000,73.76516,71.69484538
3595000000,73.345436,71.66428801
3596000000,73.443901,71.63373182
3597000000,73.363884,71.6031768
3598000000,73.402222,71.57262296
3599000000,73.31485,71.54207029
3600000000,73.305428,71.51151879
3601000000,73.236389,71.48096845
3602000000,73.01255,71.45041928
3603000000,73.180374,71.41987127
3604000000,73.267395,71.38932441
3605000000,73.127647,71.35877871
3606000000,73.070847,71.32823415
3607000000,72.984459,71.29769073
3608000000,72.971169,71.26714845
3609000000,72.907295,71.23660729
3610000000,73.105652,71.20606726
3611000000,73.039978,71.17552834
3612000000,72.985138,71.14499053
3613000000,72.792938,71.11445382
3614000000,72.809212,71.08391821
3615000000,72.782028,71.05338367
3616000000,72.57589,71.02285022
3617000000,72.631805,70.99231783
3618000000,72.768425,70.96178649
3619000000,72.716896,70.93125621
3620000000,72.683502,70.90072696
3621000000,72.474739,70.87019874
3622000000,72.665253,70.83967154
3623000000,72.517586,70.80914535
3624000000,72.728897,70.77862016
3625000000,72.474449,70.74809595
3626000000,72.521332,70.71757271
3627000000,72.483246,70.68705044
3628000000,72.302658,70.65652912
3629000000,72.511841,70.62600874
3630000000,72.407356,70.59548929
3631000000,72.390633,70.56497076
3632000000,72.485878,70.53445313
3633000000,72.425209,70.50393639
