Freq(Hz),S21 Phase(deg)
4812000000,-147.45561
4813000000,-147.67085
4814000000,-147.55423
4815000000,-147.60239
4816000000,-147.5361
4817000000,-147.72388
4818000000,-147.80962
4819000000,-147.77779
4820000000,-147.85176
4821000000,-147.83226
4822000000,-147.90695
4823000000,-147.89864
4824000000,-147.83263
4825000000,-148.01646
4826000000,-148.04442
4827000000,-147.96883
4828000000,-148.02208
4829000000,-148.28259
4830000000,-148.03319
4831000000,-148.09167
4832000000,-148.29236
4833000000,-148.24005
4834000000,-148.40872
4835000000,-148.34929
4836000000,-148.37749
4837000000,-148.38501
4838000000,-148.42769
4839000000,-148.34792
4840000000,-148.40034
4841000000,-148.4649
4842000000,-148.33698
4843000000,-148.56001
4844000000,-148.56219
4845000000,-148.61134
4846000000,-148.62581
4847000000,-148.67474
4848000000,-148.76154
4849000000,-148.58203
4850000000,-148.71758
4851000000,-148.83577
4852000000,-148.8555
4853000000,-148.68858
4854000000,-148.96454
4855000000,-148.86311
4856000000,-148.9463
4857000000,-148.95001
4858000000,-149.07513
4859000000,-148.94624
4860000000,-149.0708
4861000000,-149.04848
4862000000,-149.04779
4863000000,-149.17749
4864000000,-149.33134
4865000000,-149.28479
4866000000,-149.25859
4867000000,-149.19655
4868000000,-149.33115
4869000000,-149.2722
4870000000,-149.24231
4871000000,-149.35963
4872000000,-149.27704
4873000000,-149.40254
4874000000,-149.51263
4875000000,-149.55116
4876000000,-149.55074
4877000000,-149.58846
4878000000,-149.45096
4879000000,-149.6716
4880000000,-149.731
4881000000,-149.64886
4882000000,-149.72754
4883000000,-149.75829
4884000000,-149.69557
4885000000,-149.85905
4886000000,-149.97795
4887000000,-149.79385
4888000000,-150.08641
4889000000,-149.97859
4890000000,-150.13553
4891000000,-150.24788
4892000000,-150.08434
4893000000,-149.89186
4894000000,-150.27849
4895000000,-150.11732
4896000000,-150.14034
4897000000,-150.19258
4898000000,-150.20004
4899000000,-150.26428
4900000000,-150.14351
4901000000,-150.25381
4902000000,-150.52504
4903000000,-150.58112
4904000000,-150.5589
4905000000,-150.55762
4906000000,-150.55917
4907000000,-150.5153
4908000000,-150.59441
4909000000,-150.65044
4910000000,-150.73579
4911000000,-150.85947
4912000000,-150.79878
4913000000,-150.69682
4914000000,-150.75758
4915000000,-150.84595
4916000000,-150.7812
4917000000,-150.92128
4918000000,-150.96205
4919000000,-151.00652
4920000000,-151.09428
4921000000,-151.00919
4922000000,-151.11923
4923000000,-151.00714
4924000000,-151.11926
4925000000,-151.01595
4926000000,-151.08376
4927000000,-151.18127
4928000000,-151.20473
4929000000,-151.14119
4930000000,-151.18591
4931000000,-151.31505
4932000000,-151.28108
4933000000,-151.40154
4934000000,-151.49242
4935000000,-151.48262
4936000000,-151.52348
4937000000,-151.54041
4938000000,-151.4588
4939000000,-151.58052
4940000000,-151.59232
4941000000,-151.6924
4942000000,-151.49283
4943000000,-151.75858
4944000000,-151.72479
4945000000,-151.67941
4946000000,-151.83849
4947000000,-151.7939
4948000000,-151.7504
4949000000,-151.98705
4950000000,-151.95772
4951000000,-151.89445
4952000000,-151.994
4953000000,-151.92189
4954000000,-151.79375
4955000000,-152.04956
4956000000,-152.1958
4957000000,-152.14072
4958000000,-152.00333
4959000000,-152.32069
4960000000,-152.19789
4961000000,-152.31181
4962000000,-152.34335
4963000000,-152.43854
4964000000,-152.27162
4965000000,-152.24954
4966000000,-152.40047
4967000000,-152.41415
4968000000,-152.54578
4969000000,-152.40416
4970000000,-152.563
4971000000,-152.49081
4972000000,-152.46364
4973000000,-152.40302
4974000000,-152.69342
4975000000,-152.54683
4976000000,-152.56818
4977000000,-152.79216
4978000000,-152.65782
4979000000,-152.77568
4980000000,-152.67377
4981000000,-152.75865
4982000000,-152.88647
4983000000,-152.81212
4984000000,-152.94896
4985000000,-152.92467
4986000000,-153.10089
4987000000,-153.09604
4988000000,-153.03343
4989000000,-153.18579
4990000000,-152.99933
4991000000,-153.02869
4992000000,-153.23152
4993000000,-153.13963
4994000000,-153.15129
4995000000,-153.10713
4996000000,-153.28758
4997000000,-153.28065
4998000000,-153.51657
4999000000,-153.49478
5000000000,-153.32358
END,
