Freq(Hz),S11 50 Mag,S21 50 Mag,,S11 BSF Mag,S21 BSF Mag,,S11 BSF HFSS Mag,S21 BSF HFSS Mag,,S11 BSF Milled Mag,S21 BSF Milled Mag
4307000000,-16.878103,-1.3840274,,-12.947341,-6.5853553,,-18.17530022,-3.182309206,,-21.065722,-1.4467583
4308000000,-16.925825,-1.4028602,,-13.007685,-6.5281844,,-18.21453202,-3.178426259,,-21.007963,-1.4752241
4309000000,-16.899343,-1.3949172,,-13.040663,-6.4937038,,-18.25155055,-3.174599748,,-21.125744,-1.4775237
4310000000,-16.884338,-1.3832035,,-13.092176,-6.4816113,,-18.28631469,-3.170829327,,-21.000126,-1.462001
4311000000,-16.848684,-1.4094472,,-13.095058,-6.4467988,,-18.3187867,-3.167114645,,-21.086214,-1.4932019
4312000000,-16.917601,-1.3999465,,-13.182558,-6.408926,,-18.34893248,-3.163455347,,-20.973526,-1.4830811
4313000000,-16.866871,-1.4197519,,-13.248199,-6.3934107,,-18.37672171,-3.159851079,,-20.975597,-1.501557
4314000000,-16.864357,-1.4068968,,-13.264696,-6.3345904,,-18.40212805,-3.156301479,,-20.98274,-1.4728911
4315000000,-16.871466,-1.3878807,,-13.309481,-6.2685337,,-18.42512924,-3.152806185,,-20.914738,-1.470305
4316000000,-16.904987,-1.3979311,,-13.352397,-6.2522612,,-18.44570729,-3.149364833,,-20.841909,-1.4777093
4317000000,-16.862658,-1.408421,,-13.363887,-6.2132587,,-18.46384853,-3.145977052,,-20.838737,-1.4611391
4318000000,-16.844757,-1.4040009,,-13.405279,-6.1905351,,-18.47954372,-3.142642473,,-20.82155,-1.471951
4319000000,-16.9464,-1.3874763,,-13.446136,-6.1373105,,-18.49278805,-3.139360721,,-20.836115,-1.4614305
4320000000,-16.88545,-1.4031557,,-13.49408,-6.1080685,,-18.50358126,-3.136131421,,-20.702095,-1.4835801
4321000000,-16.898211,-1.4101669,,-13.522083,-6.0587277,,-18.51192753,-3.132954192,,-20.752954,-1.5029957
4322000000,-16.880159,-1.403222,,-13.544489,-6.062809,,-18.51783554,-3.129828655,,-20.596502,-1.4582508
4323000000,-16.867847,-1.381495,,-13.573991,-5.9876661,,-18.52131836,-3.126754426,,-20.661842,-1.4831661
4324000000,-16.815523,-1.3919027,,-13.55022,-5.9606318,,-18.52239343,-3.123731119,,-20.526026,-1.4746307
4325000000,-16.895914,-1.3896475,,-13.638955,-5.9336553,,-18.52108238,-3.120758345,,-20.565475,-1.4812118
4326000000,-16.898129,-1.4145354,,-13.696742,-5.9067869,,-18.51741097,-3.117835716,,-20.588913,-1.500007
4327000000,-16.913666,-1.4187953,,-13.724221,-5.8739729,,-18.51140892,-3.114962838,,-20.487904,-1.4934378
4328000000,-16.861263,-1.3955386,,-13.765704,-5.8374448,,-18.50310974,-3.112139317,,-20.337864,-1.4797282
4329000000,-16.941748,-1.4114891,,-13.806257,-5.8216391,,-18.49255055,-3.109364758,,-20.331278,-1.4662703
4330000000,-16.909187,-1.405609,,-13.810334,-5.7806964,,-18.47977186,-3.106638764,,-20.271492,-1.4846874
4331000000,-16.910063,-1.407137,,-13.831432,-5.7465053,,-18.46481738,-3.103960934,,-20.282372,-1.4978632
4332000000,-16.882948,-1.4184567,,-13.844783,-5.7504444,,-18.4477338,-3.101330867,,-20.146011,-1.487227
4333000000,-16.880011,-1.411467,,-13.849505,-5.6798806,,-18.4285705,-3.098748161,,-20.108143,-1.479122
4334000000,-16.93536,-1.3946482,,-13.908339,-5.6476173,,-18.40737937,-3.096212411,,-20.114485,-1.4970827
4335000000,-16.88311,-1.4086988,,-13.898802,-5.6235633,,-18.38421454,-3.093723212,,-20.103832,-1.5054649
4336000000,-16.867279,-1.3987708,,-13.914263,-5.6016774,,-18.35913211,-3.091280157,,-20.026047,-1.4824358
4337000000,-16.82349,-1.3948945,,-13.872932,-5.5816631,,-18.33218993,-3.088882838,,-19.913485,-1.478888
4338000000,-16.862896,-1.4152,,-13.863202,-5.5566983,,-18.30344732,-3.086530845,,-19.762192,-1.480306
4339000000,-16.871206,-1.4273988,,-13.921229,-5.5455065,,-18.27296487,-3.084223768,,-19.807217,-1.4907928
4340000000,-16.884668,-1.4097524,,-13.931445,-5.5203867,,-18.24080416,-3.081961194,,-19.790545,-1.5111411
4341000000,-16.855251,-1.4138952,,-13.912318,-5.4746046,,-18.20702752,-3.079742711,,-19.647732,-1.5061374
4342000000,-16.850935,-1.4225355,,-13.917666,-5.4728179,,-18.17169787,-3.077567906,,-19.663918,-1.5055952
4343000000,-16.878008,-1.4052076,,-13.972802,-5.4345903,,-18.13487842,-3.075436364,,-19.532087,-1.4860963
4344000000,-16.858685,-1.4248191,,-13.979326,-5.3878026,,-18.09663254,-3.07334767,,-19.471058,-1.4984782
4345000000,-16.843088,-1.4095342,,-13.936853,-5.3851786,,-18.05702351,-3.071301407,,-19.387144,-1.5081697
4346000000,-16.879326,-1.4176475,,-13.941375,-5.3584089,,-18.01611438,-3.069297159,,-19.357174,-1.4953151
4347000000,-16.844379,-1.4212291,,-13.921748,-5.3211665,,-17.97396776,-3.067334509,,-19.278643,-1.5003974
4348000000,-16.855154,-1.3984139,,-13.938586,-5.2945881,,-17.9306457,-3.065413039,,-19.170616,-1.4889266
4349000000,-16.840126,-1.4150286,,-13.919813,-5.2774024,,-17.88620954,-3.06353233,,-19.123919,-1.4814487
4350000000,-16.895573,-1.41599,,-13.965035,-5.2659965,,-17.84071975,-3.061691965,,-19.062046,-1.530341
4351000000,-16.840424,-1.407003,,-13.908592,-5.2252889,,-17.79423583,-3.059891523,,-19.011887,-1.493435
4352000000,-16.876968,-1.4107525,,-13.914021,-5.2205863,,-17.74681624,-3.058130585,,-18.924026,-1.485237
4353000000,-16.819839,-1.4226015,,-13.888658,-5.2113638,,-17.69851822,-3.056408733,,-18.896414,-1.5122554
4354000000,-16.857838,-1.4332464,,-13.934089,-5.1976213,,-17.6493978,-3.054725546,,-18.808418,-1.5206486
4355000000,-16.854568,-1.4182526,,-13.862275,-5.1362643,,-17.59950965,-3.053080604,,-18.759014,-1.5101763
4356000000,-16.840061,-1.4100305,,-13.820391,-5.1378908,,-17.54890708,-3.051473488,,-18.69985,-1.5220433
4357000000,-16.864233,-1.4171706,,-13.856703,-5.114511,,-17.49764196,-3.049903778,,-18.546759,-1.4857366
4358000000,-16.838411,-1.4072186,,-13.79148,-5.0941486,,-17.44576468,-3.048371054,,-18.553621,-1.5150816
4359000000,-16.927027,-1.4136636,,-13.863524,-5.063211,,-17.39332412,-3.046874897,,-18.445694,-1.5057981
4360000000,-16.925358,-1.4345446,,-13.855926,-5.0684514,,-17.34036762,-3.045414887,,-18.34841,-1.5077616
4361000000,-16.875362,-1.4146823,,-13.790572,-5.0368056,,-17.286941,-3.043990605,,-18.372391,-1.5016646
4362000000,-16.87254,-1.4286865,,-13.838557,-5.001195,,-17.23308849,-3.042601633,,-18.212112,-1.509905
4363000000,-16.86352,-1.4314853,,-13.780692,-5.0127568,,-17.17885277,-3.041247551,,-18.245789,-1.5243741
4364000000,-16.897409,-1.4192681,,-13.73538,-4.9764252,,-17.12427499,-3.039927942,,-18.057636,-1.505018
4365000000,-16.908487,-1.4280845,,-13.760453,-4.981595,,-17.06939472,-3.038642389,,-18.094332,-1.5281342
4366000000,-16.923788,-1.434592,,-13.716619,-4.9562011,,-17.01425002,-3.037390474,,-17.951069,-1.5035836
4367000000,-16.872385,-1.4039134,,-13.708865,-4.9278226,,-16.95887741,-3.03617178,,-17.890575,-1.5025985
4368000000,-16.851963,-1.4195585,,-13.628582,-4.9263287,,-16.90331194,-3.034985893,,-17.8409,-1.5030133
4369000000,-16.848417,-1.4185678,,-13.596732,-4.8951111,,-16.8475872,-3.033832396,,-17.739801,-1.5227969
4370000000,-16.955854,-1.404636,,-13.661358,-4.8819976,,-16.79173531,-3.032710876,,-17.664921,-1.4656146
4371000000,-16.89727,-1.4557918,,-13.619788,-4.8775148,,-16.73578701,-3.031620918,,-17.628862,-1.5189245
4372000000,-16.922941,-1.421545,,-13.598783,-4.8454757,,-16.67977163,-3.030562111,,-17.53882,-1.5416667
4373000000,-16.909286,-1.4087764,,-13.537652,-4.8203883,,-16.62371721,-3.029534041,,-17.524408,-1.5004466
4374000000,-16.965422,-1.4458303,,-13.51791,-4.8096199,,-16.56765042,-3.028536298,,-17.38349,-1.5233424
4375000000,-16.92144,-1.4323035,,-13.518228,-4.7875333,,-16.51159672,-3.027568471,,-17.390928,-1.5015653
4376000000,-16.920124,-1.4401815,,-13.48177,-4.7932081,,-16.45558029,-3.026630152,,-17.333063,-1.5254991
4377000000,-16.89468,-1.4430546,,-13.436976,-4.7716556,,-16.39962414,-3.025720933,,-17.248079,-1.5453643
4378000000,-16.923973,-1.4105728,,-13.363964,-4.7404718,,-16.34375013,-3.024840406,,-17.21549,-1.5388099
4379000000,-16.943235,-1.430638,,-13.420719,-4.7469707,,-16.28797899,-3.023988166,,-17.160782,-1.5370531
4380000000,-16.888369,-1.4087591,,-13.37298,-4.7297521,,-16.23233036,-3.023163807,,-17.000481,-1.5107903
4381000000,-16.886755,-1.4349474,,-13.334585,-4.730659,,-16.17682288,-3.022366928,,-16.983118,-1.5437977
4382000000,-16.907667,-1.4230096,,-13.318362,-4.7028189,,-16.12147414,-3.021597124,,-16.982317,-1.5419917
4383000000,-16.951229,-1.4468408,,-13.294284,-4.70047,,-16.06630079,-3.020853996,,-16.76009,-1.5214869
4384000000,-16.959486,-1.421563,,-13.263713,-4.6951828,,-16.01131856,-3.020137144,,-16.75318,-1.5359366
4385000000,-16.935307,-1.4263943,,-13.227193,-4.6669269,,-15.95654227,-3.019446169,,-16.678873,-1.5192443
4386000000,-16.971367,-1.4174564,,-13.194174,-4.6229615,,-15.90198591,-3.018780675,,-16.588104,-1.5313214
4387000000,-16.965017,-1.4338694,,-13.125759,-4.6422453,,-15.84766261,-3.018140267,,-16.600185,-1.5471594
4388000000,-16.978895,-1.440966,,-13.102629,-4.6295199,,-15.79358476,-3.01752455,,-16.546038,-1.5501214
4389000000,-16.947657,-1.4298159,,-13.054062,-4.6228671,,-15.73976396,-3.016933132,,-16.396101,-1.5242026
4390000000,-16.945772,-1.4403888,,-13.011447,-4.6062822,,-15.68621111,-3.016365622,,-16.409487,-1.5466145
4391000000,-16.963284,-1.4543121,,-12.96594,-4.6373625,,-15.63293642,-3.015821631,,-16.321499,-1.5477296
4392000000,-16.965752,-1.4122493,,-12.942544,-4.5772529,,-15.57994942,-3.015300771,,-16.268106,-1.5408506
4393000000,-17.001558,-1.435456,,-12.926054,-4.5938334,,-15.52725905,-3.014802657,,-16.170198,-1.5368277
4394000000,-16.97168,-1.4427054,,-12.895461,-4.586535,,-15.4748736,-3.014326904,,-16.110313,-1.541963
4395000000,-16.958174,-1.4224981,,-12.813072,-4.5325232,,-15.42280084,-3.013873128,,-16.108107,-1.5424991
4396000000,-16.962906,-1.4218097,,-12.824073,-4.5483932,,-15.37104795,-3.01344095,,-16.007954,-1.5622128
4397000000,-16.972408,-1.4491109,,-12.789233,-4.5303488,,-15.3196216,-3.013029991,,-15.934847,-1.5573553
4398000000,-17.033197,-1.4453534,,-12.80258,-4.5252805,,-15.26852799,-3.012639872,,-15.930274,-1.5746824
4399000000,-17.003994,-1.4632421,,-12.714108,-4.5143571,,-15.21777281,-3.012270218,,-15.854198,-1.5584365
4400000000,-17.02182,-1.4215211,,-12.705963,-4.4728427,,-15.16736133,-3.011920655,,-15.817127,-1.5696007
4401000000,-17.037058,-1.447476,,-12.673391,-4.5122204,,-15.11729837,-3.011590813,,-15.678497,-1.5414815
4402000000,-17.00227,-1.4286209,,-12.62198,-4.4669151,,-15.06758836,-3.011280319,,-15.630192,-1.5697937
4403000000,-17.023634,-1.4668287,,-12.633119,-4.5093942,,-15.01823533,-3.010988808,,-15.584922,-1.563224
4404000000,-17.056793,-1.4555088,,-12.604518,-4.5024643,,-14.96924295,-3.010715912,,-15.57638,-1.5619462
4405000000,-17.072348,-1.4458274,,-12.554699,-4.4690747,,-14.92061454,-3.010461267,,-15.50462,-1.5517323
4406000000,-16.998955,-1.4448432,,-12.488292,-4.4472408,,-14.8723531,-3.010224511,,-15.3945,-1.5612825
4407000000,-17.024961,-1.428571,,-12.430655,-4.4148583,,-14.8244613,-3.010005285,,-15.395841,-1.5741073
4408000000,-17.084604,-1.4251388,,-12.432628,-4.4558749,,-14.77694152,-3.009803229,,-15.318334,-1.5865983
4409000000,-17.117737,-1.435208,,-12.392266,-4.4216037,,-14.72979586,-3.009617988,,-15.200354,-1.5615431
4410000000,-17.097237,-1.4454203,,-12.364836,-4.4232993,,-14.68302614,-3.009449208,,-15.169075,-1.5471096
4411000000,-17.121223,-1.4510149,,-12.324972,-4.4415674,,-14.63663394,-3.009296537,,-15.148474,-1.5647507
4412000000,-17.127586,-1.4651785,,-12.322528,-4.4250073,,-14.59062061,-3.009159624,,-15.07178,-1.5517374
4413000000,-17.115126,-1.4553512,,-12.241604,-4.409904,,-14.54498725,-3.009038123,,-15.010523,-1.5786693
4414000000,-17.167446,-1.4426811,,-12.256,-4.4205813,,-14.49973476,-3.008931688,,-15.00406,-1.6119348
4415000000,-17.097136,-1.4676512,,-12.175028,-4.4338937,,-14.45486383,-3.008839975,,-14.941952,-1.6029869
4416000000,-17.166319,-1.4189827,,-12.144759,-4.369441,,-14.41037498,-3.008762643,,-14.892369,-1.5720121
4417000000,-17.113605,-1.4405333,,-12.085136,-4.3755374,,-14.36626852,-3.008699354,,-14.796282,-1.5574715
4418000000,-17.137419,-1.4661639,,-12.08814,-4.405117,,-14.3225446,-3.008649769,,-14.791115,-1.59447
4419000000,-17.126221,-1.4368101,,-12.023762,-4.3506875,,-14.27920322,-3.008613556,,-14.68856,-1.5793989
4420000000,-17.121435,-1.4342048,,-12.001309,-4.3437796,,-14.23624423,-3.00859038,,-14.655936,-1.5697141
4421000000,-17.223394,-1.4346983,,-11.977089,-4.3315358,,-14.19366732,-3.008579913,,-14.628304,-1.5966295
4422000000,-17.180738,-1.4610369,,-11.925589,-4.3422799,,-14.15147206,-3.008581826,,-14.528848,-1.5880386
4423000000,-17.230644,-1.4595925,,-11.933207,-4.3457689,,-14.10965788,-3.008595794,,-14.508938,-1.588123
4424000000,-17.182659,-1.4415212,,-11.845853,-4.3340783,,-14.06822411,-3.008621493,,-14.422849,-1.5898091
4425000000,-17.20439,-1.441432,,-11.856192,-4.3274832,,-14.02716997,-3.008658603,,-14.407587,-1.5879064
4426000000,-17.173222,-1.4391617,,-11.783763,-4.3269777,,-13.98649455,-3.008706805,,-14.356268,-1.5845107
4427000000,-17.213436,-1.4718105,,-11.7414,-4.3241949,,-13.94619686,-3.008765781,,-14.290061,-1.5893729
4428000000,-17.205442,-1.4432137,,-11.698939,-4.3196206,,-13.90627582,-3.008835219,,-14.265524,-1.6092507
4429000000,-17.213173,-1.4680295,,-11.69118,-4.317565,,-13.86673026,-3.008914806,,-14.180293,-1.5982527
4430000000,-17.263786,-1.4375441,,-11.651038,-4.2720613,,-13.82755894,-3.009004234,,-14.146036,-1.5968052
4431000000,-17.214184,-1.436312,,-11.569984,-4.2925134,,-13.78876053,-3.009103194,,-14.07141,-1.6060389
4432000000,-17.289581,-1.4495993,,-11.556137,-4.2746015,,-13.75033363,-3.009211383,,-14.042807,-1.5788385
4433000000,-17.31772,-1.4684532,,-11.551403,-4.2932425,,-13.71227679,-3.009328498,,-14.037958,-1.6132033
4434000000,-17.267178,-1.4724525,,-11.480124,-4.2940116,,-13.67458849,-3.009454238,,-13.932066,-1.6059349
4435000000,-17.305231,-1.429414,,-11.492313,-4.2873878,,-13.63726715,-3.009588308,,-13.91505,-1.601081
4436000000,-17.309774,-1.4754658,,-11.420112,-4.2974663,,-13.60031115,-3.00973041,,-13.843841,-1.5989255
4437000000,-17.318825,-1.4302167,,-11.402155,-4.2583933,,-13.56371882,-3.009880254,,-13.798729,-1.5939841
4438000000,-17.328791,-1.4344922,,-11.37885,-4.2552781,,-13.52748843,-3.010037547,,-13.740238,-1.6151901
4439000000,-17.360332,-1.4600682,,-11.312736,-4.266326,,-13.49161823,-3.010202002,,-13.725656,-1.6166252
4440000000,-17.291348,-1.448941,,-11.266287,-4.2417331,,-13.45610642,-3.010373334,,-13.714541,-1.6439465
4441000000,-17.338015,-1.4389724,,-11.232544,-4.2469935,,-13.42095117,-3.01055126,,-13.631417,-1.6035823
4442000000,-17.375559,-1.4751678,,-11.244098,-4.2499709,,-13.38615062,-3.010735497,,-13.566262,-1.5995961
4443000000,-17.414835,-1.4518468,,-11.187014,-4.2348161,,-13.35170288,-3.01092577,,-13.571118,-1.5999402
4444000000,-17.375084,-1.4639915,,-11.175878,-4.2581105,,-13.31760603,-3.0111218,,-13.487175,-1.5995491
4445000000,-17.347687,-1.4562014,,-11.112397,-4.2393403,,-13.28385814,-3.011323315,,-13.485223,-1.6388656
4446000000,-17.392227,-1.4593207,,-11.069882,-4.2359071,,-13.25045724,-3.011530044,,-13.427684,-1.6213603
4447000000,-17.405752,-1.4597628,,-11.072022,-4.2289715,,-13.21740135,-3.011741717,,-13.30117,-1.6223091
4448000000,-17.482538,-1.4466201,,-10.996013,-4.2279401,,-13.18468849,-3.011958069,,-13.330012,-1.6441387
4449000000,-17.447308,-1.4563555,,-10.95373,-4.241879,,-13.15231664,-3.012178836,,-13.312797,-1.6477884
4450000000,-17.464787,-1.4524112,,-10.961569,-4.2182031,,-13.12028378,-3.012403757,,-13.265718,-1.6522819
4451000000,-17.484213,-1.4632319,,-10.912172,-4.2247915,,-13.08858788,-3.012632572,,-13.154419,-1.6117749
4452000000,-17.438454,-1.4319301,,-10.879313,-4.1938062,,-13.05722689,-3.012865024,,-13.104906,-1.6185294
4453000000,-17.439175,-1.4544153,,-10.82681,-4.1939745,,-13.02619878,-3.01310086,,-13.08428,-1.6066098
4454000000,-17.497782,-1.4585736,,-10.81084,-4.2206278,,-12.99550149,-3.013339829,,-13.087502,-1.6409924
4455000000,-17.554754,-1.4432167,,-10.771577,-4.20154,,-12.96513296,-3.01358168,,-13.051078,-1.6486747
4456000000,-17.55994,-1.441258,,-10.745659,-4.204638,,-12.93509113,-3.013826166,,-13.004192,-1.6593547
4457000000,-17.505642,-1.4371188,,-10.690769,-4.1831284,,-12.90537395,-3.014073044,,-12.990597,-1.6601392
4458000000,-17.553263,-1.4509673,,-10.68554,-4.2047515,,-12.87597934,-3.014322071,,-12.902407,-1.6479598
4459000000,-17.59458,-1.4491663,,-10.670727,-4.2015505,,-12.84690524,-3.014573008,,-12.892473,-1.6422682
4460000000,-17.628508,-1.4568571,,-10.634979,-4.202559,,-12.81814961,-3.014825617,,-12.864756,-1.6743442
4461000000,-17.559307,-1.4491569,,-10.579709,-4.1731324,,-12.78971038,-3.015079663,,-12.785824,-1.6630901
4462000000,-17.594416,-1.4539487,,-10.57508,-4.1908956,,-12.76158551,-3.015334915,,-12.763584,-1.6520588
4463000000,-17.543331,-1.4568191,,-10.528992,-4.1928682,,-12.73377294,-3.015591141,,-12.740375,-1.6390169
4464000000,-17.677643,-1.4617951,,-10.501431,-4.1913052,,-12.70627063,-3.015848116,,-12.669354,-1.6682522
4465000000,-17.59778,-1.4452814,,-10.444198,-4.1679072,,-12.67907656,-3.016105612,,-12.611856,-1.6603173
4466000000,-17.611835,-1.4804513,,-10.417593,-4.1897511,,-12.65218869,-3.016363407,,-12.602663,-1.660009
4467000000,-17.620327,-1.4840773,,-10.36418,-4.1858172,,-12.62560501,-3.016621282,,-12.507802,-1.6489792
4468000000,-17.663513,-1.4655472,,-10.354494,-4.174983,,-12.5993235,-3.016879017,,-12.516211,-1.638289
4469000000,-17.666306,-1.4680994,,-10.299149,-4.1777883,,-12.57334217,-3.017136397,,-12.51366,-1.696225
4470000000,-17.670382,-1.4633384,,-10.307153,-4.1604838,,-12.54765902,-3.017393209,,-12.408129,-1.6615421
4471000000,-17.693684,-1.469592,,-10.231416,-4.1685133,,-12.52227208,-3.017649241,,-12.366034,-1.6525735
4472000000,-17.698124,-1.4675028,,-10.200508,-4.1654816,,-12.49717937,-3.017904286,,-12.38017,-1.6730688
4473000000,-17.727461,-1.4654768,,-10.160388,-4.1649413,,-12.47237894,-3.018158137,,-12.369612,-1.696795
4474000000,-17.758755,-1.462274,,-10.172471,-4.1585765,,-12.44786884,-3.018410589,,-12.27015,-1.6666145
4475000000,-17.792269,-1.4785771,,-10.125889,-4.1615057,,-12.42364714,-3.018661442,,-12.214375,-1.6718678
4476000000,-17.790876,-1.4601946,,-10.116221,-4.1651258,,-12.39971192,-3.018910495,,-12.252769,-1.7146403
4477000000,-17.775299,-1.4618201,,-10.055603,-4.1672282,,-12.37606127,-3.019157553,,-12.150249,-1.6722411
4478000000,-17.798235,-1.4695599,,-10.035449,-4.1613111,,-12.3526933,-3.01940242,,-12.163027,-1.6675283
4479000000,-17.824274,-1.4626186,,-9.9790564,-4.1558352,,-12.32960612,-3.019644904,,-12.087461,-1.6731458
4480000000,-17.80928,-1.4626154,,-9.9625692,-4.1641026,,-12.30679787,-3.019884816,,-12.10146,-1.700145
4481000000,-17.784182,-1.4666958,,-9.8741102,-4.1536355,,-12.28426671,-3.020121967,,-11.975485,-1.6701151
4482000000,-17.861008,-1.4647185,,-9.9167118,-4.1511035,,-12.26201078,-3.020356172,,-12.03743,-1.7077408
4483000000,-17.841154,-1.4719365,,-9.837368,-4.1650009,,-12.24002827,-3.020587247,,-11.925479,-1.6860088
4484000000,-17.867483,-1.4607085,,-9.7889977,-4.1175871,,-12.21831736,-3.020815013,,-11.904378,-1.6848531
4485000000,-17.835381,-1.4638962,,-9.7907343,-4.1429734,,-12.19687628,-3.021039291,,-11.909375,-1.684232
4486000000,-17.900681,-1.4625068,,-9.7587423,-4.1569524,,-12.17570324,-3.021259903,,-11.860226,-1.6988653
4487000000,-17.914413,-1.4777495,,-9.7083874,-4.1456852,,-12.15479647,-3.021476677,,-11.850236,-1.6864522
4488000000,-17.883152,-1.4623858,,-9.6746912,-4.1426063,,-12.13415423,-3.021689439,,-11.78845,-1.6952779
4489000000,-17.998684,-1.4607123,,-9.6643362,-4.1435208,,-12.1137748,-3.021898022,,-11.775946,-1.7059913
4490000000,-18.018145,-1.4865329,,-9.6239681,-4.1326108,,-12.09365645,-3.022102256,,-11.765326,-1.7113007
4491000000,-17.883476,-1.45184,,-9.5986538,-4.1357064,,-12.07379749,-3.022301978,,-11.678695,-1.7144631
4492000000,-18.023651,-1.466544,,-9.6049891,-4.1323862,,-12.05419624,-3.022497024,,-11.665737,-1.7050397
4493000000,-18.066164,-1.4787596,,-9.5720072,-4.1336079,,-12.03485102,-3.022687233,,-11.63526,-1.7131119
4494000000,-18.028057,-1.4494871,,-9.5372047,-4.1261816,,-12.01576019,-3.022872447,,-11.585035,-1.6872543
4495000000,-18.013674,-1.4578688,,-9.4569836,-4.1128287,,-11.99692211,-3.02305251,,-11.57452,-1.7153171
4496000000,-18.124821,-1.463659,,-9.4660769,-4.1404424,,-11.97833517,-3.023227266,,-11.578499,-1.7416573
4497000000,-18.148703,-1.4681224,,-9.4909,-4.1349902,,-11.95999776,-3.023396565,,-11.532732,-1.7372339
4498000000,-18.099712,-1.4818287,,-9.3861284,-4.1362605,,-11.9419083,-3.023560257,,-11.512678,-1.7393969
4499000000,-18.150614,-1.4632674,,-9.4097786,-4.1360989,,-11.92406521,-3.023718192,,-11.462353,-1.7481248
4500000000,-18.112551,-1.4893215,,-9.3292904,-4.1328654,,-11.90646695,-3.023870227,,-11.445012,-1.7473451
4501000000,-18.137278,-1.4681748,,-9.3238735,-4.1295762,,-11.88911198,-3.024016217,,-11.397624,-1.7343309
4502000000,-18.198061,-1.4679844,,-9.3230982,-4.130331,,-11.87199878,-3.024156021,,-11.368074,-1.7307889
4503000000,-18.170286,-1.4690318,,-9.2631998,-4.1252937,,-11.85512583,-3.0242895,,-11.317723,-1.7437426
4504000000,-18.269888,-1.4668386,,-9.2930107,-4.1562753,,-11.83849167,-3.024416517,,-11.324194,-1.7474825
4505000000,-18.223108,-1.4761723,,-9.2072477,-4.1197767,,-11.82209481,-3.024536936,,-11.251728,-1.7541739
4506000000,-18.222315,-1.4816372,,-9.1909351,-4.1194091,,-11.8059338,-3.024650625,,-11.261244,-1.7670734
4507000000,-18.305706,-1.4803393,,-9.2022781,-4.1264095,,-11.7900072,-3.024757452,,-11.216763,-1.7560989
4508000000,-18.293623,-1.4823838,,-9.1580229,-4.1406565,,-11.77431359,-3.024857289,,-11.177535,-1.7659988
4509000000,-18.308802,-1.4899224,,-9.1024141,-4.1373415,,-11.75885155,-3.024950009,,-11.134361,-1.7573737
4510000000,-18.354218,-1.4708877,,-9.0737343,-4.1093764,,-11.74361971,-3.025035487,,-11.103893,-1.7692258
4511000000,-18.239908,-1.4748006,,-9.023675,-4.1220193,,-11.72861668,-3.025113601,,-11.115484,-1.7661402
4512000000,-18.31469,-1.4856699,,-9.0310097,-4.1360002,,-11.71384111,-3.025184228,,-11.043619,-1.7605606
4513000000,-18.36702,-1.486513,,-9.0300407,-4.1348047,,-11.69929166,-3.025247252,,-11.01993,-1.7534549
4514000000,-18.372601,-1.4857551,,-8.976182,-4.1166735,,-11.68496699,-3.025302555,,-10.984028,-1.7506151
4515000000,-18.373604,-1.4870008,,-8.9197245,-4.1254025,,-11.6708658,-3.025350021,,-11.00136,-1.7775037
4516000000,-18.374535,-1.490505,,-8.9044704,-4.1101613,,-11.65698678,-3.025389539,,-10.951471,-1.7564166
4517000000,-18.388462,-1.485522,,-8.8756552,-4.127017,,-11.64332868,-3.025420998,,-10.909609,-1.7679955
4518000000,-18.472033,-1.5045166,,-8.8409405,-4.1154423,,-11.6298902,-3.025444288,,-10.876571,-1.7803936
4519000000,-18.446398,-1.4813619,,-8.8247271,-4.1170211,,-11.61667012,-3.025459303,,-10.862297,-1.7701192
4520000000,-18.458647,-1.4977058,,-8.7879696,-4.1184726,,-11.60366719,-3.025465938,,-10.81472,-1.7808213
4521000000,-18.477282,-1.4962907,,-8.7670898,-4.1189771,,-11.59088021,-3.025464089,,-10.802269,-1.767669
4522000000,-18.536217,-1.4781617,,-8.7495794,-4.11871,,-11.57830795,-3.025453655,,-10.764617,-1.7679794
4523000000,-18.520428,-1.4936713,,-8.743103,-4.1457591,,-11.56594925,-3.025434537,,-10.764739,-1.8012127
4524000000,-18.523008,-1.4851433,,-8.7049713,-4.1214981,,-11.55380293,-3.025406639,,-10.731077,-1.7722125
4525000000,-18.493731,-1.4748924,,-8.6571121,-4.090775,,-11.54186782,-3.025369863,,-10.675255,-1.7677217
4526000000,-18.621119,-1.502013,,-8.6260815,-4.1202455,,-11.5301428,-3.025324117,,-10.68399,-1.7789283
4527000000,-18.567333,-1.4775931,,-8.6215229,-4.1094084,,-11.51862673,-3.025269308,,-10.604022,-1.7672995
4528000000,-18.596855,-1.4864765,,-8.6214848,-4.1220541,,-11.50731849,-3.025205347,,-10.6333,-1.7938302
4529000000,-18.609753,-1.4755169,,-8.5653896,-4.0978308,,-11.49621701,-3.025132146,,-10.598467,-1.791227
4530000000,-18.572521,-1.5098882,,-8.5309477,-4.1111736,,-11.48532118,-3.025049618,,-10.547041,-1.7782329
4531000000,-18.644848,-1.4840243,,-8.5143423,-4.1132622,,-11.47462994,-3.024957678,,-10.498444,-1.775861
4532000000,-18.642889,-1.4846963,,-8.4676313,-4.0930953,,-11.46414225,-3.024856245,,-10.494287,-1.7965422
4533000000,-18.703186,-1.4626347,,-8.4637098,-4.1132269,,-11.45385705,-3.024745237,,-10.479568,-1.7994524
4534000000,-18.642395,-1.4654269,,-8.4405546,-4.1137676,,-11.44377333,-3.024624575,,-10.46593,-1.8013117
