Freq(Hz),S11 50 Phase,S21 50 Phase,,S11 BSF Phase,S21 BSF Phase,,S11 BSF Milled Phase,S21 BSF Milled Phase
2352000000,178.45148,-2.4638259,,156.52258,-104.8784,,-176.12791,-64.529259
2353000000,177.95232,-2.5525782,,156.05339,-105.16647,,-176.47751,-64.943573
2354000000,178.07133,-2.364526,,156.16931,-105.17263,,-176.99574,-65.696205
2355000000,176.75789,-3.1131392,,155.8493,-105.79967,,-177.11984,-65.624054
2356000000,176.68163,-2.9920533,,155.69156,-105.98256,,-177.58865,-65.683647
2357000000,175.75604,-3.3467002,,155.66605,-106.14137,,-177.86606,-66.410202
2358000000,175.35295,-3.3822005,,155.37361,-106.54199,,-178.25136,-66.747559
2359000000,175.23305,-3.4516582,,155.32852,-106.5637,,-178.5307,-66.872513
2360000000,174.59792,-3.572114,,155.05444,-106.86119,,-178.5791,-67.039581
2361000000,173.40959,-3.8279967,,154.98865,-107.07851,,-178.86308,-67.413147
2362000000,173.5323,-3.7830203,,154.87021,-107.11222,,-179.17088,-67.833908
2363000000,172.87216,-3.9885607,,154.70906,-107.37466,,-179.59248,-68.361526
2364000000,172.12476,-4.247654,,154.59102,-107.65144,,-179.57318,-68.044533
2365000000,171.21269,-4.5548596,,154.20454,-108.12164,,-179.95583,-68.574646
2366000000,170.84721,-4.6555619,,154.05173,-108.30857,,179.69664,-68.902023
2367000000,170.69859,-4.7219229,,154.07956,-108.551,,179.47099,-69.077049
2368000000,170.24777,-4.7577209,,154.08017,-108.5067,,179.14932,-69.323524
2369000000,169.58716,-5.0633497,,153.89877,-108.94331,,178.6606,-69.591591
2370000000,169.39569,-5.2982149,,153.74286,-109.23064,,178.36874,-70.112144
2371000000,168.70871,-5.1355653,,153.53192,-109.25193,,178.21529,-70.133507
2372000000,168.67427,-5.4537101,,153.41269,-109.64127,,177.86789,-70.593666
2373000000,167.9644,-5.6731944,,153.26166,-109.75989,,177.57999,-70.955551
2374000000,167.19197,-5.9188132,,152.79129,-110.39201,,177.41866,-70.894875
2375000000,166.57568,-6.0320044,,152.80832,-110.35189,,177.0162,-71.283981
2376000000,166.02875,-6.2004395,,152.62331,-110.87867,,177.21117,-71.416656
2377000000,165.59085,-6.3442602,,152.63773,-110.71817,,176.59326,-71.721436
2378000000,165.01141,-6.3811784,,152.46231,-111.2151,,176.43011,-71.726349
2379000000,165.2294,-6.3228068,,152.34477,-111.19852,,176.22484,-72.147949
2380000000,163.96671,-6.9065776,,152.09045,-111.81995,,176.16505,-71.81974
2381000000,163.63483,-6.9874887,,151.9998,-111.84531,,175.59988,-72.666473
2382000000,162.96529,-7.1943083,,151.62462,-112.18156,,175.68863,-72.431694
2383000000,162.12625,-7.42205,,151.77304,-112.46114,,175.11101,-72.52713
2384000000,161.96971,-7.5052781,,151.38081,-112.57304,,175.04253,-73.2743
2385000000,161.72029,-7.6828361,,151.18727,-112.95971,,174.52495,-73.654907
2386000000,162.11313,-7.5162773,,151.22232,-113.06357,,174.49623,-73.309166
2387000000,160.52989,-7.8873482,,151.06531,-113.34081,,174.18141,-73.879784
2388000000,160.42853,-7.9148617,,151.01579,-113.48804,,173.99689,-73.494713
2389000000,159.72627,-8.3811951,,150.66103,-114.06357,,173.96153,-73.698349
2390000000,159.29202,-8.1890459,,150.67101,-114.08668,,173.58081,-74.182907
2391000000,158.68385,-8.5363369,,150.241,-114.41547,,173.54761,-74.50827
2392000000,158.61301,-8.6837082,,150.34123,-114.60165,,173.38589,-74.459877
2393000000,157.60379,-8.8812666,,150.07066,-114.94486,,172.89778,-75.231773
2394000000,157.33131,-8.9999762,,149.81798,-115.06426,,172.67717,-74.95491
2395000000,157.36589,-9.0124683,,149.72214,-115.31392,,172.46451,-75.229271
2396000000,155.95462,-9.3944902,,149.62128,-115.58153,,172.25024,-75.422768
2397000000,155.33897,-9.3286819,,149.54512,-115.6898,,171.8837,-75.569237
2398000000,155.2894,-9.4274225,,149.25487,-116.02456,,171.81856,-76.075089
2399000000,154.76555,-9.7802486,,149.0291,-116.38362,,171.54115,-76.065041
2400000000,154.36189,-9.9909754,,148.90495,-116.72778,,171.34439,-76.497093
2401000000,153.49979,-10.16925,,148.84862,-117.03709,,171.41057,-75.836182
2402000000,153.53717,-10.177397,,148.79756,-116.96804,,171.10184,-76.32431
2403000000,152.95854,-10.336418,,148.70245,-117.10093,,170.58279,-76.583046
2404000000,152.1468,-10.557412,,148.36798,-117.46864,,170.61186,-76.71257
2405000000,151.73302,-10.834872,,148.26958,-117.90922,,170.17854,-76.906136
2406000000,151.672,-10.651083,,148.21219,-117.97076,,170.00764,-77.329956
2407000000,150.47356,-10.957075,,147.88226,-118.37404,,169.94566,-77.772743
2408000000,149.99327,-11.37087,,147.67914,-118.66866,,169.52498,-77.296562
2409000000,149.69595,-11.340552,,147.53183,-118.89044,,169.32088,-77.657646
2410000000,149.41898,-11.596232,,147.62033,-119.04623,,169.36339,-77.390724
2411000000,149.11316,-11.536547,,147.37263,-119.18214,,168.98184,-78.043762
2412000000,148.33139,-11.755156,,147.29538,-119.55444,,168.65408,-78.61425
2413000000,147.6608,-11.892781,,146.75029,-119.85449,,168.50989,-78.731903
2414000000,147.24908,-12.122244,,146.83643,-120.16478,,168.64514,-78.830437
2415000000,146.41599,-12.371569,,146.52309,-120.51823,,168.22826,-78.656837
2416000000,146.33359,-12.350904,,146.44469,-120.72133,,167.92711,-79.534798
2417000000,145.60786,-12.573679,,146.22733,-120.80228,,167.56993,-79.173904
2418000000,145.44025,-12.522655,,146.22618,-121.01422,,167.59274,-78.375862
2419000000,145.57176,-12.790369,,146.16968,-121.32678,,167.09344,-79.30397
2420000000,144.18649,-12.925339,,145.88771,-121.54762,,166.90108,-79.859138
2421000000,143.61998,-13.18868,,145.64441,-121.98934,,167.15315,-80.162308
2422000000,144.07712,-13.515643,,145.32808,-122.60986,,166.98164,-79.284744
2423000000,143.17839,-13.532676,,145.37863,-122.41792,,166.52315,-79.200798
2424000000,142.74654,-13.781575,,145.20363,-122.81134,,166.32295,-80.207062
2425000000,142.30025,-13.724578,,144.97227,-123.14858,,166.15219,-80.211571
2426000000,141.68219,-14.10566,,144.70006,-123.4939,,166.07343,-80.902107
2427000000,141.52011,-13.968184,,144.98323,-123.26523,,165.60695,-80.798309
2428000000,141.04729,-14.24578,,144.61458,-123.80639,,165.78081,-80.245659
2429000000,140.78459,-14.315928,,144.56339,-123.78925,,165.40764,-80.483734
2430000000,140.53867,-14.568717,,144.23824,-124.3009,,165.27515,-81.288643
2431000000,139.39847,-14.661421,,143.94978,-124.55121,,164.95374,-80.907875
2432000000,138.67189,-14.917876,,143.97017,-124.66356,,164.92419,-81.601143
2433000000,138.90254,-15.088449,,143.72826,-125.24616,,164.60817,-81.031036
2434000000,138.72681,-15.120356,,143.59906,-125.49068,,164.29396,-81.298492
2435000000,137.44278,-15.31591,,143.36064,-125.65434,,164.32304,-81.885941
2436000000,137.89174,-15.496199,,143.44113,-125.88858,,164.13991,-81.564697
2437000000,137.40163,-15.567581,,143.31035,-126.13763,,164.17639,-81.718636
2438000000,136.85066,-15.633616,,142.92928,-126.40376,,163.9482,-81.663513
2439000000,135.7773,-16.074785,,142.7404,-126.81441,,163.67807,-81.403763
2440000000,135.48712,-16.254492,,142.67508,-127.09493,,163.30568,-82.885925
2441000000,135.09167,-16.250856,,142.38428,-127.30212,,163.25677,-82.446602
2442000000,134.30356,-16.441238,,142.28777,-127.56194,,163.24875,-83.130669
2443000000,134.44618,-16.63921,,142.1927,-127.79858,,162.90999,-83.6446
2444000000,134.04878,-16.666552,,141.96959,-127.93008,,162.62346,-82.867706
2445000000,132.79506,-16.924587,,141.94916,-128.15753,,162.46074,-83.364113
2446000000,132.91161,-17.188536,,141.66751,-128.76108,,162.29179,-83.142494
2447000000,132.53465,-17.179031,,141.56447,-128.93417,,162.1425,-83.569489
2448000000,132.16656,-17.243095,,141.44949,-129.22086,,161.96257,-82.923409
2449000000,131.04376,-17.610039,,141.16574,-129.45766,,161.71323,-82.784416
2450000000,131.20183,-17.699224,,140.98314,-129.78571,,161.57571,-82.242416
2451000000,130.80772,-17.690609,,140.97954,-130.14424,,161.59993,-84.778137
2452000000,130.05875,-18.100939,,140.57741,-130.35942,,161.20343,-83.476364
2453000000,130.01727,-17.946009,,140.71426,-130.35484,,161.19676,-83.338089
2454000000,129.1503,-18.306194,,140.30487,-130.84491,,160.91235,-84.561859
2455000000,128.94484,-18.408987,,140.25293,-131.09341,,160.86453,-84.490799
2456000000,128.50026,-18.477619,,140.15723,-131.25903,,160.26672,-83.678261
2457000000,128.12369,-18.726376,,139.81425,-131.71468,,160.19835,-83.683167
2458000000,127.45831,-18.932556,,139.78857,-131.90099,,160.13853,-84.411232
2459000000,126.90907,-18.877375,,139.68929,-132.03249,,160.16814,-83.370796
2460000000,127.10813,-19.125046,,139.44666,-132.5394,,159.89601,-83.68541
2461000000,126.42273,-19.555481,,139.32863,-132.77084,,159.78299,-83.637276
2462000000,126.00597,-19.502085,,139.01268,-133.32541,,159.59477,-83.768791
2463000000,125.29659,-19.859409,,138.9091,-133.37767,,159.29288,-84.411636
2464000000,124.73663,-20.11208,,138.81209,-133.86191,,159.17223,-83.232361
2465000000,124.88886,-19.933933,,138.54707,-133.91965,,158.98642,-83.928185
2466000000,123.92451,-20.209932,,138.41438,-134.38628,,159.00934,-84.220406
2467000000,123.90771,-20.313353,,138.34164,-134.66498,,158.60265,-84.690048
2468000000,123.6042,-20.40596,,138.30978,-134.66577,,158.56975,-85.500076
2469000000,122.92723,-20.523972,,138.14188,-134.88109,,158.51358,-85.554848
2470000000,122.53712,-20.772774,,137.65367,-135.40974,,158.12799,-84.902168
2471000000,122.35841,-20.784048,,137.56868,-135.88622,,158.13188,-84.659592
2472000000,122.20434,-21.032928,,137.65126,-135.81393,,157.71715,-86.517746
2473000000,121.53517,-21.440144,,137.53409,-136.28203,,157.72624,-85.509109
2474000000,121.36464,-21.370171,,137.3024,-136.65392,,157.51421,-86.352448
2475000000,120.70543,-21.543615,,137.18663,-136.71309,,157.55934,-84.739861
2476000000,120.34702,-21.699377,,136.93448,-137.01671,,157.31316,-86.363091
2477000000,119.88418,-21.875427,,136.61635,-137.66534,,157.0883,-86.190376
2478000000,119.59847,-22.040144,,136.64685,-137.68225,,156.74213,-84.858986
2479000000,119.05237,-22.243868,,136.37941,-138.15152,,156.64398,-87.746384
2480000000,118.85873,-22.287416,,136.16879,-138.42596,,156.60324,-86.026474
2481000000,118.1367,-22.566431,,136.05893,-138.70815,,156.38602,-88.09182
2482000000,118.26007,-22.608854,,135.91161,-139.06226,,156.181,-84.51252
2483000000,117.69498,-22.644228,,135.77866,-139.103,,156.29791,-86.422409
2484000000,117.18828,-22.986778,,135.48474,-139.72662,,155.90283,-86.194672
2485000000,116.76292,-23.152697,,135.44199,-139.75151,,155.73744,-86.935081
2486000000,116.39058,-23.143116,,135.36391,-139.99738,,155.56444,-87.175476
2487000000,115.88586,-23.341932,,135.1861,-140.36052,,155.48326,-87.008888
2488000000,115.65596,-23.658352,,135.24684,-140.55223,,155.40143,-88.381676
2489000000,115.6049,-23.484495,,135.02042,-140.95535,,155.15157,-87.703995
2490000000,115.00568,-23.866514,,134.7551,-141.23929,,154.98029,-86.303482
2491000000,114.94317,-23.892086,,134.44267,-141.78006,,154.57477,-88.92083
2492000000,114.15614,-24.342615,,134.46625,-142.10231,,154.52731,-88.440086
2493000000,113.57037,-24.392588,,134.34279,-142.24226,,154.41713,-88.956367
2494000000,113.4402,-24.410709,,133.98106,-142.53796,,154.27135,-86.526482
2495000000,112.91572,-24.78688,,133.73689,-143.07671,,154.17778,-87.04464
2496000000,112.6664,-24.926609,,133.76401,-143.23787,,154.09593,-87.928467
2497000000,112.27579,-25.026308,,133.61559,-143.61726,,153.72569,-86.831924
2498000000,111.4304,-25.155052,,133.53473,-143.74402,,153.66315,-88.419823
2499000000,111.30216,-25.344982,,133.02411,-144.30762,,153.66933,-87.892586
2500000000,111.15689,-25.46752,,132.87711,-144.76779,,153.2847,-89.386368
2501000000,110.13689,-25.630373,,132.45291,-145.10243,,153.31915,-89.944855
2502000000,110.31572,-25.720182,,132.68327,-145.17181,,153.06685,-90.340202
2503000000,110.05624,-25.862038,,132.47635,-145.46075,,153.11931,-87.584641
2504000000,109.67198,-26.058952,,132.452,-145.74675,,152.87752,-89.808563
2505000000,109.02933,-26.176491,,131.97701,-146.27444,,152.52199,-90.551224
2506000000,108.9227,-26.205484,,132.02556,-146.32413,,152.515,-89.372787
2507000000,108.02101,-26.567467,,131.83305,-146.87819,,152.39565,-90.991226
2508000000,107.93411,-26.806278,,131.57787,-147.24026,,152.12296,-92.984077
2509000000,108.20456,-26.578745,,131.67915,-147.39316,,152.13342,-87.963341
2510000000,107.12039,-26.786396,,131.45813,-147.67059,,151.89268,-89.49295
2511000000,106.69717,-27.12998,,131.34477,-147.89987,,151.49167,-89.549942
2512000000,106.93399,-27.338093,,131.41412,-148.48087,,151.45432,-89.205742
2513000000,106.39306,-27.408745,,130.89178,-148.74858,,151.41348,-90.815399
2514000000,105.89056,-27.47253,,130.98131,-148.84381,,151.31166,-90.466377
2515000000,105.31317,-27.938177,,130.67122,-149.51787,,151.21034,-91.093666
2516000000,104.92795,-27.741085,,130.50014,-149.70723,,151.1223,-90.958023
2517000000,105.01491,-27.994715,,130.31436,-150.15158,,151.13498,-90.337166
2518000000,104.45878,-28.305563,,130.02736,-150.50758,,150.6245,-90.472443
2519000000,104.31022,-28.341091,,129.91983,-150.93338,,150.5598,-92.732498
2520000000,103.51841,-28.642849,,129.76456,-151.11261,,150.44621,-89.912697
2521000000,103.46242,-28.688133,,129.48856,-151.6433,,150.24306,-88.286079
2522000000,102.98574,-28.643921,,129.64592,-151.78546,,150.26282,-90.825455
2523000000,102.71389,-29.069941,,129.35469,-152.27223,,150.12563,-92.97084
2524000000,102.14521,-29.232527,,129.15588,-152.62411,,149.92261,-90.375366
2525000000,101.79757,-29.627134,,128.92139,-153.05399,,149.81709,-88.067497
2526000000,101.41965,-29.495981,,128.80112,-153.14835,,149.53839,-89.280479
2527000000,101.20324,-29.617575,,128.87756,-153.33591,,149.45529,-88.845345
2528000000,101.2207,-29.793247,,128.65967,-153.88292,,149.21144,-90.370583
2529000000,100.35894,-29.938103,,128.50526,-154.18579,,149.15617,-87.861542
2530000000,100.29916,-29.944874,,128.35008,-154.58601,,148.79733,-90.435028
2531000000,99.625175,-30.142872,,127.95533,-154.97565,,148.87384,-85.49659
2532000000,99.513062,-30.324196,,127.85307,-155.46178,,148.52228,-91.608955
2533000000,99.272972,-30.549257,,128.03398,-155.49672,,148.52362,-90.490227
2534000000,98.755859,-30.559841,,127.68372,-155.9037,,148.41592,-92.83638
2535000000,98.434593,-30.838507,,127.43604,-156.47719,,148.1505,-86.217087
2536000000,98.124283,-30.853542,,127.24986,-156.85849,,148.19701,-92.499283
2537000000,97.805817,-30.895931,,127.40519,-156.95346,,147.90833,-87.462662
2538000000,97.327026,-31.2547,,127.17928,-157.45525,,147.6132,-92.960098
2539000000,97.2556,-31.408895,,127.08899,-157.67212,,147.43495,-90.620934
2540000000,96.32415,-31.546585,,126.6348,-158.26288,,147.62733,-91.078163
2541000000,96.326187,-31.684343,,126.66359,-158.44919,,147.37709,-90.729225
2542000000,96.237106,-31.876596,,126.7253,-159.11357,,147.37964,-90.230492
2543000000,95.529907,-32.421696,,126.03403,-159.79448,,147.04874,-92.289734
2544000000,95.538361,-32.372883,,126.13847,-159.93227,,147.09491,-87.226616
2545000000,95.272087,-32.390205,,125.88252,-160.20323,,146.77696,-91.07811
2546000000,94.557999,-32.629383,,125.87152,-160.69641,,146.78761,-93.183838
2547000000,94.641716,-32.682453,,125.82781,-160.89841,,146.41759,-90.914101
2548000000,94.258812,-33.010853,,125.67023,-161.45143,,146.54955,-90.712135
2549000000,93.678474,-33.106796,,125.47462,-161.66818,,146.35303,-87.411949
2550000000,93.350754,-33.103947,,125.46542,-161.96024,,146.1544,-89.302246
2551000000,93.367432,-33.162086,,125.24835,-162.37099,,146.28572,-87.917305
2552000000,92.818398,-33.533051,,125.0519,-162.83659,,145.86777,-91.149254
2553000000,92.290939,-33.704872,,124.82976,-163.42383,,145.77155,-90.023254
2554000000,91.605476,-34.033581,,124.58043,-163.74358,,145.601,-90.843346
2555000000,91.842224,-33.964752,,124.57449,-164.02309,,145.32863,-91.084984
2556000000,91.62812,-33.924274,,124.35105,-164.32402,,145.23727,-89.185173
2557000000,90.959839,-34.14846,,124.32421,-164.74992,,145.35057,-90.897461
2558000000,90.836746,-34.334122,,124.1334,-165.31512,,145.06151,-88.993454
2559000000,90.407631,-34.6091,,124.12827,-165.72147,,145.06964,-91.8368
2560000000,90.12899,-34.733143,,124.1334,-166.02122,,144.6348,-89.851952
2561000000,89.851532,-34.741131,,123.92364,-166.34985,,144.64413,-90.333672
2562000000,89.49044,-35.03714,,123.73044,-166.86247,,144.60909,-92.075722
2563000000,89.306313,-35.103333,,123.57362,-167.19862,,144.28632,-87.529663
2564000000,89.06086,-35.380627,,123.63237,-167.61482,,144.16612,-87.282005
2565000000,88.494598,-35.359612,,123.49466,-167.99298,,143.93425,-90.378105
2566000000,88.178497,-35.656445,,123.41693,-168.44453,,144.01643,-91.176453
2567000000,87.729042,-35.865406,,123.2737,-168.91321,,143.88853,-89.025742
2568000000,87.290741,-35.852257,,122.98384,-169.39938,,143.69788,-89.527145
2569000000,87.628532,-36.16861,,122.98303,-169.84666,,143.60779,-90.044861
2570000000,86.869827,-36.14378,,122.78843,-170.15562,,143.39478,-93.038963
2571000000,86.385567,-36.504192,,122.88543,-170.61343,,143.27742,-90.479782
2572000000,86.139824,-36.724327,,122.54585,-171.13676,,143.34607,-92.735779
2573000000,85.852272,-36.470409,,122.8107,-171.32669,,143.01675,-90.1269
2574000000,85.497177,-36.747284,,122.38313,-171.8351,,142.73424,-91.00235
2575000000,85.355408,-37.065128,,122.58626,-172.37263,,142.72745,-91.590294
2576000000,84.991638,-37.368549,,122.369,-172.82153,,142.46321,-91.565445
2577000000,84.384369,-37.323433,,122.18179,-173.21725,,142.38319,-90.039909
2578000000,84.218201,-37.619884,,121.99092,-173.72212,,142.29819,-92.344711
2579000000,83.829185,-37.575531,,121.93134,-174.08705,,141.978,-91.331436
2580000000,83.575699,-37.599895,,121.99207,-174.48804,,142.02991,-92.84903
2581000000,83.288811,-37.79472,,122.09875,-174.91789,,141.79311,-92.432877
2582000000,83.0355,-38.294815,,121.80964,-175.41992,,141.83649,-95.534096
2583000000,82.389595,-38.576759,,121.67406,-176.0769,,141.41002,-95.661201
2584000000,82.297638,-38.559261,,121.59764,-176.68166,,141.68692,-94.896782
2585000000,82.11805,-38.585674,,121.79601,-176.84358,,141.33061,-97.258583
2586000000,81.93103,-38.80814,,121.50561,-177.41577,,141.10883,-89.909241
2587000000,81.388512,-38.872646,,121.6325,-177.84363,,141.24852,-91.816414
2588000000,81.281387,-38.923939,,121.6257,-178.18091,,141.18008,-92.181114
2589000000,81.157402,-39.31424,,121.60103,-178.73273,,141.24284,-90.965607
2590000000,80.587891,-39.322777,,121.44862,-179.25386,,140.80688,-94.179703
2591000000,80.119553,-39.457092,,121.49429,-179.57169,,140.67186,-90.971359
2592000000,79.981735,-39.680786,,121.32383,179.78931,,140.57254,-96.56572
2593000000,79.828209,-39.739655,,121.46598,179.40472,,140.00963,-90.57074
2594000000,79.56675,-39.985851,,121.50702,178.93571,,140.09528,-93.127693
2595000000,79.220032,-40.28376,,121.54491,178.39555,,139.94243,-93.584061
2596000000,78.691605,-40.324883,,121.54691,177.88498,,139.89587,-90.373909
2597000000,78.572899,-40.662483,,121.54205,177.30946,,139.60144,-91.550438
2598000000,78.357895,-40.550522,,121.57226,176.93787,,139.60426,-92.518082
2599000000,77.717476,-40.726532,,121.57379,176.24226,,139.81032,-93.494591
2600000000,77.466431,-40.74757,,121.49852,175.93239,,139.63425,-92.879608
2601000000,77.342743,-41.089149,,121.74666,175.42203,,139.32585,-88.84108
2602000000,76.909409,-41.092434,,121.56123,174.95544,,139.19574,-92.467163
2603000000,76.49659,-41.619972,,121.7394,174.32431,,138.94771,-92.544563
2604000000,76.300491,-41.577797,,122.00719,173.81073,,138.86154,-95.146027
2605000000,76.375053,-41.767555,,121.9556,173.21921,,139.0388,-95.761086
