Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),,S11 BSF HFSS Mag,S21 BSF HFSS Mag
1411000000,-17.561794,-0.46500683,,-21.79687824,-0.825013089
1412000000,-17.508652,-0.48440185,,-21.85440211,-0.825379108
1413000000,-17.50527,-0.47425792,,-21.91280434,-0.825745797
1414000000,-17.56134,-0.50821853,,-21.97209946,-0.826113238
1415000000,-17.624805,-0.50958478,,-22.03230239,-0.826481512
1416000000,-17.593588,-0.49399868,,-22.09342845,-0.8268507
1417000000,-17.674498,-0.47217619,,-22.15549337,-0.827220885
1418000000,-17.735825,-0.49899089,,-22.21851331,-0.827592151
1419000000,-17.769127,-0.47937125,,-22.28250486,-0.827964582
1420000000,-17.827686,-0.47717807,,-22.34748506,-0.828338265
1421000000,-17.835915,-0.48341441,,-22.41347142,-0.828713285
1422000000,-17.863918,-0.48817819,,-22.48048194,-0.829089731
1423000000,-17.922976,-0.48975405,,-22.5485351,-0.82946769
1424000000,-17.95834,-0.47381628,,-22.6176499,-0.829847252
1425000000,-17.989515,-0.47802386,,-22.68784588,-0.830228507
1426000000,-17.922731,-0.49133471,,-22.7591431,-0.830611545
1427000000,-18.093498,-0.51846111,,-22.83156221,-0.83099646
1428000000,-18.096388,-0.46306443,,-22.90512442,-0.831383344
1429000000,-18.117855,-0.48613575,,-22.97985155,-0.83177229
1430000000,-18.195732,-0.48362482,,-23.05576604,-0.832163395
1431000000,-18.208645,-0.47015929,,-23.13289095,-0.832556753
1432000000,-18.197107,-0.46219394,,-23.21125002,-0.832952461
1433000000,-18.236691,-0.48634809,,-23.29086765,-0.833350617
1434000000,-18.304745,-0.46164542,,-23.37176894,-0.83375132
1435000000,-18.280186,-0.46155989,,-23.45397972,-0.834154668
1436000000,-18.316452,-0.48274437,,-23.53752655,-0.834560763
1437000000,-18.420036,-0.46387231,,-23.62243675,-0.834969706
1438000000,-18.520042,-0.48200673,,-23.70873842,-0.835381599
1439000000,-18.481394,-0.4719047,,-23.79646046,-0.835796545
1440000000,-18.552336,-0.47143194,,-23.88563261,-0.836214649
1441000000,-18.601095,-0.46712142,,-23.97628545,-0.836636015
1442000000,-18.595215,-0.48281521,,-24.06845042,-0.837060751
1443000000,-18.694113,-0.49412498,,-24.16215985,-0.837488962
1444000000,-18.688822,-0.49254915,,-24.25744698,-0.837920757
1445000000,-18.705359,-0.47134218,,-24.35434598,-0.838356246
1446000000,-18.773638,-0.48708883,,-24.45289194,-0.838795536
1447000000,-18.794903,-0.50343388,,-24.55312092,-0.839238741
1448000000,-18.827168,-0.46540642,,-24.65506997,-0.839685971
1449000000,-18.866673,-0.48057142,,-24.75877709,-0.840137339
1450000000,-18.904293,-0.4444479,,-24.86428128,-0.840592958
1451000000,-18.880186,-0.46806878,,-24.97162253,-0.841052944
1452000000,-18.913471,-0.47505015,,-25.08084183,-0.841517412
1453000000,-19.063301,-0.48002994,,-25.19198114,-0.841986478
1454000000,-19.061291,-0.48223332,,-25.30508339,-0.84246026
1455000000,-19.056257,-0.47184587,,-25.42019246,-0.842938876
1456000000,-19.17421,-0.47138178,,-25.53735314,-0.843422445
1457000000,-19.205614,-0.48553669,,-25.65661111,-0.843911089
1458000000,-19.249933,-0.4861542,,-25.77801283,-0.844404927
1459000000,-19.279705,-0.44810164,,-25.90160556,-0.844904082
1460000000,-19.258371,-0.47178593,,-26.02743716,-0.845408678
1461000000,-19.367149,-0.46443379,,-26.1555561,-0.845918838
1462000000,-19.450169,-0.49220735,,-26.2860112,-0.846434686
1463000000,-19.445635,-0.45114255,,-26.41885158,-0.84695635
1464000000,-19.509203,-0.50567657,,-26.55412639,-0.847483956
1465000000,-19.52183,-0.47915915,,-26.69188461,-0.848017632
1466000000,-19.686993,-0.5063743,,-26.83217474,-0.848557506
1467000000,-19.611391,-0.47082248,,-26.9750445,-0.849103707
1468000000,-19.653296,-0.49017119,,-27.12054041,-0.849656368
1469000000,-19.767046,-0.497686,,-27.26870732,-0.850215618
1470000000,-19.825588,-0.49444452,,-27.41958788,-0.850781591
1471000000,-19.915436,-0.50011855,,-27.57322187,-0.851354419
1472000000,-19.810009,-0.48837894,,-27.72964546,-0.851934237
1473000000,-19.863779,-0.46778876,,-27.8888903,-0.85252118
1474000000,-19.866091,-0.50021172,,-28.0509825,-0.853115385
1475000000,-19.907322,-0.4966557,,-28.21594142,-0.853716987
1476000000,-20.023376,-0.47650442,,-28.38377823,-0.854326125
1477000000,-19.970091,-0.45556924,,-28.55449431,-0.854942938
1478000000,-20.062889,-0.46577463,,-28.72807932,-0.855567566
1479000000,-20.171402,-0.47431207,,-28.90450903,-0.856200148
1480000000,-20.16506,-0.4949978,,-29.08374273,-0.856840827
1481000000,-20.230009,-0.50939989,,-29.26572035,-0.857489745
1482000000,-20.265022,-0.48643231,,-29.4503591,-0.858147045
1483000000,-20.33185,-0.46658218,,-29.63754961,-0.858812871
1484000000,-20.253992,-0.46038923,,-29.82715156,-0.859487368
1485000000,-20.423338,-0.49447361,,-30.01898877,-0.860170683
1486000000,-20.356346,-0.46353945,,-30.21284359,-0.860862962
1487000000,-20.441074,-0.48344827,,-30.40845069,-0.861564352
1488000000,-20.36928,-0.45366856,,-30.6054902,-0.862275002
1489000000,-20.491417,-0.45882359,,-30.80358019,-0.862995062
1490000000,-20.5354,-0.5033164,,-31.00226853,-0.863724682
1491000000,-20.564119,-0.46304312,,-31.20102436,-0.864464012
1492000000,-20.630732,-0.48445779,,-31.39922923,-0.865213205
1493000000,-20.58341,-0.45275912,,-31.59616829,-0.865972414
1494000000,-20.710224,-0.45689914,,-31.79102192,-0.866741792
1495000000,-20.697763,-0.47671014,,-31.98285835,-0.867521493
1496000000,-20.804152,-0.49385124,,-32.17062803,-0.868311673
1497000000,-20.74826,-0.47530127,,-32.35316064,-0.869112488
1498000000,-20.787975,-0.48178905,,-32.52916581,-0.869924095
1499000000,-20.832794,-0.47109774,,-32.69723871,-0.870746651
1500000000,-20.871042,-0.50470084,,-32.85587187,-0.871580316
1501000000,-20.971985,-0.47997236,,-33.00347413,-0.872425247
1502000000,-20.889992,-0.49743387,,-33.13839796,-0.873281606
1503000000,-21.017843,-0.46782374,,-33.25897518,-0.874149554
1504000000,-21.045197,-0.48489013,,-33.36356114,-0.875029251
1505000000,-21.062,-0.50531197,,-33.45058574,-0.875920861
1506000000,-20.973742,-0.45636776,,-33.51860934,-0.876824546
1507000000,-21.129745,-0.50790292,,-33.56637993,-0.877740471
1508000000,-21.085257,-0.47989053,,-33.59288755,-0.8786688
1509000000,-21.163755,-0.45681041,,-33.59741127,-0.879609699
1510000000,-21.131891,-0.49155861,,-33.57955454,-0.880563334
1511000000,-21.277405,-0.50408369,,-33.53926513,-0.881529871
1512000000,-21.280857,-0.49446735,,-33.47683785,-0.882509479
1513000000,-21.250933,-0.47648436,,-33.39289955,-0.883502326
1514000000,-21.351591,-0.49497056,,-33.28837813,-0.88450858
1515000000,-21.416899,-0.51077759,,-33.16445862,-0.885528412
1516000000,-21.341406,-0.51093489,,-33.02253045,-0.886561992
1517000000,-21.3605,-0.50317448,,-32.86413069,-0.887609491
1518000000,-21.38269,-0.45724118,,-32.69088732,-0.888671081
1519000000,-21.441921,-0.50082284,,-32.50446651,-0.889746935
1520000000,-21.378176,-0.47978687,,-32.30652618,-0.890837224
1521000000,-21.449472,-0.49270916,,-32.09867765,-0.891942124
1522000000,-21.461838,-0.47497955,,-31.88245587,-0.893061808
1523000000,-21.509993,-0.48952195,,-31.65929802,-0.894196451
1524000000,-21.490757,-0.48217025,,-31.43052964,-0.89534623
1525000000,-21.450407,-0.49321547,,-31.19735734,-0.89651132
1526000000,-21.466328,-0.48473665,,-30.96086672,-0.897691897
1527000000,-21.531561,-0.49168444,,-30.7220244,-0.898888141
1528000000,-21.441896,-0.50397372,,-30.48168293,-0.900100227
1529000000,-21.451044,-0.49667585,,-30.24058774,-0.901328336
1530000000,-21.537977,-0.50906891,,-29.99938529,-0.902572646
1531000000,-21.492945,-0.52240199,,-29.7586318,-0.903833336
1532000000,-21.427948,-0.48333424,,-29.5188021,-0.905110586
1533000000,-21.44998,-0.49527094,,-29.28029833,-0.906404579
1534000000,-21.404022,-0.48015067,,-29.04345817,-0.907715493
1535000000,-21.452213,-0.50121921,,-28.80856258,-0.909043512
1536000000,-21.4697,-0.52048445,,-28.57584285,-0.910388818
1537000000,-21.465443,-0.50383681,,-28.34548702,-0.911751592
1538000000,-21.436872,-0.51176345,,-28.11764564,-0.913132018
1539000000,-21.441898,-0.50336373,,-27.8924369,-0.91453028
1540000000,-21.47275,-0.49022436,,-27.66995118,-0.915946561
1541000000,-21.464666,-0.51918441,,-27.45025501,-0.917381046
1542000000,-21.358595,-0.51234066,,-27.23339461,-0.91883392
1543000000,-21.433207,-0.51372176,,-27.01939891,-0.920305368
1544000000,-21.353422,-0.50460845,,-26.80828219,-0.921795575
1545000000,-21.400045,-0.48411137,,-26.60004641,-0.923304727
1546000000,-21.354927,-0.51394892,,-26.39468319,-0.924833011
1547000000,-21.359221,-0.50558496,,-26.19217548,-0.926380613
1548000000,-21.380045,-0.52188629,,-25.9924991,-0.927947721
1549000000,-21.239187,-0.49016303,,-25.79562397,-0.929534521
1550000000,-21.295334,-0.49851269,,-25.60151521,-0.931141201
1551000000,-21.195038,-0.50691265,,-25.41013406,-0.932767949
1552000000,-21.183594,-0.51965976,,-25.22143868,-0.934414953
1553000000,-21.156935,-0.51281178,,-25.03538485,-0.936082402
1554000000,-21.124943,-0.5008778,,-24.85192651,-0.937770484
1555000000,-21.10866,-0.50804865,,-24.6710163,-0.939479387
1556000000,-21.184895,-0.52352011,,-24.49260592,-0.941209302
1557000000,-21.02771,-0.52591413,,-24.31664653,-0.942960417
1558000000,-20.985825,-0.51578867,,-24.14308903,-0.944732922
1559000000,-21.0382,-0.53366864,,-23.97188429,-0.946527006
1560000000,-20.975677,-0.53059661,,-23.80298338,-0.948342859
1561000000,-20.915295,-0.539738,,-23.63633775,-0.950180671
1562000000,-20.87759,-0.56849748,,-23.47189934,-0.952040632
1563000000,-20.857386,-0.50486481,,-23.30962072,-0.953922932
1564000000,-20.7885,-0.54562449,,-23.1494552,-0.955827762
1565000000,-20.747669,-0.5020529,,-22.99135686,-0.957755311
1566000000,-20.68236,-0.52595919,,-22.83528066,-0.95970577
1567000000,-20.677261,-0.50996232,,-22.68118244,-0.961679329
1568000000,-20.587791,-0.53107214,,-22.52901899,-0.963676179
1569000000,-20.522303,-0.52538377,,-22.37874806,-0.965696509
1570000000,-20.585289,-0.53128785,,-22.23032837,-0.967740511
1571000000,-20.469946,-0.52952182,,-22.08371965,-0.969808374
1572000000,-20.409714,-0.53480136,,-21.93888259,-0.971900289
1573000000,-20.33569,-0.52339679,,-21.79577887,-0.974016446
1574000000,-20.362837,-0.52881151,,-21.65437118,-0.976157035
1575000000,-20.279461,-0.5166418,,-21.51462316,-0.978322246
1576000000,-20.248177,-0.54826742,,-21.3764994,-0.980512269
1577000000,-20.257431,-0.56649411,,-21.23996545,-0.982727293
1578000000,-20.161316,-0.53489524,,-21.1049878,-0.984967509
1579000000,-20.078648,-0.54167467,,-20.97153382,-0.987233104
1580000000,-19.984798,-0.53824031,,-20.83957179,-0.98952427
1581000000,-19.95685,-0.5494442,,-20.70907086,-0.991841193
1582000000,-19.910297,-0.5556491,,-20.58000102,-0.994184064
1583000000,-19.895306,-0.5383116,,-20.45233311,-0.99655307
1584000000,-19.846148,-0.54634875,,-20.32603876,-0.9989484
1585000000,-19.724165,-0.5553897,,-20.20109039,-1.001370241
1586000000,-19.768131,-0.55223465,,-20.07746119,-1.003818782
1587000000,-19.641748,-0.53511387,,-19.95512508,-1.006294209
1588000000,-19.607624,-0.5652706,,-19.83405672,-1.008796708
1589000000,-19.512377,-0.54024422,,-19.71423145,-1.011326467
1590000000,-19.52651,-0.54598022,,-19.59562532,-1.013883672
1591000000,-19.395067,-0.56650943,,-19.47821502,-1.016468507
1592000000,-19.283375,-0.53534865,,-19.36197788,-1.019081159
1593000000,-19.284216,-0.56951916,,-19.24689185,-1.021721812
1594000000,-19.172173,-0.56116629,,-19.1329355,-1.02439065
1595000000,-19.141041,-0.55138808,,-19.02008796,-1.027087857
1596000000,-19.040546,-0.52712077,,-18.90832894,-1.029813616
1597000000,-19.048557,-0.56959915,,-18.7976387,-1.03256811
1598000000,-18.910999,-0.51326579,,-18.68799803,-1.035351521
1599000000,-18.849977,-0.55132747,,-18.57938822,-1.03816403
1600000000,-18.89106,-0.57132792,,-18.47179107,-1.041005819
1601000000,-18.74511,-0.55868548,,-18.36518887,-1.043877067
1602000000,-18.724894,-0.56999564,,-18.25956437,-1.046777954
1603000000,-18.654455,-0.59002596,,-18.15490076,-1.049708659
1604000000,-18.60615,-0.58857834,,-18.0511817,-1.052669361
1605000000,-18.530796,-0.5825789,,-17.94839125,-1.055660236
1606000000,-18.460104,-0.57708037,,-17.84651389,-1.058681462
1607000000,-18.372557,-0.57966149,,-17.7455345,-1.061733215
1608000000,-18.340088,-0.56348234,,-17.64543834,-1.06481567
1609000000,-18.282091,-0.56657213,,-17.54621106,-1.067929001
1610000000,-18.242365,-0.58187413,,-17.44783866,-1.071073382
1611000000,-18.14492,-0.57045722,,-17.3503075,-1.074248986
1612000000,-18.086466,-0.5593605,,-17.25360428,-1.077455985
1613000000,-17.99822,-0.57369292,,-17.15771602,-1.080694549
1614000000,-17.955072,-0.57678503,,-17.06263008,-1.083964849
1615000000,-17.897408,-0.60014492,,-16.96833411,-1.087267054
1616000000,-17.865696,-0.58199614,,-16.87481607,-1.090601332
1617000000,-17.737787,-0.57504272,,-16.78206424,-1.093967851
1618000000,-17.631723,-0.59469545,,-16.69006713,-1.097366776
1619000000,-17.650389,-0.58466607,,-16.59881356,-1.100798273
1620000000,-17.561401,-0.58272099,,-16.50829262,-1.104262505
1621000000,-17.504375,-0.59751785,,-16.41849365,-1.107759637
1622000000,-17.457436,-0.61643028,,-16.32940623,-1.111289829
1623000000,-17.370056,-0.60647196,,-16.2410202,-1.114853243
1624000000,-17.316591,-0.6062966,,-16.15332563,-1.118450039
1625000000,-17.275002,-0.60928911,,-16.06631282,-1.122080374
1626000000,-17.204432,-0.61860812,,-15.97997231,-1.125744407
1627000000,-17.090364,-0.61455721,,-15.89429482,-1.129442294
1628000000,-17.095421,-0.61230201,,-15.80927131,-1.133174189
1629000000,-16.970734,-0.58833826,,-15.72489295,-1.136940246
1630000000,-16.87146,-0.60573816,,-15.64115107,-1.140740618
1631000000,-16.8363,-0.60462534,,-15.55803724,-1.144575456
1632000000,-16.781761,-0.5862574,,-15.47554318,-1.148444909
1633000000,-16.728966,-0.61197686,,-15.39366081,-1.152349126
1634000000,-16.675398,-0.63678282,,-15.31238224,-1.156288255
1635000000,-16.608341,-0.61187571,,-15.23169972,-1.16026244
1636000000,-16.599476,-0.64328974,,-15.15160568,-1.164271826
1637000000,-16.476681,-0.61376548,,-15.07209274,-1.168316556
1638000000,-16.434814,-0.63196695,,-14.99315364,-1.172396772
1639000000,-16.346651,-0.62940669,,-14.91478129,-1.176512614
1640000000,-16.258667,-0.62929934,,-14.83696875,-1.180664219
1641000000,-16.2353,-0.62415695,,-14.75970923,-1.184851725
1642000000,-16.168215,-0.68862993,,-14.68299606,-1.189075267
1643000000,-16.136333,-0.66246527,,-14.60682275,-1.19333498
1644000000,-16.078321,-0.65491593,,-14.5311829,-1.197630995
1645000000,-16.006674,-0.66964447,,-14.45607026,-1.201963444
1646000000,-15.926587,-0.64239436,,-14.38147872,-1.206332454
1647000000,-15.825402,-0.64584142,,-14.30740227,-1.210738154
1648000000,-15.770525,-0.64291072,,-14.23383503,-1.21518067
1649000000,-15.723309,-0.64075953,,-14.16077125,-1.219660125
1650000000,-15.730883,-0.64711267,,-14.08820527,-1.224176642
1651000000,-15.610728,-0.64773041,,-14.01613156,-1.228730341
1652000000,-15.604846,-0.6654219,,-13.9445447,-1.233321342
1653000000,-15.504292,-0.64781141,,-13.87343936,-1.237949761
1654000000,-15.461895,-0.66851664,,-13.80281032,-1.242615714
1655000000,-15.396311,-0.65072209,,-13.73265247,-1.247319315
1656000000,-15.352443,-0.67136103,,-13.6629608,-1.252060674
1657000000,-15.278543,-0.69239104,,-13.59373036,-1.256839903
1658000000,-15.198517,-0.67261326,,-13.52495634,-1.261657108
1659000000,-15.183773,-0.70283055,,-13.45663399,-1.266512396
1660000000,-15.13071,-0.68711329,,-13.38875867,-1.271405872
1661000000,-15.080889,-0.68035865,,-13.3213258,-1.276337636
1662000000,-15.013416,-0.70810843,,-13.25433091,-1.281307791
1663000000,-14.946064,-0.6777159,,-13.1877696,-1.286316434
1664000000,-14.930273,-0.70939732,,-13.12163755,-1.291363661
1665000000,-14.794806,-0.68083316,,-13.05593051,-1.296449567
1666000000,-14.781842,-0.7114237,,-12.99064433,-1.301574244
1667000000,-14.737887,-0.71417034,,-12.92577492,-1.306737782
1668000000,-14.663785,-0.70855433,,-12.86131825,-1.311940271
1669000000,-14.6104,-0.70917857,,-12.79727038,-1.317181795
1670000000,-14.579624,-0.72026557,,-12.73362744,-1.322462439
1671000000,-14.507477,-0.70183724,,-12.67038561,-1.327782285
1672000000,-14.454431,-0.71653122,,-12.60754116,-1.333141413
1673000000,-14.370782,-0.71185464,,-12.5450904,-1.338539901
1674000000,-14.350765,-0.73106503,,-12.48302971,-1.343977824
1675000000,-14.247732,-0.71269542,,-12.42135555,-1.349455255
1676000000,-14.204711,-0.72292924,,-12.36006441,-1.354972266
1677000000,-14.117547,-0.70960552,,-12.29915287,-1.360528925
1678000000,-14.077641,-0.71526676,,-12.23861753,-1.3661253
1679000000,-14.057129,-0.72818756,,-12.17845509,-1.371761455
1680000000,-14.014684,-0.73183209,,-12.11866227,-1.377437452
1681000000,-13.925825,-0.73090905,,-12.05923586,-1.383153352
1682000000,-13.887595,-0.73430175,,-12.00017269,-1.388909211
1683000000,-13.848476,-0.73602837,,-11.94146965,-1.394705086
1684000000,-13.811065,-0.75890112,,-11.88312369,-1.40054103
1685000000,-13.746776,-0.75514424,,-11.82513178,-1.406417092
1686000000,-13.644613,-0.71408057,,-11.76749097,-1.412333323
1687000000,-13.610897,-0.75702691,,-11.71019834,-1.418289767
1688000000,-13.594097,-0.76998532,,-11.653251,-1.424286469
1689000000,-13.517099,-0.76074165,,-11.59664614,-1.430323469
1690000000,-13.473073,-0.7558856,,-11.54038097,-1.436400808
1691000000,-13.410288,-0.75676191,,-11.48445275,-1.442518521
1692000000,-13.374742,-0.7556023,,-11.42885877,-1.448676643
1693000000,-13.332105,-0.79098922,,-11.37359637,-1.454875206
1694000000,-13.25692,-0.80836695,,-11.31866294,-1.461114238
1695000000,-13.18297,-0.7594685,,-11.2640559,-1.467393766
1696000000,-13.182472,-0.791646,,-11.20977269,-1.473713816
1697000000,-13.126444,-0.7781601,,-11.15581082,-1.480074408
1698000000,-13.047551,-0.77047241,,-11.10216782,-1.486475563
1699000000,-13.020953,-0.80136138,,-11.04884125,-1.492917297
1700000000,-13.00177,-0.80584824,,-10.99582872,-1.499399624
1701000000,-12.923675,-0.77567202,,-10.94312785,-1.505922558
1702000000,-12.874725,-0.80822098,,-10.89073632,-1.512486107
1703000000,-12.839122,-0.81432223,,-10.83865183,-1.519090277
1704000000,-12.796375,-0.78965408,,-10.78687212,-1.525735075
1705000000,-12.748533,-0.83665103,,-10.73539495,-1.5324205
1706000000,-12.687737,-0.80417222,,-10.68421811,-1.539146553
1707000000,-12.658267,-0.83898664,,-10.63333944,-1.545913231
1708000000,-12.582154,-0.81254756,,-10.58275678,-1.552720527
1709000000,-12.545394,-0.82465512,,-10.53246803,-1.559568434
1710000000,-12.521838,-0.83307266,,-10.48247109,-1.56645694
1711000000,-12.403686,-0.80909115,,-10.43276391,-1.573386032
1712000000,-12.402873,-0.83500189,,-10.38334445,-1.580355693
1713000000,-12.337551,-0.83683032,,-10.33421071,-1.587365906
1714000000,-12.301585,-0.84312773,,-10.2853607,-1.594416648
1715000000,-12.249546,-0.84305441,,-10.23679248,-1.601507896
1716000000,-12.185542,-0.8385694,,-10.1885041,-1.608639624
1717000000,-12.145914,-0.81609315,,-10.14049368,-1.615811802
1718000000,-12.126192,-0.85087472,,-10.09275932,-1.623024399
1719000000,-12.100262,-0.85447609,,-10.04529917,-1.63027738
1720000000,-12.045861,-0.84301353,,-9.998111393,-1.637570709
1721000000,-12.013062,-0.87144393,,-9.951194177,-1.644904346
1722000000,-11.966609,-0.86620849,,-9.904545731,-1.652278248
1723000000,-11.952047,-0.87670428,,-9.858164286,-1.659692372
1724000000,-11.857708,-0.87447608,,-9.812048096,-1.667146669
1725000000,-11.861799,-0.90019947,,-9.766195433,-1.67464109
1726000000,-11.759282,-0.88620371,,-9.72060459,-1.682175582
1727000000,-11.751542,-0.8937254,,-9.675273881,-1.689750091
1728000000,-11.702651,-0.90552866,,-9.63020164,-1.697364557
1729000000,-11.667891,-0.88822824,,-9.585386217,-1.705018921
1730000000,-11.589107,-0.88649893,,-9.540825985,-1.712713119
1731000000,-11.594129,-0.90149462,,-9.496519332,-1.720447086
1732000000,-11.534803,-0.90138227,,-9.452464665,-1.728220754
1733000000,-11.465233,-0.89473969,,-9.40866041,-1.736034051
1734000000,-11.446012,-0.92187893,,-9.365105009,-1.743886904
1735000000,-11.399108,-0.92168349,,-9.321796922,-1.751779237
1736000000,-11.396608,-0.94409627,,-9.278734625,-1.759710971
1737000000,-11.308887,-0.90885955,,-9.235916609,-1.767682024
1738000000,-11.305662,-0.94621271,,-9.193341385,-1.775692313
1739000000,-11.266007,-0.9260506,,-9.151007475,-1.783741752
1740000000,-11.179098,-0.93826157,,-9.10891342,-1.79183025
1741000000,-11.167286,-0.95415145,,-9.067057774,-1.799957717
