!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Thursday, February 25, 2016 16:42:25
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB)
1885000000,-1.2037637
1886000000,-1.2160234
1887000000,-1.2419583
1888000000,-1.2358484
1889000000,-1.2193903
1890000000,-1.2110382
1891000000,-1.2305495
1892000000,-1.2053968
1893000000,-1.2230651
1894000000,-1.223202
1895000000,-1.2479298
1896000000,-1.245542
1897000000,-1.2344395
1898000000,-1.2408149
1899000000,-1.2522846
1900000000,-1.2253422
1901000000,-1.234581
1902000000,-1.2540958
1903000000,-1.2095112
1904000000,-1.2684735
1905000000,-1.2470015
1906000000,-1.2686535
1907000000,-1.2428024
1908000000,-1.2590587
1909000000,-1.2713951
1910000000,-1.2113289
1911000000,-1.2321111
1912000000,-1.2291466
1913000000,-1.2428426
1914000000,-1.2130229
1915000000,-1.2173228
1916000000,-1.2344174
1917000000,-1.2208619
1918000000,-1.2387222
1919000000,-1.201263
1920000000,-1.2550061
1921000000,-1.2510344
1922000000,-1.2576133
1923000000,-1.2552959
1924000000,-1.2773761
1925000000,-1.2364656
1926000000,-1.2851363
1927000000,-1.2624605
1928000000,-1.2770753
1929000000,-1.2565589
1930000000,-1.2845397
1931000000,-1.2432644
1932000000,-1.2487986
1933000000,-1.25582
1934000000,-1.2667754
1935000000,-1.260693
1936000000,-1.2686268
1937000000,-1.2346245
1938000000,-1.2795323
1939000000,-1.2330456
1940000000,-1.2499651
1941000000,-1.2515306
1942000000,-1.2525284
1943000000,-1.2620194
1944000000,-1.2876716
1945000000,-1.2753842
1946000000,-1.257117
1947000000,-1.2615234
1948000000,-1.2343249
1949000000,-1.2251823
1950000000,-1.2610873
1951000000,-1.2539018
1952000000,-1.2580962
1953000000,-1.2428848
1954000000,-1.2872494
1955000000,-1.2689164
1956000000,-1.2671511
1957000000,-1.2906698
1958000000,-1.2713805
1959000000,-1.286458
1960000000,-1.2512692
1961000000,-1.2798197
1962000000,-1.2488408
1963000000,-1.2683351
1964000000,-1.2848134
1965000000,-1.2830155
1966000000,-1.2535608
1967000000,-1.2598646
1968000000,-1.2704167
1969000000,-1.26395
1970000000,-1.2512536
1971000000,-1.2793478
1972000000,-1.2748432
1973000000,-1.2501849
1974000000,-1.266016
1975000000,-1.275851
1976000000,-1.2661325
1977000000,-1.2605872
1978000000,-1.2508101
1979000000,-1.2993969
1980000000,-1.278923
1981000000,-1.2349203
1982000000,-1.2628388
1983000000,-1.2291548
1984000000,-1.2327336
1985000000,-1.2587947
1986000000,-1.2490194
1987000000,-1.2624247
1988000000,-1.2460743
1989000000,-1.2535546
1990000000,-1.2298768
1991000000,-1.2742341
1992000000,-1.2707978
1993000000,-1.2295491
1994000000,-1.2955985
1995000000,-1.2836642
1996000000,-1.2580757
1997000000,-1.2365359
1998000000,-1.2513039
1999000000,-1.2653069
2000000000,-1.2560714
2001000000,-1.2753115
2002000000,-1.2496711
2003000000,-1.2511306
2004000000,-1.2741907
2005000000,-1.2710884
2006000000,-1.249446
2007000000,-1.227634
2008000000,-1.2803274
2009000000,-1.2639834
2010000000,-1.2760161
2011000000,-1.2560449
2012000000,-1.2717881
2013000000,-1.2580047
2014000000,-1.2624202
2015000000,-1.2572788
2016000000,-1.2619009
2017000000,-1.2569927
2018000000,-1.2636203
2019000000,-1.2691138
2020000000,-1.2808632
2021000000,-1.2938755
2022000000,-1.2614385
2023000000,-1.2702522
2024000000,-1.2577289
2025000000,-1.2584785
2026000000,-1.2791247
2027000000,-1.2718539
2028000000,-1.2630134
2029000000,-1.271579
2030000000,-1.2456425
2031000000,-1.2821838
2032000000,-1.2904979
2033000000,-1.2630285
2034000000,-1.2811201
2035000000,-1.2861707
2036000000,-1.2415618
2037000000,-1.2881666
2038000000,-1.2637649
2039000000,-1.2717795
2040000000,-1.2884423
2041000000,-1.2761217
2042000000,-1.2683815
2043000000,-1.270213
2044000000,-1.2735934
2045000000,-1.2893655
2046000000,-1.2959155
2047000000,-1.275071
2048000000,-1.3066891
2049000000,-1.265097
2050000000,-1.294078
2051000000,-1.2606406
2052000000,-1.2680204
2053000000,-1.2610856
2054000000,-1.2434682
2055000000,-1.2898918
2056000000,-1.2978468
2057000000,-1.2766917
2058000000,-1.2490175
2059000000,-1.2679018
2060000000,-1.270786
2061000000,-1.2761956
2062000000,-1.2641827
2063000000,-1.2798468
2064000000,-1.2831221
2065000000,-1.3073964
2066000000,-1.2679672
2067000000,-1.2797092
2068000000,-1.2964756
2069000000,-1.294571
2070000000,-1.2672057
2071000000,-1.2850317
2072000000,-1.3041101
2073000000,-1.2882255
2074000000,-1.3132993
2075000000,-1.2677091
2076000000,-1.2919657
2077000000,-1.288229
2078000000,-1.3224171
2079000000,-1.2912188
2080000000,-1.262653
2081000000,-1.3243644
2082000000,-1.3083338
2083000000,-1.2965761
2084000000,-1.2848226
2085000000,-1.2957948
2086000000,-1.3363106
2087000000,-1.2783082
2088000000,-1.3129216
2089000000,-1.3176917
2090000000,-1.3386725
2091000000,-1.3167695
2092000000,-1.2850919
2093000000,-1.3050622
2094000000,-1.3222682
2095000000,-1.3197699
2096000000,-1.3182162
2097000000,-1.3456274
2098000000,-1.3207847
2099000000,-1.3002708
2100000000,-1.3114702
2101000000,-1.3062449
2102000000,-1.300871
2103000000,-1.3183638
2104000000,-1.3027328
2105000000,-1.3057358
2106000000,-1.3268994
2107000000,-1.3365899
2108000000,-1.3352789
2109000000,-1.3179073
2110000000,-1.3553551
2111000000,-1.2884744
2112000000,-1.3332285
2113000000,-1.2626879
2114000000,-1.3310566
2115000000,-1.3050814
2116000000,-1.3247086
2117000000,-1.3259929
2118000000,-1.3206437
2119000000,-1.3095552
2120000000,-1.3356298
2121000000,-1.3235614
2122000000,-1.3181119
2123000000,-1.334415
2124000000,-1.3406013
