frequency, S11, S21,, S22, S12
2322920192,-1.502058089,-6.774005261,,-1.519487176,-6.774006434
2323920128,-1.49845142,-6.784340642,,-1.515822195,-6.784339468
2324920064,-1.494864739,-6.79465144,,-1.512180745,-6.794646737
2325920000,-1.491291799,-6.804949339,,-1.508557255,-6.804945807
2326919936,-1.487738117,-6.815227216,,-1.504942006,-6.815224859
2327919872,-1.484195378,-6.825494436,,-1.501351612,-6.825495616
2328919808,-1.480671173,-6.835742691,,-1.497771506,-6.835735606
2329919744,-1.477164792,-6.845970728,,-1.494210677,-6.845962454
2330919680,-1.47367069,-6.856177292,,-1.490667029,-6.856174926
2331919616,-1.470193689,-6.866371781,,-1.487135009,-6.86636586
2332919552,-1.466733772,-6.876543478,,-1.483626361,-6.876541107
2333919488,-1.463289541,-6.886691116,,-1.480126546,-6.886685182
2334919424,-1.45985891,-6.896832429,,-1.476645227,-6.896830053
2335919360,-1.456446694,-6.906942417,,-1.473179624,-6.906943606
2336919296,-1.453048737,-6.917028115,,-1.469721435,-6.917024544
2337919232,-1.449667783,-6.927116847,,-1.466302402,-6.927113272
2338919168,-1.446301058,-6.937168652,,-1.462883157,-6.937166863
2339919104,-1.442951304,-6.947200722,,-1.459468529,-6.947200722
2340919040,-1.439619879,-6.957209999,,-1.456088851,-6.957209999
2341918976,-1.436299198,-6.967205976,,-1.452717207,-6.96720478
2342918912,-1.432996816,-6.977177824,,-1.449352212,-6.97717004
2343918848,-1.429708589,-6.987135052,,-1.446019344,-6.98712786
2344918784,-1.426437255,-6.997059606,,-1.442696537,-6.997058407
2345918720,-1.423180734,-7.006969998,,-1.439387224,-7.006968797
2346918656,-1.419939701,-7.016864371,,-1.436096896,-7.016862567
2347918592,-1.416714826,-7.026731836,,-1.432816592,-7.026724615
2348918528,-1.413506781,-7.0365711,,-1.429560057,-7.036572305
2349918464,-1.410315551,-7.046398952,,-1.426313518,-7.046398349
2350918400,-1.407134257,-7.056197846,,-1.42308109,-7.056194829
2351918336,-1.403971123,-7.065983395,,-1.419873063,-7.065983395
2352918272,-1.400822017,-7.075739223,,-1.416667439,-7.075739223
2353918208,-1.397687612,-7.085471892,,-1.413480692,-7.085468865
2354918144,-1.39457406,-7.095184354,,-1.410317609,-7.095183748
2355918080,-1.391471754,-7.10486987,,-1.407161702,-7.10486987
2356918016,-1.38838753,-7.114540494,,-1.404030796,-7.114538673
2357917952,-1.385315895,-7.124183412,,-1.40090567,-7.124180374
2358917888,-1.38226026,-7.133798537,,-1.397802769,-7.133797928
2359917824,-1.379219243,-7.143395518,,-1.394706999,-7.143394909
2360917760,-1.376194197,-7.152960279,,-1.391627942,-7.152958451
2361917696,-1.373183742,-7.162519559,,-1.388577912,-7.162518339
2362917632,-1.370188549,-7.17203975,,-1.385530865,-7.172037308
2363917568,-1.367210653,-7.18153479,,-1.382495697,-7.181532957
2364917504,-1.364246623,-7.19100888,,-1.37948266,-7.191002763
2365917440,-1.361295766,-7.200457665,,-1.376481476,-7.200456441
2366917376,-1.358362165,-7.209887808,,-1.373499654,-7.20988413
2367917312,-1.355444441,-7.219288817,,-1.370537178,-7.219277775
2368917248,-1.352537804,-7.228659375,,-1.367574213,-7.228657533
2369917184,-1.349649748,-7.238001231,,-1.364636721,-7.238000002
2370917120,-1.346777529,-7.247329061,,-1.361717166,-7.247330292
2371917056,-1.343918407,-7.256627424,,-1.358808705,-7.256624345
2372916992,-1.341075779,-7.265893764,,-1.355918155,-7.265891299
2373916928,-1.338246223,-7.275130451,,-1.353035947,-7.275124899
2374916864,-1.335433817,-7.284350362,,-1.350170942,-7.284350362
2375916800,-1.332631736,-7.293545408,,-1.34732449,-7.293539846
2376916736,-1.329848823,-7.302706853,,-1.344499302,-7.302706234
2377916672,-1.327079615,-7.311844502,,-1.341670142,-7.311840168
2378916608,-1.324324783,-7.320948988,,-1.338866313,-7.320947749
2379916544,-1.321583635,-7.330031376,,-1.336073489,-7.330028275
2380916480,-1.318860919,-7.339086012,,-1.3333046,-7.339086633
2381916416,-1.316152543,-7.348114055,,-1.330551457,-7.348112813
2382916352,-1.313454416,-7.357106719,,-1.327799072,-7.357107963
2383916288,-1.310776044,-7.366080085,,-1.325074664,-7.366075105
2384916224,-1.308110616,-7.375016027,,-1.322362564,-7.375022257
2385916160,-1.305459483,-7.383935014,,-1.319668202,-7.383933144
2386916096,-1.30282399,-7.392812029,,-1.316974566,-7.39280766
2387916032,-1.300202767,-7.401669442,,-1.314312245,-7.401667568
2388915968,-1.297594447,-7.410489061,,-1.311657428,-7.410490312
2389915904,-1.295003089,-7.419279541,,-1.30901011,-7.419280792
2390915840,-1.292425969,-7.428054578,,-1.306388624,-7.428054578
2391915776,-1.289867143,-7.436785913,,-1.30377869,-7.436784032
2392915712,-1.287319819,-7.445490993,,-1.30119184,-7.445489738
2393915648,-1.284783988,-7.454168489,,-1.298610409,-7.454166605
2394915584,-1.282267095,-7.462802606,,-1.296035073,-7.462805749
2395915520,-1.279763706,-7.471423424,,-1.293486856,-7.471418391
2396915456,-1.277273134,-7.480005715,,-1.290948105,-7.480001937
2397915392,-1.274798755,-7.488555676,,-1.288433728,-7.488558197
2398915328,-1.27233785,-7.49707574,,-1.285928117,-7.497073848
2399915264,-1.269892439,-7.505560144,,-1.283431265,-7.50555825
2400915200,-1.267463187,-7.514023952,,-1.280956718,-7.51401258
2401915136,-1.265046024,-7.522446241,,-1.278489555,-7.522441182
2402915072,-1.262642971,-7.530836391,,-1.27604264,-7.530839555
2403915008,-1.26025875,-7.539190516,,-1.273611894,-7.539185449
2404914944,-1.25788456,-7.547518028,,-1.271191214,-7.547521832
2405914880,-1.25552445,-7.555811242,,-1.268786684,-7.555811876
2406914816,-1.253182463,-7.564071335,,-1.266398292,-7.56406816
2407914752,-1.250853182,-7.57229568,,-1.264017233,-7.572297586
2408914688,-1.24853795,-7.58048736,,-1.261656351,-7.580482908
2409914624,-1.246237432,-7.588652657,,-1.259310899,-7.588649475
2410914560,-1.243948919,-7.596773663,,-1.256979515,-7.596773026
2411914496,-1.24167915,-7.60486684,,-1.254658135,-7.604866202
2412914432,-1.239420016,-7.612921269,,-1.252354182,-7.612919992
2413914368,-1.237176232,-7.620942597,,-1.250064268,-7.62094132
2414914304,-1.234949812,-7.628924349,,-1.24779176,-7.628923071
2415914240,-1.232738721,-7.636874741,,-1.24552922,-7.636874101
2416914176,-1.230536881,-7.644793051,,-1.24329284,-7.644796891
2417914112,-1.228350353,-7.652679198,,-1.241063033,-7.652677277
2418914048,-1.226179127,-7.66052028,,-1.238837096,-7.660517715
2419913984,-1.224023193,-7.668325809,,-1.236643357,-7.668328375
2420913920,-1.22188052,-7.676096981,,-1.234450099,-7.676096339
2421913856,-1.21975312,-7.683833712,,-1.232278222,-7.683829214
2422913792,-1.217641657,-7.691529486,,-1.230122321,-7.691526271
2423913728,-1.215540062,-7.699185491,,-1.227975645,-7.699186778
2424913664,-1.213456406,-7.706818377,,-1.225848296,-7.706814512
2425913600,-1.211387313,-7.714401659,,-1.223735545,-7.714404237
2426913536,-1.209330756,-7.721954572,,-1.221634017,-7.721952636
2427913472,-1.207289418,-7.729466067,,-1.219547071,-7.729463485
2428913408,-1.205261944,-7.736932818,,-1.217477391,-7.736935402
2429913344,-1.203246309,-7.744372822,,-1.215420927,-7.744367003
2430913280,-1.201249228,-7.751767252,,-1.21337498,-7.751765958
2431913216,-1.199264641,-7.759116003,,-1.211344927,-7.759112765
2432913152,-1.197294557,-7.766441,,-1.209334792,-7.766442296
2433913088,-1.19533964,-7.773713658,,-1.207339185,-7.773710416
2434913024,-1.193396521,-7.780958515,,-1.205349355,-7.780957217
2435912960,-1.19147191,-7.788152779,,-1.203384123,-7.788148233
2436912896,-1.189559082,-7.795309984,,-1.201427342,-7.795309334
2437912832,-1.187660714,-7.802435249,,-1.199485729,-7.802428746
2438912768,-1.185777472,-7.809504424,,-1.197553898,-7.809502471
2439912704,-1.183905319,-7.816539527,,-1.195639235,-7.816542132
2440912640,-1.182050958,-7.823533315,,-1.19373837,-7.823530709
2441912576,-1.180207672,-7.830481133,,-1.191851296,-7.830485698
2442912512,-1.178382832,-7.837399848,,-1.189987405,-7.83739528
2443912448,-1.176569053,-7.8442685,,-1.188129903,-7.844264582
2444912384,-1.174772361,-7.851090249,,-1.186286167,-7.851089596
2445912320,-1.172989396,-7.857876113,,-1.184462902,-7.857870882
2446912256,-1.171218811,-7.864616855,,-1.182653386,-7.864614238
2447912192,-1.16946328,-7.871317618,,-1.180856942,-7.871315654
2448912128,-1.167723463,-7.877975044,,-1.179074234,-7.877971768
2449912064,-1.165996005,-7.884588386,,-1.177303912,-7.884585763
2450912000,-1.164282238,-7.891159522,,-1.175547312,-7.891160178
2451911936,-1.162586173,-7.897679832,,-1.173809789,-7.897681145
2452911872,-1.160901106,-7.904163667,,-1.17208396,-7.904164981
2453911808,-1.159236402,-7.910591231,,-1.170370489,-7.910592545
2454911744,-1.157580674,-7.916988724,,-1.168674061,-7.916982146
2455911680,-1.155941948,-7.923333707,,-1.166998685,-7.923334366
2456911616,-1.15431687,-7.929635299,,-1.165334305,-7.929633323
2457911552,-1.152706771,-7.93588287,,-1.163672881,-7.935878916
2458911488,-1.151109638,-7.942099397,,-1.162035164,-7.942093462
2459911424,-1.149528139,-7.948251167,,-1.160412443,-7.948249847
2460911360,-1.147958923,-7.954368429,,-1.158802701,-7.954367769
2461911296,-1.146405997,-7.960439888,,-1.157211285,-7.960439888
2462911232,-1.144868016,-7.966460829,,-1.15562949,-7.966456202
2463911168,-1.143344304,-7.972427853,,-1.154059986,-7.972428514
2464911104,-1.141835523,-7.978370642,,-1.152517483,-7.97836601
2465911040,-1.140339663,-7.984239486,,-1.150976555,-7.984237499
2466910976,-1.138859389,-7.99007467,,-1.149459267,-7.990070031
2467910912,-1.137388685,-7.99585558,,-1.147948895,-7.995859558
2468910848,-1.135942235,-8.001580795,,-1.146455463,-8.001584111
2469910784,-1.134501336,-8.007271455,,-1.144980298,-8.007271455
2470910720,-1.133084009,-8.012906249,,-1.143520054,-8.012902929
2471910656,-1.131678897,-8.018491725,,-1.142074053,-8.01848508
2472910592,-1.130283993,-8.024023145,,-1.140636279,-8.024021815
2473910528,-1.128905298,-8.029513056,,-1.139225429,-8.029509729
2474910464,-1.127541472,-8.034938758,,-1.137814111,-8.034940089
2475910400,-1.12619184,-8.040328115,,-1.136423694,-8.040329446
2476910336,-1.124856398,-8.045655746,,-1.135049494,-8.045651082
2477910272,-1.123541142,-8.050942886,,-1.133696846,-8.050939552
2478910208,-1.122235395,-8.056164788,,-1.132350389,-8.056161453
2479910144,-1.120946486,-8.061342704,,-1.131016126,-8.061341369
2480910080,-1.119671744,-8.066464546,,-1.129704731,-8.066471891
2481910016,-1.118411829,-8.071540247,,-1.128405518,-8.071542919
2482909952,-1.117169401,-8.076554363,,-1.127121152,-8.076555031
2483909888,-1.115937124,-8.08152151,,-1.125846956,-8.081520173
2484909824,-1.114722324,-8.086440281,,-1.124596268,-8.086433591
2485909760,-1.113522995,-8.091294537,,-1.123360408,-8.09129119
2486909696,-1.112340464,-8.096106953,,-1.122140038,-8.096102265
2487909632,-1.111166732,-8.100843297,,-1.12092515,-8.100845977
2488909568,-1.110013119,-8.105538986,,-1.119729077,-8.105538316
2489909504,-1.108872292,-8.110177197,,-1.118547145,-8.110172502
2490909440,-1.107748907,-8.114760531,,-1.117385349,-8.11475986
2491909376,-1.106640296,-8.119285558,,-1.116237016,-8.119284215
2492909312,-1.105545788,-8.123756224,,-1.11510614,-8.123755553
2493909248,-1.10446671,-8.128172458,,-1.113987385,-8.12816977
2494909184,-1.103405053,-8.132532168,,-1.11288541,-8.13253284
2495909120,-1.102352161,-8.136831247,,-1.111798212,-8.136832592
2496909056,-1.101324,-8.141069614,,-1.110726452,-8.141072305
2497908992,-1.100303265,-8.145258634,,-1.109667461,-8.145255942
2498908928,-1.099301262,-8.149388143,,-1.108629891,-8.149389489
2499908864,-1.098315326,-8.153455373,,-1.107607078,-8.1534547
2500908800,-1.097346116,-8.157459575,,-1.106592359,-8.157454185
2501908736,-1.096390302,-8.161406737,,-1.105605703,-8.161404041
2502908672,-1.095451871,-8.165296793,,-1.104625801,-8.165295444
2503908608,-1.094524833,-8.16912765,,-1.103663301,-8.169124952
2504908544,-1.093615169,-8.172893842,,-1.102708215,-8.172891142
2505908480,-1.092723539,-8.176610821,,-1.1017825,-8.176612171
2506908416,-1.091850603,-8.180260299,,-1.100868849,-8.180254221
2507908352,-1.090986385,-8.183842877,,-1.099965261,-8.183838148
2508908288,-1.090140189,-8.187374025,,-1.09908504,-8.187371998
2509908224,-1.089312675,-8.190830704,,-1.098227514,-8.190835436
2510908160,-1.088497856,-8.194226361,,-1.09736341,-8.19422298
2511908096,-1.087699716,-8.197569051,,-1.096529977,-8.197560933
2512908032,-1.086915595,-8.200842481,,-1.095710579,-8.200843157
2513907968,-1.086152797,-8.204047934,,-1.094905879,-8.204039811
2514907904,-1.085400687,-8.207190763,,-1.094117203,-8.207190086
2515907840,-1.084669893,-8.210272263,,-1.093349866,-8.210271586
2516907776,-1.083951773,-8.213293055,,-1.09259655,-8.213298475
2517907712,-1.083252968,-8.216243594,,-1.091856586,-8.216243594
2518907648,-1.082566831,-8.219127886,,-1.091134627,-8.219132632
2519907584,-1.081901995,-8.221954011,,-1.090430002,-8.221949942
2520907520,-1.081251148,-8.224700891,,-1.089739384,-8.224694786
2521907456,-1.080613626,-8.227385424,,-1.089066095,-8.227384067
2522907392,-1.079997392,-8.23001163,,-1.088412789,-8.230007558
2523907328,-1.079395805,-8.232563851,,-1.087778797,-8.232561815
2524907264,-1.078815499,-8.235044066,,-1.08715149,-8.235039992
2525907200,-1.078248506,-8.237456297,,-1.086548142,-8.237454939
2526907136,-1.077697478,-8.23980457,,-1.085962107,-8.23980525
2527907072,-1.077162412,-8.242084764,,-1.085386735,-8.242084085
2528907008,-1.076648616,-8.244293433,,-1.084833985,-8.244289355
2529906944,-1.076148786,-8.246440047,,-1.084304516,-8.246436648
2530906880,-1.075668893,-8.248504168,,-1.083789689,-8.248499408
2531906816,-1.075201633,-8.250491864,,-1.083280202,-8.250493904
2532906752,-1.074753642,-8.252425538,,-1.082801295,-8.252425538
2533906688,-1.07432558,-8.254284067,,-1.082331045,-8.254282707
2534906624,-1.073913463,-8.256062647,,-1.081880742,-8.256062647
2535906560,-1.073519281,-8.257770762,,-1.081445734,-8.257772804
2536906496,-1.073141703,-8.259409058,,-1.081040629,-8.259409058
2537906432,-1.072784045,-8.260969329,,-1.080637532,-8.260965925
2538906368,-1.072443653,-8.262462435,,-1.080259021,-8.262460392
2539906304,-1.072120522,-8.263869957,,-1.079895133,-8.263874724
2540906240,-1.071813989,-8.265218423,,-1.079564458,-8.265217742
2541906176,-1.071526043,-8.266481923,,-1.079229146,-8.266482604
2542906112,-1.071256681,-8.267676095,,-1.078924387,-8.267672007
2543906048,-1.071006566,-8.268788649,,-1.078638891,-8.268787286
2544905984,-1.070775696,-8.269829779,,-1.078373985,-8.269827734
2545905920,-1.070563406,-8.270787878,,-1.078122364,-8.270785833
2546905856,-1.070367042,-8.271669737,,-1.077886019,-8.2716711
2547905792,-1.070189257,-8.272473973,,-1.077666276,-8.27247261
2548905728,-1.070030049,-8.273194433,,-1.077469772,-8.273195796
2549905664,-1.069896714,-8.27384405,,-1.07730381,-8.273840641
2550905600,-1.069774657,-8.27441463,,-1.077149135,-8.274415311
2551905536,-1.069672503,-8.274904795,,-1.077005748,-8.274902068
2552905472,-1.069594229,-8.27531658,,-1.076893562,-8.275313853
2553905408,-1.069531876,-8.275641793,,-1.07679399,-8.27564043
2554905344,-1.069490086,-8.275885199,,-1.076711013,-8.275888608
2555905280,-1.06946687,-8.276055654,,-1.076659237,-8.276056336
2556905216,-1.069462226,-8.276134065,,-1.076610779,-8.276134747
2557905152,-1.069480136,-8.276139519,,-1.076596176,-8.276136792
2558905088,-1.069517946,-8.276049518,,-1.076592857,-8.276052245
2559905024,-1.069572339,-8.275887926,,-1.076610779,-8.275883153
2560904960,-1.069649949,-8.275637703,,-1.076653263,-8.275630885
2561904896,-1.069748787,-8.2753009,,-1.076714333,-8.275299536
2562904832,-1.069866863,-8.274877525,,-1.076786024,-8.274874798
2563904768,-1.070006168,-8.274371,,-1.076894889,-8.274367591
2564904704,-1.070167366,-8.273771111,,-1.077015041,-8.273767702
2565904640,-1.070343161,-8.273100368,,-1.077156437,-8.273103776
2566904576,-1.070544831,-8.272328115,,-1.077318414,-8.272326071
2567904512,-1.070767735,-8.27147414,,-1.077504293,-8.271479592
2568904448,-1.071007893,-8.270533693,,-1.077710755,-8.270533693
2569904384,-1.071275257,-8.269497941,,-1.077936474,-8.269495897
2570904320,-1.07156187,-8.268374407,,-1.078187427,-8.268376451
2571904256,-1.071871712,-8.267163122,,-1.078458967,-8.26716244
2572904192,-1.072200143,-8.265859348,,-1.078749769,-8.265861392
2573904128,-1.072553798,-8.264464486,,-1.079068466,-8.264466529
2574904064,-1.072926045,-8.262979252,,-1.079400453,-8.262981295
2575904000,-1.07332684,-8.261398923,,-1.079759675,-8.261397561
2576903936,-1.073745569,-8.259731031,,-1.080136838,-8.259725585
2577903872,-1.074182897,-8.257966091,,-1.080545227,-8.257968814
2578903808,-1.074654091,-8.256105517,,-1.080976876,-8.256104156
2579903744,-1.075139245,-8.254151401,,-1.081425146,-8.25414936
2580903680,-1.075648981,-8.252107881,,-1.08189004,-8.25210312
2581903616,-1.076184629,-8.24996209,,-1.082386172,-8.24996005
2582903552,-1.076739557,-8.247721574,,-1.082904248,-8.247723613
2583903488,-1.077321733,-8.245379597,,-1.083446928,-8.245382316
2584903424,-1.077929171,-8.242947106,,-1.084014881,-8.242945747
2585903360,-1.078561212,-8.240417372,,-1.08460811,-8.240413975
2586903296,-1.079207899,-8.237779602,,-1.085218648,-8.237775527
2587903232,-1.079889157,-8.235046782,,-1.085859786,-8.235043387
2588903168,-1.080598352,-8.232219671,,-1.086530202,-8.232217634
2589903104,-1.081321544,-8.229280702,,-1.087209301,-8.229277309
2590903040,-1.082075339,-8.226247615,,-1.087930313,-8.226248293
2591902976,-1.082853768,-8.223117782,,-1.088667327,-8.223115069
2592902912,-1.083663477,-8.219878413,,-1.08943497,-8.219876379
2593902848,-1.084490524,-8.216539102,,-1.090222612,-8.216534358
2594902784,-1.085346872,-8.213089788,,-1.091038236,-8.213093854
2595902720,-1.086229207,-8.20953939,,-1.091879855,-8.209536003
2596902656,-1.087138864,-8.205888691,,-1.092750799,-8.205883952
2597902592,-1.088070534,-8.202124268,,-1.093639771,-8.202122237
2598902528,-1.089033529,-8.198258426,,-1.094568057,-8.198259102
2599902464,-1.090025197,-8.194277758,,-1.095514386,-8.19427911
2600902400,-1.091046214,-8.190201329,,-1.09649273,-8.190198625
2601902336,-1.092087279,-8.186007635,,-1.097495117,-8.186008311
2602902272,-1.093161698,-8.181708306,,-1.098524214,-8.181705604
2603902208,-1.094260171,-8.177299427,,-1.099585352,-8.177302128
2604902144,-1.095391352,-8.172775072,,-1.100667231,-8.172780471
2605902080,-1.096551926,-8.16814619,,-1.101790486,-8.168150237
2606902016,-1.097739243,-8.163408882,,-1.102939158,-8.163404837
2607901952,-1.098955308,-8.158549825,,-1.104104602,-8.158543087
2608901888,-1.100200132,-8.153573913,,-1.105312788,-8.153579975
2609901824,-1.10148038,-8.148494786,,-1.106544422,-8.148494786
2610901760,-1.102788745,-8.143293088,,-1.107810167,-8.14329578
2611901696,-1.104119912,-8.137975066,,-1.109104043,-8.137969014
2612901632,-1.105489867,-8.132543594,,-1.110430722,-8.132544266
2613901568,-1.106890638,-8.126997515,,-1.111782891,-8.126999531
2614901504,-1.108322903,-8.121328966,,-1.113173884,-8.121332323
2615901440,-1.109784677,-8.115546208,,-1.11459239,-8.115542853
2616901376,-1.111276639,-8.109644746,,-1.11603842,-8.109642063
2617901312,-1.112801468,-8.10361474,,-1.117519318,-8.103617421
2618901248,-1.114356513,-8.097474508,,-1.119032434,-8.09746915
2619901184,-1.115954451,-8.091213547,,-1.120579781,-8.091209531
