frequency,e',e'',u',u''
2704000000,1.012,0.0103,1.0074,0.0097
2705000000,1.012,0.0103,1.0074,0.0096
2706000000,1.012,0.0103,1.0074,0.0096
2707000000,1.0119,0.0103,1.0074,0.0096
2708000000,1.0119,0.0103,1.0074,0.0096
2709000000,1.0119,0.0103,1.0074,0.0096
2710000000,1.0119,0.0103,1.0074,0.0096
2711000000,1.0119,0.0103,1.0074,0.0096
2712000000,1.0119,0.0103,1.0074,0.0096
2713000000,1.0119,0.0103,1.0074,0.0096
2714000000,1.0119,0.0103,1.0074,0.0096
2715000000,1.0119,0.0103,1.0074,0.0096
2716000000,1.0119,0.0103,1.0074,0.0096
2717000000,1.0119,0.0103,1.0074,0.0096
2718000000,1.0118,0.0103,1.0074,0.0096
2719000000,1.0118,0.0103,1.0074,0.0096
2720000000,1.0118,0.0103,1.0074,0.0096
2721000000,1.0118,0.0103,1.0074,0.0096
2722000000,1.0118,0.0103,1.0074,0.0096
2723000000,1.0118,0.0103,1.0074,0.0096
2724000000,1.0118,0.0103,1.0074,0.0095
2725000000,1.0118,0.0103,1.0074,0.0095
2726000000,1.0118,0.0103,1.0074,0.0095
2727000000,1.0118,0.0103,1.0074,0.0095
2728000000,1.0118,0.0103,1.0074,0.0095
2729000000,1.0118,0.0103,1.0074,0.0095
2730000000,1.0117,0.0103,1.0074,0.0095
2731000000,1.0117,0.0103,1.0074,0.0095
2732000000,1.0117,0.0103,1.0075,0.0095
2733000000,1.0117,0.0103,1.0075,0.0095
2734000000,1.0117,0.0103,1.0075,0.0095
2735000000,1.0117,0.0103,1.0075,0.0095
2736000000,1.0117,0.0103,1.0075,0.0095
2737000000,1.0117,0.0103,1.0075,0.0095
2738000000,1.0117,0.0103,1.0075,0.0095
2739000000,1.0117,0.0103,1.0075,0.0095
2740000000,1.0117,0.0103,1.0075,0.0095
2741000000,1.0117,0.0103,1.0075,0.0094
2742000000,1.0116,0.0103,1.0075,0.0094
2743000000,1.0116,0.0103,1.0075,0.0094
2744000000,1.0116,0.0103,1.0075,0.0094
2745000000,1.0116,0.0103,1.0075,0.0094
2746000000,1.0116,0.0103,1.0075,0.0094
2747000000,1.0116,0.0103,1.0075,0.0094
2748000000,1.0116,0.0103,1.0075,0.0094
2749000000,1.0116,0.0103,1.0075,0.0094
2750000000,1.0116,0.0103,1.0075,0.0094
2751000000,1.0116,0.0103,1.0075,0.0094
2752000000,1.0116,0.0103,1.0075,0.0094
2753000000,1.0116,0.0103,1.0075,0.0094
2754000000,1.0116,0.0103,1.0075,0.0094
2755000000,1.0115,0.0103,1.0075,0.0094
2756000000,1.0115,0.0103,1.0075,0.0094
2757000000,1.0115,0.0103,1.0075,0.0094
2758000000,1.0115,0.0103,1.0075,0.0093
2759000000,1.0115,0.0103,1.0075,0.0093
2760000000,1.0115,0.0103,1.0075,0.0093
2761000000,1.0115,0.0103,1.0075,0.0093
2762000000,1.0115,0.0103,1.0075,0.0093
2763000000,1.0115,0.0103,1.0075,0.0093
2764000000,1.0115,0.0103,1.0075,0.0093
2765000000,1.0115,0.0103,1.0075,0.0093
2766000000,1.0115,0.0103,1.0075,0.0093
2767000000,1.0114,0.0103,1.0075,0.0093
2768000000,1.0114,0.0103,1.0075,0.0093
2769000000,1.0114,0.0103,1.0075,0.0093
2770000000,1.0114,0.0103,1.0075,0.0093
2771000000,1.0114,0.0103,1.0075,0.0093
2772000000,1.0114,0.0103,1.0075,0.0093
2773000000,1.0114,0.0103,1.0075,0.0092
2774000000,1.0114,0.0103,1.0075,0.0092
2775000000,1.0114,0.0103,1.0075,0.0092
2776000000,1.0114,0.0103,1.0075,0.0092
2777000000,1.0114,0.0103,1.0075,0.0092
2778000000,1.0114,0.0103,1.0075,0.0092
2779000000,1.0114,0.0103,1.0075,0.0092
2780000000,1.0113,0.0103,1.0075,0.0092
2781000000,1.0113,0.0103,1.0075,0.0092
2782000000,1.0113,0.0103,1.0075,0.0092
2783000000,1.0113,0.0103,1.0075,0.0092
2784000000,1.0113,0.0103,1.0075,0.0092
2785000000,1.0113,0.0103,1.0075,0.0092
2786000000,1.0113,0.0103,1.0075,0.0092
2787000000,1.0113,0.0103,1.0075,0.0092
2788000000,1.0113,0.0103,1.0075,0.0091
2789000000,1.0113,0.0103,1.0075,0.0091
2790000000,1.0113,0.0103,1.0075,0.0091
2791000000,1.0113,0.0103,1.0076,0.0091
2792000000,1.0113,0.0103,1.0076,0.0091
2793000000,1.0112,0.0103,1.0076,0.0091
2794000000,1.0112,0.0103,1.0076,0.0091
2795000000,1.0112,0.0103,1.0076,0.0091
2796000000,1.0112,0.0103,1.0076,0.0091
2797000000,1.0112,0.0103,1.0076,0.0091
2798000000,1.0112,0.0103,1.0076,0.0091
2799000000,1.0112,0.0103,1.0076,0.0091
2800000000,1.0112,0.0103,1.0076,0.0091
2801000000,1.0112,0.0103,1.0076,0.009
2802000000,1.0112,0.0103,1.0076,0.009
2803000000,1.0112,0.0103,1.0076,0.009
2804000000,1.0112,0.0103,1.0076,0.009
2805000000,1.0111,0.0103,1.0076,0.009
2806000000,1.0111,0.0103,1.0076,0.009
2807000000,1.0111,0.0103,1.0076,0.009
2808000000,1.0111,0.0103,1.0076,0.009
2809000000,1.0111,0.0103,1.0076,0.009
2810000000,1.0111,0.0103,1.0076,0.009
2811000000,1.0111,0.0103,1.0076,0.009
2812000000,1.0111,0.0103,1.0076,0.009
2813000000,1.0111,0.0103,1.0076,0.009
2814000000,1.0111,0.0103,1.0076,0.009
2815000000,1.0111,0.0103,1.0076,0.0089
2816000000,1.0111,0.0103,1.0076,0.0089
2817000000,1.0111,0.0104,1.0076,0.0089
2818000000,1.011,0.0104,1.0076,0.0089
2819000000,1.011,0.0104,1.0076,0.0089
2820000000,1.011,0.0104,1.0076,0.0089
2821000000,1.011,0.0104,1.0076,0.0089
2822000000,1.011,0.0104,1.0076,0.0089
2823000000,1.011,0.0104,1.0076,0.0089
2824000000,1.011,0.0104,1.0076,0.0089
2825000000,1.011,0.0104,1.0076,0.0089
2826000000,1.011,0.0104,1.0076,0.0089
2827000000,1.011,0.0104,1.0076,0.0088
2828000000,1.011,0.0104,1.0076,0.0088
2829000000,1.011,0.0104,1.0076,0.0088
2830000000,1.011,0.0104,1.0076,0.0088
2831000000,1.0109,0.0104,1.0076,0.0088
2832000000,1.0109,0.0104,1.0076,0.0088
2833000000,1.0109,0.0104,1.0076,0.0088
2834000000,1.0109,0.0104,1.0076,0.0088
2835000000,1.0109,0.0104,1.0076,0.0088
2836000000,1.0109,0.0104,1.0076,0.0088
2837000000,1.0109,0.0104,1.0076,0.0088
2838000000,1.0109,0.0104,1.0076,0.0088
2839000000,1.0109,0.0104,1.0076,0.0088
2840000000,1.0109,0.0104,1.0076,0.0087
2841000000,1.0109,0.0104,1.0076,0.0087
2842000000,1.0109,0.0104,1.0076,0.0087
2843000000,1.0108,0.0104,1.0076,0.0087
2844000000,1.0108,0.0104,1.0076,0.0087
2845000000,1.0108,0.0104,1.0076,0.0087
2846000000,1.0108,0.0104,1.0076,0.0087
2847000000,1.0108,0.0104,1.0076,0.0087
2848000000,1.0108,0.0104,1.0076,0.0087
2849000000,1.0108,0.0104,1.0076,0.0087
2850000000,1.0108,0.0104,1.0076,0.0087
2851000000,1.0108,0.0104,1.0076,0.0087
2852000000,1.0108,0.0104,1.0077,0.0086
2853000000,1.0108,0.0105,1.0077,0.0086
2854000000,1.0108,0.0105,1.0077,0.0086
2855000000,1.0108,0.0105,1.0077,0.0086
2856000000,1.0107,0.0105,1.0077,0.0086
2857000000,1.0107,0.0105,1.0077,0.0086
2858000000,1.0107,0.0105,1.0077,0.0086
2859000000,1.0107,0.0105,1.0077,0.0086
2860000000,1.0107,0.0105,1.0077,0.0086
2861000000,1.0107,0.0105,1.0077,0.0086
2862000000,1.0107,0.0105,1.0077,0.0086
2863000000,1.0107,0.0105,1.0077,0.0086
2864000000,1.0107,0.0105,1.0077,0.0085
2865000000,1.0107,0.0105,1.0077,0.0085
2866000000,1.0107,0.0105,1.0077,0.0085
2867000000,1.0107,0.0105,1.0077,0.0085
2868000000,1.0106,0.0105,1.0077,0.0085
2869000000,1.0106,0.0105,1.0077,0.0085
2870000000,1.0106,0.0105,1.0077,0.0085
2871000000,1.0106,0.0105,1.0077,0.0085
2872000000,1.0106,0.0105,1.0077,0.0085
2873000000,1.0106,0.0105,1.0077,0.0085
2874000000,1.0106,0.0105,1.0077,0.0085
2875000000,1.0106,0.0105,1.0077,0.0085
2876000000,1.0106,0.0105,1.0077,0.0084
2877000000,1.0106,0.0105,1.0077,0.0084
2878000000,1.0106,0.0105,1.0077,0.0084
2879000000,1.0106,0.0105,1.0077,0.0084
2880000000,1.0106,0.0105,1.0077,0.0084
2881000000,1.0105,0.0105,1.0077,0.0084
2882000000,1.0105,0.0105,1.0077,0.0084
2883000000,1.0105,0.0105,1.0077,0.0084
2884000000,1.0105,0.0105,1.0077,0.0084
2885000000,1.0105,0.0106,1.0077,0.0084
2886000000,1.0105,0.0106,1.0077,0.0084
2887000000,1.0105,0.0106,1.0077,0.0084
2888000000,1.0105,0.0106,1.0077,0.0083
2889000000,1.0105,0.0106,1.0077,0.0083
2890000000,1.0105,0.0106,1.0077,0.0083
2891000000,1.0105,0.0106,1.0077,0.0083
2892000000,1.0105,0.0106,1.0077,0.0083
2893000000,1.0104,0.0106,1.0077,0.0083
2894000000,1.0104,0.0106,1.0077,0.0083
2895000000,1.0104,0.0106,1.0077,0.0083
2896000000,1.0104,0.0106,1.0077,0.0083
2897000000,1.0104,0.0106,1.0077,0.0083
2898000000,1.0104,0.0106,1.0077,0.0083
2899000000,1.0104,0.0106,1.0077,0.0083
2900000000,1.0104,0.0106,1.0077,0.0082
2901000000,1.0104,0.0106,1.0077,0.0082
2902000000,1.0104,0.0106,1.0077,0.0082
2903000000,1.0104,0.0106,1.0077,0.0082
2904000000,1.0104,0.0106,1.0077,0.0082
2905000000,1.0104,0.0106,1.0077,0.0082
2906000000,1.0103,0.0106,1.0077,0.0082
2907000000,1.0103,0.0106,1.0077,0.0082
2908000000,1.0103,0.0106,1.0077,0.0082
2909000000,1.0103,0.0106,1.0077,0.0082
2910000000,1.0103,0.0106,1.0077,0.0082
2911000000,1.0103,0.0106,1.0077,0.0082
2912000000,1.0103,0.0106,1.0077,0.0082
2913000000,1.0103,0.0106,1.0077,0.0081
2914000000,1.0103,0.0106,1.0077,0.0081
2915000000,1.0103,0.0106,1.0077,0.0081
2916000000,1.0103,0.0106,1.0078,0.0081
2917000000,1.0103,0.0106,1.0078,0.0081
2918000000,1.0103,0.0106,1.0078,0.0081
2919000000,1.0103,0.0106,1.0078,0.0081
2920000000,1.0102,0.0106,1.0078,0.0081
2921000000,1.0102,0.0107,1.0078,0.0081
2922000000,1.0102,0.0107,1.0078,0.0081
2923000000,1.0102,0.0107,1.0078,0.0081
2924000000,1.0102,0.0107,1.0078,0.0081
2925000000,1.0102,0.0107,1.0078,0.0081
2926000000,1.0102,0.0107,1.0078,0.0081
2927000000,1.0102,0.0107,1.0078,0.008
2928000000,1.0102,0.0107,1.0078,0.008
2929000000,1.0102,0.0107,1.0078,0.008
2930000000,1.0102,0.0107,1.0078,0.008
2931000000,1.0102,0.0107,1.0078,0.008
2932000000,1.0102,0.0107,1.0078,0.008
2933000000,1.0101,0.0107,1.0078,0.008
2934000000,1.0101,0.0107,1.0078,0.008
2935000000,1.0101,0.0107,1.0078,0.008
2936000000,1.0101,0.0107,1.0078,0.008
2937000000,1.0101,0.0107,1.0078,0.008
2938000000,1.0101,0.0107,1.0078,0.008
2939000000,1.0101,0.0107,1.0078,0.008
2940000000,1.0101,0.0107,1.0078,0.008
2941000000,1.0101,0.0107,1.0078,0.0079
2942000000,1.0101,0.0107,1.0078,0.0079
2943000000,1.0101,0.0107,1.0078,0.0079
2944000000,1.0101,0.0107,1.0078,0.0079
2945000000,1.0101,0.0107,1.0078,0.0079
2946000000,1.0101,0.0107,1.0078,0.0079
2947000000,1.0101,0.0107,1.0078,0.0079
2948000000,1.01,0.0107,1.0078,0.0079
2949000000,1.01,0.0107,1.0078,0.0079
2950000000,1.01,0.0107,1.0078,0.0079
2951000000,1.01,0.0107,1.0078,0.0079
2952000000,1.01,0.0107,1.0078,0.0079
2953000000,1.01,0.0107,1.0078,0.0079
2954000000,1.01,0.0107,1.0078,0.0079
2955000000,1.01,0.0107,1.0078,0.0079
2956000000,1.01,0.0107,1.0078,0.0079
2957000000,1.01,0.0107,1.0078,0.0078
2958000000,1.01,0.0107,1.0078,0.0078
2959000000,1.01,0.0107,1.0078,0.0078
2960000000,1.01,0.0107,1.0078,0.0078
2961000000,1.01,0.0107,1.0078,0.0078
2962000000,1.01,0.0107,1.0078,0.0078
2963000000,1.01,0.0107,1.0078,0.0078
2964000000,1.0099,0.0107,1.0078,0.0078
2965000000,1.0099,0.0107,1.0078,0.0078
2966000000,1.0099,0.0107,1.0078,0.0078
2967000000,1.0099,0.0107,1.0078,0.0078
2968000000,1.0099,0.0107,1.0078,0.0078
2969000000,1.0099,0.0107,1.0078,0.0078
2970000000,1.0099,0.0107,1.0078,0.0078
2971000000,1.0099,0.0107,1.0078,0.0078
2972000000,1.0099,0.0107,1.0078,0.0078
2973000000,1.0099,0.0107,1.0078,0.0078
2974000000,1.0099,0.0107,1.0078,0.0077
2975000000,1.0099,0.0107,1.0078,0.0077
2976000000,1.0099,0.0107,1.0078,0.0077
2977000000,1.0099,0.0107,1.0078,0.0077
2978000000,1.0099,0.0107,1.0078,0.0077
2979000000,1.0099,0.0107,1.0078,0.0077
2980000000,1.0099,0.0107,1.0078,0.0077
2981000000,1.0098,0.0107,1.0078,0.0077
2982000000,1.0098,0.0107,1.0078,0.0077
2983000000,1.0098,0.0107,1.0078,0.0077
2984000000,1.0098,0.0107,1.0078,0.0077
2985000000,1.0098,0.0107,1.0078,0.0077
2986000000,1.0098,0.0107,1.0078,0.0077
2987000000,1.0098,0.0107,1.0078,0.0077
2988000000,1.0098,0.0107,1.0078,0.0077
2989000000,1.0098,0.0107,1.0078,0.0077
2990000000,1.0098,0.0107,1.0078,0.0077
2991000000,1.0098,0.0107,1.0078,0.0077
2992000000,1.0098,0.0108,1.0078,0.0076
2993000000,1.0098,0.0108,1.0078,0.0076
2994000000,1.0098,0.0108,1.0078,0.0076
2995000000,1.0098,0.0108,1.0078,0.0076
2996000000,1.0098,0.0108,1.0078,0.0076
2997000000,1.0098,0.0108,1.0078,0.0076
2998000000,1.0098,0.0108,1.0078,0.0076
2999000000,1.0097,0.0108,1.0078,0.0076
3000000000,1.0097,0.0108,1.0078,0.0076
3001000000,1.0097,0.0108,1.0078,0.0076
3002000000,1.0097,0.0108,1.0078,0.0076
3003000000,1.0097,0.0108,1.0078,0.0076
3004000000,1.0097,0.0108,1.0078,0.0076
3005000000,1.0097,0.0108,1.0078,0.0076
3006000000,1.0097,0.0108,1.0078,0.0076
3007000000,1.0097,0.0108,1.0077,0.0076
3008000000,1.0097,0.0108,1.0077,0.0076
3009000000,1.0097,0.0108,1.0077,0.0076
3010000000,1.0097,0.0108,1.0077,0.0076
3011000000,1.0097,0.0108,1.0077,0.0075
3012000000,1.0097,0.0108,1.0077,0.0075
3013000000,1.0097,0.0108,1.0077,0.0075
3014000000,1.0097,0.0108,1.0077,0.0075
3015000000,1.0097,0.0108,1.0077,0.0075
3016000000,1.0097,0.0108,1.0077,0.0075
3017000000,1.0097,0.0108,1.0077,0.0075
3018000000,1.0097,0.0108,1.0077,0.0075
3019000000,1.0097,0.0108,1.0077,0.0075
3020000000,1.0097,0.0108,1.0077,0.0075
3021000000,1.0097,0.0107,1.0077,0.0075
3022000000,1.0096,0.0107,1.0077,0.0075
3023000000,1.0096,0.0107,1.0077,0.0075
3024000000,1.0096,0.0107,1.0077,0.0075
3025000000,1.0096,0.0107,1.0077,0.0075
3026000000,1.0096,0.0107,1.0077,0.0075
3027000000,1.0096,0.0107,1.0077,0.0075
3028000000,1.0096,0.0107,1.0077,0.0075
3029000000,1.0096,0.0107,1.0077,0.0075
3030000000,1.0096,0.0107,1.0077,0.0075
3031000000,1.0096,0.0107,1.0077,0.0075
3032000000,1.0096,0.0107,1.0077,0.0075
3033000000,1.0096,0.0107,1.0077,0.0075
3034000000,1.0096,0.0107,1.0077,0.0075
3035000000,1.0096,0.0107,1.0077,0.0075
3036000000,1.0096,0.0107,1.0077,0.0075
3037000000,1.0096,0.0107,1.0077,0.0075
3038000000,1.0096,0.0107,1.0077,0.0075
3039000000,1.0096,0.0107,1.0077,0.0075
3040000000,1.0096,0.0107,1.0077,0.0075
3041000000,1.0096,0.0107,1.0077,0.0075
3042000000,1.0096,0.0107,1.0077,0.0075
3043000000,1.0096,0.0107,1.0076,0.0075
3044000000,1.0096,0.0107,1.0076,0.0075
3045000000,1.0096,0.0107,1.0076,0.0075
3046000000,1.0096,0.0107,1.0076,0.0074
3047000000,1.0096,0.0107,1.0076,0.0074
3048000000,1.0096,0.0107,1.0076,0.0074
3049000000,1.0096,0.0107,1.0076,0.0074
3050000000,1.0096,0.0107,1.0076,0.0074
3051000000,1.0096,0.0107,1.0076,0.0074
3052000000,1.0095,0.0107,1.0076,0.0074
3053000000,1.0095,0.0107,1.0076,0.0074
3054000000,1.0095,0.0107,1.0076,0.0074
3055000000,1.0095,0.0107,1.0076,0.0074
3056000000,1.0095,0.0107,1.0076,0.0074
3057000000,1.0095,0.0107,1.0076,0.0074
3058000000,1.0095,0.0107,1.0076,0.0074
3059000000,1.0095,0.0107,1.0076,0.0074
3060000000,1.0095,0.0107,1.0076,0.0074
3061000000,1.0095,0.0107,1.0076,0.0074
3062000000,1.0095,0.0107,1.0076,0.0074
3063000000,1.0095,0.0106,1.0076,0.0074
3064000000,1.0095,0.0106,1.0076,0.0074
3065000000,1.0095,0.0106,1.0076,0.0074
3066000000,1.0095,0.0106,1.0076,0.0074
3067000000,1.0095,0.0106,1.0076,0.0074
3068000000,1.0095,0.0106,1.0076,0.0074
3069000000,1.0095,0.0106,1.0076,0.0074
3070000000,1.0095,0.0106,1.0076,0.0074
3071000000,1.0095,0.0106,1.0076,0.0074
3072000000,1.0095,0.0106,1.0076,0.0074
3073000000,1.0095,0.0106,1.0076,0.0074
3074000000,1.0095,0.0106,1.0076,0.0074
3075000000,1.0095,0.0106,1.0076,0.0074
3076000000,1.0095,0.0106,1.0075,0.0074
3077000000,1.0095,0.0106,1.0075,0.0074
3078000000,1.0095,0.0106,1.0075,0.0074
3079000000,1.0095,0.0106,1.0075,0.0074
3080000000,1.0095,0.0106,1.0075,0.0074
3081000000,1.0095,0.0106,1.0075,0.0074
3082000000,1.0095,0.0106,1.0075,0.0074
3083000000,1.0094,0.0106,1.0075,0.0074
3084000000,1.0094,0.0106,1.0075,0.0074
3085000000,1.0094,0.0106,1.0075,0.0074
3086000000,1.0094,0.0106,1.0075,0.0074
3087000000,1.0094,0.0106,1.0075,0.0074
3088000000,1.0094,0.0106,1.0075,0.0074
3089000000,1.0094,0.0106,1.0075,0.0074
3090000000,1.0094,0.0106,1.0075,0.0074
3091000000,1.0094,0.0106,1.0075,0.0074
3092000000,1.0094,0.0106,1.0075,0.0073
3093000000,1.0094,0.0106,1.0075,0.0073
3094000000,1.0094,0.0106,1.0075,0.0073
3095000000,1.0094,0.0106,1.0075,0.0073
3096000000,1.0094,0.0106,1.0075,0.0073
3097000000,1.0094,0.0106,1.0075,0.0073
3098000000,1.0094,0.0106,1.0075,0.0073
3099000000,1.0094,0.0106,1.0075,0.0073
3100000000,1.0094,0.0106,1.0075,0.0073
3101000000,1.0094,0.0106,1.0075,0.0073
3102000000,1.0094,0.0106,1.0075,0.0073
3103000000,1.0094,0.0106,1.0075,0.0073
3104000000,1.0094,0.0105,1.0075,0.0073
3105000000,1.0094,0.0105,1.0075,0.0073
3106000000,1.0094,0.0105,1.0075,0.0073
3107000000,1.0094,0.0105,1.0075,0.0073
3108000000,1.0094,0.0105,1.0075,0.0073
3109000000,1.0094,0.0105,1.0074,0.0073
3110000000,1.0094,0.0105,1.0074,0.0073
3111000000,1.0094,0.0105,1.0074,0.0073
3112000000,1.0094,0.0105,1.0074,0.0073
3113000000,1.0094,0.0105,1.0074,0.0073
3114000000,1.0094,0.0105,1.0074,0.0073
3115000000,1.0093,0.0105,1.0074,0.0073
3116000000,1.0093,0.0105,1.0074,0.0073
3117000000,1.0093,0.0105,1.0074,0.0073
3118000000,1.0093,0.0105,1.0074,0.0073
3119000000,1.0093,0.0105,1.0074,0.0073
3120000000,1.0093,0.0105,1.0074,0.0073
3121000000,1.0093,0.0105,1.0074,0.0073
3122000000,1.0093,0.0105,1.0074,0.0073
3123000000,1.0093,0.0105,1.0074,0.0073
3124000000,1.0093,0.0105,1.0074,0.0073
3125000000,1.0093,0.0105,1.0074,0.0073
3126000000,1.0093,0.0105,1.0074,0.0073
3127000000,1.0093,0.0105,1.0074,0.0073
3128000000,1.0093,0.0105,1.0074,0.0073
3129000000,1.0093,0.0105,1.0074,0.0073
3130000000,1.0093,0.0105,1.0074,0.0073
3131000000,1.0093,0.0105,1.0074,0.0073
3132000000,1.0093,0.0105,1.0074,0.0073
3133000000,1.0093,0.0105,1.0074,0.0073
3134000000,1.0093,0.0105,1.0074,0.0073
3135000000,1.0093,0.0105,1.0074,0.0073
3136000000,1.0093,0.0105,1.0074,0.0073
3137000000,1.0093,0.0105,1.0074,0.0073
3138000000,1.0093,0.0105,1.0074,0.0073
3139000000,1.0093,0.0105,1.0074,0.0072
3140000000,1.0093,0.0105,1.0074,0.0072
3141000000,1.0093,0.0105,1.0074,0.0072
3142000000,1.0093,0.0105,1.0073,0.0072
3143000000,1.0093,0.0105,1.0073,0.0072
3144000000,1.0093,0.0105,1.0073,0.0072
3145000000,1.0093,0.0105,1.0073,0.0072
3146000000,1.0093,0.0105,1.0073,0.0072
3147000000,1.0092,0.0105,1.0073,0.0072
3148000000,1.0092,0.0105,1.0073,0.0072
3149000000,1.0092,0.0105,1.0073,0.0072
3150000000,1.0092,0.0104,1.0073,0.0072
3151000000,1.0092,0.0104,1.0073,0.0072
3152000000,1.0092,0.0104,1.0073,0.0072
3153000000,1.0092,0.0104,1.0073,0.0072
3154000000,1.0092,0.0104,1.0073,0.0072
3155000000,1.0092,0.0104,1.0073,0.0072
3156000000,1.0092,0.0104,1.0073,0.0072
3157000000,1.0092,0.0104,1.0073,0.0072
3158000000,1.0092,0.0104,1.0073,0.0072
3159000000,1.0092,0.0104,1.0073,0.0072
3160000000,1.0092,0.0104,1.0073,0.0072
3161000000,1.0092,0.0104,1.0073,0.0072
3162000000,1.0092,0.0104,1.0073,0.0072
3163000000,1.0092,0.0104,1.0073,0.0072
3164000000,1.0092,0.0104,1.0073,0.0072
3165000000,1.0092,0.0104,1.0073,0.0072
3166000000,1.0092,0.0104,1.0073,0.0072
3167000000,1.0092,0.0104,1.0073,0.0072
3168000000,1.0092,0.0104,1.0073,0.0072
3169000000,1.0092,0.0104,1.0073,0.0072
3170000000,1.0092,0.0104,1.0073,0.0072
3171000000,1.0092,0.0104,1.0073,0.0072
3172000000,1.0092,0.0104,1.0073,0.0072
3173000000,1.0092,0.0104,1.0073,0.0072
3174000000,1.0092,0.0104,1.0073,0.0072
3175000000,1.0092,0.0104,1.0073,0.0072
3176000000,1.0092,0.0104,1.0072,0.0072
3177000000,1.0092,0.0104,1.0072,0.0072
3178000000,1.0092,0.0104,1.0072,0.0072
3179000000,1.0092,0.0104,1.0072,0.0072
3180000000,1.0091,0.0104,1.0072,0.0072
3181000000,1.0091,0.0104,1.0072,0.0072
3182000000,1.0091,0.0104,1.0072,0.0072
3183000000,1.0091,0.0104,1.0072,0.0072
3184000000,1.0091,0.0104,1.0072,0.0072
3185000000,1.0091,0.0104,1.0072,0.0072
3186000000,1.0091,0.0104,1.0072,0.0072
3187000000,1.0091,0.0104,1.0072,0.0072
3188000000,1.0091,0.0104,1.0072,0.0072
3189000000,1.0091,0.0104,1.0072,0.0072
3190000000,1.0091,0.0104,1.0072,0.0072
3191000000,1.0091,0.0104,1.0072,0.0072
3192000000,1.0091,0.0104,1.0072,0.0072
3193000000,1.0091,0.0104,1.0072,0.0072
3194000000,1.0091,0.0104,1.0072,0.0071
3195000000,1.0091,0.0104,1.0072,0.0071
3196000000,1.0091,0.0104,1.0072,0.0071
3197000000,1.0091,0.0104,1.0072,0.0071
3198000000,1.0091,0.0104,1.0072,0.0071
3199000000,1.0091,0.0104,1.0072,0.0071
3200000000,1.0091,0.0104,1.0072,0.0071
3201000000,1.0091,0.0104,1.0072,0.0071
3202000000,1.0091,0.0104,1.0072,0.0071
3203000000,1.0091,0.0104,1.0072,0.0071
3204000000,1.0091,0.0104,1.0072,0.0071
3205000000,1.0091,0.0104,1.0072,0.0071
3206000000,1.0091,0.0104,1.0072,0.0071
3207000000,1.0091,0.0104,1.0071,0.0071
3208000000,1.0091,0.0104,1.0071,0.0071
3209000000,1.0091,0.0103,1.0071,0.0071
3210000000,1.0091,0.0103,1.0071,0.0071
3211000000,1.0091,0.0103,1.0071,0.0071
3212000000,1.0091,0.0103,1.0071,0.0071
3213000000,1.009,0.0103,1.0071,0.0071
3214000000,1.009,0.0103,1.0071,0.0071
3215000000,1.009,0.0103,1.0071,0.0071
3216000000,1.009,0.0103,1.0071,0.0071
3217000000,1.009,0.0103,1.0071,0.0071
3218000000,1.009,0.0103,1.0071,0.0071
3219000000,1.009,0.0103,1.0071,0.0071
3220000000,1.009,0.0103,1.0071,0.0071
3221000000,1.009,0.0103,1.0071,0.0071
3222000000,1.009,0.0103,1.0071,0.0071
3223000000,1.009,0.0103,1.0071,0.0071
3224000000,1.009,0.0103,1.0071,0.0071
3225000000,1.009,0.0103,1.0071,0.0071
3226000000,1.009,0.0103,1.0071,0.0071
3227000000,1.009,0.0103,1.0071,0.0071
3228000000,1.009,0.0103,1.0071,0.0071
3229000000,1.009,0.0103,1.0071,0.0071
3230000000,1.009,0.0103,1.0071,0.0071
3231000000,1.009,0.0103,1.0071,0.0071
3232000000,1.009,0.0103,1.0071,0.0071
3233000000,1.009,0.0103,1.0071,0.0071
3234000000,1.009,0.0103,1.0071,0.0071
3235000000,1.009,0.0103,1.007,0.0071
3236000000,1.009,0.0103,1.007,0.0071
3237000000,1.009,0.0103,1.007,0.0071
3238000000,1.009,0.0103,1.007,0.0071
3239000000,1.009,0.0103,1.007,0.0071
3240000000,1.009,0.0103,1.007,0.0071
3241000000,1.009,0.0103,1.007,0.0071
3242000000,1.009,0.0103,1.007,0.0071
3243000000,1.009,0.0103,1.007,0.0071
3244000000,1.009,0.0103,1.007,0.0071
3245000000,1.009,0.0103,1.007,0.0071
3246000000,1.0089,0.0103,1.007,0.0071
3247000000,1.0089,0.0103,1.007,0.007
3248000000,1.0089,0.0103,1.007,0.007
3249000000,1.0089,0.0103,1.007,0.007
3250000000,1.0089,0.0103,1.007,0.007
3251000000,1.0089,0.0103,1.007,0.007
3252000000,1.0089,0.0103,1.007,0.007
3253000000,1.0089,0.0103,1.007,0.007
3254000000,1.0089,0.0103,1.007,0.007
3255000000,1.0089,0.0103,1.007,0.007
3256000000,1.0089,0.0103,1.007,0.007
3257000000,1.0089,0.0103,1.007,0.007
3258000000,1.0089,0.0103,1.007,0.007
3259000000,1.0089,0.0103,1.007,0.007
3260000000,1.0089,0.0103,1.007,0.007
3261000000,1.0089,0.0103,1.0069,0.007
3262000000,1.0089,0.0103,1.0069,0.007
3263000000,1.0089,0.0103,1.0069,0.007
3264000000,1.0089,0.0103,1.0069,0.007
3265000000,1.0089,0.0103,1.0069,0.007
3266000000,1.0089,0.0103,1.0069,0.007
3267000000,1.0089,0.0103,1.0069,0.007
3268000000,1.0089,0.0103,1.0069,0.007
