frequency, S11, S12, S13, S21, S22, S23, S31, S32, S33
4104806144.0000000000, -84.8416106579, 62.9520504101, 62.9520455530, 62.9520504101, 10.9822994155, 43.9074964815, 62.9520504101, 43.9074867674, 10.9823018440
4105806080.0000000000, -84.9486497398, 62.8809873006, 62.8809873006, 62.8809873006, 10.8411518867, 43.9216838469, 62.8809873006, 43.9216692758, 10.8411713148
4106806016.0000000000, -85.0556305375, 62.8099776183, 62.8099824753, 62.8099776183, 10.6999679302, 43.9358032139, 62.8099776183, 43.9357837858, 10.6999727873
4107805952.0000000000, -85.1626404772, 62.7389290799, 62.7389290799, 62.7389339369, 10.5585593364, 43.9498254405, 62.7389339369, 43.9498448686, 10.5585605507
4108805888.0000000000, -85.2696795591, 62.6678805414, 62.6678805414, 62.6678805414, 10.4170183887, 43.9637990969, 62.6678805414, 43.9638185250, 10.4169928894
4109805824.0000000000, -85.3766700708, 62.5968417170, 62.5968465741, 62.5968465741, 10.2753378016, 43.9777144689, 62.5968514311, 43.9777047549, 10.2753487299
4110805760.0000000000, -85.4836702965, 62.5258126067, 62.5258126067, 62.5258126067, 10.1335187893, 43.9915229865, 62.5258126067, 43.9914987014, 10.1335503600
4111805696.0000000000, -85.5906802363, 62.4547834963, 62.4547786393, 62.4547834963, 9.9915898869, 44.0052877908, 62.4547834963, 44.0052732198, 9.9915977796
4112805632.0000000000, -85.6976318918, 62.3837786711, 62.3837786711, 62.3837835281, 9.8495723438, 44.0189603117, 62.3837786711, 44.0189554547, 9.8495674868
4113805568.0000000000, -85.8046224034, 62.3127592748, 62.3127592748, 62.3127592748, 9.7073544484, 44.0325551203, 62.3127495608, 44.0325454062, 9.7073696266
4114805504.0000000000, -85.9116517713, 62.2417058794, 62.2417107364, 62.2417107364, 9.5649774856, 44.0461110726, 62.2417107364, 44.0460965015, 9.5649738428
4115805440.0000000000, -86.0186131408, 62.1707107682, 62.1707059112, 62.1707059112, 9.4225252389, 44.0595504564, 62.1707107682, 44.0595601704, 9.4225319173
4116805376.0000000000, -86.1256327946, 62.0996768008, 62.0996768008, 62.0996768008, 9.2798878181, 44.0729558410, 62.0996768008, 44.0729509840, 9.2798823540
4117805312.0000000000, -86.2325747361, 62.0286768326, 62.0286768326, 62.0286768326, 9.1371332217, 44.0862640851, 62.0286816896, 44.0862495140, 9.1371471857
4118805248.0000000000, -86.3395846758, 61.9576574363, 61.9576574363, 61.9576574363, 8.9942499142, 44.0995140450, 61.9576574363, 44.0995383301, 8.9942438429
4119805184.0000000000, -86.4465557594, 61.8866428970, 61.8866428970, 61.8866428970, 8.8512154318, 44.1127105776, 61.8866428970, 44.1126862925, 8.8512312171
4120805120.0000000000, -86.5535171290, 61.8156429288, 61.8156429288, 61.8156429288, 8.7080704521, 44.1258051127, 61.8156526429, 44.1258002557, 8.7080795590
4121805056.0000000000, -86.6605270687, 61.7446235325, 61.7446283896, 61.7446235325, 8.5647354414, 44.1388656486, 61.7446235325, 44.1388413635, 8.5647548695
4122804992.0000000000, -86.7674884383, 61.6736284214, 61.6736235643, 61.6736284214, 8.4213366822, 44.1518290441, 61.6736235643, 44.1518193301, 8.4213227183
4123804928.0000000000, -86.8744498078, 61.6026235961, 61.6026235961, 61.6026235961, 8.2777673201, 44.1647147272, 61.6026235961, 44.1647098702, 8.2777837126
