Freq(Hz),S11 Phase_HFSS,S11 Phase_milled,S11 Phase_z0lver
4030000000,52.2721885,-41.542587,-50.79404169
4031000000,52.1133355,-41.670792,-50.93325856
4032000000,51.95452572,-41.983444,-51.07244142
4033000000,51.79575908,-41.937042,-51.21160485
4034000000,51.63703551,-41.835747,-51.350778
4035000000,51.47835495,-42.296444,-51.48989772
4036000000,51.31971733,-42.437279,-51.62900773
4037000000,51.16112258,-42.57008,-51.7680886
4038000000,51.00257063,-43.042145,-51.90713546
4039000000,50.84406141,-43.074001,-52.0461969
4040000000,50.68559487,-43.132191,-52.18524862
4041000000,50.52717092,-43.41082,-52.32424692
4042000000,50.36878951,-43.39238,-52.46318693
4043000000,50.21045056,-43.726597,-52.60220951
4044000000,50.05215402,-43.607399,-52.74111067
4045000000,49.8938998,-43.85125,-52.88008954
4046000000,49.73568786,-44.091034,-53.01901012
4047000000,49.57751811,-44.386547,-53.15784813
4048000000,49.4193905,-44.487759,-53.29677357
4049000000,49.26130495,-44.510582,-53.4355873
4050000000,49.10326141,-44.678009,-53.57445932
4051000000,48.9452598,-44.874905,-53.71323419
4052000000,48.78730006,-45.033905,-53.85205763
4053000000,48.62938213,-45.280895,-53.99079365
4054000000,48.47150594,-45.385757,-54.12953452
4055000000,48.31367142,-45.44833,-54.26826568
4056000000,48.15587851,-45.695347,-54.40698713
4057000000,47.99812715,-45.89996,-54.54566972
4058000000,47.84041726,-45.845543,-54.68434259
4059000000,47.6827488,-46.191948,-54.82299604
4060000000,47.52512168,-46.271656,-54.96164949
4061000000,47.36753585,-46.415848,-55.10024951
4062000000,47.20999124,-46.644234,-55.2388641
4063000000,47.05248779,-46.920609,-55.3774544
4064000000,46.89502544,-47.032791,-55.51599128
4065000000,46.73760412,-46.970955,-55.65457187
4066000000,46.58022376,-47.257282,-55.79304561
4067000000,46.42288431,-47.291794,-55.93154849
4068000000,46.2655857,-47.554646,-56.07003194
4069000000,46.10832786,-47.627087,-56.2084814
4070000000,45.95111074,-47.820728,-56.34693085
4071000000,45.79393428,-48.149128,-56.48536087
4072000000,45.6367984,-48.261204,-56.62369861
4073000000,45.47970305,-48.364155,-56.76213349
4074000000,45.32264816,-48.581234,-56.90045666
4075000000,45.16563367,-48.71241,-57.03881869
4076000000,45.00865953,-48.910965,-57.17713215
4077000000,44.85172566,-48.985657,-57.31549903
4078000000,44.69483201,-49.141144,-57.45376877
4079000000,44.53797851,-49.18214,-57.59201908
4080000000,44.3811651,-49.510113,-57.73031797
4081000000,44.22439172,-49.466797,-57.86853914
4082000000,44.06765832,-49.738758,-58.00675546
4083000000,43.91096482,-49.853668,-58.14492806
4084000000,43.75431117,-49.893169,-58.28312495
4085000000,43.59769731,-50.196079,-58.42123926
4086000000,43.44112317,-50.374435,-58.55939244
4087000000,43.28458869,-50.615383,-58.69750676
4088000000,43.12809382,-50.733227,-58.8356065
4089000000,42.9716385,-50.86927,-58.97367225
4090000000,42.81522266,-51.083988,-59.111772
4091000000,42.65884624,-51.180717,-59.24979889
4092000000,42.50250919,-51.266735,-59.38783064
4093000000,42.34621144,-51.294102,-59.52582353
4094000000,42.18995293,-51.554234,-59.6638407
4095000000,42.03373361,-51.483707,-59.80180445
4096000000,41.87755342,-51.715473,-59.93975849
4097000000,41.72141229,-52.172546,-60.0776931
4098000000,41.56531016,-52.163788,-60.21561799
4099000000,41.40924699,-52.412685,-60.3535186
4100000000,41.2532227,-52.579346,-60.49140464
4101000000,41.09723724,-52.526066,-60.62926639
4102000000,40.94129056,-52.895916,-60.76711357
4103000000,40.78538259,-53.134586,-60.90493161
4104000000,40.62951327,-52.878468,-61.04272051
4105000000,40.47368254,-53.003345,-61.18053369
4106000000,40.31789036,-53.350414,-61.31824002
4107000000,40.16213665,-53.557682,-61.4560532
4108000000,40.00642137,-53.636417,-61.59374496
4109000000,39.85074445,-53.760387,-61.73150957
4110000000,39.69510584,-53.908966,-61.86916247
4111000000,39.53950548,-54.154537,-62.0068348
4112000000,39.38394331,-54.225601,-62.1445557
4113000000,39.22841927,-54.43375,-62.2821746
4114000000,39.07293331,-54.343304,-62.41984693
4115000000,38.91748537,-54.685501,-62.55739297
4116000000,38.7620754,-55.113476,-62.69501187
4117000000,38.60670333,-54.722828,-62.83253364
4118000000,38.45136911,-55.215397,-62.97013797
4119000000,38.29607268,-55.279709,-63.10765001
4120000000,38.14081399,-55.308559,-63.24517663
4121000000,37.98559298,-55.658924,-63.38267411
4122000000,37.8304096,-55.923969,-63.52020558
4123000000,37.67526379,-55.774025,-63.65762049
4124000000,37.52015548,-55.969398,-63.79510825
4125000000,37.36508464,-56.176498,-63.93252315
4126000000,37.21005119,-56.432598,-64.06994778
4127000000,37.0550551,-56.573555,-64.20732383
4128000000,36.90009629,-56.600842,-64.34470473
4129000000,36.74517472,-56.692219,-64.48209535
4130000000,36.59029032,-56.828541,-64.61940341
4131000000,36.43544306,-57.13942,-64.75673574
4132000000,36.28063286,-57.233044,-64.89404865
4133000000,36.12585967,-57.437267,-65.03134213
4134000000,35.97112345,-57.403111,-65.16861618
4135000000,35.81642413,-57.734169,-65.30588538
4136000000,35.66176167,-57.783558,-65.44311572
4137000000,35.507136,-58.053493,-65.58033634
4138000000,35.35254707,-58.115963,-65.71753269
4139000000,35.19799483,-58.318047,-65.85472417
4140000000,35.04347923,-58.441109,-65.99190594
4141000000,34.88900021,-58.700771,-66.12904399
4142000000,34.73455771,-58.78371,-66.26613348
4143000000,34.58015169,-58.891209,-66.40326182
4144000000,34.42578208,-58.896027,-66.54041931
4145000000,34.27144885,-59.284958,-66.67746993
4146000000,34.11715192,-59.3619,-66.81456913
4147000000,33.96289126,-59.666885,-66.95161976
4148000000,33.8086668,-59.74852,-67.08865097
4149000000,33.65447849,-59.711849,-67.22568702
4150000000,33.50032629,-59.998051,-67.36267937
4151000000,33.34621014,-60.046665,-67.49960857
4152000000,33.19212998,-60.138744,-67.6365912
4153000000,33.03808576,-60.432606,-67.77353012
4154000000,32.88407743,-60.557598,-67.9105079
4155000000,32.73010494,-60.739857,-68.04739339
4156000000,32.57616824,-60.909962,-68.18427402
4157000000,32.42226727,-60.983017,-68.32115951
4158000000,32.26840198,-61.188625,-68.45803529
4159000000,32.11457232,-61.211281,-68.59490135
4160000000,31.96077825,-61.539623,-68.73171399
4161000000,31.80701969,-61.685493,-68.86856548
4162000000,31.65329661,-61.825317,-69.00533926
4163000000,31.49960896,-61.956722,-69.14217618
4164000000,31.34595668,-62.114868,-69.27888196
4165000000,31.19233972,-62.217319,-69.41563145
4166000000,31.03875803,-62.458141,-69.55235666
4167000000,30.88521155,-62.395916,-69.68908187
4168000000,30.73170025,-62.604122,-69.82577308
4169000000,30.57822406,-62.702557,-69.96245943
4170000000,30.42478294,-62.976665,-70.09913122
4171000000,30.27137684,-62.993591,-70.23578357
4172000000,30.1180057,-63.152538,-70.37236307
4173000000,29.96466948,-63.493221,-70.50900571
4174000000,29.81136812,-63.434216,-70.64559006
4175000000,29.65810157,-63.538448,-70.78221813
4176000000,29.50486979,-63.906563,-70.9187442
4177000000,29.35167273,-63.909786,-71.05530427
4178000000,29.19851033,-64.10701,-71.19189348
4179000000,29.04538255,-64.234871,-71.32835641
4180000000,28.89228933,-64.256218,-71.46484849
4181000000,28.73923062,-64.576881,-71.60138427
4182000000,28.58620638,-64.520729,-71.7378812
4183000000,28.43321656,-64.789307,-71.87431499
4184000000,28.28026111,-64.796753,-72.01077306
4185000000,28.12733998,-65.037621,-72.14713885
4186000000,27.97445311,-65.090797,-72.28357749
4187000000,27.82160047,-65.44577,-72.41995785
4188000000,27.668782,-65.477173,-72.5563285
4189000000,27.51599765,-65.728172,-72.69267972
4190000000,27.36324738,-65.670967,-72.82906494
4191000000,27.21053113,-66.057846,-72.96535301
4192000000,27.05784886,-65.993309,-73.10167023
4193000000,26.90520052,-66.099678,-73.23800688
4194000000,26.75258606,-66.260582,-73.37424153
4195000000,26.60000543,-66.363815,-73.51051018
4196000000,26.44745859,-66.728851,-73.64675454
4197000000,26.29494548,-66.920303,-73.78298919
4198000000,26.14246606,-67.019821,-73.91921898
4199000000,25.99002029,-67.019958,-74.05539049
4200000000,25.83760811,-67.178505,-74.19161057
4201000000,25.68522947,-67.490654,-74.32777236
4202000000,25.53288433,-67.417717,-74.46391959
4203000000,25.38057264,-67.643127,-74.60008624
4204000000,25.22829436,-67.649551,-74.73612661
4205000000,25.07604943,-68.028992,-74.87230297
4206000000,24.92383781,-67.895172,-75.00838706
4207000000,24.77165946,-68.185577,-75.14446628
4208000000,24.61951432,-68.286934,-75.28051636
4209000000,24.46740235,-68.523041,-75.41650816
4210000000,24.3153235,-68.637543,-75.5525971
4211000000,24.16327772,-68.628159,-75.68856947
4212000000,24.01126498,-68.724419,-75.8246147
4213000000,23.85928522,-69.116547,-75.96056278
4214000000,23.70733839,-69.355385,-76.09657886
4215000000,23.55542445,-69.471703,-76.23248809
4216000000,23.40354336,-69.439507,-76.36847504
4217000000,23.25169506,-69.581505,-76.50434541
4218000000,23.09987952,-69.872513,-76.64025949
4219000000,22.94809668,-69.816948,-76.7761493
4220000000,22.7963465,-70.129471,-76.91203424
4221000000,22.64462893,-70.12751,-77.04788518
4222000000,22.49294393,-70.279068,-77.18375556
4223000000,22.34129146,-70.377426,-77.31955793
4224000000,22.18967146,-70.684273,-77.45543316
4225000000,22.0380839,-70.842323,-77.59120639
4226000000,21.88652872,-70.663055,-77.7270282
4227000000,21.73500588,-71.003891,-77.86275772
4228000000,21.58351534,-71.298584,-77.99852123
4229000000,21.43205705,-71.086769,-78.13425075
4230000000,21.28063097,-71.445015,-78.26998513
4231000000,21.12923704,-71.396393,-78.40570008
4232000000,20.97787524,-71.920532,-78.5413956
4233000000,20.8265455,-71.907913,-78.67708626
4234000000,20.6752478,-72.084885,-78.81274778
4235000000,20.52398208,-72.114227,-78.9484093
4236000000,20.37274829,-72.443092,-79.08404168
4237000000,20.2215464,-72.500229,-79.2196692
4238000000,20.07037636,-72.606712,-79.35522873
4239000000,19.91923813,-72.55191,-79.49084653
4240000000,19.76813165,-72.558502,-79.6264012
4241000000,19.6170569,-72.824036,-79.76201901
4242000000,19.46601381,-73.1269,-79.89756396
4243000000,19.31500236,-73.095329,-80.0330992
4244000000,19.1640225,-73.335045,-80.16861501
4245000000,19.01307417,-73.484558,-80.30412596
4246000000,18.86215735,-73.782822,-80.43962234
4247000000,18.71127198,-73.700172,-80.57509444
4248000000,18.56041802,-73.960213,-80.71051311
4249000000,18.40959543,-73.943497,-80.84596578
4250000000,18.25880417,-74.387192,-80.98144759
4251000000,18.10804418,-74.214981,-81.1168614
4252000000,17.95731544,-74.578102,-81.25222179
4253000000,17.80661789,-74.4776,-81.38762589
4254000000,17.6559515,-74.837708,-81.52299113
4255000000,17.50531621,-74.887001,-81.65835637
4256000000,17.35471199,-75.009857,-81.79370219
4257000000,17.2041388,-75.300972,-81.92903829
4258000000,17.05359659,-75.372116,-82.06441324
4259000000,16.90308532,-75.47551,-82.19967163
4260000000,16.75260494,-75.648605,-82.33500773
4261000000,16.60215542,-75.847206,-82.47026612
4262000000,16.45173671,-75.981064,-82.60549536
4263000000,16.30134877,-75.871918,-82.74073432
4264000000,16.15099156,-75.867729,-82.875983
4265000000,16.00066503,-76.181786,-83.01120253
4266000000,15.85036915,-76.265053,-83.14641235
4267000000,15.70010387,-76.484947,-83.28161245
4268000000,15.54986914,-76.641121,-83.41678341
4269000000,15.39966494,-76.753174,-83.55195437
4270000000,15.24949121,-76.835709,-83.68708648
4271000000,15.09934792,-77.03994,-83.82223801
4272000000,14.94923501,-77.084877,-83.95735069
4273000000,14.79915246,-77.403267,-84.09247308
4274000000,14.64910022,-77.370949,-84.22756633
4275000000,14.49907825,-77.582962,-84.36264015
4276000000,14.34908651,-77.738457,-84.49771397
4277000000,14.19912495,-77.92524,-84.63270037
4278000000,14.04919353,-77.835449,-84.76782276
4279000000,13.89929222,-77.883934,-84.90284801
4280000000,13.74942097,-78.285736,-85.0378344
4281000000,13.59957975,-78.450928,-85.17279166
4282000000,13.4497685,-78.524368,-85.30782662
4283000000,13.29998719,-78.637413,-85.44275473
4284000000,13.15023579,-78.738869,-85.57775084
4285000000,13.00051424,-78.832787,-85.71268866
4286000000,12.85082251,-78.857552,-85.84757792
4287000000,12.70116056,-78.972038,-85.9824866
4288000000,12.55152834,-79.244873,-86.117405
4289000000,12.40192583,-79.481133,-86.25229425
4290000000,12.25235297,-79.541618,-86.38716408
4291000000,12.10280972,-79.605476,-86.52208247
4292000000,11.95329605,-79.875221,-86.6568843
4293000000,11.80381192,-79.780746,-86.79171527
4294000000,11.65435728,-79.98616,-86.92654624
4295000000,11.5049321,-80.258263,-87.06133835
4296000000,11.35553633,-80.197853,-87.1961499
4297000000,11.20616994,-80.471321,-87.33098087
4298000000,11.05683289,-80.408951,-87.46576327
4299000000,10.90752513,-80.730431,-87.60050681
4300000000,10.75824664,-80.753281,-87.73524064
4301000000,10.60899735,-81.107941,-87.86996475
4302000000,10.45977725,-80.952148,-88.00465001
4303000000,10.31058629,-81.206207,-88.13940327
4304000000,10.16142442,-81.425095,-88.27404967
4305000000,10.01229161,-81.54126,-88.40876407
4306000000,9.863187828,-81.656639,-88.54337162
4307000000,9.714113024,-81.75042,-88.67804717
4308000000,9.565067163,-81.756546,-88.81267414
4309000000,9.416050205,-82.11277,-88.94733026
4310000000,9.267062111,-82.110565,-89.08190866
4311000000,9.118102842,-82.171005,-89.21649678
4312000000,8.96917236,-82.446213,-89.3510849
4313000000,8.820270626,-82.549072,-89.48567302
4314000000,8.6713976,-82.847115,-89.62027085
4315000000,8.522553245,-82.822685,-89.75477154
4316000000,8.373737521,-83.117508,-89.88929166
4317000000,8.224950391,-83.071732,-90.0238215
4318000000,8.076191815,-83.184395,-90.15832219
4319000000,7.927461755,-83.278915,-90.29280346
4320000000,7.778760173,-83.417885,-90.42730415
4321000000,7.63008703,-83.625374,-90.56176598
4322000000,7.481442288,-83.668442,-90.69623753
4323000000,7.33282591,-83.498352,-90.83066051
4324000000,7.184237856,-84.07402,-90.96510292
4325000000,7.035678089,-84.010017,-91.09947733
4326000000,6.887146571,-84.136856,-91.23392945
4327000000,6.738643264,-84.204308,-91.36833301
4328000000,6.590168129,-84.45536,-91.50265884
4329000000,6.44172113,-84.598724,-91.6370624
4330000000,6.293302228,-84.704193,-91.77141738
4331000000,6.144911385,-84.854019,-91.90575293
4332000000,5.996548565,-85.011055,-92.04005934
4333000000,5.848213728,-84.953842,-92.17441432
4334000000,5.699906838,-85.174904,-92.30871102
4335000000,5.551627858,-85.306305,-92.44300772
4336000000,5.403376749,-85.473122,-92.5772267
4337000000,5.255153474,-85.47905,-92.71151369
4338000000,5.106957996,-85.697243,-92.84576181
4339000000,4.958790279,-86.086929,-92.98000994
4340000000,4.810650283,-85.95533,-93.11424835
4341000000,4.662537973,-86.085892,-93.24844791
4342000000,4.514453311,-86.249161,-93.38265718
4343000000,4.366396261,-86.241203,-93.51685674
4344000000,4.218366784,-86.482101,-93.65103687
4345000000,4.070364845,-86.640999,-93.78525585
4346000000,3.922390406,-86.73584,-93.91941655
4347000000,3.774443431,-86.869293,-94.05349954
4348000000,3.626523882,-87.217766,-94.18768938
4349000000,3.478631723,-86.974731,-94.32174323
4350000000,3.330766918,-87.239647,-94.45586507
4351000000,3.182929429,-87.388535,-94.58994806
4352000000,3.03511922,-87.550262,-94.72404077
4353000000,2.887336255,-87.539139,-94.85811404
4354000000,2.739580496,-87.72155,-94.99215817
4355000000,2.591851909,-87.955666,-95.12621202
4356000000,2.444150455,-87.894737,-95.26025615
4357000000,2.2964761,-88.231377,-95.39422257
4358000000,2.148828806,-88.23159,-95.52827642
4359000000,2.001208537,-88.488625,-95.66229141
4360000000,1.853615258,-88.478455,-95.79627725
4361000000,1.706048932,-88.684784,-95.9301951
4362000000,1.558509523,-88.744774,-96.06421009
4363000000,1.410996995,-88.741714,-96.19815708
4364000000,1.263511312,-89.129204,-96.33210408
4365000000,1.116052438,-89.017311,-96.46603164
4366000000,0.968620338,-89.095078,-96.59988149
4367000000,0.821214974,-89.53125,-96.73384791
4368000000,0.673836313,-89.675232,-96.86769776
4369000000,0.526484317,-89.847664,-97.00162532
4370000000,0.379158952,-89.846275,-97.13548489
4371000000,0.231860181,-89.876595,-97.26935417
4372000000,0.08458797,-90.333122,-97.40315545
4373000000,-0.062657718,-89.983223,-97.53698587
4374000000,-0.209876919,-90.413269,-97.67079687
4375000000,-0.357069666,-90.379128,-97.80460786
4376000000,-0.504235997,-90.555809,-97.93839943
4377000000,-0.651375946,-90.881607,-98.072191
4378000000,-0.798489548,-90.836372,-98.20598256
4379000000,-0.945576839,-91.063988,-98.33974499
4380000000,-1.092637854,-91.116112,-98.4734977
4381000000,-1.239672629,-91.298424,-98.6072407
4382000000,-1.386681197,-91.447548,-98.74101283
4383000000,-1.533663595,-91.69442,-98.87468783
4384000000,-1.680619858,-91.539322,-99.00838226
4385000000,-1.82755002,-91.855431,-99.14209611
4386000000,-1.974454116,-91.890877,-99.2758294
4387000000,-2.121332182,-92.075226,-99.40938783
4388000000,-2.268184252,-92.163208,-99.54310168
4389000000,-2.41501036,-92.487831,-99.67674754
4390000000,-2.561810543,-92.662682,-99.81041282
4391000000,-2.708584834,-92.554817,-99.94396154
4392000000,-2.855333268,-92.958374,-100.0776365
4393000000,-3.00205588,-92.771004,-100.211195
4394000000,-3.148752705,-92.856911,-100.3448311
4395000000,-3.295423776,-93.073418,-100.4784187
4396000000,-3.442069129,-93.127777,-100.6119965
4397000000,-3.588688799,-93.36908,-100.7455453
4398000000,-3.735282818,-93.45755,-100.8790551
4399000000,-3.881851222,-93.856026,-101.012633
4400000000,-4.028394046,-93.736404,-101.1461817
4401000000,-4.174911323,-93.86969,-101.2796818
4402000000,-4.321403088,-94.012939,-101.4131237
4403000000,-4.467869375,-94.114479,-101.5466918
4404000000,-4.614310219,-94.26123,-101.680124
4405000000,-4.760725652,-94.210091,-101.8136241
4406000000,-4.907115711,-94.532898,-101.9470466
4407000000,-5.053480427,-94.464546,-102.0805467
4408000000,-5.199819837,-94.706345,-102.2139497
4409000000,-5.346133973,-95.003334,-102.3473624
4410000000,-5.49242287,-94.919884,-102.4807751
4411000000,-5.638686561,-95.157631,-102.6142462
4412000000,-5.784925081,-95.290993,-102.7476394
4413000000,-5.931138463,-95.250175,-102.8809647
4414000000,-6.077326741,-95.68972,-103.0144066
4415000000,-6.223489949,-95.634872,-103.1477027
4416000000,-6.369628121,-95.86084,-103.2810669
4417000000,-6.515741289,-95.874741,-103.4144019
4418000000,-6.661829489,-96.056793,-103.5477758
4419000000,-6.807892754,-96.252235,-103.6810525
4420000000,-6.953931116,-96.411423,-103.8143584
4421000000,-7.099944611,-96.469597,-103.9476545
4422000000,-7.24593327,-96.641617,-104.0809507
4423000000,-7.391897128,-96.806679,-104.2142274
4424000000,-7.537836219,-96.750465,-104.3475041
4425000000,-7.683750575,-96.88813,-104.4807517
4426000000,-7.82964023,-96.930832,-104.6139993
4427000000,-7.975505217,-97.197662,-104.7472371
4428000000,-8.12134557,-97.36525,-104.8804653
4429000000,-8.267161322,-97.483963,-105.013674
4430000000,-8.412952506,-97.582481,-105.1468827
4431000000,-8.558719155,-97.696053,-105.2800817
4432000000,-8.704461303,-97.832886,-105.413271
4433000000,-8.850178982,-97.831604,-105.5464312
4434000000,-8.995872226,-98.027374,-105.6796011
4435000000,-9.141541068,-98.143547,-105.8127418
4436000000,-9.287185541,-98.171234,-105.9458922
4437000000,-9.432805677,-98.478104,-106.0790232
4438000000,-9.57840151,-98.678368,-106.2121445
4439000000,-9.723973073,-98.465637,-106.3452075
4440000000,-9.869520399,-98.923302,-106.4783094
4441000000,-10.01504352,-98.824738,-106.6114016
4442000000,-10.16054247,-99.032768,-106.7444743
4443000000,-10.30601728,-99.02346,-106.877547
4444000000,-10.45146798,-99.292732,-107.0106683
4445000000,-10.59689462,-99.631844,-107.143673
4446000000,-10.74229721,-99.575714,-107.2767652
4447000000,-10.88767579,-99.704918,-107.4097311
4448000000,-11.0330304,-99.872391,-107.5427552
4449000000,-11.17836106,-100.04363,-107.6757697
4450000000,-11.32366781,-100.0106,-107.8087744
4451000000,-11.46895069,-100.11288,-107.9417306
4452000000,-11.61420972,-100.35768,-108.0747256
4453000000,-11.75944494,-100.18457,-108.2077012
4454000000,-11.90465638,-100.44645,-108.3406476
4455000000,-12.04984407,-100.52649,-108.4735649
4456000000,-12.19500805,-100.72115,-108.6065405
4457000000,-12.34014834,-100.87714,-108.7394772
4458000000,-12.48526499,-100.85683,-108.8723848
4459000000,-12.63035801,-101.13657,-109.0052536
4460000000,-12.77542745,-101.31126,-109.1382097
4461000000,-12.92047334,-101.31254,-109.2711562
4462000000,-13.0654957,-101.21916,-109.403986
4463000000,-13.21049458,-101.58268,-109.5368548
4464000000,-13.35547,-101.74852,-109.6697138
4465000000,-13.50042199,-101.98336,-109.8025728
4466000000,-13.64535059,-102.01875,-109.9354124
4467000000,-13.79025583,-102.21319,-110.0682423
4468000000,-13.93513775,-102.28873,-110.2010041
4469000000,-14.07999636,-102.36366,-110.3338729
4470000000,-14.22483172,-102.44743,-110.466625
4471000000,-14.36964383,-102.76542,-110.5994743
4472000000,-14.51443275,-102.61765,-110.7321974
4473000000,-14.6591985,-102.9835,-110.8650175
4474000000,-14.80394112,-103.01612,-110.9977308
4475000000,-14.94866063,-103.34388,-111.1304927
4476000000,-15.09335706,-103.28147,-111.2632449
4477000000,-15.23803046,-103.32291,-111.3960359
4478000000,-15.38268085,-103.59805,-111.5287006
4479000000,-15.52730825,-103.5348,-111.6614237
4480000000,-15.67191272,-103.77672,-111.7941758
4481000000,-15.81649427,-103.80305,-111.9268406
4482000000,-15.96105294,-103.99879,-112.0595344
4483000000,-16.10558875,-104.10477,-112.1921992
4484000000,-16.25010175,-104.20947,-112.3248736
4485000000,-16.39459196,-104.42068,-112.4575287
4486000000,-16.53905942,-104.52933,-112.590174
4487000000,-16.68350415,-104.64011,-112.722829
4488000000,-16.82792619,-104.6029,-112.8554646
4489000000,-16.97232557,-104.88196,-112.9880807
4490000000,-17.11670232,-104.91106,-113.1206872
4491000000,-17.26105647,-105.03422,-113.2532354
4492000000,-17.40538805,-105.24411,-113.3859001
4493000000,-17.5496971,-105.31712,-113.5184871
4494000000,-17.69398365,-105.49017,-113.6510644
4495000000,-17.83824773,-105.68084,-113.7836223
4496000000,-17.98248936,-105.60862,-113.9161316
4497000000,-18.12670859,-105.82619,-114.0487381
4498000000,-18.27090543,-106.0918,-114.1812765
4499000000,-18.41507993,-105.93393,-114.313815
4500000000,-18.55923212,-106.05157,-114.4463243
4501000000,-18.70336202,-106.38042,-114.5788045
4502000000,-18.84746967,-106.53759,-114.7112944
4503000000,-18.9915551,-106.52879,-114.8438523
4504000000,-19.13561833,-106.62579,-114.9762936
4505000000,-19.27965941,-106.77845,-115.108764
4506000000,-19.42367836,-106.98482,-115.2412345
4507000000,-19.56767522,-107.13183,-115.3736952
4508000000,-19.71165,-107.09435,-115.5061365
4509000000,-19.85560276,-107.3109,-115.6385973
4510000000,-19.99953351,-107.48408,-115.7710192
4511000000,-20.14344228,-107.61747,-115.9035188
4512000000,-20.28732912,-107.62122,-116.0359115
4513000000,-20.43119405,-107.83792,-116.1682654
4514000000,-20.57503709,-108.19554,-116.3007359
4515000000,-20.71885829,-107.87943,-116.4330703
4516000000,-20.86265767,-108.13602,-116.5655116
4517000000,-21.00643527,-108.20061,-116.6978072
4518000000,-21.15019111,-108.36703,-116.8301805
4519000000,-21.29392522,-108.57063,-116.9625344
4520000000,-21.43763764,-108.74183,-117.0948883
4521000000,-21.5813284,-108.7719,-117.2272228
4522000000,-21.72499753,-108.98788,-117.3595572
4523000000,-21.86864506,-109.2368,-117.4918626
4524000000,-22.01227101,-109.23592,-117.6241776
4525000000,-22.15587543,-109.3886,-117.7564926
4526000000,-22.29945834,-109.51791,-117.8887785
4527000000,-22.44301977,-109.49847,-118.0210644
4528000000,-22.58655975,-109.54076,-118.1533406
4529000000,-22.73007832,-109.69642,-118.2856168
4530000000,-22.8735755,-109.79756,-118.4178735
4531000000,-23.01705133,-109.89291,-118.5501302
4532000000,-23.16050583,-109.85181,-118.6823773
4533000000,-23.30393904,-110.38057,-118.8146146
4534000000,-23.44735098,-110.27757,-118.9468422
4535000000,-23.5907417,-110.49537,-119.0790115
4536000000,-23.73411121,-110.67057,-119.21121
4537000000,-23.87745955,-110.75196,-119.3434764
4538000000,-24.02078675,-110.7312,-119.4755972
4539000000,-24.16409285,-110.85686,-119.6078539
4540000000,-24.30737786,-110.96588,-119.739965
4541000000,-24.45064182,-111.41869,-119.8721926
4542000000,-24.59388477,-111.31879,-120.0043619
4543000000,-24.73710672,-111.34545,-120.1364535
4544000000,-24.88030773,-111.53315,-120.2686034
4545000000,-25.0234878,-111.60396,-120.4007436
4546000000,-25.16664698,-111.88128,-120.5328643
4547000000,-25.30978529,-112.06709,-120.6649754
4548000000,-25.45290277,-112.10072,-120.7971544
4549000000,-25.59599944,-112.4836,-120.9292072
4550000000,-25.73907533,-112.29492,-121.0613085
4551000000,-25.88213049,-112.53302,-121.1934001
4552000000,-26.02516493,-112.56857,-121.3254723
4553000000,-26.16817868,-112.7519,-121.4575347
4554000000,-26.31117179,-112.80273,-121.5896069
4555000000,-26.45414427,-113.17316,-121.7216111
4556000000,-26.59709616,-113.15251,-121.8537027
4557000000,-26.74002748,-113.23753,-121.9857069
4558000000,-26.88293828,-113.43223,-122.1177888
4559000000,-27.02582857,-113.71279,-122.2498124
4560000000,-27.16869839,-113.73241,-122.3818166
4561000000,-27.31154777,-113.88042,-122.5138305
4562000000,-27.45437674,-113.88757,-122.645825
4563000000,-27.59718533,-114.06866,-122.7778097
4564000000,-27.73997357,-114.10543,-122.9098139
4565000000,-27.88274149,-114.40099,-123.0417889
4566000000,-28.02548912,-114.44589,-123.1737057
4567000000,-28.16821649,-114.47095,-123.3057196
4568000000,-28.31092363,-114.62503,-123.4376752
4569000000,-28.45361057,-114.75331,-123.5696211
4570000000,-28.59627734,-115.15305,-123.701499
4571000000,-28.73892397,-115.16335,-123.8334352
4572000000,-28.88155049,-115.2417,-123.9653616
4573000000,-29.02415694,-115.20132,-124.0973367
4574000000,-29.16674333,-115.51334,-124.2291854
4575000000,-29.30930971,-115.54372,-124.3611313
4576000000,-29.4518561,-115.79646,-124.4930287
4577000000,-29.59438253,-115.74268,-124.624926
4578000000,-29.73688903,-115.94003,-124.7567553
4579000000,-29.87937563,-116.13911,-124.8886138
4580000000,-30.02184237,-116.25536,-125.020482
4581000000,-30.16428926,-116.2809,-125.1523307
4582000000,-30.30671635,-116.325,-125.2841795
4583000000,-30.44912366,-116.75624,-125.4160865
4584000000,-30.59151121,-116.7282,-125.5479062
4585000000,-30.73387906,-116.93549,-125.6796869
4586000000,-30.87622721,-116.73891,-125.8115551
4587000000,-31.0185557,-117.07243,-125.9433164
4588000000,-31.16086457,-117.23423,-126.0750972
4589000000,-31.30315383,-117.41404,-126.2069265
4590000000,-31.44542353,-117.54118,-126.3386878
4591000000,-31.58767369,-117.62736,-126.4704783
4592000000,-31.72990434,-117.60112,-126.6022688
4593000000,-31.87211551,-118.00736,-126.7340787
4594000000,-32.01430723,-117.89902,-126.8657817
4595000000,-32.15647953,-118.14427,-126.9975334
4596000000,-32.29863244,-118.32645,-127.129285
4597000000,-32.44076599,-118.4285,-127.2610269
4598000000,-32.58288021,-118.55853,-127.3927008
4599000000,-32.72497513,-118.62835,-127.5244913
4600000000,-32.86705078,-118.70675,-127.6561943
4601000000,-33.00910719,-118.82993,-127.7879071
4602000000,-33.15114439,-118.88528,-127.9195713
