"Freq [GHz]","ang_deg(S(1,1)) [deg] - L1='12.75mm' L2='12.75mm' L3='12.75mm' L4='12.75mm' L5='12.75mm' UE_L1='8.9635mm' UE_L2='8.66mm' UE_L3='8.66mm' UE_L4='8.9635mm' w3='8.37mm'","ang_deg(S(1,2)) [deg] - L1='12.75mm' L2='12.75mm' L3='12.75mm' L4='12.75mm' L5='12.75mm' UE_L1='8.9635mm' UE_L2='8.66mm' UE_L3='8.66mm' UE_L4='8.9635mm' w3='8.37mm'","ang_deg(S(2,1)) [deg] - L1='12.75mm' L2='12.75mm' L3='12.75mm' L4='12.75mm' L5='12.75mm' UE_L1='8.9635mm' UE_L2='8.66mm' UE_L3='8.66mm' UE_L4='8.9635mm' w3='8.37mm'","ang_deg(S(2,2)) [deg] - L1='12.75mm' L2='12.75mm' L3='12.75mm' L4='12.75mm' L5='12.75mm' UE_L1='8.9635mm' UE_L2='8.66mm' UE_L3='8.66mm' UE_L4='8.9635mm' w3='8.37mm'"
2.253,40.4548672525666,-10.4483044082179,-10.4483044088602,103.305183832056
2.254,40.2414435934154,-10.8025489813771,-10.8025489820203,102.760659894963
2.255,40.0275713895008,-11.1571203954266,-11.1571203960707,102.216376206326
2.256,39.8132427579105,-11.5120196079368,-11.5120196085817,101.672340233018
2.257,39.5984498948972,-11.8672475776873,-11.8672475783331,101.12855924506
2.258,39.3831850763165,-12.2228052646281,-12.2228052652748,100.58504031623
2.259,39.1674406580386,-12.5786936298396,-12.5786936304871,100.04179032476
2.26,38.951209076336,-12.9349136354924,-12.9349136361406,99.4988159541068
2.261,38.7344828482465,-13.2914662448071,-13.2914662454561,98.9561236938048
2.262,38.5172545719114,-13.6483524220111,-13.6483524226608,98.4137198403946
2.263,38.2995169268901,-14.0055731322968,-14.0055731329472,97.8716104984248
2.264,38.0812626744487,-14.3631293417781,-14.3631293424292,97.3298015815279
2.265,37.8624846578273,-14.7210220174461,-14.7210220180977,96.7882988135639
2.266,37.6431758024811,-15.0792521271239,-15.0792521277761,96.2471077298328
2.267,37.4233291162993,-15.4378206394215,-15.4378206400742,95.706233678351
2.268,37.2029376898001,-15.7967285236877,-15.7967285243409,95.1656818211944
2.269,36.9819946963019,-16.1559767499646,-16.1559767506183,94.6254571358953
2.27,36.7604933920729,-16.5155662889379,-16.5155662895921,94.0855644169068
2.271,36.5384271164571,-16.875498111888,-16.8754981125425,93.5460082771156
2.272,36.315789291978,-17.2357731906404,-17.2357731912953,93.0067931494139
2.273,36.0925734244212,-17.596392497514,-17.5963924981692,92.4679232883224
2.274,35.868773102892,-17.9573570052707,-17.9573570059261,91.9294027716591
2.275,35.6443819998559,-18.3186676870618,-18.3186676877176,91.391235502262
2.276,35.4193938711548,-18.6803255163738,-18.6803255170298,90.8534252097524
2.277,35.1938025560019,-19.0423314669763,-19.0423314676325,90.3159754523415
2.278,34.9676019769587,-19.4046865128641,-19.4046865135204,89.7788896186809
2.279,34.7407861398884,-19.7673916282029,-19.7673916288594,89.2421709297483
2.28,34.5133491338924,-20.1304477872707,-20.1304477879273,88.7058224407735
2.281,34.2852851312246,-20.4938559644003,-20.4938559650569,88.1698470431967
2.282,34.056588387187,-20.8576171339216,-20.8576171345782,87.6342474666572
2.283,33.8272532400085,-21.2217322700982,-21.2217322707548,87.0990262810203
2.284,33.5972741107013,-21.5862023470702,-21.5862023477268,86.5641858984239
2.285,33.3666455029025,-21.9510283387901,-21.9510283394465,86.0297285753567
2.286,33.1353620026959,-22.31621121896,-22.3162112196163,85.4956564147612
2.287,32.9034182784169,-22.6817519609685,-22.6817519616246,84.9619713681567
2.288,32.6708090804399,-23.0476515378256,-23.0476515384816,84.4286752377858
2.289,32.4375292409505,-23.4139109220956,-23.4139109227513,83.8957696787793
2.29,32.2035736736978,-23.7805310858329,-23.7805310864884,83.3632562013363
2.291,31.9689373737357,-24.1475130005108,-24.147513001166,82.8311361729245
2.292,31.7336154171442,-24.5148576369546,-24.5148576376094,82.29941082049
2.293,31.4976029607381,-24.8825659652712,-24.8825659659256,81.7680812326815
2.294,31.2608952417595,-25.2506389547777,-25.2506389554318,81.2371483620838
2.295,31.0234875775575,-25.6190775739296,-25.6190775745831,80.7066130274622
2.296,30.7853753652514,-25.9878827902477,-25.9878827909008,80.1764759160121
2.297,30.5465540813845,-26.3570555702426,-26.3570555708951,79.6467375856184
2.298,30.307019281558,-26.7265968793424,-26.7265968799943,79.1173984671105
2.299,30.0667666000605,-27.0965076818122,-27.0965076824635,78.5884588665345
2.3,29.825791749478,-27.4667889406799,-27.4667889413307,78.0599189674131
2.301,29.5840905202958,-27.8374416176558,-27.8374416183059,77.5317788330153
2.302,29.341658780487,-28.2084666730535,-28.2084666737028,77.0040384086201
2.303,29.0984924750914,-28.5798650657088,-28.5798650663573,76.4766975237801
2.304,28.854587625782,-28.9516377528978,-28.9516377535456,75.9497558945818
2.305,28.6099403304227,-29.3237856902533,-29.3237856909002,75.4232131259012
2.306,28.3645467626134,-29.6963098316819,-29.696309832328,74.8970687136514
2.307,28.1184031712295,-30.0692111292765,-30.0692111299217,74.3713220470289
2.308,27.8715058799485,-30.4424905332312,-30.4424905338754,73.8459724107455
2.309,27.6238512867691,-30.8161489917531,-30.8161489923963,73.3210189872561
2.31,27.3754358635231,-31.190187450973,-31.1901874516151,72.7964608589756
2.311,27.1262561553766,-31.5646068548557,-31.5646068554969,72.2722970104835
2.312,26.8763087803261,-31.9394081451089,-31.9394081457489,71.7485263307189
2.313,26.6255904286864,-32.3145922610888,-32.3145922617277,71.2251476151636
2.314,26.3740978625693,-32.6901601397102,-32.6901601403479,70.7021595680069
2.315,26.1218279153611,-33.0661127153469,-33.0661127159834,70.1795608043059
2.316,25.8687774911879,-33.4424509197389,-33.4424509203741,69.65734985212
2.317,25.6149435643789,-33.8191756818935,-33.8191756825274,69.1355251546398
2.318,25.3603231789232,-34.1962879279872,-34.1962879286198,68.6140850722921
2.319,25.1049134479207,-34.5737885812659,-34.5737885818971,68.0930278848341
2.32,24.8487115530299,-34.9516785619432,-34.9516785625731,67.5723517934268
2.321,24.5917147439097,-35.3299587870977,-35.3299587877261,67.052054922693
2.322,24.3339203376566,-35.7086301705721,-35.708630171199,66.5321353227518
2.323,24.0753257182417,-36.0876936228639,-36.0876936234893,66.0125909712435
2.324,23.8159283359396,-36.4671500510232,-36.467150051647,65.4934197753259
2.325,23.5557257067571,-36.8470003585434,-36.8470003591656,64.974619573655
2.326,23.2947154118586,-37.2272454452522,-37.2272454458728,64.4561881383476
2.327,23.0328950969883,-37.607886207203,-37.6078862078218,63.9381231769176
2.328,22.7702624718908,-37.9889235365627,-37.9889235371799,63.4204223341971
2.329,22.5068153097305,-38.3703583214988,-38.3703583221142,62.9030831942349
2.33,22.2425514465072,-38.752191446067,-38.7521914466807,62.3861032821688
2.331,21.9774687804728,-39.1344237900947,-39.1344237907065,61.8694800660844
2.332,21.7115652715464,-39.5170562290646,-39.5170562296746,61.353210958846
2.333,21.4448389407271,-39.9000896339983,-39.9000896346063,60.8372933199053
2.334,21.1772878695086,-40.2835248713358,-40.2835248719419,60.3217244570918
2.335,20.9089101992923,-40.6673628028155,-40.6673628034196,59.8065016283774
2.336,20.6397041308002,-41.0516042853535,-41.0516042859556,59.2916220436183
2.337,20.36966792349,-41.4362501709184,-41.4362501715185,58.7770828662771
2.338,20.0987998949672,-41.8213013064109,-41.8213013070087,58.2628812151161
2.339,19.8270984204031,-42.206758533533,-42.2067585341288,57.7490141658765
2.34,19.5545619319484,-42.5926226886659,-42.5926226892595,57.2354787529248
2.341,19.2811889181525,-42.9788946027385,-42.9788946033298,56.7222719708844
2.342,19.0069779233815,-43.3655751010994,-43.3655751016885,56.2093907762375
2.343,18.7319275472393,-43.7526650033861,-43.752665003973,55.696832088909
2.344,18.4560364439903,-44.1401651233918,-44.1401651239763,55.1845927938241
2.345,18.1793033219846,-44.5280762689317,-44.5280762695139,54.6726697424456
2.346,17.9017269430833,-44.9163992417112,-44.916399242291,54.1610597542821
2.347,17.6233061220912,-45.3051348371849,-45.3051348377623,53.6497596183834
2.348,17.3440397261865,-45.6942838444233,-45.6942838449981,53.1387660948027
2.349,17.0639266743578,-46.0838470459718,-46.0838470465441,52.6280759160424
2.35,16.7829659368418,-46.4738252177112,-46.4738252182809,52.1176857884747
2.351,16.5011565345654,-46.8642191287164,-46.8642191292836,51.6075923937397
2.352,16.2184975385897,-47.255029541114,-47.2550295416785,51.0977923901213
2.353,15.934988069561,-47.6462572099367,-47.6462572104986,50.588282413902
2.354,15.6506272971602,-48.0379028829811,-48.0379028835403,50.0790590806908
2.355,15.3654144395617,-48.4299673006578,-48.4299673012142,49.5701189867362
2.356,15.0793487628925,-48.8224511958453,-48.8224511963989,49.061458710211
2.357,14.7924295806967,-49.2153552937407,-49.2153552942915,48.5530748124778
2.358,14.5046562534042,-49.6086803117091,-49.6086803122571,48.0449638393327
2.359,14.2160281878049,-50.0024269591317,-50.0024269596768,47.5371223222283
2.36,13.9265448365248,-50.3965959372533,-50.3965959377955,47.0295467794736
2.361,13.6362056975104,-50.7911879390271,-50.7911879395663,46.522233717415
2.362,13.3450103135138,-51.1862036489608,-51.186203649497,46.0151796315939
2.363,13.0529582715859,-51.5816437429588,-51.581643743492,45.5083810078861
2.364,12.7600492025733,-51.9775088881643,-51.9775088886944,45.0018343236194
2.365,12.4662827806202,-52.3737997428004,-52.3737997433274,44.4955360486716
2.366,12.1716587226756,-52.7705169560098,-52.7705169565337,43.9894826465473
2.367,11.8761767880053,-53.1676611676932,-53.167661168214,43.483670575436
2.368,11.5798367777109,-53.5652330083464,-53.5652330088639,42.9780962892515
2.369,11.2826385342515,-53.963233098896,-53.9632330994104,42.4727562386495
2.37,10.9845819409728,-54.3616620505359,-54.361662051047,41.9676468720269
2.371,10.6856669216416,-54.7605204645588,-54.7605204650665,41.4627646365055
2.372,10.3858934399851,-55.1598089321906,-55.1598089326949,40.9581059788912
2.373,10.085261499236,-55.559528034421,-55.559528034922,40.4536673466196
2.374,9.78377114168446,-55.9596783418341,-55.9596783423316,39.9494451886819
2.375,9.48142244823359,-56.3602604144377,-56.3602604149319,39.4454359565323
2.376,9.17821553796277,-56.7612748014922,-56.7612748019829,38.9416361049777
2.377,8.87415056769622,-57.1627220413357,-57.1627220418228,38.4380420930528
2.378,8.56922773157654,-57.5646026612127,-57.5646026616963,37.9346503848726
2.379,8.26344726064457,-57.966917177098,-57.966917177578,37.4314574504736
2.38,7.95680942242713,-58.3696660935196,-58.369666093996,36.9284597666353
2.381,7.64931452052682,-58.7728499033842,-58.7728499038569,36.4256538176851
2.382,7.34096289422087,-59.1764690877975,-59.1764690882665,35.9230360962889
2.383,7.03175491806574,-59.5805241158857,-59.580524116351,35.4206031042243
2.384,6.72169100150529,-59.9850154446167,-59.9850154450783,34.9183513531379
2.385,6.41077158848856,-60.3899435186175,-60.3899435190754,34.4162773652896
2.386,6.09899715708952,-60.7953087699953,-60.7953087704493,33.914377674277
2.387,5.78636821913662,-61.2011116181529,-61.201111618603,33.4126488257501
2.388,5.47288531984577,-61.6073524696063,-61.6073524700526,32.9110873781082
2.389,5.15854903746046,-62.0140317178005,-62.0140317182429,32.4096899031832
2.39,4.84335998289749,-62.4211497429248,-62.4211497433632,31.9084529869083
2.391,4.52731879939812,-62.8287069117278,-62.8287069121623,31.4073732299722
2.392,4.21042616218704,-63.2367035773296,-63.2367035777601,30.9064472484623
2.393,3.89268277813538,-63.6451400790358,-63.6451400794623,30.4056716744904
2.394,3.57408938542921,-64.0540167421506,-64.0540167425731,29.9050431568074
2.395,3.2546467532472,-64.4633338777865,-64.4633338782049,29.4045583614056
2.396,2.93435568144011,-64.8730917826771,-64.8730917830913,28.9042139721059
2.397,2.61321700021853,-65.2832907389867,-65.2832907393969,28.4040066911337
2.398,2.29123156984674,-65.6939310141201,-65.6939310145261,27.9039332396839
2.399,1.96840028033984,-66.1050128605332,-66.1050128609349,27.4039903584692
2.4,1.64472405116913,-66.5165365155407,-66.5165365159383,26.9041748082614
2.401,1.32020383097313,-66.9285022011247,-66.928502201518,26.404483370419
2.402,0.994840597271588,-67.3409101237435,-67.3409101241326,25.9049128474012
2.403,0.668635356188018,-67.7537604741395,-67.7537604745241,25.4054600632738
2.404,0.341589142177489,-68.1670534271445,-68.1670534275249,24.906121864203
2.405,0.013703017757098,-68.58078914149,-68.580789141866,24.4068951189356
2.406,-0.315021926753325,-68.9949677596106,-68.9949677599822,23.9077767192738
2.407,-0.644584573490408,-69.4095894074534,-69.4095894078207,23.4087635805333
2.408,-0.974983777296586,-69.8246541942833,-69.8246541946461,22.909852641995
2.409,-1.30621836596685,-70.2401622124887,-70.240162212847,22.4110408673462
2.41,-1.63828714048858,-70.6561135373884,-70.6561135377421,21.9123252451106
2.411,-1.97118887527775,-71.0725082270374,-71.0725082273867,21.4137027890684
2.412,-2.304922318409,-71.4893463220337,-71.4893463223784,20.9151705386676
2.413,-2.6394861918404,-71.9066278453231,-71.9066278456634,20.416725559426
2.414,-2.97487919163359,-72.3243528020064,-72.324352802342,19.918364943323
2.415,-3.31109998817068,-72.7425211791464,-72.7425211794774,19.4200858091811
2.416,-3.64814722636163,-73.161132945572,-73.1611329458984,18.9218853030435
2.417,-3.98601952585244,-73.5801880516876,-73.5801880520093,18.4237605985353
2.418,-4.32471548122505,-73.9996864292788,-73.9996864295959,17.9257088972225
2.419,-4.66423366219268,-74.4196279913195,-74.4196279916318,17.4277274289595
2.42,-5.00457261379274,-74.8400126317801,-74.8400126320877,16.9298134522282
2.421,-5.34573085657341,-75.2608402254362,-75.2608402257391,16.4319642544685
2.422,-5.68770688677473,-75.6821106276747,-75.6821106279729,15.9341771524057
2.423,-6.0304991765103,-76.1038236743075,-76.1038236746009,15.4364494923586
2.424,-6.3741061739372,-76.5259791813759,-76.5259791816645,14.9387786505542
2.425,-6.71852630342806,-76.9485769449642,-76.948576945248,14.4411620334238
2.426,-7.06375796573628,-77.3716167410105,-77.3716167412894,13.9435970778953
2.427,-7.40979953815742,-77.7950983251173,-77.7950983253913,13.4460812516784
2.428,-7.75664937468625,-78.2190214323647,-78.2190214326339,12.9486120535429
2.429,-8.10430580617126,-78.6433857771244,-78.6433857773886,12.4511870135878
2.43,-8.45276714046308,-79.0681910528718,-79.0681910531311,11.9538036935056
2.431,-8.80203166256348,-79.4934369320057,-79.4934369322601,11.4564596868359
2.432,-9.15209763476398,-79.9191230656597,-79.9191230659091,10.9591526192189
2.433,-9.5029632967876,-80.3452490835226,-80.3452490837671,10.4618801486345
2.434,-9.85462686592309,-80.7718145936563,-80.7718145938959,9.96463996563974
2.435,-10.2070865371575,-81.198819182316,-81.1988191825505,9.46742979359754
2.436,-10.5603404833048,-81.6262624137708,-81.6262624140003,8.97024738889971
2.437,-10.9143868551309,-82.0541438301264,-82.0541438303509,8.47309054118365
2.438,-11.2692237814766,-82.4824629511487,-82.4824629513681,7.97595707354307
2.439,-11.6248493693778,-82.9112192740907,-82.911219274305,7.47884484272935
2.44,-11.9812617041797,-83.3404122735169,-83.3404122737261,6.98175173935318
2.441,-12.3384588496524,-83.7700414011336,-83.7700414013377,6.48467568807407
2.442,-12.6964388481011,-84.2001060856192,-84.2001060858182,5.9876146477858
2.443,-13.055199720474,-84.6306057324551,-84.6306057326491,5.49056661179814
2.444,-13.4147394664682,-85.0615397237601,-85.0615397239489,4.99352960800967
2.445,-13.7750560646327,-85.4929074181267,-85.4929074183104,4.49650169907594
2.446,-14.1361474724678,-85.9247081504563,-85.9247081506347,3.99948098257466
2.447,-14.498011626527,-86.3569412318029,-86.3569412319763,3.50246559115778
2.448,-14.8606464425083,-86.7896059492105,-86.7896059493786,3.00545369270885
2.449,-15.2240498153521,-87.2227015655599,-87.2227015657229,2.50844349048465
2.45,-15.5882196193308,-87.6562273194132,-87.656227319571,2.01143322325828
2.451,-15.9531537081401,-88.0901824248633,-88.0901824250159,1.51442116545263
2.452,-16.3188499149868,-88.5245660713843,-88.5245660715317,1.01740562727106
2.453,-16.6853060526745,-88.9593774236842,-88.9593774238264,0.520384954821838
2.454,-17.0525199136886,-89.3946156215606,-89.3946156216975,0.0233575302383153
2.455,-17.4204892702812,-89.8302797797613,-89.830279779893,-0.473678228210506
2.456,-17.7892118745492,-90.2663689878414,-90.2663689879679,-0.970723866006057
2.457,-18.1586854585174,-90.7028823100302,-90.7028823101514,-1.46778089228026
2.458,-18.5289077342162,-91.1398187850966,-91.1398187852125,-1.96485077971548
2.459,-18.8998763937594,-91.5771774262177,-91.5771774263283,-2.46193496445065
2.46,-19.271589109421,-92.014957220853,-92.0149572209584,-2.95903484599363
2.461,-19.6440435337103,-92.4531571306186,-92.4531571307187,-3.45615178713699
2.462,-20.0172372994459,-92.8917760911645,-92.8917760912593,-3.95328711387833
2.463,-20.3911680198316,-93.3308130120599,-93.3308130121494,-4.45044211535004
2.464,-20.7658332885262,-93.7702667766741,-93.7702667767583,-4.94761804374612
2.465,-21.1412306797179,-94.2101362420667,-94.2101362421456,-5.44481611426119
2.466,-21.5173577481949,-94.6504202388794,-94.6504202389531,-5.9420375050309
2.467,-21.8942120294172,-95.0911175712305,-95.0911175712988,-6.43928335707721
2.468,-22.2717910395862,-95.5322270166131,-95.5322270166762,-6.93655477425935
