Freq(Hz),S21 Phase_copper strip,S21 Phase_HFSS,S21 Phase_milled,S21 Phase_z0lver
2932000000,63.15527,103.6556218,-87.756706,-81.52808129
2933000000,63.114281,104.1346779,-87.903786,-82.32871303
2934000000,62.8297,104.6273862,-87.40918,-82.66998692
2935000000,62.49712,105.1338298,-87.230049,-82.77201355
2936000000,62.494026,105.6540721,-87.936249,-81.82885732
2937000000,62.619583,106.1881558,-86.118362,-83.10959611
2938000000,62.273281,106.7361011,-86.726524,-83.96362596
2939000000,62.099815,107.2979035,-86.180923,-82.97111266
2940000000,61.921436,107.8735329,-86.700966,-83.98127639
2941000000,61.85511,108.4629314,-86.57415,-84.63568258
2942000000,61.9781,109.066012,-86.825737,-84.5164038
2943000000,61.462067,109.6826568,-87.236137,-83.69545999
2944000000,61.168209,110.3127157,-86.843414,-82.26957391
2945000000,61.118103,110.9560047,-86.359848,-83.36360872
2946000000,60.91227,111.6123051,-85.809189,-83.86407641
2947000000,60.924557,112.2813617,-85.811249,-84.20399034
2948000000,60.877628,112.9628826,-85.987701,-85.75799498
2949000000,60.677044,113.6565377,-86.456764,-84.86332155
2950000000,60.348267,114.3619586,-85.710129,-85.25766328
2951000000,60.460957,115.0787379,-86.232384,-80.18480832
2952000000,60.254822,115.8064294,-86.107399,-84.59312534
2953000000,60.194008,116.5445482,-86.134064,-79.18328524
2954000000,59.780209,117.2925713,-86.241753,-87.70468025
2955000000,59.370907,118.0499379,-86.476379,-85.11313769
2956000000,59.489719,118.8160514,-86.406326,-82.68182834
2957000000,59.250881,119.5902798,-87.161888,-82.32376858
2958000000,59.004364,120.3719583,-86.295158,-83.34294694
2959000000,59.303745,121.1603912,-86.840744,-85.60789353
2960000000,59.010826,121.9548539,-86.909767,-88.37219069
2961000000,58.897659,122.7545959,-86.919884,-81.77153473
2962000000,58.841446,123.5588441,-87.237251,-78.27558528
2963000000,58.602585,124.3668052,-86.98877,-98.34601055
2964000000,58.519909,125.1776701,-86.959404,-82.02104002
2965000000,58.353367,125.9906167,-86.969505,-103.2055888
2966000000,58.277893,126.8048142,-87.181793,-105.4651829
2967000000,57.960999,127.619427,-87.041161,-84.54209745
2968000000,57.724968,128.4336183,-87.390732,-68.65213166
2969000000,57.686069,129.2465544,-86.925819,-101.6797063
2970000000,57.513397,130.0574084,-86.870338,-51.17207354
2971000000,57.50042,130.8653644,-86.710014,-70.87616753
2972000000,57.030891,131.669621,-87.287865,-84.54713904
2973000000,57.148285,132.4693948,-87.142311,-85.72477294
2974000000,56.976608,133.2639241,-86.979156,-42.85954997
2975000000,56.803364,134.0524719,-86.918449,-79.66880787
2976000000,56.638027,134.8343289,-87.248291,-32.98371813
2977000000,56.672634,135.6088158,-87.358223,-29.01857535
2978000000,56.29744,136.3752862,-86.652557,-119.7920906
2979000000,55.943878,137.1331282,-86.902153,-27.07517101
2980000000,55.842121,137.8817659,-87.413216,-54.15503875
2981000000,55.945774,138.6206614,-86.715515,-28.77168071
2982000000,55.586571,139.3493152,-87.219948,-42.72789549
2983000000,55.364685,140.0672673,-86.752991,-161.9839649
2984000000,55.449879,140.7740974,-87.11338,-8.57419753
2985000000,55.195679,141.4694251,-86.598946,-14.62891616
2986000000,55.14748,142.1529097,-86.777367,-173.4971115
2987000000,54.75016,142.8242496,-86.993317,-168.4064459
2988000000,54.779907,143.4831821,-86.972183,-174.1264652
2989000000,54.653328,144.1294823,-87.382111,-2.466644499
2990000000,54.090469,144.7629616,-86.946457,-3.023548375
2991000000,54.22847,145.3834674,-87.170006,177.8224463
2992000000,54.351948,145.9908809,-87.584145,-1.421566361
2993000000,53.81012,146.5851163,-87.901375,0.274053068
2994000000,53.914303,147.1661186,-88.169762,0.499426164
2995000000,53.520229,147.7338625,-88.218864,-179.8710416
2996000000,53.528702,148.2883507,-88.598022,117.1865501
2997000000,53.080841,148.8296119,-88.898285,178.6527836
2998000000,52.95808,149.3576992,-89.356613,179.7537154
2999000000,52.531807,149.8726884,-89.656036,179.7995268
3000000000,52.676708,150.3746765,-89.715919,-179.9995196
3001000000,52.723423,149.8653698,-90.109016,-0.104856884
3002000000,52.492455,149.3664117,-90.297661,179.6618011
3003000000,52.267151,148.8776206,-90.780006,0.469074663
3004000000,51.948978,148.3988163,-91.015099,-0.555275293
3005000000,52.00359,147.9298202,-91.117378,-179.5340225
3006000000,51.863464,147.4704556,-91.507874,-0.394371556
3007000000,51.786472,147.0205476,-92.093513,7.030491601
3008000000,51.521652,146.5799238,-92.008621,-4.006005517
3009000000,51.289078,146.1484138,-92.468933,-16.95382513
3010000000,51.134613,145.7258498,-92.795822,-174.5225846
3011000000,51.018055,145.3120665,-92.91143,-156.5452353
3012000000,50.889767,144.906901,-93.44976,179.4943309
3013000000,50.799473,144.5101935,-93.664619,-176.473748
3014000000,50.373344,144.1217864,-94.351517,-5.806127676
3015000000,50.190834,143.7415253,-94.47007,-0.519136534
3016000000,50.113274,143.3692585,-95.105309,-86.36910566
3017000000,49.794769,143.0048369,-95.140259,-28.60936628
3018000000,49.939934,142.6481145,-95.393875,-1.954262225
3019000000,49.618046,142.298948,-96.244644,-15.09495727
3020000000,49.198112,141.957197,-96.64695,-8.93449092
3021000000,48.920574,141.6227238,-96.872269,-164.850483
3022000000,49.095375,141.2953936,-97.32399,-10.70050949
3023000000,48.774509,140.9750743,-97.857132,-125.6240351
3024000000,48.785103,140.6616366,-97.938248,-14.72792537
3025000000,48.344555,140.3549538,-98.381226,-117.4756984
3026000000,48.240456,140.0549019,-98.891335,-17.78229369
3027000000,48.184589,139.7613595,-99.374557,-140.6192206
3028000000,47.786839,139.4742079,-99.606224,-107.8609874
3029000000,47.777466,139.1933308,-100.50009,-126.8781283
3030000000,47.597832,138.9186143,-100.87976,-65.69379155
3031000000,47.477615,138.6499471,-101.15394,-61.32751693
3032000000,47.07938,138.3872201,-101.64772,-51.71358308
3033000000,47.075256,138.1303266,-102.04383,-90.30328491
3034000000,46.785675,137.8791621,-102.83305,-102.8697256
3035000000,46.707119,137.6336243,-103.18649,-96.86463784
3036000000,46.561863,137.3936131,-103.78245,-100.4317135
3037000000,45.998497,137.1590303,-104.43626,-75.00107723
3038000000,46.069408,136.9297799,-104.83123,-61.11216623
3039000000,45.881496,136.7057677,-105.36572,-99.10496903
3040000000,45.652817,136.4869015,-106.14018,-78.29404197
3041000000,45.196308,136.2730908,-106.80183,-63.88696428
3042000000,45.07476,136.064247,-107.36957,-65.29769644
3043000000,44.721344,135.8602832,-107.98573,-111.6240246
3044000000,44.549435,135.661114,-108.58516,-80.97127698
3045000000,44.428844,135.4666556,-109.39077,-83.03636191
3046000000,43.962109,135.276826,-110.08251,-73.6491442
3047000000,43.885773,135.0915444,-110.48045,-121.7228934
3048000000,43.514011,134.9107313,-111.4121,-98.17113828
3049000000,43.528088,134.734309,-111.8568,-93.47979765
3050000000,43.515083,134.5622006,-112.46867,-70.89995238
3051000000,42.935165,134.3943307,-113.32673,-87.22521432
3052000000,42.539627,134.2306251,-114.11906,-104.4800328
3053000000,42.539875,134.0710105,-114.89687,-89.74348382
3054000000,42.166988,133.915415,-115.70415,-77.63311279
3055000000,41.945461,133.7637674,-116.45815,-92.71246566
3056000000,41.582119,133.6159976,-117.18284,-96.04386888
3057000000,41.321663,133.4720364,-118.00687,-89.26259965
3058000000,41.216892,133.3318155,-119.0715,-100.1734559
3059000000,40.716278,133.1952673,-119.66167,-83.69532399
3060000000,40.450233,133.062325,-120.57856,-91.77153395
3061000000,40.325516,132.9329225,-121.4977,-83.4299168
3062000000,40.123463,132.8069944,-122.00136,-84.80637781
3063000000,39.988823,132.6844758,-122.91908,-103.092323
3064000000,39.359436,132.5653024,-124.02935,-99.56297662
3065000000,39.148869,132.4494105,-124.82526,-85.12489169
3066000000,38.71273,132.3367367,-125.65189,-103.4409892
3067000000,38.581825,132.2272181,-126.60118,-97.56827482
3068000000,38.468586,132.1207923,-127.373,-81.66541848
3069000000,37.893841,132.0173969,-128.23639,-85.9239109
3070000000,37.426918,131.9169702,-129.3438,-108.6955309
3071000000,37.235336,131.8194503,-130.11343,-54.71126993
3072000000,37.065022,131.7247759,-130.90945,-117.4278373
3073000000,36.484112,131.6328855,-131.8405,6.098552663
3074000000,36.088013,131.5437181,-133.01086,22.95684743
3075000000,35.932037,131.4572124,-133.87183,110.5003134
3076000000,35.481117,131.3733074,-134.88618,66.08648675
3077000000,35.03632,131.291942,-135.79008,74.2109221
3078000000,34.672832,131.213055,-136.79449,66.78637411
3079000000,34.292778,131.1365853,-138.18256,73.47658873
3080000000,33.93449,131.0624715,-138.95645,74.42861388
3081000000,33.4137,130.9906522,-140.03366,73.18070372
3082000000,33.107418,130.9210658,-141.00871,71.98136378
3083000000,32.5821,130.8536504,-142.23822,76.58778421
3084000000,32.391457,130.7883439,-143.0947,82.25727593
3085000000,31.640364,130.725084,-144.19934,77.18258501
3086000000,31.290962,130.663808,-145.25854,77.53515149
3087000000,30.856113,130.6044528,-146.37231,76.1828736
3088000000,30.349325,130.5469551,-147.54688,77.33783005
3089000000,29.766218,130.4912511,-148.49258,77.9683494
3090000000,29.260168,130.4372767,-149.60007,79.936595
3091000000,28.676399,130.3849672,-150.6022,77.84523843
3092000000,27.952433,130.3342574,-151.83342,77.45014386
3093000000,27.355837,130.2850818,-153.04385,78.72876985
3094000000,26.826534,130.2373743,-154.26973,78.45120553
3095000000,26.171507,130.1910682,-155.04343,78.91905831
3096000000,25.62344,130.1460963,-156.19136,79.84232989
3097000000,24.948227,130.1023908,-157.52025,79.73056007
3098000000,24.300455,130.0598832,-158.80254,80.68383834
3099000000,23.643753,130.0185046,-160.07991,79.00516848
3100000000,22.623932,129.9781852,-161.32095,79.0558418
3101000000,21.956545,129.9388549,-162.31244,79.4008896
3102000000,21.159142,129.9004426,-163.65968,78.89363179
3103000000,20.375505,129.8628768,-164.80356,79.29198057
3104000000,19.41328,129.8260851,-165.91154,79.00820412
3105000000,18.54929,129.7899945,-167.26556,78.61817057
3106000000,17.629362,129.7545313,-168.43611,78.51550281
3107000000,16.801357,129.7196212,-169.43599,79.2431092
3108000000,15.687128,129.6851889,-170.73228,78.4359739
3109000000,14.609014,129.6511587,-171.83553,79.0195307
3110000000,13.55582,129.6174541,-173.07892,78.47132818
3111000000,12.370357,129.5839978,-173.9426,78.64711357
3112000000,11.261707,129.5507118,-175.1335,78.52229778
3113000000,10.15741,129.5175174,-176.25488,78.85325536
3114000000,9.0360174,129.4843353,-177.44678,78.37859789
3115000000,7.5566492,129.4510854,-178.68852,78.37329887
3116000000,5.8987489,129.417687,-179.65483,78.25519064
3117000000,4.8676124,129.3840585,179.03761,78.19453127
3118000000,3.0230093,129.350118,177.68501,78.00477708
3119000000,1.5327387,129.3157825,176.66501,77.60036674
3120000000,-0.077009216,129.2809689,175.40988,77.32710089
3121000000,-1.8293215,129.245593,174.41371,77.53193128
3122000000,-3.3798621,129.2095702,173.38716,77.91034683
3123000000,-5.3322635,129.1728154,172.20769,77.26065681
3124000000,-7.2637219,129.135243,170.98798,77.5504414
3125000000,-9.0577602,129.0967665,169.96629,77.45698255
3126000000,-11.178183,129.0572994,168.66948,77.2591997
3127000000,-13.267056,129.0167544,167.92293,77.06238826
3128000000,-15.40103,128.9750439,166.6284,77.16440518
3129000000,-17.720926,128.9320799,165.58786,76.97069251
3130000000,-19.960775,128.8877741,164.56505,76.97663265
3131000000,-22.120848,128.8420377,163.21759,76.81747771
3132000000,-24.611914,128.7947819,162.31326,76.7810306
3133000000,-26.943909,128.7459174,161.25693,76.67424894
3134000000,-29.342148,128.6953549,160.29309,76.76507528
3135000000,-31.678335,128.6430049,159.10216,76.75220903
3136000000,-34.311626,128.5887778,158.12393,76.51414688
3137000000,-36.874477,128.5325842,156.87859,76.36472056
3138000000,-39.493191,128.4743343,155.67561,76.36075237
3139000000,-41.669613,128.4139387,154.82747,76.25845374
3140000000,-44.155762,128.3513081,153.76256,76.07866131
3141000000,-46.359974,128.2863533,152.79112,76.07473683
3142000000,-48.724033,128.2189856,151.86067,76.03042135
3143000000,-51.231266,128.1491165,150.60913,75.95257298
3144000000,-53.469501,128.0766578,149.51318,75.88566748
3145000000,-55.673748,128.0015219,148.69318,75.67202645
3146000000,-57.803795,127.9236219,147.70258,75.62485018
3147000000,-59.627369,127.8428714,146.72545,75.46562724
3148000000,-61.559998,127.7591846,145.51082,75.45880312
3149000000,-63.456188,127.6724767,144.75194,75.40092197
3150000000,-65.300941,127.5826637,143.73404,75.20338683
3151000000,-67.480209,127.4896625,142.66464,75.16580318
3152000000,-69.228775,127.3933912,141.474,75.09623118
3153000000,-70.870651,127.2937688,140.55879,75.00041668
3154000000,-72.204506,127.1907158,139.53354,74.94283181
3155000000,-73.714699,127.0841539,138.7191,74.82752122
3156000000,-75.129013,126.9740062,137.5782,74.73906511
3157000000,-76.607521,126.8601973,136.78925,74.66422809
3158000000,-77.852676,126.7426533,135.56755,74.59806086
3159000000,-78.860954,126.6213023,134.94244,74.48719444
3160000000,-79.774689,126.496074,133.93663,74.36804195
3161000000,-81.473984,126.3668999,132.93878,74.27154746
3162000000,-82.505295,126.2337137,131.77673,74.23639233
3163000000,-83.350296,126.0964511,130.83698,74.10696722
3164000000,-84.687309,125.9550499,129.73137,74.04036286
3165000000,-85.692871,125.8094505,128.92857,73.95046422
3166000000,-86.235924,125.6595954,128.00404,73.81083451
3167000000,-87.697701,125.5054297,127.08392,73.76158429
3168000000,-87.930504,125.3469012,125.92924,73.65769741
3169000000,-88.85527,125.1839602,125.34644,73.56417543
3170000000,-89.280693,125.01656,124.19272,73.46465988
3171000000,-90.306702,124.8446567,123.39723,73.34995641
3172000000,-90.993103,124.6682094,122.24438,73.26821271
3173000000,-91.623505,124.4871803,121.3654,73.18913551
3174000000,-92.535332,124.3015348,120.45068,73.09809061
3175000000,-92.633247,124.1112415,119.67563,73.00380121
3176000000,-93.522568,123.9162725,118.34776,72.91536453
3177000000,-93.554672,123.7166032,117.67847,72.82173569
3178000000,-94.256859,123.5122126,116.75748,72.7127538
3179000000,-94.704735,123.3030833,115.75873,72.605909
3180000000,-95.353172,123.0892016,114.72363,72.52450528
3181000000,-96.470558,122.8705574,113.77943,72.4238629
3182000000,-95.962296,122.6471447,113.01942,72.32322052
3183000000,-96.077904,122.418961,111.85268,72.23281674
3184000000,-97.045593,122.1860081,111.40675,72.14744484
3185000000,-97.328766,121.9482915,110.18214,72.04224657
3186000000,-97.14167,121.7058209,109.22164,71.94079792
3187000000,-97.72567,121.45861,108.50629,71.84641139
3188000000,-98.627586,121.2066765,107.28604,71.76269573
3189000000,-99.06134,120.9500423,106.22904,71.64426693
3190000000,-99.111046,120.6887335,105.49847,71.5503661
3191000000,-99.454109,120.4227801,104.37946,71.45681983
3192000000,-99.455772,120.1522164,103.52413,71.36485694
3193000000,-100.18197,119.877081,102.55915,71.27237436
3194000000,-99.664688,119.5974162,101.58852,71.17535046
3195000000,-100.11163,119.3132687,100.71614,71.06740312
3196000000,-99.535843,119.0246891,99.82576,70.98033612
3197000000,-100.82923,118.7317321,98.994164,70.87349131
3198000000,-99.945671,118.4344564,97.919868,70.77350463
3199000000,-100.98291,118.1329245,97.021019,70.67616988
3200000000,-100.35442,117.8272027,96.060974,70.57192359
3201000000,-100.48659,117.5173612,95.052872,70.47194662
3202000000,-99.797752,117.2034737,94.331841,70.37859949
3203000000,-100.66169,116.8856177,93.201508,70.27340607
3204000000,-101.52606,116.5638739,92.153076,70.18050093
3205000000,-100.89432,116.2383265,91.493805,70.07515695
3206000000,-101.49221,115.9090629,90.4011,69.97980386
3207000000,-100.97266,115.5761737,89.581177,69.87600442
3208000000,-100.74293,115.2397522,88.731483,69.76571113
3209000000,-101.41907,114.8998947,87.547211,69.66469961
3210000000,-99.825432,114.5567003,86.823814,69.57232874
3211000000,-101.37376,114.2102702,85.552223,69.46098634
3212000000,-100.3997,113.8607083,85.060974,69.36750321
3213000000,-101.30092,113.5081204,84.011139,69.26337834
3214000000,-100.46168,113.1526145,83.270683,69.15695124
3215000000,-101.16187,112.7943003,82.369217,69.05723655
3216000000,-101.00597,112.433289,81.247787,68.95864383
3217000000,-101.44586,112.0696934,80.54258,68.84405208
3218000000,-100.99512,111.7036273,79.680237,68.74964612
3219000000,-100.60062,111.3352058,78.71064,68.64441871
3220000000,-101.84772,110.9645445,77.744896,68.53866673
3221000000,-101.85052,110.5917599,76.748512,68.435047
3222000000,-100.65563,110.2169689,75.903229,68.33055785
3223000000,-102.78233,109.8402883,75.035995,68.22555872
3224000000,-101.78243,109.4618352,73.990303,68.11930162
3225000000,-100.53909,109.0817266,73.181854,68.01306395
3226000000,-102.75303,108.7000789,72.309044,67.90875451
3227000000,-101.29198,108.3170079,71.35067,67.8021477
3228000000,-100.95744,107.9326288,70.521591,67.69603146
3229000000,-102.39703,107.5470558,69.609726,67.59154717
3230000000,-98.700356,107.160402,68.782898,67.48832571
3231000000,-99.518883,106.772779,68.000938,67.38224832
3232000000,-99.983925,106.3842971,66.927994,67.27360156
3233000000,-100.47427,105.9950648,66.135155,67.17209463
3234000000,-98.85054,105.6051891,65.169243,67.05978568
3235000000,-99.090279,105.2147746,64.341965,66.95503425
3236000000,-101.28208,104.823924,63.352928,66.84318672
3237000000,-101.2856,104.4327379,62.624481,66.73663819
3238000000,-100.73129,104.0413142,61.721695,66.63031795
3239000000,-100.42464,103.6497485,60.980236,66.51842185
3240000000,-100.71638,103.2581337,60.149166,66.41043564
3241000000,-99.79966,102.8665601,59.413097,66.30157032
3242000000,-97.635612,102.4751151,58.484287,66.19179188
3243000000,-99.037964,102.0838831,57.445831,66.08479651
3244000000,-99.193443,101.6929455,56.894154,65.97504235
3245000000,-100.58576,101.302381,55.575531,65.86281111
3246000000,-99.1092,100.9122646,54.938942,65.75370294
3247000000,-99.681511,100.5226686,54.119553,65.64302109
3248000000,-99.84243,100.1336618,53.339958,65.53047414
3249000000,-98.946396,99.74530984,52.546932,65.42229852
3250000000,-98.61142,99.35767505,51.794369,65.31116982
3251000000,-99.555618,98.97081643,50.915592,65.19944371
3252000000,-99.328644,98.58478963,50.278034,65.08893672
3253000000,-99.681488,98.19964697,49.171047,64.97540379
3254000000,-99.521156,97.81543745,48.602608,64.86396911
3255000000,-97.983894,97.43220668,47.826054,64.75012048
3256000000,-99.369987,97.049997,47.025795,64.63843322
3257000000,-98.948341,96.66884739,46.122242,64.52414746
3258000000,-97.700462,96.28879358,45.490173,64.41175594
3259000000,-96.970657,95.90986804,44.865032,64.29854844
3260000000,-98.956726,95.5321,44.111427,64.18245587
3261000000,-99.499741,95.15551553,43.095703,64.0687918
3262000000,-99.954887,94.78013754,42.453918,63.95350064
3263000000,-98.865784,94.40598588,41.715439,63.83727693
3264000000,-99.805443,94.03307733,41.121353,63.72313688
3265000000,-99.798271,93.66142569,40.263397,63.60654889
3266000000,-101.57558,93.29104185,39.720852,63.49022317
3267000000,-101.31649,92.92193381,38.77346,63.37457259
3268000000,-102.41116,92.55410677,38.153145,63.25910657
3269000000,-101.62453,92.18756319,37.393097,63.14169289
3270000000,-101.8934,91.82230287,36.539288,63.02567317
3271000000,-99.819885,91.45832296,35.809452,62.90865291
3272000000,-104.8181,91.09561812,35.251678,62.78946641
3273000000,-102.23637,90.7341805,34.596298,62.67217415
3274000000,-104.91134,90.37399988,33.855625,62.55252624
3275000000,-104.03467,90.01506368,33.264515,62.43502513
3276000000,-100.90647,89.65735709,32.587917,62.31620776
3277000000,-101.05846,89.30086309,31.842575,62.19557387
3278000000,-104.65899,88.94556256,31.278479,62.07561511
3279000000,-104.47222,88.59143432,30.70738,61.95557863
3280000000,-103.3483,88.23845521,29.726425,61.83462903
3281000000,-103.69022,87.88660018,29.344648,61.71474798
3282000000,-103.8828,87.5358423,28.555,61.59438123
3283000000,-103.74304,87.18615291,27.897074,61.47255737
3284000000,-105.56361,86.83750161,27.464024,61.35051008
3285000000,-105.76516,86.48985635,26.671419,61.22851137
3286000000,-101.82966,86.14318352,26.112461,61.10651751
3287000000,-105.48491,85.79744796,25.483133,60.98320254
3288000000,-104.29952,85.45261307,24.921959,60.85960101
3289000000,-103.28423,85.10864083,24.254391,60.73581977
3290000000,-103.26422,84.76549187,23.618814,60.61014915
3291000000,-103.93735,84.42312555,22.816916,60.48842243
3292000000,-102.70853,84.08149995,22.28113,60.36191154
3293000000,-103.36744,83.74057198,21.848886,60.23663919
3294000000,-101.96271,83.4002974,21.248976,60.11108028
3295000000,-103.17065,83.06063089,20.427412,59.98528337
3296000000,-103.88879,82.72152606,20.066912,59.85873848
3297000000,-104.85181,82.38293551,19.665476,59.73218874
3298000000,-104.13287,82.04481089,18.892801,59.60474044
3299000000,-104.18848,81.70710291,18.645405,59.47639846
3300000000,-106.86521,81.36976139,17.766125,59.34916873
3301000000,-107.15743,81.03273529,17.294672,59.22077332
3302000000,-106.92596,80.69597276,16.48699,59.09069737
3303000000,-107.4236,80.35942115,16.143839,58.96155398
3304000000,-109.3083,80.02302704,15.296173,58.83273114
3305000000,-108.15547,79.68673629,14.8297,58.70206264
3306000000,-108.09951,79.35049403,14.537588,58.57173413
3307000000,-108.10655,79.01424474,13.855751,58.44008937
3308000000,-111.26176,78.67793221,13.205661,58.30930916
3309000000,-107.43402,78.34149958,12.811781,58.17585758
3310000000,-103.4737,78.00488938,12.279338,58.04379512
3311000000,-108.11715,77.66804354,11.919185,57.91105752
3312000000,-110.78468,77.33090337,11.228706,57.77740195
3313000000,-106.46249,76.99340963,10.624766,57.64400866
3314000000,-109.51937,76.65550248,10.032517,57.51023167
3315000000,-108.94135,76.31712156,9.6540728,57.37436129
3316000000,-111.97345,75.97820592,9.0785618,57.23911748
3317000000,-110.74765,75.6386941,8.5222788,57.10353853
3318000000,-105.13747,75.29852408,8.2106733,56.96716788
3319000000,-111.28178,74.95763333,7.7292309,56.83013668
3320000000,-111.96928,74.61595876,7.240202,56.69312005
3321000000,-112.06891,74.27343679,6.797173,56.55428203
3322000000,-112.69848,73.93000328,6.1994567,56.41610943
3323000000,-113.2934,73.58559356,5.7737226,56.27736856
3324000000,-109.34122,73.24014245,5.3824906,56.13792827
3325000000,-112.97503,72.89358421,4.8766661,55.99817228
3326000000,-112.50801,72.54585257,4.3346143,55.85741089
3327000000,-109.15651,72.1968807,3.7728558,55.71683891
3328000000,-113.46707,71.84660124,3.176312,55.57418328
3329000000,-113.70086,71.49494624,2.8564281,55.43192106
3330000000,-111.66982,71.14184717,2.4040458,55.28912943
3331000000,-111.76434,70.78723495,1.9324665,55.14629409
3332000000,-112.74461,70.43103986,1.4296075,55.00204049
3333000000,-111.94679,70.07319161,1.1637015,54.85734491
3334000000,-115.40061,69.71361925,0.50678748,54.71231419
3335000000,-113.47388,69.35225122,-0.14408456,54.56657435
3336000000,-111.65087,68.98901529,-0.19719288,54.42015938
3337000000,-111.79945,68.62383856,-0.77071828,54.27325385
3338000000,-116.09953,68.25664746,-1.2419935,54.12510492
3339000000,-115.64825,67.88736767,-1.7536912,53.97756312
3340000000,-115.29798,67.5159242,-1.9687139,53.82742767
3341000000,-115.78299,67.14224128,-2.6247821,53.67838019
3342000000,-115.8134,66.76624237,-3.0382535,53.52847788
3343000000,-114.86515,66.38785017,-3.5074639,53.3776333
3344000000,-118.04313,66.00698656,-3.9769797,53.22605046
3345000000,-114.93263,65.62357258,-4.3442225,53.07405962
3346000000,-114.75215,65.23752841,-4.5743651,52.92132566
3347000000,-117.95674,64.84877339,-5.1784778,52.76708603
3348000000,-117.98052,64.45722591,-5.3870454,52.61285611
3349000000,-119.70061,64.06280347,-6.0561266,52.45773249
3350000000,-117.39432,63.66542261,-6.2119637,52.3025846
3351000000,-118.60502,63.26499888,-6.583055,52.14556189
3352000000,-114.31877,62.86144686,-7.1091805,51.98831575
3353000000,-117.21012,62.45468007,-7.5721731,51.83062277
3354000000,-114.87199,62.044611,-7.9481215,51.67132698
3355000000,-115.65635,61.63115106,-8.5054035,51.51203604
3356000000,-118.58813,61.21421054,-8.7232857,51.35161827
3357000000,-118.99722,60.79369863,-9.0418434,51.19046223
3358000000,-119.31327,60.36952334,-9.4687662,51.02842707
3359000000,-118.39189,59.94159152,-10.004949,50.86610535
3360000000,-119.1593,59.50980879,-10.308869,50.70226338
3361000000,-119.2729,59.07407957,-10.756033,50.53759572
3362000000,-120.25682,58.63430702,-11.264554,50.37241806
3363000000,-121.16785,58.19039301,-11.583101,50.20623986
3364000000,-123.46185,57.74223812,-11.859417,50.03926026
3365000000,-121.57473,57.28974163,-12.323601,49.87146467
3366000000,-122.79173,56.83280144,-12.829074,49.70250825
3367000000,-121.91374,56.37131414,-13.281821,49.5331487
3368000000,-120.49829,55.90517491,-13.293264,49.36223005
3369000000,-123.52477,55.43427756,-13.837138,49.19043227
3370000000,-119.35891,54.95851447,-14.142504,49.01795452
3371000000,-122.96597,54.47777664,-14.604068,48.84477735
3372000000,-120.0724,53.9919536,-14.946748,48.67038106
3373000000,-121.6116,53.50093349,-15.020392,48.49480938
3374000000,-122.13224,53.00460299,-15.806018,48.31799916
3375000000,-122.96397,52.50284735,-15.891582,48.14081494
3376000000,-123.77974,51.99555037,-16.612671,47.96221248
3377000000,-121.46694,51.48259444,-16.786137,47.78283775
3378000000,-123.28088,50.96386051,-17.341991,47.60178249
3379000000,-118.33723,50.43922816,-17.578644,47.42030466
3380000000,-120.75649,49.90857553,-18.0797,47.23752516
3381000000,-123.62775,49.37177946,-18.156881,47.05353625
3382000000,-119.90929,48.82871541,-18.612926,46.86837195
3383000000,-120.53603,48.27925758,-18.874592,46.68207596
3384000000,-120.64677,47.72327889,-19.330294,46.49487171
3385000000,-118.76669,47.16065108,-19.764917,46.30622492
3386000000,-127.27492,46.59124472,-20.189808,46.11633473
3387000000,-123.70025,46.01492934,-20.576967,45.92547314
3388000000,-121.75049,45.43157342,-20.831207,45.73269788
3389000000,-125.24085,44.84104456,-21.257862,45.53962634
3390000000,-123.23215,44.2432095,-21.656591,45.34487913
3391000000,-124.89655,43.63793427,-21.972719,45.14869424
3392000000,-126.2925,43.02508429,-22.151789,44.95111539
3393000000,-123.03329,42.40452449,-22.643005,44.75249227
3394000000,-124.8247,41.77611948,-23.077433,44.55232948
3395000000,-122.20221,41.13973365,-23.505331,44.35085529
3396000000,-123.37995,40.4952314,-23.626341,44.14772
3397000000,-126.93206,39.84247728,-24.111532,43.94340931
3398000000,-124.46054,39.18133618,-24.370905,43.73750552
3399000000,-126.63269,38.51167358,-24.641811,43.53020776
3400000000,-128.2682,37.83335577,-25.104881,43.32110319
3401000000,-132.18629,37.14625008,-25.64053,43.11071636
3402000000,-127.52877,36.45022517,-25.979212,42.89857129
3403000000,-128.39952,35.7451513,-25.966719,42.68490598
3404000000,-126.77824,35.03090064,-26.475765,42.46981755
3405000000,-130.32698,34.30734762,-26.749601,42.25271346
3406000000,-126.79922,33.57436923,-27.274689,42.03424455
3407000000,-126.4994,32.83184544,-27.492765,41.81402711
3408000000,-132.09401,32.07965956,-27.985725,41.591964
3409000000,-133.02655,31.31769865,-27.903091,41.36807465
3410000000,-129.22675,30.54585399,-28.489233,41.14236391
3411000000,-130.53658,29.7640215,-28.753328,40.91465208
3412000000,-134.34709,28.97210222,-28.996895,40.6850533
3413000000,-131.11766,28.17000283,-29.717413,40.45386384
3414000000,-131.83865,27.35763616,-29.832361,40.22048144
3415000000,-132.46977,26.53492174,-30.345299,39.98527523
3416000000,-133.37917,25.70178633,-30.421522,39.74795378
3417000000,-129.92218,24.85816455,-30.88516,39.50841752
3418000000,-132.89078,24.0039994,-31.159412,39.26676361
3419000000,-131.93138,23.13924296,-31.549768,39.02330288
3420000000,-129.98363,22.26385692,-31.691174,38.77715622
3421000000,-132.08136,21.37781325,-32.077377,38.52895018
