Freq(Hz),S11 Phase_copper strip,S11 Phase_HFSS,S11 Phase_milled,S11 Phase_z0lver
3986000000,65.549568,126.7556475,55.811703,124.2214531
3987000000,64.808746,126.5227733,55.567371,124.0070835
3988000000,64.668381,126.2914023,55.54763,123.792675
3989000000,64.233391,126.0615757,55.4361,123.5783929
3990000000,64.020775,125.8333358,55.266247,123.3639941
3991000000,63.585011,125.6067256,54.657249,123.1496634
3992000000,63.202637,125.3817897,54.81884,122.9353618
3993000000,63.149006,125.1585734,54.730621,122.7210408
3994000000,62.550819,124.9371232,54.496532,122.5066129
3995000000,62.508873,124.7174869,54.082165,122.2923405
3996000000,62.020664,124.4997133,54.237354,122.0779418
3997000000,61.995846,124.2838526,54.295044,121.863543
3998000000,61.451969,124.0699562,53.992264,121.6491637
3999000000,60.95586,123.8580767,53.621536,121.4347844
4000000000,60.812309,123.6482681,53.439461,121.2202594
4001000000,60.500874,123.4405858,53.090996,121.0058024
4002000000,60.03854,123.2350865,52.938148,120.7913066
4003000000,59.79845,123.0318283,53.154636,120.5767621
4004000000,59.491413,122.830871,52.605263,120.36214
4005000000,59.198799,122.6322757,52.534142,120.1474692
4006000000,58.734978,122.4361052,52.122021,119.93275
4007000000,58.593987,122.2424238,52.27816,119.7180501
4008000000,58.282257,122.0512975,51.605045,119.5032531
4009000000,57.827236,121.862794,51.584229,119.2883395
4010000000,57.837395,121.6769827,51.5755,119.0734454
4011000000,57.070652,121.4939348,51.390907,118.8583958
4012000000,56.94183,121.3137234,50.945637,118.6433462
4013000000,56.691525,121.1364235,50.874172,118.4282384
4014000000,56.57172,120.9621119,51.097095,118.2129945
4015000000,55.981247,120.7908675,50.592323,117.9977215
4016000000,55.535427,120.6227713,50.593956,117.7823126
4017000000,55.723587,120.4579063,50.350002,117.5668064
4018000000,55.18811,120.2963577,50.076084,117.3512712
4019000000,55.023064,120.138213,49.894096,117.1355999
4020000000,54.761795,119.9835619,49.82972,116.9197538
4021000000,54.35379,119.8324966,49.348412,116.7039756
4022000000,54.490292,119.6851114,49.35022,116.487945
4023000000,53.92556,119.5415035,49.274773,116.2718948
4024000000,54.19659,119.4017722,49.432083,116.0556893
4025000000,53.679737,119.2660199,49.180984,115.8393672
4026000000,53.195099,119.1343512,48.676128,115.6229577
4027000000,53.494404,119.0068739,48.571663,115.4064413
4028000000,53.378082,118.8836982,48.535267,115.1897597
4029000000,52.938831,118.7649375,47.981258,114.9729519
4030000000,53.36927,118.6507081,47.712669,114.7560567
4031000000,53.039162,118.5411293,47.918766,114.5390255
4032000000,53.232204,118.4363235,47.63451,114.3217902
4033000000,53.233845,118.3364163,47.515453,114.1045356
4034000000,53.686054,118.2415367,47.540352,113.8870866
4035000000,53.688896,118.1518169,47.287548,113.6694434
4036000000,53.338036,118.0673925,46.706142,113.4517322
4037000000,53.863319,117.9884027,46.409012,113.233817
4038000000,54.235268,117.9149902,46.629402,113.0157269
4039000000,54.46125,117.8473014,46.202541,112.79753
4040000000,55.08717,117.7854864,46.328083,112.5792068
4041000000,55.370033,117.7296989,45.889786,112.360631
4042000000,56.544434,117.6800966,46.185295,112.141929
4043000000,57.232422,117.6368412,45.854382,111.9230618
4044000000,57.958057,117.6000982,45.524818,111.7040683
4045000000,59.153496,117.5700371,45.686298,111.4848514
4046000000,60.658596,117.5468317,45.338352,111.2654985
4047000000,61.929546,117.5306597,45.246838,111.0459514
4048000000,63.08427,117.521703,44.980213,110.8262196
4049000000,65.401772,117.5201478,44.997913,110.606313
4050000000,66.807281,117.5261842,44.524429,110.3861733
4051000000,68.780533,117.5400069,44.589344,110.1659267
4052000000,71.93042,117.5618147,44.362183,109.945447
4053000000,74.337082,117.5918103,44.234715,109.7248216
4054000000,78.008163,117.630201,44.049561,109.5039339
4055000000,81.512383,117.677198,43.902805,109.2829199
4056000000,85.612991,117.7330167,43.723206,109.0616436
4057000000,90.376968,117.7978762,43.53693,108.8402216
4058000000,95.420013,117.8719999,43.322426,108.6185568
4059000000,101.10725,117.9556148,43.103146,108.3966685
4060000000,106.81854,118.0489513,42.806286,108.1746734
4061000000,112.38207,118.1522436,42.799,107.952348
4062000000,118.05495,118.2657288,42.381687,107.7298575
4063000000,123.5749,118.3896472,42.422722,107.5071435
4064000000,128.24236,118.5242417,42.263474,107.284245
4065000000,133.15384,118.6697576,42.101799,107.0611328
4066000000,137.26315,118.8264421,42.122021,106.837836
4067000000,141.22101,118.9945442,41.666634,106.6141895
4068000000,144.45601,119.1743138,41.53022,106.3903973
4069000000,147.57411,119.3660016,41.600254,106.1663039
4070000000,150.35263,119.5698582,41.266506,105.9420357
4071000000,152.43954,119.7861337,40.776897,105.7175635
4072000000,154.20255,120.0150767,40.604332,105.4928388
4073000000,156.12244,120.2569338,40.654415,105.2678906
4074000000,157.51974,120.5119488,40.69521,105.042651
4075000000,158.48584,120.7803614,40.097458,104.8171588
4076000000,159.54088,121.0624067,40.323296,104.5915501
4077000000,160.20883,121.3583136,40.018269,104.3655625
4078000000,160.95184,121.668304,39.854946,104.1393806
4079000000,161.46422,121.9925913,40.109943,103.9129559
4080000000,162.40247,122.3313794,39.054382,103.6862689
4081000000,162.65007,122.6848608,39.411324,103.4593488
4082000000,162.96616,123.0532153,39.296474,103.2321858
4083000000,163.13159,123.4366087,38.8811,103.0047217
4084000000,163.38484,123.8351905,39.169285,102.7769856
4085000000,163.58513,124.2490926,38.900883,102.5491135
4086000000,163.71484,124.6784271,38.469524,102.3208334
4087000000,163.62509,125.1232847,38.542179,102.0923784
4088000000,163.80162,125.5837328,38.480194,101.8636223
4089000000,163.95262,126.0598128,38.319733,101.6346234
4090000000,163.90442,126.5515392,38.008072,101.4053233
4091000000,163.8629,127.0588964,37.867233,101.1757998
4092000000,164.06664,127.5818373,37.401817,100.9459946
4093000000,163.88193,128.1202813,37.559971,100.7158494
4094000000,163.72728,128.674112,37.341785,100.4855876
4095000000,163.69695,129.2431756,37.250145,100.254879
4096000000,163.6962,129.8272788,37.060638,100.023947
4097000000,163.34998,130.4261874,36.473721,99.7927624
4098000000,163.33447,131.0396249,36.783585,99.56125723
4099000000,163.18365,131.6672707,36.238201,99.32950922
4100000000,163.18831,132.3087597,36.381145,99.09751835
4101000000,162.81342,132.9636807,36.027519,98.86514864
4102000000,162.74203,133.6315766,35.783031,98.63257493
4103000000,162.23927,134.3119437,35.76062,98.39963209
4104000000,162.06151,135.0042323,36.01062,98.16648525
4105000000,162.10165,135.7078465,35.396683,97.93298871
4106000000,161.64223,136.4221459,35.666546,97.6992396
4107000000,161.29933,137.1464464,35.304207,97.4651505
4108000000,161.04201,137.8800218,35.140892,97.23082826
4109000000,160.84792,138.6221064,34.817696,96.99612717
4110000000,160.56464,139.3718972,35.004734,96.76112495
4111000000,160.19513,140.128557,34.953415,96.52591874
4112000000,160.09703,140.8912175,34.4146,96.29039196
4113000000,159.48305,141.6589832,34.315025,96.05450576
4114000000,159.35202,142.4309353,34.787777,95.81839614
4115000000,159.04463,143.2061357,34.097576,95.58198538
4116000000,158.84077,143.983632,34.057419,95.34518606
4117000000,158.41342,144.7624617,34.027878,95.1081536
4118000000,158.28749,145.5416573,33.439449,94.87071316
4119000000,157.73485,146.3202509,33.599171,94.63304929
4120000000,157.55673,147.0972794,33.206078,94.395094
4121000000,157.20929,147.8717888,33.054958,94.15680843
4122000000,156.8511,148.6428393,33.10537,93.91821201
4123000000,156.65332,149.4095096,33.244362,93.67928532
4124000000,156.22527,150.1709013,32.850117,93.44010605
4125000000,155.7328,150.9261429,32.662376,93.20050909
4126000000,155.51816,151.6743933,32.393677,92.9606887
4127000000,155.0376,152.4148453,32.561134,92.72048947
4128000000,154.94298,153.1467287,32.462513,92.48010566
4129000000,154.49367,153.8693126,31.969893,92.23918759
4130000000,154.03868,154.5819078,32.241241,91.9981918
4131000000,153.85574,155.2838682,31.876989,91.75672974
4132000000,153.56758,155.9745927,31.710512,91.51494711
4133000000,153.16809,156.6535256,31.83123,91.27278564
4134000000,152.84129,157.3201574,31.674503,91.03046874
4135000000,152.5592,157.9740249,31.184322,90.78775357
4136000000,152.29388,158.6147111,31.514927,90.54479554
4137000000,151.75075,159.2418444,31.02832,90.30145867
4138000000,151.57852,159.8550984,31.23241,90.05775266
4139000000,151.23798,160.4541903,30.845709,89.81370667
4140000000,151.01747,161.0388797,30.433929,89.56948582
4141000000,150.62762,161.6089674,30.690466,89.32478898
4142000000,150.4278,162.1642936,30.577351,89.07981043
4143000000,150.026,162.7047359,30.444717,88.83453075
4144000000,149.85817,163.2302077,30.651581,88.58888193
4145000000,149.41566,163.7406562,30.169847,88.34286398
4146000000,149.02313,164.2360602,30.326078,88.09671003
4147000000,148.8436,164.7164284,29.967291,87.8500801
4148000000,148.36607,165.1817969,29.57044,87.60315874
4149000000,148.28914,165.6322275,29.938631,87.35590711
4150000000,148.03255,166.0678055,30.062262,87.10833491
4151000000,147.54237,166.4886379,29.506126,86.86037415
4152000000,147.31314,166.8948513,29.570402,86.61221911
4153000000,147.12773,167.2865903,29.275072,86.36358809
4154000000,146.79417,167.6640154,29.11042,86.11469478
4155000000,146.48024,168.0273015,29.160357,85.86552948
4156000000,146.13345,168.3766363,28.971806,85.61592704
4157000000,145.84749,168.7122187,28.797228,85.36607205
4158000000,145.55664,169.0342574,28.798403,85.11588677
4159000000,145.34602,169.3429695,28.87179,84.86532265
4160000000,145.08482,169.6385792,28.448832,84.61445739
4161000000,144.61874,169.9213167,28.13154,84.36324242
4162000000,144.36911,170.1914173,28.572765,84.11170689
4163000000,144.0997,170.4491199,28.362041,83.85986052
4164000000,144.02557,170.6946664,28.052143,83.60769357
4165000000,143.61241,170.928301,28.066357,83.35521578
4166000000,143.11325,171.1502689,28.156065,83.10232029
4167000000,142.87978,171.3608162,28.080767,82.8491528
4168000000,142.61626,171.5601888,27.960966,82.59566475
4169000000,142.56844,171.748632,27.991747,82.34187556
4170000000,142.12331,171.92639,27.370066,82.08764924
4171000000,142.01147,172.0937053,27.620844,81.83320921
4172000000,141.68185,172.2508186,27.804247,81.57840977
4173000000,141.28053,172.397968,28.061981,81.32323147
4174000000,141.38934,172.5353888,27.526731,81.06777632
4175000000,140.90564,172.6633136,27.581091,80.81202976
4176000000,140.53201,172.7819714,27.275471,80.55585091
4177000000,140.46701,172.8915881,27.55707,80.29935151
4178000000,139.98679,172.9923857,27.300514,80.04263353
4179000000,139.72168,173.0845825,26.588829,79.78556586
4180000000,139.56099,173.1683928,27.537754,79.52808533
4181000000,139.22482,173.244027,27.238247,79.2703571
4182000000,139.42197,173.3116912,27.112471,79.01223545
4183000000,138.71658,173.3715876,27.028675,78.7538758
4184000000,138.66823,173.423914,26.824013,78.49518588
4185000000,138.36366,173.468864,26.674032,78.23607339
4186000000,138.13881,173.5066271,27.254778,77.97675691
4187000000,137.82285,173.5373882,27.076674,77.71702759
4188000000,137.67783,173.5613285,26.679649,77.45705055
4189000000,137.37057,173.5786244,26.834322,77.19668495
4190000000,137.07014,173.5894487,26.762627,76.93607165
4191000000,136.92572,173.5939695,26.951883,76.67500664
4192000000,136.55098,173.5923513,26.624361,76.41378621
4193000000,136.661,173.5847542,26.672697,76.15218207
4194000000,136.22586,173.5713345,26.768837,75.89021851
4195000000,135.97017,173.5522445,26.753424,75.62799267
4196000000,135.68872,173.5276327,26.572895,75.36548027
4197000000,135.55118,173.4976437,26.30131,75.10249188
4198000000,135.26205,173.4624185,26.758247,74.83942092
4199000000,135.1241,173.4220943,26.425486,74.57587883
4200000000,134.82773,173.3768049,26.869862,74.31209389
4201000000,134.62378,173.3266805,26.766445,74.04795925
4202000000,134.46423,173.2718478,26.560244,73.78354775
4203000000,134.25076,173.2124304,26.780445,73.51874283
4204000000,134.11685,173.1485482,26.597292,73.25375821
4205000000,133.81552,173.0803185,26.678667,72.98842387
4206000000,133.43205,173.0078548,26.793831,72.72270584
4207000000,133.43489,172.9312681,26.430752,72.45676438
4208000000,133.0148,172.8506662,26.80558,72.19053635
4209000000,132.91324,172.7661541,27.184757,71.92390034
4210000000,132.82584,172.6778337,27.210728,71.65707976
4211000000,132.62228,172.5858046,27.166105,71.38975405
4212000000,132.13733,172.4901633,27.146868,71.12241862
4213000000,131.96266,172.391004,26.693312,70.85456349
4214000000,131.95428,172.2884183,27.410469,70.58641695
4215000000,131.66147,172.1824951,27.129772,70.3182024
4216000000,131.3499,172.0733212,27.644773,70.04949244
4217000000,131.06145,171.9609809,27.051235,69.78049105
4218000000,130.84186,171.8455563,27.218134,69.5112711
4219000000,130.79329,171.7271273,28.018784,69.24165773
4220000000,130.65446,171.6057715,27.812595,68.97186465
4221000000,130.42096,171.4815646,27.49836,68.70177044
4222000000,130.3056,171.3545802,27.968872,68.43127795
4223000000,130.10684,171.2248898,28.023817,68.16059118
4224000000,129.80032,171.0925633,28.106575,67.88966155
4225000000,129.72456,170.9576683,28.575096,67.61834822
4226000000,129.58348,170.820271,28.671677,67.34671919
4227000000,129.14914,170.6804355,28.212393,67.0750173
4228000000,129.14258,170.5382245,28.515581,66.80284914
4229000000,128.93588,170.3936988,28.516573,66.53040898
4230000000,128.5937,170.2469176,29.120144,66.25772597
4231000000,128.58136,170.0979387,29.302385,65.9847564
4232000000,128.28986,169.9468183,29.834547,65.71148569
4233000000,128.08307,169.7936109,29.357571,65.4380547
4234000000,127.95731,169.63837,30.099337,65.16424001
4235000000,127.86961,169.4811472,29.597134,64.89012418
4236000000,127.71321,169.3219931,30.142906,64.6159452
4237000000,127.24604,169.1609568,30.243679,64.3412951
4238000000,127.3378,168.9980862,30.284073,64.06643615
4239000000,127.13993,168.833428,29.878189,63.7913052
4240000000,127.004,168.6670275,30.341148,63.51595083
4241000000,126.80743,168.4989289,30.990021,63.24035846
4242000000,126.56723,168.3291754,31.58659,62.96439211
4243000000,126.43392,168.157809,31.017437,62.68815376
4244000000,126.12819,167.9848704,31.936626,62.41178913
4245000000,126.19106,167.8103996,31.471596,62.13511364
4246000000,126.01404,167.6344354,32.448174,61.85809331
4247000000,125.58431,167.4570155,33.039444,61.5809467
4248000000,125.41997,167.2781768,32.415031,61.30340181
4249000000,125.43703,167.0979553,33.220634,61.02566264
4250000000,125.10935,166.9163859,33.279545,60.74769519
4251000000,124.86292,166.7335027,33.856552,60.4695286
4252000000,124.66046,166.5493389,33.239578,60.1910706
4253000000,124.77238,166.3639271,33.779789,59.91243773
4254000000,124.51935,166.1772986,34.739906,59.6334406
4255000000,124.3643,165.9894845,34.825405,59.35417146
4256000000,124.26782,165.8005145,35.221218,59.07474205
4257000000,123.90405,165.6104181,35.401775,58.79499693
4258000000,123.68504,165.4192237,36.156116,58.5151061
4259000000,123.70493,165.2269591,36.034653,58.23497727
4260000000,123.5499,165.0336515,36.812267,57.95452303
4261000000,123.2758,164.8393274,36.25248,57.67379193
4262000000,123.20201,164.6440124,37.002533,57.39300255
4263000000,123.09386,164.4477319,37.485538,57.11176632
4264000000,122.84281,164.2505102,38.433632,56.83048638
4265000000,122.81393,164.0523714,38.646694,56.54887617
4266000000,122.7726,163.8533387,39.09119,56.26699396
4267000000,122.46806,163.653435,39.656685,55.98495146
4268000000,122.19338,163.4526824,39.533558,55.70269526
4269000000,122.05552,163.2511026,39.690727,55.42013307
4270000000,121.87016,163.0487168,40.247669,55.13751259
4271000000,121.67765,162.8455456,41.633266,54.85446955
4272000000,121.72053,162.6416091,41.951801,54.57126137
4273000000,121.60741,162.4369268,42.165749,54.28782492
4274000000,121.26397,162.2315181,41.764896,54.00417961
4275000000,121.10775,162.0254015,43.259445,53.72025259
4276000000,121.10622,161.8185954,43.490883,53.43618472
4277000000,120.95122,161.6111175,43.795517,53.15180114
4278000000,120.98972,161.4029851,44.413807,52.86724757
4279000000,120.64793,161.1942153,45.472549,52.58250943
4280000000,120.37632,160.9848246,46.309605,52.29739729
4281000000,120.2638,160.7748292,46.379513,52.01212974
4282000000,120.22626,160.5642447,47.49202,51.72677476
4283000000,120.02436,160.3530867,47.207531,51.44112349
4284000000,119.87911,160.1413701,48.186638,51.15512739
4285000000,119.91866,159.9291096,49.341484,50.86907299
4286000000,119.723,159.7163195,49.856384,50.58270289
4287000000,119.57319,159.5030137,50.921875,50.29612394
4288000000,119.49828,159.2892061,50.553234,50.00943813
4289000000,119.16229,159.0749097,51.014568,49.72240262
4290000000,119.06607,158.8601378,52.119545,49.43513883
4291000000,119.00433,158.6449029,52.893257,49.14777304
4292000000,118.64125,158.4292174,53.443726,48.86002354
4293000000,118.58628,158.2130936,53.616348,48.57219634
4294000000,118.40939,157.9965431,54.379776,48.28406799
4295000000,118.34068,157.7795776,54.964077,47.99570651
4296000000,118.22031,157.5622084,56.039783,47.70709732
4297000000,118.1105,157.3444463,55.784634,47.41830357
4298000000,117.91261,157.1263022,56.922451,47.12934468
4299000000,117.75494,156.9077867,57.956772,46.84002151
4300000000,117.61925,156.6889098,57.837967,46.55055262
4301000000,117.41264,156.4696817,59.631897,46.26085061
4302000000,117.47084,156.2501122,59.984272,45.97100288
4303000000,117.32268,156.0302108,60.499378,45.68084916
4304000000,117.05318,155.8099868,61.259174,45.39041858
4305000000,116.91575,155.5894493,62.041988,45.09978402
4306000000,116.80876,155.3686073,62.980129,44.80886774
4307000000,116.76225,155.1474694,62.990875,44.51771833
4308000000,116.7355,154.9260441,64.149315,44.22642321
4309000000,116.42706,154.7043398,65.063141,43.93474924
4310000000,116.26865,154.4823645,65.842018,43.64295384
4311000000,116.08445,154.2601262,65.067818,43.3509156
4312000000,116.01968,154.0376325,67.473793,43.05847422
4313000000,115.84622,153.8148911,67.239662,42.76598913
4314000000,115.77519,153.5919092,68.254105,42.47306204
4315000000,115.70554,153.3686942,68.578812,42.17992611
4316000000,115.59884,153.1452531,69.52346,41.88662018
4317000000,115.40191,152.9215927,70.123566,41.59282855
4318000000,115.45538,152.6977197,70.787926,41.29894463
4319000000,115.27251,152.4736408,70.913185,41.00474987
4320000000,115.06036,152.2493622,72.095528,40.71027825
4321000000,115.00436,152.0248904,73.193604,40.4155055
4322000000,114.87524,151.8002314,73.305199,40.12047047
4323000000,114.83584,151.5753912,74.049301,39.82508088
4324000000,114.50885,151.3503756,74.739822,39.52939501
4325000000,114.41517,151.1251903,74.882103,39.23345414
4326000000,114.29911,150.8998409,75.415192,38.937098
4327000000,114.31351,150.6743329,76.316185,38.64050873
4328000000,114.18011,150.4486715,77.104385,38.34363045
4329000000,113.76774,150.222862,77.620926,38.04645591
4330000000,113.81973,149.9969094,77.765465,37.74864994
4331000000,113.6179,149.7708187,78.460976,37.45081484
4332000000,113.44184,149.5445948,78.885811,37.15246489
4333000000,113.56254,149.3182423,79.433472,36.85381138
4334000000,113.13737,149.0917659,79.520386,36.55475473
4335000000,113.16392,148.8651702,80.280556,36.25538481
4336000000,113.0079,148.6384594,81.049088,35.95551219
4337000000,112.88332,148.411638,81.752434,35.65534571
4338000000,112.86145,148.1847101,81.86586,35.35461339
4339000000,112.50475,147.9576798,81.777077,35.05361637
4340000000,112.52161,147.7305512,82.89695,34.75221863
4341000000,112.32832,147.5033282,83.031487,34.45020406
4342000000,112.09025,147.2760147,83.08699,34.1479005
4343000000,112.18421,147.0486142,84.217712,33.84496795
4344000000,112.07714,146.8211307,84.530975,33.5417294
4345000000,111.95383,146.5935675,85.25161,33.23786188
4346000000,111.85741,146.3659282,84.472435,32.93358393
4347000000,111.73065,146.1382162,85.702286,32.62866486
4348000000,111.45641,145.9104348,86.155869,32.32338637
4349000000,111.46815,145.6825873,86.24807,32.01744975
4350000000,111.38629,145.4546768,86.91452,31.71081615
4351000000,111.15034,145.2267065,86.997528,31.40383284
4352000000,111.17821,144.9986794,87.973701,31.09601169
4353000000,110.81482,144.7705985,87.802711,30.78772913
4354000000,110.8503,144.5424666,88.602692,30.47863545
4355000000,110.6722,144.3142865,88.190842,30.16900263
4356000000,110.63142,144.0860611,88.504196,29.85854413
4357000000,110.45277,143.857793,88.526123,29.54744692
4358000000,110.34709,143.6294849,89.003395,29.23572316
4359000000,110.20085,143.4011392,89.164284,28.92316399
4360000000,110.10661,143.1727586,89.35553,28.60970141
4361000000,109.92785,142.9443455,90.04615,28.29545442
4362000000,109.94692,142.7159023,90.415962,27.98029917
4363000000,109.76845,142.4874313,90.719582,27.66432552
4364000000,109.51264,142.2589347,90.635292,27.34761602
4365000000,109.40697,142.0304149,90.731148,27.02967527
4366000000,109.13422,141.8018741,90.553696,26.71103753
4367000000,109.24779,141.5733142,91.519386,26.39115154
4368000000,109.00041,141.3447375,91.157837,26.07019215
4369000000,108.8267,141.1161459,91.761711,25.74823221
4370000000,108.61767,140.8875414,91.416893,25.42512358
4371000000,108.56394,140.6589259,92.041199,25.10091727
4372000000,108.52078,140.4303015,92.287773,24.77524171
4373000000,108.65075,140.2016698,92.648781,24.44841503
4374000000,108.23135,139.9730327,92.389252,24.12026725
4375000000,108.16183,139.7443919,92.634766,23.79078863
4376000000,108.08216,139.5157493,92.667198,23.45986992
4377000000,108.016,139.2871064,92.696297,23.12744309
4378000000,107.85729,139.0584648,93.473419,22.79328959
4379000000,107.76685,138.8298263,93.146248,22.45754785
4380000000,107.75272,138.6011923,93.412582,22.12021543
4381000000,107.54601,138.3725644,93.603981,21.78094749
4382000000,107.13824,138.1439441,93.611557,21.4400233
4383000000,107.16846,137.9153328,93.771576,21.09687946
4384000000,107.17709,137.686732,93.761261,20.75206965
4385000000,107.10468,137.458143,94.110306,20.40490905
4386000000,106.77185,137.2295672,94.193687,20.05563078
4387000000,106.77388,137.0010059,94.236542,19.70402478
4388000000,106.61864,136.7724605,94.424652,19.34987492
4389000000,106.29597,136.5439321,94.410881,18.99339004
4390000000,106.17185,136.3154221,94.086441,18.63424838
4391000000,106.26023,136.0869316,94.504059,18.27208321
4392000000,105.82387,135.8584618,94.194275,17.90723454
4393000000,106.01652,135.6300139,94.482323,17.53916445
4394000000,105.89031,135.401589,94.282249,17.1677758
4395000000,105.7042,135.1731881,94.568108,16.79328351
4396000000,105.74311,134.9448124,94.285423,16.41502945
4397000000,105.42883,134.716463,94.466606,16.03295535
4398000000,105.31125,134.4881408,94.242302,15.64710977
4399000000,104.98209,134.2598468,94.37014,15.257126
4400000000,104.91846,134.0315821,94.535233,14.86275148
4401000000,105.01578,133.8033475,94.669807,14.46354909
4402000000,104.86429,133.5751441,94.986206,14.05954188
4403000000,104.64953,133.3469728,94.955696,13.65042751
4404000000,104.63061,133.1188343,94.856354,13.23565714
4405000000,104.59192,132.8907298,94.648071,12.81525141
4406000000,104.27191,132.6626599,94.93351,12.38866511
4407000000,104.37014,132.4346255,94.72599,11.95566391
4408000000,104.18088,132.2066275,94.83886,11.5156273
4409000000,103.98849,131.9786666,94.822121,11.06835373
4410000000,103.90231,131.7507437,94.762596,10.61282443
4411000000,103.83837,131.5228595,94.91008,10.14914566
4412000000,103.31554,131.2950147,94.551369,9.676834735
4413000000,103.41151,131.0672102,94.543777,9.194680449
4414000000,103.13445,130.8394466,94.56633,8.702376199
4415000000,103.1057,130.6117247,94.464821,8.199282679
4416000000,102.83024,130.3840451,94.742271,7.684395091
4417000000,102.84065,130.1564086,94.249886,7.156794852
4418000000,102.96963,129.9288158,94.831635,6.615944653
4419000000,102.77639,129.7012673,94.612396,6.060482099
4420000000,102.43964,129.4737638,94.423882,5.489312539
4421000000,102.45341,129.246306,94.49292,4.901076612
4422000000,102.36681,129.0188944,94.48967,4.294416478
4423000000,102.13784,128.7915298,94.454857,3.667984009
4424000000,102.07475,128.5642126,94.404831,3.019608418
4425000000,101.86886,128.3369434,94.231926,2.347803306
4426000000,102.09349,128.1097229,94.645302,1.649593593
4427000000,101.7754,127.8825517,94.210114,0.92407519
4428000000,101.41285,127.6554302,94.198639,0.167144747
4429000000,101.4184,127.4283591,94.157967,-0.623596916
4430000000,101.17255,127.2013388,93.877953,-1.452409522
4431000000,101.33768,126.97437,94.268547,-2.322580783
4432000000,100.95557,126.7474532,93.78286,-3.238584283
4433000000,101.22971,126.5205888,93.956322,-4.20515653
4434000000,100.88276,126.2937774,93.552895,-5.230584973
4435000000,100.79386,126.0670195,93.878761,-6.317935303
4436000000,100.59073,125.8403156,93.754364,-7.478620009
4437000000,100.3337,125.6136662,93.641777,-8.720053943
4438000000,100.2793,125.3870718,93.735336,-10.05253157
4439000000,100.32964,125.1605329,93.431709,-11.48956087
4440000000,99.932693,124.93405,93.110535,-13.04546339
4441000000,99.709541,124.7076235,93.009659,-14.73696794
4442000000,99.962135,124.4812539,93.552994,-16.58537255
4443000000,99.688683,124.2549417,93.102623,-18.6140468
4444000000,99.64994,124.0286874,93.386375,-20.8494044
4445000000,99.453148,123.8024914,93.095314,-23.32569464
4446000000,99.310806,123.5763541,93.040817,-26.08411724
4447000000,99.307961,123.3502761,92.803665,-29.16488347
4448000000,99.140953,123.1242578,92.773972,-32.62014564
4449000000,98.896591,122.8982995,92.626747,-36.50390898
4450000000,98.80291,122.6724019,92.495117,-40.87241541
4451000000,98.774704,122.4465653,92.667244,-45.77627024
4452000000,98.609344,122.2207902,92.619507,-51.25776115
4453000000,98.483727,121.995077,92.519165,-57.32123032
4454000000,98.313904,121.7694262,92.205582,-63.92823926
4455000000,98.360703,121.5438382,92.487801,-70.98438202
4456000000,98.067368,121.3183134,91.949028,-78.33039193
4457000000,98.087364,121.0928524,92.114487,-85.76248287
4458000000,97.83342,120.8674555,92.065163,-93.05192303
4459000000,97.572594,120.6421231,91.720695,-100.0037321
4460000000,97.55825,120.4168559,91.732727,-106.4783386
4461000000,97.54348,120.1916541,91.676392,-112.3901229
4462000000,97.522453,119.9665182,91.661469,-117.7173547
4463000000,97.155983,119.7414487,91.352036,-122.4770142
4464000000,97.026062,119.516446,91.491982,-126.7120472
4465000000,96.898865,119.2915106,91.140518,-130.4751524
4466000000,96.943962,119.0666429,91.240494,-133.8246626
4467000000,96.766243,118.8418434,91.247375,-136.8095658
4468000000,96.399002,118.6171126,91.087669,-139.4846588
4469000000,96.317879,118.3924509,90.75531,-141.889886
4470000000,96.270828,118.1678587,90.639305,-144.0612863
4471000000,96.06337,117.9433366,90.83947,-146.0325481
4472000000,95.978615,117.718885,90.501114,-147.8293942
4473000000,95.691589,117.4945044,90.46273,-149.4740017
4474000000,95.631844,117.2701953,90.290169,-150.9877611
4475000000,95.543571,117.0459582,90.165947,-152.3863993
4476000000,95.469284,116.8217935,89.919518,-153.6824668
4477000000,95.32991,116.5977017,89.824402,-154.8903988
4478000000,95.204689,116.3736834,89.995415,-156.0186659
4479000000,95.029007,116.149739,89.976074,-157.0766713
4480000000,95.047691,115.925869,89.637871,-158.071788
4481000000,94.85199,115.7020741,89.816071,-159.0110683
4482000000,94.523087,115.4783546,89.330482,-159.8995539
4483000000,94.467056,115.2547111,89.361221,-160.7433646
4484000000,94.383209,115.0311442,89.177956,-161.5456283
4485000000,94.075127,114.8076543,89.091927,-162.3103763
4486000000,94.233383,114.5842421,89.302551,-163.0419218
4487000000,93.999008,114.3609081,88.951347,-163.742188
4488000000,93.792007,114.1376528,88.815529,-164.4147497
4489000000,93.608902,113.9144768,88.504524,-165.0614721
4490000000,93.577339,113.6913807,88.361328,-165.6841619
4491000000,93.459061,113.468365,88.455292,-166.28517
4492000000,93.288834,113.2454304,88.225967,-166.8659923
4493000000,93.113991,113.0225775,87.816765,-167.4283385
4494000000,92.891808,112.7998068,87.61982,-167.9731411
4495000000,92.91552,112.5771189,87.42437,-168.5023429
4496000000,92.714775,112.3545146,87.655869,-169.0165074
4497000000,92.720146,112.1319944,87.802353,-169.5171305
4498000000,92.320419,111.9095589,87.023247,-170.0046203
4499000000,92.480202,111.6872089,87.435883,-170.4798509
4500000000,92.178963,111.4649449,86.997185,-170.9440852
4501000000,92.171028,111.2427677,87.122574,-171.39777
