Freq,S21,S31,S32
2.907,-272.97339,-272.65683,-234.0289
2.908,-272.92859,-272.73154,-233.85547
2.909,-272.82315,-272.69904,-233.75867
2.91,-273.23761,-272.82339,-233.98419
2.911,-273.1626,-272.99039,-233.96103
2.912,-273.39606,-273.09656,-234.06737
2.913,-273.02878,-273.04739,-234.01414
2.914,-273.42279,-273.23056,-234.27983
2.915,-273.54965,-273.28442,-234.23817
2.916,-273.84189,-273.4169,-234.39709
2.917,-273.6506,-273.44293,-234.53542
2.918,-273.7301,-273.51184,-234.38303
2.919,-273.93344,-273.83365,-234.77185
2.92,-273.92548,-273.75641,-234.60474
2.921,-274.29782,-273.90738,-234.61732
2.922,-274.24768,-273.9231,-234.61501
2.923,-274.11072,-273.85278,-234.69101
2.924,-274.24695,-274.13742,-234.85805
2.925,-274.38104,-274.21213,-234.80557
2.926,-274.55551,-274.27109,-234.98921
2.927,-274.76389,-274.2934,-235.0896
2.928,-274.67038,-274.52322,-235.16817
2.929,-274.90228,-274.67697,-235.19533
2.93,-274.99524,-274.69342,-235.28772
2.931,-275.06613,-274.84341,-235.44209
2.932,-275.02249,-274.85715,-235.18243
2.933,-275.28204,-274.90131,-235.40201
2.934,-275.31485,-275.08633,-235.4175
2.935,-275.58136,-275.24411,-235.6447
2.936,-275.5455,-275.36212,-235.57686
2.937,-275.48019,-275.42422,-235.88441
2.938,-275.53458,-275.42209,-235.57278
2.939,-275.94824,-275.90009,-235.8587
2.94,-275.90582,-275.62753,-236.15442
2.941,-276.11334,-275.77267,-235.86578
2.942,-276.33026,-275.95459,-235.95364
2.943,-276.25433,-276.00043,-236.22064
2.944,-276.09109,-276.04257,-236.08383
2.945,-276.46127,-276.3569,-236.4071
2.946,-276.59277,-276.43069,-236.36534
2.947,-276.62823,-276.54373,-236.53998
2.948,-276.60706,-276.53329,-236.41441
2.949,-277.00003,-276.59909,-236.62114
2.95,-276.88516,-276.75723,-236.56628
2.951,-276.92062,-276.69128,-236.59256
2.952,-277.06387,-276.74506,-236.58675
2.953,-277.13046,-276.76038,-236.74072
2.954,-277.38403,-277.06778,-236.81856
2.955,-277.38943,-277.10626,-236.86482
2.956,-277.46353,-277.11078,-236.80315
2.957,-277.99823,-277.37982,-237.28102
2.958,-277.64255,-277.28909,-237.12134
2.959,-277.78519,-277.43317,-237.17284
2.96,-277.86517,-277.60071,-237.24066
2.961,-277.98386,-277.84393,-237.57114
2.962,-278.03796,-277.76846,-237.34393
2.963,-278.07166,-277.91595,-237.41322
2.964,-278.12888,-277.96323,-237.41226
2.965,-278.41666,-277.99738,-237.62688
2.966,-278.37088,-278.04355,-237.56758
2.967,-278.42651,-278.02191,-237.3479
2.968,-278.71216,-278.43866,-237.72009
2.969,-278.5625,-278.44415,-237.70012
2.97,-278.75204,-278.50732,-238.03589
2.971,-278.86929,-278.52573,-237.83153
2.972,-279.03427,-278.72888,-237.9377
2.973,-279.03986,-278.76825,-238.15727
2.974,-279.45078,-279.26025,-238.32571
2.975,-279.22403,-278.92966,-238.20251
2.976,-279.17838,-279.09827,-238.16023
2.977,-279.41592,-279.25864,-238.42027
2.978,-279.57043,-279.24329,-238.36093
2.979,-279.70612,-279.41296,-238.4216
2.98,-279.76355,-279.40494,-238.51038
2.981,-279.68399,-279.56305,-238.66206
2.982,-280.02637,-279.56696,-238.59731
2.983,-280.08603,-280.05621,-238.87978
2.984,-280.13107,-280.06625,-238.71167
2.985,-280.22125,-279.96713,-238.75967
2.986,-280.58966,-280.16309,-238.95198
2.987,-280.60535,-280.11728,-239.05286
2.988,-280.51141,-280.27631,-238.95494
2.989,-280.81375,-280.58499,-239.15987
2.99,-280.77451,-280.62396,-239.20883
2.991,-280.90695,-280.59085,-239.20093
2.992,-280.91739,-280.59854,-239.40871
2.993,-281.1955,-280.93311,-239.61003
2.994,-281.06427,-280.57031,-239.30782
2.995,-281.18527,-280.73093,-239.48212
2.996,-281.26077,-281.12866,-239.46982
2.997,-281.5159,-281.31174,-239.70659
2.998,-281.52197,-281.32315,-239.81084
2.999,-281.6221,-281.11261,-239.79335
3,-281.68924,-281.44885,-239.67871
3.001,-281.65936,-281.52328,-239.89917
3.002,-281.88815,-281.78146,-239.96767
3.003,-282.08466,-281.71011,-240.07658
3.004,-282.16537,-281.80106,-240.17276
3.005,-282.22305,-281.90671,-240.20511
3.006,-282.31927,-282.02463,-240.27832
3.007,-282.27188,-282.0097,-240.26292
3.008,-282.64722,-282.241,-240.43184
3.009,-282.5293,-282.29242,-240.46857
3.01,-282.76398,-282.45749,-240.56891
3.011,-282.75446,-282.52942,-240.57446
3.012,-282.79919,-282.53146,-240.57616
3.013,-283.04709,-282.45538,-240.86755
3.014,-283.21078,-282.91788,-240.84831
3.015,-282.9371,-282.65677,-240.78592
3.016,-283.19727,-283.07745,-240.98779
3.017,-283.34369,-283.12042,-241.04517
3.018,-283.48767,-283.14874,-240.94626
3.019,-283.57529,-283.26764,-240.93999
3.02,-283.62381,-283.39453,-241.1821
3.021,-283.88596,-283.48227,-241.37299
3.022,-283.90372,-283.54865,-241.36203
3.023,-284.06674,-283.46783,-241.33369
3.024,-284.0788,-283.87186,-241.40512
3.025,-284.10464,-283.99994,-241.60075
3.026,-284.09277,-283.89767,-241.63382
3.027,-284.17343,-283.95599,-241.52364
3.028,-284.40945,-284.04376,-241.75261
3.029,-284.62653,-284.32428,-241.76491
3.03,-284.7074,-284.44669,-241.836
3.031,-284.77689,-284.72278,-242.13089
3.032,-284.86969,-284.57001,-242.08586
3.033,-284.97946,-284.427,-241.92148
3.034,-284.97253,-284.81049,-242.04843
3.035,-285.1886,-284.91324,-242.15892
3.036,-285.05585,-284.80823,-241.94948
3.037,-285.4184,-285.10062,-242.2505
3.038,-285.40802,-285.02075,-242.17409
3.039,-285.54617,-285.04129,-242.26675
3.04,-285.65115,-285.33862,-242.573
3.041,-285.69861,-285.51852,-242.47273
3.042,-285.63705,-285.38086,-242.43279
3.043,-285.87372,-285.66113,-242.57335
3.044,-286.03278,-285.83478,-242.71881
3.045,-286.03665,-285.67648,-242.75604
3.046,-286.32861,-286.14273,-242.86699
3.047,-286.26276,-285.88333,-242.87013
3.048,-286.60443,-286.29501,-243.11548
3.049,-286.56238,-286.23206,-243.25211
3.05,-286.59503,-286.27838,-243.14499
3.051,-286.75012,-286.4892,-243.25629
3.052,-286.75766,-286.34488,-243.22842
3.053,-286.86258,-286.58698,-243.13249
3.054,-287.10083,-286.72202,-243.46696
3.055,-287.03799,-286.73309,-243.33577
3.056,-287.07111,-286.74701,-243.66495
3.057,-287.17108,-287.02029,-243.38251
3.058,-287.40256,-287.04816,-243.58949
3.059,-287.48108,-287.05817,-243.58539
3.06,-287.40927,-287.16922,-243.6405
3.061,-287.66751,-287.48022,-243.97791
3.062,-287.68701,-287.33218,-243.7029
3.063,-287.54147,-287.28452,-243.90819
3.064,-287.95798,-287.41711,-244.01094
3.065,-288.19052,-287.86826,-244.1752
3.066,-288.26785,-287.7886,-244.11172
3.067,-288.0329,-287.81198,-244.04532
3.068,-288.47,-288.11063,-244.20918
3.069,-288.47369,-288.03351,-244.50919
3.07,-288.42383,-288.13681,-244.4227
3.071,-288.68011,-288.39041,-244.4019
3.072,-288.68909,-288.42627,-244.57722
3.073,-288.87772,-288.54645,-244.6288
3.074,-288.79575,-288.31458,-244.4964
3.075,-288.95087,-288.49786,-244.55296
3.076,-288.97482,-288.60638,-244.75221
3.077,-289.36252,-288.92477,-244.97392
3.078,-289.15872,-288.72025,-244.91916
3.079,-289.55069,-289.11166,-245.02818
3.08,-289.54453,-289.01587,-245.03241
3.081,-289.66727,-289.31369,-245.14577
3.082,-289.83478,-289.42471,-245.26294
3.083,-289.72784,-289.43082,-245.31972
3.084,-289.78601,-289.46353,-245.26944
3.085,-289.81802,-289.50912,-245.29521
3.086,-290.04843,-289.90372,-245.44173
3.087,-289.82367,-289.75275,-245.36348
3.088,-290.20801,-289.81006,-245.5144
3.089,-290.45044,-290.12024,-245.61063
3.09,-290.8287,-290.40457,-245.98451
3.091,-290.51563,-290.38004,-245.72903
3.092,-290.71414,-290.38931,-245.82176
3.093,-290.86105,-290.36121,-245.86562
3.094,-290.82059,-290.70673,-245.99364
3.095,-291.12567,-290.68414,-246.25507
3.096,-291.24124,-290.69537,-246.28412
3.097,-291.19992,-290.93063,-246.34474
3.098,-291.08099,-290.82565,-246.28633
3.099,-291.43106,-291.13098,-246.4213
3.1,-291.41302,-291.01569,-246.2336
3.101,-291.72946,-291.32224,-246.59177
3.102,-291.74811,-291.24252,-246.62981
3.103,-291.7583,-291.20929,-246.49109
3.104,-291.89279,-291.61081,-246.81071
3.105,-291.79999,-291.49045,-246.60614
3.106,-292.00446,-291.62711,-246.65411
3.107,-292.30118,-291.75043,-246.86351
3.108,-292.44537,-292.01828,-247.08109
3.109,-292.26477,-291.89984,-246.93948
3.11,-292.52011,-292.16269,-247.05412
3.111,-292.53061,-292.04187,-247.14005
3.112,-292.72604,-292.34265,-247.14023
3.113,-292.72888,-292.35391,-247.27148
3.114,-293.01483,-292.54294,-247.44336
3.115,-292.86276,-292.43707,-247.38699
3.116,-292.96796,-292.47769,-247.39429
3.117,-293.1145,-292.79099,-247.5174
3.118,-293.22556,-292.92807,-247.6067
3.119,-293.05347,-292.89758,-247.53641
3.12,-293.52112,-292.95416,-247.8568
3.121,-293.36511,-293.04794,-247.8096
3.122,-293.76801,-293.09402,-247.88106
3.123,-293.82132,-293.36942,-248.0522
3.124,-293.85706,-293.36914,-247.90912
3.125,-293.96643,-293.61331,-248.09067
3.126,-294.1351,-293.69952,-248.38516
3.127,-294.0795,-293.74213,-248.45837
3.128,-294.10126,-293.82471,-248.14865
3.129,-294.3942,-293.95187,-248.37659
3.13,-294.63947,-294.29126,-248.66127
3.131,-294.77557,-294.3356,-248.73085
3.132,-294.61334,-294.22824,-248.6293
3.133,-294.80331,-294.23044,-248.77243
3.134,-294.97873,-294.55975,-249.03181
3.135,-295.0181,-294.72421,-248.77161
3.136,-295.13626,-294.51685,-248.95985
3.137,-295.24075,-294.86124,-249.03044
3.138,-295.13388,-294.83698,-248.95436
3.139,-295.3851,-295.01501,-249.21001
3.14,-295.44177,-295.07635,-249.36937
3.141,-295.41672,-295.13461,-249.19359
3.142,-295.67258,-295.24033,-249.35327
3.143,-295.77826,-295.37839,-249.41507
3.144,-295.79199,-295.60956,-249.74268
3.145,-295.89474,-295.69556,-249.62421
3.146,-295.99268,-295.61771,-249.67424
3.147,-295.99902,-295.74799,-249.74669
3.148,-296.06772,-295.7081,-249.6259
3.149,-296.14828,-295.70901,-249.83531
3.15,-296.40884,-296.22855,-250.1046
3.151,-296.68665,-296.25513,-249.94873
3.152,-296.47821,-296.10394,-250.00822
3.153,-296.6933,-296.66174,-250.22313
3.154,-296.81122,-296.34302,-250.14557
3.155,-296.93781,-296.60995,-250.28076
3.156,-296.88553,-296.59058,-250.25797
3.157,-297.32071,-296.95209,-250.41891
3.158,-297.21548,-296.85242,-250.36638
3.159,-297.42584,-296.95523,-250.38245
3.16,-297.40582,-297.05115,-250.68425
3.161,-297.47012,-297.07208,-250.69275
3.162,-297.65152,-297.0882,-250.41
3.163,-297.74344,-297.46185,-250.89307
3.164,-297.70325,-297.328,-250.89905
3.165,-297.85443,-297.62833,-250.9243
3.166,-298.00058,-297.46576,-251.02748
3.167,-298.34515,-297.91989,-251.15773
3.168,-298.30673,-297.82156,-251.19431
3.169,-298.41376,-298.07001,-251.27791
3.17,-298.42459,-297.96225,-251.28482
3.171,-298.47607,-297.99942,-251.27327
3.172,-298.53818,-298.09845,-251.43448
3.173,-298.77899,-298.43335,-251.48116
3.174,-298.8558,-298.47125,-251.64481
3.175,-298.8616,-298.23792,-251.46664
3.176,-299.12598,-298.7269,-251.90285
3.177,-299.19891,-298.89655,-251.78499
3.178,-299.25601,-298.82816,-251.71902
3.179,-299.35583,-298.84323,-251.88437
3.18,-299.15451,-298.9064,-251.7926
3.181,-299.53629,-299.0278,-252.06992
3.182,-299.68939,-299.31924,-252.07669
3.183,-299.64951,-299.04901,-252.09302
3.184,-299.78391,-299.43747,-252.23949
3.185,-300.02542,-299.67984,-252.46967
3.186,-299.93649,-299.68002,-252.53691
3.187,-300.11237,-299.72583,-252.51305
3.188,-300.08389,-299.68036,-252.39622
3.189,-300.21179,-299.73157,-252.60985
3.19,-300.58456,-300.19321,-252.68263
3.191,-300.5444,-300.07809,-252.78859
3.192,-300.6207,-300.22046,-252.84341
3.193,-300.59473,-300.21951,-252.85172
3.194,-300.78586,-300.59189,-252.97948
3.195,-300.71161,-300.4548,-253.10287
3.196,-301.14749,-300.73282,-253.33032
3.197,-301.12262,-300.68597,-253.05275
3.198,-301.24979,-300.67874,-253.11955
3.199,-301.34042,-300.8454,-253.2982
3.2,-301.44012,-300.9686,-253.44597
3.201,-301.51126,-301.21774,-253.49736
3.202,-301.53619,-301.14447,-253.5464
3.203,-301.56647,-301.06665,-253.43674
3.204,-301.55847,-301.31052,-253.59927
3.205,-301.79208,-301.23938,-253.56949
3.206,-301.91168,-301.39389,-253.7536
3.207,-302.10977,-301.67545,-253.74686
3.208,-302.19431,-301.77518,-253.81789
3.209,-302.37955,-302.10367,-253.98149
3.21,-302.20081,-301.84549,-253.79839
3.211,-302.37354,-302.0267,-254.07187
3.212,-302.53207,-302.39828,-254.19705
3.213,-302.69354,-302.25037,-254.29085
3.214,-302.90414,-302.45752,-254.24568
3.215,-302.85571,-302.50375,-254.23306
3.216,-303.09851,-302.70099,-254.65904
3.217,-303.12378,-302.56543,-254.5511
3.218,-303.02823,-302.60291,-254.62495
3.219,-303.17755,-302.95499,-254.74832
3.22,-303.27286,-303.28265,-254.76338
3.221,-303.48773,-303.07138,-254.69896
3.222,-303.56204,-303.03745,-254.85013
3.223,-303.79303,-303.39395,-254.95769
3.224,-303.56708,-303.345,-254.81142
3.225,-303.96472,-303.65042,-255.23715
3.226,-304.17273,-303.67288,-255.25095
3.227,-304.08725,-303.58023,-255.02463
3.228,-304.11984,-303.82504,-255.14346
3.229,-304.3251,-303.9313,-255.50662
3.23,-304.39194,-304.04575,-255.3307
3.231,-304.44516,-304.04266,-255.51137
3.232,-304.50681,-304.08176,-255.37413
3.233,-304.62219,-304.28937,-255.71632
3.234,-305.0163,-304.47461,-255.82269
3.235,-304.89618,-304.23917,-255.66382
3.236,-304.9447,-304.70627,-255.78423
3.237,-305.07318,-304.47433,-255.81796
3.238,-305.33221,-304.78824,-256.04501
3.239,-305.28445,-304.89911,-255.97359
3.24,-305.37097,-305.06262,-256.00546
3.241,-305.51974,-305.48477,-256.30695
3.242,-305.51123,-305.1846,-256.3085
3.243,-305.80014,-305.34412,-256.56296
3.244,-305.59253,-305.23621,-256.1879
3.245,-305.70059,-305.44299,-256.42648
3.246,-305.72656,-305.26459,-256.35092
3.247,-306.18875,-305.60757,-256.5087
3.248,-306.14905,-305.68231,-256.763
3.249,-306.38696,-305.87354,-256.64926
3.25,-306.49893,-305.94247,-256.89459
3.251,-306.52194,-305.86761,-256.8779
3.252,-306.49457,-306.1488,-256.82898
3.253,-306.76624,-306.47623,-256.97897
3.254,-306.65707,-306.23804,-257.13596
3.255,-306.70142,-306.29788,-256.90262
3.256,-306.90042,-306.35941,-256.97348
3.257,-307.10922,-306.6055,-257.39493
3.258,-307.29001,-306.69742,-257.39194
3.259,-307.19351,-306.88818,-257.30148
3.26,-307.61459,-307.16345,-257.58636
3.261,-307.55893,-307.06381,-257.7489
3.262,-307.56772,-307.11798,-257.43448
3.263,-307.70551,-307.38928,-257.62906
3.264,-307.79834,-307.38507,-257.65305
3.265,-307.84979,-307.45987,-257.70535
3.266,-307.96786,-307.50882,-257.93802
3.267,-308.08292,-307.58777,-257.94757
3.268,-308.1626,-307.6676,-257.83365
3.269,-308.11465,-307.61194,-257.8775
3.27,-308.30545,-307.77869,-258.10941
3.271,-308.40317,-307.95261,-258.03571
3.272,-308.55035,-307.93362,-258.11765
3.273,-308.66528,-308.30426,-258.33804
3.274,-308.75406,-308.28421,-258.38147
3.275,-308.98529,-308.36716,-258.423
3.276,-309.04425,-308.70645,-258.64371
3.277,-309.14764,-308.75116,-258.5459
3.278,-309.11099,-308.71078,-258.52225
3.279,-309.26706,-308.86209,-258.74533
3.28,-309.29297,-309.02573,-258.82632
3.281,-309.44138,-308.96399,-258.81186
3.282,-309.72406,-309.24628,-258.97433
3.283,-309.67691,-309.2876,-259.09451
3.284,-309.74359,-309.08185,-258.74408
3.285,-309.75674,-309.36075,-259.03625
3.286,-309.99182,-309.62329,-259.17056
3.287,-309.99658,-309.4751,-259.20468
3.288,-310.23038,-309.75668,-259.30252
3.289,-310.21475,-309.95334,-259.35791
3.29,-310.33102,-309.82254,-259.29935
3.291,-310.56973,-310.08798,-259.57635
3.292,-310.29559,-310.08694,-259.57965
3.293,-310.66629,-310.16147,-259.64694
3.294,-310.81961,-310.28372,-259.6857
3.295,-310.71329,-310.29312,-259.91943
3.296,-310.90811,-310.51233,-259.75681
3.297,-310.98517,-310.62219,-259.74265
3.298,-311.2868,-310.80817,-260.29672
3.299,-311.27429,-310.767,-259.92041
3.3,-311.50342,-311.12717,-260.24432
3.301,-311.49478,-310.98572,-260.1445
3.302,-311.44254,-310.92584,-260.07071
3.303,-311.64249,-311.14703,-260.17804
3.304,-311.95886,-311.4075,-260.55225
3.305,-311.8114,-311.37552,-260.42682
3.306,-312.043,-311.61743,-260.48206
3.307,-312.07767,-311.59763,-260.50845
3.308,-312.05637,-311.74121,-260.72922
3.309,-312.17667,-312.00592,-260.69879
3.31,-312.41278,-311.93094,-260.77014
3.311,-312.56693,-312.02945,-260.97385
3.312,-312.74521,-312.10391,-261.03778
3.313,-312.77972,-312.3078,-261.14664
3.314,-312.75012,-312.384,-260.98322
3.315,-312.80701,-312.53629,-261.11462
3.316,-312.82651,-312.35065,-261.05362
3.317,-313.21802,-312.59378,-261.34232
3.318,-313.19269,-312.73236,-261.42508
3.319,-313.42404,-312.85178,-261.61639
3.32,-313.18549,-312.46762,-261.31122
3.321,-313.53568,-312.91724,-261.61536
3.322,-313.55298,-313.07678,-261.74545
3.323,-313.75079,-313.02704,-261.57629
3.324,-313.83939,-313.18826,-261.58417
3.325,-313.81653,-313.41602,-261.88126
3.326,-314.02823,-313.49973,-261.81494
3.327,-314.14548,-313.6619,-261.83527
3.328,-314.07028,-313.54654,-262.03372
3.329,-314.4133,-313.85049,-262.03867
3.33,-314.39688,-313.8374,-262.09735
3.331,-314.57574,-314.14749,-262.37003
3.332,-314.67746,-314.13391,-262.35504
3.333,-314.8248,-314.34222,-262.41
3.334,-314.76453,-314.30658,-262.27802
3.335,-314.9903,-314.32315,-262.42404
3.336,-315.02264,-314.42493,-262.53531
3.337,-315.15396,-314.59821,-262.71375
3.338,-315.15384,-314.73447,-262.60217
3.339,-315.17255,-314.81284,-262.80923
3.34,-315.29324,-314.89105,-262.85397
3.341,-315.36417,-314.94254,-262.82037
3.342,-315.65692,-314.96524,-263.03757
3.343,-315.72302,-315.21103,-263.02838
3.344,-315.88358,-315.43353,-263.33533
3.345,-316.05536,-315.41708,-263.15451
3.346,-315.93585,-315.49741,-263.28595
3.347,-316.21942,-315.6409,-263.22723
3.348,-316.28439,-315.72556,-263.43625
3.349,-316.42307,-315.87219,-263.60196
3.35,-316.49796,-316.13443,-263.68094
3.351,-316.67368,-316.12573,-263.67776
3.352,-316.5592,-316.16537,-263.68292
3.353,-316.78564,-316.27621,-263.76981
3.354,-316.66272,-316.21109,-263.6622
3.355,-316.99927,-316.40344,-264.01791
3.356,-317.01532,-316.53036,-264.03015
3.357,-317.0683,-316.46362,-264.04639
3.358,-317.0773,-316.40967,-264.00858
3.359,-317.19266,-316.6777,-264.1991
3.36,-317.42377,-316.8812,-264.20444
3.361,-317.52728,-317.08588,-264.37198
3.362,-317.65674,-316.97754,-264.33905
3.363,-317.72803,-317.30563,-264.60913
3.364,-317.7598,-317.14352,-264.39713
3.365,-317.99167,-317.48813,-264.68167
3.366,-317.98312,-317.60773,-264.61719
3.367,-318.19681,-317.59201,-264.81412
3.368,-318.05099,-317.46777,-264.64334
3.369,-318.2337,-317.59833,-264.73465
3.37,-318.4993,-317.97357,-265.08698
3.371,-318.37582,-317.92172,-264.90994
3.372,-318.61996,-318.07614,-265.0834
3.373,-318.76559,-318.06226,-265.11557
3.374,-318.93185,-318.37061,-265.2171
3.375,-318.8866,-318.36075,-265.08493
3.376,-319.12827,-318.57098,-265.3522
3.377,-319.13968,-318.48087,-265.3324
3.378,-319.25562,-318.68893,-265.34979
3.379,-319.36761,-318.60449,-265.4975
3.38,-319.39838,-318.89981,-265.84375
3.381,-319.45572,-318.97586,-265.65756
3.382,-319.69757,-319.00818,-265.87073
3.383,-319.82281,-319.35352,-266.02673
3.384,-319.91803,-319.34161,-266.07523
3.385,-319.85959,-319.52884,-266.08182
3.386,-320.29156,-319.64676,-266.14371
3.387,-320.32971,-319.84778,-266.31989
3.388,-320.23819,-319.85507,-266.36502
3.389,-320.48672,-319.93747,-266.18503
3.39,-320.39114,-319.92554,-266.17929
3.391,-320.65002,-320.12366,-266.5271
3.392,-320.71768,-320.12842,-266.51715
3.393,-320.58118,-320.20874,-266.46832
3.394,-320.918,-320.36969,-266.72781
3.395,-320.94412,-320.31796,-266.78616
3.396,-321.17355,-320.36685,-266.80859
3.397,-321.34253,-320.75943,-266.9108
3.398,-321.28781,-320.63464,-266.95959
3.399,-321.32404,-320.90103,-266.99261
3.4,-321.67041,-320.85843,-267.19601
3.401,-321.45496,-321.03613,-267.2515
3.402,-321.69781,-321.14017,-267.15442
3.403,-321.97879,-321.33688,-267.31375
3.404,-321.83331,-321.2265,-267.4613
3.405,-321.94461,-321.28708,-267.48502
3.406,-321.91312,-321.29147,-267.46985
3.407,-322.17072,-321.45145,-267.60434
3.408,-322.19672,-321.44974,-267.49625
3.409,-322.52551,-321.76733,-267.83423
3.41,-322.50253,-321.73969,-267.67767
3.411,-322.54797,-321.90344,-268.01419
3.412,-322.66464,-322.00311,-267.74521
3.413,-322.82401,-322.26651,-267.98447
3.414,-322.82779,-322.31854,-268.14111
3.415,-322.89841,-322.27878,-268.20633
3.416,-323.09836,-322.46655,-268.30029
3.417,-323.02243,-322.49747,-268.27185
3.418,-323.49008,-322.80722,-268.57605
3.419,-323.43918,-322.76852,-268.79822
3.42,-323.65073,-323.08575,-268.76001
3.421,-323.54294,-322.93784,-268.63739
3.422,-323.63751,-323.1084,-268.81281
3.423,-323.8999,-323.36401,-268.9046
3.424,-324.05072,-323.39127,-269.11523
3.425,-323.97095,-323.32465,-268.93146
3.426,-324.0527,-323.42139,-269.10565
3.427,-324.30527,-323.72757,-269.2052
3.428,-324.34024,-323.72626,-269.15054
3.429,-324.58435,-323.89386,-269.44806
3.43,-324.60999,-324.11319,-269.47653
3.431,-324.53851,-323.81998,-269.38687
3.432,-324.64093,-323.92392,-269.56787
3.433,-324.6983,-324.27631,-269.67947
3.434,-324.76682,-324.23767,-269.55481
3.435,-325.04514,-324.37909,-269.74371
3.436,-325.15118,-324.63083,-270.1004
3.437,-325.1842,-324.53046,-269.83047
3.438,-325.26129,-324.53009,-269.80783
3.439,-325.4032,-324.78537,-269.96741
3.44,-325.67072,-324.89786,-270.15274
3.441,-325.44186,-324.89352,-270.23047
3.442,-325.70422,-325.16577,-270.30246
3.443,-325.61771,-325.09103,-270.19574
3.444,-325.9213,-325.33646,-270.46954
3.445,-325.95859,-325.22601,-270.53754
3.446,-326.2793,-325.56213,-270.51428
3.447,-326.25455,-325.63141,-270.76303
3.448,-326.24527,-325.664,-270.72064
3.449,-326.31454,-325.7345,-270.57147
3.45,-326.4567,-325.90848,-271.07483
3.451,-326.64038,-325.98752,-270.88275
3.452,-326.832,-326.04697,-270.9252
3.453,-327.01953,-326.23996,-271.19461
3.454,-326.95889,-326.51727,-271.14752
3.455,-327.16501,-326.26282,-271.31213
3.456,-327.23984,-326.50375,-271.27423
3.457,-327.1781,-326.61853,-271.66763
3.458,-327.4245,-326.81192,-271.69629
3.459,-327.57486,-326.6499,-271.64368
3.46,-327.41721,-326.7261,-271.37207
3.461,-327.89594,-327.05759,-271.90161
3.462,-327.82291,-327.02197,-271.96048
3.463,-327.84659,-327.05911,-271.76138
3.464,-327.99191,-327.2067,-271.93063
3.465,-327.91467,-327.26773,-272.0419
3.466,-328.11362,-327.42075,-271.99457
3.467,-328.36365,-327.60461,-272.18472
3.468,-328.35651,-327.58676,-272.29065
3.469,-328.58508,-327.83771,-272.43036
3.47,-328.64255,-327.92944,-272.57504
3.471,-328.71112,-327.97305,-272.5351
3.472,-328.52637,-328.05902,-272.52954
3.473,-328.88132,-328.30417,-272.68735
3.474,-328.82147,-328.24142,-272.64017
3.475,-328.89755,-328.43689,-272.74991
3.476,-329.27795,-328.578,-273.0824
3.477,-329.21585,-328.51263,-272.98813
3.478,-329.2529,-328.7951,-273.1163
3.479,-329.31757,-328.77469,-273.0798
3.48,-329.67325,-328.93753,-273.26492
3.481,-329.72849,-329.01242,-273.32605
3.482,-329.83432,-329.11636,-273.31128
3.483,-329.80484,-329.34561,-273.3959
3.484,-330.12003,-329.25317,-273.50629
3.485,-330.25644,-329.22577,-273.72742
3.486,-330.22333,-329.62946,-273.91785
3.487,-330.33972,-329.72632,-273.8194
3.488,-330.27896,-329.58752,-273.65863
3.489,-330.53558,-329.94034,-274.03854
3.49,-330.62857,-329.77988,-274.02722
3.491,-330.77023,-330.31058,-274.15945
3.492,-330.72696,-330.22357,-274.27426
3.493,-330.96988,-330.20715,-274.11526
3.494,-330.92444,-330.22235,-274.2041
3.495,-331.09409,-330.50272,-274.49249
3.496,-331.13324,-330.46848,-274.49408
3.497,-331.45862,-330.79059,-274.85062
3.498,-331.33069,-330.67984,-274.72937
3.499,-331.58841,-330.74188,-274.82581
3.5,-331.47379,-330.80505,-274.68628
3.501,-331.80536,-331.02875,-274.89844
3.502,-331.90112,-331.26038,-275.02734
3.503,-332.08694,-331.27762,-275.0961
3.504,-332.14178,-331.35629,-275.36566
3.505,-332.09818,-331.3902,-275.16113
3.506,-332.24234,-331.58179,-275.28345
3.507,-332.21268,-331.52164,-275.51694
3.508,-332.48962,-331.80933,-275.49945
3.509,-332.53564,-331.84488,-275.4281
3.51,-332.55865,-332.03802,-275.71002
3.511,-332.79922,-332.0675,-275.85785
3.512,-332.72452,-332.0618,-275.72009
3.513,-332.80042,-332.15939,-275.91119
3.514,-333.18295,-332.42273,-276.11157
3.515,-333.04074,-332.30737,-275.93021
3.516,-333.35321,-332.69803,-276.28543
3.517,-333.14413,-332.52023,-276.21188
3.518,-333.54065,-332.73935,-276.22421
3.519,-333.63287,-332.83194,-276.46481
3.52,-333.65579,-333.00159,-276.61777
3.521,-333.74576,-333.01788,-276.64041
3.522,-333.92099,-333.05542,-276.76062
3.523,-333.98941,-333.24078,-276.77155
3.524,-333.93048,-333.18423,-276.68524
3.525,-334.14349,-333.38156,-276.86328
3.526,-334.42444,-333.54395,-276.98648
3.527,-334.48071,-333.63245,-277.17859
3.528,-334.44174,-333.47299,-277.09482
3.529,-334.45364,-333.69046,-277.18304
3.53,-334.48547,-333.79962,-277.28342
3.531,-334.85495,-334.08109,-277.54202
3.532,-334.7392,-334.01471,-277.51392
3.533,-334.94165,-334.21854,-277.55249
3.534,-335.07477,-334.29657,-277.57382
3.535,-335.0817,-334.36569,-277.79208
3.536,-335.13226,-334.59265,-277.75119
3.537,-335.20892,-334.41266,-277.7793
3.538,-335.66251,-334.86859,-278.09128
3.539,-335.54428,-334.858,-278.29364
3.54,-335.78024,-334.89099,-278.38379
3.541,-336.06311,-335.12369,-278.44363
3.542,-335.85764,-335.12814,-278.29956
