Freq,S11,S22,S33
2.983,101.51109,-81.910835,-84.042404
2.984,101.54834,-82.513039,-84.0429
2.985,101.10111,-81.789566,-83.170959
2.986,100.95106,-82.080116,-83.670067
2.987,100.94905,-82.373398,-83.809013
2.988,101.06985,-81.815094,-83.577095
2.989,100.82803,-81.817505,-83.423859
2.99,100.82689,-81.853912,-83.636742
2.991,100.46556,-81.806114,-83.264275
2.992,100.44792,-81.576416,-83.551956
2.993,100.21289,-81.688408,-83.065201
2.994,99.802559,-81.627457,-83.083199
2.995,99.959015,-81.168968,-82.967255
2.996,99.762512,-81.353104,-82.968781
2.997,99.723915,-81.025612,-82.72049
2.998,99.547287,-81.265335,-83.128609
2.999,99.38768,-80.874062,-82.851654
3,99.211166,-80.840446,-82.538521
3.001,99.482201,-81.448074,-82.98278
3.002,98.937111,-80.667618,-82.38443
3.003,98.927528,-80.932701,-82.519821
3.004,98.854362,-80.809547,-82.520393
3.005,98.588112,-80.596672,-82.366356
3.006,98.752502,-80.602516,-82.312889
3.007,98.613144,-81.056793,-82.448265
3.008,98.387024,-80.603134,-81.870026
3.009,98.31691,-80.678223,-81.928406
3.01,98.066566,-80.439331,-82.000565
3.011,97.915627,-80.120941,-81.682739
3.012,98.075279,-80.241997,-81.816521
3.013,97.707611,-80.186935,-82.047119
3.014,97.659683,-80.251678,-82.316513
3.015,97.389969,-79.727509,-81.333641
3.016,97.522087,-80.378914,-81.96994
3.017,97.209663,-80.393837,-81.980858
3.018,96.881187,-79.981369,-81.042793
3.019,96.950279,-79.570724,-80.845497
3.02,96.948509,-79.53923,-81.005379
3.021,96.594116,-79.279793,-81.17028
3.022,96.429779,-80.289581,-81.241821
3.023,96.258659,-79.702301,-81.030449
3.024,96.439804,-80.265251,-80.527603
3.025,96.138145,-79.137444,-81.053596
3.026,95.819817,-79.655975,-80.651802
3.027,96.090607,-79.32,-80.609222
3.028,95.822464,-79.172523,-80.482285
3.029,95.540314,-79.084984,-80.622635
3.03,95.546532,-78.854263,-80.786446
3.031,95.603218,-79.838898,-80.647522
3.032,95.422417,-78.812408,-80.901543
3.033,95.323982,-79.047279,-80.324936
3.034,94.994301,-78.80056,-81.172096
3.035,94.884888,-79.048584,-80.854004
3.036,94.627708,-78.313126,-79.444435
3.037,94.578522,-79.103676,-80.445999
3.038,94.319008,-78.453804,-79.747398
3.039,94.130219,-78.019623,-79.469673
3.04,94.208107,-78.487343,-79.795738
3.041,93.874954,-78.154984,-79.557297
3.042,94.140831,-78.418404,-79.788368
3.043,93.742134,-78.37706,-79.788582
3.044,93.686218,-78.359436,-79.745293
3.045,93.574974,-78.765991,-79.686043
3.046,93.291267,-78.318748,-79.091072
3.047,93.08638,-78.134232,-79.262482
3.048,92.751976,-78.350624,-79.350746
3.049,92.636353,-77.813469,-78.881897
3.05,93.103943,-77.805916,-78.881813
3.051,92.620621,-77.475639,-79.164856
3.052,92.368248,-77.62886,-78.977318
3.053,92.653534,-77.821228,-78.580116
3.054,92.105537,-77.392822,-78.65712
3.055,91.750549,-77.176048,-78.098282
3.056,91.96566,-77.44075,-79.089951
3.057,91.763229,-77.605652,-78.749916
3.058,91.475662,-77.525208,-78.201439
3.059,91.175148,-76.816086,-78.081924
3.06,91.170952,-77.326965,-78.429764
3.061,91.397095,-77.358597,-78.448601
3.062,91.245438,-77.542145,-78.514801
3.063,90.659798,-76.665054,-77.955841
3.064,91.027542,-77.222046,-77.640282
3.065,90.649651,-77.09185,-77.840088
3.066,90.604431,-76.900131,-77.899521
3.067,90.170403,-76.702454,-77.265175
3.068,90.235405,-76.790649,-77.52018
3.069,89.875938,-76.671265,-77.760033
3.07,89.597824,-76.193649,-77.192734
3.071,89.715096,-76.933372,-77.715805
3.072,89.521683,-76.977501,-77.887589
3.073,89.489532,-76.532875,-77.587112
3.074,89.588585,-76.692238,-77.392616
3.075,89.240265,-76.415466,-76.816826
3.076,89.236038,-76.081573,-77.241562
3.077,88.750641,-75.592049,-77.093544
3.078,88.62178,-75.823143,-76.50087
3.079,88.515381,-75.867294,-76.665955
3.08,88.356575,-76.190681,-77.326782
3.081,88.343124,-75.744843,-76.408524
3.082,88.147758,-75.864998,-76.344635
3.083,88.088524,-76.348709,-76.53968
3.084,87.854279,-75.619072,-76.380493
3.085,87.705765,-75.791328,-76.048538
3.086,87.523239,-75.709534,-76.200363
3.087,87.262093,-75.228638,-76.163086
3.088,87.375839,-75.731651,-75.958641
3.089,87.045753,-75.200348,-76.581413
3.09,86.82766,-75.288918,-76.423729
3.091,86.676575,-75.436279,-76.444138
3.092,86.419662,-75.410225,-76.049789
3.093,86.360664,-75.258659,-76.174164
3.094,86.436623,-74.662857,-76.2686
3.095,86.186188,-74.895897,-75.744102
3.096,85.842865,-74.94854,-75.718704
3.097,86.148811,-74.724289,-75.931564
3.098,85.496948,-74.533012,-75.65773
3.099,85.627144,-74.441505,-75.553917
3.1,85.389313,-74.265846,-75.612511
3.101,85.146652,-74.578781,-75.497513
3.102,85.006485,-74.612068,-75.609573
3.103,84.911652,-74.465019,-75.468475
3.104,84.433792,-74.566872,-75.129646
3.105,84.309105,-74.275497,-74.754906
3.106,84.451172,-74.002296,-75.495277
3.107,84.062065,-73.978172,-75.04039
3.108,84.181053,-74.178139,-75.089897
3.109,83.766647,-74.022774,-74.832481
3.11,83.38018,-74.243248,-75.030128
3.111,83.540733,-73.501991,-74.848557
3.112,83.534248,-73.853287,-74.367928
3.113,83.287613,-73.703003,-74.718483
3.114,82.837646,-73.405418,-74.477066
3.115,83.205963,-74.113937,-74.819214
3.116,82.917046,-73.749863,-74.801094
3.117,82.628387,-73.427147,-74.525932
3.118,82.218452,-73.597008,-74.714577
3.119,81.817848,-73.711975,-74.046021
3.12,81.886177,-73.872253,-74.426361
3.121,81.482605,-72.955345,-73.275352
3.122,81.547112,-73.095055,-73.71711
3.123,81.761711,-73.890678,-74.722153
3.124,81.00779,-72.587341,-73.842934
3.125,81.242767,-73.722633,-73.613892
3.126,81.283203,-73.328072,-74.235031
3.127,80.80732,-73.579605,-73.953705
3.128,80.408058,-72.871269,-73.734055
3.129,80.33712,-73.416641,-74.233391
3.13,80.194298,-72.954544,-74.294014
3.131,80.347549,-73.478783,-73.974335
3.132,80.372734,-73.285721,-74.278603
3.133,79.692276,-72.910622,-73.411728
3.134,79.908005,-73.569389,-74.000648
3.135,79.997513,-72.881714,-73.670868
3.136,79.655487,-73.077881,-74.081963
3.137,79.226479,-73.086403,-73.86396
3.138,79.065208,-73.144081,-73.145851
3.139,78.449532,-72.487648,-73.904549
3.14,78.617371,-73.130051,-73.390121
3.141,78.934601,-72.876587,-73.446915
3.142,77.938026,-72.181679,-73.080132
3.143,77.864052,-72.784203,-73.146828
3.144,77.83094,-72.825325,-73.545517
3.145,77.623779,-72.815315,-72.962837
3.146,77.725418,-73.454124,-73.408104
3.147,77.33165,-72.577698,-72.969933
3.148,76.914337,-72.548195,-73.048126
3.149,76.888672,-72.537842,-73.098564
3.15,76.245186,-72.451248,-72.797348
3.151,76.564178,-73.284431,-73.666595
3.152,76.678642,-72.387215,-72.592133
3.153,75.946106,-72.407555,-72.458954
3.154,75.858215,-72.30722,-72.532387
3.155,75.364204,-72.154449,-72.660553
3.156,75.724907,-72.333031,-72.54039
3.157,75.37738,-72.586418,-73.310875
3.158,74.930656,-72.069153,-72.572914
3.159,74.918648,-72.397041,-72.193382
3.16,74.828773,-72.75219,-72.508789
3.161,74.437866,-72.028099,-72.938301
3.162,74.155632,-72.266792,-72.114357
3.163,74.338272,-72.190193,-72.489525
3.164,73.73378,-71.888893,-71.826195
3.165,73.521904,-71.916092,-71.807777
3.166,73.669365,-72.001411,-72.041809
3.167,72.959778,-71.880836,-72.136047
3.168,72.785591,-72.122116,-72.049683
3.169,72.545052,-71.699066,-72.698708
3.17,72.538162,-71.669678,-71.820251
3.171,72.543419,-71.630562,-71.753098
3.172,72.279266,-71.398628,-71.780327
3.173,71.86113,-72.1054,-71.868942
3.174,71.943794,-71.511063,-71.422577
3.175,71.412048,-71.85717,-71.757584
3.176,71.441467,-71.938889,-72.360962
3.177,71.200615,-72.15519,-71.890381
3.178,71.260109,-71.546013,-71.929039
3.179,70.874962,-71.800797,-71.83815
3.18,70.300217,-71.073334,-71.671127
3.181,70.621094,-71.646454,-72.252983
3.182,70.50898,-71.575119,-71.647415
3.183,69.73246,-71.574577,-72.012466
3.184,69.587799,-72.152092,-72.243401
3.185,69.507454,-71.977821,-71.794441
3.186,69.065468,-71.169075,-71.170914
3.187,69.253281,-71.891594,-72.156219
3.188,68.870491,-71.602585,-71.344841
3.189,67.92382,-71.731941,-70.900299
3.19,68.562843,-71.48259,-71.242279
3.191,68.074905,-71.797195,-71.340446
3.192,68.099503,-71.55526,-71.125053
3.193,67.290703,-71.23719,-71.019371
3.194,67.255852,-71.301544,-71.3564
3.195,67.490326,-71.321861,-71.225113
3.196,66.604118,-71.813011,-71.803474
3.197,66.62027,-71.590439,-71.505867
3.198,66.241882,-71.745384,-70.721176
3.199,65.895279,-71.310402,-70.974937
3.2,65.622391,-71.130165,-71.331276
3.201,65.769958,-71.380585,-71.187965
3.202,65.398468,-71.92717,-71.407761
3.203,64.636147,-71.311508,-70.72393
3.204,64.649109,-71.053986,-71.141113
3.205,64.611359,-71.215866,-70.899467
3.206,64.83503,-71.245758,-71.129883
3.207,64.425621,-71.281998,-70.449768
3.208,63.345196,-71.095879,-70.442146
3.209,63.125988,-71.517899,-70.957558
3.21,63.420883,-71.42363,-70.99456
3.211,62.709908,-71.433578,-70.829803
3.212,63.452377,-71.473938,-71.062012
3.213,61.691296,-71.447311,-71.396469
3.214,61.984943,-71.407745,-70.92469
3.215,61.979557,-71.253456,-70.697212
3.216,61.81955,-71.87513,-71.001678
3.217,61.791752,-71.650833,-71.079857
3.218,61.502132,-71.363518,-70.298729
3.219,60.516289,-70.93943,-70.624229
3.22,59.75589,-71.028442,-70.293961
3.221,60.080368,-71.23761,-70.883575
3.222,59.632259,-70.849167,-70.934242
3.223,58.963112,-71.342873,-70.627083
3.224,58.549644,-71.631424,-70.617958
3.225,58.545589,-71.307434,-70.842102
3.226,57.8675,-71.3395,-71.104698
3.227,57.975826,-71.355118,-70.848488
3.228,57.214134,-71.444923,-70.840767
3.229,56.856956,-71.237091,-70.987167
3.23,56.671043,-71.364037,-70.974976
3.231,56.398125,-71.487473,-70.715294
3.232,56.348431,-71.183205,-70.52446
3.233,55.642616,-71.19931,-70.786095
3.234,56.426022,-71.766533,-70.835754
3.235,54.823219,-70.853035,-70.68869
3.236,55.584415,-71.658028,-70.632614
3.237,54.12183,-71.450485,-70.860031
3.238,54.189384,-71.236557,-70.918167
3.239,52.893993,-70.833374,-70.396667
3.24,53.548347,-71.179649,-70.604645
3.241,52.75528,-71.02002,-70.815659
3.242,52.516979,-71.101349,-70.752594
3.243,52.686165,-71.674797,-71.063934
3.244,51.507263,-71.011848,-70.202538
3.245,51.781406,-71.287262,-70.632622
3.246,51.203671,-70.856865,-70.298584
3.247,50.828545,-71.044174,-70.421722
3.248,49.138611,-72.047386,-70.591583
3.249,48.002445,-71.303444,-70.093155
3.25,50.017483,-71.851212,-70.476517
3.251,49.307411,-71.346779,-70.685799
3.252,47.7299,-71.384438,-70.677216
3.253,46.219337,-71.898079,-70.808708
3.254,47.143345,-71.104271,-70.524704
3.255,45.776218,-71.287735,-70.233513
3.256,46.07618,-70.846268,-70.507057
3.257,45.16996,-71.537392,-70.286125
3.258,44.228756,-71.779648,-70.422714
3.259,44.447834,-71.464905,-70.604713
3.26,42.507565,-71.958748,-70.544807
3.261,41.646969,-71.612556,-70.146324
3.262,41.607224,-71.514038,-70.843658
3.263,41.488712,-71.55162,-70.377563
3.264,41.51022,-71.289848,-70.480141
3.265,40.307182,-71.715904,-70.471123
3.266,39.789272,-71.376198,-70.481804
3.267,39.118172,-71.544495,-70.414261
3.268,37.393593,-71.268478,-70.332031
3.269,36.978401,-71.363716,-70.407166
3.27,36.509243,-71.305443,-70.37471
3.271,35.547821,-71.019539,-70.502563
3.272,36.037018,-71.386772,-70.644234
3.273,34.130451,-71.635002,-70.583717
3.274,32.979176,-71.456673,-70.26236
3.275,31.790689,-71.403847,-70.405441
3.276,31.767365,-71.387115,-70.883324
3.277,31.181831,-71.177895,-70.230522
3.278,30.152861,-71.454315,-70.460396
3.279,29.253614,-71.590889,-70.217506
3.28,28.311626,-71.416473,-70.47892
3.281,27.256407,-71.387024,-70.408997
3.282,26.038692,-71.855888,-71.007523
3.283,26.250591,-71.159218,-70.778221
3.284,24.890564,-71.231064,-70.535141
3.285,20.927673,-71.480583,-70.210701
3.286,21.767342,-71.410217,-69.925903
3.287,20.447882,-71.509041,-70.460594
3.288,21.784521,-71.901405,-70.752182
3.289,19.374956,-71.405617,-70.351494
3.29,17.623371,-71.638641,-70.38739
3.291,16.914133,-71.772507,-70.604546
3.292,13.955242,-71.579185,-70.145302
3.293,13.849462,-71.791298,-70.146851
3.294,10.872536,-71.670044,-71.156509
3.295,9.0274172,-71.749596,-70.240219
3.296,9.2585516,-71.361244,-70.55706
3.297,9.2297401,-71.730186,-70.311638
3.298,8.7077065,-71.785385,-70.515205
3.299,4.9937754,-71.645378,-70.891724
3.3,2.3450885,-72.301964,-70.585381
3.301,1.0457742,-72.170364,-70.482628
3.302,-0.014284347,-72.16423,-70.746468
3.303,-0.93448621,-71.956635,-70.908211
3.304,-3.6885881,-72.500862,-71.282509
3.305,-5.9424005,-72.084625,-70.555687
3.306,-7.5286589,-71.97187,-70.734154
3.307,-7.8032036,-72.219986,-70.936005
3.308,-8.5660543,-72.234818,-70.984062
3.309,-9.0664816,-72.280815,-70.169128
3.31,-14.681656,-72.585365,-71.016029
3.311,-17.885916,-72.464516,-71.27681
3.312,-18.318974,-72.646278,-70.879677
3.313,-18.243158,-72.163696,-70.541191
3.314,-19.733473,-72.538696,-70.787018
3.315,-22.356947,-72.306412,-70.645981
3.316,-25.216282,-72.391701,-71.076927
3.317,-26.594988,-72.476883,-70.683571
3.318,-28.390127,-72.172691,-70.699944
3.319,-29.509119,-72.646599,-71.390526
3.32,-31.911068,-71.956245,-70.868874
3.321,-34.606754,-72.582275,-71.05114
3.322,-34.385849,-72.764885,-71.245651
3.323,-37.006355,-72.674133,-70.960403
3.324,-37.356712,-72.557381,-70.628723
3.325,-38.87455,-72.56739,-71.063675
3.326,-40.193336,-72.686073,-70.830132
3.327,-43.07336,-72.428749,-71.245903
3.328,-43.36367,-72.738678,-70.820213
3.329,-46.076084,-72.975815,-70.878044
3.33,-46.993248,-72.899788,-70.996933
3.331,-49.454369,-73.28978,-71.320435
3.332,-49.088322,-73.216019,-71.610428
3.333,-52.243359,-73.224556,-71.201118
3.334,-52.822239,-72.947983,-71.092278
3.335,-52.150208,-72.823944,-71.321243
3.336,-55.211632,-73.370293,-71.239067
3.337,-55.314911,-72.920151,-71.345947
3.338,-59.116539,-73.292496,-70.650055
3.339,-57.300098,-72.90078,-71.021881
3.34,-59.398838,-73.232903,-71.241043
3.341,-60.158531,-73.182426,-71.603798
3.342,-60.720261,-73.268829,-71.16256
3.343,-62.257263,-73.324593,-71.251724
3.344,-62.920883,-73.262611,-71.086754
3.345,-65.103607,-73.364548,-71.425674
3.346,-67.174301,-73.365616,-71.528923
3.347,-65.630424,-73.70491,-71.477348
3.348,-65.981171,-73.473686,-71.239716
3.349,-67.906395,-73.406868,-71.453445
3.35,-69.428772,-73.659744,-71.713234
3.351,-71.490143,-73.156616,-71.372559
3.352,-70.891464,-73.29631,-71.175964
3.353,-70.578552,-73.038857,-71.370552
3.354,-73.114494,-73.392067,-71.34301
3.355,-74.812675,-73.312836,-71.548225
3.356,-72.953514,-73.332184,-71.430672
3.357,-73.847946,-73.32,-71.464172
3.358,-76.635185,-73.715111,-71.559219
3.359,-76.268593,-73.67807,-71.31131
3.36,-77.682327,-73.453255,-71.613884
3.361,-79.574844,-73.998566,-72.114143
3.362,-78.166672,-73.329994,-71.495499
3.363,-80.70224,-74.102226,-72.104805
3.364,-78.488869,-73.541283,-71.587097
3.365,-81.834938,-73.852501,-72.260361
3.366,-81.017555,-74.03746,-71.703705
3.367,-81.714577,-73.673462,-71.970154
3.368,-84.012497,-74.425003,-71.866394
3.369,-82.839699,-73.886482,-71.83506
3.37,-82.834129,-74.092598,-71.927063
3.371,-85.455246,-74.19603,-72.131195
3.372,-85.29007,-74.079491,-72.260201
3.373,-85.847298,-74.121628,-72.139038
3.374,-85.208511,-73.946136,-71.912354
3.375,-86.885078,-74.149345,-71.798264
3.376,-87.23867,-74.206879,-72.132187
3.377,-87.538071,-74.296951,-72.106689
3.378,-88.640297,-74.28894,-72.655678
3.379,-89.177376,-74.441216,-72.390785
3.38,-88.906097,-74.438583,-72.625877
3.381,-89.502197,-74.548607,-72.477562
3.382,-89.538963,-74.428841,-72.107811
3.383,-89.97863,-74.62944,-72.292336
3.384,-89.901855,-74.26207,-72.111992
3.385,-91.367363,-74.714249,-72.113846
3.386,-91.804893,-74.523926,-72.518845
3.387,-91.745468,-74.421196,-72.492516
3.388,-92.174362,-74.627235,-72.51899
3.389,-92.57653,-74.864677,-72.750717
3.39,-92.96666,-74.816818,-72.171417
3.391,-93.407234,-74.772675,-72.287529
3.392,-93.135902,-74.651062,-72.328224
3.393,-94.408752,-74.627991,-72.708977
3.394,-94.327187,-74.73056,-72.447884
3.395,-95.195526,-74.676003,-72.894508
3.396,-94.958191,-74.91156,-72.841125
3.397,-95.224869,-74.88475,-72.558258
3.398,-95.939697,-74.915489,-72.778244
3.399,-95.695305,-75.012421,-72.880486
3.4,-96.356483,-75.239822,-72.833275
3.401,-96.609901,-75.47625,-72.673134
3.402,-97.623154,-75.056885,-73.066345
3.403,-97.762215,-75.280212,-73.303238
3.404,-97.973419,-74.982353,-72.736855
3.405,-98.136269,-75.468498,-72.827232
3.406,-97.834106,-75.046188,-72.783768
3.407,-99.276581,-75.73661,-73.514503
3.408,-98.261269,-75.236671,-72.91674
3.409,-99.637459,-75.842926,-73.242188
3.41,-99.623886,-75.180992,-72.889297
3.411,-100.54129,-75.808243,-73.628616
3.412,-99.762573,-75.776955,-73.388519
3.413,-100.6431,-75.7882,-73.555237
3.414,-100.70535,-75.695038,-73.049652
3.415,-101.44526,-75.821655,-73.35704
3.416,-101.74701,-75.744049,-73.379837
3.417,-101.12167,-75.608963,-73.684006
3.418,-101.76105,-75.918358,-73.563919
3.419,-102.06654,-76.11058,-73.60611
3.42,-102.96831,-76.276695,-73.949715
3.421,-103.12947,-76.406639,-73.929726
3.422,-102.43198,-75.83551,-73.65712
3.423,-103.83427,-76.478951,-74.108803
3.424,-103.59795,-76.476158,-73.494629
3.425,-103.65973,-76.231873,-74.001724
3.426,-103.80501,-76.381798,-73.875946
3.427,-104.41701,-76.283882,-74.09008
3.428,-104.70638,-76.316307,-73.865723
3.429,-104.96948,-76.660553,-73.903191
3.43,-105.52391,-76.36792,-74.117783
3.431,-106.38461,-76.999748,-74.208801
3.432,-105.16364,-76.460808,-74.185272
3.433,-105.38245,-76.459137,-73.982651
3.434,-105.53558,-76.414825,-74.095062
3.435,-106.30525,-76.712318,-74.3881
3.436,-106.80722,-76.987144,-74.133316
3.437,-106.71534,-76.989914,-74.53019
3.438,-106.86271,-76.72216,-74.446869
3.439,-107.40337,-77.089539,-74.702133
3.44,-107.45997,-77.020264,-74.753723
3.441,-107.37534,-77.106529,-74.638809
3.442,-107.92796,-77.275612,-74.661827
3.443,-107.83519,-77.254051,-74.385239
3.444,-108.44064,-77.135406,-74.465759
3.445,-108.14418,-77.240097,-74.457169
3.446,-108.8617,-77.597374,-74.718964
3.447,-108.47899,-77.185341,-74.635956
3.448,-108.77579,-76.798927,-74.335861
3.449,-108.94382,-76.978439,-74.931595
3.45,-109.75729,-77.208183,-74.71405
3.451,-109.34423,-77.729942,-74.849533
3.452,-109.56828,-77.605911,-74.640945
3.453,-110.18481,-77.507492,-75.197479
3.454,-109.99791,-77.930077,-75.055779
3.455,-110.69787,-77.847557,-75.031242
3.456,-110.76577,-77.898849,-75.36557
3.457,-111.15141,-77.745972,-75.042732
3.458,-111.2765,-78.274704,-75.373184
3.459,-110.42163,-77.86586,-75.041214
3.46,-111.69919,-78.343971,-75.526932
3.461,-111.26891,-78.235115,-75.554825
3.462,-111.85548,-78.31572,-75.594673
3.463,-112.17355,-78.312965,-75.616119
3.464,-112.02281,-78.181587,-75.436172
3.465,-112.15678,-78.26889,-75.230217
3.466,-112.91633,-78.57991,-75.684998
3.467,-112.57603,-78.716255,-75.462776
3.468,-112.86683,-78.729271,-75.555313
3.469,-113.61938,-78.792076,-75.58744
3.47,-113.8011,-78.882446,-76.039337
3.471,-113.28899,-79.068222,-75.817764
3.472,-113.64299,-78.633263,-75.910324
3.473,-113.53635,-78.70742,-76.08902
3.474,-113.78098,-78.791954,-75.795555
3.475,-114.09184,-79.137459,-76.250221
3.476,-114.87001,-79.475876,-76.493958
3.477,-114.49747,-79.228882,-76.083336
3.478,-115.04674,-79.627441,-76.328827
3.479,-114.65745,-79.256721,-76.165199
3.48,-114.86802,-79.262917,-76.278877
3.481,-115.35803,-79.295219,-76.730515
3.482,-115.61833,-79.755768,-76.749947
3.483,-115.64918,-79.425865,-76.348602
3.484,-115.8674,-79.704483,-76.783684
3.485,-115.87789,-79.725151,-76.427971
3.486,-116.07683,-80.02462,-76.901726
3.487,-116.45905,-79.916695,-76.890335
3.488,-116.6072,-79.910164,-77.078751
3.489,-116.52269,-79.943123,-76.819649
3.49,-116.77263,-79.74527,-77.057625
3.491,-117.09716,-79.982788,-76.718575
3.492,-117.29491,-80.085991,-76.925453
3.493,-117.23718,-80.359093,-76.90152
3.494,-117.37687,-80.148071,-77.040001
3.495,-117.51521,-80.548271,-77.320259
3.496,-117.77144,-80.246712,-77.466408
3.497,-118.47586,-80.933441,-77.58783
3.498,-117.86336,-80.410049,-77.365402
3.499,-118.89703,-80.765144,-77.630547
3.5,-118.45353,-80.752953,-77.674126
3.501,-118.31188,-80.675255,-77.349106
3.502,-118.94934,-81.087975,-77.572731
3.503,-119.20395,-80.810204,-78.090973
3.504,-119.50184,-80.828545,-77.995102
3.505,-119.41008,-80.609962,-77.995758
3.506,-119.3957,-81.297928,-78.263611
3.507,-119.57689,-80.990242,-77.879128
3.508,-119.79872,-80.8367,-77.979576
3.509,-119.96293,-81.179558,-78.242195
3.51,-120.14538,-81.430855,-78.205803
3.511,-120.22048,-81.116745,-78.219009
3.512,-120.76691,-81.30381,-77.895142
3.513,-120.06947,-81.549034,-78.366592
3.514,-120.4779,-81.304077,-78.311066
3.515,-120.74277,-81.236237,-78.358185
3.516,-121.06634,-81.910233,-78.751976
3.517,-120.83089,-81.519005,-78.30584
3.518,-121.00693,-81.462402,-78.685921
3.519,-121.4853,-81.941284,-78.541199
3.52,-121.27511,-82.000862,-78.69146
3.521,-121.59548,-82.016556,-79.000526
3.522,-121.86821,-82.058609,-78.792419
3.523,-121.97326,-81.807449,-78.668869
3.524,-122.00246,-81.891129,-78.592476
3.525,-122.42116,-82.143234,-79.18454
3.526,-122.57597,-82.356277,-79.214928
3.527,-122.73593,-82.391251,-79.220367
3.528,-122.31066,-82.478508,-78.840919
3.529,-122.97791,-82.535385,-79.249794
3.53,-123.18729,-82.016884,-79.172012
3.531,-122.92702,-82.575005,-79.630363
3.532,-122.95116,-82.372879,-79.206749
3.533,-122.91629,-82.559372,-79.396767
3.534,-123.6035,-82.97097,-79.521973
3.535,-123.65003,-83.055084,-79.710266
3.536,-123.42953,-82.730003,-79.798103
3.537,-123.63942,-82.843399,-79.490738
3.538,-124.46538,-83.364014,-80.235153
3.539,-124.45377,-83.536819,-80.085114
3.54,-124.27323,-83.071182,-79.935875
3.541,-124.8872,-83.271393,-79.932594
3.542,-124.94046,-83.269402,-80.112938
3.543,-124.63343,-83.379776,-80.127357
3.544,-124.89944,-83.396881,-80.077309
3.545,-124.78418,-83.479935,-80.123985
3.546,-124.93023,-83.39518,-80.425781
3.547,-125.36364,-83.800797,-80.737587
3.548,-125.22831,-83.468796,-80.241783
3.549,-125.70896,-83.981194,-80.505707
3.55,-125.97192,-83.840645,-80.637985
3.551,-125.87054,-84.146881,-80.717758
3.552,-125.65484,-83.960632,-80.327553
3.553,-126.01801,-84.042717,-80.865067
3.554,-126.28773,-84.107048,-80.933899
3.555,-126.03087,-84.309349,-80.773911
3.556,-126.31602,-84.141685,-80.872887
3.557,-126.78388,-84.327751,-81.030884
3.558,-126.82634,-84.286827,-81.226807
3.559,-126.71665,-84.320625,-81.078987
3.56,-126.8919,-84.518204,-81.310966
3.561,-126.57823,-84.692017,-81.211525
3.562,-127.87098,-84.955048,-81.790306
3.563,-127.49805,-84.958237,-81.637291
3.564,-127.49547,-84.848587,-81.152855
3.565,-127.87172,-85.154282,-81.687645
3.566,-127.83658,-84.864082,-81.554176
3.567,-127.84962,-84.952759,-81.710152
3.568,-128.0298,-85.23732,-82.066719
3.569,-128.18117,-85.338089,-81.858047
3.57,-128.43123,-85.498672,-82.04866
3.571,-128.69734,-85.259811,-82.167328
3.572,-128.49312,-85.407227,-81.950333
3.573,-128.57082,-85.411484,-82.062141
3.574,-128.38647,-85.402489,-82.19326
3.575,-128.92657,-85.603966,-82.351257
3.576,-128.82014,-85.26059,-82.094017
3.577,-129.17467,-85.803947,-82.420662
3.578,-129.2916,-86.034523,-82.653587
3.579,-129.60323,-86.056427,-82.767204
3.58,-129.18362,-85.787491,-82.33606
3.581,-129.75275,-86.294533,-82.547157
3.582,-129.70607,-85.875153,-82.796463
3.583,-129.84335,-86.145844,-83.146828
3.584,-130.13356,-86.184479,-82.92598
3.585,-129.94969,-86.295677,-82.825859
3.586,-130.54123,-86.853653,-83.403229
3.587,-130.55261,-86.672058,-83.333023
3.588,-130.44901,-86.461327,-83.318878
3.589,-130.4529,-86.659111,-83.430367
3.59,-131.00056,-87.233078,-83.637764
3.591,-130.96994,-87.104668,-83.357315
3.592,-130.87952,-87.098923,-83.688591
3.593,-131.15924,-87.185219,-84.035927
3.594,-131.55598,-87.342812,-83.836975
3.595,-131.46484,-87.321091,-83.766655
3.596,-131.39366,-87.218788,-83.635674
3.597,-131.65526,-87.144333,-83.697258
3.598,-131.83038,-87.401817,-83.904549
3.599,-131.64645,-87.285614,-84.027176
3.6,-131.96867,-87.230591,-83.956917
3.601,-132.36314,-87.841766,-84.260612
3.602,-132.23611,-87.569656,-84.087761
3.603,-132.69447,-87.892487,-84.476845
3.604,-132.65019,-88.181786,-84.429222
3.605,-132.65857,-88.056046,-84.813293
3.606,-132.64194,-87.619026,-84.487785
3.607,-132.99738,-88.345642,-84.886139
3.608,-132.72884,-88.052582,-84.667
3.609,-133.07985,-88.41053,-84.84446
3.61,-133.32758,-88.464371,-84.96846
3.611,-133.13527,-88.436508,-84.962448
3.612,-133.61035,-88.511093,-85.012054
3.613,-133.73164,-88.64608,-85.157898
3.614,-133.73767,-88.626152,-84.923958
3.615,-133.85611,-88.677124,-85.391647
3.616,-134.28339,-88.687752,-85.393929
3.617,-133.98253,-88.597496,-85.162117
3.618,-134.21678,-88.976021,-85.145279
3.619,-133.92537,-88.983643,-85.443588
3.62,-134.29054,-89.086662,-85.730408
3.621,-134.71495,-89.344635,-85.559708
3.622,-134.73161,-89.33815,-85.657158
3.623,-134.89819,-89.333679,-85.728249
3.624,-134.79456,-89.384857,-85.911697
3.625,-135.49123,-89.717926,-86.460747
3.626,-135.19498,-89.79821,-86.237045
3.627,-135.49435,-89.915634,-86.184036
3.628,-135.59039,-89.745911,-86.110413
3.629,-135.42325,-90.104378,-85.937347
3.63,-135.96751,-90.329025,-86.608345
3.631,-135.81784,-90.06353,-86.532288
