Freq,S11_HFSS,S22_HFSS,S33_HFSS,S44_HFSS,S11_Milled,S22_Milled,S33_Milled,S44_Milled
1.24,-3.55089458,-15.97919535,-3.54389474,-16.12333506,-3.7762694,-16.917322,-3.7263525,-16.548227
1.241,-3.548565823,-16.01457438,-3.541498462,-16.15928681,-3.7812412,-16.911995,-3.7158947,-16.538641
1.242,-3.5462522,-16.05009138,-3.539117484,-16.19537836,-3.7687066,-16.969549,-3.6904502,-16.57547
1.243,-3.543953852,-16.08574639,-3.536751945,-16.23160974,-3.7608533,-17.000874,-3.7135134,-16.611919
1.244,-3.54167092,-16.12153947,-3.534401988,-16.26798098,-3.7731278,-17.052986,-3.7303717,-16.697815
1.245,-3.539403547,-16.15747063,-3.532067756,-16.30449207,-3.7515385,-17.086409,-3.7143211,-16.735519
1.246,-3.537151874,-16.19353986,-3.52974939,-16.34114299,-3.7629106,-17.127186,-3.7022836,-16.703022
1.247,-3.534916046,-16.22974716,-3.527447037,-16.37793369,-3.7600915,-17.196243,-3.7144504,-16.819309
1.248,-3.532696206,-16.26609245,-3.525160841,-16.4148641,-3.7652805,-17.148483,-3.6937349,-16.755924
1.249,-3.5304925,-16.30257566,-3.522890947,-16.4519341,-3.7829072,-17.246237,-3.7181783,-16.853296
1.25,-3.528305075,-16.33919668,-3.520637504,-16.48914357,-3.7576802,-17.29995,-3.7232575,-16.915012
1.251,-3.526134076,-16.37595539,-3.518400657,-16.52649234,-3.7656474,-17.31732,-3.6982369,-16.927343
1.252,-3.523979651,-16.41285162,-3.516180555,-16.56398021,-3.736737,-17.387466,-3.688868,-16.990765
1.253,-3.52184195,-16.44988519,-3.513977349,-16.60160698,-3.7903814,-17.408966,-3.735117,-17.02685
1.254,-3.519721122,-16.48705586,-3.511791187,-16.63937237,-3.7627394,-17.430849,-3.6991079,-17.039759
1.255,-3.517617316,-16.52436338,-3.50962222,-16.6772761,-3.7173939,-17.460934,-3.7019546,-17.067291
1.256,-3.515530684,-16.56180748,-3.507470601,-16.71531784,-3.7299411,-17.503323,-3.6914616,-17.091635
1.257,-3.513461378,-16.59938783,-3.505336482,-16.75349723,-3.7255712,-17.594774,-3.6878228,-17.201004
1.258,-3.511409551,-16.63710407,-3.503220016,-16.79181388,-3.7559595,-17.57247,-3.6968305,-17.170614
1.259,-3.509375355,-16.67495581,-3.501121357,-16.83026734,-3.7403831,-17.623083,-3.7038612,-17.220665
1.26,-3.507358947,-16.71294263,-3.499040661,-16.86885715,-3.7228465,-17.699793,-3.708998,-17.315479
1.261,-3.50536048,-16.75106405,-3.496978083,-16.90758277,-3.7563829,-17.7146,-3.7094071,-17.338678
1.262,-3.503380112,-16.78931958,-3.49493378,-16.94644366,-3.7364087,-17.77951,-3.6826735,-17.377472
1.263,-3.501417998,-16.82770865,-3.49290791,-16.9854392,-3.711565,-17.857983,-3.6786661,-17.467962
1.264,-3.499474298,-16.86623069,-3.490900631,-17.02456875,-3.7515972,-17.824207,-3.677825,-17.450287
1.265,-3.497549169,-16.90488504,-3.488912102,-17.06383161,-3.7288387,-17.893436,-3.6610227,-17.542654
1.266,-3.495642772,-16.94367104,-3.486942484,-17.10322704,-3.766377,-17.934483,-3.6901026,-17.600571
1.267,-3.493755267,-16.98258795,-3.484991937,-17.14275424,-3.7101083,-18.011362,-3.6733077,-17.640638
1.268,-3.491886814,-17.021635,-3.483060623,-17.18241236,-3.7451472,-18.034552,-3.673748,-17.668434
1.269,-3.490037577,-17.06081136,-3.481148706,-17.22220051,-3.7196019,-18.067307,-3.6480858,-17.679302
1.27,-3.488207718,-17.10011615,-3.479256348,-17.26211772,-3.7194612,-18.14418,-3.708611,-17.7684
1.271,-3.486397402,-17.13954844,-3.477383714,-17.30216299,-3.7328539,-18.23222,-3.653811,-17.859398
1.272,-3.484606792,-17.17910724,-3.475530969,-17.34233525,-3.7064972,-18.221853,-3.6590796,-17.867403
1.273,-3.482836055,-17.21879151,-3.473698279,-17.38263337,-3.7340856,-18.25071,-3.6945128,-17.913712
1.274,-3.481085356,-17.25860015,-3.471885812,-17.42305615,-3.7227464,-18.304745,-3.6837804,-17.927086
1.275,-3.479354864,-17.29853199,-3.470093734,-17.46360234,-3.6874466,-18.322912,-3.6427226,-17.951727
1.276,-3.477644747,-17.3385858,-3.468322215,-17.50427061,-3.7189648,-18.399338,-3.6768837,-18.054092
1.277,-3.475955173,-17.37876031,-3.466571424,-17.54505958,-3.7011206,-18.474781,-3.6537359,-18.145473
1.278,-3.474286312,-17.41905416,-3.464841532,-17.58596778,-3.7226555,-18.516912,-3.6548469,-18.183147
1.279,-3.472638336,-17.45946591,-3.463132709,-17.62699368,-3.7137449,-18.558952,-3.6714284,-18.232931
1.28,-3.471011416,-17.49999409,-3.461445128,-17.66813567,-3.7225738,-18.640078,-3.6813045,-18.318399
1.281,-3.469405724,-17.54063712,-3.459778961,-17.70939206,-3.7129631,-18.650591,-3.6565967,-18.310591
1.282,-3.467821434,-17.58139336,-3.458134384,-17.7507611,-3.7159896,-18.712334,-3.652931,-18.382648
1.283,-3.46625872,-17.62226111,-3.456511569,-17.79224093,-3.7023444,-18.796473,-3.6365938,-18.433203
1.284,-3.464717758,-17.66323856,-3.454910693,-17.83382963,-3.6718907,-18.80665,-3.6391609,-18.49229
1.285,-3.463198722,-17.70432384,-3.453331932,-17.87552518,-3.6840682,-18.852057,-3.6377883,-18.542475
1.286,-3.461701791,-17.745515,-3.451775463,-17.91732548,-3.6981142,-18.926706,-3.6475286,-18.608547
1.287,-3.460227141,-17.78680998,-3.450241464,-17.95922833,-3.7134545,-18.94805,-3.6525812,-18.653252
1.288,-3.458774952,-17.82820666,-3.448730115,-18.00123145,-3.6783633,-18.988865,-3.6113796,-18.689331
1.289,-3.457345402,-17.86970281,-3.447241594,-18.04333245,-3.7214041,-19.110224,-3.6701343,-18.767645
1.29,-3.455938673,-17.91129611,-3.445776083,-18.08552885,-3.700846,-19.138926,-3.6434135,-18.828794
1.291,-3.454554944,-17.95298416,-3.444333764,-18.12781805,-3.6979051,-19.15913,-3.6242435,-18.874525
1.292,-3.453194399,-17.99476445,-3.442914817,-18.17019738,-3.6759193,-19.27035,-3.6559567,-18.913374
1.293,-3.45185722,-18.03663436,-3.441519428,-18.21266403,-3.686805,-19.332682,-3.6176143,-19.035334
1.294,-3.450543591,-18.07859118,-3.440147778,-18.25521509,-3.6647894,-19.321844,-3.6347821,-18.999313
1.295,-3.449253697,-18.12063209,-3.438800055,-18.29784755,-3.6677577,-19.394478,-3.6266196,-19.080355
1.296,-3.447987722,-18.16275416,-3.437476443,-18.34055826,-3.692873,-19.405001,-3.619812,-19.116653
1.297,-3.446745854,-18.20495435,-3.436177128,-18.38334398,-3.7014992,-19.529402,-3.6617744,-19.21899
1.298,-3.445528279,-18.2472295,-3.434902299,-18.42620132,-3.6803594,-19.557791,-3.6226861,-19.267412
1.299,-3.444335186,-18.28957634,-3.433652143,-18.46912678,-3.6886122,-19.596342,-3.6471968,-19.292873
1.3,-3.443166763,-18.33199148,-3.43242685,-18.51211672,-3.6805286,-19.641722,-3.6285374,-19.370386
1.301,-3.4420232,-18.37447138,-3.43122661,-18.5551674,-3.6944435,-19.72143,-3.6391368,-19.407024
1.302,-3.440904687,-18.41701242,-3.430051613,-18.59827489,-3.6620893,-19.768248,-3.6114943,-19.421141
1.303,-3.439811417,-18.45961081,-3.428902052,-18.64143519,-3.7072594,-19.843069,-3.600817,-19.574051
1.304,-3.438743582,-18.50226264,-3.427778118,-18.68464409,-3.7100079,-19.927155,-3.6500826,-19.611095
1.305,-3.437701373,-18.54496388,-3.426680004,-18.7278973,-3.674145,-19.95446,-3.6131783,-19.636183
1.306,-3.436684987,-18.58771034,-3.425607906,-18.77119033,-3.6697776,-19.985481,-3.6465006,-19.68609
1.307,-3.435694616,-18.63049769,-3.424562018,-18.81451856,-3.6795132,-20.078335,-3.6193922,-19.742968
1.308,-3.434730458,-18.67332147,-3.423542536,-18.85787723,-3.70574,-20.083889,-3.6458967,-19.791616
1.309,-3.433792708,-18.71617705,-3.422549656,-18.9012614,-3.6958866,-20.152834,-3.6405189,-19.841608
1.31,-3.432881563,-18.75905967,-3.421583576,-18.94466599,-3.6762483,-20.21418,-3.6403835,-19.902994
1.311,-3.431997223,-18.80196439,-3.420644494,-18.98808573,-3.6568551,-20.279533,-3.6344554,-19.954723
1.312,-3.431139885,-18.84488615,-3.419732609,-19.0315152,-3.6605296,-20.289795,-3.6399307,-19.979816
1.313,-3.43030975,-18.88781968,-3.418848122,-19.07494881,-3.6560285,-20.412819,-3.6282818,-20.097723
1.314,-3.429507019,-18.9307596,-3.417991232,-19.11838079,-3.6822314,-20.485506,-3.6411541,-20.136431
1.315,-3.428731892,-18.97370031,-3.417162142,-19.1618052,-3.6759632,-20.524815,-3.6089473,-20.184362
1.316,-3.427984572,-19.01663607,-3.416361054,-19.20521592,-3.6759822,-20.573143,-3.6414447,-20.260124
1.317,-3.427265261,-19.05956096,-3.41558817,-19.24860663,-3.6645918,-20.613356,-3.5952339,-20.282942
1.318,-3.426574165,-19.10246889,-3.414843696,-19.29197084,-3.6575391,-20.71233,-3.5997839,-20.376623
1.319,-3.425911488,-19.14535359,-3.414127835,-19.33530186,-3.6721458,-20.712034,-3.6159706,-20.383753
1.32,-3.425277434,-19.18820858,-3.413440793,-19.37859284,-3.6436098,-20.817146,-3.5687189,-20.486303
1.321,-3.424672211,-19.23102724,-3.412782777,-19.42183668,-3.6668148,-20.920809,-3.6007872,-20.573446
1.322,-3.424096025,-19.27380273,-3.412153993,-19.46502613,-3.6662588,-20.934464,-3.6118989,-20.632586
1.323,-3.423549084,-19.31652803,-3.41155465,-19.50815372,-3.6672518,-21.028557,-3.6188552,-20.703695
1.324,-3.423031598,-19.35919593,-3.410984956,-19.55121177,-3.6569242,-21.082533,-3.6130228,-20.770937
1.325,-3.422543775,-19.40179902,-3.41044512,-19.59419241,-3.6331713,-21.169157,-3.6028934,-20.864552
1.326,-3.422085825,-19.44432969,-3.409935354,-19.63708757,-3.6235137,-21.219404,-3.5959964,-20.910667
1.327,-3.42165796,-19.48678013,-3.409455867,-19.67988894,-3.6557648,-21.29562,-3.6207752,-20.978769
1.328,-3.421260391,-19.52914235,-3.409006872,-19.72258802,-3.6597259,-21.324833,-3.6050944,-20.985538
1.329,-3.420893332,-19.57140812,-3.40858858,-19.76517611,-3.6627607,-21.459431,-3.6098568,-21.12599
1.33,-3.420556994,-19.61356904,-3.408201207,-19.80764426,-3.6615431,-21.435225,-3.6176763,-21.139727
1.331,-3.420251593,-19.65561647,-3.407844964,-19.84998334,-3.6667833,-21.534023,-3.600054,-21.190153
1.332,-3.419977343,-19.6975416,-3.407520067,-19.89218399,-3.6609542,-21.585371,-3.6102057,-21.283062
1.333,-3.41973446,-19.73933538,-3.407226732,-19.93423662,-3.6665111,-21.639921,-3.618536,-21.333483
1.334,-3.419523159,-19.78098857,-3.406965175,-19.97613145,-3.6620541,-21.726717,-3.6217997,-21.409849
1.335,-3.419343658,-19.8224917,-3.406735613,-20.01785847,-3.6472759,-21.784113,-3.5893261,-21.502125
1.336,-3.419196175,-19.86383511,-3.406538263,-20.05940744,-3.6246262,-21.910629,-3.5947409,-21.615929
1.337,-3.419080929,-19.90500892,-3.406373343,-20.10076792,-3.6388786,-21.981472,-3.6072044,-21.700779
1.338,-3.418998137,-19.94600304,-3.406241074,-20.14192925,-3.6632421,-22.0261,-3.6088016,-21.707693
1.339,-3.418948021,-19.98680718,-3.406141674,-20.18288056,-3.6601756,-22.072611,-3.6192713,-21.765713
1.34,-3.418930801,-20.02741083,-3.406075364,-20.22361077,-3.6599526,-22.116028,-3.5853677,-21.850349
1.341,-3.418946698,-20.06780329,-3.406042366,-20.26410856,-3.6694279,-22.205385,-3.6128774,-21.955997
1.342,-3.418995934,-20.10797363,-3.406042901,-20.30436245,-3.6506855,-22.237411,-3.5833211,-22.007896
1.343,-3.419078732,-20.14791074,-3.406077191,-20.34436072,-3.6853952,-22.322208,-3.6393211,-22.100855
1.344,-3.419195316,-20.18760331,-3.406145461,-20.38409145,-3.6637812,-22.526218,-3.6220655,-22.201708
1.345,-3.419345908,-20.22703981,-3.406247934,-20.42354255,-3.6482701,-22.489025,-3.6152174,-22.286133
1.346,-3.419530735,-20.26620855,-3.406384833,-20.4627017,-3.66363,-22.612688,-3.6091094,-22.386887
1.347,-3.419750022,-20.30509763,-3.406556386,-20.50155643,-3.6491578,-22.720034,-3.6305132,-22.510767
1.348,-3.420003994,-20.34369496,-3.406762817,-20.54009406,-3.6460922,-22.727083,-3.6057518,-22.519457
1.349,-3.420292878,-20.3819883,-3.407004353,-20.57830174,-3.6769958,-22.846153,-3.6061609,-22.604496
1.35,-3.420616902,-20.4199652,-3.407281222,-20.61616645,-3.6398468,-22.967678,-3.6082289,-22.737278
1.351,-3.420976293,-20.45761306,-3.40759365,-20.65367502,-3.6701119,-22.976955,-3.6194971,-22.766665
1.352,-3.42137128,-20.49491914,-3.407941866,-20.69081411,-3.641084,-23.059504,-3.6006172,-22.862232
1.353,-3.421802093,-20.5318705,-3.4083261,-20.72757024,-3.6410923,-23.18115,-3.6180353,-23.002617
1.354,-3.422268961,-20.56845409,-3.408746581,-20.7639298,-3.6515324,-23.257257,-3.6102767,-23.134289
1.355,-3.422772114,-20.60465671,-3.409203538,-20.79987904,-3.6896045,-23.276482,-3.6286504,-23.12336
1.356,-3.423311784,-20.64046503,-3.409697203,-20.83540411,-3.6646574,-23.348831,-3.6101906,-23.24888
1.357,-3.423888202,-20.67586562,-3.410227807,-20.87049103,-3.6769304,-23.519405,-3.631515,-23.40493
1.358,-3.4245016,-20.71084491,-3.410795583,-20.90512576,-3.6748681,-23.517687,-3.6178582,-23.382761
1.359,-3.42515221,-20.74538925,-3.411400761,-20.93929415,-3.6562655,-23.661623,-3.615443,-23.563293
1.36,-3.425840268,-20.77948492,-3.412043576,-20.972982,-3.6446099,-23.716825,-3.6080163,-23.622282
1.361,-3.426566005,-20.81311809,-3.412724262,-21.00617504,-3.6524353,-23.795485,-3.6181002,-23.725576
1.362,-3.427329657,-20.84627489,-3.413443051,-21.03885898,-3.6496873,-23.876486,-3.6015165,-23.828171
1.363,-3.428131457,-20.87894141,-3.414200179,-21.0710195,-3.6469498,-23.917189,-3.5967574,-23.894436
1.364,-3.428971643,-20.9111037,-3.41499588,-21.10264225,-3.6498904,-23.986734,-3.6129184,-23.946253
1.365,-3.429850449,-20.94274778,-3.415830391,-21.13371291,-3.670428,-24.059328,-3.6325402,-24.032265
1.366,-3.430768113,-20.97385968,-3.416703948,-21.16421718,-3.6785703,-24.271334,-3.6127374,-24.226503
1.367,-3.43172487,-21.00442543,-3.417616787,-21.19414081,-3.643579,-24.329529,-3.6098285,-24.302273
1.368,-3.432720959,-21.03443112,-3.418569145,-21.22346958,-3.6808958,-24.425592,-3.6255345,-24.394745
1.369,-3.433756617,-21.06386283,-3.41956126,-21.25218939,-3.6549311,-24.453419,-3.6185625,-24.454
1.37,-3.434832082,-21.09270677,-3.420593369,-21.28028621,-3.6768909,-24.55637,-3.6286402,-24.592262
1.371,-3.435947594,-21.12094917,-3.421665712,-21.30774613,-3.6808627,-24.681988,-3.6395912,-24.704184
1.372,-3.437103392,-21.1485764,-3.422778527,-21.33455537,-3.6617534,-24.664534,-3.6262205,-24.749182
1.373,-3.438299715,-21.17557493,-3.423932054,-21.36070035,-3.650722,-24.770298,-3.619185,-24.84082
1.374,-3.439536803,-21.20193138,-3.425126531,-21.3861676,-3.6757557,-24.854435,-3.6236682,-24.954477
1.375,-3.440814896,-21.22763252,-3.4263622,-21.41094392,-3.7197449,-24.978476,-3.6421869,-25.089445
1.376,-3.442134237,-21.25266529,-3.427639301,-21.43501626,-3.6762269,-25.080236,-3.6216226,-25.183897
1.377,-3.443495065,-21.27701685,-3.428958074,-21.45837188,-3.6614466,-25.231382,-3.6378963,-25.341314
1.378,-3.444897623,-21.30067454,-3.430318762,-21.48099824,-3.6573462,-25.148081,-3.6510119,-25.263931
1.379,-3.446342152,-21.32362598,-3.431721604,-21.50288314,-3.6923342,-25.263313,-3.656743,-25.451139
1.38,-3.447828895,-21.34585902,-3.433166845,-21.52401463,-3.6966219,-25.413347,-3.6409752,-25.599922
1.381,-3.449358094,-21.3673618,-3.434654725,-21.54438114,-3.7213838,-25.467026,-3.6501217,-25.630764
1.382,-3.450929993,-21.38812275,-3.436185488,-21.56397141,-3.6782961,-25.571651,-3.6398563,-25.767942
1.383,-3.452544835,-21.40813064,-3.437759376,-21.58277456,-3.701721,-25.611774,-3.6435297,-25.863077
1.384,-3.454202863,-21.42737456,-3.439376632,-21.6007801,-3.7117634,-25.755175,-3.6635709,-26.0324
1.385,-3.455904321,-21.44584396,-3.441037501,-21.61797796,-3.7075698,-25.862926,-3.6556687,-26.102242
1.386,-3.457649454,-21.46352869,-3.442742225,-21.63435847,-3.6980202,-25.963451,-3.6485174,-26.224812
1.387,-3.459438505,-21.48041897,-3.444491049,-21.64991244,-3.723763,-26.12122,-3.657594,-26.416842
1.388,-3.46127172,-21.49650546,-3.446284218,-21.66463112,-3.7314115,-26.151781,-3.6543622,-26.454517
1.389,-3.463149343,-21.51177925,-3.448121975,-21.67850627,-3.7192452,-26.253677,-3.695277,-26.574535
1.39,-3.46507162,-21.52623188,-3.450004565,-21.69153013,-3.7114761,-26.275478,-3.6791291,-26.644489
1.391,-3.467038796,-21.53985536,-3.451932234,-21.70369546,-3.7063696,-26.465433,-3.6507409,-26.912571
1.392,-3.469051116,-21.55264219,-3.453905226,-21.71499557,-3.702219,-26.425508,-3.6834579,-26.850954
1.393,-3.471108826,-21.56458537,-3.455923787,-21.7254243,-3.6810563,-26.511206,-3.6669869,-26.974302
1.394,-3.473212173,-21.57567842,-3.457988163,-21.73497606,-3.7192411,-26.54652,-3.6724725,-27.018335
1.395,-3.475361401,-21.5859154,-3.460098598,-21.74364583,-3.7234814,-26.709524,-3.661592,-27.163847
1.396,-3.477556758,-21.59529088,-3.462255339,-21.75142918,-3.7252679,-26.870735,-3.6987095,-27.389313
1.397,-3.479798489,-21.60380003,-3.464458631,-21.75832225,-3.7053983,-27.018906,-3.659091,-27.534792
1.398,-3.482086841,-21.61143856,-3.466708721,-21.76432182,-3.7106361,-26.972008,-3.6786308,-27.553024
1.399,-3.48442206,-21.61820276,-3.469005854,-21.76942525,-3.7378619,-27.135208,-3.6708028,-27.681158
1.4,-3.486804394,-21.62408949,-3.471350277,-21.77363055,-3.7372236,-27.180939,-3.6791358,-27.758528
1.401,-3.489234088,-21.62909624,-3.473742236,-21.77693631,-3.7224743,-27.206116,-3.6833684,-27.773529
1.402,-3.491711389,-21.63322105,-3.476181978,-21.77934178,-3.7251892,-27.395731,-3.6584206,-28.044907
1.403,-3.494236545,-21.63646259,-3.478669748,-21.78084682,-3.7442429,-27.465075,-3.6924872,-28.211014
1.404,-3.496809801,-21.63882013,-3.481205793,-21.78145192,-3.7532353,-27.60721,-3.7367413,-28.317892
1.405,-3.499431405,-21.64029356,-3.483790359,-21.78115821,-3.7296491,-27.679842,-3.6848764,-28.342926
1.406,-3.502101604,-21.64088334,-3.486423693,-21.77996744,-3.7426293,-27.653509,-3.7048087,-28.440376
1.407,-3.504820643,-21.64059057,-3.48910604,-21.77788196,-3.7804585,-27.860994,-3.7124004,-28.65477
1.408,-3.507588771,-21.63941696,-3.491837648,-21.77490478,-3.7077274,-27.926081,-3.6830254,-28.713871
1.409,-3.510406233,-21.63736479,-3.494618763,-21.77103949,-3.7319667,-28.014908,-3.7002494,-28.850618
1.41,-3.513273276,-21.63443698,-3.497449629,-21.76629029,-3.7517991,-28.139765,-3.7148571,-28.997223
1.411,-3.516190146,-21.63063699,-3.500330495,-21.76066198,-3.7912126,-28.130251,-3.7089431,-29.046637
1.412,-3.51915709,-21.62596892,-3.503261605,-21.75415995,-3.7607222,-28.224926,-3.7233634,-29.128893
1.413,-3.522174354,-21.62043741,-3.506243205,-21.74679017,-3.7665346,-28.350636,-3.7126505,-29.296621
1.414,-3.525242185,-21.61404769,-3.509275542,-21.73855915,-3.7783935,-28.39114,-3.7400663,-29.302483
1.415,-3.528360827,-21.60680552,-3.512358859,-21.72947398,-3.7787991,-28.368324,-3.7257671,-29.317839
1.416,-3.531530528,-21.59871724,-3.515493404,-21.71954225,-3.7608042,-28.658514,-3.7291577,-29.619234
1.417,-3.534751532,-21.58978969,-3.518679421,-21.70877211,-3.7606459,-28.531378,-3.7227197,-29.5567
1.418,-3.538024085,-21.58003026,-3.521917155,-21.69717219,-3.7837155,-28.620831,-3.7270167,-29.759735
1.419,-3.541348431,-21.56944683,-3.525206851,-21.68475161,-3.7659225,-28.643827,-3.7100055,-29.695469
1.42,-3.544724817,-21.55804776,-3.528548752,-21.67151995,-3.7931399,-28.818178,-3.7581816,-29.9067
1.421,-3.548153487,-21.54584191,-3.531943105,-21.65748728,-3.7872977,-28.757711,-3.7365756,-29.890869
1.422,-3.551634684,-21.53283856,-3.535390152,-21.64266405,-3.7774844,-28.891798,-3.7541349,-29.984173
1.423,-3.555168653,-21.51904746,-3.538890137,-21.62706116,-3.7822351,-28.950607,-3.7555645,-30.063
1.424,-3.558755639,-21.50447877,-3.542443304,-21.61068989,-3.7766623,-28.978767,-3.7610562,-30.159422
1.425,-3.562395883,-21.48914306,-3.546049895,-21.59356189,-3.7814403,-29.020809,-3.7421999,-30.235733
1.426,-3.56608963,-21.47305126,-3.549710153,-21.57568916,-3.8152118,-28.943411,-3.7515879,-30.05938
1.427,-3.569837122,-21.45621469,-3.553424321,-21.55708403,-3.809221,-29.165709,-3.7998729,-30.325573
1.428,-3.573638602,-21.438645,-3.557192641,-21.53775916,-3.82745,-29.104935,-3.7667761,-30.252556
1.429,-3.577494311,-21.42035416,-3.561015354,-21.51772746,-3.8111498,-29.147909,-3.7705865,-30.405912
1.43,-3.581404491,-21.40135445,-3.564892701,-21.49700213,-3.8253758,-29.200155,-3.7846282,-30.273518
1.431,-3.585369384,-21.38165844,-3.568824924,-21.47559661,-3.7983396,-29.265549,-3.7859492,-30.43906
1.432,-3.589389229,-21.36127893,-3.572812261,-21.45352457,-3.805861,-29.254229,-3.7678533,-30.348
1.433,-3.593464267,-21.340229,-3.576854954,-21.43079987,-3.8294349,-29.296383,-3.8261697,-30.497021
1.434,-3.597594739,-21.31852193,-3.580953241,-21.40743655,-3.8277223,-29.303511,-3.8186452,-30.407393
1.435,-3.601780882,-21.2961712,-3.585107362,-21.38344883,-3.8244731,-29.334171,-3.789983,-30.50099
1.436,-3.606022935,-21.27319048,-3.589317554,-21.35885105,-3.8579443,-29.287457,-3.8043118,-30.454102
1.437,-3.610321138,-21.2495936,-3.593584055,-21.33365767,-3.8466747,-29.3029,-3.8131857,-30.394011
1.438,-3.614675726,-21.22539451,-3.597907103,-21.30788327,-3.8539927,-29.23387,-3.8076656,-30.388889
1.439,-3.619086938,-21.20060731,-3.602286934,-21.2815425,-3.8449602,-29.231535,-3.8164206,-30.313284
1.44,-3.62355501,-21.17524618,-3.606723784,-21.25465006,-3.8680079,-29.240511,-3.8286588,-30.253294
1.441,-3.628080177,-21.1493254,-3.611217888,-21.22722071,-3.8668723,-29.298523,-3.8297055,-30.399094
1.442,-3.632662674,-21.1228593,-3.615769481,-21.19926924,-3.8989732,-29.377037,-3.828804,-30.356009
1.443,-3.637302737,-21.09586228,-3.620378798,-21.17081043,-3.864763,-29.288355,-3.8224316,-30.277445
1.444,-3.642000598,-21.06834875,-3.625046072,-21.14185907,-3.8806996,-29.222897,-3.8288951,-30.195654
