!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 04, 2016 14:02:28
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Phase(°),S21 Phase(°)
1433000000,115.38732,150.5784
1434000000,116.65285,150.54652
1435000000,116.67825,150.42334
1436000000,116.7611,150.09123
1437000000,116.41258,150.03658
1438000000,116.5064,149.93562
1439000000,117.77704,149.82294
1440000000,117.01796,149.66124
1441000000,117.16281,149.44296
1442000000,118.68019,149.22319
1443000000,117.86234,149.16891
1444000000,119.53369,149.01402
1445000000,118.79818,148.86842
1446000000,119.81384,148.7399
1447000000,120.87304,148.68506
1448000000,120.24663,148.36154
1449000000,121.01933,148.42216
1450000000,120.84988,148.21991
1451000000,122.11662,148.05832
1452000000,122.6915,147.98778
1453000000,121.78013,147.69022
1454000000,123.03124,147.64485
1455000000,123.72314,147.42625
1456000000,123.26537,147.37206
1457000000,123.75806,147.20769
1458000000,123.93684,147.13359
1459000000,123.97168,146.86302
1460000000,125.87646,146.66034
1461000000,124.55904,146.42749
1462000000,124.77141,146.33121
1463000000,125.10871,146.21826
1464000000,126.96404,146.18388
1465000000,126.71149,146.05302
1466000000,125.54079,145.84785
1467000000,127.87651,145.71622
1468000000,127.51884,145.64029
1469000000,127.86509,145.50307
1470000000,127.66411,145.27827
1471000000,128.05946,144.96457
1472000000,129.2065,144.75153
1473000000,129.20593,144.91908
1474000000,130.83354,144.67409
1475000000,129.85393,144.39282
1476000000,130.39273,144.37788
1477000000,130.98973,144.33618
1478000000,130.2892,144.07159
1479000000,130.3307,143.99231
1480000000,131.26521,143.67201
1481000000,131.48004,143.58218
1482000000,131.92567,143.39639
1483000000,131.35251,143.38367
1484000000,132.9563,143.19881
1485000000,132.70157,142.97583
1486000000,133.55826,142.98985
1487000000,133.53795,142.8441
1488000000,134.18883,142.50038
1489000000,134.33517,142.4805
1490000000,134.77699,142.34503
1491000000,134.16559,142.04272
1492000000,134.90846,142.14302
1493000000,135.40088,141.72569
1494000000,134.75378,141.71428
1495000000,136.17049,141.57893
1496000000,136.56404,141.4677
1497000000,137.14211,141.24741
1498000000,138.25403,141.16747
1499000000,137.57343,140.91489
1500000000,138.3967,140.905
1501000000,137.60966,140.65187
1502000000,139.14447,140.71872
1503000000,138.39006,140.26459
1504000000,139.76027,140.30334
1505000000,140.86954,140.25076
1506000000,141.16318,139.99762
1507000000,141.27336,139.8286
1508000000,141.70685,139.78529
1509000000,140.72279,139.52032
1510000000,142.3922,139.31335
1511000000,141.30862,139.23262
1512000000,141.83995,139.19421
1513000000,142.34932,139.02385
1514000000,142.66049,138.81848
1515000000,142.05963,138.82056
1516000000,143.03821,138.54202
1517000000,143.43791,138.40787
1518000000,143.11533,138.32053
1519000000,143.94684,138.0761
1520000000,144.59616,137.96391
1521000000,143.61763,137.74493
1522000000,144.16238,137.61111
1523000000,143.87486,137.40698
1524000000,144.12054,137.11617
1525000000,145.18546,137.25974
1526000000,145.64906,137.06009
1527000000,144.72722,136.88982
1528000000,146.84814,136.63565
1529000000,145.6844,136.50294
1530000000,146.38606,136.4753
1531000000,146.19785,136.30475
1532000000,147.5295,136.20276
1533000000,148.35478,135.9875
1534000000,148.02869,136.00159
1535000000,147.24052,135.69829
1536000000,148.20482,135.54596
1537000000,148.65375,135.35416
1538000000,148.81909,135.34247
1539000000,148.39772,135.24132
1540000000,148.50517,134.90919
1541000000,148.58592,134.85136
1542000000,150.95963,134.76659
1543000000,150.37183,134.55646
1544000000,150.54091,134.39096
1545000000,149.76102,134.07088
1546000000,151.17577,134.23877
1547000000,151.04024,134.05208
1548000000,150.48192,133.73688
1549000000,151.93947,133.7823
1550000000,151.63686,133.83792
1551000000,151.46655,133.32451
1552000000,152.65262,133.28845
1553000000,152.12244,133.03653
1554000000,153.09196,132.99655
1555000000,152.51607,132.79076
1556000000,152.75134,132.74904
1557000000,153.80708,132.68062
1558000000,153.2619,132.46135
1559000000,152.80077,132.18517
1560000000,153.72882,132.05997
1561000000,153.52666,132.00354
1562000000,154.31499,131.77834
1563000000,153.81042,131.48903
1564000000,154.45703,131.51241
1565000000,155.16971,131.30469
1566000000,154.35403,131.25812
1567000000,153.93243,130.88397
1568000000,155.7213,130.85077
1569000000,155.32526,130.7247
1570000000,154.40773,130.49915
1571000000,156.52808,130.38702
1572000000,156.00807,130.37215
1573000000,155.95857,130.33072
1574000000,155.8568,130.01303
1575000000,156.29158,129.81906
1576000000,155.88417,129.74002
1577000000,156.1864,129.52678
1578000000,155.87675,129.38504
1579000000,156.22025,129.26199
1580000000,156.88919,129.09911
1581000000,157.36208,129.12553
1582000000,157.22534,128.79333
1583000000,157.2245,128.67648
1584000000,157.31461,128.57724
1585000000,157.45728,128.2951
1586000000,157.41939,128.34233
1587000000,158.63638,128.13766
1588000000,157.80589,127.84378
1589000000,157.81192,127.78574
1590000000,158.34195,127.82362
1591000000,158.27602,127.64206
1592000000,158.43246,127.33437
1593000000,158.9872,127.25172
1594000000,158.79263,127.05058
1595000000,158.93971,127.09772
1596000000,158.94804,126.891
1597000000,159.54384,126.89251
1598000000,159.1666,126.49268
1599000000,159.86403,126.48808
1600000000,158.93248,126.33326
1601000000,158.87573,125.95248
1602000000,159.40227,126.03042
1603000000,159.90611,125.80617
1604000000,159.34258,125.64326
1605000000,158.75931,125.46175
1606000000,160.09177,125.37964
1607000000,160.04755,125.23341
1608000000,159.78421,125.12643
1609000000,160.46378,125.00475
1610000000,159.76439,124.66241
1611000000,159.47766,124.56715
1612000000,159.85962,124.46785
1613000000,160.7616,124.32458
1614000000,160.5246,124.09486
1615000000,160.48477,124.04868
1616000000,160.69479,123.93587
1617000000,161.39542,123.82853
1618000000,161.24879,123.66055
1619000000,159.71628,123.44064
1620000000,160.46446,123.30859
1621000000,161.00186,123.07993
1622000000,160.70058,122.85933
1623000000,161.24104,122.71756
1624000000,160.01898,122.69636
1625000000,161.19116,122.66563
1626000000,160.83772,122.38919
1627000000,161.37399,122.21135
1628000000,161.16812,122.2189
1629000000,161.87698,122.07539
1630000000,162.10167,121.92599
1631000000,161.01039,121.5083
1632000000,161.83524,121.52221
1633000000,161.87761,121.45822
1634000000,161.44312,121.1189
1635000000,161.92365,121.07835
1636000000,161.32437,121.15416
1637000000,161.03766,120.47644
1638000000,161.86366,120.54414
1639000000,161.2762,120.36407
1640000000,161.74872,120.44392
1641000000,162.41016,120.02963
1642000000,162.59955,119.90296
1643000000,162.34998,119.99944
1644000000,162.46298,119.9168
1645000000,161.93269,119.62187
1646000000,162.66148,119.42268
1647000000,162.30475,119.32015
1648000000,163.89096,119.29549
1649000000,162.16739,119.04002
1650000000,162.37425,119.04221
1651000000,163.06087,118.77496
1652000000,162.06331,118.49129
1653000000,162.94243,118.5094
1654000000,162.95226,118.27616
1655000000,162.37949,118.1961
1656000000,162.43471,117.96667
1657000000,163.04369,117.8499
1658000000,163.22075,117.68695
1659000000,162.74048,117.63228
1660000000,162.69879,117.38995
1661000000,162.62653,117.15179
1662000000,162.96242,117.14684
1663000000,163.13005,116.9724
1664000000,162.98341,116.99643
1665000000,162.992,116.69083
1666000000,163.66277,116.57056
1667000000,162.93726,116.3916
1668000000,163.25764,116.51924
1669000000,163.88295,115.99747
1670000000,162.42641,115.90881
1671000000,162.89542,115.76111
1672000000,162.90564,115.68592
1673000000,162.55154,115.54735
1674000000,163.2683,115.43378
1675000000,162.86989,115.18813
1676000000,164.18007,115.09721
1677000000,163.23595,115.06925
1678000000,163.7225,114.86285
1679000000,163.3725,114.73745
1680000000,162.56657,114.48192
1681000000,163.50708,114.27287
1682000000,163.73631,114.14542
1683000000,163.5994,114.03582
1684000000,163.0536,113.96907
1685000000,164.07463,113.60789
1686000000,163.81311,113.76379
1687000000,163.44228,113.59869
1688000000,164.1461,113.35915
1689000000,163.52544,113.0324
1690000000,163.7883,113.02354
1691000000,163.91203,112.73163
1692000000,164.03891,112.73399
1693000000,163.30101,112.56765
1694000000,163.73398,112.33727
1695000000,164.21298,112.23374
1696000000,163.56259,112.11005
1697000000,163.05652,111.98708
1698000000,164.31548,111.85263
1699000000,163.82089,111.77165
1700000000,163.59442,111.53539
1701000000,163.91371,111.49631
1702000000,163.96233,111.35649
1703000000,163.30089,110.99639
1704000000,163.12683,110.90872
1705000000,164.10828,110.7907
1706000000,163.2677,110.66302
1707000000,163.08417,110.52359
1708000000,163.71623,110.36581
1709000000,163.69806,110.2527
1710000000,163.57053,110.14257
1711000000,162.98021,109.98016
1712000000,163.26933,109.8377
1713000000,163.59105,109.59706
1714000000,163.6535,109.54567
1715000000,163.32668,109.33812
1716000000,164.1198,109.29544
1717000000,163.67706,109.18732
1718000000,164.18231,109.06822
1719000000,163.57993,108.66309
1720000000,163.99217,108.72427
1721000000,163.01935,108.42533
1722000000,163.19078,108.23971
1723000000,163.23276,108.12975
1724000000,162.95958,108.02497
1725000000,163.21014,107.83993
1726000000,162.60036,107.70909
1727000000,163.1057,107.50693
1728000000,163.50648,107.47729
1729000000,163.12238,107.22774
1730000000,163.6472,107.19207
1731000000,163.20514,107.19115
1732000000,163.30009,106.83209
1733000000,163.73093,106.81755
1734000000,163.4409,106.61594
1735000000,163.43785,106.32504
1736000000,162.78233,106.14546
1737000000,163.10146,105.89098
1738000000,162.96202,106.05056
1739000000,163.26305,105.84245
1740000000,163.1002,105.53194
1741000000,163.61914,105.59555
1742000000,163.00623,105.32946
1743000000,163.40025,105.13898
1744000000,162.52129,104.98942
1745000000,162.54044,104.86109
1746000000,163.28328,104.64474
1747000000,162.84149,104.68409
1748000000,162.3159,104.47284
1749000000,162.53171,104.34769
1750000000,162.47086,104.37354
1751000000,161.99413,104.17496
1752000000,162.58588,103.97152
1753000000,162.69382,103.86937
1754000000,162.69342,103.50866
1755000000,162.04544,103.39955
1756000000,161.89153,103.28078
1757000000,162.49399,103.22347
1758000000,162.6236,103.17471
1759000000,162.15424,102.80421
1760000000,162.43472,102.76054
1761000000,162.10318,102.49734
1762000000,162.70152,102.44906
1763000000,162.57526,102.47606
1764000000,163.03236,102.35619
1765000000,162.12924,102.10205
1766000000,161.87903,101.92937
1767000000,162.3511,101.50932
1768000000,161.91705,101.68327
1769000000,162.34731,101.51329
1770000000,162.26761,101.32897
1771000000,162.3558,101.20729
1772000000,161.41341,100.95206
1773000000,161.62746,100.97379
1774000000,161.59944,100.74181
1775000000,161.47441,100.68966
1776000000,161.91243,100.37962
1777000000,161.1255,100.12158
1778000000,161.47258,100.12214
1779000000,161.57416,100.00383
1780000000,161.46889,99.770287
1781000000,160.92093,99.595131
1782000000,162.30516,99.555473
1783000000,161.47644,99.320778
1784000000,161.31049,99.165154
1785000000,161.37466,99.132011
1786000000,160.74936,99.140747
1787000000,161.84865,98.92289
1788000000,161.22108,98.698868
1789000000,160.76123,98.508789
1790000000,160.6004,98.39592
1791000000,161.3539,98.387627
1792000000,161.12183,98.013046
1793000000,161.06775,98.00264
1794000000,161.12537,97.866806
1795000000,160.94933,97.583351
1796000000,160.60829,97.492859
1797000000,160.76721,97.25724
1798000000,160.79549,97.175179
1799000000,161.40364,97.117081
1800000000,161.01569,97.042198
1801000000,159.98222,96.958923
1802000000,160.46506,96.642708
1803000000,160.29439,96.394821
1804000000,160.36821,96.29837
1805000000,160.4438,96.151375
1806000000,160.22568,95.983955
1807000000,160.24669,95.922806
1808000000,160.20273,95.695099
1809000000,160.58708,95.595551
1810000000,160.14249,95.511772
1811000000,160.11728,95.360481
1812000000,160.2382,95.131271
1813000000,159.31641,94.875656
1814000000,160.11792,94.880447
1815000000,159.67279,94.742683
1816000000,159.53711,94.473976
1817000000,159.98206,94.481041
1818000000,159.58444,94.254402
1819000000,159.8707,94.188866
1820000000,159.4572,93.968285
1821000000,159.52586,93.850014
1822000000,159.1759,93.669868
1823000000,159.46452,93.460556
1824000000,159.46667,93.392693
1825000000,159.73122,93.087776
1826000000,159.83516,93.30999
1827000000,159.65125,92.972542
1828000000,158.91783,92.744194
1829000000,159.53511,92.76889
1830000000,159.22696,92.426407
1831000000,158.7227,92.336075
1832000000,159.54077,92.292549
1833000000,159.02455,92.223366
1834000000,158.45688,92.062225
1835000000,159.29546,91.857773
1836000000,158.51994,91.74482
1837000000,158.63071,91.628761
1838000000,158.82108,91.500793
1839000000,158.38498,91.30368
1840000000,158.43002,90.98838
1841000000,158.90439,91.18438
1842000000,158.32597,90.813133
1843000000,158.53783,90.74334
1844000000,158.62169,90.308022
1845000000,158.61923,90.353592
1846000000,157.99245,90.272911
1847000000,157.84212,90.09111
1848000000,158.53934,90.024864
1849000000,157.76808,89.684792
1850000000,157.77568,89.504944
1851000000,158.33257,89.537079
1852000000,158.19098,89.493179
1853000000,157.653,89.109848
1854000000,157.61273,89.176872
1855000000,157.88644,88.846703
1856000000,158.15405,88.720909
1857000000,158.23013,88.643745
1858000000,157.49333,88.562691
1859000000,157.8654,88.385483
1860000000,157.79562,88.206543
1861000000,157.70067,87.980614
1862000000,157.26738,88.068611
1863000000,157.29066,87.679756
1864000000,157.69893,87.732788
1865000000,157.00879,87.405594
1866000000,157.26106,87.289627
1867000000,157.19301,87.211166
1868000000,157.3904,87.09124
1869000000,156.98994,86.814934
1870000000,157.08414,86.778587
1871000000,156.49391,86.522423
1872000000,157.16048,86.387672
1873000000,156.85669,86.285942
1874000000,156.50977,86.280037
1875000000,156.76932,85.90815
1876000000,156.67598,85.828667
1877000000,156.92989,85.717354
1878000000,156.7261,85.572357
1879000000,156.57967,85.477028
1880000000,156.39145,85.364479
