!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 04, 2016 13:47:58
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Phase(°),S21 Phase(°)
1616000000,66.904549,119.47158
1617000000,65.677132,119.33524
1618000000,65.002945,119.26803
1619000000,65.569809,119.18619
1620000000,65.085686,118.83144
1621000000,64.869865,118.82623
1622000000,64.962875,118.54781
1623000000,64.289528,118.31921
1624000000,64.28199,118.2785
1625000000,64.482582,118.18521
1626000000,64.122528,118.14716
1627000000,63.37796,117.8036
1628000000,63.415806,117.81872
1629000000,63.512775,117.61749
1630000000,62.631027,117.60883
1631000000,62.159409,117.10284
1632000000,62.985409,117.15656
1633000000,62.527821,117.1094
1634000000,61.704681,116.83569
1635000000,62.382912,116.65532
1636000000,62.437218,116.6013
1637000000,61.439091,116.33154
1638000000,61.069309,116.15514
1639000000,60.470512,116.09013
1640000000,60.807987,115.96046
1641000000,60.814529,115.64521
1642000000,59.527348,115.5315
1643000000,60.533775,115.54041
1644000000,60.016724,115.21298
1645000000,59.357143,115.2234
1646000000,59.455753,114.99709
1647000000,58.583866,114.82593
1648000000,58.949314,114.80727
1649000000,58.743725,114.57977
1650000000,59.059555,114.55354
1651000000,58.80769,114.24359
1652000000,59.062428,114.20879
1653000000,57.951538,114.04406
1654000000,57.966797,113.87387
1655000000,57.899574,113.72284
1656000000,57.860352,113.52554
1657000000,57.088051,113.27449
1658000000,56.640167,113.14307
1659000000,56.805946,113.21717
1660000000,57.221767,112.92938
1661000000,57.391678,112.76447
1662000000,56.235344,112.59091
1663000000,56.952518,112.45432
1664000000,56.788811,112.42938
1665000000,55.344154,112.1572
1666000000,55.522026,112.03175
1667000000,55.560345,111.98247
1668000000,55.517544,111.86842
1669000000,55.210358,111.50864
1670000000,55.501488,111.39671
1671000000,55.024525,111.49365
1672000000,54.632668,111.28481
1673000000,54.036015,111.11782
1674000000,54.601227,110.96729
1675000000,53.906036,110.72443
1676000000,53.170036,110.61881
1677000000,52.948887,110.46497
1678000000,53.47543,110.34804
1679000000,53.569393,110.18538
1680000000,52.76915,109.92032
1681000000,52.036964,109.94943
1682000000,52.334652,109.69726
1683000000,53.130127,109.46276
1684000000,52.89045,109.55238
1685000000,52.536057,109.19371
1686000000,51.76141,109.38201
1687000000,51.139668,109.06015
1688000000,51.475491,108.7255
1689000000,50.778015,108.63985
1690000000,50.811325,108.52277
1691000000,50.580078,108.33467
1692000000,50.86684,108.13922
1693000000,50.673687,107.97799
1694000000,49.652035,107.837
1695000000,49.245888,107.67696
1696000000,50.322514,107.54565
1697000000,49.432922,107.39487
1698000000,49.133823,107.37122
1699000000,49.029919,107.19331
1700000000,49.33696,107.04166
1701000000,49.183422,106.95423
1702000000,48.356903,106.62339
1703000000,48.438282,106.38788
1704000000,49.018574,106.41917
1705000000,47.895618,106.30757
1706000000,48.00861,106.16135
1707000000,47.951294,106.03696
1708000000,47.5327,105.79667
1709000000,48.074863,105.6929
1710000000,47.676037,105.6159
1711000000,46.982899,105.24418
1712000000,47.098343,105.41137
1713000000,46.877876,105.02641
1714000000,46.938629,105.11712
1715000000,46.600666,104.8131
1716000000,45.610535,104.60107
1717000000,45.911278,104.52816
1718000000,45.762367,104.44585
1719000000,45.294842,104.08272
1720000000,46.050446,103.96606
1721000000,45.234627,103.99114
1722000000,45.476673,103.68406
1723000000,45.269711,103.62329
1724000000,44.578831,103.53074
1725000000,44.954296,103.30905
1726000000,44.678593,103.07454
1727000000,44.157825,103.07507
1728000000,44.027317,102.92149
1729000000,44.182053,102.64911
1730000000,43.71479,102.62986
1731000000,43.997833,102.4174
1732000000,43.955849,102.26408
1733000000,43.620602,102.2505
1734000000,43.074699,102.12724
1735000000,42.969078,101.88604
1736000000,42.956661,101.61933
1737000000,43.299625,101.38295
1738000000,42.539959,101.44018
1739000000,42.564983,101.2136
1740000000,42.322357,101.06197
1741000000,41.501774,100.91112
1742000000,41.613453,100.91372
1743000000,41.092148,100.60974
1744000000,41.449032,100.47186
1745000000,41.835102,100.24174
1746000000,41.523506,100.11124
1747000000,41.552685,100.03117
1748000000,41.129253,99.845634
1749000000,41.084515,99.829758
1750000000,40.594467,99.659691
1751000000,41.305332,99.431328
1752000000,40.043972,99.332458
1753000000,40.11792,99.240959
1754000000,40.509464,98.950485
1755000000,40.115349,98.795547
1756000000,39.333195,98.564545
1757000000,39.355743,98.606956
1758000000,38.882153,98.388
1759000000,39.342796,98.319305
1760000000,39.148373,98.062096
1761000000,38.011921,97.898972
1762000000,37.938072,97.96302
1763000000,38.194645,97.656624
1764000000,37.860172,97.745613
1765000000,37.75964,97.461716
1766000000,38.032784,97.225685
1767000000,37.259026,96.934555
1768000000,37.470921,97.088661
1769000000,37.107025,96.839516
1770000000,36.526382,96.704941
1771000000,36.923512,96.568375
1772000000,36.403717,96.389793
1773000000,37.028137,96.339043
1774000000,36.560631,96.166054
1775000000,36.514381,96.080154
1776000000,36.060505,95.796463
1777000000,35.833858,95.459869
1778000000,35.709808,95.425377
1779000000,35.783123,95.529961
1780000000,35.277653,95.215569
1781000000,35.552349,95.070839
1782000000,34.598381,94.732994
1783000000,34.938847,94.843903
1784000000,34.88966,94.502502
1785000000,34.540749,94.511688
1786000000,34.536957,94.343994
1787000000,33.859753,94.19014
1788000000,34.332932,93.970444
1789000000,34.130825,93.86245
1790000000,33.891705,93.711845
1791000000,33.701347,93.591965
1792000000,32.871876,93.385941
1793000000,33.033737,93.233566
1794000000,33.118832,93.114769
1795000000,32.748707,92.929932
1796000000,32.481365,92.88308
1797000000,32.449867,92.628357
1798000000,32.076908,92.625648
1799000000,32.011555,92.327332
1800000000,31.952248,92.152222
1801000000,31.928314,92.229668
1802000000,31.627153,91.986137
1803000000,31.39085,91.672333
1804000000,31.420609,91.646553
1805000000,30.619209,91.513786
1806000000,31.1901,91.358917
1807000000,30.928961,91.06398
1808000000,30.557997,90.910767
1809000000,30.823339,90.869019
1810000000,30.606112,90.813705
1811000000,30.477783,90.48394
1812000000,29.815361,90.417229
1813000000,30.19459,90.278725
1814000000,29.076204,90.17952
1815000000,29.380299,90.094635
1816000000,29.686209,89.883873
1817000000,29.048965,89.928253
1818000000,29.051691,89.45993
1819000000,28.455168,89.462395
1820000000,28.924015,89.292282
1821000000,28.750641,89.24398
1822000000,28.495953,89.033684
1823000000,27.948597,88.88369
1824000000,28.110462,88.726288
1825000000,28.160162,88.46138
1826000000,28.039354,88.484673
1827000000,27.349653,88.224174
1828000000,27.634357,87.877846
1829000000,27.036259,87.976181
1830000000,26.894045,87.76516
1831000000,27.040455,87.620117
1832000000,26.455709,87.386429
1833000000,26.562792,87.467453
1834000000,26.996574,87.287575
1835000000,26.371286,87.009415
1836000000,26.374754,86.880165
1837000000,26.196552,86.833565
1838000000,26.119347,86.825439
1839000000,25.924644,86.444458
1840000000,25.482126,86.199944
1841000000,25.369581,86.201668
1842000000,25.157902,86.080635
1843000000,24.861462,85.844452
1844000000,24.108797,85.671791
1845000000,24.521608,85.439644
1846000000,24.62306,85.606781
1847000000,24.648315,85.191193
1848000000,24.623325,85.296524
1849000000,24.437588,84.97625
1850000000,23.870396,84.714111
1851000000,23.285395,84.713638
1852000000,23.338585,84.65609
1853000000,23.316029,84.436523
1854000000,23.901787,84.366241
1855000000,23.390451,84.072922
1856000000,22.71232,83.88047
1857000000,22.683012,83.901276
