Freq [GHz],"Simul_cang_deg(S(2,1)) [deg]",Measure_S21 Phase(°)
4.498,42.47404831,-137.53856
4.499,42.44299445,-137.41637
4.5,42.41194047,-137.37343
4.501,42.38088637,-137.25009
4.502,42.34983214,-137.4249
4.503,42.31877779,-137.46866
4.504,42.28772332,-137.61176
4.505,42.25666873,-137.56339
4.506,42.22561402,-137.63243
4.507,42.19455919,-137.72215
4.508,42.16350424,-137.60741
4.509,42.13244917,-137.60896
4.51,42.10139397,-137.91206
4.511,42.07033866,-137.77708
4.512,42.03928323,-137.82469
4.513,42.00822768,-137.73653
4.514,41.97717201,-137.92174
4.515,41.94611623,-137.81952
4.516,41.91506032,-137.80464
4.517,41.8840043,-138.06747
4.518,41.85294816,-137.87364
4.519,41.8218919,-137.93387
4.52,41.79083553,-137.87946
4.521,41.75977904,-137.99875
4.522,41.72872243,-138.04927
4.523,41.69766571,-138.05043
4.524,41.66660887,-137.99843
4.525,41.63555192,-138.29732
4.526,41.60449485,-138.22586
4.527,41.57343767,-138.25136
4.528,41.54238037,-138.28418
4.529,41.51132296,-138.34166
4.53,41.48026544,-138.27324
4.531,41.4492078,-138.29568
4.532,41.41815005,-138.33275
4.533,41.38709218,-138.30981
4.534,41.35603421,-138.37576
4.535,41.32497612,-138.47954
4.536,41.29391792,-138.42996
4.537,41.2628596,-138.46126
4.538,41.23180118,-138.43169
4.539,41.20074264,-138.63722
4.54,41.169684,-138.80426
4.541,41.13862524,-138.7077
4.542,41.10756637,-138.69275
4.543,41.0765074,-138.60918
4.544,41.04544831,-138.78807
4.545,41.01438912,-138.76614
4.546,40.98332981,-138.75052
4.547,40.9522704,-138.70663
4.548,40.92121088,-138.84822
4.549,40.89015125,-138.90196
4.55,40.85909152,-139.01372
4.551,40.82803167,-138.99348
4.552,40.79697172,-138.89645
4.553,40.76591167,-138.81281
4.554,40.7348515,-139.06201
4.555,40.70379123,-139.11258
4.556,40.67273086,-139.14436
4.557,40.64167038,-139.30444
4.558,40.61060979,-139.16481
4.559,40.5795491,-139.1181
4.56,40.5484883,-139.28795
4.561,40.5174274,-139.20232
4.562,40.4863664,-139.18025
4.563,40.45530529,-139.4445
4.564,40.42424408,-139.36304
4.565,40.39318277,-139.36708
4.566,40.36212135,-139.43347
4.567,40.33105983,-139.52055
4.568,40.29999821,-139.40295
4.569,40.26893649,-139.75244
4.57,40.23787467,-139.56273
4.571,40.20681274,-139.69138
4.572,40.17575072,-139.66103
4.573,40.14468859,-139.62346
4.574,40.11362636,-139.71173
4.575,40.08256404,-139.71889
4.576,40.05150161,-139.7215
4.577,40.02043908,-139.86424
4.578,39.98937646,-139.96103
4.579,39.95831374,-139.85716
4.58,39.92725091,-139.84674
4.581,39.896188,-139.78151
4.582,39.86512498,-139.90062
4.583,39.83406186,-140.05464
4.584,39.80299865,-140.0284
4.585,39.77193534,-140.06595
4.586,39.74087194,-140.03621
4.587,39.70980844,-140.11859
4.588,39.67874484,-140.18335
4.589,39.64768115,-140.28049
4.59,39.61661736,-140.14667
4.591,39.58555348,-140.54401
4.592,39.5544895,-140.33138
4.593,39.52342543,-140.33817
4.594,39.49236127,-140.38121
4.595,39.46129701,-140.35948
4.596,39.43023266,-140.31398
4.597,39.39916821,-140.43227
4.598,39.36810367,-140.42728
4.599,39.33703904,-140.56279
4.6,39.30597432,-140.50865
4.601,39.27490951,-140.70148
4.602,39.2438446,-140.78026
4.603,39.21277961,-140.78401
4.604,39.18171452,-140.758
4.605,39.15064934,-140.59004
4.606,39.11958408,-140.70816
4.607,39.08851872,-140.91652
4.608,39.05745327,-140.80084
4.609,39.02638774,-140.77544
4.61,38.99532211,-140.7742
4.611,38.9642564,-140.85164
4.612,38.9331906,-140.86885
4.613,38.90212471,-140.91046
4.614,38.87105873,-140.97903
4.615,38.83999267,-140.94147
4.616,38.80892652,-141.07469
4.617,38.77786028,-141.18854
4.618,38.74679396,-141.11856
4.619,38.71572755,-141.20436
4.62,38.68466105,-141.05997
4.621,38.65359447,-141.36169
4.622,38.62252781,-141.48306
4.623,38.59146106,-141.4874
4.624,38.56039422,-141.47113
4.625,38.5293273,-141.47186
4.626,38.4982603,-141.4753
4.627,38.46719322,-141.4248
4.628,38.43612605,-141.54488
4.629,38.4050588,-141.55296
4.63,38.37399146,-141.58389
4.631,38.34292405,-141.40956
4.632,38.31185655,-141.44249
4.633,38.28078897,-141.75185
4.634,38.24972131,-141.80252
4.635,38.21865357,-141.86682
4.636,38.18758575,-141.77615
4.637,38.15651785,-141.72372
4.638,38.12544987,-141.82712
4.639,38.09438181,-141.85318
4.64,38.06331367,-141.80797
4.641,38.03224545,-142.02957
4.642,38.00117715,-141.94022
4.643,37.97010878,-141.91364
4.644,37.93904033,-142.01547
4.645,37.9079718,-142.08139
4.646,37.87690319,-141.90439
4.647,37.8458345,-142.15393
4.648,37.81476574,-142.10655
4.649,37.78369691,-142.18571
4.65,37.75262799,-142.06972
4.651,37.72155901,-142.15465
4.652,37.69048994,-142.22578
4.653,37.6594208,-142.3757
4.654,37.62835159,-142.2834
4.655,37.5972823,-142.37097
4.656,37.56621294,-142.47826
4.657,37.53514351,-142.47583
4.658,37.504074,-142.40402
4.659,37.47300442,-142.51965
4.66,37.44193477,-142.62463
4.661,37.41086504,-142.70663
4.662,37.37979525,-142.73572
4.663,37.34872538,-142.78381
4.664,37.31765544,-142.67427
4.665,37.28658543,-142.57103
4.666,37.25551535,-142.76633
4.667,37.2244452,-142.84059
4.668,37.19337497,-142.85416
4.669,37.16230468,-143.01419
4.67,37.13123432,-142.76668
4.671,37.10016389,-142.89648
4.672,37.0690934,-142.95799
4.673,37.03802283,-143.07938
4.674,37.0069522,-143.01355
4.675,36.9758815,-142.9785
4.676,36.94481073,-143.09023
4.677,36.9137399,-143.21411
4.678,36.88266899,-143.06604
4.679,36.85159803,-143.34161
4.68,36.82052699,-143.23338
4.681,36.78945589,-143.25308
4.682,36.75838473,-143.28419
4.683,36.7273135,-143.40211
4.684,36.69624221,-143.38797
4.685,36.66517085,-143.38931
4.686,36.63409943,-143.47041
4.687,36.60302795,-143.46069
4.688,36.5719564,-143.53101
4.689,36.54088479,-143.40445
4.69,36.50981311,-143.6131
4.691,36.47874138,-143.29257
4.692,36.44766958,-143.55157
4.693,36.41659772,-143.62268
4.694,36.38552581,-143.66216
4.695,36.35445383,-143.68596
4.696,36.32338178,-143.75356
4.697,36.29230968,-143.85938
4.698,36.26123752,-143.71107
4.699,36.23016531,-143.79248
4.7,36.19909303,-143.83403
4.701,36.16802069,-143.9519
4.702,36.13694829,-144.00182
4.703,36.10587584,-143.76247
4.704,36.07480333,-144.18048
4.705,36.04373076,-144.06902
4.706,36.01265814,-144.28957
4.707,35.98158546,-144.14366
4.708,35.95051272,-144.20107
4.709,35.91943992,-144.12178
4.71,35.88836707,-144.16437
4.711,35.85729417,-144.22649
4.712,35.82622121,-144.22609
4.713,35.7951482,-144.23399
4.714,35.76407513,-144.407
4.715,35.73300201,-144.40759
4.716,35.70192883,-144.46217
4.717,35.6708556,-144.42973
4.718,35.63978232,-144.52164
4.719,35.60870899,-144.40846
4.72,35.5776356,-144.5258
4.721,35.54656217,-144.57486
4.722,35.51548868,-144.58681
4.723,35.48441514,-144.61119
4.724,35.45334155,-144.54817
4.725,35.42226791,-144.6678
4.726,35.39119422,-144.74696
4.727,35.36012048,-144.78708
4.728,35.32904669,-144.78438
4.729,35.29797285,-144.97572
4.73,35.26689896,-144.75725
4.731,35.23582503,-144.9137
4.732,35.20475105,-144.85378
4.733,35.17367702,-145.01974
4.734,35.14260294,-145.07709
4.735,35.11152882,-145.0721
4.736,35.08045465,-145.07898
4.737,35.04938043,-145.12491
4.738,35.01830617,-145.01256
4.739,34.98723186,-145.22125
4.74,34.95615751,-145.26215
4.741,34.92508311,-145.21806
4.742,34.89400867,-145.26724
4.743,34.86293419,-145.19054
4.744,34.83185966,-145.23114
4.745,34.80078509,-145.33658
4.746,34.76971048,-145.30605
4.747,34.73863582,-145.41501
4.748,34.70756112,-145.45038
4.749,34.67648638,-145.38493
4.75,34.6454116,-145.34871
4.751,34.61433678,-145.74603
4.752,34.58326191,-145.61221
4.753,34.55218701,-145.62973
4.754,34.52111207,-145.77626
4.755,34.49003709,-145.67491
4.756,34.45896206,-145.60503
4.757,34.427887,-145.74808
4.758,34.39681191,-145.83406
4.759,34.36573677,-145.67796
4.76,34.33466159,-145.86096
4.761,34.30358638,-145.75192
4.762,34.27251113,-146.12311
4.763,34.24143585,-146.03664
4.764,34.21036053,-145.9245
4.765,34.17928517,-146.10985
4.766,34.14820978,-146.15005
4.767,34.11713435,-146.01227
4.768,34.08605889,-146.1752
4.769,34.05498339,-146.229
4.77,34.02390786,-146.05637
4.771,33.99283229,-146.35152
4.772,33.9617567,-146.14995
4.773,33.93068106,-146.37463
4.774,33.8996054,-146.41403
4.775,33.86852971,-146.43578
4.776,33.83745398,-146.45683
4.777,33.80637822,-146.35088
4.778,33.77530243,-146.46999
4.779,33.74422661,-146.31259
4.78,33.71315076,-146.50435
4.781,33.68207488,-146.50093
4.782,33.65099897,-146.56287
4.783,33.61992303,-146.49292
4.784,33.58884707,-146.60246
4.785,33.55777107,-146.60822
4.786,33.52669505,-146.79311
4.787,33.495619,-146.82834
4.788,33.46454292,-146.72519
4.789,33.43346681,-146.67966
4.79,33.40239068,-146.98846
4.791,33.37131452,-146.73566
4.792,33.34023834,-146.99973
4.793,33.30916213,-146.83876
4.794,33.2780859,-146.99443
4.795,33.24700964,-146.99013
4.796,33.21593336,-146.92404
4.797,33.18485705,-146.97095
4.798,33.15378072,-147.1165
4.799,33.12270437,-147.04129
4.8,33.09162799,-147.25832
4.801,33.0605516,-147.08572
4.802,33.02947518,-147.24016
4.803,32.99839874,-147.22284
4.804,32.96732228,-147.38922
4.805,32.93624579,-147.21449
4.806,32.90516929,-147.27066
4.807,32.87409277,-147.35167
4.808,32.84301623,-147.40585
4.809,32.81193967,-147.47902
4.81,32.78086309,-147.46669
4.811,32.74978649,-147.54323
4.812,32.71870987,-147.45561
4.813,32.68763324,-147.67085
4.814,32.65655659,-147.55423
4.815,32.62547992,-147.60239
4.816,32.59440324,-147.5361
4.817,32.56332654,-147.72388
4.818,32.53224982,-147.80962
4.819,32.50117309,-147.77779
4.82,32.47009635,-147.85176
4.821,32.43901959,-147.83226
4.822,32.40794281,-147.90695
4.823,32.37686603,-147.89864
4.824,32.34578922,-147.83263
4.825,32.31471241,-148.01646
4.826,32.28363559,-148.04442
4.827,32.25255875,-147.96883
4.828,32.2214819,-148.02208
4.829,32.19040504,-148.28259
4.83,32.15932817,-148.03319
4.831,32.12825129,-148.09167
4.832,32.0971744,-148.29236
4.833,32.0660975,-148.24005
4.834,32.03502059,-148.40872
4.835,32.00394367,-148.34929
4.836,31.97286674,-148.37749
4.837,31.9417898,-148.38501
4.838,31.91071286,-148.42769
4.839,31.87963591,-148.34792
4.84,31.84855896,-148.40034
4.841,31.81748199,-148.4649
4.842,31.78640502,-148.33698
4.843,31.75532805,-148.56001
4.844,31.72425107,-148.56219
4.845,31.69317409,-148.61134
4.846,31.6620971,-148.62581
4.847,31.63102011,-148.67474
4.848,31.59994311,-148.76154
4.849,31.56886611,-148.58203
4.85,31.53778911,-148.71758
4.851,31.50671211,-148.83577
4.852,31.47563511,-148.8555
4.853,31.4445581,-148.68858
4.854,31.41348109,-148.96454
4.855,31.38240409,-148.86311
4.856,31.35132708,-148.9463
4.857,31.32025007,-148.95001
4.858,31.28917306,-149.07513
4.859,31.25809606,-148.94624
4.86,31.22701906,-149.0708
4.861,31.19594205,-149.04848
4.862,31.16486506,-149.04779
4.863,31.13378806,-149.17749
4.864,31.10271107,-149.33134
4.865,31.07163408,-149.28479
4.866,31.04055709,-149.25859
4.867,31.00948011,-149.19655
4.868,30.97840314,-149.33115
4.869,30.94732617,-149.2722
4.87,30.9162492,-149.24231
4.871,30.88517224,-149.35963
4.872,30.85409529,-149.27704
4.873,30.82301835,-149.40254
4.874,30.79194141,-149.51263
4.875,30.76086448,-149.55116
4.876,30.72978756,-149.55074
4.877,30.69871065,-149.58846
4.878,30.66763375,-149.45096
4.879,30.63655686,-149.6716
4.88,30.60547998,-149.731
4.881,30.5744031,-149.64886
4.882,30.54332624,-149.72754
4.883,30.51224939,-149.75829
4.884,30.48117256,-149.69557
4.885,30.45009573,-149.85905
4.886,30.41901892,-149.97795
4.887,30.38794212,-149.79385
4.888,30.35686534,-150.08641
4.889,30.32578857,-149.97859
4.89,30.29471181,-150.13553
4.891,30.26363507,-150.24788
4.892,30.23255835,-150.08434
4.893,30.20148164,-149.89186
4.894,30.17040494,-150.27849
4.895,30.13932827,-150.11732
4.896,30.10825161,-150.14034
4.897,30.07717496,-150.19258
4.898,30.04609834,-150.20004
4.899,30.01502174,-150.26428
4.9,29.98394515,-150.14351
4.901,29.95286858,-150.25381
4.902,29.92179204,-150.52504
4.903,29.89071551,-150.58112
4.904,29.85963901,-150.5589
4.905,29.82856252,-150.55762
4.906,29.79748606,-150.55917
4.907,29.76640962,-150.5153
4.908,29.73533321,-150.59441
4.909,29.70425681,-150.65044
4.91,29.67318044,-150.73579
4.911,29.6421041,-150.85947
4.912,29.61102777,-150.79878
4.913,29.57995148,-150.69682
4.914,29.54887521,-150.75758
4.915,29.51779896,-150.84595
4.916,29.48672274,-150.7812
4.917,29.45564655,-150.92128
4.918,29.42457039,-150.96205
4.919,29.39349425,-151.00652
4.92,29.36241814,-151.09428
4.921,29.33134206,-151.00919
4.922,29.30026601,-151.11923
4.923,29.26918999,-151.00714
4.924,29.238114,-151.11926
4.925,29.20703804,-151.01595
4.926,29.17596211,-151.08376
4.927,29.14488621,-151.18127
4.928,29.11381034,-151.20473
4.929,29.08273451,-151.14119
4.93,29.05165871,-151.18591
4.931,29.02058294,-151.31505
4.932,28.98950721,-151.28108
4.933,28.95843151,-151.40154
4.934,28.92735585,-151.49242
4.935,28.89628022,-151.48262
4.936,28.86520463,-151.52348
4.937,28.83412907,-151.54041
4.938,28.80305355,-151.4588
4.939,28.77197807,-151.58052
4.94,28.74090262,-151.59232
4.941,28.70982722,-151.6924
4.942,28.67875185,-151.49283
4.943,28.64767652,-151.75858
4.944,28.61660123,-151.72479
4.945,28.58552599,-151.67941
4.946,28.55445078,-151.83849
4.947,28.52337561,-151.7939
4.948,28.49230049,-151.7504
4.949,28.46122541,-151.98705
4.95,28.43015037,-151.95772
4.951,28.39907537,-151.89445
4.952,28.36800042,-151.994
4.953,28.33692551,-151.92189
4.954,28.30585064,-151.79375
4.955,28.27477583,-152.04956
4.956,28.24370105,-152.1958
4.957,28.21262633,-152.14072
4.958,28.18155165,-152.00333
4.959,28.15047701,-152.32069
4.96,28.11940243,-152.19789
4.961,28.08832789,-152.31181
4.962,28.0572534,-152.34335
4.963,28.02617896,-152.43854
4.964,27.99510457,-152.27162
4.965,27.96403023,-152.24954
4.966,27.93295594,-152.40047
4.967,27.90188171,-152.41415
4.968,27.87080752,-152.54578
4.969,27.83973339,-152.40416
4.97,27.80865931,-152.563
4.971,27.77758528,-152.49081
4.972,27.74651131,-152.46364
4.973,27.71543739,-152.40302
4.974,27.68436352,-152.69342
4.975,27.65328972,-152.54683
4.976,27.62221596,-152.56818
4.977,27.59114227,-152.79216
4.978,27.56006863,-152.65782
4.979,27.52899504,-152.77568
4.98,27.49792152,-152.67377
4.981,27.46684805,-152.75865
4.982,27.43577465,-152.88647
4.983,27.4047013,-152.81212
4.984,27.37362801,-152.94896
4.985,27.34255479,-152.92467
4.986,27.31148162,-153.10089
4.987,27.28040852,-153.09604
4.988,27.24933548,-153.03343
4.989,27.2182625,-153.18579
4.99,27.18718959,-152.99933
4.991,27.15611673,-153.02869
4.992,27.12504395,-153.23152
4.993,27.09397123,-153.13963
4.994,27.06289857,-153.15129
4.995,27.03182598,-153.10713
4.996,27.00075345,-153.28758
4.997,26.969681,-153.28065
4.998,26.93860861,-153.51657
4.999,26.90753629,-153.49478
5,26.87646404,-153.32358
