Freq,S11M,S22M,S33M,S44M,S11H,S22H,S33H,S44H
4.017,-5.1468554,-6.5688543,-11.519824,-11.32596,-4.709252835,-6.877234072,-11.81668751,-5.559833395
4.018,-5.1106815,-6.5581775,-11.520368,-11.366188,-4.711935551,-6.874477963,-11.80278357,-5.561417032
4.019,-5.0986257,-6.5443716,-11.501023,-11.327795,-4.71461979,-6.871738936,-11.78887865,-5.563002167
4.02,-5.1050401,-6.5421929,-11.507233,-11.309162,-4.717305521,-6.869016895,-11.77497337,-5.564588775
4.021,-5.1186738,-6.5499058,-11.475213,-11.298151,-4.719992713,-6.866311745,-11.76106834,-5.566176832
4.022,-5.1008611,-6.5247688,-11.519659,-11.274268,-4.722681335,-6.863623392,-11.74716419,-5.567766313
4.023,-5.0842347,-6.5402956,-11.521504,-11.245731,-4.725371356,-6.860951742,-11.73326151,-5.569357193
4.024,-5.1211534,-6.5376043,-11.503363,-11.231644,-4.728062747,-6.858296701,-11.71936089,-5.57094945
4.025,-5.0920453,-6.5278311,-11.505556,-11.236975,-4.730755478,-6.855658176,-11.70546289,-5.572543058
4.026,-5.0838299,-6.5240026,-11.488667,-11.212868,-4.733449519,-6.853036075,-11.69156811,-5.574137996
4.027,-5.1026978,-6.5381575,-11.513576,-11.199089,-4.73614484,-6.850430305,-11.67767709,-5.575734238
4.028,-5.1058393,-6.5418134,-11.530653,-11.146024,-4.738841412,-6.847840777,-11.66379038,-5.577331763
4.029,-5.0815945,-6.5119147,-11.516318,-11.14993,-4.741539207,-6.845267397,-11.64990852,-5.578930547
4.03,-5.1327519,-6.532208,-11.503897,-11.100555,-4.744238196,-6.842710076,-11.63603205,-5.580530569
4.031,-5.1232181,-6.5424972,-11.527675,-11.050307,-4.74693835,-6.840168723,-11.62216148,-5.582131805
4.032,-5.1116853,-6.5065093,-11.506906,-11.055743,-4.74963964,-6.83764325,-11.60829732,-5.583734235
4.033,-5.1317177,-6.5443287,-11.512828,-11.015462,-4.75234204,-6.835133566,-11.59444009,-5.585337836
4.034,-5.1452961,-6.507267,-11.489587,-10.982599,-4.75504552,-6.832639584,-11.58059027,-5.586942586
4.035,-5.1228843,-6.5289068,-11.513164,-10.989958,-4.757750054,-6.830161214,-11.56674835,-5.588548465
4.036,-5.130568,-6.546083,-11.509856,-10.93167,-4.760455613,-6.82769837,-11.55291481,-5.590155451
4.037,-5.165081,-6.5546794,-11.49433,-10.927071,-4.763162172,-6.825250964,-11.53909011,-5.591763525
4.038,-5.1267595,-6.5446987,-11.507227,-10.89714,-4.765869702,-6.82281891,-11.52527472,-5.593372664
4.039,-5.0890279,-6.5366116,-11.494243,-10.916161,-4.768578178,-6.82040212,-11.51146908,-5.594982849
4.04,-5.1421366,-6.5420856,-11.502743,-10.851616,-4.771287572,-6.818000509,-11.49767363,-5.596594059
4.041,-5.1434655,-6.5461965,-11.534589,-10.858663,-4.773997859,-6.815613992,-11.48388883,-5.598206276
4.042,-5.1401415,-6.5319505,-11.529832,-10.828046,-4.776709012,-6.813242484,-11.47011508,-5.599819479
4.043,-5.1486988,-6.5440326,-11.519331,-10.81231,-4.779421006,-6.8108859,-11.45635281,-5.601433648
4.044,-5.1292911,-6.5368018,-11.51396,-10.796975,-4.782133814,-6.808544155,-11.44260243,-5.603048765
4.045,-5.1352196,-6.5270319,-11.520884,-10.774355,-4.784847412,-6.806217168,-11.42886434,-5.60466481
4.046,-5.1388474,-6.5439157,-11.487654,-10.768408,-4.787561774,-6.803904854,-11.41513895,-5.606281765
4.047,-5.1432333,-6.5243444,-11.491571,-10.71282,-4.790276875,-6.80160713,-11.40142663,-5.607899612
4.048,-5.1408901,-6.5647717,-11.507286,-10.705758,-4.79299269,-6.799323915,-11.38772776,-5.609518331
4.049,-5.1270986,-6.5277796,-11.483143,-10.723228,-4.795709195,-6.797055126,-11.37404273,-5.611137904
4.05,-5.1230612,-6.5232306,-11.465471,-10.688004,-4.798426365,-6.794800682,-11.3603719,-5.612758315
4.051,-5.1453476,-6.5347023,-11.512082,-10.646045,-4.801144177,-6.792560502,-11.34671562,-5.614379544
4.052,-5.1560121,-6.5335293,-11.504769,-10.609707,-4.803862605,-6.790334506,-11.33307425,-5.616001575
4.053,-5.1217122,-6.5139561,-11.489507,-10.631359,-4.806581626,-6.788122613,-11.31944814,-5.61762439
4.054,-5.1249027,-6.504693,-11.510106,-10.618905,-4.809301217,-6.785924744,-11.30583761,-5.619247972
4.055,-5.1295133,-6.536056,-11.489593,-10.61292,-4.812021354,-6.783740819,-11.29224301,-5.620872304
4.056,-5.1330314,-6.5222101,-11.484392,-10.577922,-4.814742014,-6.78157076,-11.27866466,-5.62249737
4.057,-5.1359344,-6.5047064,-11.485203,-10.560305,-4.817463174,-6.779414488,-11.26510287,-5.624123152
4.058,-5.1393342,-6.5339727,-11.483195,-10.517034,-4.820184811,-6.777271925,-11.25155797,-5.625749635
4.059,-5.1423111,-6.5369492,-11.517341,-10.528447,-4.822906902,-6.775142994,-11.23803025,-5.627376801
4.06,-5.1539087,-6.5388856,-11.510772,-10.513313,-4.825629425,-6.773027618,-11.22452001,-5.629004637
4.061,-5.1673012,-6.5478091,-11.514951,-10.474665,-4.828352358,-6.770925719,-11.21102754,-5.630633124
4.062,-5.1526065,-6.5308499,-11.504241,-10.463393,-4.831075678,-6.768837221,-11.19755315,-5.632262249
4.063,-5.1309791,-6.5078545,-11.498874,-10.457026,-4.833799364,-6.766762049,-11.18409709,-5.633891994
4.064,-5.1490507,-6.5406852,-11.49353,-10.447237,-4.836523393,-6.764700126,-11.17065966,-5.635522347
4.065,-5.1914377,-6.5353141,-11.487771,-10.376126,-4.839247744,-6.762651378,-11.15724111,-5.63715329
4.066,-5.15939,-6.5593481,-11.470194,-10.401741,-4.841972397,-6.760615731,-11.14384172,-5.638784809
4.067,-5.1417246,-6.5037203,-11.443292,-10.367738,-4.844697329,-6.758593109,-11.13046173,-5.64041689
4.068,-5.1644139,-6.5367999,-11.476917,-10.372066,-4.847422519,-6.756583438,-11.11710141,-5.642049518
4.069,-5.1918063,-6.550355,-11.487886,-10.322742,-4.850147948,-6.754586646,-11.103761,-5.643682679
4.07,-5.1765652,-6.5021477,-11.431002,-10.331712,-4.852873593,-6.752602659,-11.09044074,-5.645316358
4.071,-5.1539788,-6.5484118,-11.45725,-10.31188,-4.855599435,-6.750631404,-11.07714087,-5.646950541
4.072,-5.1712179,-6.5439339,-11.462873,-10.264915,-4.858325453,-6.74867281,-11.06386161,-5.648585215
4.073,-5.1570358,-6.5077543,-11.456188,-10.296638,-4.861051627,-6.746726803,-11.0506032,-5.650220366
4.074,-5.1977439,-6.5076861,-11.45106,-10.24071,-4.863777937,-6.744793312,-11.03736585,-5.65185598
4.075,-5.1748433,-6.5118542,-11.448466,-10.23682,-4.866504363,-6.742872267,-11.02414978,-5.653492044
4.076,-5.1820812,-6.5643573,-11.46964,-10.218519,-4.869230886,-6.740963596,-11.01095521,-5.655128545
4.077,-5.1558003,-6.5320125,-11.444403,-10.194368,-4.871957486,-6.739067229,-10.99778232,-5.656765469
4.078,-5.1716776,-6.5603728,-11.437099,-10.189852,-4.874684144,-6.737183096,-10.98463134,-5.658402804
4.079,-5.1554465,-6.5242577,-11.442562,-10.173847,-4.877410841,-6.735311128,-10.97150244,-5.660040537
4.08,-5.1849966,-6.5080428,-11.427563,-10.156759,-4.880137556,-6.733451254,-10.95839583,-5.661678656
4.081,-5.1737494,-6.5316024,-11.41873,-10.172277,-4.882864273,-6.731603406,-10.94531169,-5.663317147
4.082,-5.1750212,-6.5660133,-11.449262,-10.140189,-4.885590972,-6.729767515,-10.93225021,-5.664955999
4.083,-5.1944761,-6.5451789,-11.420994,-10.066171,-4.888317634,-6.727943514,-10.91921156,-5.666595199
4.084,-5.1956983,-6.5305591,-11.407123,-10.064178,-4.891044241,-6.726131333,-10.90619591,-5.668234736
4.085,-5.208137,-6.5131049,-11.406822,-10.062238,-4.893770775,-6.724330907,-10.89320344,-5.669874597
4.086,-5.1934061,-6.5260019,-11.421154,-10.030372,-4.896497218,-6.722542168,-10.88023431,-5.671514772
4.087,-5.1965175,-6.5507402,-11.442977,-10.078584,-4.899223552,-6.720765048,-10.86728869,-5.673155247
4.088,-5.2138071,-6.5647535,-11.405969,-10.016654,-4.901949759,-6.718999482,-10.85436672,-5.674796013
4.089,-5.2003555,-6.5699792,-11.424454,-10.013343,-4.904675822,-6.717245404,-10.84146856,-5.676437057
4.09,-5.1840053,-6.5105205,-11.420945,-9.988843,-4.907401723,-6.715502747,-10.82859436,-5.678078368
4.091,-5.1760859,-6.5461807,-11.410114,-9.9901619,-4.910127444,-6.713771447,-10.81574427,-5.679719936
4.092,-5.2102151,-6.5512996,-11.423429,-9.9610729,-4.912852969,-6.712051439,-10.80291842,-5.681361749
4.093,-5.2154851,-6.5340538,-11.392083,-9.9383907,-4.915578281,-6.710342657,-10.79011696,-5.683003797
4.094,-5.2258325,-6.5599771,-11.440094,-9.9427586,-4.918303363,-6.708645039,-10.77734001,-5.684646069
4.095,-5.210093,-6.5262232,-11.410342,-9.9145393,-4.921028197,-6.706958518,-10.76458772,-5.686288555
4.096,-5.2222586,-6.5597134,-11.401545,-9.9119339,-4.923752768,-6.705283034,-10.75186019,-5.687931243
4.097,-5.243856,-6.5639067,-11.374436,-9.8782158,-4.92647706,-6.70361852,-10.73915757,-5.689574125
4.098,-5.2089424,-6.5609903,-11.407476,-9.866046,-4.929201054,-6.701964916,-10.72647996,-5.69121719
4.099,-5.2289329,-6.5636787,-11.387516,-9.855691,-4.931924737,-6.700322159,-10.71382749,-5.692860427
4.1,-5.1894813,-6.5592318,-11.386458,-9.8529501,-4.934648091,-6.698690185,-10.70120026,-5.694503827
4.101,-5.2141352,-6.5527444,-11.372644,-9.8123636,-4.9373711,-6.697068934,-10.68859838,-5.696147381
4.102,-5.205523,-6.5327177,-11.376708,-9.7834892,-4.940093749,-6.695458343,-10.67602197,-5.697791078
4.103,-5.2020769,-6.5349092,-11.370551,-9.8101959,-4.942816023,-6.693858352,-10.66347111,-5.699434909
4.104,-5.2261901,-6.5499387,-11.364699,-9.7792034,-4.945537906,-6.692268899,-10.65094593,-5.701078864
4.105,-5.2228575,-6.5460663,-11.329521,-9.7538996,-4.948259382,-6.690689924,-10.6384465,-5.702722935
4.106,-5.2087345,-6.544188,-11.358614,-9.7605696,-4.950980436,-6.689121367,-10.62597292,-5.704367112
4.107,-5.2181273,-6.5395565,-11.359354,-9.7562265,-4.953701053,-6.687563168,-10.61352529,-5.706011386
4.108,-5.1974998,-6.5594082,-11.369162,-9.7599144,-4.956421219,-6.686015267,-10.6011037,-5.707655748
4.109,-5.2229719,-6.5365276,-11.294724,-9.7004051,-4.959140918,-6.684477605,-10.58870821,-5.709300189
4.11,-5.2032342,-6.5362816,-11.322037,-9.6986294,-4.961860135,-6.682950122,-10.57633893,-5.710944701
4.111,-5.2070518,-6.5397143,-11.314136,-9.6841335,-4.964578857,-6.681432761,-10.56399592,-5.712589275
4.112,-5.2109518,-6.5507274,-11.312549,-9.6712275,-4.967297068,-6.679925462,-10.55167927,-5.714233901
4.113,-5.2196388,-6.5553541,-11.318961,-9.6551313,-4.970014755,-6.678428169,-10.53938905,-5.715878573
4.114,-5.222033,-6.5572653,-11.301866,-9.6469545,-4.972731903,-6.676940822,-10.52712532,-5.717523281
4.115,-5.2227864,-6.5536079,-11.263723,-9.627162,-4.975448498,-6.675463365,-10.51488816,-5.719168018
4.116,-5.2348156,-6.5402346,-11.281003,-9.6015892,-4.978164526,-6.673995741,-10.50267763,-5.720812774
4.117,-5.2375264,-6.5527716,-11.296792,-9.608345,-4.980879974,-6.672537893,-10.4904938,-5.722457543
4.118,-5.2158957,-6.5696411,-11.27851,-9.5912819,-4.983594827,-6.671089763,-10.47833672,-5.724102316
4.119,-5.226172,-6.5529084,-11.268626,-9.5618906,-4.986309072,-6.669651297,-10.46620646,-5.725747085
4.12,-5.2034636,-6.5457635,-11.265385,-9.5604372,-4.989022696,-6.668222439,-10.45410307,-5.727391842
4.121,-5.1922832,-6.5395794,-11.262136,-9.5433378,-4.991735685,-6.666803132,-10.4420266,-5.729036581
4.122,-5.2123728,-6.5465889,-11.249044,-9.4989395,-4.994448026,-6.665393321,-10.42997711,-5.730681293
4.123,-5.2147627,-6.5697522,-11.263225,-9.5185471,-4.997159706,-6.663992952,-10.41795464,-5.732325971
4.124,-5.255764,-6.5192928,-11.228902,-9.4749756,-4.999870712,-6.662601969,-10.40595924,-5.733970607
4.125,-5.2342844,-6.5468907,-11.280405,-9.4692154,-5.00258103,-6.661220319,-10.39399096,-5.735615195
4.126,-5.2284646,-6.5586061,-11.24407,-9.466198,-5.005290649,-6.659847947,-10.38204983,-5.737259727
4.127,-5.2415094,-6.5444055,-11.205469,-9.4473505,-5.007999555,-6.658484799,-10.3701359,-5.738904195
4.128,-5.2415447,-6.5655456,-11.205606,-9.4196739,-5.010707736,-6.657130822,-10.35824921,-5.740548593
4.129,-5.2192273,-6.5586905,-11.211241,-9.4154129,-5.01341518,-6.655785962,-10.34638979,-5.742192915
4.13,-5.2267199,-6.5658393,-11.199129,-9.4113293,-5.016121874,-6.654450168,-10.33455768,-5.743837152
4.131,-5.2383742,-6.5645585,-11.22167,-9.3763428,-5.018827806,-6.653123385,-10.3227529,-5.745481298
4.132,-5.2462711,-6.5716305,-11.209405,-9.3746119,-5.021532963,-6.651805562,-10.31097549,-5.747125347
4.133,-5.2484493,-6.584435,-11.216799,-9.3753138,-5.024237335,-6.650496646,-10.29922548,-5.748769292
4.134,-5.2455077,-6.556221,-11.172244,-9.3287649,-5.026940908,-6.649196586,-10.28750289,-5.750413126
4.135,-5.234273,-6.5837975,-11.197851,-9.3348112,-5.029643671,-6.647905331,-10.27580775,-5.752056843
4.136,-5.2165747,-6.5711913,-11.175675,-9.315774,-5.032345613,-6.646622827,-10.26414008,-5.753700436
4.137,-5.2403069,-6.5742674,-11.209106,-9.3092537,-5.035046721,-6.645349026,-10.2524999,-5.7553439
4.138,-5.2428632,-6.593698,-11.183354,-9.3086023,-5.037746985,-6.644083876,-10.24088723,-5.756987227
4.139,-5.2552309,-6.5687776,-11.152116,-9.285367,-5.040446393,-6.642827327,-10.22930209,-5.758630412
4.14,-5.2566037,-6.6105156,-11.193834,-9.2901907,-5.043144933,-6.641579328,-10.21774449,-5.760273448
4.141,-5.2267537,-6.5780702,-11.150743,-9.2605457,-5.045842594,-6.640339829,-10.20621445,-5.76191633
4.142,-5.2469864,-6.5927749,-11.158603,-9.2433681,-5.048539365,-6.639108782,-10.19471198,-5.763559051
4.143,-5.2526398,-6.5814757,-11.135041,-9.2517176,-5.051235236,-6.637886136,-10.18323709,-5.765201606
4.144,-5.2576571,-6.5917287,-11.137784,-9.2286501,-5.053930195,-6.636671842,-10.17178979,-5.766843989
4.145,-5.2488074,-6.5745001,-11.118091,-9.1880207,-5.056624232,-6.635465852,-10.16037008,-5.768486193
4.146,-5.2384624,-6.5750513,-11.122169,-9.2083282,-5.059317335,-6.634268117,-10.14897799,-5.770128214
4.147,-5.2606106,-6.5770345,-11.102661,-9.1657972,-5.062009495,-6.633078589,-10.1376135,-5.771770045
4.148,-5.2424178,-6.5671015,-11.091825,-9.1843128,-5.0647007,-6.631897219,-10.12627662,-5.773411682
4.149,-5.2600374,-6.5916805,-11.130328,-9.1783524,-5.067390941,-6.63072396,-10.11496736,-5.775053118
4.15,-5.2520928,-6.5987868,-11.094583,-9.1549273,-5.070080206,-6.629558764,-10.10368572,-5.776694347
4.151,-5.2719507,-6.612772,-11.111443,-9.1251011,-5.072768486,-6.628401584,-10.09243169,-5.778335366
4.152,-5.249723,-6.6053977,-11.109249,-9.1454926,-5.07545577,-6.627252373,-10.08120527,-5.779976167
4.153,-5.2630496,-6.6256061,-11.082353,-9.1180372,-5.078142049,-6.626111084,-10.07000647,-5.781616747
4.154,-5.2657642,-6.6217995,-11.08954,-9.1117678,-5.080827312,-6.624977671,-10.05883527,-5.783257099
4.155,-5.2355194,-6.588347,-11.073245,-9.0979509,-5.083511549,-6.623852087,-10.04769166,-5.784897219
4.156,-5.2373352,-6.586184,-11.059523,-9.0989227,-5.086194751,-6.622734286,-10.03657565,-5.786537101
4.157,-5.2531915,-6.6005259,-11.052031,-9.0631733,-5.088876908,-6.621624222,-10.02548722,-5.78817674
4.158,-5.2865777,-6.6018448,-11.065838,-9.0297394,-5.091558011,-6.62052185,-10.01442636,-5.789816132
4.159,-5.2728124,-6.5842838,-11.047322,-9.0204363,-5.094238049,-6.619427125,-10.00339307,-5.791455271
4.16,-5.2365785,-6.6153154,-11.050989,-9.0353756,-5.096917013,-6.618340001,-9.992387329,-5.793094152
4.161,-5.2530107,-6.6278567,-11.026667,-9.0289383,-5.099594894,-6.617260434,-9.981409125,-5.794732771
4.162,-5.280416,-6.6058636,-11.025512,-9.006546,-5.102271683,-6.616188378,-9.970458444,-5.796371123
4.163,-5.2451334,-6.6176701,-11.040869,-9.0171309,-5.10494737,-6.615123791,-9.959535272,-5.798009202
4.164,-5.268961,-6.6012244,-11.003207,-8.9850483,-5.107621946,-6.614066627,-9.948639592,-5.799647005
4.165,-5.2243567,-6.5974936,-10.972673,-8.9878168,-5.110295403,-6.613016842,-9.937771386,-5.801284526
4.166,-5.2660165,-6.6217074,-10.980515,-8.9622784,-5.11296773,-6.611974394,-9.926930637,-5.802921761
4.167,-5.2459602,-6.6061563,-10.978363,-8.9405098,-5.11563892,-6.610939238,-9.916117325,-5.804558706
4.168,-5.2779274,-6.6063876,-10.994745,-8.9536533,-5.118308964,-6.609911332,-9.905331429,-5.806195355
4.169,-5.2651582,-6.6174607,-10.967073,-8.9214668,-5.120977852,-6.608890632,-9.894572929,-5.807831704
4.17,-5.2635794,-6.610466,-10.986414,-8.9305048,-5.123645576,-6.607877096,-9.883841803,-5.809467749
4.171,-5.2744794,-6.6436386,-10.976798,-8.9092159,-5.126312127,-6.606870681,-9.873138026,-5.811103486
4.172,-5.2632394,-6.6060324,-10.93541,-8.8829575,-5.128977497,-6.605871345,-9.862461575,-5.812738909
4.173,-5.2763939,-6.6187797,-10.953526,-8.8703451,-5.131641678,-6.604879047,-9.851812425,-5.814374015
4.174,-5.2544146,-6.6316338,-10.939206,-8.8744392,-5.134304661,-6.603893743,-9.841190551,-5.816008799
4.175,-5.2493777,-6.621078,-10.943666,-8.8756142,-5.136966438,-6.602915393,-9.830595925,-5.817643258
4.176,-5.2759285,-6.6421771,-10.946704,-8.845252,-5.139627,-6.601943956,-9.82002852,-5.819277386
4.177,-5.2619314,-6.6149678,-10.906205,-8.8496628,-5.14228634,-6.600979389,-9.809488308,-5.82091118
4.178,-5.2772202,-6.6306667,-10.911127,-8.8274336,-5.144944449,-6.600021653,-9.79897526,-5.822544635
4.179,-5.287766,-6.5959606,-10.896446,-8.80404,-5.147601319,-6.599070706,-9.788489346,-5.824177747
4.18,-5.2720003,-6.6269169,-10.914388,-8.8103323,-5.150256943,-6.598126508,-9.778030535,-5.825810513
4.181,-5.2642174,-6.6418548,-10.897577,-8.8215981,-5.152911312,-6.597189018,-9.767598796,-5.827442928
4.182,-5.2700276,-6.6171436,-10.861755,-8.7881413,-5.155564419,-6.596258198,-9.757194097,-5.829074988
4.183,-5.2865925,-6.6312699,-10.915977,-8.7908926,-5.158216256,-6.595334006,-9.746816405,-5.830706689
4.184,-5.2688451,-6.6632028,-10.890564,-8.8098249,-5.160866815,-6.594416403,-9.736465687,-5.832338028
4.185,-5.2706361,-6.6156058,-10.853374,-8.7505913,-5.163516089,-6.59350535,-9.726141908,-5.833969
4.186,-5.2617531,-6.6320329,-10.860443,-8.7639637,-5.16616407,-6.592600808,-9.715845033,-5.835599601
4.187,-5.2895327,-6.6727467,-10.874607,-8.7303305,-5.168810751,-6.591702737,-9.705575027,-5.837229827
4.188,-5.2898698,-6.6460319,-10.860738,-8.7212601,-5.171456125,-6.590811099,-9.695331854,-5.838859675
4.189,-5.2687778,-6.620749,-10.818144,-8.7403831,-5.174100183,-6.589925855,-9.685115478,-5.840489141
4.19,-5.3018942,-6.6345668,-10.846501,-8.6910429,-5.176742919,-6.589046967,-9.674925859,-5.842118221
4.191,-5.2611756,-6.6543169,-10.817106,-8.7092819,-5.179384325,-6.588174397,-9.664762962,-5.843746911
4.192,-5.2639837,-6.653182,-10.813858,-8.7065182,-5.182024395,-6.587308106,-9.654626747,-5.845375208
4.193,-5.2954903,-6.6449714,-10.807439,-8.6689062,-5.184663121,-6.586448057,-9.644517174,-5.847003107
4.194,-5.3096461,-6.6606803,-10.827538,-8.6734743,-5.187300496,-6.585594213,-9.634434205,-5.848630606
4.195,-5.2727475,-6.6565819,-10.807873,-8.6729546,-5.189936514,-6.584746535,-9.624377799,-5.8502577
4.196,-5.2629046,-6.667563,-10.770855,-8.6714973,-5.192571167,-6.583904987,-9.614347916,-5.851884386
4.197,-5.2686033,-6.6595526,-10.766948,-8.6566248,-5.195204448,-6.583069532,-9.604344513,-5.853510659
4.198,-5.2874951,-6.6931777,-10.773389,-8.6432009,-5.197836351,-6.582240133,-9.59436755,-5.855136518
4.199,-5.258348,-6.6637378,-10.767097,-8.6392517,-5.20046687,-6.581416754,-9.584416983,-5.856761957
4.2,-5.2465935,-6.6631541,-10.736928,-8.6203709,-5.203095996,-6.580599357,-9.574492771,-5.858386974
4.201,-5.2781796,-6.6459527,-10.722371,-8.6140909,-5.205723724,-6.579787908,-9.564594869,-5.860011564
4.202,-5.2972431,-6.674983,-10.711072,-8.5820866,-5.208350048,-6.578982369,-9.554723235,-5.861635725
4.203,-5.2799525,-6.6617274,-10.718235,-8.5917759,-5.21097496,-6.578182706,-9.544877824,-5.863259452
4.204,-5.2944221,-6.6576452,-10.725231,-8.5569582,-5.213598454,-6.577388882,-9.535058591,-5.864882743
4.205,-5.2763267,-6.6747684,-10.698215,-8.5654402,-5.216220524,-6.576600862,-9.525265492,-5.866505593
4.206,-5.2987003,-6.7124639,-10.701316,-8.564908,-5.218841164,-6.575818611,-9.515498481,-5.868128
4.207,-5.2687945,-6.6995564,-10.714171,-8.5367575,-5.221460367,-6.575042094,-9.505757512,-5.86974996
4.208,-5.2868257,-6.7289295,-10.723358,-8.5235386,-5.224078127,-6.574271276,-9.496042538,-5.871371469
4.209,-5.2831583,-6.6702695,-10.689895,-8.5053291,-5.226694437,-6.573506122,-9.486353515,-5.872992524
4.21,-5.2804441,-6.6867023,-10.646007,-8.5066261,-5.229309293,-6.572746598,-9.476690393,-5.874613122
4.211,-5.2941461,-6.6822071,-10.662195,-8.4804296,-5.231922687,-6.571992669,-9.467053127,-5.876233259
4.212,-5.2579565,-6.6905184,-10.686325,-8.4911823,-5.234534613,-6.571244302,-9.457441667,-5.877852932
4.213,-5.2714367,-6.7029085,-10.680458,-8.4905529,-5.237145066,-6.570501462,-9.447855967,-5.879472138
4.214,-5.3082652,-6.6896739,-10.644439,-8.464467,-5.23975404,-6.569764116,-9.438295978,-5.881090872
4.215,-5.2934175,-6.6894217,-10.64209,-8.4615564,-5.242361529,-6.56903223,-9.428761651,-5.882709133
4.216,-5.2800555,-6.7067256,-10.674747,-8.4881506,-5.244967527,-6.568305771,-9.419252937,-5.884326915
4.217,-5.2958674,-6.685719,-10.632735,-8.4164143,-5.247572028,-6.567584705,-9.409769786,-5.885944217
4.218,-5.2981229,-6.6959162,-10.60001,-8.4168482,-5.250175026,-6.566869,-9.400312149,-5.887561035
4.219,-5.2799783,-6.6983361,-10.606701,-8.4202137,-5.252776517,-6.566158622,-9.390879977,-5.889177365
4.22,-5.3049335,-6.6977944,-10.596586,-8.4136,-5.255376493,-6.565453539,-9.381473218,-5.890793205
4.221,-5.2917171,-6.7005529,-10.579712,-8.3947496,-5.25797495,-6.564753718,-9.372091823,-5.89240855
4.222,-5.2658114,-6.7129288,-10.606284,-8.3717175,-5.260571882,-6.564059127,-9.36273574,-5.894023398
4.223,-5.273324,-6.692771,-10.565751,-8.3651419,-5.263167284,-6.563369735,-9.353404919,-5.895637746
4.224,-5.2636743,-6.6991434,-10.543499,-8.3825827,-5.26576115,-6.562685508,-9.344099308,-5.897251589
4.225,-5.2885633,-6.7199316,-10.579812,-8.3601227,-5.268353475,-6.562006415,-9.334818856,-5.898864926
4.226,-5.2929983,-6.7165756,-10.529886,-8.3540154,-5.270944253,-6.561332424,-9.325563511,-5.900477752
4.227,-5.3014436,-6.7391734,-10.543353,-8.3447475,-5.273533479,-6.560663504,-9.31633322,-5.902090064
4.228,-5.2870126,-6.7066731,-10.545536,-8.3249464,-5.276121148,-6.559999624,-9.307127932,-5.90370186
4.229,-5.284081,-6.7503099,-10.538853,-8.3230286,-5.278707254,-6.559340752,-9.297947595,-5.905313135
4.23,-5.2995524,-6.734549,-10.509806,-8.3027058,-5.281291793,-6.558686857,-9.288792155,-5.906923887
4.231,-5.2595873,-6.7469387,-10.520551,-8.3180256,-5.283874759,-6.558037909,-9.27966156,-5.908534113
4.232,-5.3049688,-6.7099233,-10.493049,-8.3128853,-5.286456147,-6.557393877,-9.270555757,-5.910143808
4.233,-5.2828617,-6.7325392,-10.530155,-8.3280296,-5.289035952,-6.55675473,-9.261474692,-5.911752971
4.234,-5.2941608,-6.7463927,-10.48794,-8.2791271,-5.29161417,-6.556120438,-9.252418313,-5.913361597
4.235,-5.2743168,-6.7236762,-10.480468,-8.270484,-5.294190794,-6.555490971,-9.243386565,-5.914969684
4.236,-5.2639451,-6.7217188,-10.484015,-8.2889462,-5.29676582,-6.554866299,-9.234379395,-5.916577228
4.237,-5.268733,-6.7435174,-10.472217,-8.2882214,-5.299339244,-6.554246391,-9.225396749,-5.918184226
4.238,-5.2801023,-6.7442412,-10.477256,-8.2797346,-5.301911059,-6.553631219,-9.216438572,-5.919790674
4.239,-5.2814698,-6.7384038,-10.465523,-8.257535,-5.304481262,-6.553020753,-9.207504812,-5.921396571
4.24,-5.2781415,-6.7394829,-10.432243,-8.232398,-5.307049848,-6.552414963,-9.198595413,-5.923001912
4.241,-5.2513676,-6.7397614,-10.419135,-8.2366304,-5.309616812,-6.55181382,-9.18971032,-5.924606694
4.242,-5.3023028,-6.7525625,-10.413774,-8.2225847,-5.312182149,-6.551217295,-9.18084948,-5.926210914
4.243,-5.2977777,-6.7602329,-10.424946,-8.2315092,-5.314745855,-6.550625359,-9.172012837,-5.927814568
4.244,-5.2609496,-6.7510929,-10.432589,-8.218935,-5.317307924,-6.550037984,-9.163200336,-5.929417654
4.245,-5.3291321,-6.7618241,-10.413294,-8.1920376,-5.319868352,-6.54945514,-9.154411924,-5.931020168
4.246,-5.2717876,-6.7422051,-10.372903,-8.2175417,-5.322427136,-6.5488768,-9.145647544,-5.932622108
4.247,-5.2832594,-6.782176,-10.39966,-8.1789465,-5.324984269,-6.548302934,-9.136907141,-5.934223469
4.248,-5.2990079,-6.7772722,-10.405944,-8.1919193,-5.327539748,-6.547733515,-9.12819066,-5.935824249
4.249,-5.2759471,-6.7699299,-10.37423,-8.1780272,-5.330093568,-6.547168515,-9.119498045,-5.937424444
4.25,-5.2920246,-6.7440305,-10.364578,-8.1465054,-5.332645725,-6.546607906,-9.110829242,-5.939024051
4.251,-5.2746172,-6.7322588,-10.317207,-8.1680136,-5.335196214,-6.546051661,-9.102184195,-5.940623066
4.252,-5.3169742,-6.7835932,-10.368513,-8.1816378,-5.337745031,-6.54549975,-9.093562847,-5.942221488
4.253,-5.2959757,-6.805758,-10.373231,-8.1388168,-5.340292171,-6.544952149,-9.084965144,-5.943819311
4.254,-5.3059115,-6.7630076,-10.302709,-8.1257572,-5.342837631,-6.544408828,-9.076391029,-5.945416534
4.255,-5.3132672,-6.7662988,-10.353365,-8.109127,-5.345381406,-6.543869761,-9.067840446,-5.947013153
