!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, April 01, 2016 14:28:56
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm),S11 SWR(U)
1534000000,16.078972,-145.68497,29.797506
1535000000,16.072033,-145.29759,29.669699
1536000000,16.109505,-144.78806,29.418303
1537000000,15.437778,-142.9756,29.997339
1538000000,15.684149,-142.12193,29.224161
1539000000,15.845368,-141.93079,28.863918
1540000000,15.516355,-141.36414,29.256948
1541000000,15.137313,-140.38037,29.609251
1542000000,15.37811,-139.64587,28.886307
1543000000,14.907484,-139.42126,29.69706
1544000000,15.047243,-138.06628,28.925837
1545000000,15.139278,-137.49428,28.544762
1546000000,14.938964,-136.90433,28.703388
1547000000,14.690155,-136.38826,28.988417
1548000000,14.609458,-135.06035,28.65163
1549000000,14.636229,-134.28099,28.312969
1550000000,14.184006,-133.78658,29.012379
1551000000,14.516178,-133.10403,28.108757
1552000000,14.017253,-132.85396,28.996391
1553000000,13.712899,-132.22017,29.383844
1554000000,14.339755,-131.47766,27.84741
1555000000,13.626983,-130.41974,28.871256
1556000000,13.202378,-129.75761,29.523441
1557000000,13.452704,-129.80515,29.001095
1558000000,13.023429,-129.12965,29.67288
1559000000,13.560574,-128.12308,28.13349
1560000000,12.999489,-127.7617,29.185406
1561000000,13.171848,-126.53613,28.335657
1562000000,12.845868,-126.74654,29.126329
1563000000,12.189488,-125.41691,30.120621
1564000000,12.690658,-125.34285,28.918818
1565000000,12.142162,-124.78528,29.975784
1566000000,12.401746,-123.55813,28.865181
1567000000,12.819305,-123.55618,27.938362
1568000000,11.947226,-123.05618,29.739918
1569000000,12.262431,-122.3776,28.714195
1570000000,12.065083,-122.31239,29.150555
1571000000,11.849331,-120.84929,29.07266
1572000000,12.102475,-120.36366,28.279306
1573000000,11.74153,-120.23832,29.084684
1574000000,11.701068,-119.18098,28.75066
1575000000,11.55677,-119.41399,29.20101
1576000000,11.05587,-118.33665,30.042671
1577000000,11.032792,-117.92606,29.92868
1578000000,11.874566,-117.62216,27.713949
1579000000,11.439996,-116.79128,28.410753
1580000000,10.927467,-116.17372,29.461901
1581000000,11.312678,-115.39059,28.150484
1582000000,11.245852,-115.42564,28.329912
1583000000,11.001481,-114.64984,28.625971
1584000000,10.722898,-114.13947,29.14212
1585000000,10.997893,-113.83684,28.296957
1586000000,10.508689,-113.45484,29.431992
1587000000,10.172292,-112.57151,30.000843
1588000000,10.483636,-112.01227,28.880251
1589000000,10.183704,-111.91207,29.67655
1590000000,10.462713,-111.05095,28.526911
1591000000,10.328013,-110.69485,28.741346
1592000000,10.203112,-110.08517,28.824837
1593000000,9.8798561,-110.06123,29.746334
1594000000,10.153464,-109.47543,28.700104
1595000000,10.138562,-108.7978,28.449659
1596000000,10.029852,-108.35883,28.564087
1597000000,9.8998232,-107.98811,28.772701
1598000000,9.632556,-106.88617,29.069895
1599000000,9.4074154,-107.20126,29.90169
1600000000,9.6328239,-106.4441,28.87306
1601000000,9.6262274,-106.06135,28.723446
1602000000,9.25455,-105.38195,29.553778
1603000000,9.2960415,-104.97029,29.236694
1604000000,9.377183,-105.02696,29.011763
1605000000,9.5810709,-104.36244,28.110159
1606000000,9.1801109,-104.24712,29.272095
1607000000,9.3384485,-103.27648,28.348965
1608000000,9.0263681,-103.42946,29.388954
1609000000,9.3965883,-102.71317,27.928154
1610000000,8.6678877,-102.14774,29.983866
1611000000,9.2520761,-101.91444,28.005896
1612000000,9.021328,-101.48682,28.521614
1613000000,8.5623589,-101.14839,29.874893
1614000000,8.7412786,-100.50713,28.972898
1615000000,8.676095,-100.19955,29.045998
1616000000,8.6866179,-99.796196,28.825186
1617000000,8.7738085,-99.283394,28.308523
1618000000,8.6659431,-98.74279,28.410028
1619000000,8.3915644,-98.949127,29.427382
1620000000,8.6117716,-98.09153,28.288933
1621000000,8.6004934,-98.052849,28.308002
1622000000,8.5625763,-97.667374,28.255703
1623000000,8.3690262,-97.047295,28.614067
1624000000,8.6297703,-96.631851,27.570927
1625000000,8.5278025,-96.010918,27.616446
1626000000,8.2601776,-95.691933,28.35438
1627000000,8.0945101,-95.551041,28.862774
1628000000,8.340107,-95.537628,28.014292
1629000000,8.1547661,-94.873581,28.334602
1630000000,7.9018092,-94.260086,28.939579
1631000000,8.0963125,-94.107613,28.179319
1632000000,8.3584814,-93.263962,26.924765
1633000000,8.0242901,-93.463943,28.128679
1634000000,7.7771611,-92.75161,28.67314
1635000000,7.7401543,-92.705254,28.786842
1636000000,7.7302561,-92.384705,28.669714
1637000000,7.9997835,-91.787949,27.436855
1638000000,7.7178292,-91.177902,28.140717
