Freq(Hz),S11_Phase_90deg,S11_Phase_180deg,S11_Phase_thru,S11_Phase_thru_with_coupling,,
1495000000,154.87845,-200.44382,79.669586,58.916412,,
1496000000,154.81458,-200.97456,79.746193,58.913872,,
1497000000,155.6954,-200.53395,79.75351,58.850769,,
1498000000,155.8795,-201.07965,79.464806,58.419922,,
1499000000,155.92769,-201.24832,79.539429,58.502533,,
1500000000,156.09955,-201.72223,79.621483,58.476814,,
1501000000,155.55531,-201.67357,79.118591,58.261864,,
1502000000,155.38428,-202.47206,79.474953,58.264259,,
1503000000,155.41946,-202.84686,79.464287,58.39632,,
1504000000,156.07706,-202.88821,79.344345,58.251247,,
1505000000,156.14546,-203.40407,79.337624,58.543129,,
1506000000,156.07558,-203.41943,79.36142,58.184551,,
1507000000,156.32434,-203.67929,78.918037,58.004158,,
1508000000,156.332,-203.99193,79.182564,57.898586,,
1509000000,156.40367,-204.16637,78.772743,57.729027,,
1510000000,156.56042,-204.20317,78.764999,57.72757,,
1511000000,156.60594,-204.96284,78.844437,57.945278,,
1512000000,157.10562,-204.97368,78.727249,57.656822,,
1513000000,157.04099,-205.1662,78.85627,57.661873,,
1514000000,157.19872,-205.47617,78.629784,57.664898,,
1515000000,156.42468,-206.08174,78.700928,57.804508,,
1516000000,157.22285,-205.98061,78.429962,57.443447,,
1517000000,157.16353,-206.29295,78.339844,57.241547,,
1518000000,156.81424,-206.64145,78.590981,57.674889,,
1519000000,156.95511,-206.80609,78.536842,57.477219,,
1520000000,157.08527,-207.30632,78.569412,57.471035,,
1521000000,157.44658,-207.74991,78.452309,57.232475,,
1522000000,156.75478,-207.85928,78.184837,57.418888,,
1523000000,156.94469,-208.14493,78.097572,57.117985,,
1524000000,156.94041,-208.41605,77.968079,56.828568,,
1525000000,157.12637,-208.61842,77.854279,56.752029,,
1526000000,157.19528,-209.00427,78.179184,57.104954,,
1527000000,157.1022,-209.20042,77.831856,56.832088,,
1528000000,157.37976,-209.52226,77.73555,56.47641,,
1529000000,157.21324,-209.76509,77.858643,56.5014,,
1530000000,157.67795,-209.75285,77.745674,56.514954,,
1531000000,157.68039,-210.2375,77.658661,56.47419,,
1532000000,157.89998,-210.61093,78.029541,56.821541,,
1533000000,157.51974,-210.80605,77.681549,56.544685,,
1534000000,158.01144,-210.8531,77.303757,56.035542,,
1535000000,157.53329,-211.27745,77.493561,56.257053,,
1536000000,158.16769,-211.52731,77.552536,56.34306,,
1537000000,157.54039,-211.7782,77.607544,56.301594,,
1538000000,157.47826,-212.32864,77.451813,56.121574,,
1539000000,157.51282,-212.34917,77.621376,56.380882,,
1540000000,158.02263,-212.63074,77.597664,56.276615,,
1541000000,157.6562,-213.12456,77.332573,56.139069,,
1542000000,157.49815,-213.25963,77.234322,56.113358,,
1543000000,157.16696,-213.45164,77.849205,56.382267,,
1544000000,157.68098,-213.78119,77.143616,55.627441,,
1545000000,157.25172,-214.49449,77.179428,55.82798,,
1546000000,157.71892,-214.63177,77.1297,55.759663,,
1547000000,157.33702,-214.6483,77.278313,55.900658,,
1548000000,157.61726,-214.88763,76.997406,55.679596,,
1549000000,156.96117,-215.33138,77.32399,56.063976,,
1550000000,157.23341,-215.48886,76.981468,55.833584,,
1551000000,157.62456,-215.68759,77.101013,55.734818,,
1552000000,157.11781,-216.3569,77.2519,55.947784,,
1553000000,157.33652,-216.25136,77.179291,55.62125,,
1554000000,157.26465,-216.77846,76.854256,55.328026,,
1555000000,157.17358,-216.95609,76.903061,55.430954,,
1556000000,157.52028,-216.97092,77.148804,55.665405,,
1557000000,157.03279,-217.53908,76.759087,55.136826,,
1558000000,156.92151,-217.62694,77.071098,55.626747,,
1559000000,157.33908,-217.87093,76.785767,55.184475,,
1560000000,156.90005,-218.2765,77.043549,55.384369,,
1561000000,156.34622,-218.69525,76.99884,55.356834,,
1562000000,156.69551,-218.83084,76.80851,55.075012,,
1563000000,156.53336,-219.15065,76.73246,55.056229,,
1564000000,156.35081,-219.55553,77.122505,55.594387,,
1565000000,156.3,-219.70123,76.923317,55.166378,,
1566000000,156.14349,-219.82613,77.06134,55.40057,,
1567000000,156.83606,-219.9039,77.100739,55.056801,,
1568000000,156.45879,-220.55029,77.058891,55.244568,,
1569000000,156.01456,-220.88579,77.35009,55.560181,,
1570000000,156.18236,-220.87912,76.890182,54.687405,,
1571000000,155.55844,-221.15633,77.06823,55.119202,,
1572000000,156.34413,-221.40126,77.325241,55.212639,,
1573000000,155.78743,-221.78716,77.150291,55.007107,,
1574000000,156.12727,-222.01442,77.297569,55.035336,,
1575000000,155.68355,-222.35934,76.933609,54.683151,,
1576000000,155.36177,-222.9648,77.060394,54.563564,,
1577000000,155.4473,-223.05823,77.138214,55.186447,,
1578000000,155.47195,-223.24937,77.317421,54.876099,,
1579000000,155.19832,-223.52039,77.45298,55.066433,,
1580000000,155.2977,-223.89912,77.423897,54.882008,,
1581000000,155.18336,-224.03369,77.737907,55.063282,,
1582000000,155.28325,-224.36504,77.546249,54.760361,,
1583000000,155.15927,-224.31592,77.464455,54.725414,,
1584000000,154.66933,-224.89748,77.470528,55.006241,,
1585000000,154.53877,-225.06995,77.727196,54.731354,,
1586000000,154.96347,-225.27112,77.709915,54.558624,,
1587000000,154.26671,-225.94759,78.115471,55.231831,,
1588000000,154.41336,-226.18671,77.603508,54.659538,,
1589000000,154.54224,-226.17442,77.623985,54.492382,,
1590000000,153.90924,-226.52521,78.227257,55.371735,,
1591000000,154.19482,-226.66177,78.06102,54.933147,,
1592000000,154.34706,-226.92262,77.864571,54.097473,,
1593000000,153.64362,-227.51027,78.001511,55.055538,,
1594000000,153.89053,-227.7216,78.145378,54.735218,,
1595000000,154.11003,-227.40509,77.961952,54.693974,,
1596000000,153.59167,-228.18658,78.710121,55.172493,,
1597000000,153.84142,-228.46887,78.392288,54.527729,,
1598000000,153.17426,-228.77115,78.843956,55.308346,,
1599000000,153.13751,-228.88512,78.480675,54.541676,,
1600000000,153.60378,-228.85291,78.705368,54.476772,,
1601000000,153.39659,-229.31541,78.707832,54.864258,,
1602000000,152.88388,-229.79269,78.673607,54.654026,,
1603000000,152.94724,-229.91307,78.434776,54.88343,,
1604000000,153.28363,-229.94337,78.837624,54.593185,,
1605000000,152.92683,-230.48277,78.972168,55.08165,,
1606000000,152.98073,-230.50888,79.262772,55.182678,,
1607000000,152.15367,-231.27213,79.294472,55.058773,,
1608000000,152.33569,-231.17642,79.62674,55.247459,,
1609000000,152.49835,-231.57404,79.027359,54.516285,,
1610000000,152.3347,-231.87454,79.462265,55.226463,,
1611000000,152.04974,-232.18958,79.304504,54.846928,,
1612000000,151.83725,-232.37495,79.378532,55.174202,,
1613000000,151.82724,-232.77583,79.949509,55.489498,,
1614000000,150.91359,-232.99652,79.920799,55.289082,,
1615000000,151.66014,-233.42683,79.879997,55.149887,,
1616000000,151.73721,-233.42426,80.008018,54.863323,,
1617000000,151.0985,-234.11957,80.154419,55.194107,,
1618000000,151.28271,-234.20842,80.637009,55.69772,,
1619000000,150.98181,-234.49408,80.278259,54.833221,,
1620000000,150.48137,-234.9875,80.821938,55.654385,,
1621000000,150.48647,-235.07719,80.493317,55.181438,,
1622000000,150.68985,-235.36111,80.809944,55.215752,,
1623000000,150.49696,-235.61688,80.881042,55.498653,,
1624000000,150.54619,-235.98119,81.492378,55.73674,,
1625000000,149.80966,-236.10161,81.547302,55.961235,,
1626000000,150.24789,-236.16223,81.530502,55.421799,,
1627000000,149.93315,-236.96509,81.384476,55.437363,,
1628000000,149.48241,-237.22894,81.897911,56.085262,,
1629000000,149.58932,-237.12218,82.39727,56.073586,,
1630000000,149.34174,-237.54321,81.950638,55.3489,,
1631000000,149.34187,-237.96199,82.234253,55.445309,,
1632000000,149.242,-237.91385,82.671936,55.724903,,
1633000000,149.03966,-238.37787,82.92894,56.187477,,
1634000000,148.67732,-238.6347,83.313934,56.629036,,
1635000000,148.97955,-238.76756,83.309799,55.952953,,
1636000000,148.75316,-239.15468,83.490196,56.315231,,
1637000000,148.7162,-239.26994,84.025993,56.641212,,
1638000000,148.42789,-239.7341,84.380325,56.900097,,
1639000000,148.18669,-239.89406,84.364738,56.308006,,
1640000000,147.68443,-240.45493,84.371964,56.559635,,
1641000000,147.92775,-240.53079,84.855721,56.851528,,
1642000000,147.48755,-240.73384,84.875854,56.861862,,
1643000000,147.73759,-241.22766,85.459198,56.756115,,
1644000000,147.75841,-241.37427,84.898811,56.606754,,
1645000000,147.38171,-241.80501,86.400833,57.469791,,
1646000000,147.08871,-242.06024,86.122574,57.196491,,
1647000000,147.08273,-242.57283,87.019905,57.578762,,
1648000000,147.15179,-242.65007,86.449394,56.948318,,
1649000000,146.89386,-242.88464,86.878571,56.767864,,
1650000000,146.77826,-243.61143,86.927483,56.879021,,
1651000000,146.88194,-243.41029,87.187195,56.982143,,
1652000000,146.29317,-243.79396,87.751518,57.502899,,
1653000000,145.98679,-244.36961,87.768417,57.0173,,
1654000000,146.21918,-244.39024,88.201569,57.68618,,
1655000000,145.88225,-244.83417,88.128555,57.096684,,
1656000000,145.66304,-244.8241,88.800438,57.668053,,
1657000000,145.17819,-245.49968,89.059273,58.085274,,
1658000000,145.4837,-245.85269,89.297737,57.777431,,
1659000000,145.20345,-246.183,89.622833,57.62738,,
1660000000,144.69359,-246.22928,90.612053,58.698502,,
1661000000,144.7939,-246.85629,90.549171,58.153091,,
1662000000,144.50275,-246.98926,90.626831,58.291191,,
1663000000,144.57117,-246.72565,92.268532,59.084175,,
1664000000,144.27936,-247.50131,91.830971,58.685661,,
1665000000,144.23286,-247.60075,91.751198,58.052647,,
1666000000,143.80177,-248.03775,92.17672,58.980877,,
1667000000,143.56294,-248.48772,92.46582,58.131367,,
1668000000,143.64972,-248.72885,92.43074,58.119499,,
1669000000,143.30893,-248.98001,93.568069,58.978249,,
1670000000,143.16862,-249.21962,94.085579,58.730045,,
1671000000,143.11967,-249.58377,94.456505,59.508797,,
1672000000,142.97562,-249.75243,94.178596,58.991833,,
1673000000,142.77692,-250.22157,94.413559,59.186089,,
1674000000,142.60181,-250.71437,94.991524,59.474304,,
1675000000,142.58069,-250.79837,95.196037,59.25668,,
1676000000,141.83691,-251.47263,96.003448,60.267529,,
1677000000,142.5197,-251.42342,97.091331,60.738586,,
1678000000,142.02977,-252.06529,96.631714,60.436451,,
1679000000,142.01398,-252.36397,97.044563,60.403645,,
1680000000,141.49512,-252.52144,97.677856,61.503265,,
1681000000,141.68799,-252.61372,98.71505,61.239731,,
1682000000,141.21466,-253.32278,99.205948,62.564453,,
1683000000,140.94473,-253.69058,99.452545,62.425346,,
1684000000,140.85536,-253.87411,99.959106,62.200203,,
1685000000,140.96768,-254.09053,100.2754,62.880653,,
1686000000,140.39537,-254.55031,100.88288,63.51936,,
1687000000,140.19408,-255.04517,100.53977,62.77034,,
1688000000,140.53433,-255.13593,102.00466,64.22036,,
1689000000,140.38928,-255.52263,102.31613,64.035179,,
1690000000,139.88579,-256.06125,102.26598,64.268852,,
1691000000,139.8085,-256.48111,102.84681,65.652199,,
1692000000,139.84549,-256.86029,103.68251,65.599648,,
1693000000,139.3036,-257.35245,103.77559,65.427544,,
1694000000,139.28168,-257.49261,104.13054,65.761276,,
1695000000,139.11148,-257.94943,104.91129,66.258392,,
1696000000,138.6033,-258.46466,105.24881,67.38076,,
1697000000,138.64977,-258.78873,105.8293,67.511696,,
1698000000,138.41035,-259.03845,105.47746,67.009521,,
1699000000,138.62558,-259.54764,106.34724,67.765869,,
1700000000,138.692,-259.87219,107.59013,68.753853,,
1701000000,138.22485,-260.55472,107.21252,68.124046,,
1702000000,138.2619,-260.70581,108.27644,68.570648,,
1703000000,137.90877,-260.83533,108.76752,69.408913,,
1704000000,137.57843,-261.34955,108.62382,69.585091,,
1705000000,137.18896,-262.354,110.11802,72.267784,,
1706000000,137.10117,-262.3143,110.76716,72.593605,,
1707000000,137.662,-262.48517,111.58733,72.528801,,
1708000000,136.96669,-262.98218,111.87393,73.913475,,
1709000000,136.73697,-263.04382,111.49603,72.767235,,
1710000000,136.38452,-263.36386,112.52787,74.22657,,
1711000000,136.24667,-263.92719,113.24392,75.256012,,
1712000000,136.25557,-263.8414,112.6652,74.00882,,
1713000000,136.34383,-263.84531,114.235,75.850906,,
1714000000,135.67825,-264.1174,114.46194,76.731224,,
1715000000,135.63254,-263.76462,114.77724,76.362144,,
1716000000,135.70801,-263.73962,115.55264,76.680367,,
1717000000,135.69302,-263.48486,115.65884,77.037186,,
1718000000,135.24583,-263.52142,115.5582,77.513741,,
1719000000,135.18237,-263.40848,117.45152,80.608818,,
1720000000,135.01659,-263.04102,117.47162,79.731918,,
1721000000,134.94174,-263.02545,118.6108,81.845055,,
1722000000,134.37865,-262.69379,118.74988,82.849243,,
1723000000,134.43204,-263.10434,119.10087,81.747803,,
1724000000,134.21269,-262.43588,119.0807,83.031425,,
1725000000,133.98941,-262.56897,120.54895,83.938004,,
1726000000,133.94673,-262.70297,120.47439,85.408699,,
1727000000,133.40721,-262.59799,121.12555,85.330132,,
1728000000,133.61723,-262.26974,121.48748,85.759521,,
1729000000,133.22968,-262.60114,122.49722,86.575302,,
1730000000,132.64447,-263.07837,122.23273,86.813843,,
1731000000,132.86189,-262.95438,123.46368,89.283882,,
1732000000,132.54482,-263.11978,123.54211,89.92672,,
1733000000,132.24554,-263.30783,123.92261,90.866394,,
1734000000,132.2231,-263.62088,124.40874,90.539146,,
1735000000,132.05855,-264.11908,124.75134,91.976944,,
1736000000,131.76245,-264.44629,125.28324,93.60099,,
1737000000,131.86716,-264.27783,125.34904,91.497345,,
1738000000,131.18484,-264.97391,126.14697,94.866028,,
1739000000,130.98515,-265.22324,126.67487,95.949478,,
1740000000,130.85278,-265.28812,127.09094,96.81163,,
1741000000,130.82552,-265.35477,127.85583,97.134186,,
1742000000,130.48834,-265.91278,127.85423,97.783951,,
1743000000,130.62904,-265.91083,128.72289,99.180801,,
1744000000,130.61804,-266.49527,129.48474,100.19631,,
1745000000,130.24609,-266.86322,129.56328,100.87283,,
1746000000,129.91893,-267.02969,130.52536,104.1605,,
1747000000,129.80736,-267.33621,130.71126,103.7145,,
1748000000,129.91585,-267.70453,132.15221,106.18896,,
1749000000,129.25818,-268.01141,130.47424,104.06631,,
1750000000,129.37219,-268.42004,131.92647,107.06056,,
1751000000,128.67622,-268.95673,132.27258,108.36534,,
1752000000,128.73357,-269.0098,131.85223,106.575,,
1753000000,128.79451,-269.341,133.39514,110.89395,,
1754000000,128.68465,-269.53848,133.61781,110.12788,,
1755000000,128.55684,-269.91614,133.96544,111.78812,,
1756000000,128.47481,-269.99857,134.26872,112.07072,,
1757000000,127.97245,-270.63379,134.67378,113.03685,,
1758000000,127.80894,-270.86627,134.26242,111.48541,,
1759000000,127.65701,-271.10861,134.73273,113.21296,,
1760000000,127.56893,-271.38513,136.18909,118.0635,,
1761000000,127.01249,-271.82239,135.76509,116.75251,,
1762000000,126.78934,-272.28552,136.03838,117.39352,,
1763000000,126.75968,-272.5087,135.94188,116.76691,,
1764000000,126.50407,-272.61703,136.85294,119.62203,,
1765000000,126.65034,-272.95218,138.10861,122.12514,,
1766000000,126.08646,-273.51392,137.94598,121.20429,,
1767000000,126.00218,-273.89542,137.89465,120.71346,,
1768000000,125.78133,-273.99631,137.96194,122.20546,,
1769000000,125.702,-274.43381,138.57101,123.06769,,
1770000000,125.6258,-274.65799,139.09718,124.39902,,
1771000000,125.11372,-275.15335,139.08231,124.47402,,
1772000000,124.92804,-275.38745,139.48531,125.57,,
1773000000,124.5963,-276.11548,139.77603,126.90392,,
1774000000,124.62991,-276.24344,139.80466,126.82085,,
1775000000,124.7169,-276.52759,140.37865,128.76216,,
1776000000,124.42455,-276.77078,141.42006,130.71495,,
1777000000,123.76096,-277.22363,140.70895,129.3195,,
1778000000,123.70387,-277.51895,141.27711,130.4697,,
1779000000,123.47562,-277.96844,141.89499,132.01709,,
1780000000,123.66982,-278.02243,141.81578,132.15318,,
1781000000,123.15881,-278.56277,141.60606,131.69025,,
1782000000,123.17303,-278.87717,142.56554,133.52376,,
1783000000,122.67766,-279.20108,142.28751,133.12816,,
1784000000,122.6752,-279.55811,142.69807,134.43726,,
1785000000,122.54095,-279.79858,142.90564,134.7782,,
1786000000,122.46783,-280.20306,143.42728,136.12628,,
1787000000,122.05524,-280.52316,143.36594,136.65173,,
1788000000,121.81642,-280.84686,143.79851,137.51195,,
1789000000,121.54623,-281.29465,143.41853,136.09796,,
1790000000,121.31522,-281.6514,143.80051,137.57756,,
1791000000,121.01488,-282.05115,143.81631,138.11249,,
1792000000,120.95836,-282.27628,144.93643,139.84067,,
1793000000,120.65732,-282.74435,144.51111,139.06303,,
1794000000,120.58841,-283.13904,144.79454,139.97353,,
1795000000,120.25644,-283.53137,145.1156,140.60353,,
1796000000,120.40367,-283.67938,145.37735,141.83182,,
1797000000,120.08128,-284.07086,145.39165,141.3232,,
1798000000,119.47109,-284.29507,144.96692,140.94749,,
1799000000,119.93008,-284.70218,146.12651,143.41678,,
1800000000,119.50166,-284.94394,146.17767,143.48906,,
1801000000,119.2468,-285.51471,146.19905,143.02657,,
1802000000,118.81088,-285.86295,146.33867,143.95961,,
1803000000,118.95267,-286.16846,146.5323,144.86076,,
1804000000,118.39417,-286.68024,146.46121,144.28453,,
1805000000,118.45248,-287.03671,146.66527,144.56645,,
1806000000,117.91935,-287.42368,146.75336,144.43643,,
1807000000,118.01527,-287.49756,146.79826,144.86319,,
1808000000,117.75278,-288.00772,147.43822,145.74765,,
1809000000,117.59737,-288.44821,147.38544,146.44333,,
1810000000,116.9353,-288.84555,147.27715,146.1786,,
1811000000,116.97557,-288.98572,147.50247,146.75941,,
1812000000,116.76267,-289.68951,147.85245,147.55392,,
1813000000,116.39271,-289.82227,147.79994,146.58614,,
1814000000,116.423,-290.30096,147.89027,147.45178,,
1815000000,116.23756,-290.4873,147.89102,147.93027,,
1816000000,115.8252,-291.04065,148.21527,148.78712,,
1817000000,115.61063,-291.48441,148.11514,148.25351,,
1818000000,115.40994,-291.99072,148.03122,148.31966,,
1819000000,115.27085,-292.06384,148.39493,149.10597,,
1820000000,115.00767,-292.5625,148.2411,148.57104,,
1821000000,114.55074,-292.95114,148.34013,148.65923,,
1822000000,114.36405,-293.47672,147.86945,148.53773,,
1823000000,114.25082,-293.86182,148.66798,150.51974,,
1824000000,114.2496,-294.00467,148.8842,150.67134,,
1825000000,114.19265,-294.47858,149.00284,150.48062,,
1826000000,113.67699,-294.94354,148.88312,150.89191,,
1827000000,113.37856,-295.43716,148.38318,150.36385,,
1828000000,113.11203,-295.95587,148.91194,149.99841,,
1829000000,112.96178,-296.19104,148.88454,151.0347,,
1830000000,112.4451,-296.56754,149.02905,151.2531,,
1831000000,112.71983,-296.8963,148.77216,150.75133,,
1832000000,112.25056,-297.27603,149.29964,151.83786,,
1833000000,112.14848,-297.61652,149.45007,151.81706,,
1834000000,111.66116,-298.08469,148.82375,150.96078,,
1835000000,111.3102,-298.44278,148.84959,150.93332,,
1836000000,111.49803,-298.79324,149.08549,151.87543,,
1837000000,111.24958,-299.31909,149.16072,152.37747,,
1838000000,110.99494,-299.43625,149.16736,152.468,,
1839000000,110.76147,-300.00101,149.38593,152.81923,,
1840000000,110.41715,-300.50269,149.44482,153.51096,,
