!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 02, 2016 16:34:12
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB)
1700000000,-32.178478,-0.33771491
1701000000,-31.955679,-0.35765699
1702000000,-31.884798,-0.34814313
1703000000,-32.053619,-0.3701475
1704000000,-31.793907,-0.34684414
1705000000,-31.814281,-0.37264007
1706000000,-31.710112,-0.35752755
1707000000,-31.818119,-0.3308183
1708000000,-31.767874,-0.37703615
1709000000,-31.432173,-0.34454775
1710000000,-31.204514,-0.35827067
1711000000,-31.41754,-0.34450549
1712000000,-31.477545,-0.36739781
1713000000,-31.422934,-0.37464815
1714000000,-31.13225,-0.36849093
1715000000,-30.90312,-0.34035495
1716000000,-30.986565,-0.37679935
1717000000,-30.802792,-0.37039199
1718000000,-30.909853,-0.35965195
1719000000,-30.731174,-0.34988594
1720000000,-30.700411,-0.38700947
1721000000,-30.703266,-0.33995596
1722000000,-30.693243,-0.34566423
1723000000,-30.889214,-0.36157188
1724000000,-30.451479,-0.33717501
1725000000,-30.442169,-0.35512358
1726000000,-30.407003,-0.39758074
1727000000,-30.05662,-0.3353782
1728000000,-30.045544,-0.36583978
1729000000,-30.019815,-0.36916652
1730000000,-29.874479,-0.36274928
1731000000,-29.870623,-0.37637046
1732000000,-29.960407,-0.35919228
1733000000,-29.806684,-0.37708977
1734000000,-29.761364,-0.36132178
1735000000,-29.611727,-0.32904249
1736000000,-29.655226,-0.36478353
1737000000,-29.736675,-0.37941325
1738000000,-29.604464,-0.35820735
1739000000,-29.307718,-0.34459513
1740000000,-29.326338,-0.35072663
1741000000,-29.349083,-0.36354813
1742000000,-29.391087,-0.38080281
1743000000,-29.272429,-0.37892848
1744000000,-29.347439,-0.33341739
1745000000,-29.263899,-0.35653543
1746000000,-29.155785,-0.36664578
