Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []","dB(S(2,2)) []","dB(S(3,1)) []","dB(S(3,2)) []","dB(S(3,3)) []"
3.009,-18.5171721564,-3.4565326662,-21.2165082605,-3.4497913228,-18.5067032486,-21.5320765546
3.01,-18.5316705962,-3.456405612,-21.2160155266,-3.4496675396,-18.4900667454,-21.5305298228
3.011,-18.5462165837,-3.4562786555,-21.2154173682,-3.4495438236,-18.4734557515,-21.5288707084
3.012,-18.5608102085,-3.4561517998,-21.2147133791,-3.4494201779,-18.4568701671,-21.5270988686
3.013,-18.5754515594,-3.4560250483,-21.2139031605,-3.4492966057,-18.4403098926,-21.5252139688
3.014,-18.5901407254,-3.455898404,-21.2129863208,-3.4491731101,-18.423774829,-21.5232156834
3.015,-18.6048777947,-3.4557718703,-21.211962476,-3.4490496942,-18.4072648775,-21.5211036956
3.016,-18.6196628556,-3.4556454503,-21.2108312493,-3.4489263612,-18.39077994,-21.5188776974
3.017,-18.6344959957,-3.4555191473,-21.2095922719,-3.4488031142,-18.3743199184,-21.5165373901
3.018,-18.6493773025,-3.4553929644,-21.2082451825,-3.4486799564,-18.3578847152,-21.5140824836
3.019,-18.6643068629,-3.455266905,-21.2067896278,-3.4485568908,-18.3414742333,-21.5115126973
3.02,-18.6792847636,-3.4551409723,-21.205225262,-3.4484339208,-18.3250883759,-21.5088277598
3.021,-18.6943110908,-3.4550151694,-21.2035517478,-3.4483110493,-18.3087270465,-21.506027409
3.022,-18.7093859303,-3.4548894997,-21.2017687556,-3.4481882797,-18.2923901492,-21.5031113919
3.023,-18.7245093675,-3.4547639664,-21.1998759642,-3.4480656149,-18.2760775881,-21.5000794654
3.024,-18.7396814872,-3.4546385728,-21.1978730604,-3.4479430583,-18.2597892681,-21.4969313956
3.025,-18.754902374,-3.454513322,-21.1957597396,-3.447820613,-18.2435250942,-21.4936669582
3.026,-18.7701721118,-3.4543882173,-21.1935357054,-3.4476982821,-18.2272849717,-21.4902859388
3.027,-18.785490784,-3.4542632621,-21.1912006699,-3.4475760689,-18.2110688064,-21.4867881323
3.028,-18.8008584737,-3.4541384595,-21.1887543538,-3.4474539764,-18.1948765045,-21.4831733436
3.029,-18.8162752632,-3.4540138129,-21.1861964865,-3.447332008,-18.1787079724,-21.4794413875
3.03,-18.8317412344,-3.4538893254,-21.183526806,-3.4472101667,-18.1625631169,-21.4755920884
3.031,-18.8472564687,-3.4537650004,-21.1807450591,-3.4470884557,-18.1464418452,-21.4716252808
3.032,-18.8628210466,-3.4536408412,-21.1778510015,-3.4469668784,-18.1303440647,-21.4675408092
3.033,-18.8784350484,-3.4535168509,-21.1748443975,-3.4468454377,-18.1142696834,-21.4633385279
3.034,-18.8940985535,-3.453393033,-21.1717250209,-3.4467241371,-18.0982186094,-21.4590183013
3.035,-18.9098116408,-3.4532693906,-21.168492654,-3.4466029795,-18.0821907512,-21.4545800041
3.036,-18.9255743883,-3.4531459271,-21.1651470886,-3.4464819683,-18.0661860177,-21.4500235208
3.037,-18.9413868737,-3.4530226457,-21.1616881254,-3.4463611067,-18.0502043181,-21.4453487463
3.038,-18.9572491737,-3.4528995498,-21.1581155742,-3.4462403978,-18.0342455619,-21.4405555856
3.039,-18.9731613643,-3.4527766426,-21.1544292544,-3.4461198448,-18.0183096589,-21.4356439538
3.04,-18.9891235209,-3.4526539274,-21.1506289944,-3.4459994511,-18.0023965193,-21.4306137764
3.041,-19.005135718,-3.4525314076,-21.146714632,-3.4458792197,-17.9865060537,-21.4254649891
3.042,-19.0211980293,-3.4524090864,-21.1426860145,-3.4457591539,-17.9706381728,-21.4201975378
3.043,-19.0373105279,-3.4522869671,-21.1385429985,-3.445639257,-17.9547927878,-21.4148113788
3.044,-19.0534732856,-3.452165053,-21.1342854501,-3.4455195321,-17.9389698102,-21.4093064786
3.045,-19.0696863739,-3.4520433475,-21.1299132449,-3.4453999825,-17.9231691517,-21.4036828141
3.046,-19.0859498631,-3.4519218538,-21.1254262681,-3.4452806114,-17.9073907244,-21.3979403724
3.047,-19.1022638225,-3.4518005753,-21.1208244145,-3.445161422,-17.8916344407,-21.3920791511
3.048,-19.1186283208,-3.4516795153,-21.1161075883,-3.4450424176,-17.8759002134,-21.3860991579
3.049,-19.1350434253,-3.451558677,-21.1112757034,-3.4449236014,-17.8601879554,-21.3800004111
3.05,-19.1515092028,-3.4514380639,-21.1063286836,-3.4448049766,-17.8444975802,-21.373782939
3.051,-19.1680257187,-3.4513176792,-21.1012664621,-3.4446865465,-17.8288290013,-21.3674467805
3.052,-19.1845930375,-3.4511975263,-21.0960889817,-3.4445683142,-17.8131821326,-21.3609919847
3.053,-19.2012112226,-3.4510776085,-21.0907961953,-3.4444502832,-17.7975568886,-21.3544186109
3.054,-19.2178803364,-3.4509579291,-21.0853880651,-3.4443324565,-17.7819531836,-21.3477267288
3.055,-19.2346004401,-3.4508384915,-21.0798645634,-3.4442148374,-17.7663709325,-21.3409164182
3.056,-19.2513715937,-3.4507192989,-21.0742256719,-3.4440974292,-17.7508100505,-21.3339877693
3.057,-19.2681938561,-3.4506003547,-21.0684713823,-3.4439802351,-17.7352704529,-21.3269408825
3.058,-19.285067285,-3.4504816623,-21.0626016959,-3.4438632584,-17.7197520557,-21.3197758682
3.059,-19.3019919366,-3.450363225,-21.0566166239,-3.4437465023,-17.7042547746,-21.3124928471
3.06,-19.3189678663,-3.4502450462,-21.050516187,-3.4436299701,-17.6887785262,-21.30509195
3.061,-19.3359951277,-3.4501271291,-21.0443004159,-3.4435136651,-17.6733232269,-21.2975733178
3.062,-19.3530737734,-3.4500094771,-21.0379693509,-3.4433975904,-17.6578887938,-21.2899371014
3.063,-19.3702038544,-3.4498920936,-21.031523042,-3.4432817494,-17.6424751439,-21.2821834616
3.064,-19.3873854204,-3.4497749819,-21.0249615489,-3.4431661452,-17.6270821947,-21.2743125694
3.065,-19.4046185197,-3.4496581454,-21.0182849412,-3.4430507813,-17.611709864,-21.2663246056
3.066,-19.421903199,-3.4495415874,-21.011493298,-3.4429356607,-17.5963580697,-21.2582197607
3.067,-19.4392395035,-3.4494253112,-21.004586708,-3.4428207869,-17.5810267304,-21.2499982353
3.068,-19.456627477,-3.4493093203,-20.9975652696,-3.4427061629,-17.5657157644,-21.2416602395
3.069,-19.4740671614,-3.449193618,-20.9904290909,-3.4425917922,-17.5504250907,-21.2332059933
3.07,-19.4915585973,-3.4490782076,-20.9831782895,-3.442477678,-17.5351546285,-21.2246357262
3.071,-19.5091018235,-3.4489630925,-20.9758129925,-3.4423638236,-17.5199042971,-21.2159496773
3.072,-19.526696877,-3.448848276,-20.9683333365,-3.4422502321,-17.5046740163,-21.2071480952
3.073,-19.5443437932,-3.4487337616,-20.9607394677,-3.4421369069,-17.4894637061,-21.1982312381
3.074,-19.5620426056,-3.4486195525,-20.9530315417,-3.4420238513,-17.4742732866,-21.1891993735
3.075,-19.5797933459,-3.4485056522,-20.9452097234,-3.4419110685,-17.4591026784,-21.1800527779
3.076,-19.5975960439,-3.448392064,-20.9372741871,-3.4417985618,-17.4439518023,-21.1707917376
3.077,-19.6154507276,-3.4482787913,-20.9292251165,-3.4416863345,-17.4288205794,-21.1614165476
3.078,-19.6333574229,-3.4481658374,-20.9210627044,-3.4415743898,-17.413708931,-21.151927512
3.079,-19.6513161537,-3.4480532058,-20.912787153,-3.441462731,-17.3986167786,-21.1423249443
3.08,-19.6693269419,-3.4479408997,-20.9043986734,-3.4413513614,-17.3835440441,-21.1326091664
3.081,-19.6873898074,-3.4478289226,-20.8958974861,-3.4412402843,-17.3684906497,-21.1227805094
3.082,-19.7055047676,-3.4477172778,-20.8872838203,-3.4411295029,-17.3534565177,-21.1128393129
3.083,-19.7236718382,-3.4476059687,-20.8785579145,-3.4410190206,-17.3384415708,-21.1027859253
3.084,-19.7418910321,-3.4474949987,-20.869720016,-3.4409088405,-17.3234457318,-21.0926207035
3.085,-19.7601623605,-3.4473843712,-20.8607703808,-3.440798966,-17.3084689241,-21.0823440128
3.086,-19.7784858316,-3.4472740895,-20.8517092739,-3.4406894003,-17.2935110708,-21.0719562271
3.087,-19.7968614518,-3.447164157,-20.8425369689,-3.4405801468,-17.2785720959,-21.0614577283
3.088,-19.8152892246,-3.4470545771,-20.8332537482,-3.4404712086,-17.2636519232,-21.0508489066
3.089,-19.8337691513,-3.4469453531,-20.8238599025,-3.4403625891,-17.2487504768,-21.0401301604
3.09,-19.8523012304,-3.4468364885,-20.8143557312,-3.4402542916,-17.2338676813,-21.0293018958
3.091,-19.8708854579,-3.4467279866,-20.8047415422,-3.4401463193,-17.2190034614,-21.0183645271
3.092,-19.8895218271,-3.4466198509,-20.7950176514,-3.4400386756,-17.204157742,-21.007318476
3.093,-19.9082103285,-3.4465120846,-20.7851843834,-3.4399313636,-17.1893304484,-20.9961641722
3.094,-19.92695095,-3.4464046912,-20.7752420707,-3.4398243866,-17.174521506,-20.9849020528
3.095,-19.9457436763,-3.4462976741,-20.7651910539,-3.4397177481,-17.1597308405,-20.9735325623
3.096,-19.9645884895,-3.4461910365,-20.7550316817,-3.4396114511,-17.1449583779,-20.9620561526
3.097,-19.9834853686,-3.4460847821,-20.7447643107,-3.4395054991,-17.1302040444,-20.9504732829
3.098,-20.0024342895,-3.445978914,-20.7343893054,-3.4393998952,-17.1154677666,-20.9387844193
3.099,-20.021435225,-3.4458734357,-20.7239070378,-3.4392946428,-17.100749471,-20.9269900351
3.1,-20.0404881448,-3.4457683506,-20.7133178878,-3.4391897451,-17.0860490847,-20.9150906104
3.101,-20.0595930154,-3.445663662,-20.7026222428,-3.4390852054,-17.0713665348,-20.9030866321
3.102,-20.0787497997,-3.4455593734,-20.6918204977,-3.438981027,-17.0567017488,-20.8909785937
3.103,-20.0979584574,-3.4454554882,-20.6809130545,-3.4388772131,-17.0420546545,-20.8787669951
3.104,-20.1172189449,-3.4453520096,-20.6699003227,-3.4387737671,-17.0274251797,-20.866452343
3.105,-20.1365312149,-3.4452489412,-20.658782719,-3.4386706922,-17.0128132527,-20.85403515
3.106,-20.1558952164,-3.4451462862,-20.647560667,-3.4385679917,-16.9982188018,-20.8415159351
3.107,-20.1753108948,-3.4450440482,-20.6362345974,-3.4384656688,-16.9836417557,-20.8288952232
3.108,-20.194778192,-3.4449422304,-20.6248049476,-3.4383637269,-16.9690820434,-20.8161735452
3.109,-20.2142970456,-3.4448408362,-20.613272162,-3.4382621691,-16.9545395939,-20.8033514378
3.11,-20.2338673896,-3.4447398691,-20.6016366913,-3.4381609989,-16.9400143367,-20.7904294435
3.111,-20.253489154,-3.4446393324,-20.5898989931,-3.4380602193,-16.9255062014,-20.7774081101
3.112,-20.2731622646,-3.4445392295,-20.5780595311,-3.4379598338,-16.9110151178,-20.764287991
3.113,-20.2928866432,-3.4444395639,-20.5661187757,-3.4378598456,-16.8965410161,-20.751069645
3.114,-20.3126622071,-3.4443403388,-20.554077203,-3.4377602579,-16.8820838265,-20.7377536359
3.115,-20.3324888696,-3.4442415576,-20.5419352958,-3.437661074,-16.8676434797,-20.7243405326
3.116,-20.3523665392,-3.4441432239,-20.5296935424,-3.4375622972,-16.8532199065,-20.710830909
3.117,-20.3722951203,-3.4440453408,-20.5173524373,-3.4374639307,-16.8388130379,-20.6972253437
3.118,-20.3922745124,-3.4439479119,-20.5049124806,-3.4373659778,-16.8244228051,-20.6835244203
3.119,-20.4123046105,-3.4438509406,-20.492374178,-3.4372684418,-16.8100491397,-20.6697287265
3.12,-20.4323853046,-3.4437544301,-20.4797380409,-3.4371713259,-16.7956919735,-20.6558388547
3.121,-20.45251648,-3.4436583838,-20.4670045862,-3.4370746334,-16.7813512384,-20.6418554016
3.122,-20.472698017,-3.4435628053,-20.4541743358,-3.4369783676,-16.7670268665,-20.6277789681
3.123,-20.4929297908,-3.4434676978,-20.441247817,-3.4368825316,-16.7527187904,-20.6136101589
3.124,-20.5132116714,-3.4433730647,-20.4282255622,-3.4367871288,-16.7384269427,-20.5993495831
3.125,-20.5335435235,-3.4432789094,-20.4151081088,-3.4366921624,-16.7241512563,-20.5849978532
3.126,-20.5539252064,-3.4431852353,-20.4018959988,-3.4365976356,-16.7098916644,-20.5705555856
3.127,-20.5743565741,-3.4430920457,-20.3885897792,-3.4365035518,-16.6956481002,-20.5560234
3.128,-20.5948374748,-3.4429993441,-20.3751900015,-3.4364099141,-16.6814204973,-20.5414019199
3.129,-20.6153677511,-3.4429071339,-20.3616972218,-3.4363167258,-16.6672087896,-20.5266917719
3.13,-20.6359472396,-3.4428154183,-20.3481120004,-3.4362239902,-16.6530129111,-20.5118935858
3.131,-20.6565757712,-3.4427242008,-20.334434902,-3.4361317104,-16.6388327961,-20.4970079944
3.132,-20.6772531707,-3.4426334848,-20.3206664955,-3.4360398898,-16.624668379,-20.4820356336
3.133,-20.6979792566,-3.4425432736,-20.3068073536,-3.4359485316,-16.6105195946,-20.4669771421
3.134,-20.7187538412,-3.4424535706,-20.2928580532,-3.4358576389,-16.5963863778,-20.4518331611
3.135,-20.7395767305,-3.4423643792,-20.2788191748,-3.4357672152,-16.5822686637,-20.4366043345
3.136,-20.7604477239,-3.4422757027,-20.2646913027,-3.4356772634,-16.5681663877,-20.4212913089
3.137,-20.781366614,-3.4421875446,-20.2504750247,-3.4355877871,-16.5540794855,-20.4058947328
3.138,-20.8023331869,-3.4420999081,-20.236170932,-3.4354987892,-16.5400078929,-20.3904152573
3.139,-20.8233472217,-3.4420127967,-20.2217796194,-3.4354102731,-16.5259515459,-20.3748535353
3.14,-20.8444084902,-3.4419262137,-20.2073016845,-3.435322242,-16.5119103807,-20.3592102219
3.141,-20.8655167574,-3.4418401625,-20.1927377284,-3.4352346991,-16.497884334,-20.343485974
3.142,-20.8866717808,-3.4417546465,-20.1780883549,-3.4351476477,-16.4838733423,-20.3276814503
3.143,-20.9078733106,-3.441669669,-20.1633541709,-3.4350610909,-16.4698773427,-20.311797311
3.144,-20.9291210893,-3.4415852334,-20.1485357859,-3.4349750319,-16.4558962722,-20.2958342181
3.145,-20.9504148517,-3.441501343,-20.1336338121,-3.4348894741,-16.4419300683,-20.2797928347
3.146,-20.9717543247,-3.4414180012,-20.1186488643,-3.4348044206,-16.4279786685,-20.2636738255
3.147,-20.9931392274,-3.4413352113,-20.1035815596,-3.4347198745,-16.4140420107,-20.2474778561
3.148,-21.0145692704,-3.4412529768,-20.0884325176,-3.4346358392,-16.4001200329,-20.2312055935
3.149,-21.0360441564,-3.441171301,-20.0732023599,-3.4345523178,-16.3862126732,-20.2148577054
3.15,-21.0575635793,-3.4410901872,-20.0578917103,-3.4344693135,-16.3723198703,-20.1984348606
3.151,-21.0791272245,-3.4410096387,-20.0425011947,-3.4343868295,-16.3584415626,-20.1819377285
3.152,-21.1007347687,-3.440929659,-20.0270314405,-3.434304869,-16.3445776892,-20.1653669793
3.153,-21.1223858797,-3.4408502513,-20.0114830773,-3.4342234352,-16.3307281892,-20.1487232836
3.154,-21.1440802161,-3.4407714191,-19.9958567361,-3.4341425313,-16.3168930018,-20.1320073125
3.155,-21.1658174273,-3.4406931656,-19.9801530495,-3.4340621604,-16.3030720665,-20.1152197377
3.156,-21.1875971532,-3.4406154942,-19.9643726516,-3.4339823259,-16.2892653232,-20.0983612308
3.157,-21.2094190244,-3.4405384083,-19.948516178,-3.4339030307,-16.2754727118,-20.0814324638
3.158,-21.2312826613,-3.4404619112,-19.9325842651,-3.4338242782,-16.2616941725,-20.0644341086
3.159,-21.2531876748,-3.4403860062,-19.9165775508,-3.4337460715,-16.2479296456,-20.0473668372
3.16,-21.2751336655,-3.4403106966,-19.900496674,-3.4336684137,-16.2341790717,-20.0302313214
3.161,-21.2971202237,-3.4402359858,-19.8843422745,-3.4335913081,-16.2204423917,-20.0130282327
3.162,-21.3191469292,-3.4401618772,-19.8681149928,-3.4335147578,-16.2067195466,-19.9957582425
3.163,-21.3412133514,-3.440088374,-19.8518154704,-3.4334387659,-16.1930104775,-19.9784220216
3.164,-21.3633190487,-3.4400154796,-19.8354443492,-3.4333633357,-16.179315126,-19.9610202404
3.165,-21.3854635685,-3.4399431973,-19.8190022717,-3.4332884702,-16.1656334337,-19.9435535687
3.166,-21.4076464469,-3.4398715304,-19.8024898811,-3.4332141727,-16.1519653423,-19.9260226755
3.167,-21.4298672088,-3.4398004822,-19.7859078205,-3.4331404462,-16.1383107941,-19.9084282292
3.168,-21.4521253675,-3.4397300561,-19.7692567338,-3.433067294,-16.1246697313,-19.8907708974
3.169,-21.4744204244,-3.4396602554,-19.7525372646,-3.4329947191,-16.1110420963,-19.8730513466
3.17,-21.4967518689,-3.4395910834,-19.7357500567,-3.4329227247,-16.0974278319,-19.8552702424
3.171,-21.5191191783,-3.4395225433,-19.7188957542,-3.4328513139,-16.0838268808,-19.8374282493
3.172,-21.5415218176,-3.4394546386,-19.7019750007,-3.43278049,-16.0702391864,-19.8195260306
3.173,-21.5639592391,-3.4393873725,-19.6849884398,-3.4327102559,-16.0566646917,-19.8015642485
3.174,-21.5864308822,-3.4393207483,-19.6679367149,-3.4326406148,-16.0431033405,-19.7835435637
3.175,-21.6089361734,-3.4392547693,-19.6508204688,-3.4325715699,-16.0295550763,-19.7654646355
3.176,-21.6314745261,-3.4391894389,-19.6336403441,-3.4325031242,-16.0160198431,-19.747328122
3.177,-21.6540453401,-3.4391247602,-19.6163969828,-3.4324352809,-16.002497585,-19.7291346796
3.178,-21.6766480014,-3.4390607367,-19.5990910263,-3.432368043,-15.9889882463,-19.7108849628
3.179,-21.6992818826,-3.4389973715,-19.5817231152,-3.4323014138,-15.9754917717,-19.692579625
3.18,-21.7219463416,-3.438934668,-19.5642938895,-3.4322353962,-15.9620081058,-19.6742193175
3.181,-21.7446407225,-3.4388726295,-19.5468039884,-3.4321699934,-15.9485371935,-19.6558046897
3.182,-21.7673643546,-3.4388112592,-19.52925405,-3.4321052085,-15.9350789801,-19.6373363895
3.183,-21.7901165523,-3.4387505605,-19.5116447115,-3.4320410445,-15.9216334108,-19.6188150625
3.184,-21.8128966154,-3.4386905365,-19.493976609,-3.4319775046,-15.9082004311,-19.6002413525
3.185,-21.8357038279,-3.4386311907,-19.4762503776,-3.4319145917,-15.894779987,-19.5816159011
3.186,-21.8585374589,-3.4385725261,-19.458466651,-3.4318523091,-15.8813720242,-19.5629393481
3.187,-21.8813967613,-3.4385145462,-19.4406260618,-3.4317906598,-15.8679764889,-19.5442123306
3.188,-21.9042809725,-3.4384572541,-19.422729241,-3.4317296467,-15.8545933275,-19.525435484
3.189,-21.9271893132,-3.4384006532,-19.4047768185,-3.4316692731,-15.8412224865,-19.5066094411
3.19,-21.9501209882,-3.4383447467,-19.3867694226,-3.431609542,-15.8278639127,-19.4877348325
3.191,-21.9730751852,-3.4382895378,-19.36870768,-3.4315504563,-15.814517553,-19.4688122862
3.192,-21.9960510751,-3.4382350298,-19.3505922157,-3.4314920192,-15.8011833545,-19.449842428
3.193,-22.0190478118,-3.438181226,-19.3324236533,-3.4314342337,-15.7878612647,-19.4308258811
3.194,-22.0420645317,-3.4381281295,-19.3142026145,-3.4313771029,-15.7745512309,-19.4117632662
3.195,-22.0651003533,-3.4380757437,-19.2959297193,-3.4313206297,-15.7612532009,-19.3926552013
3.196,-22.0881543774,-3.4380240717,-19.2776055856,-3.4312648173,-15.7479671228,-19.373502302
3.197,-22.1112256866,-3.4379731168,-19.2592308297,-3.4312096686,-15.7346929445,-19.3543051809
3.198,-22.1343133451,-3.4379228823,-19.2408060659,-3.4311551866,-15.7214306145,-19.3350644481
3.199,-22.1574163984,-3.4378733713,-19.2223319062,-3.4311013745,-15.7081800812,-19.3157807109
3.2,-22.1805338729,-3.4378245871,-19.203808961,-3.4310482351,-15.6949412933,-19.2964545737
3.201,-22.203664776,-3.4377765329,-19.1852378381,-3.4309957715,-15.6817141997,-19.2770866383
3.202,-22.2268080957,-3.437729212,-19.1666191435,-3.4309439867,-15.6684987496,-19.2576775033
3.203,-22.2499628,-3.4376826274,-19.1479534807,-3.4308928838,-15.6552948922,-19.2382277646
3.204,-22.2731278371,-3.4376367826,-19.1292414511,-3.4308424656,-15.6421025771,-19.218738015
3.205,-22.2963021351,-3.4375916805,-19.1104836538,-3.4307927352,-15.6289217538,-19.1992088445
3.206,-22.3194846015,-3.4375473245,-19.0916806855,-3.4307436955,-15.6157523722,-19.1796408399
3.207,-22.3426741228,-3.4375037178,-19.0728331403,-3.4306953496,-15.6025943825,-19.160034585
3.208,-22.365869565,-3.4374608635,-19.0539416102,-3.4306477004,-15.5894477349,-19.1403906605
3.209,-22.3890697723,-3.4374187648,-19.0350066845,-3.4306007509,-15.5763123797,-19.1207096441
3.21,-22.4122735679,-3.437377425,-19.0160289499,-3.430554504,-15.5631882677,-19.1009921103
3.211,-22.4354797528,-3.4373368471,-18.9970089907,-3.4305089627,-15.5500753497,-19.0812386302
3.212,-22.4586871061,-3.4372970345,-18.9779473885,-3.43046413,-15.5369735766,-19.061449772
3.213,-22.4818943846,-3.4372579902,-18.9588447223,-3.4304200087,-15.5238828997,-19.0416261006
3.214,-22.5051003227,-3.4372197174,-18.9397015683,-3.4303766019,-15.5108032704,-19.0217681776
3.215,-22.5283036317,-3.4371822193,-18.9205185001,-3.4303339125,-15.4977346403,-19.0018765613
3.216,-22.5515030001,-3.4371454991,-18.9012960884,-3.4302919433,-15.4846769611,-18.9819518068
3.217,-22.574697093,-3.4371095599,-18.8820349014,-3.4302506974,-15.4716301847,-18.9619944659
3.218,-22.5978845518,-3.4370744049,-18.8627355042,-3.4302101777,-15.4585942634,-18.9420050869
3.219,-22.6210639945,-3.4370400372,-18.843398459,-3.430170387,-15.4455691495,-18.9219842149
3.22,-22.6442340146,-3.4370064599,-18.8240243255,-3.4301313282,-15.4325547954,-18.9019323915
3.221,-22.6673931816,-3.4369736763,-18.80461366,-3.4300930044,-15.4195511539,-18.8818501551
3.222,-22.6905400403,-3.4369416894,-18.7851670163,-3.4300554182,-15.4065581779,-18.8617380406
3.223,-22.713673111,-3.4369105024,-18.7656849449,-3.4300185728,-15.3935758204,-18.8415965794
3.224,-22.7367908887,-3.4368801183,-18.7461679935,-3.4299824709,-15.3806040347,-18.8214262994
3.225,-22.7598918434,-3.4368505405,-18.7266167068,-3.4299471154,-15.3676427743,-18.8012277254
3.226,-22.7829744197,-3.4368217718,-18.7070316263,-3.4299125092,-15.3546919928,-18.7810013785
3.227,-22.8060370364,-3.4367938156,-18.6874132905,-3.4298786552,-15.341751644,-18.7607477761
3.228,-22.8290780864,-3.4367666748,-18.667762235,-3.4298455561,-15.3288216819,-18.7404674326
3.229,-22.8520959368,-3.4367403525,-18.648078992,-3.429813215,-15.3159020607,-18.7201608586
3.23,-22.8750889281,-3.436714852,-18.6283640908,-3.4297816346,-15.3029927347,-18.6998285613
3.231,-22.8980553746,-3.4366901762,-18.6086180575,-3.4297508178,-15.2900936585,-18.6794710442
3.232,-22.9209935639,-3.4366663284,-18.588841415,-3.4297207674,-15.2772047869,-18.6590888076
3.233,-22.9439017565,-3.4366433114,-18.5690346829,-3.4296914862,-15.2643260747,-18.638682348
3.234,-22.9667781862,-3.4366211285,-18.5491983779,-3.4296629771,-15.251457477,-18.6182521585
3.235,-22.9896210594,-3.4365997828,-18.5293330133,-3.4296352429,-15.2385989491,-18.5977987287
3.236,-23.0124285554,-3.4365792772,-18.5094390993,-3.4296082863,-15.2257504465,-18.5773225445
3.237,-23.0351988257,-3.4365596148,-18.4895171426,-3.4295821103,-15.2129119248,-18.5568240884
3.238,-23.0579299944,-3.4365407988,-18.4695676469,-3.4295567176,-15.2000833399,-18.5363038394
3.239,-23.0806201577,-3.4365228322,-18.4495911126,-3.4295321111,-15.1872646476,-18.5157622727
3.24,-23.103267384,-3.436505718,-18.4295880368,-3.4295082934,-15.1744558042,-18.4951998602
3.241,-23.1258697135,-3.4364894593,-18.4095589133,-3.4294852673,-15.161656766,-18.4746170701
3.242,-23.1484251585,-3.4364740591,-18.3895042325,-3.4294630358,-15.1488674896,-18.4540143672
3.243,-23.1709317029,-3.4364595204,-18.3694244818,-3.4294416014,-15.1360879317,-18.4333922126
3.244,-23.1933873024,-3.4364458464,-18.3493201451,-3.4294209671,-15.1233180491,-18.4127510639
3.245,-23.2157898845,-3.43643304,-18.3291917028,-3.4294011354,-15.110557799,-18.3920913752
3.246,-23.2381373478,-3.4364211042,-18.3090396324,-3.4293821093,-15.0978071385,-18.3714135969
3.247,-23.260427563,-3.436410042,-18.2888644077,-3.4293638914,-15.0850660251,-18.3507181761
3.248,-23.2826583719,-3.4363998566,-18.2686664993,-3.4293464845,-15.0723344164,-18.3300055562
3.249,-23.3048275879,-3.4363905508,-18.2484463746,-3.4293298912,-15.0596122701,-18.309276177
3.25,-23.3269329959,-3.4363821277,-18.2282044974,-3.4293141144,-15.0468995442,-18.288530475
3.251,-23.3489723524,-3.4363745903,-18.2079413284,-3.4292991568,-15.0341961969,-18.267768883
3.252,-23.3709433851,-3.4363679415,-18.1876573249,-3.4292850209,-15.0215021863,-18.2469918303
3.253,-23.3928437936,-3.4363621844,-18.1673529406,-3.4292717097,-15.008817471,-18.2261997427
3.254,-23.4146712489,-3.4363573219,-18.1470286261,-3.4292592257,-14.9961420097,-18.2053930426
3.255,-23.4364233939,-3.4363533571,-18.1266848287,-3.4292475716,-14.9834757611,-18.1845721486
3.256,-23.458097843,-3.4363502928,-18.1063219923,-3.4292367501,-14.9708186842,-18.1637374763
3.257,-23.4796921828,-3.436348132,-18.0859405572,-3.429226764,-14.9581707382,-18.1428894374
3.258,-23.5012039717,-3.4363468777,-18.0655409607,-3.4292176158,-14.9455318824,-18.1220284402
3.259,-23.5226307405,-3.4363465329,-18.0451236367,-3.4292093082,-14.9329020764,-18.1011548897
3.26,-23.5439699923,-3.4363471004,-18.0246890154,-3.4292018439,-14.9202812798,-18.0802691873
3.261,-23.5652192026,-3.4363485833,-18.0042375242,-3.4291952256,-14.9076694525,-18.059371731
3.262,-23.5863758198,-3.4363509845,-17.9837695868,-3.4291894558,-14.8950665544,-18.0384629154
3.263,-23.6074372653,-3.4363543068,-17.9632856237,-3.4291845372,-14.8824725459,-18.0175431316
3.264,-23.6284009338,-3.4363585533,-17.942786052,-3.4291804725,-14.8698873872,-17.9966127673
3.265,-23.6492641933,-3.4363637268,-17.9222712856,-3.4291772642,-14.8573110389,-17.975672207
3.266,-23.670024386,-3.4363698302,-17.901741735,-3.429174915,-14.8447434618,-17.9547218315
3.267,-23.6906788279,-3.4363768665,-17.8811978073,-3.4291734274,-14.8321846166,-17.9337620184
3.268,-23.7112248098,-3.4363848386,-17.8606399064,-3.4291728041,-14.8196344644,-17.9127931419
3.269,-23.7316595972,-3.4363937493,-17.8400684331,-3.4291730477,-14.8070929664,-17.8918155729
3.27,-23.7519804311,-3.4364036015,-17.8194837845,-3.4291741607,-14.7945600841,-17.8708296789
3.271,-23.7721845279,-3.4364143981,-17.7988863548,-3.4291761457,-14.7820357789,-17.849835824
3.272,-23.7922690806,-3.4364261421,-17.7782765346,-3.4291790054,-14.7695200126,-17.8288343693
3.273,-23.8122312584,-3.4364388361,-17.7576547116,-3.4291827421,-14.7570127471,-17.8078256722
3.274,-23.8320682081,-3.4364524832,-17.7370212698,-3.4291873586,-14.7445139444,-17.7868100871
3.275,-23.8517770538,-3.4364670862,-17.7163765905,-3.4291928573,-14.7320235668,-17.765787965
3.276,-23.8713548983,-3.4364826479,-17.6957210512,-3.4291992409,-14.7195415765,-17.7447596538
3.277,-23.8907988227,-3.4364991712,-17.6750550266,-3.4292065117,-14.7070679363,-17.7237254979
3.278,-23.9101058882,-3.4365166589,-17.6543788879,-3.4292146724,-14.6946026088,-17.7026858388
