Freq(Hz),S21 Log Mag(dB),S21 Phase,S11 Log Mag(dB),S11 Phase
3384000000,-1.1842427,-304.28128,-15.650335,239.4346
3385000000,-1.2088162,-304.38861,-15.700573,239.57088
3386000000,-1.1997232,-304.5556,-15.650091,240.22598
3387000000,-1.1885849,-304.98499,-15.575846,240.20555
3388000000,-1.1989379,-305.11923,-15.48207,240.44856
3389000000,-1.2059648,-305.42859,-15.47154,240.29694
3390000000,-1.2236456,-305.55673,-15.410712,240.77054
3391000000,-1.2358128,-305.81857,-15.431473,240.96198
3392000000,-1.2525896,-305.69833,-15.388204,241.21127
3393000000,-1.2081342,-306.13351,-15.323409,240.791
3394000000,-1.2085299,-306.34326,-15.255947,241.67278
3395000000,-1.1960739,-306.48685,-15.194025,241.96158
3396000000,-1.2268876,-306.71323,-15.168563,241.45901
3397000000,-1.2198535,-307.06705,-15.12812,241.71942
3398000000,-1.2253495,-307.14209,-15.101338,242.06401
3399000000,-1.2557297,-307.40274,-15.134059,242.3452
3400000000,-1.2784328,-307.68201,-15.078558,242.20375
3401000000,-1.2387879,-307.77902,-14.989986,242.40918
3402000000,-1.2086375,-308.30466,-14.909996,242.43407
3403000000,-1.2182035,-308.30328,-14.847687,242.94699
3404000000,-1.1979904,-308.4158,-14.858074,242.99576
3405000000,-1.2598284,-308.67401,-14.82913,242.8744
3406000000,-1.25898,-308.94595,-14.74842,243.33331
3407000000,-1.2883425,-309.07925,-14.736191,243.0116
3408000000,-1.24879,-309.51251,-14.699608,242.60704
3409000000,-1.248476,-309.50598,-14.636037,243.79164
3410000000,-1.2544434,-309.64288,-14.643175,243.25687
3411000000,-1.2245907,-309.91507,-14.549232,243.93045
3412000000,-1.2526935,-310.16763,-14.521358,243.94205
3413000000,-1.279789,-310.47766,-14.468587,243.77473
3414000000,-1.262731,-310.5495,-14.559569,243.95926
3415000000,-1.266667,-311.07861,-14.384014,243.70071
3416000000,-1.2415053,-310.86667,-14.38913,244.42554
3417000000,-1.2626581,-311.13345,-14.281222,244.25473
3418000000,-1.2766614,-311.43326,-14.283105,244.95972
3419000000,-1.283338,-311.51401,-14.222928,245.18793
3420000000,-1.2658969,-311.87613,-14.193155,244.71025
3421000000,-1.2742267,-312.13113,-14.091405,244.68202
3422000000,-1.2857367,-312.28339,-14.130635,245.22495
3423000000,-1.2892597,-312.47882,-14.055548,244.80074
3424000000,-1.2949401,-312.57855,-14.025355,245.1024
3425000000,-1.3106533,-312.94601,-13.983837,245.03482
3426000000,-1.3091723,-313.22739,-13.980538,245.39551
3427000000,-1.2724601,-313.34882,-13.865566,245.17619
3428000000,-1.2718763,-313.59827,-13.835107,245.73387
3429000000,-1.3178185,-313.67709,-13.845928,245.58153
3430000000,-1.3029279,-314.03613,-13.802885,245.33127
3431000000,-1.3417606,-314.08881,-13.779263,245.75354
3432000000,-1.301378,-314.37897,-13.727809,245.38641
3433000000,-1.3069468,-314.68842,-13.626723,245.60295
3434000000,-1.296688,-314.91296,-13.639426,245.66199
3435000000,-1.3077078,-314.97256,-13.610687,245.972
3436000000,-1.328812,-315.17261,-13.560563,246.1378
3437000000,-1.3287449,-315.39331,-13.555128,245.85023
3438000000,-1.3188325,-315.65179,-13.525107,245.64395
3439000000,-1.3041233,-315.81924,-13.446922,245.78654
3440000000,-1.3049322,-315.97147,-13.437076,246.17444
3441000000,-1.3052711,-316.37024,-13.342674,245.96257
3442000000,-1.3118085,-316.34467,-13.348519,246.34689
3443000000,-1.304075,-316.87305,-13.289526,245.88892
3444000000,-1.3598154,-316.83884,-13.340818,246.4129
3445000000,-1.3076224,-317.26358,-13.184011,245.80998
3446000000,-1.3517886,-317.46603,-13.224838,246.02713
3447000000,-1.3341553,-317.69617,-13.137225,246.27538
3448000000,-1.3535031,-317.78763,-13.160078,245.80452
3449000000,-1.3513566,-317.78552,-13.079022,246.69278
3450000000,-1.3388951,-318.07727,-13.102277,246.41864
3451000000,-1.3165939,-318.24509,-13.001116,246.96013
3452000000,-1.3264706,-318.42047,-12.979661,246.96489
3453000000,-1.3454533,-318.79242,-12.949628,246.26305
3454000000,-1.3341019,-318.94925,-12.900077,246.60988
3455000000,-1.3689735,-319.19339,-12.925303,246.48396
3456000000,-1.3535311,-319.31989,-12.861694,246.86165
3457000000,-1.3413236,-319.54086,-12.83747,246.86304
3458000000,-1.3313882,-319.7037,-12.768831,247.01505
3459000000,-1.3630672,-320.03345,-12.735956,246.57687
3460000000,-1.3683723,-320.33807,-12.67663,246.60226
3461000000,-1.3966161,-320.33429,-12.740178,246.65981
3462000000,-1.3601301,-320.73209,-12.610864,246.86411
3463000000,-1.3751985,-320.98349,-12.596133,246.62843
3464000000,-1.383782,-321.0155,-12.586679,246.71249
3465000000,-1.3452028,-321.3168,-12.491983,246.62404
3466000000,-1.3872148,-321.7114,-12.49538,246.54037
3467000000,-1.3805921,-321.63474,-12.458241,247.166
3468000000,-1.3800777,-321.80072,-12.425981,247.10437
3469000000,-1.3682121,-322.15939,-12.387002,246.59999
3470000000,-1.3988965,-322.40918,-12.343427,246.90599
3471000000,-1.3941866,-322.47635,-12.28908,247.02483
3472000000,-1.3955055,-322.71967,-12.275139,246.77473
3473000000,-1.4185869,-323.06354,-12.259398,246.9248
3474000000,-1.4327254,-322.93445,-12.274517,246.84908
3475000000,-1.4212176,-323.28421,-12.201941,246.83632
3476000000,-1.4263144,-323.52075,-12.169565,246.66608
3477000000,-1.4078437,-323.72903,-12.140162,246.84766
3478000000,-1.4193724,-323.93707,-12.096418,246.62636
3479000000,-1.4230599,-323.97986,-12.035914,246.94919
3480000000,-1.4059241,-324.39624,-12.058661,246.7366
3481000000,-1.410542,-324.46826,-12.00707,246.7767
3482000000,-1.4228002,-324.81329,-12.000015,246.88091
3483000000,-1.4400439,-324.83185,-11.966377,246.75739
3484000000,-1.415123,-324.93262,-11.919529,246.95842
3485000000,-1.4094297,-325.48175,-11.860435,246.57237
3486000000,-1.4574429,-325.37329,-11.886736,247.09927
3487000000,-1.4566854,-325.58871,-11.850531,246.82242
3488000000,-1.4528712,-326.13025,-11.786204,246.64365
3489000000,-1.4298559,-326.27048,-11.727924,246.52423
3490000000,-1.4428394,-326.29391,-11.679214,247.06865
3491000000,-1.4499971,-326.60184,-11.674882,246.78244
3492000000,-1.4337842,-326.8548,-11.689024,246.85837
3493000000,-1.4452327,-327.14072,-11.651335,246.55772
3494000000,-1.4653925,-327.32181,-11.640902,246.2896
3495000000,-1.473386,-327.27426,-11.631166,246.81378
3496000000,-1.4639096,-327.56677,-11.518888,246.37427
3497000000,-1.4822066,-327.7276,-11.554037,246.53214
3498000000,-1.4520705,-328.16876,-11.46185,246.43108
3499000000,-1.4849126,-328.00137,-11.52906,246.80898
3500000000,-1.4811981,-328.5401,-11.427234,246.29176
3501000000,-1.4888214,-328.56091,-11.378354,246.49434
3502000000,-1.4712732,-328.62335,-11.403811,246.60759
3503000000,-1.4744844,-329.14447,-11.321149,246.38162
3504000000,-1.4871795,-329.26917,-11.338883,246.4679
3505000000,-1.4889482,-329.31863,-11.325146,246.32741
3506000000,-1.4982816,-329.5134,-11.286799,246.52235
3507000000,-1.4775665,-329.84442,-11.254119,246.1904
3508000000,-1.4769176,-329.96567,-11.189579,246.56981
3509000000,-1.5007464,-330.29559,-11.185798,246.08426
3510000000,-1.4969271,-330.58804,-11.167746,246.27026
3511000000,-1.5202477,-330.62555,-11.158482,246.1687
3512000000,-1.4950169,-331.00287,-11.109229,245.91898
3513000000,-1.5294702,-330.9881,-11.08071,245.76985
3514000000,-1.5122848,-331.2887,-11.099932,245.9185
3515000000,-1.5109611,-331.42535,-11.020994,246.05602
3516000000,-1.5215768,-331.8718,-10.997452,245.66379
3517000000,-1.5197955,-331.9238,-10.941774,245.8481
3518000000,-1.5656708,-332.06567,-10.962575,245.40111
3519000000,-1.5370835,-332.35916,-10.900826,245.672
3520000000,-1.5290946,-332.75717,-10.871336,245.29968
3521000000,-1.5402752,-332.61365,-10.868825,245.64366
3522000000,-1.555895,-332.99185,-10.863853,245.26128
3523000000,-1.5548391,-333.09656,-10.816655,245.5735
3524000000,-1.5240761,-333.21838,-10.770021,245.65166
3525000000,-1.5422103,-333.62317,-10.755272,245.43474
3526000000,-1.5374271,-333.79092,-10.712858,245.19792
3527000000,-1.5414174,-333.80606,-10.718495,245.33479
3528000000,-1.5689127,-334.25607,-10.70548,244.94731
3529000000,-1.5567479,-334.20251,-10.675052,245.12151
3530000000,-1.5672767,-334.52484,-10.650559,245.12482
3531000000,-1.562075,-334.77533,-10.62417,244.80246
3532000000,-1.5645121,-334.91132,-10.613684,245.05386
3533000000,-1.5798287,-335.28009,-10.572858,244.92253
3534000000,-1.5826483,-335.39716,-10.556484,244.79024
3535000000,-1.6032057,-335.55429,-10.587791,244.68835
3536000000,-1.5785657,-335.74677,-10.518279,244.77789
3537000000,-1.5731784,-335.79031,-10.467088,244.9579
3538000000,-1.5970868,-336.24063,-10.472078,244.63484
3539000000,-1.5727688,-336.4487,-10.397961,244.70584
3540000000,-1.5746779,-336.47803,-10.480118,244.68755
3541000000,-1.5962924,-336.72787,-10.386041,244.55263
3542000000,-1.5580306,-336.98956,-10.346291,244.57986
3543000000,-1.6336894,-336.99863,-10.334965,244.56593
3544000000,-1.6258786,-337.33926,-10.308287,244.46808
3545000000,-1.6150858,-337.70551,-10.283751,244.39395
3546000000,-1.5958966,-337.73383,-10.291797,244.33116
3547000000,-1.6067165,-337.83377,-10.216615,244.33931
3548000000,-1.6177114,-338.05804,-10.254092,244.3662
3549000000,-1.6310092,-338.37741,-10.20817,244.1178
3550000000,-1.6089379,-338.41809,-10.170684,244.16757
3551000000,-1.6224773,-338.77673,-10.18692,244.21361
3552000000,-1.6226369,-338.91922,-10.120576,243.96034
3553000000,-1.6199156,-339.18188,-10.101013,244.23262
3554000000,-1.6357553,-339.2489,-10.119303,243.85248
3555000000,-1.6234081,-339.23892,-10.111498,244.00977
3556000000,-1.6390703,-339.61429,-10.053682,243.80292
3557000000,-1.6240507,-339.8266,-10.043034,243.88319
3558000000,-1.6298381,-340.08035,-10.024136,243.63443
3559000000,-1.6504019,-340.11472,-10.04814,243.67848
3560000000,-1.6340188,-340.47751,-9.9499159,243.28107
3561000000,-1.6475843,-340.65387,-9.9448862,243.43034
3562000000,-1.6416527,-340.95023,-9.9443808,243.28479
3563000000,-1.6742734,-341.05295,-9.923007,243.32243
3564000000,-1.6612921,-341.17169,-9.9122934,243.19321
3565000000,-1.6661491,-341.39246,-9.9045553,243.07811
3566000000,-1.6495602,-341.76505,-9.8125992,243.06322
3567000000,-1.6294911,-341.88455,-9.8100653,243.22583
3568000000,-1.674258,-342.11621,-9.8358316,242.74544
3569000000,-1.7220269,-342.39825,-9.8380613,242.66373
3570000000,-1.6726437,-342.72473,-9.7518806,242.46844
3571000000,-1.6677784,-342.74844,-9.7423182,242.73749
3572000000,-1.6837094,-342.85321,-9.7449913,242.64012
3573000000,-1.6846062,-343.06442,-9.7052355,242.69055
3574000000,-1.704379,-342.95633,-9.7237101,242.681
3575000000,-1.700219,-343.35803,-9.7264652,242.29201
3576000000,-1.6838092,-343.81271,-9.6582546,242.17381
3577000000,-1.7003387,-343.88297,-9.6508665,242.09972
3578000000,-1.6730359,-343.90488,-9.6297398,242.28217
3579000000,-1.7130462,-344.35437,-9.6158323,241.98555
3580000000,-1.6949682,-344.45129,-9.6226587,242.13297
3581000000,-1.7032285,-344.58456,-9.5750322,242.03958
3582000000,-1.6864146,-344.89035,-9.5430317,242.01552
3583000000,-1.7218992,-345.02432,-9.5521841,241.88031
3584000000,-1.7232707,-345.29398,-9.510088,241.74252
3585000000,-1.7055972,-345.44061,-9.4931498,241.84033
3586000000,-1.719081,-345.74179,-9.4719896,241.71822
3587000000,-1.7159033,-345.73883,-9.4951487,241.73129
3588000000,-1.724902,-346.03055,-9.4446917,241.65149
3589000000,-1.7146519,-346.26031,-9.4027758,241.43657
3590000000,-1.7159719,-346.45456,-9.3918152,241.37085
3591000000,-1.7443712,-346.66486,-9.3996029,241.35629
3592000000,-1.748413,-346.88544,-9.3621063,241.15472
3593000000,-1.7540784,-347.01981,-9.371398,241.1201
3594000000,-1.7249484,-347.18729,-9.3256474,241.01476
3595000000,-1.7524247,-347.34805,-9.2810106,240.95378
3596000000,-1.7853912,-347.63159,-9.3218346,240.61549
3597000000,-1.7173609,-347.88852,-9.2498608,240.88277
3598000000,-1.7374005,-347.86667,-9.2973852,240.61861
3599000000,-1.7779454,-348.10843,-9.2506475,240.51889
3600000000,-1.7359129,-348.48849,-9.2247324,240.51462
3601000000,-1.75053,-348.65894,-9.2134552,240.52798
3602000000,-1.7496707,-348.66653,-9.1852999,240.24849
3603000000,-1.7579178,-348.99042,-9.168891,240.42236
3604000000,-1.7470478,-349.3118,-9.1229563,240.07239
3605000000,-1.7504319,-349.24466,-9.125536,240.26904
3606000000,-1.7689731,-349.72409,-9.1263361,239.91296
3607000000,-1.8013612,-349.70615,-9.1296539,239.83054
3608000000,-1.7796065,-349.86948,-9.1239901,239.76884
3609000000,-1.7980486,-350.20587,-9.1111851,239.58586
3610000000,-1.7866707,-350.29422,-9.0513973,239.67041
3611000000,-1.8116444,-350.61169,-9.0439377,239.48802
3612000000,-1.8267688,-350.87653,-9.0614805,239.3447
3613000000,-1.8102496,-351.00809,-9.0201063,239.26244
3614000000,-1.8041764,-351.20258,-9.0268288,239.30716
3615000000,-1.7728595,-351.32825,-8.9632635,239.27043
3616000000,-1.8097531,-351.50446,-8.9751081,239.15074
3617000000,-1.7961371,-351.71689,-8.953825,239.07777
3618000000,-1.8314649,-351.84598,-8.9644117,238.91322
3619000000,-1.787904,-352.03436,-8.9531975,238.98228
3620000000,-1.7995012,-352.24188,-8.9076605,239.00409
3621000000,-1.8220661,-352.56903,-8.9344196,238.46283
3622000000,-1.84895,-352.63412,-8.9065075,238.71484
3623000000,-1.7842888,-352.82013,-8.8391123,238.67072
3624000000,-1.824101,-353.04007,-8.8909807,238.51878
3625000000,-1.8523402,-353.22626,-8.8701401,238.23763
3626000000,-1.8339671,-353.60837,-8.824482,238.27315
3627000000,-1.8458763,-353.60077,-8.8499165,238.33383
3628000000,-1.8456093,-353.87344,-8.8109493,238.27477
3629000000,-1.8005022,-354.04645,-8.7669258,238.18204
3630000000,-1.8306028,-354.2283,-8.7895241,238.06467
3631000000,-1.8496209,-354.4389,-8.7814732,237.96428
3632000000,-1.8271568,-354.56561,-8.7836037,237.89243
3633000000,-1.8430965,-354.84146,-8.7652769,237.6937
3634000000,-1.8724608,-354.94324,-8.7952833,237.53972
3635000000,-1.8468105,-355.134,-8.7785082,237.52931
3636000000,-1.8574742,-355.1405,-8.7694416,237.659
3637000000,-1.8604007,-355.57935,-8.7287502,237.4097
3638000000,-1.8545723,-355.83096,-8.6829576,237.20731
3639000000,-1.8728483,-355.94928,-8.7000303,237.27922
3640000000,-1.879819,-356.05685,-8.6975708,237.18477
3641000000,-1.8578253,-356.39511,-8.648077,237.09584
3642000000,-1.864596,-356.45898,-8.6698008,236.93686
3643000000,-1.8796953,-356.72507,-8.654954,236.91891
3644000000,-1.9038019,-356.96585,-8.6587934,236.60994
3645000000,-1.89767,-357.02325,-8.6314011,236.53899
3646000000,-1.898697,-357.22809,-8.6297121,236.62521
3647000000,-1.9058833,-357.57352,-8.60149,236.49339
3648000000,-1.8684953,-357.71811,-8.5787334,236.72717
3649000000,-1.8918728,-357.86102,-8.5955648,236.43045
3650000000,-1.9000634,-357.88718,-8.569684,236.40475
3651000000,-1.9077983,-358.29095,-8.5536089,236.28775
3652000000,-1.9442046,-358.61264,-8.558527,236.0968
3653000000,-1.8776832,-358.68219,-8.4884939,236.0079
3654000000,-1.8988906,-358.98651,-8.490346,236.04276
3655000000,-1.9148668,-358.96094,-8.4924049,235.89212
3656000000,-1.8915203,-359.19321,-8.5110092,235.81468
3657000000,-1.9002222,-359.54803,-8.4396839,235.69806
3658000000,-1.9271543,-359.4787,-8.4811993,235.55159
3659000000,-1.9301635,-359.96036,-8.4723225,235.26515
3660000000,-1.9352754,-359.97577,-8.4774084,235.64352
3661000000,-1.8994801,-360.28964,-8.4224539,235.48976
3662000000,-1.8803959,-360.44977,-8.4049444,235.09779
3663000000,-1.9220799,-360.49399,-8.4482021,235.29527
3664000000,-1.92422,-360.77951,-8.4314127,235.03514
3665000000,-1.9306194,-361.06854,-8.4001284,234.99768
3666000000,-1.9163287,-361.08133,-8.3726921,235.12224
3667000000,-1.9393126,-361.28372,-8.387085,234.83347
3668000000,-1.9288936,-361.51498,-8.352273,234.66516
3669000000,-1.9332354,-361.58279,-8.37117,234.9084
3670000000,-1.9434097,-361.91461,-8.3472872,234.48114
3671000000,-1.9013916,-362.11151,-8.3091183,234.67635
3672000000,-1.9472446,-362.28342,-8.3242893,234.38371
3673000000,-1.9550787,-362.52887,-8.3178663,234.28137
3674000000,-1.9557817,-362.93228,-8.2756481,234.04048
3675000000,-1.9597002,-363.00021,-8.3112078,233.8147
3676000000,-1.958619,-363.00763,-8.2997656,233.98898
3677000000,-1.9783733,-363.16254,-8.2972116,233.83669
3678000000,-1.9303775,-363.52277,-8.2833586,233.83005
3679000000,-1.9806529,-363.47269,-8.2995148,233.82748
3680000000,-2.0021579,-363.81567,-8.2875538,233.55551
3681000000,-1.9787924,-363.98093,-8.2528038,233.48466
3682000000,-2.0006721,-364.10489,-8.2582541,233.24307
3683000000,-1.9798768,-364.51022,-8.2169943,233.27844
3684000000,-1.9560238,-364.54337,-8.215477,233.37062
3685000000,-1.9797299,-364.94012,-8.1787844,232.97903
3686000000,-1.9488727,-364.93491,-8.1989527,232.99472
3687000000,-1.9888339,-364.96661,-8.1807957,233.04494
3688000000,-1.9882156,-365.35184,-8.2026691,232.74753
3689000000,-1.9902411,-365.51385,-8.1760063,232.83463
3690000000,-1.979062,-365.56583,-8.1664057,232.78976
3691000000,-1.9572365,-365.78992,-8.138238,232.67799
3692000000,-1.9632999,-366.03427,-8.1051073,232.64624
3693000000,-1.9961654,-366.39468,-8.124795,232.27965
3694000000,-1.9756511,-366.57104,-8.1056948,232.40457
3695000000,-2.0298071,-366.58865,-8.1465302,232.29996
3696000000,-1.9755749,-366.98343,-8.0425243,232.24107
3697000000,-2.027035,-367.1517,-8.0925322,231.85597
3698000000,-2.0148153,-367.35361,-8.1046066,231.716
3699000000,-2.0039184,-367.53012,-8.0830879,232.02388
3700000000,-2.0339925,-367.83994,-8.0691776,231.66548
3701000000,-1.9977503,-367.83112,-8.0642757,231.54991
3702000000,-1.9932243,-367.94336,-8.0846224,231.69789
3703000000,-2.0048921,-368.2392,-8.0696135,231.41231
3704000000,-2.0239127,-368.47739,-8.0458288,231.38531
3705000000,-2.0150239,-368.43304,-8.0491419,231.37004
3706000000,-2.0342379,-369.10999,-8.0447693,230.92157
3707000000,-2.0552838,-368.83072,-8.0495491,231.16756
3708000000,-2.0248079,-369.17981,-7.9801803,231.11331
3709000000,-2.0376973,-369.51349,-8.0064154,230.89291
3710000000,-2.0301383,-369.7204,-8.005434,230.77773
3711000000,-2.0335603,-369.85294,-7.9761295,230.74855
3712000000,-2.0169389,-369.93579,-8.0198669,230.6299
3713000000,-2.0630641,-370.28699,-7.9758759,230.49086
3714000000,-2.0305521,-370.33267,-7.9656205,230.54208
3715000000,-2.0387995,-370.52563,-7.9556274,230.32144
3716000000,-2.0626583,-370.52121,-7.9807901,230.36136
3717000000,-2.0423679,-370.79453,-7.9555392,230.36461
3718000000,-2.0393307,-370.9187,-7.9355412,230.23109
3719000000,-2.0691533,-371.19339,-7.9824052,229.97226
3720000000,-2.0546875,-371.37845,-7.9556961,229.98116
3721000000,-2.058233,-371.65717,-7.966897,229.84341
3722000000,-2.0465891,-371.8074,-7.9337964,229.80357
3723000000,-2.0714211,-371.97101,-7.9135971,229.77274
3724000000,-2.0806096,-372.06418,-7.9456353,229.62074
3725000000,-2.0922506,-372.37112,-7.9476647,229.28429
3726000000,-2.0731668,-372.58658,-7.9035158,229.26085
3727000000,-2.0549312,-372.78879,-7.9085507,229.32123
3728000000,-2.0887301,-372.81577,-7.9101024,229.12038
3729000000,-2.0654049,-372.93265,-7.9113827,228.94711
3730000000,-2.0930808,-373.48059,-7.8875732,228.80026
3731000000,-2.0718689,-373.34259,-7.9034138,229.17899
3732000000,-2.1066668,-373.55237,-7.9061766,228.66821
3733000000,-2.0668039,-373.96378,-7.8605337,228.30811
3734000000,-2.0868428,-373.78452,-7.9005938,228.55917
3735000000,-2.1253755,-374.19138,-7.9068413,228.32503
3736000000,-2.0690982,-374.4288,-7.8272357,228.47514
3737000000,-2.0897441,-374.40369,-7.8453546,228.33424
3738000000,-2.0827456,-374.94769,-7.8267817,228.10693
3739000000,-2.0957453,-374.7666,-7.831202,228.24901
3740000000,-2.0760455,-375.05405,-7.848218,228.15526
3741000000,-2.1198292,-375.44803,-7.8368845,227.68396
3742000000,-2.1111526,-375.50674,-7.8595691,227.55534
3743000000,-2.1036124,-375.78409,-7.7854238,227.50319
