Freq(Hz),Line S21 Phase,,Thru S21 Phase,,Line S21 Phase Sim,,Thru S21 Phase Sim
4251000000,-130.14621,,-0.031769656,,-251.2580649,,-275.8409111
4252000000,-130.34198,,-0.30296513,,-251.3614236,,-275.907025
4253000000,-130.20985,,-0.03487527,,-251.4647829,,-275.9731395
4254000000,-130.31352,,-0.076062918,,-251.5681428,,-276.0392546
4255000000,-130.38649,,-0.1108337,,-251.6715033,,-276.1053703
4256000000,-130.5097,,-0.18507141,,-251.7748644,,-276.1714866
4257000000,-130.53587,,-0.38481325,,-251.8782261,,-276.2376036
4258000000,-130.39162,,-0.036684476,,-251.9815885,,-276.3037211
4259000000,-130.65221,,-0.34313858,,-252.0849514,,-276.3698393
4260000000,-130.51945,,-0.22046529,,-252.188315,,-276.435958
4261000000,-130.59798,,-0.12329572,,-252.2916791,,-276.5020774
4262000000,-130.54672,,0.037053283,,-252.3950439,,-276.5681974
4263000000,-130.69138,,-0.22930732,,-252.4984093,,-276.634318
4264000000,-130.5352,,-0.14591517,,-252.6017753,,-276.7004392
4265000000,-130.63821,,-0.19862589,,-252.7051419,,-276.7665611
4266000000,-130.83209,,-0.18804346,,-252.8085092,,-276.8326835
4267000000,-130.81839,,-0.28212893,,-252.911877,,-276.8988066
4268000000,-130.74123,,-0.09618675,,-253.0152454,,-276.9649302
4269000000,-130.73274,,-0.21924348,,-253.1186145,,-277.0310545
4270000000,-130.84901,,-0.11258554,,-253.2219842,,-277.0971794
4271000000,-130.91029,,-0.13840908,,-253.3253544,,-277.1633049
4272000000,-130.99333,,-0.310637,,-253.4287253,,-277.229431
4273000000,-131.02679,,-0.1501987,,-253.5320968,,-277.2955578
4274000000,-130.91084,,-0.085348755,,-253.6354689,,-277.3616851
4275000000,-130.89877,,-0.17814453,,-253.7388417,,-277.4278131
4276000000,-131.03658,,-0.19140574,,-253.842215,,-277.4939416
4277000000,-131.14844,,-0.14154816,,-253.9455889,,-277.5600708
4278000000,-130.97375,,-0.041809868,,-254.0489635,,-277.6262006
4279000000,-131.09784,,-0.15459433,,-254.1523387,,-277.692331
4280000000,-131.03474,,-0.132902,,-254.2557144,,-277.758462
4281000000,-131.11438,,0.012022489,,-254.3590908,,-277.8245937
4282000000,-131.18787,,-0.22357558,,-254.4624678,,-277.8907259
4283000000,-131.11797,,-0.15488692,,-254.5658454,,-277.9568588
4284000000,-131.17009,,-0.14856902,,-254.6692237,,-278.0229922
4285000000,-131.2388,,-0.19224413,,-254.7726025,,-278.0891263
4286000000,-131.35303,,-0.24077351,,-254.875982,,-278.155261
4287000000,-131.28174,,-0.17171387,,-254.979362,,-278.2213963
4288000000,-131.37044,,-0.15554647,,-255.0827427,,-278.2875322
4289000000,-131.4201,,0.047451619,,-255.186124,,-278.3536687
4290000000,-131.40283,,-0.1271379,,-255.2895059,,-278.4198059
4291000000,-131.37726,,0.011040658,,-255.3928884,,-278.4859436
4292000000,-131.33264,,-0.037949897,,-255.4962715,,-278.552082
4293000000,-131.37358,,-0.13502075,,-255.5996553,,-278.618221
4294000000,-131.60382,,-0.096589521,,-255.7030397,,-278.6843606
4295000000,-131.62233,,-0.020515271,,-255.8064246,,-278.7505008
4296000000,-131.55209,,-0.1546239,,-255.9098102,,-278.8166416
4297000000,-131.63809,,-0.11826375,,-256.0131964,,-278.882783
4298000000,-131.63025,,-0.11068954,,-256.1165833,,-278.948925
4299000000,-131.71802,,-0.18805833,,-256.2199707,,-279.0150677
4300000000,-131.76457,,0.012237443,,-256.3233587,,-279.0812109
4301000000,-131.85046,,-0.060622867,,-256.4267474,,-279.1473548
4302000000,-131.75102,,-0.11085207,,-256.5301367,,-279.2134993
4303000000,-131.82233,,-0.11830499,,-256.6335266,,-279.2796444
4304000000,-131.91647,,-0.13960524,,-256.7369171,,-279.3457901
4305000000,-131.80412,,-0.11311182,,-256.8403083,,-279.4119364
4306000000,-131.79134,,-0.054841656,,-256.9437,,-279.4780834
4307000000,-131.85275,,-0.15687123,,-257.0470924,,-279.5442309
4308000000,-131.98108,,-0.06715405,,-257.1504854,,-279.6103791
4309000000,-131.98541,,-0.17501336,,-257.253879,,-279.6765278
4310000000,-132.05309,,-0.27121702,,-257.3572733,,-279.7426772
4311000000,-132.06628,,-0.1869061,,-257.4606681,,-279.8088272
4312000000,-132.14169,,-0.094334222,,-257.5640636,,-279.8749778
4313000000,-132.08168,,-0.18211402,,-257.6674597,,-279.941129
4314000000,-132.08556,,-0.1288842,,-257.7708564,,-280.0072808
4315000000,-131.92891,,0.15966739,,-257.8742538,,-280.0734333
4316000000,-132.14487,,0.014528897,,-257.9776518,,-280.1395863
4317000000,-132.12738,,0.019595183,,-258.0810504,,-280.20574
4318000000,-132.33969,,-0.11577097,,-258.1844496,,-280.2718943
4319000000,-132.23625,,-0.12832458,,-258.2878494,,-280.3380491
4320000000,-132.21822,,-0.07095471,,-258.3912499,,-280.4042046
4321000000,-132.24934,,-0.039370719,,-258.494651,,-280.4703607
4322000000,-132.35451,,-0.22982341,,-258.5980527,,-280.5365175
4323000000,-132.35493,,-0.026993802,,-258.7014551,,-280.6026748
4324000000,-132.24768,,0.13814455,,-258.804858,,-280.6688327
4325000000,-132.39374,,-0.055954546,,-258.9082616,,-280.7349913
4326000000,-132.37784,,-0.066711456,,-259.0116659,,-280.8011504
4327000000,-132.39392,,0.097213991,,-259.1150707,,-280.8673102
4328000000,-132.57927,,-0.042280603,,-259.2184762,,-280.9334706
4329000000,-132.3416,,0.005269721,,-259.3218824,,-280.9996316
4330000000,-132.5766,,-0.046671748,,-259.4252891,,-281.0657932
4331000000,-132.56241,,0.041292049,,-259.5286965,,-281.1319554
4332000000,-132.65782,,-0.22600453,,-259.6321045,,-281.1981183
4333000000,-132.57703,,-0.13868152,,-259.7355132,,-281.2642817
4334000000,-132.75323,,-0.034681451,,-259.8389225,,-281.3304458
4335000000,-132.77611,,-0.073977292,,-259.9423324,,-281.3966104
4336000000,-132.70091,,-0.001040062,,-260.0457429,,-281.4627757
4337000000,-132.71564,,0.080509871,,-260.1491541,,-281.5289416
4338000000,-132.6376,,0.12020543,,-260.252566,,-281.5951081
4339000000,-132.76245,,0.040913805,,-260.3559784,,-281.6612752
4340000000,-132.64928,,0.071492501,,-260.4593915,,-281.7274429
4341000000,-132.91985,,-0.16516279,,-260.5628053,,-281.7936112
4342000000,-132.81464,,-0.068301402,,-260.6662197,,-281.8597802
4343000000,-133.01205,,-0.014982325,,-260.7696347,,-281.9259497
4344000000,-132.90251,,0.008261435,,-260.8730503,,-281.9921199
4345000000,-133.16385,,-0.11190306,,-260.9764666,,-282.0582906
4346000000,-133.117,,0.1746361,,-261.0798836,,-282.124462
4347000000,-133.08957,,-0.087830901,,-261.1833012,,-282.190634
4348000000,-133.25618,,-0.18599999,,-261.2867194,,-282.2568066
4349000000,-133.08803,,0.033776946,,-261.3901383,,-282.3229798
4350000000,-133.18797,,0.049340688,,-261.4935578,,-282.3891536
4351000000,-133.2641,,-0.19279036,,-261.596978,,-282.4553281
4352000000,-133.25401,,-0.10792053,,-261.7003989,,-282.5215031
4353000000,-133.00673,,0.040823836,,-261.8038203,,-282.5876788
4354000000,-133.17467,,0.11812776,,-261.9072425,,-282.653855
4355000000,-133.24382,,0.054055776,,-262.0106652,,-282.7200319
4356000000,-133.49791,,-0.16276449,,-262.1140887,,-282.7862094
4357000000,-133.49059,,-0.10864671,,-262.2175127,,-282.8523875
4358000000,-133.26794,,0.19542512,,-262.3209375,,-282.9185662
4359000000,-133.37923,,-0.05811964,,-262.4243629,,-282.9847455
4360000000,-133.4068,,0.000850766,,-262.5277889,,-283.0509254
4361000000,-133.5784,,-0.17106974,,-262.6312156,,-283.1171059
4362000000,-133.42477,,0.057685338,,-262.734643,,-283.1832871
4363000000,-133.66391,,-0.055728186,,-262.838071,,-283.2494688
4364000000,-133.47528,,0.097491823,,-262.9414997,,-283.3156512
4365000000,-133.54726,,0.054761801,,-263.044929,,-283.3818341
4366000000,-133.60487,,-0.14206561,,-263.148359,,-283.4480177
4367000000,-133.58673,,0.068678372,,-263.2517897,,-283.5142019
4368000000,-133.69565,,0.084112957,,-263.355221,,-283.5803867
4369000000,-133.63292,,0.073441625,,-263.458653,,-283.6465721
4370000000,-133.64925,,-0.012032689,,-263.5620856,,-283.7127581
4371000000,-133.77051,,0.083315961,,-263.6655189,,-283.7789447
4372000000,-133.65096,,0.15289359,,-263.7689529,,-283.845132
4373000000,-133.78496,,0.076152004,,-263.8723876,,-283.9113198
4374000000,-134.02214,,-0.15854222,,-263.9758229,,-283.9775082
4375000000,-133.67973,,0.12814727,,-264.0792589,,-284.0436973
4376000000,-133.90829,,-0.016943736,,-264.1826956,,-284.109887
4377000000,-133.77029,,0.049997769,,-264.2861329,,-284.1760772
4378000000,-133.89584,,-0.060824104,,-264.3895709,,-284.2422681
4379000000,-134.04503,,-0.19226849,,-264.4930096,,-284.3084596
4380000000,-133.90605,,0.092794761,,-264.596449,,-284.3746517
4381000000,-133.88191,,0.1101324,,-264.6998891,,-284.4408444
4382000000,-133.77011,,0.17563875,,-264.8033298,,-284.5070377
4383000000,-134.10066,,-0.074402519,,-264.9067712,,-284.5732316
4384000000,-134.09819,,0.089264534,,-265.0102133,,-284.6394262
4385000000,-134.20602,,0.026791928,,-265.1136561,,-284.7056213
4386000000,-134.2077,,0.10325919,,-265.2170995,,-284.771817
4387000000,-134.34581,,-0.077483527,,-265.3205437,,-284.8380134
4388000000,-134.41066,,-0.16274507,,-265.4239885,,-284.9042104
4389000000,-134.40778,,-0.075102426,,-265.527434,,-284.9704079
4390000000,-134.47777,,-0.016112601,,-265.6308802,,-285.0366061
4391000000,-134.35359,,-0.024427364,,-265.7343271,,-285.1028049
4392000000,-134.42043,,-0.063717633,,-265.8377747,,-285.1690043
4393000000,-134.29988,,0.073408544,,-265.941223,,-285.2352043
4394000000,-134.39233,,0.094624676,,-266.044672,,-285.3014049
4395000000,-134.4113,,0.13958195,,-266.1481216,,-285.3676061
4396000000,-134.38052,,0.050320804,,-266.251572,,-285.4338079
4397000000,-134.38478,,0.009123039,,-266.3550231,,-285.5000103
4398000000,-134.49628,,0.018763816,,-266.4584749,,-285.5662133
4399000000,-134.49734,,0.02492298,,-266.5619273,,-285.632417
4400000000,-134.52736,,0.019961542,,-266.6653805,,-285.6986212
4401000000,-134.60316,,0.11350545,,-266.7688344,,-285.7648261
4402000000,-134.63689,,0.091463841,,-266.8722889,,-285.8310315
4403000000,-134.7406,,-0.047080342,,-266.9757442,,-285.8972376
4404000000,-134.61508,,0.039909996,,-267.0792002,,-285.9634443
4405000000,-134.66327,,0.078810029,,-267.1826569,,-286.0296515
4406000000,-134.7812,,-0.13404074,,-267.2861144,,-286.0958594
4407000000,-134.69191,,0.1366592,,-267.3895725,,-286.1620679
4408000000,-134.84874,,0.018880768,,-267.4930313,,-286.228277
4409000000,-134.73853,,0.10286488,,-267.5964909,,-286.2944867
4410000000,-134.78615,,0.093235008,,-267.6999511,,-286.360697
4411000000,-134.86371,,-0.076934934,,-267.8034121,,-286.4269079
4412000000,-134.85934,,0.10066438,,-267.9068739,,-286.4931194
4413000000,-134.84569,,0.14425345,,-268.0103363,,-286.5593315
4414000000,-135.05611,,-0.000157243,,-268.1137994,,-286.6255442
4415000000,-135.02602,,0.12753384,,-268.2172633,,-286.6917576
4416000000,-135.02658,,0.064826585,,-268.3207279,,-286.7579715
4417000000,-135.13316,,0.10037831,,-268.4241933,,-286.824186
4418000000,-135.15639,,-0.11611187,,-268.5276593,,-286.8904012
4419000000,-135.14922,,0.14983879,,-268.6311261,,-286.9566169
4420000000,-135.2684,,-0.01022292,,-268.7345936,,-287.0228333
4421000000,-135.14035,,0.14978088,,-268.8380619,,-287.0890502
4422000000,-135.24973,,-0.039579827,,-268.9415309,,-287.1552678
4423000000,-135.15254,,0.040675569,,-269.0450006,,-287.221486
4424000000,-135.3107,,0.073349297,,-269.1484711,,-287.2877047
4425000000,-135.24094,,0.041301381,,-269.2519423,,-287.3539241
4426000000,-135.27856,,0.064043023,,-269.3554142,,-287.4201441
4427000000,-135.36533,,-0.04541884,,-269.4588869,,-287.4863646
4428000000,-135.18842,,0.12710485,,-269.5623603,,-287.5525858
4429000000,-135.31311,,0.15881552,,-269.6658345,,-287.6188076
4430000000,-135.27052,,0.071482383,,-269.7693095,,-287.68503
4431000000,-135.57416,,0.069956116,,-269.8727851,,-287.751253
4432000000,-135.45345,,0.12536851,,-269.9762616,,-287.8174766
4433000000,-135.4398,,0.054496374,,-270.0797388,,-287.8837008
4434000000,-135.508,,0.17386532,,-270.1832167,,-287.9499256
4435000000,-135.52405,,-0.01689609,,-270.2866954,,-288.016151
4436000000,-135.69379,,0.15115532,,-270.3901748,,-288.082377
4437000000,-135.60744,,0.094905667,,-270.493655,,-288.1486036
4438000000,-135.59589,,0.02013132,,-270.597136,,-288.2148308
4439000000,-135.5564,,0.20750852,,-270.7006178,,-288.2810586
4440000000,-135.73778,,0.10177124,,-270.8041003,,-288.347287
4441000000,-135.7166,,0.11250263,,-270.9075835,,-288.413516
4442000000,-135.82741,,0.10807527,,-271.0110676,,-288.4797456
4443000000,-135.7881,,-0.06053514,,-271.1145524,,-288.5459759
4444000000,-135.6433,,0.14730418,,-271.218038,,-288.6122067
4445000000,-135.77702,,0.14561325,,-271.3215243,,-288.6784381
4446000000,-136.03683,,0.11007722,,-271.4250114,,-288.7446701
4447000000,-135.81107,,0.068752587,,-271.5284993,,-288.8109027
4448000000,-135.97299,,0.1619924,,-271.631988,,-288.877136
4449000000,-135.97574,,0.12118487,,-271.7354775,,-288.9433698
4450000000,-136.01125,,0.11993381,,-271.8389677,,-289.0096042
4451000000,-135.91031,,0.23806083,,-271.9424588,,-289.0758392
4452000000,-136.1097,,0.017212596,,-272.0459506,,-289.1420748
4453000000,-136.19876,,-0.07572937,,-272.1494432,,-289.2083111
4454000000,-136.02911,,0.050730068,,-272.2529366,,-289.2745479
4455000000,-136.15617,,0.13567263,,-272.3564308,,-289.3407853
4456000000,-136.19814,,0.11900416,,-272.4599258,,-289.4070233
4457000000,-136.1212,,-0.017607924,,-272.5634216,,-289.473262
4458000000,-136.34012,,0.10516927,,-272.6669181,,-289.5395012
4459000000,-136.26781,,0.11899377,,-272.7704155,,-289.605741
4460000000,-136.22461,,0.067092687,,-272.8739137,,-289.6719814
4461000000,-136.34679,,-0.036758654,,-272.9774127,,-289.7382224
4462000000,-136.29109,,0.20083286,,-273.0809125,,-289.8044641
4463000000,-136.17696,,0.069935821,,-273.1844131,,-289.8707063
4464000000,-136.34926,,0.24510895,,-273.2879145,,-289.9369491
4465000000,-136.4919,,-0.036682405,,-273.3914167,,-290.0031925
4466000000,-136.33847,,0.32745773,,-273.4949197,,-290.0694365
4467000000,-136.4599,,0.099882402,,-273.5984236,,-290.1356811
4468000000,-136.37172,,0.14771456,,-273.7019282,,-290.2019263
4469000000,-136.49615,,0.081028379,,-273.8054337,,-290.2681721
4470000000,-136.54787,,-0.033389464,,-273.90894,,-290.3344185
4471000000,-136.52698,,-0.068764433,,-274.0124471,,-290.4006655
4472000000,-136.70343,,0.13693871,,-274.1159551,,-290.4669131
4473000000,-136.48904,,0.25690702,,-274.2194638,,-290.5331613
4474000000,-136.63223,,0.15222953,,-274.3229734,,-290.5994101
4475000000,-136.56024,,0.018029204,,-274.4264839,,-290.6656595
4476000000,-136.68134,,0.062752441,,-274.5299951,,-290.7319094
4477000000,-136.79298,,0.002943096,,-274.6335072,,-290.79816
4478000000,-136.69582,,0.023327902,,-274.7370202,,-290.8644112
4479000000,-136.73123,,0.16027077,,-274.8405339,,-290.930663
4480000000,-136.98878,,0.017858434,,-274.9440486,,-290.9969153
4481000000,-136.95473,,0.079063885,,-275.047564,,-291.0631683
4482000000,-136.76216,,0.11995501,,-275.1510803,,-291.1294218
4483000000,-136.9445,,-0.002370525,,-275.2545975,,-291.195676
4484000000,-136.72026,,0.19585843,,-275.3581155,,-291.2619307
4485000000,-136.93402,,0.10196202,,-275.4616343,,-291.3281861
4486000000,-136.94846,,0.2182208,,-275.565154,,-291.394442
4487000000,-136.9437,,0.19885784,,-275.6686746,,-291.4606985
4488000000,-137.19753,,0.01241287,,-275.772196,,-291.5269557
4489000000,-137.06686,,0.10729185,,-275.8757182,,-291.5932134
4490000000,-136.97658,,0.031983085,,-275.9792414,,-291.6594717
4491000000,-137.092,,0.079317771,,-276.0827654,,-291.7257306
4492000000,-137.1127,,0.14679596,,-276.1862902,,-291.7919901
4493000000,-137.12152,,0.13098113,,-276.289816,,-291.8582502
4494000000,-137.29399,,0.14555737,,-276.3933426,,-291.9245109
4495000000,-137.26653,,0.12999626,,-276.49687,,-291.9907721
4496000000,-137.08432,,0.25176895,,-276.6003984,,-292.057034
4497000000,-137.1673,,0.30377883,,-276.7039276,,-292.1232965
4498000000,-137.53856,,0.10498799,,-276.8074577,,-292.1895595
4499000000,-137.41637,,-0.086287946,,-276.9109887,,-292.2558232
4500000000,-137.37343,,0.046483971,,-277.0145205,,-292.3220874
4501000000,-137.25009,,0.16999656,,-277.1180533,,-292.3883522
4502000000,-137.4249,,-0.055970907,,-277.2215869,,-292.4546177
4503000000,-137.46866,,0.11542544,,-277.3251214,,-292.5208837
4504000000,-137.61176,,0.013384948,,-277.4286568,,-292.5871503
4505000000,-137.56339,,0.18724875,,-277.5321931,,-292.6534175
4506000000,-137.63243,,0.012456088,,-277.6357303,,-292.7196853
4507000000,-137.72215,,-0.035671953,,-277.7392684,,-292.7859536
4508000000,-137.60741,,0.087231934,,-277.8428074,,-292.8522226
4509000000,-137.60896,,0.12292909,,-277.9463473,,-292.9184921
4510000000,-137.91206,,-0.072067663,,-278.0498881,,-292.9847623
4511000000,-137.77708,,0.060394894,,-278.1534298,,-293.051033
4512000000,-137.82469,,-0.028401231,,-278.2569724,,-293.1173043
4513000000,-137.73653,,0.10318487,,-278.3605159,,-293.1835763
4514000000,-137.92174,,0.12741998,,-278.4640603,,-293.2498488
4515000000,-137.81952,,0.044066802,,-278.5676056,,-293.3161219
4516000000,-137.80464,,0.2174546,,-278.6711519,,-293.3823955
4517000000,-138.06747,,0.045159485,,-278.7746991,,-293.4486698
4518000000,-137.87364,,0.10765847,,-278.8782472,,-293.5149447
4519000000,-137.93387,,-0.10860372,,-278.9817962,,-293.5812201
4520000000,-137.87946,,0.095669791,,-279.0853461,,-293.6474961
4521000000,-137.99875,,0.013193055,,-279.188897,,-293.7137727
4522000000,-138.04927,,0.10094247,,-279.2924488,,-293.78005
4523000000,-138.05043,,0.054623891,,-279.3960015,,-293.8463277
4524000000,-137.99843,,0.14323451,,-279.4995552,,-293.9126061
4525000000,-138.29732,,-0.049532313,,-279.6031098,,-293.9788851
4526000000,-138.22586,,0.038039174,,-279.7066653,,-294.0451646
4527000000,-138.25136,,-0.01518921,,-279.8102218,,-294.1114448
4528000000,-138.28418,,-0.059094585,,-279.9137792,,-294.1777255
4529000000,-138.34166,,0.051327914,,-280.0173375,,-294.2440068
4530000000,-138.27324,,0.06583263,,-280.1208968,,-294.3102887
4531000000,-138.29568,,-0.029720094,,-280.2244571,,-294.3765712
4532000000,-138.33275,,0.054812409,,-280.3280183,,-294.4428542
4533000000,-138.30981,,0.073456161,,-280.4315805,,-294.5091379
4534000000,-138.37576,,0.10239364,,-280.5351436,,-294.5754221
4535000000,-138.47954,,0.018336153,,-280.6387076,,-294.6417069
4536000000,-138.42996,,0.084352396,,-280.7422727,,-294.7079923
4537000000,-138.46126,,0.016597038,,-280.8458387,,-294.7742783
4538000000,-138.43169,,0.08433906,,-280.9494056,,-294.8405649
4539000000,-138.63722,,0.043150164,,-281.0529735,,-294.9068521
4540000000,-138.80426,,0.003567211,,-281.1565424,,-294.9731398
4541000000,-138.7077,,-0.001628108,,-281.2601123,,-295.0394281
4542000000,-138.69275,,-0.049330369,,-281.3636831,,-295.105717
4543000000,-138.60918,,0.13206756,,-281.4672549,,-295.1720065
4544000000,-138.78807,,0.026277412,,-281.5708277,,-295.2382965
4545000000,-138.76614,,0.16003999,,-281.6744014,,-295.3045872
4546000000,-138.75052,,-0.074544616,,-281.7779761,,-295.3708784
4547000000,-138.70663,,0.090487473,,-281.8815519,,-295.4371702
4548000000,-138.84822,,0.087576926,,-281.9851286,,-295.5034626
4549000000,-138.90196,,-0.029122617,,-282.0887063,,-295.5697556
4550000000,-139.01372,,-0.056893621,,-282.1922849,,-295.6360491
4551000000,-138.99348,,-0.021734426,,-282.2958646,,-295.7023432
4552000000,-138.89645,,0.19954839,,-282.3994453,,-295.768638
4553000000,-138.81281,,0.05796707,,-282.5030269,,-295.8349332
4554000000,-139.06201,,-0.003861482,,-282.6066096,,-295.9012291
4555000000,-139.11258,,-0.087524273,,-282.7101932,,-295.9675256
4556000000,-139.14436,,0.076669373,,-282.8137779,,-296.0338226
4557000000,-139.30444,,-0.16565308,,-282.9173635,,-296.1001202
4558000000,-139.16481,,-0.012465049,,-283.0209502,,-296.1664184
4559000000,-139.1181,,0.038526274,,-283.1245379,,-296.2327171
4560000000,-139.28795,,-0.071497589,,-283.2281266,,-296.2990164
4561000000,-139.20232,,0.05070626,,-283.3317163,,-296.3653164
4562000000,-139.18025,,0.10824466,,-283.435307,,-296.4316169
4563000000,-139.4445,,-0.15961792,,-283.5388987,,-296.4979179
4564000000,-139.36304,,-0.012678644,,-283.6424914,,-296.5642196
4565000000,-139.36708,,0.034387112,,-283.7460852,,-296.6305218
4566000000,-139.43347,,-0.009435003,,-283.84968,,-296.6968246
4567000000,-139.52055,,-0.06688606,,-283.9532758,,-296.7631279
4568000000,-139.40295,,-0.036653124,,-284.0568726,,-296.8294319
4569000000,-139.75244,,-0.20015374,,-284.1604705,,-296.8957364
4570000000,-139.56273,,-0.062703602,,-284.2640694,,-296.9620415
4571000000,-139.69138,,-0.18004084,,-284.3676693,,-297.0283472
4572000000,-139.66103,,-0.035101816,,-284.4712703,,-297.0946534
4573000000,-139.62346,,-0.056940474,,-284.5748723,,-297.1609602
4574000000,-139.71173,,-0.093979314,,-284.6784753,,-297.2272676
4575000000,-139.71889,,-0.16298661,,-284.7820794,,-297.2935756
4576000000,-139.7215,,-0.055434983,,-284.8856846,,-297.3598841
4577000000,-139.86424,,-0.13876142,,-284.9892907,,-297.4261932
4578000000,-139.96103,,-0.041834023,,-285.0928979,,-297.4925029
4579000000,-139.85716,,-0.16609107,,-285.1965062,,-297.5588132
4580000000,-139.84674,,-0.18484795,,-285.3001155,,-297.625124
4581000000,-139.78151,,0.068664774,,-285.4037259,,-297.6914354
4582000000,-139.90062,,-0.027628263,,-285.5073373,,-297.7577474
4583000000,-140.05464,,-0.19156906,,-285.6109498,,-297.8240599
4584000000,-140.0284,,-0.19622475,,-285.7145633,,-297.890373
4585000000,-140.06595,,-0.069549181,,-285.8181779,,-297.9566867
4586000000,-140.03621,,0.015445499,,-285.9217935,,-298.0230009
4587000000,-140.11859,,-0.037091039,,-286.0254103,,-298.0893158
4588000000,-140.18335,,0.10373943,,-286.1290281,,-298.1556311
4589000000,-140.28049,,-0.088885911,,-286.2326469,,-298.2219471
4590000000,-140.14667,,-0.19685997,,-286.3362668,,-298.2882636
4591000000,-140.54401,,-0.097994886,,-286.4398878,,-298.3545807
4592000000,-140.33138,,0.005286022,,-286.5435099,,-298.4208984
4593000000,-140.33817,,-0.070268579,,-286.647133,,-298.4872166
4594000000,-140.38121,,-0.059590153,,-286.7507572,,-298.5535354
4595000000,-140.35948,,-0.043427411,,-286.8543825,,-298.6198548
4596000000,-140.31398,,-0.1440628,,-286.9580089,,-298.6861747
4597000000,-140.43227,,-0.14420719,,-287.0616364,,-298.7524952
4598000000,-140.42728,,-0.080736622,,-287.1652649,,-298.8188162
4599000000,-140.56279,,-0.07975769,,-287.2688946,,-298.8851379
4600000000,-140.50865,,0.036427341,,-287.3725253,,-298.9514601
4601000000,-140.70148,,-0.24111526,,-287.4761571,,-299.0177828
4602000000,-140.78026,,-0.14583802,,-287.57979,,-299.0841061
4603000000,-140.78401,,-0.24389446,,-287.683424,,-299.15043
4604000000,-140.758,,-0.11449766,,-287.787059,,-299.2167545
4605000000,-140.59004,,-0.064262919,,-287.8906952,,-299.2830795
4606000000,-140.70816,,-0.071044266,,-287.9943325,,-299.3494051
4607000000,-140.91652,,-0.1495357,,-288.0979709,,-299.4157312
4608000000,-140.80084,,-0.063143015,,-288.2016104,,-299.4820579
4609000000,-140.77544,,-0.072596326,,-288.3052509,,-299.5483852
4610000000,-140.7742,,-0.1507557,,-288.4088926,,-299.614713
4611000000,-140.85164,,-0.041737653,,-288.5125354,,-299.6810414
4612000000,-140.86885,,-0.066964246,,-288.6161793,,-299.7473703
4613000000,-140.91046,,-0.15048929,,-288.7198243,,-299.8136998
4614000000,-140.97903,,-0.13946208,,-288.8234704,,-299.8800299
4615000000,-140.94147,,-0.11424964,,-288.9271176,,-299.9463605
4616000000,-141.07469,,-0.080280267,,-289.030766,,-300.0126917
4617000000,-141.18854,,-0.09751045,,-289.1344154,,-300.0790235
4618000000,-141.11856,,-0.16374525,,-289.238066,,-300.1453558
4619000000,-141.20436,,-0.16246358,,-289.3417177,,-300.2116886
4620000000,-141.05997,,-0.070763081,,-289.4453705,,-300.2780221
4621000000,-141.36169,,-0.15349992,,-289.5490244,,-300.3443561
4622000000,-141.48306,,-0.12601699,,-289.6526795,,-300.4106906
4623000000,-141.4874,,-0.28931704,,-289.7563357,,-300.4770257
4624000000,-141.47113,,-0.32047376,,-289.859993,,-300.5433613
4625000000,-141.47186,,-0.15923038,,-289.9636514,,-300.6096975
4626000000,-141.4753,,-0.22637096,,-290.0673109,,-300.6760343
4627000000,-141.4248,,-0.12992699,,-290.1709716,,-300.7423716
4628000000,-141.54488,,-0.10758427,,-290.2746334,,-300.8087095
4629000000,-141.55296,,-0.24329521,,-290.3782964,,-300.8750479
4630000000,-141.58389,,-0.18678997,,-290.4819605,,-300.9413869
4631000000,-141.40956,,0.030780362,,-290.5856257,,-301.0077265
4632000000,-141.44249,,-0.041981649,,-290.689292,,-301.0740666
4633000000,-141.75185,,-0.079520702,,-290.7929595,,-301.1404072
4634000000,-141.80252,,-0.24011172,,-290.8966281,,-301.2067484
4635000000,-141.86682,,-0.24030961,,-291.0002979,,-301.2730901
4636000000,-141.77615,,-0.24512516,,-291.1039688,,-301.3394325
4637000000,-141.72372,,-0.10362182,,-291.2076408,,-301.4057753
4638000000,-141.82712,,-0.070658721,,-291.311314,,-301.4721187
4639000000,-141.85318,,-0.18346409,,-291.4149883,,-301.5384627
4640000000,-141.80797,,-0.21218681,,-291.5186638,,-301.6048072
4641000000,-142.02957,,-0.23596884,,-291.6223404,,-301.6711522
4642000000,-141.94022,,-0.12231842,,-291.7260182,,-301.7374978
4643000000,-141.91364,,-0.1558806,,-291.8296971,,-301.803844
4644000000,-142.01547,,-0.26195434,,-291.9333771,,-301.8701907
4645000000,-142.08139,,-0.22938718,,-292.0370583,,-301.936538
4646000000,-141.90439,,-0.08716251,,-292.1407407,,-302.0028858
4647000000,-142.15393,,-0.25068393,,-292.2444242,,-302.0692341
4648000000,-142.10655,,-0.17519006,,-292.3481088,,-302.135583
4649000000,-142.18571,,-0.091158926,,-292.4517946,,-302.2019324
4650000000,-142.06972,,-0.18604854,,-292.5554816,,-302.2682824
4651000000,-142.15465,,-0.085100286,,-292.6591697,,-302.334633
4652000000,-142.22578,,-0.07784608,,-292.762859,,-302.400984
4653000000,-142.3757,,-0.18720442,,-292.8665494,,-302.4673357
4654000000,-142.2834,,-0.025516149,,-292.970241,,-302.5336878
4655000000,-142.37097,,-0.31162,,-293.0739337,,-302.6000406
4656000000,-142.47826,,-0.21960935,,-293.1776276,,-302.6663938
