"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []"
1.325,-14.1317317658662,-0.472831456221281
1.326,-14.1298851097171,-0.473058107635137
1.327,-14.1280571692547,-0.473283982496907
1.328,-14.1262479343578,-0.473509081802324
1.329,-14.1244573948042,-0.47373340655209
1.33,-14.122685540271,-0.473956957751876
1.331,-14.1209323603341,-0.474179736412322
1.332,-14.1191978444689,-0.474401743548994
1.333,-14.1174819820497,-0.474622980182402
1.334,-14.1157847623501,-0.474843447337973
1.335,-14.114106174543,-0.475063146046041
1.336,-14.1124462077005,-0.475282077341827
1.337,-14.1108048507939,-0.475500242265439
1.338,-14.1091820926941,-0.475717641861855
1.339,-14.1075779221712,-0.475934277180904
1.34,-14.1059923278947,-0.476150149277257
1.341,-14.1044252984338,-0.47636525921042
1.342,-14.1028768222572,-0.476579608044707
1.343,-14.1013468877331,-0.476793196849245
1.344,-14.0998354831294,-0.477006026697963
1.345,-14.0983425966138,-0.477218098669532
1.346,-14.0968682162539,-0.477429413847427
1.347,-14.095412330017,-0.477639973319853
1.348,-14.0939749257704,-0.477849778179761
1.349,-14.0925559912817,-0.47805882952483
1.35,-14.0911555142182,-0.478267128457448
1.351,-14.0897734821477,-0.47847467608471
1.352,-14.0884098825384,-0.478681473518383
1.353,-14.0870647027585,-0.478887521874921
1.354,-14.085737930077,-0.479092822275441
1.355,-14.0844295516634,-0.47929737584569
1.356,-14.0831395545879,-0.47950118371607
1.357,-14.0818679258215,-0.479704247021577
1.358,-14.0806146522362,-0.479906566901848
1.359,-14.0793797206048,-0.48010814450108
1.36,-14.0781631176014,-0.480308980968073
1.361,-14.0769648298013,-0.480509077456182
1.362,-14.0757848436813,-0.480708435123318
1.363,-14.0746231456194,-0.480907055131936
1.364,-14.0734797218955,-0.481104938649009
1.365,-14.0723545586912,-0.481302086846034
1.366,-14.07124764209,-0.48149850089899
1.367,-14.0701589580773,-0.48169418198836
1.368,-14.0690884925409,-0.481889131299079
1.369,-14.0680362312707,-0.482083350020559
1.37,-14.0670021599591,-0.482276839346643
1.371,-14.0659862642013,-0.482469600475608
1.372,-14.0649885294951,-0.48266163461014
1.373,-14.0640089412411,-0.482852942957347
1.374,-14.0630474847434,-0.483043526728708
1.375,-14.0621041452089,-0.483233387140074
1.376,-14.0611789077481,-0.483422525411671
1.377,-14.0602717573752,-0.483610942768062
1.378,-14.0593826790078,-0.483798640438148
1.379,-14.0585116574678,-0.483985619655146
1.38,-14.057658677481,-0.48417188165657
1.381,-14.0568237236775,-0.484357427684244
1.382,-14.0560067805919,-0.484542258984246
1.383,-14.0552078326634,-0.484726376806928
1.384,-14.0544268642361,-0.484909782406885
1.385,-14.0536638595591,-0.485092477042956
1.386,-14.0529188027867,-0.48527446197818
1.387,-14.0521916779786,-0.485455738479819
1.388,-14.0514824691002,-0.485636307819321
1.389,-14.0507911600228,-0.485816171272298
1.39,-14.0501177345235,-0.485995330118541
1.391,-14.0494621762858,-0.486173785641973
1.392,-14.0488244688997,-0.486351539130666
1.393,-14.0482045958616,-0.486528591876805
1.394,-14.0476025405752,-0.486704945176666
1.395,-14.0470182863509,-0.486880600330628
1.396,-14.0464518164067,-0.487055558643143
1.397,-14.045903113868,-0.487229821422715
1.398,-14.0453721617681,-0.487403389981902
1.399,-14.0448589430482,-0.487576265637289
1.4,-14.0443634405578,-0.487748449709485
1.401,-14.043885637055,-0.487919943523079
1.402,-14.0434255152063,-0.488090748406669
1.403,-14.0429830575875,-0.488260865692813
1.404,-14.0425582466835,-0.488430296718032
1.405,-14.0421510648886,-0.488599042822778
1.406,-14.0417614945067,-0.488767105351444
1.407,-14.041389517752,-0.488934485652325
1.408,-14.0410351167485,-0.489101185077616
1.409,-14.040698273531,-0.489267204983398
1.41,-14.0403789700447,-0.489432546729606
1.411,-14.0400771881462,-0.489597211680042
1.412,-14.039792909603,-0.489761201202338
1.413,-14.0395261160943,-0.48992451666795
1.414,-14.039276789211,-0.490087159452132
1.415,-14.0390449104561,-0.490249130933945
1.416,-14.0388304612448,-0.490410432496212
1.417,-14.0386334229053,-0.490571065525523
1.418,-14.0384537766782,-0.490731031412209
1.419,-14.0382915037176,-0.490890331550343
1.42,-14.0381465850909,-0.491048967337695
1.421,-14.0380190017793,-0.491206940175749
1.422,-14.0379087346781,-0.491364251469671
1.423,-14.0378157645968,-0.491520902628286
1.424,-14.0377400722594,-0.491676895064086
1.425,-14.0376816383052,-0.49183223019319
1.426,-14.0376404432883,-0.491986909435342
1.427,-14.0376164676785,-0.492140934213899
1.428,-14.0376096918613,-0.492294305955798
1.429,-14.0376200961385,-0.492447026091564
1.43,-14.0376476607281,-0.492599096055262
1.431,-14.037692365765,-0.492750517284525
1.432,-14.0377541913009,-0.492901291220501
1.433,-14.0378331173051,-0.493051419307858
1.434,-14.0379291236644,-0.493200902994749
1.435,-14.0380421901837,-0.49334974373282
1.436,-14.038172296586,-0.493497942977172
1.437,-14.038319422513,-0.493645502186366
1.438,-14.0384835475255,-0.493792422822399
1.439,-14.0386646511033,-0.493938706350663
1.44,-14.038862712646,-0.494084354239976
1.441,-14.0390777114729,-0.494229367962535
1.442,-14.0393096268238,-0.494373748993897
1.443,-14.0395584378589,-0.494517498812988
1.444,-14.0398241236592,-0.494660618902063
1.445,-14.0401066632273,-0.494803110746702
1.446,-14.0404060354871,-0.494944975835779
1.447,-14.0407222192845,-0.495086215661482
1.448,-14.0410551933877,-0.49522683171924
1.449,-14.0414049364873,-0.495366825507777
1.45,-14.0417714271973,-0.495506198529018
1.451,-14.0421546440545,-0.495644952288138
1.452,-14.0425545655196,-0.495783088293524
1.453,-14.0429711699773,-0.495920608056734
1.454,-14.0434044357366,-0.496057513092515
1.455,-14.0438543410312,-0.496193804918775
1.456,-14.0443208640199,-0.496329485056553
1.457,-14.0448039827868,-0.496464555030031
1.458,-14.0453036753418,-0.49659901636649
1.459,-14.045819919621,-0.496732870596303
1.46,-14.0463526934871,-0.49686611925293
1.461,-14.0469019747293,-0.496998763872885
1.462,-14.0474677410642,-0.497130805995726
1.463,-14.0480499701362,-0.497262247164036
1.464,-14.0486486395173,-0.497393088923418
1.465,-14.049263726708,-0.497523332822468
1.466,-14.0498952091375,-0.497652980412736
1.467,-14.0505430641639,-0.497782033248772
1.468,-14.0512072690748,-0.497910492888037
1.469,-14.0518878010878,-0.498038360890935
1.47,-14.0525846373504,-0.498165638820786
1.471,-14.0532977549408,-0.498292328243783
1.472,-14.0540271308681,-0.498418430729025
1.473,-14.0547727420727,-0.49854394784844
1.474,-14.0555345654268,-0.498668881176819
1.475,-14.0563125777345,-0.498793232291777
1.476,-14.0571067557323,-0.498917002773734
1.477,-14.05791707609,-0.499040194205909
1.478,-14.05874351541,-0.499162808174289
1.479,-14.0595860502288,-0.499284846267622
1.48,-14.0604446570167,-0.499406310077402
1.481,-14.0613193121784,-0.499527201197836
1.482,-14.0622099920533,-0.499647521225854
1.483,-14.0631166729162,-0.499767271761073
1.484,-14.0640393309773,-0.499886454405768
1.485,-14.0649779423826,-0.500005070764884
1.486,-14.0659324832148,-0.500123122446009
