Freq(Hz),S21 Phase_measured(deg),S21 Phase_HFSS(deg)
3198000000,-0.46863973,-0.579304069
3199000000,-0.40773931,-0.57938033
3200000000,-0.40148243,-0.579456557
3201000000,-0.53477687,-0.579532749
3202000000,-0.7554701,-0.579608906
3203000000,-0.15349582,-0.579685028
3204000000,-0.48076805,-0.579761114
3205000000,-0.44256371,-0.579837166
3206000000,-0.33029145,-0.579913182
3207000000,-0.37615889,-0.579989163
3208000000,-0.35631457,-0.580065109
3209000000,-0.45793042,-0.58014102
3210000000,-0.40749204,-0.580216894
3211000000,-0.47035974,-0.580292734
3212000000,-0.52065259,-0.580368537
3213000000,-0.5265522,-0.580444306
3214000000,-0.51719135,-0.580520038
3215000000,-0.42614871,-0.580595734
3216000000,-0.49750891,-0.580671395
3217000000,-0.42764115,-0.58074702
3218000000,-0.49373773,-0.580822608
3219000000,-0.4530997,-0.580898161
3220000000,-0.6433028,-0.580973678
3221000000,-0.45033833,-0.581049158
3222000000,-0.70339829,-0.581124602
3223000000,-0.40697372,-0.58120001
3224000000,-0.44347,-0.581275381
3225000000,-0.49155137,-0.581350716
3226000000,-0.55862731,-0.581426015
3227000000,-0.56652546,-0.581501277
3228000000,-0.68711704,-0.581576502
3229000000,-0.41746283,-0.58165169
3230000000,-0.53352129,-0.581726842
3231000000,-0.44211924,-0.581801957
3232000000,-0.3905898,-0.581877035
3233000000,-0.56114495,-0.581952077
3234000000,-0.68595064,-0.582027081
3235000000,-0.48438111,-0.582102048
3236000000,-0.58562613,-0.582176978
3237000000,-0.67040914,-0.582251871
3238000000,-0.61725312,-0.582326726
3239000000,-0.59651583,-0.582401544
3240000000,-0.55004168,-0.582476325
3241000000,-0.48088679,-0.582551068
3242000000,-0.59998596,-0.582625774
3243000000,-0.46122992,-0.582700442
3244000000,-0.41289762,-0.582775073
3245000000,-0.53463423,-0.582849666
3246000000,-0.51648855,-0.582924221
3247000000,-0.73827618,-0.582998739
3248000000,-0.48364195,-0.583073218
3249000000,-0.54479527,-0.58314766
3250000000,-0.58935016,-0.583222063
3251000000,-0.51290166,-0.583296429
3252000000,-0.75624996,-0.583370756
3253000000,-0.59660798,-0.583445045
3254000000,-0.40734947,-0.583519296
3255000000,-0.44875374,-0.583593509
3256000000,-0.43688196,-0.583667683
3257000000,-0.49197212,-0.583741819
3258000000,-0.62339562,-0.583815916
3259000000,-0.57321531,-0.583889975
3260000000,-0.61489528,-0.583963996
3261000000,-0.5953294,-0.584037977
3262000000,-0.35899419,-0.58411192
3263000000,-0.49985108,-0.584185824
3264000000,-0.48261824,-0.584259689
3265000000,-0.55546445,-0.584333516
3266000000,-0.68533468,-0.584407303
3267000000,-0.58969957,-0.584481051
3268000000,-0.64263952,-0.584554761
3269000000,-0.47046253,-0.584628431
3270000000,-0.54265952,-0.584702062
3271000000,-0.71746778,-0.584775653
3272000000,-0.61531794,-0.584849206
3273000000,-0.47623867,-0.584922719
3274000000,-0.46422341,-0.584996192
3275000000,-0.75040025,-0.585069626
3276000000,-0.69112343,-0.585143021
3277000000,-0.63501072,-0.585216376
3278000000,-0.70713532,-0.585289691
3279000000,-0.60546601,-0.585362966
3280000000,-0.66479611,-0.585436202
3281000000,-0.6365816,-0.585509398
3282000000,-0.62711942,-0.585582554
3283000000,-0.58786988,-0.58565567
3284000000,-0.498853,-0.585728746
3285000000,-0.63116103,-0.585801782
3286000000,-0.57173496,-0.585874778
3287000000,-0.85472888,-0.585947734
3288000000,-0.52645439,-0.586020649
3289000000,-0.44265661,-0.586093525
3290000000,-0.42944974,-0.58616636
3291000000,-0.69321853,-0.586239154
3292000000,-0.64574432,-0.586311908
3293000000,-0.72334796,-0.586384621
3294000000,-0.5166921,-0.586457294
3295000000,-0.44002932,-0.586529927
3296000000,-0.49730015,-0.586602518
3297000000,-0.46651414,-0.586675069
3298000000,-0.3774673,-0.586747579
3299000000,-0.48009422,-0.586820049
3300000000,-0.51696652,-0.586892477
3301000000,-0.56045824,-0.586964865
3302000000,-0.56154722,-0.587037211
3303000000,-0.46864489,-0.587109516
3304000000,-0.64367259,-0.587181781
3305000000,-0.40196651,-0.587254004
3306000000,-0.56858706,-0.587326186
3307000000,-0.6406821,-0.587398326
3308000000,-0.48417684,-0.587470426
3309000000,-0.52995729,-0.587542484
3310000000,-0.49281955,-0.5876145
3311000000,-0.41777822,-0.587686475
3312000000,-0.52610368,-0.587758408
3313000000,-0.54366517,-0.5878303
3314000000,-0.60829151,-0.587902151
3315000000,-0.34221703,-0.587973959
3316000000,-0.59434032,-0.588045726
3317000000,-0.64537078,-0.588117451
3318000000,-0.39109001,-0.588189134
3319000000,-0.41083723,-0.588260775
3320000000,-0.44506633,-0.588332375
3321000000,-0.56808841,-0.588403932
3322000000,-0.63777101,-0.588475447
3323000000,-0.5005511,-0.58854692
3324000000,-0.60865456,-0.588618351
3325000000,-0.46079695,-0.58868974
3326000000,-0.65281355,-0.588761087
3327000000,-0.55070066,-0.588832391
3328000000,-0.52624953,-0.588903653
3329000000,-0.53498149,-0.588974872
3330000000,-0.47413823,-0.589046049
3331000000,-0.43575323,-0.589117184
3332000000,-0.53966886,-0.589188276
3333000000,-0.40758181,-0.589259325
3334000000,-0.65872985,-0.589330332
3335000000,-0.57375836,-0.589401296
3336000000,-0.58789885,-0.589472217
3337000000,-0.4946841,-0.589543095
3338000000,-0.71499276,-0.589613931
3339000000,-0.53720772,-0.589684724
3340000000,-0.34687033,-0.589755474
3341000000,-0.55044925,-0.58982618
3342000000,-0.41419962,-0.589896844
3343000000,-0.39036092,-0.589967465
3344000000,-0.69253862,-0.590038042
3345000000,-0.52766562,-0.590108577
3346000000,-0.54585451,-0.590179068
3347000000,-0.44968349,-0.590249516
3348000000,-0.40694574,-0.59031992
3349000000,-0.5386883,-0.590390281
3350000000,-0.57199901,-0.590460599
3351000000,-0.85979092,-0.590530873
3352000000,-0.46912807,-0.590601104
3353000000,-0.37660676,-0.590671291
3354000000,-0.61728251,-0.590741435
3355000000,-0.53993362,-0.590811535
3356000000,-0.33312473,-0.590881591
3357000000,-0.61859858,-0.590951604
3358000000,-0.60223758,-0.591021573
3359000000,-0.52880001,-0.591091498
3360000000,-0.69655496,-0.591161379
3361000000,-0.39630955,-0.591231216
3362000000,-0.44066593,-0.59130101
3363000000,-0.62577784,-0.591370759
3364000000,-0.61678189,-0.591440464
3365000000,-0.67528868,-0.591510126
3366000000,-0.35503858,-0.591579743
3367000000,-0.55803776,-0.591649316
3368000000,-0.34639955,-0.591718845
3369000000,-0.68086731,-0.591788329
3370000000,-0.89919335,-0.591857769
3371000000,-0.4821609,-0.591927165
3372000000,-0.53788245,-0.591996517
3373000000,-0.66820884,-0.592065824
3374000000,-0.41588598,-0.592135086
3375000000,-0.64763129,-0.592204304
3376000000,-0.53573233,-0.592273478
3377000000,-0.50812453,-0.592342607
3378000000,-0.49889782,-0.592411692
3379000000,-0.57072896,-0.592480731
3380000000,-0.41142458,-0.592549726
3381000000,-0.4985947,-0.592618677
3382000000,-0.37753731,-0.592687582
3383000000,-0.63999623,-0.592756443
3384000000,-0.45087537,-0.592825259
3385000000,-0.55178356,-0.59289403
3386000000,-0.69385159,-0.592962756
3387000000,-0.30631348,-0.593031437
3388000000,-0.48242551,-0.593100073
3389000000,-0.45381057,-0.593168664
3390000000,-0.46618322,-0.59323721
3391000000,-0.40515515,-0.59330571
3392000000,-0.48592672,-0.593374166
3393000000,-0.49979207,-0.593442576
3394000000,-0.46562281,-0.593510942
3395000000,-0.56866264,-0.593579261
3396000000,-0.31429979,-0.593647536
3397000000,-0.38155317,-0.593715765
3398000000,-0.56693351,-0.593783949
3399000000,-0.31306145,-0.593852087
3400000000,-0.57645321,-0.59392018
3401000000,-0.31832221,-0.593988228
3402000000,-0.3620083,-0.59405623
3403000000,-0.47982726,-0.594124186
3404000000,-0.45649436,-0.594192097
3405000000,-0.31139734,-0.594259962
3406000000,-0.4536522,-0.594327782
3407000000,-0.66106313,-0.594395555
3408000000,-0.32222825,-0.594463283
3409000000,-0.26217762,-0.594530966
3410000000,-0.29526603,-0.594598602
3411000000,-0.34029099,-0.594666193
3412000000,-0.42057648,-0.594733737
3413000000,-0.46624568,-0.594801236
3414000000,-0.56838346,-0.594868689
3415000000,-0.35002026,-0.594936096
3416000000,-0.50095761,-0.595003457
3417000000,-0.33823729,-0.595070772
3418000000,-0.43792605,-0.595138041
3419000000,-0.41117749,-0.595205263
3420000000,-0.39588666,-0.59527244
3421000000,-0.32911557,-0.595339571
3422000000,-0.53020358,-0.595406655
3423000000,-0.21344277,-0.595473693
3424000000,-0.4718087,-0.595540685
3425000000,-0.43157387,-0.59560763
3426000000,-0.43507537,-0.595674529
3427000000,-0.57618952,-0.595741382
3428000000,-0.37321121,-0.595808189
3429000000,-0.36641616,-0.595874949
3430000000,-0.46510959,-0.595941662
3431000000,-0.42874944,-0.596008329
3432000000,-0.28032622,-0.59607495
3433000000,-0.37274957,-0.596141524
3434000000,-0.39118123,-0.596208052
3435000000,-0.30901423,-0.596274533
3436000000,-0.49295238,-0.596340967
3437000000,-0.56952184,-0.596407355
3438000000,-0.26449177,-0.596473696
3439000000,-0.51615167,-0.596539991
3440000000,-0.40276924,-0.596606239
3441000000,-0.2094864,-0.59667244
3442000000,-0.23962991,-0.596738594
3443000000,-0.4757961,-0.596804702
3444000000,-0.30527377,-0.596870762
3445000000,-0.30809587,-0.596936776
3446000000,-0.47052485,-0.597002743
3447000000,-0.47577336,-0.597068663
3448000000,-0.46252841,-0.597134536
3449000000,-0.25174916,-0.597200362
3450000000,-0.2860333,-0.597266142
3451000000,-0.27551797,-0.597331874
3452000000,-0.24836959,-0.597397559
3453000000,-0.43222171,-0.597463197
3454000000,-0.27374801,-0.597528789
3455000000,-0.18597224,-0.597594333
3456000000,-0.46739876,-0.59765983
3457000000,-0.23419566,-0.597725279
3458000000,-0.41635305,-0.597790682
3459000000,-0.24891731,-0.597856038
3460000000,-0.35588023,-0.597921346
3461000000,-0.30774271,-0.597986607
3462000000,-0.40539378,-0.598051821
3463000000,-0.6245901,-0.598116987
3464000000,-0.35211459,-0.598182107
3465000000,-0.3186608,-0.598247179
3466000000,-0.54941392,-0.598312203
3467000000,-0.35709196,-0.598377181
3468000000,-0.2927759,-0.598442111
3469000000,-0.37881184,-0.598506993
3470000000,-0.31328645,-0.598571829
3471000000,-0.31744853,-0.598636616
3472000000,-0.42085049,-0.598701357
3473000000,-0.40518805,-0.59876605
3474000000,-0.56791216,-0.598830695
3475000000,-0.32705837,-0.598895293
3476000000,-0.31274238,-0.598959843
3477000000,-0.25305548,-0.599024346
3478000000,-0.2546272,-0.599088801
3479000000,-0.26802436,-0.599153209
3480000000,-0.25390199,-0.599217569
3481000000,-0.41227093,-0.599281882
3482000000,-0.3789103,-0.599346147
3483000000,-0.088864535,-0.599410364
3484000000,-0.28830144,-0.599474533
3485000000,-0.32951891,-0.599538655
3486000000,-0.38560808,-0.59960273
3487000000,-0.18508399,-0.599666756
3488000000,-0.42141497,-0.599730735
3489000000,-0.27973303,-0.599794666
3490000000,-0.29825035,-0.59985855
3491000000,-0.20010857,-0.599922385
3492000000,-0.41351518,-0.599986173
3493000000,-0.36945054,-0.600049913
3494000000,-0.47736645,-0.600113606
3495000000,-0.16032527,-0.60017725
3496000000,-0.2778582,-0.600240847
3497000000,-0.2500363,-0.600304395
3498000000,-0.32948458,-0.600367896
3499000000,-0.27991787,-0.60043135
3500000000,-0.040275186,-0.600494755
3501000000,-0.34086287,-0.600558112
3502000000,-0.27344987,-0.600621422
3503000000,-0.60048842,-0.600684683
3504000000,-0.17898113,-0.600747897
3505000000,-0.17176677,-0.600811062
3506000000,-0.26246169,-0.60087418
3507000000,-0.31607413,-0.60093725
3508000000,-0.38789353,-0.601000272
3509000000,-0.2708382,-0.601063245
3510000000,-0.30094573,-0.601126171
3511000000,-0.34075812,-0.601189049
3512000000,-0.40532264,-0.601251879
3513000000,-0.24704666,-0.601314661
3514000000,-0.20723148,-0.601377395
3515000000,-0.25013059,-0.601440081
3516000000,-0.32857186,-0.601502718
3517000000,-0.16364644,-0.601565308
3518000000,-0.26331094,-0.60162785
3519000000,-0.26712915,-0.601690344
3520000000,-0.058281377,-0.601752789
3521000000,-0.27409536,-0.601815187
3522000000,-0.33962917,-0.601877536
3523000000,-0.18651344,-0.601939838
3524000000,-0.009162546,-0.602002091
3525000000,-0.33816689,-0.602064296
3526000000,-0.11663233,-0.602126453
3527000000,-0.24716313,-0.602188562
3528000000,-0.31411129,-0.602250623
3529000000,-0.25128236,-0.602312636
3530000000,-0.53749168,-0.6023746
3531000000,-0.28016523,-0.602436517
3532000000,-0.31485012,-0.602498385
3533000000,-0.09268944,-0.602560206
3534000000,-0.4041065,-0.602621978
3535000000,-0.2509985,-0.602683702
3536000000,-0.099685386,-0.602745378
3537000000,0.001516837,-0.602807006
3538000000,-0.31687701,-0.602868585
3539000000,-0.27022931,-0.602930117
3540000000,-0.20379475,-0.6029916
3541000000,-0.33363873,-0.603053035
3542000000,-0.11069395,-0.603114422
3543000000,-0.29484624,-0.603175761
3544000000,-0.086665682,-0.603237052
3545000000,-0.25557262,-0.603298295
3546000000,-0.44107014,-0.603359489
3547000000,-0.37035003,-0.603420635
3548000000,-0.30349192,-0.603481733
3549000000,-0.28985569,-0.603542783
3550000000,0.01964511,-0.603603785
3551000000,-0.139318,-0.603664739
3552000000,-0.1263551,-0.603725645
3553000000,-0.25983408,-0.603786502
3554000000,-0.36286843,-0.603847311
3555000000,-0.26606843,-0.603908073
3556000000,-0.16895247,-0.603968786
3557000000,-0.022187922,-0.604029451
3558000000,-0.16181125,-0.604090067
3559000000,-0.18013881,-0.604150636
3560000000,-0.11520261,-0.604211156
3561000000,-0.30225024,-0.604271629
3562000000,-0.21784069,-0.604332053
3563000000,-0.4056538,-0.604392429
3564000000,-0.05807177,-0.604452757
3565000000,-0.13481967,-0.604513037
3566000000,-0.18930019,-0.604573269
3567000000,-0.28509918,-0.604633453
3568000000,-0.2367585,-0.604693589
3569000000,-0.11170591,-0.604753677
3570000000,0.002548314,-0.604813716
3571000000,-0.20553432,-0.604873708
3572000000,-0.19710672,-0.604933651
3573000000,-0.09753295,-0.604993547
3574000000,-0.23246109,-0.605053394
3575000000,-0.10852713,-0.605113193
3576000000,-0.20967592,-0.605172945
3577000000,-0.18016854,-0.605232648
3578000000,-0.27315038,-0.605292303
3579000000,-0.088127948,-0.605351911
3580000000,-0.10095295,-0.60541147
3581000000,-0.14477348,-0.605470981
3582000000,-0.1924348,-0.605530445
3583000000,-0.26719373,-0.60558986
3584000000,-0.069866657,-0.605649228
3585000000,-0.28674904,-0.605708547
3586000000,-0.15467402,-0.605767819
3587000000,-0.083911352,-0.605827042
3588000000,-0.24217525,-0.605886218
3589000000,-0.19468749,-0.605945346
3590000000,-0.019165242,-0.606004426
3591000000,-0.22858618,-0.606063458
3592000000,-0.33182451,-0.606122442
3593000000,-0.049118176,-0.606181379
3594000000,-0.32639265,-0.606240267
3595000000,0.04479355,-0.606299108
3596000000,-0.13459492,-0.606357901
3597000000,-0.14979653,-0.606416646
3598000000,-0.24508765,-0.606475343
3599000000,-0.24104924,-0.606533993
3600000000,-0.24991889,-0.606592595
3601000000,-0.036852989,-0.606651149
3602000000,-0.12471313,-0.606709655
3603000000,-0.37005457,-0.606768114
3604000000,-0.20999442,-0.606826525
3605000000,-0.23167218,-0.606884888
3606000000,-0.077732459,-0.606943203
3607000000,-0.20870432,-0.607001471
3608000000,-0.026737651,-0.607059692
3609000000,-0.35844156,-0.607117865
3610000000,-0.26474294,-0.60717599
3611000000,0.0577062,-0.607234067
3612000000,-0.15292647,-0.607292097
3613000000,-0.34044996,-0.60735008
3614000000,-0.067633554,-0.607408015
3615000000,-0.2790316,-0.607465902
3616000000,-0.13636929,-0.607523742
3617000000,-0.12300079,-0.607581534
3618000000,-0.30573124,-0.607639279
3619000000,-0.014681068,-0.607696977
3620000000,0.068962663,-0.607754627
3621000000,-0.091214128,-0.60781223
3622000000,-0.067798562,-0.607869785
3623000000,-0.17112616,-0.607927293
3624000000,-0.12995288,-0.607984754
3625000000,-0.16993837,-0.608042168
3626000000,-0.18382631,-0.608099534
3627000000,-0.146001,-0.608156853
3628000000,-0.1928252,-0.608214124
3629000000,0.024997937,-0.608271349
3630000000,-0.16623011,-0.608328526
3631000000,-0.19175109,-0.608385656
3632000000,0.10576077,-0.608442739
3633000000,-0.14731123,-0.608499775
3634000000,-0.049763519,-0.608556763
3635000000,-0.0234123,-0.608613705
3636000000,0.034322724,-0.608670599
3637000000,-0.22426932,-0.608727447
3638000000,-0.20194185,-0.608784247
3639000000,-0.20486233,-0.608841001
3640000000,-0.097126245,-0.608897707
3641000000,-0.14503732,-0.608954367
3642000000,-0.1309478,-0.60901098
3643000000,-0.14141914,-0.609067545
3644000000,-0.21719462,-0.609124064
3645000000,-0.3187972,-0.609180536
3646000000,-0.28843334,-0.609236962
3647000000,-0.12846102,-0.60929334
3648000000,-0.1274851,-0.609349672
3649000000,-0.29559633,-0.609405957
3650000000,-0.19240992,-0.609462195
3651000000,-0.09107665,-0.609518387
3652000000,-0.14178541,-0.609574532
3653000000,-0.074068069,-0.609630631
3654000000,-0.30738601,-0.609686682
3655000000,-0.12376498,-0.609742688
3656000000,-0.14878565,-0.609798646
3657000000,-0.14159153,-0.609854559
3658000000,-0.1637519,-0.609910425
3659000000,-0.000461641,-0.609966244
3660000000,-0.080056399,-0.610022017
3661000000,-0.16137481,-0.610077744
3662000000,-0.18106866,-0.610133424
3663000000,0.077851318,-0.610189058
3664000000,0.015146203,-0.610244645
3665000000,0.066292927,-0.610300187
3666000000,-0.17815337,-0.610355682
3667000000,-0.28423128,-0.610411131
3668000000,-0.058150925,-0.610466534
3669000000,0.015391323,-0.610521891
3670000000,-0.24063973,-0.610577201
3671000000,-0.062640563,-0.610632466
3672000000,-0.03484299,-0.610687684
3673000000,-0.16842011,-0.610742857
3674000000,-0.078308612,-0.610797984
3675000000,-0.13966465,-0.610853064
3676000000,-0.012334633,-0.610908099
3677000000,-0.16671462,-0.610963088
3678000000,-0.11085276,-0.611018031
3679000000,-0.10699546,-0.611072929
3680000000,0.046891607,-0.61112778
3681000000,-0.080129638,-0.611182586
3682000000,-0.16183482,-0.611237346
3683000000,-0.11812697,-0.611292061
3684000000,-0.024098506,-0.61134673
3685000000,-0.096412189,-0.611401353
3686000000,-0.15902172,-0.611455931
3687000000,0.015882604,-0.611510464
3688000000,-0.062717795,-0.611564951
3689000000,-0.36328191,-0.611619392
3690000000,-0.10342453,-0.611673788
3691000000,-0.0566325,-0.611728139
3692000000,-0.12477614,-0.611782445
3693000000,0.03504774,-0.611836705
3694000000,-0.3225624,-0.61189092
3695000000,-0.21939307,-0.61194509
3696000000,-0.086191297,-0.611999214
3697000000,-0.079958156,-0.612053294
3698000000,-0.072257325,-0.612107329
3699000000,-0.056907583,-0.612161318
3700000000,0.055569194,-0.612215262
3701000000,0.005637096,-0.612269162
3702000000,-0.13257633,-0.612323017
3703000000,-0.035346329,-0.612376826
3704000000,-0.41663358,-0.612430591
3705000000,0.10923953,-0.612484312
3706000000,-0.084123217,-0.612537987
3707000000,-0.11371371,-0.612591618
3708000000,-0.14889543,-0.612645204
3709000000,-0.18604143,-0.612698745
3710000000,-0.20853655,-0.612752242
3711000000,-0.13057797,-0.612805695
3712000000,-0.10909519,-0.612859103
3713000000,0.010701708,-0.612912466
3714000000,-0.12404925,-0.612965785
3715000000,-0.11360306,-0.61301906
3716000000,-0.10335414,-0.61307229
3717000000,-0.15143555,-0.613125476
3718000000,-0.07964088,-0.613178618
3719000000,-0.19455189,-0.613231716
3720000000,-0.066118196,-0.61328477
3721000000,-0.030223237,-0.613337779
3722000000,-0.15886723,-0.613390745
3723000000,-0.15592007,-0.613443666
3724000000,-0.15118428,-0.613496544
3725000000,-0.11610904,-0.613549377
3726000000,-0.13799785,-0.613602167
3727000000,-0.19818084,-0.613654913
3728000000,-0.086755343,-0.613707616
3729000000,-0.099523723,-0.613760274
3730000000,-0.1524633,-0.613812889
3731000000,-0.18031572,-0.61386546
3732000000,-0.20774585,-0.613917988
3733000000,-0.33889246,-0.613970472
3734000000,-0.18445404,-0.614022913
3735000000,-0.22893722,-0.61407531
3736000000,-0.09006153,-0.614127664
3737000000,-0.14337513,-0.614179975
3738000000,-0.18458726,-0.614232242
3739000000,-0.17047404,-0.614284466
3740000000,-0.086677916,-0.614336647
3741000000,-0.12909903,-0.614388785
3742000000,-0.19349262,-0.614440879
3743000000,-0.094335459,-0.614492931
3744000000,-0.14957424,-0.61454494
3745000000,-0.25922018,-0.614596906
3746000000,-0.13096713,-0.614648829
3747000000,-0.27308831,-0.614700709
3748000000,-0.23844051,-0.614752546
3749000000,-0.072776906,-0.614804341
3750000000,-0.20670414,-0.614856093
3751000000,-0.13996597,-0.614907802
3752000000,-0.11343069,-0.614959469
3753000000,-0.1054692,-0.615011093
3754000000,-0.24551663,-0.615062675
3755000000,-0.15621665,-0.615114214
3756000000,-0.20966542,-0.615165712
3757000000,-0.25711873,-0.615217166
3758000000,-0.18879555,-0.615268579
3759000000,0.011328487,-0.615319949
3760000000,-0.12478458,-0.615371278
3761000000,-0.21695854,-0.615422564
3762000000,-0.015500887,-0.615473808
3763000000,-0.055677596,-0.61552501
3764000000,-0.08092805,-0.615576171
3765000000,-0.17551304,-0.615627289
3766000000,-0.14379002,-0.615678366
3767000000,0.0154307,-0.615729401
3768000000,-0.21717793,-0.615780394
3769000000,-0.40721577,-0.615831345
3770000000,-0.08458259,-0.615882255
3771000000,0.004310099,-0.615933124
3772000000,-0.20650244,-0.615983951
3773000000,-0.12014086,-0.616034737
3774000000,-0.067840531,-0.616085481
3775000000,-0.23216011,-0.616136184
3776000000,-0.18711099,-0.616186846
3777000000,-0.19300213,-0.616237466
3778000000,-0.18767495,-0.616288046
3779000000,-0.20843579,-0.616338584
3780000000,-0.24877934,-0.616389082
3781000000,-0.11619072,-0.616439538
3782000000,-0.13251568,-0.616489954
3783000000,-0.17012317,-0.616540329
3784000000,-0.084808029,-0.616590663
3785000000,-0.11428811,-0.616640956
3786000000,-0.26672995,-0.616691209
3787000000,-0.28359666,-0.616741421
3788000000,0.032942522,-0.616791593
3789000000,-0.21555853,-0.616841724
3790000000,-0.12626246,-0.616891815
3791000000,-0.23915219,-0.616941865
3792000000,-0.32255468,-0.616991875
3793000000,-0.40781602,-0.617041845
3794000000,-0.10833628,-0.617091775
3795000000,-0.33016562,-0.617141665
3796000000,-0.37944204,-0.617191514
3797000000,-0.37037298,-0.617241324
3798000000,-0.066274717,-0.617291094
3799000000,-0.10064768,-0.617340824
3800000000,-0.2150525,-0.617390514
3801000000,-0.26923999,-0.617440164
3802000000,-0.24806201,-0.617489775
3803000000,-0.32114521,-0.617539346
3804000000,-0.20198891,-0.617588878
3805000000,-0.30909958,-0.61763837
3806000000,-0.25273758,-0.617687823
3807000000,-0.19360705,-0.617737236
3808000000,-0.40272942,-0.617786611
3809000000,-0.39836589,-0.617835946
3810000000,-0.19371456,-0.617885241
3811000000,-0.28565276,-0.617934498
3812000000,-0.028425617,-0.617983716
3813000000,-0.13694917,-0.618032895
3814000000,-0.08578603,-0.618082035
3815000000,-0.22646283,-0.618131136
3816000000,-0.31063658,-0.618180198
3817000000,-0.030256741,-0.618229222
3818000000,-0.34868187,-0.618278207
3819000000,-0.20382273,-0.618327153
3820000000,-0.43144184,-0.618376061
3821000000,-0.43760514,-0.618424931
3822000000,-0.349235,-0.618473762
3823000000,-0.26822123,-0.618522555
3824000000,-0.21517858,-0.61857131
3825000000,-0.32284424,-0.618620026
3826000000,-0.31976977,-0.618668705
3827000000,-0.350216,-0.618717345
3828000000,-0.19647761,-0.618765948
3829000000,-0.23681976,-0.618814512
3830000000,-0.16886115,-0.618863039
3831000000,-0.29531163,-0.618911528
3832000000,-0.33440253,-0.618959979
3833000000,-0.2617757,-0.619008393
3834000000,-0.27097791,-0.619056769
3835000000,-0.30715936,-0.619105108
3836000000,-0.41919434,-0.619153409
3837000000,-0.24516757,-0.619201673
3838000000,-0.19287573,-0.6192499
3839000000,-0.21056864,-0.61929809
3840000000,-0.33510226,-0.619346242
3841000000,-0.19549312,-0.619394357
3842000000,-0.18258753,-0.619442436
3843000000,-0.21281636,-0.619490477
3844000000,-0.35729435,-0.619538482
3845000000,-0.019126011,-0.61958645
3846000000,-0.11985548,-0.619634381
3847000000,-0.36607027,-0.619682275
3848000000,-0.22018877,-0.619730133
3849000000,-0.39769581,-0.619777955
3850000000,-0.38286099,-0.61982574
3851000000,-0.27956513,-0.619873488
3852000000,-0.35494557,-0.619921201
3853000000,-0.29711142,-0.619968877
3854000000,-0.12408389,-0.620016517
3855000000,-0.3698149,-0.620064121
3856000000,-0.42962202,-0.620111689
3857000000,-0.42975447,-0.620159221
3858000000,-0.26793396,-0.620206717
3859000000,-0.16863011,-0.620254178
3860000000,-0.2227356,-0.620301602
3861000000,-0.26755363,-0.620348991
3862000000,-0.46191987,-0.620396345
3863000000,-0.2472854,-0.620443663
3864000000,-0.26695094,-0.620490946
3865000000,-0.42777088,-0.620538193
3866000000,-0.62515867,-0.620585405
3867000000,-0.35446936,-0.620632582
3868000000,-0.21633029,-0.620679724
3869000000,-0.34709486,-0.620726831
3870000000,-0.21320741,-0.620773902
3871000000,-0.38357016,-0.620820939
3872000000,-0.34487683,-0.620867941
3873000000,-0.22220498,-0.620914909
3874000000,-0.42062199,-0.620961841
3875000000,-0.39033827,-0.621008739
3876000000,-0.35744271,-0.621055603
3877000000,-0.42485169,-0.621102432
3878000000,-0.08843828,-0.621149227
3879000000,-0.35532871,-0.621195987
3880000000,-0.37781975,-0.621242713
3881000000,-0.15729742,-0.621289406
3882000000,-0.27144724,-0.621336064
3883000000,-0.47546768,-0.621382688
3884000000,-0.30085674,-0.621429278
3885000000,-0.25319362,-0.621475834
3886000000,-0.25976303,-0.621522356
3887000000,-0.34585497,-0.621568845
3888000000,-0.24777924,-0.621615301
3889000000,-0.31211025,-0.621661722
3890000000,-0.23076029,-0.62170811
3891000000,-0.37475288,-0.621754465
3892000000,-0.37676665,-0.621800787
3893000000,-0.36429948,-0.621847075
3894000000,-0.32683271,-0.62189333
3895000000,-0.46745548,-0.621939552
3896000000,-0.38784516,-0.621985742
3897000000,-0.47965521,-0.622031898
3898000000,-0.42091224,-0.622078021
3899000000,-0.30199584,-0.622124112
3900000000,-0.43016028,-0.622170169
3901000000,-0.38075992,-0.622216195
3902000000,-0.25994557,-0.622262188
3903000000,-0.46470633,-0.622308148
3904000000,-0.4086293,-0.622354076
3905000000,-0.27161673,-0.622399971
3906000000,-0.37998211,-0.622445835
3907000000,-0.206984,-0.622491666
3908000000,-0.3233912,-0.622537465
3909000000,-0.39596504,-0.622583232
3910000000,-0.44045877,-0.622628968
3911000000,-0.39655793,-0.622674671
3912000000,-0.35003823,-0.622720343
3913000000,-0.35163197,-0.622765983
3914000000,-0.55584061,-0.622811592
3915000000,-0.39862543,-0.622857169
3916000000,-0.38077557,-0.622902714
3917000000,-0.36203939,-0.622948228
3918000000,-0.45339507,-0.622993711
3919000000,-0.35124433,-0.623039163
3920000000,-0.40152395,-0.623084584
3921000000,-0.54443288,-0.623129973
3922000000,-0.48450214,-0.623175332
3923000000,-0.29929933,-0.62322066
3924000000,-0.37078986,-0.623265956
3925000000,-0.44690847,-0.623311223
3926000000,-0.36400881,-0.623356458
3927000000,-0.25986463,-0.623401663
3928000000,-0.49776354,-0.623446838
3929000000,-0.32702965,-0.623491982
3930000000,-0.35212567,-0.623537096
3931000000,-0.41921034,-0.62358218
3932000000,-0.55708164,-0.623627233
3933000000,-0.43416312,-0.623672256
