Freq(Hz),S21 Log Mag(dB),S21 Phase(�)
3350000000,-8.0769367,-200.90015
3351000000,-8.1161919,-200.67584
3352000000,-8.1470308,-200.81206
3353000000,-8.1684704,-200.91086
3354000000,-8.1537437,-200.62604
3355000000,-8.1886139,-200.80692
3356000000,-8.1891394,-200.77284
3357000000,-8.2373123,-200.78076
3358000000,-8.2354584,-200.93874
3359000000,-8.2663012,-200.82982
3360000000,-8.2810383,-200.88103
3361000000,-8.2753096,-201.06621
3362000000,-8.3057966,-200.91211
3363000000,-8.349556,-201.24315
3364000000,-8.3621607,-200.99115
3365000000,-8.3866158,-201.22287
3366000000,-8.3800087,-201.13397
3367000000,-8.3901482,-201.2681
3368000000,-8.4141579,-200.89331
3369000000,-8.453455,-201.22852
3370000000,-8.4885387,-201.26437
3371000000,-8.5055208,-201.11237
3372000000,-8.4926319,-201.09937
3373000000,-8.511919,-201.24069
3374000000,-8.5730705,-201.35918
3375000000,-8.5822487,-201.12601
3376000000,-8.6131773,-201.39247
3377000000,-8.6442108,-201.23007
3378000000,-8.6659546,-201.42491
3379000000,-8.654315,-201.2348
3380000000,-8.6900978,-201.35986
3381000000,-8.6840963,-201.15961
3382000000,-8.7115326,-201.16086
3383000000,-8.7598515,-201.47429
3384000000,-8.7586641,-201.42125
3385000000,-8.768733,-201.36024
3386000000,-8.8125906,-201.54745
3387000000,-8.8486834,-201.53366
3388000000,-8.8578959,-201.36124
3389000000,-8.8502626,-201.54568
3390000000,-8.8938475,-201.549
3391000000,-8.9128914,-201.43886
3392000000,-8.9401026,-201.43391
3393000000,-8.8945856,-201.33609
3394000000,-8.9775372,-201.72487
3395000000,-8.9450064,-201.28589
3396000000,-9.0008612,-201.41388
3397000000,-9.0064535,-201.43356
3398000000,-9.0549545,-201.62434
3399000000,-9.0609341,-201.36165
3400000000,-9.05655,-201.3475
3401000000,-9.0666361,-201.32832
3402000000,-9.1241064,-201.36969
3403000000,-9.1374083,-201.35011
3404000000,-9.1914864,-201.49936
3405000000,-9.179636,-201.38377
3406000000,-9.1783581,-201.29214
3407000000,-9.1997633,-201.07941
3408000000,-9.1850557,-201.0835
3409000000,-9.2744493,-201.12544
3410000000,-9.250514,-201.16649
3411000000,-9.2926226,-201.1834
3412000000,-9.338007,-201.17117
3413000000,-9.3385725,-201.2187
3414000000,-9.3671951,-201.00392
3415000000,-9.4121037,-201.05742
3416000000,-9.3935089,-201.07352
3417000000,-9.4194908,-201.05635
3418000000,-9.4428043,-201.06064
3419000000,-9.47328,-201.34692
3420000000,-9.4660835,-201.02742
3421000000,-9.5000553,-200.90236
3422000000,-9.5124273,-201.02913
3423000000,-9.5503283,-201.02831
3424000000,-9.546773,-200.95378
3425000000,-9.5959167,-200.93889
3426000000,-9.5836172,-200.71159
3427000000,-9.6128359,-200.6902
3428000000,-9.6335001,-200.63988
3429000000,-9.6749716,-200.78656
3430000000,-9.6893187,-200.9012
3431000000,-9.6579666,-200.56436
3432000000,-9.729723,-200.4684
3433000000,-9.7155371,-200.59613
3434000000,-9.7453537,-200.49522
3435000000,-9.7866297,-200.53844
3436000000,-9.7735748,-200.6329
3437000000,-9.8165827,-200.31242
3438000000,-9.818574,-200.20714
3439000000,-9.8715458,-200.40514
3440000000,-9.8882685,-200.13141
3441000000,-9.9032669,-200.21223
3442000000,-9.8892555,-199.93059
3443000000,-9.9320765,-200.03387
3444000000,-9.941824,-199.91583
3445000000,-9.9834433,-199.94102
3446000000,-9.9582005,-199.9028
3447000000,-10.008347,-199.90042
3448000000,-10.017753,-199.60323
3449000000,-10.030753,-199.48061
3450000000,-10.036287,-199.8026
3451000000,-10.094386,-199.61423
3452000000,-10.085493,-199.46481
3453000000,-10.109451,-199.47534
3454000000,-10.141744,-199.34283
3455000000,-10.123334,-199.34238
3456000000,-10.166722,-199.26631
3457000000,-10.192266,-199.14102
3458000000,-10.202456,-199.20326
3459000000,-10.231635,-199.0491
3460000000,-10.218465,-198.74557
3461000000,-10.266697,-199.21135
3462000000,-10.280628,-198.81926
3463000000,-10.291191,-198.70244
3464000000,-10.304879,-198.6465
3465000000,-10.302103,-198.57388
3466000000,-10.34481,-198.43323
3467000000,-10.350623,-198.27888
3468000000,-10.358809,-198.31673
3469000000,-10.372878,-198.1692
3470000000,-10.395065,-198.07411
3471000000,-10.408216,-198.08133
3472000000,-10.412871,-197.80984
3473000000,-10.425452,-198.10388
3474000000,-10.483493,-197.66016
3475000000,-10.494866,-197.74617
3476000000,-10.50579,-197.703
3477000000,-10.509142,-197.562
3478000000,-10.539533,-197.60893
3479000000,-10.521625,-197.15532
3480000000,-10.540667,-197.20734
3481000000,-10.558009,-197.19414
3482000000,-10.604001,-196.88394
3483000000,-10.576336,-196.92136
3484000000,-10.590249,-196.78934
3485000000,-10.599511,-196.72064
3486000000,-10.614556,-196.73267
3487000000,-10.687515,-196.57259
3488000000,-10.630471,-196.46294
3489000000,-10.673885,-196.39783
3490000000,-10.660748,-196.16876
3491000000,-10.695841,-196.27428
3492000000,-10.728501,-195.99089
3493000000,-10.711018,-195.56076
3494000000,-10.719625,-195.71431
3495000000,-10.751093,-195.57631
3496000000,-10.725131,-195.60747
3497000000,-10.807866,-195.57916
3498000000,-10.782114,-195.43942
3499000000,-10.760693,-195.30272
3500000000,-10.784056,-194.98959
3501000000,-10.809581,-194.94536
3502000000,-10.851495,-194.93739
3503000000,-10.82582,-194.87671
3504000000,-10.828106,-194.54489
3505000000,-10.845141,-194.53833
3506000000,-10.827741,-194.46149
3507000000,-10.839743,-194.15782
3508000000,-10.845359,-194.33389
3509000000,-10.87853,-194.03607
3510000000,-10.859623,-194.00243
3511000000,-10.906572,-193.85007
3512000000,-10.950117,-193.58731
3513000000,-10.921483,-193.57768
3514000000,-10.916076,-193.63972
3515000000,-10.936611,-193.20421
3516000000,-10.945342,-193.40059
3517000000,-10.91772,-193.10164
3518000000,-10.919918,-192.9272
3519000000,-10.944835,-192.83424
3520000000,-10.979532,-192.91133
3521000000,-10.942699,-192.72089
3522000000,-10.947914,-192.36197
3523000000,-10.985474,-192.50626
3524000000,-10.959745,-192.10559
3525000000,-11.002516,-192.05569
3526000000,-10.995031,-191.95721
3527000000,-11.005341,-191.884
3528000000,-11.029402,-191.70584
3529000000,-11.003773,-191.52625
3530000000,-11.00436,-191.46521
3531000000,-11.024643,-191.37299
3532000000,-11.017421,-191.15137
3533000000,-10.994907,-191.02675
3534000000,-11.04393,-191.06509
3535000000,-11.058492,-190.7207
3536000000,-11.035,-190.68597
3537000000,-11.003384,-190.4807
3538000000,-10.984843,-190.50519
3539000000,-11.046351,-190.42848
3540000000,-11.021469,-190.3871
3541000000,-11.021496,-190.18086
3542000000,-11.034776,-189.90872
3543000000,-11.029159,-189.86542
3544000000,-11.031196,-189.62325
3545000000,-11.017989,-189.43431
3546000000,-11.022783,-189.31175
3547000000,-11.056323,-189.36903
3548000000,-11.055912,-189.20016
3549000000,-11.0505,-189.06226
3550000000,-11.062594,-188.90271
3551000000,-11.049538,-189.00346
3552000000,-11.052502,-188.72528
3553000000,-11.037979,-188.34166
3554000000,-11.020576,-188.35448
3555000000,-11.066696,-188.46416
3556000000,-11.068186,-188.08191
3557000000,-11.028004,-188.05228
3558000000,-11.041018,-188.07573
3559000000,-11.031481,-187.88251
3560000000,-11.011711,-187.57785
3561000000,-10.973279,-187.50381
3562000000,-11.010206,-187.44316
3563000000,-11.017111,-187.21635
3564000000,-11.0072,-187.02167
3565000000,-10.996037,-186.96597
3566000000,-11.010411,-186.61026
3567000000,-10.985992,-186.70093
3568000000,-10.992242,-186.68033
3569000000,-10.963584,-186.45236
3570000000,-10.978982,-186.54308
3571000000,-10.989599,-186.19583
3572000000,-10.963142,-186.13652
3573000000,-10.982841,-186.15826
3574000000,-10.896735,-185.77621
3575000000,-10.919854,-185.81424
3576000000,-10.938146,-185.80002
3577000000,-10.935718,-185.30231
3578000000,-10.951695,-185.67648
3579000000,-10.926397,-185.3685
3580000000,-10.861577,-185.14046
3581000000,-10.884381,-185.1049
3582000000,-10.879878,-185.03534
3583000000,-10.890828,-184.90103
3584000000,-10.904498,-184.756
3585000000,-10.863327,-184.61543
3586000000,-10.871134,-184.61133
3587000000,-10.845219,-184.41565
3588000000,-10.830462,-184.27066
3589000000,-10.814877,-184.23714
3590000000,-10.807307,-184.35728
3591000000,-10.790398,-184.1855
3592000000,-10.812885,-183.8969
3593000000,-10.793268,-183.74431
3594000000,-10.753118,-183.70856
3595000000,-10.752812,-183.6102
3596000000,-10.763936,-183.54211
3597000000,-10.738513,-183.39557
3598000000,-10.752511,-183.46136
3599000000,-10.697887,-183.20248
3600000000,-10.685507,-182.97421
3601000000,-10.696151,-182.99075
3602000000,-10.651132,-182.92462
3603000000,-10.662906,-182.92548
3604000000,-10.646992,-182.92514
3605000000,-10.615652,-182.59064
3606000000,-10.602105,-182.55705
3607000000,-10.598254,-182.54205
3608000000,-10.534774,-182.35179
3609000000,-10.569267,-182.34512
3610000000,-10.60474,-182.3674
3611000000,-10.543962,-182.17346
3612000000,-10.588943,-182.13623
3613000000,-10.516872,-182.20639
3614000000,-10.540617,-181.80347
3615000000,-10.530721,-182.02686
3616000000,-10.489051,-181.67648
3617000000,-10.474904,-181.84753
3618000000,-10.452188,-181.6008
3619000000,-10.446842,-181.52788
3620000000,-10.444009,-181.51318
3621000000,-10.412258,-181.5267
3622000000,-10.405811,-181.44516
3623000000,-10.415608,-181.44679
3624000000,-10.411628,-181.11951
3625000000,-10.39677,-181.2686
3626000000,-10.367901,-181.14729
3627000000,-10.330925,-181.1044
3628000000,-10.331304,-180.88766
3629000000,-10.278145,-180.92926
3630000000,-10.30048,-180.77374
3631000000,-10.264768,-180.92023
3632000000,-10.256333,-180.54532
3633000000,-10.238473,-180.72408
3634000000,-10.214319,-180.69011
3635000000,-10.243526,-180.58551
3636000000,-10.188057,-180.69846
3637000000,-10.188184,-180.46243
3638000000,-10.173375,-180.56871
3639000000,-10.129618,-180.4948
3640000000,-10.148859,-180.48956
3641000000,-10.106155,-180.3847
3642000000,-10.134808,-179.90454
3643000000,-10.084769,-180.13899
3644000000,-10.083864,-180.07806
3645000000,-10.059481,-180.0737
3646000000,-10.079682,-180.17923
3647000000,-10.057122,-179.97154
3648000000,-10.006505,-179.85461
3649000000,-9.985095,-180.08598
3650000000,-9.9285345,-179.75391
3651000000,-9.9549704,-180.2077
3652000000,-9.9354153,-179.95499
3653000000,-9.9290543,-179.84923
3654000000,-9.8939066,-179.74312
3655000000,-9.8743715,-179.81921
3656000000,-9.8777275,-179.74004
3657000000,-9.8301811,-179.66316
3658000000,-9.8265772,-179.86864
3659000000,-9.8261309,-179.81987
3660000000,-9.8046064,-179.73332
3661000000,-9.8021126,-179.50055
3662000000,-9.8081818,-179.48932
3663000000,-9.7685118,-179.53815
3664000000,-9.7490339,-179.58974
3665000000,-9.7325611,-179.38292
3666000000,-9.6976709,-179.67276
3667000000,-9.7292576,-179.5235
3668000000,-9.6751604,-179.31148
3669000000,-9.6431732,-179.34055
3670000000,-9.6328726,-179.32664
3671000000,-9.6032658,-179.41888
3672000000,-9.6053724,-179.237
3673000000,-9.6018963,-179.50011
3674000000,-9.5449972,-179.26161
3675000000,-9.5301456,-179.64204
3676000000,-9.5295849,-179.37161
3677000000,-9.5121222,-179.33397
3678000000,-9.5238543,-179.44069
3679000000,-9.4892225,-179.35345
3680000000,-9.512125,-179.46411
3681000000,-9.4663372,-179.35008
3682000000,-9.4170694,-179.39413
3683000000,-9.4383574,-179.2468
3684000000,-9.393836,-179.29306
3685000000,-9.4042206,-179.11967
3686000000,-9.3687019,-179.40755
3687000000,-9.3743143,-179.36923
3688000000,-9.3373251,-179.29355
3689000000,-9.3341894,-179.33755
3690000000,-9.2959528,-179.41428
3691000000,-9.2797165,-179.19011
3692000000,-9.2577229,-179.38966
3693000000,-9.2335176,-179.36671
3694000000,-9.2373123,-179.33951
3695000000,-9.2235184,-179.43065
3696000000,-9.1703377,-179.48723
3697000000,-9.1812754,-179.47577
3698000000,-9.1885834,-179.44188
3699000000,-9.1433277,-179.44556
3700000000,-9.1445723,-179.45134
3701000000,-9.1557903,-179.27335
3702000000,-9.1160755,-179.39153
3703000000,-9.1129227,-179.41675
3704000000,-9.1026497,-179.61284
3705000000,-9.0522108,-179.54106
3706000000,-9.0468731,-179.38171
3707000000,-9.0275002,-179.59294
3708000000,-9.0125132,-179.49498
3709000000,-8.9801569,-179.66513
3710000000,-8.9875898,-179.48019
3711000000,-8.9291525,-179.42339
3712000000,-8.9466419,-179.77284
3713000000,-8.9278364,-179.64265
3714000000,-8.9187679,-179.60289
3715000000,-8.8607044,-179.9391
3716000000,-8.8732233,-179.83885
3717000000,-8.863555,-179.74229
3718000000,-8.8432198,-179.91718
3719000000,-8.8241367,-179.72484
3720000000,-8.8211184,-179.92218
3721000000,-8.806016,-179.97202
3722000000,-8.7779846,-179.90317
3723000000,-8.7846031,-180.08759
3724000000,-8.7550325,-179.90924
3725000000,-8.7526388,-180.10042
3726000000,-8.7301712,-179.96439
3727000000,-8.7214165,-180.01619
3728000000,-8.6900578,-180.15953
3729000000,-8.6774988,-180.03778
3730000000,-8.6567259,-180.09351
3731000000,-8.6352539,-180.10977
3732000000,-8.6347351,-180.32869
3733000000,-8.6112051,-180.19769
3734000000,-8.5855284,-180.19281
3735000000,-8.5705671,-180.33253
3736000000,-8.5544844,-180.57661
3737000000,-8.5886316,-180.60939
3738000000,-8.5469475,-180.3286
3739000000,-8.5039673,-180.37466
3740000000,-8.5148458,-180.72612
3741000000,-8.4862709,-180.45525
3742000000,-8.4677811,-180.72273
3743000000,-8.4672222,-180.74306
3744000000,-8.4861755,-180.88583
3745000000,-8.4226236,-180.772
3746000000,-8.4113989,-180.96146
3747000000,-8.4206524,-181.03085
3748000000,-8.3987694,-181.09505
3749000000,-8.3713455,-181.09016
3750000000,-8.3662815,-181.1347
3751000000,-8.3736496,-181.02853
3752000000,-8.336978,-181.35841
3753000000,-8.3182011,-181.25897
3754000000,-8.3271551,-181.1792
3755000000,-8.3079596,-181.29584
3756000000,-8.2837648,-181.13989
3757000000,-8.2546101,-181.43762
3758000000,-8.2943363,-181.45784
3759000000,-8.2296925,-181.61542
3760000000,-8.2290087,-181.69296
3761000000,-8.2430878,-181.56638
3762000000,-8.2199965,-181.90865
3763000000,-8.1947622,-181.73218
3764000000,-8.1908188,-181.89894
3765000000,-8.1514196,-181.85606
3766000000,-8.1633215,-181.87709
3767000000,-8.1278629,-181.82658
3768000000,-8.108716,-182.36086
3769000000,-8.1073637,-182.13931
3770000000,-8.1059265,-182.22182
3771000000,-8.0927067,-182.12721
3772000000,-8.0578346,-182.39778
3773000000,-8.0677891,-182.41656
3774000000,-8.0592384,-182.37854
3775000000,-8.0372896,-182.4299
3776000000,-8.0326929,-182.52341
3777000000,-7.982326,-182.6497
3778000000,-8.0014439,-182.75803
3779000000,-7.9746709,-182.88313
3780000000,-7.9693933,-182.83426
3781000000,-7.9749308,-183.26811
3782000000,-7.9429893,-182.7962
3783000000,-7.9591885,-182.95528
3784000000,-7.9373083,-183.03214
3785000000,-7.8909822,-183.15009
3786000000,-7.8948026,-183.22374
3787000000,-7.8807325,-183.18559
3788000000,-7.8748436,-183.5088
3789000000,-7.8637428,-183.40392
3790000000,-7.8533139,-183.42188
3791000000,-7.8331747,-183.51128
3792000000,-7.8283377,-183.55696
3793000000,-7.8174734,-183.46565
3794000000,-7.8431792,-183.56084
3795000000,-7.81141,-183.59712
3796000000,-7.806673,-183.93004
3797000000,-7.7805099,-183.94775
3798000000,-7.7688293,-183.98587
3799000000,-7.7441339,-184.1004
3800000000,-7.7494659,-183.9505
3801000000,-7.7184749,-184.11963
3802000000,-7.7209921,-184.43985
3803000000,-7.7110314,-184.40195
3804000000,-7.6728415,-184.52425
3805000000,-7.6873536,-184.66504
3806000000,-7.67383,-184.68416
3807000000,-7.670949,-184.5977
3808000000,-7.6546893,-184.70934
3809000000,-7.6386957,-184.75157
3810000000,-7.6226454,-184.8392
3811000000,-7.6261573,-185.00458
3812000000,-7.5829735,-184.91705
3813000000,-7.6236916,-184.97885
3814000000,-7.5734696,-185.40697
3815000000,-7.5661039,-185.04079
3816000000,-7.5663996,-185.29807
3817000000,-7.5639148,-185.46765
3818000000,-7.5728116,-185.55789
3819000000,-7.5281229,-185.45462
3820000000,-7.5263271,-185.70305
3821000000,-7.4864907,-185.82518
3822000000,-7.5047631,-185.7917
3823000000,-7.5109987,-185.72311
3824000000,-7.5151863,-186.12123
3825000000,-7.4717903,-185.96579
3826000000,-7.478415,-186.22937
3827000000,-7.466608,-186.02765
3828000000,-7.4663601,-186.18094
3829000000,-7.4381313,-186.37056
3830000000,-7.4210672,-186.29613
3831000000,-7.4336414,-186.42062
3832000000,-7.4030528,-186.58238
3833000000,-7.4117045,-186.51511
3834000000,-7.3842411,-186.66354
3835000000,-7.3687735,-186.67088
3836000000,-7.3967948,-186.85007
3837000000,-7.3487959,-186.70218
3838000000,-7.3553863,-186.78444
3839000000,-7.3603468,-187.15581
3840000000,-7.351573,-187.2411
3841000000,-7.338944,-187.24231
3842000000,-7.3406363,-187.34676
3843000000,-7.3296895,-187.44589
3844000000,-7.310791,-187.45238
3845000000,-7.301446,-187.57832
3846000000,-7.2657537,-187.59599
3847000000,-7.2667389,-187.79561
3848000000,-7.2722182,-187.73578
3849000000,-7.253653,-187.89056
3850000000,-7.2753239,-187.89232
3851000000,-7.2626843,-188.01053
3852000000,-7.2299023,-188.27444
3853000000,-7.2579947,-188.45305
3854000000,-7.2128158,-188.37173
3855000000,-7.210288,-188.13283
3856000000,-7.2241058,-188.49586
3857000000,-7.2082233,-188.55313
3858000000,-7.2015085,-188.78708
3859000000,-7.1927962,-188.61034
3860000000,-7.2083077,-188.85373
3861000000,-7.1694603,-188.79628
3862000000,-7.1839552,-188.88661
3863000000,-7.1503725,-189.02296
3864000000,-7.1633825,-189.14345
3865000000,-7.1703,-189.14217
3866000000,-7.1270609,-189.33362
3867000000,-7.1328645,-189.25731
3868000000,-7.1211171,-189.44206
3869000000,-7.1289053,-189.73123
3870000000,-7.0773602,-189.49597
3871000000,-7.1106267,-189.65547
3872000000,-7.0956793,-189.64386
3873000000,-7.1008787,-189.56328
3874000000,-7.1144557,-189.86884
3875000000,-7.1055937,-190.10349
3876000000,-7.0531406,-190.17075
3877000000,-7.047792,-190.19859
3878000000,-7.0888019,-190.28629
3879000000,-7.0626721,-190.37363
3880000000,-7.0464659,-190.48273
3881000000,-7.0426712,-190.57726
3882000000,-7.0282049,-190.69612
3883000000,-7.0445833,-190.75346
3884000000,-7.0300193,-190.94313
3885000000,-7.0236874,-190.92978
3886000000,-7.0117893,-190.88065
3887000000,-7.0047646,-191.03203
3888000000,-6.99792,-191.1537
3889000000,-7.0000129,-191.15794
3890000000,-6.9660931,-191.19052
3891000000,-6.9971542,-191.45224
3892000000,-6.9824548,-191.54903
3893000000,-6.9837971,-191.55553
3894000000,-6.9439807,-191.48146
3895000000,-6.9719591,-191.6281
3896000000,-6.964745,-191.79384
3897000000,-6.9460888,-191.93752
3898000000,-6.9376974,-191.93932
3899000000,-6.9148622,-192.26512
3900000000,-6.9279995,-192.14508
3901000000,-6.9143891,-192.45839
3902000000,-6.904954,-192.341
3903000000,-6.9189601,-192.52531
3904000000,-6.8985538,-192.45094
3905000000,-6.8812785,-192.72218
3906000000,-6.8994303,-192.59132
3907000000,-6.911901,-192.64526
3908000000,-6.8686266,-192.75061
3909000000,-6.8665586,-192.93941
3910000000,-6.8573871,-192.97507
3911000000,-6.8651791,-193.04337
3912000000,-6.8480172,-193.24997
3913000000,-6.8526158,-193.23589
3914000000,-6.8534627,-193.48682
3915000000,-6.8257217,-193.46365
3916000000,-6.8319397,-193.4442
3917000000,-6.7974014,-193.50227
3918000000,-6.8240132,-193.52979
3919000000,-6.8328085,-193.68524
3920000000,-6.83813,-194.00005
3921000000,-6.8141251,-193.95477
3922000000,-6.7922955,-193.94966
3923000000,-6.7931423,-194.09274
3924000000,-6.7894468,-194.13933
3925000000,-6.8176513,-194.25671
3926000000,-6.7953405,-194.52823
3927000000,-6.7787833,-194.4682
3928000000,-6.7816672,-194.4025
3929000000,-6.7765956,-194.66841
3930000000,-6.7941403,-194.54524
3931000000,-6.7625761,-194.82802
3932000000,-6.7714291,-195.00436
3933000000,-6.7646871,-195.19548
3934000000,-6.7817054,-195.20229
3935000000,-6.7763572,-195.16391
3936000000,-6.7504649,-195.19951
3937000000,-6.7613587,-195.38806
3938000000,-6.716135,-195.5235
3939000000,-6.7562284,-195.5808
3940000000,-6.7368426,-195.89966
3941000000,-6.7464371,-195.66664
3942000000,-6.7338667,-195.8557
3943000000,-6.7207246,-195.74069
3944000000,-6.7144794,-195.98309
3945000000,-6.7169871,-196.18102
3946000000,-6.7185268,-196.19044
3947000000,-6.7115574,-196.08351
3948000000,-6.7087069,-196.39462
3949000000,-6.7141442,-196.52988
3950000000,-6.7132034,-196.44638
3951000000,-6.7155542,-196.64235
3952000000,-6.6802917,-196.54733
3953000000,-6.6734967,-196.72072
3954000000,-6.7132282,-196.75726
3955000000,-6.6914425,-196.8602
3956000000,-6.6765456,-196.95767
3957000000,-6.67693,-197.19359
3958000000,-6.6754475,-197.34689
3959000000,-6.6405964,-197.30496
3960000000,-6.6768751,-197.18692
3961000000,-6.658915,-197.60844
3962000000,-6.6631346,-197.31032
3963000000,-6.6385922,-197.46672
3964000000,-6.6384463,-197.64717
3965000000,-6.6545129,-197.61745
3966000000,-6.6304569,-197.76248
3967000000,-6.6459465,-197.83577
3968000000,-6.6313229,-197.96008
3969000000,-6.6599884,-197.94492
3970000000,-6.6528115,-198.22395
3971000000,-6.617866,-198.28433
3972000000,-6.6360841,-198.19058
3973000000,-6.6500683,-198.51866
3974000000,-6.6170902,-198.58557
3975000000,-6.6349974,-198.60568
3976000000,-6.6121955,-198.58466
3977000000,-6.6191907,-198.90041
3978000000,-6.6368642,-198.80376
3979000000,-6.5932603,-199.04144
3980000000,-6.6050968,-199.04749
3981000000,-6.6257396,-199.39052
3982000000,-6.622622,-199.20258
3983000000,-6.6030359,-199.32056
3984000000,-6.6151319,-199.17717
3985000000,-6.5996056,-199.68721
3986000000,-6.5962157,-199.52997
3987000000,-6.5997944,-199.78427
3988000000,-6.5933633,-199.57529
3989000000,-6.5776591,-199.72462
3990000000,-6.5945096,-200.09924
3991000000,-6.5804734,-199.96994
3992000000,-6.5611033,-200.06009
3993000000,-6.5900288,-200.21185
3994000000,-6.582252,-200.14941
3995000000,-6.5848622,-200.17007
3996000000,-6.5797582,-200.40356
3997000000,-6.5641155,-200.52974
3998000000,-6.5845141,-200.64497
3999000000,-6.5663548,-200.72629
4000000000,-6.5582948,-200.87729
4001000000,-6.5472183,-200.78963
4002000000,-6.555131,-201.0432
4003000000,-6.5839281,-201.00409
4004000000,-6.6046157,-200.88884
4005000000,-6.562212,-201.12357
4006000000,-6.5892978,-201.23418
4007000000,-6.5484848,-201.45503
4008000000,-6.5475039,-201.39319
4009000000,-6.5946913,-201.4474
4010000000,-6.5716496,-201.64111
4011000000,-6.587007,-201.62575
4012000000,-6.5595989,-201.75937
4013000000,-6.5704422,-201.75955
4014000000,-6.5963984,-201.77887
4015000000,-6.5476003,-202.09906
4016000000,-6.5482416,-202.15529
4017000000,-6.5688543,-202.38875
4018000000,-6.5581775,-202.16116
4019000000,-6.5443716,-202.40569
4020000000,-6.5421929,-202.23909
4021000000,-6.5499058,-202.49702
4022000000,-6.5247688,-202.49377
4023000000,-6.5402956,-202.7177
4024000000,-6.5376043,-202.57893
4025000000,-6.5278311,-202.69051
4026000000,-6.5240026,-202.91977
4027000000,-6.5381575,-203.06596
4028000000,-6.5418134,-203.04192
4029000000,-6.5119147,-203.11948
4030000000,-6.532208,-203.32475
4031000000,-6.5424972,-203.43851
4032000000,-6.5065093,-203.36819
4033000000,-6.5443287,-203.4939
4034000000,-6.507267,-203.56902
4035000000,-6.5289068,-203.64178
4036000000,-6.546083,-203.75409
4037000000,-6.5546794,-203.69971
4038000000,-6.5446987,-203.95178
4039000000,-6.5366116,-204.15915
4040000000,-6.5420856,-204.12422
4041000000,-6.5461965,-204.28287
4042000000,-6.5319505,-204.26653
4043000000,-6.5440326,-204.30042
4044000000,-6.5368018,-204.33723
4045000000,-6.5270319,-204.57979
4046000000,-6.5439157,-204.40538
4047000000,-6.5243444,-204.54224
4048000000,-6.5647717,-204.7077
4049000000,-6.5277796,-204.68706
4050000000,-6.5232306,-204.87263
4051000000,-6.5347023,-205.01866
4052000000,-6.5335293,-205.14069
4053000000,-6.5139561,-205.06837
4054000000,-6.504693,-205.18297
4055000000,-6.536056,-205.1839
4056000000,-6.5222101,-205.41599
4057000000,-6.5047064,-205.28329
4058000000,-6.5339727,-205.47519
4059000000,-6.5369492,-205.52861
4060000000,-6.5388856,-205.69667
4061000000,-6.5478091,-205.79298
4062000000,-6.5308499,-205.70859
4063000000,-6.5078545,-205.81473
4064000000,-6.5406852,-205.9926
4065000000,-6.5353141,-206.09718
4066000000,-6.5593481,-206.10321
4067000000,-6.5037203,-206.17332
4068000000,-6.5367999,-206.28775
4069000000,-6.550355,-206.60225
4070000000,-6.5021477,-206.38264
4071000000,-6.5484118,-206.5164
4072000000,-6.5439339,-206.41858
4073000000,-6.5077543,-206.54367
4074000000,-6.5076861,-206.70224
4075000000,-6.5118542,-206.67293
4076000000,-6.5643573,-206.77763
4077000000,-6.5320125,-206.91425
4078000000,-6.5603728,-207.04204
4079000000,-6.5242577,-207.1098
4080000000,-6.5080428,-207.26122
4081000000,-6.5316024,-207.08998
4082000000,-6.5660133,-207.24419
4083000000,-6.5451789,-207.49387
4084000000,-6.5305591,-207.47887
4085000000,-6.5131049,-207.51355
4086000000,-6.5260019,-207.74234
4087000000,-6.5507402,-207.68291
4088000000,-6.5647535,-207.93117
4089000000,-6.5699792,-207.83818
4090000000,-6.5105205,-207.97501
4091000000,-6.5461807,-208.07112
4092000000,-6.5512996,-208.05086
4093000000,-6.5340538,-208.2973
4094000000,-6.5599771,-208.08859
4095000000,-6.5262232,-208.30885
4096000000,-6.5597134,-208.30008
4097000000,-6.5639067,-208.41487
4098000000,-6.5609903,-208.56483
4099000000,-6.5636787,-208.72061
4100000000,-6.5592318,-208.68262
4101000000,-6.5527444,-208.5994
4102000000,-6.5327177,-208.77087
4103000000,-6.5349092,-208.83951
4104000000,-6.5499387,-208.91447
4105000000,-6.5460663,-209.0141
4106000000,-6.544188,-209.11359
4107000000,-6.5395565,-209.15613
4108000000,-6.5594082,-209.24763
4109000000,-6.5365276,-209.32654
4110000000,-6.5362816,-209.21379
4111000000,-6.5397143,-209.35466
4112000000,-6.5507274,-209.58356
4113000000,-6.5553541,-209.49461
4114000000,-6.5572653,-209.64252
4115000000,-6.5536079,-209.88823
4116000000,-6.5402346,-209.68155
4117000000,-6.5527716,-209.88075
4118000000,-6.5696411,-209.8681
4119000000,-6.5529084,-210.04715
4120000000,-6.5457635,-210.19389
4121000000,-6.5395794,-210.24574
4122000000,-6.5465889,-210.32352
4123000000,-6.5697522,-210.38249
4124000000,-6.5192928,-210.50359
4125000000,-6.5468907,-210.55574
4126000000,-6.5586061,-210.52483
4127000000,-6.5444055,-210.59157
4128000000,-6.5655456,-210.62711
4129000000,-6.5586905,-210.91077
4130000000,-6.5658393,-210.89694
4131000000,-6.5645585,-210.85828
4132000000,-6.5716305,-211.06108
4133000000,-6.584435,-211.11659
4134000000,-6.556221,-211.24699
4135000000,-6.5837975,-211.13901
4136000000,-6.5711913,-211.38303
4137000000,-6.5742674,-211.43053
4138000000,-6.593698,-211.50011
4139000000,-6.5687776,-211.60539
4140000000,-6.6105156,-211.57942
