!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 02, 2016 16:48:42
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB)
1577000000,-12.363342,-0.5361771
1578000000,-12.392978,-0.56103778
1579000000,-12.345057,-0.54688489
1580000000,-12.351578,-0.55020374
1581000000,-12.327456,-0.51304257
1582000000,-12.360172,-0.53976703
1583000000,-12.377793,-0.5886333
1584000000,-12.344707,-0.54852414
1585000000,-12.366351,-0.55081499
1586000000,-12.349123,-0.55332476
1587000000,-12.37261,-0.56435055
1588000000,-12.334463,-0.56167448
1589000000,-12.333148,-0.54522759
1590000000,-12.34971,-0.52658433
1591000000,-12.352425,-0.52165747
1592000000,-12.353309,-0.5554617
1593000000,-12.360811,-0.55910289
1594000000,-12.363319,-0.52405012
1595000000,-12.345942,-0.56154025
1596000000,-12.365122,-0.56657159
1597000000,-12.36874,-0.58347279
1598000000,-12.326505,-0.55140609
1599000000,-12.38465,-0.5729596
1600000000,-12.383272,-0.55862224
1601000000,-12.363785,-0.57480824
1602000000,-12.365112,-0.54876631
1603000000,-12.339471,-0.53555787
1604000000,-12.368667,-0.54623622
1605000000,-12.353721,-0.56821346
1606000000,-12.367431,-0.55126983
1607000000,-12.359447,-0.5664643
1608000000,-12.371173,-0.55038595
1609000000,-12.322812,-0.53935176
1610000000,-12.374616,-0.5514887
1611000000,-12.368219,-0.5589698
1612000000,-12.329286,-0.53298801
1613000000,-12.372646,-0.5602262
1614000000,-12.360477,-0.54713321
1615000000,-12.383627,-0.56277609
1616000000,-12.367607,-0.54735941
1617000000,-12.379504,-0.58351123
1618000000,-12.374619,-0.559735
1619000000,-12.331532,-0.538086
1620000000,-12.378375,-0.56937891
1621000000,-12.386631,-0.56667811
1622000000,-12.380463,-0.56549495
1623000000,-12.371262,-0.55480558
1624000000,-12.376925,-0.55373657
1625000000,-12.37944,-0.56324619
1626000000,-12.352753,-0.5450269
1627000000,-12.362905,-0.54476178
1628000000,-12.355997,-0.57148039
1629000000,-12.376628,-0.57212293
1630000000,-12.361398,-0.55843937
1631000000,-12.343863,-0.55582702
1632000000,-12.389611,-0.56177866
1633000000,-12.373166,-0.52914315
1634000000,-12.409719,-0.58130312
1635000000,-12.376876,-0.56600577
1636000000,-12.355068,-0.55668974
1637000000,-12.389276,-0.54380774
1638000000,-12.369026,-0.55910224
1639000000,-12.386781,-0.56043822
1640000000,-12.352949,-0.53147894
1641000000,-12.347852,-0.52732486
1642000000,-12.38665,-0.56260139
1643000000,-12.349086,-0.53077239
1644000000,-12.37348,-0.55988789
1645000000,-12.390751,-0.56368387
1646000000,-12.397759,-0.56117541
1647000000,-12.367084,-0.56247139
1648000000,-12.39403,-0.56999326
1649000000,-12.386492,-0.57180703
1650000000,-12.387176,-0.5612902
1651000000,-12.406075,-0.57946217
1652000000,-12.394121,-0.57228756
1653000000,-12.408543,-0.56060088
1654000000,-12.383222,-0.55478781
1655000000,-12.418614,-0.57832861
1656000000,-12.378398,-0.55475038
1657000000,-12.390612,-0.55948126
1658000000,-12.401745,-0.57486725
1659000000,-12.389188,-0.54864669
1660000000,-12.395037,-0.5384202
1661000000,-12.369731,-0.54717213
1662000000,-12.426712,-0.55635893
1663000000,-12.398086,-0.54449975
1664000000,-12.399493,-0.56563669
1665000000,-12.40178,-0.52791989
1666000000,-12.426067,-0.56859583
1667000000,-12.360391,-0.55611211
1668000000,-12.399965,-0.55966282
1669000000,-12.456295,-0.58546597
1670000000,-12.427626,-0.58593076
1671000000,-12.40959,-0.54397047
1672000000,-12.405554,-0.55273408
1673000000,-12.415036,-0.56995714
1674000000,-12.38982,-0.52960891
1675000000,-12.405514,-0.57681227
1676000000,-12.428113,-0.55510712
1677000000,-12.414465,-0.55248189
1678000000,-12.435382,-0.56425959
1679000000,-12.399995,-0.57261401
1680000000,-12.427402,-0.5537253
1681000000,-12.424748,-0.57337683
1682000000,-12.417642,-0.54738402
1683000000,-12.444917,-0.58693171
1684000000,-12.419991,-0.53322172
1685000000,-12.4604,-0.56522578
1686000000,-12.43152,-0.57888597
1687000000,-12.413304,-0.54962558
1688000000,-12.445147,-0.56130892
1689000000,-12.414686,-0.55367994
1690000000,-12.448422,-0.55098379
1691000000,-12.448404,-0.57691252
1692000000,-12.450192,-0.5729692
1693000000,-12.413791,-0.55005705
1694000000,-12.411778,-0.56561154
1695000000,-12.4393,-0.53303522
1696000000,-12.431895,-0.57835329
1697000000,-12.474355,-0.56458777
1698000000,-12.455055,-0.56413758
1699000000,-12.49149,-0.56590021
1700000000,-12.453556,-0.5486604
1701000000,-12.46136,-0.54811895
1702000000,-12.493134,-0.53827363
1703000000,-12.482968,-0.57549161
1704000000,-12.455469,-0.55809289
1705000000,-12.438254,-0.54606944
1706000000,-12.497177,-0.58531851
1707000000,-12.453414,-0.55144435
1708000000,-12.472377,-0.556198
1709000000,-12.486172,-0.58749813
1710000000,-12.463024,-0.54715371
1711000000,-12.468265,-0.53611833
1712000000,-12.444568,-0.55564845
1713000000,-12.487063,-0.56819057
1714000000,-12.481345,-0.56344491
1715000000,-12.496871,-0.56935543
1716000000,-12.500245,-0.57124072
1717000000,-12.49199,-0.58072507
1718000000,-12.4855,-0.57296455
1719000000,-12.519133,-0.56274039
1720000000,-12.527013,-0.57448524
1721000000,-12.475537,-0.55727494
1722000000,-12.505156,-0.57376665
1723000000,-12.487386,-0.58995974
1724000000,-12.494809,-0.53943551
1725000000,-12.480844,-0.54445952
1726000000,-12.520353,-0.58900064
1727000000,-12.498665,-0.55306911
1728000000,-12.509755,-0.55906659
1729000000,-12.522589,-0.56629086
1730000000,-12.529474,-0.5568288
1731000000,-12.515565,-0.57069314
1732000000,-12.532146,-0.54952747
1733000000,-12.541261,-0.57790428
1734000000,-12.513358,-0.5452022
1735000000,-12.534878,-0.54696631
1736000000,-12.518805,-0.56460011
1737000000,-12.52805,-0.57453763
1738000000,-12.522369,-0.56302029
1739000000,-12.547747,-0.5688796
1740000000,-12.540482,-0.56390202
