"Freq [GHz]","cang_deg(S(2,1)) [deg]","cang_deg(S(3,1)) [deg]"
3.786,-436.71978900105,-546.214910590649
3.787,-436.826743123344,-546.353568945829
3.788,-436.933694366034,-546.492221377086
3.789,-437.040642805056,-546.630867910222
3.79,-437.147588516274,-546.769508571008
3.791,-437.254531575479,-546.908143385181
3.792,-437.361472058387,-547.046772378449
3.793,-437.468410040642,-547.185395576486
3.794,-437.575345597812,-547.324013004933
3.795,-437.682278805394,-547.462624689398
3.796,-437.789209738809,-547.601230655454
3.797,-437.896138473402,-547.73983092864
3.798,-438.003065084448,-547.878425534459
3.799,-438.109989647142,-548.017014498379
3.8,-438.21691223661,-548.155597845834
3.801,-438.323832927898,-548.294175602217
3.802,-438.430751795979,-548.432747792888
3.803,-438.537668915752,-548.571314443167
3.804,-438.644584362038,-548.709875578337
3.805,-438.751498209583,-548.848431223643
3.806,-438.85841053306,-548.986981404289
3.807,-438.965321407062,-549.125526145441
3.808,-439.072230906109,-549.264065472226
3.809,-439.179139104643,-549.402599409727
3.81,-439.286046077029,-549.54112798299
3.811,-439.392951897559,-549.679651217017
3.812,-439.499856640444,-549.818169136768
3.813,-439.60676037982,-549.956681767162
3.814,-439.713663189745,-550.095189133074
3.815,-439.820565144202,-550.233691259337
3.816,-439.927466317094,-550.372188170738
3.817,-440.034366782248,-550.51067989202
3.818,-440.141266613411,-550.649166447883
3.819,-440.248165884255,-550.78764786298
3.82,-440.355064668371,-550.926124161919
3.821,-440.461963039274,-551.064595369261
3.822,-440.5688610704,-551.20306150952
3.823,-440.675758835105,-551.341522607164
3.824,-440.782656406667,-551.479978686612
3.825,-440.889553858286,-551.618429772235
3.826,-440.99645126308,-551.756875888356
3.827,-441.103348694092,-551.89531705925
3.828,-441.21024622428,-552.033753309138
3.829,-441.317143926527,-552.172184662196
3.83,-441.424041873634,-552.310611142546
3.831,-441.530940138321,-552.44903277426
3.832,-441.637838793229,-552.587449581359
3.833,-441.744737910919,-552.725861587811
3.834,-441.851637563871,-552.864268817534
3.835,-441.958537824482,-553.002671294389
3.836,-442.065438765072,-553.141069042186
3.837,-442.172340457875,-553.279462084683
3.838,-442.279242975048,-553.41785044558
3.839,-442.386146388664,-553.556234148524
3.84,-442.493050770715,-553.694613217107
3.841,-442.599956193111,-553.832987674864
3.842,-442.706862727678,-553.971357545276
3.843,-442.813770446163,-554.109722851766
3.844,-442.920679420228,-554.248083617699
3.845,-443.027589721454,-554.386439866385
3.846,-443.134501421337,-554.524791621073
3.847,-443.241414591291,-554.663138904956
3.848,-443.348329302647,-554.801481741167
3.849,-443.455245626652,-554.939820152779
3.85,-443.56216363447,-555.078154162807
3.851,-443.669083397181,-555.216483794204
3.852,-443.776004985779,-555.354809069863
3.853,-443.882928471176,-555.493130012615
3.854,-443.989853924199,-555.631446645232
3.855,-444.096781415589,-555.76975899042
3.856,-444.203711016005,-555.908067070826
3.857,-444.310642796018,-556.046370909032
3.858,-444.417576826114,-556.184670527557
3.859,-444.524513176696,-556.322965948856
3.86,-444.631451918079,-556.46125719532
3.861,-444.738393120492,-556.599544289276
3.862,-444.84533685408,-556.737827252983
3.863,-444.9522831889,-556.876106108639
3.864,-445.059232194922,-557.014380878371
3.865,-445.166183942031,-557.152651584242
3.866,-445.273138500024,-557.290918248249
3.867,-445.380095938611,-557.429180892319
3.868,-445.487056327415,-557.567439538314
3.869,-445.594019735972,-557.705694208024
3.87,-445.700986233729,-557.843944923175
3.871,-445.807955890046,-557.982191705419
3.872,-445.914928774194,-558.120434576343
3.873,-446.021904955356,-558.25867355746
3.874,-446.128884502627,-558.396908670215
3.875,-446.235867485013,-558.535139935982
3.876,-446.34285397143,-558.673367376062
3.877,-446.449844030706,-558.811591011686
3.878,-446.556837731579,-558.949810864013
3.879,-446.663835142698,-559.088026954127
3.88,-446.770836332621,-559.226239303043
3.881,-446.877841369817,-559.364447931698
3.882,-446.984850322663,-559.502652860958
3.883,-447.091863259449,-559.640854111615
3.884,-447.19888024837,-559.779051704384
3.885,-447.305901357534,-559.917245659908
3.886,-447.412926654954,-560.055435998751
3.887,-447.519956208555,-560.193622741403
3.888,-447.626990086168,-560.331805908279
3.889,-447.734028355533,-560.469985519713
3.89,-447.8410710843,-560.608161595967
3.891,-447.948118340023,-560.746334157221
3.892,-448.055170190167,-560.884503223579
3.893,-448.162226702101,-561.022668815066
3.894,-448.269287943103,-561.160830951629
3.895,-448.376353980359,-561.298989653135
3.896,-448.483424880959,-561.437144939371
3.897,-448.590500711901,-561.575296830044
3.898,-448.697581540089,-561.713445344782
3.899,-448.804667432333,-561.851590503131
3.9,-448.911758455348,-561.989732324553
3.901,-449.018854675755,-562.127870828434
3.902,-449.12595616008,-562.266006034073
3.903,-449.233062974755,-562.404137960688
3.904,-449.340175186115,-562.542266627416
3.905,-449.447292860403,-562.680392053307
3.906,-449.554416063761,-562.818514257331
3.907,-449.661544862241,-562.956633258371
3.908,-449.768679321794,-563.094749075226
3.909,-449.875819508278,-563.232861726613
3.91,-449.982965487452,-563.370971231159
3.911,-450.09011732498,-563.509077607409
3.912,-450.197275086429,-563.64718087382
3.913,-450.304438837267,-563.785281048764
3.914,-450.411608642865,-563.923378150523
3.915,-450.518784568499,-564.061472197297
3.916,-450.625966679343,-564.199563207193
3.917,-450.733155040475,-564.337651198234
3.918,-450.840349716874,-564.475736188351
3.919,-450.947550773421,-564.61381819539
3.92,-451.054758274898,-564.751897237104
3.921,-451.161972285986,-564.889973331159
3.922,-451.269192871269,-565.028046495131
3.923,-451.376420095231,-565.166116746504
3.924,-451.483654022254,-565.304184102673
3.925,-451.590894716622,-565.44224858094
3.926,-451.698142242518,-565.580310198518
3.927,-451.805396664025,-565.718368972525
3.928,-451.912658045125,-565.856424919991
3.929,-452.019926449698,-565.99447805785
3.93,-452.127201941523,-566.132528402943
3.931,-452.234484584278,-566.27057597202
3.932,-452.34177444154,-566.408620781735
3.933,-452.449071576782,-566.54666284865
3.934,-452.556376053375,-566.68470218923
3.935,-452.663687934589,-566.822738819848
3.936,-452.771007283591,-566.96077275678
3.937,-452.878334163444,-567.098804016206
3.938,-452.985668637108,-567.236832614212
3.939,-453.093010767439,-567.374858566787
3.94,-453.200360617191,-567.512881889823
3.941,-453.307718249013,-567.650902599114
3.942,-453.41508372545,-567.788920710359
3.943,-453.522457108941,-567.926936239158
3.944,-453.629838461823,-568.064949201012
3.945,-453.737227846326,-568.202959611325
3.946,-453.844625324576,-568.340967485402
3.947,-453.952030958592,-568.478972838449
3.948,-454.059444810289,-568.616975685571
3.949,-454.166866941476,-568.754976041776
3.95,-454.274297413855,-568.892973921969
3.951,-454.381736289021,-569.030969340957
3.952,-454.489183628464,-569.168962313443
3.953,-454.596639493566,-569.306952854033
3.954,-454.704103945602,-569.444940977227
3.955,-454.81157704574,-569.582926697425
3.956,-454.919058855039,-569.720910028927
3.957,-455.026549434453,-569.858890985927
3.958,-455.134048844824,-569.996869582518
3.959,-455.241557146889,-570.134845832689
3.96,-455.349074401274,-570.272819750325
3.961,-455.456600668497,-570.410791349208
3.962,-455.564136008968,-570.548760643016
3.963,-455.671680482986,-570.686727645321
3.964,-455.77923415074,-570.824692369592
3.965,-455.88679707231,-570.96265482919
3.966,-455.994369307668,-571.100615037374
3.967,-456.101950916671,-571.238573007294
3.968,-456.209541959069,-571.376528751995
3.969,-456.317142494499,-571.514482284416
3.97,-456.42475258249,-571.652433617388
3.971,-456.532372282456,-571.790382763635
3.972,-456.6400016537,-571.928329735774
3.973,-456.747640755416,-572.066274546314
3.974,-456.855289646683,-572.204217207657
3.975,-456.962948386468,-572.342157732093
3.976,-457.070617033627,-572.480096131807
3.977,-457.178295646902,-572.618032418873
3.978,-457.285984284921,-572.755966605255
3.979,-457.393683006201,-572.89389870281
3.98,-457.501391869143,-573.031828723282
3.981,-457.609110932035,-573.169756678307
3.982,-457.716840253053,-573.307682579407
3.983,-457.824579890256,-573.445606437997
3.984,-457.932329901588,-573.583528265379
3.985,-458.040090344881,-573.721448072742
3.986,-458.14786127785,-573.859365871166
3.987,-458.255642758095,-573.997281671616
3.988,-458.363434843101,-574.135195484946
3.989,-458.471237590236,-574.273107321898
3.99,-458.579051056753,-574.4110171931
3.991,-458.686875299789,-574.548925109065
3.992,-458.794710376363,-574.686831080196
3.993,-458.902556343379,-574.824735116778
3.994,-459.010413257622,-574.962637228985
3.995,-459.118281175763,-575.100537426875
3.996,-459.226160154352,-575.238435720392
3.997,-459.334050249822,-575.376332119363
3.998,-459.44195151849,-575.514226633502
3.999,-459.549864016553,-575.652119272405
4,-459.65778780009,-575.790010045555
4.001,-459.765722925062,-575.927898962315
4.002,-459.87366944731,-576.065786031936
4.003,-459.981627422556,-576.203671263547
4.004,-460.089596906404,-576.341554666165
4.005,-460.197577954335,-576.479436248686
4.006,-460.305570621715,-576.61731601989
4.007,-460.413574963786,-576.755193988438
4.008,-460.52159103567,-576.893070162875
4.009,-460.629618892371,-577.030944551625
4.01,-460.73765858877,-577.168817162995
4.011,-460.845710179627,-577.306688005173
4.012,-460.953773719582,-577.444557086226
4.013,-461.061849263151,-577.582424414104
4.014,-461.169936864733,-577.720289996636
4.015,-461.278036578599,-577.858153841529
4.016,-461.386148458902,-577.996015956374
4.017,-461.494272559672,-578.133876348638
4.018,-461.602408934815,-578.27173502567
4.019,-461.710557638115,-578.409591994693
4.02,-461.818718723233,-578.547447262815
4.021,-461.926892243706,-578.685300837019
4.022,-462.035078252948,-578.823152724166
4.023,-462.143276804248,-578.961002930996
4.024,-462.251487950775,-579.098851464126
4.025,-462.359711745568,-579.236698330051
4.026,-462.467948241546,-579.374543535143
4.027,-462.576197491501,-579.512387085651
4.028,-462.684459548102,-579.650228987701
4.029,-462.792734463891,-579.788069247294
4.03,-462.901022291285,-579.925907870311
4.031,-463.009323082578,-580.063744862504
4.032,-463.117636889934,-580.201580229504
4.033,-463.225963765394,-580.339413976817
4.034,-463.334303760873,-580.477246109825
4.035,-463.442656928158,-580.615076633782
4.036,-463.551023318911,-580.752905553822
4.037,-463.659402984666,-580.890732874949
4.038,-463.76779597683,-581.028558602043
4.039,-463.876202346685,-581.166382739859
4.04,-463.984622145382,-581.304205293025
4.041,-464.093055423947,-581.442026266044
4.042,-464.201502233278,-581.579845663291
4.043,-464.309962624143,-581.717663489014
4.044,-464.418436647186,-581.855479747337
4.045,-464.526924352917,-581.993294442253
4.046,-464.635425791723,-582.131107577631
4.047,-464.743941013858,-582.268919157211
4.048,-464.852470069449,-582.406729184604
4.049,-464.961013008494,-582.544537663296
4.05,-465.06956988086,-582.682344596643
4.051,-465.178140736287,-582.820149987872
4.052,-465.286725624382,-582.957953840083
4.053,-465.395324594626,-583.095756156246
4.054,-465.503937696367,-583.233556939204
4.055,-465.612564978824,-583.371356191668
4.056,-465.721206491085,-583.509153916222
4.057,-465.829862282107,-583.646950115319
4.058,-465.938532400718,-583.784744791284
4.059,-466.047216895613,-583.922537946309
4.06,-466.155915815358,-584.06032958246
4.061,-466.264629208384,-584.19811970167
4.062,-466.373357122995,-584.335908305741
4.063,-466.482099607361,-584.473695396347
4.064,-466.590856709521,-584.611480975028
4.065,-466.69962847738,-584.749265043196
4.066,-466.808414958714,-584.887047602129
4.067,-466.917216201164,-585.024828652977
4.068,-467.026032252241,-585.162608196754
4.069,-467.134863159322,-585.300386234347
4.07,-467.24370896965,-585.438162766508
4.071,-467.352569730338,-585.575937793857
4.072,-467.461445488365,-585.713711316884
4.073,-467.570336290576,-585.851483335944
4.074,-467.679242183682,-585.989253851262
4.075,-467.788163214263,-586.127022862927
4.076,-467.897099428764,-586.2647903709
4.077,-468.006050873496,-586.402556375003
4.078,-468.115017594636,-586.54032087493
4.079,-468.223999638228,-586.678083870238
4.08,-468.332997050183,-586.815845360354
4.081,-468.442009876274,-586.953605344567
4.082,-468.551038162142,-587.091363822037
4.083,-468.660081953296,-587.229120791786
4.084,-468.769141295105,-587.366876252704
4.085,-468.878216232807,-587.504630203547
4.086,-468.987306811505,-587.642382642935
4.087,-469.096413076166,-587.780133569356
4.088,-469.205535071623,-587.917882981161
4.089,-469.314672842572,-588.055630876567
4.09,-469.423826433577,-588.193377253656
4.091,-469.532995889062,-588.331122110376
4.092,-469.642181253322,-588.468865444538
4.093,-469.751382570509,-588.60660725382
4.094,-469.860599884646,-588.744347535762
4.095,-469.969833239617,-588.88208628777
4.096,-470.07908267917,-589.019823507115
4.097,-470.188348246919,-589.157559190931
4.098,-470.297629986341,-589.295293336215
4.099,-470.406927940776,-589.433025939831
4.1,-470.51624215343,-589.570756998505
4.101,-470.625572667373,-589.708486508825
4.102,-470.734919525536,-589.846214467248
4.103,-470.844282770716,-589.983940870088
4.104,-470.953662445574,-590.121665713527
4.105,-471.063058592633,-590.259388993609
4.106,-471.172471254281,-590.39711070624
4.107,-471.28190047277,-590.534830847192
4.108,-471.391346290213,-590.672549412096
4.109,-471.500808748589,-590.81026639645
4.11,-471.610287889739,-590.947981795613
4.111,-471.719783755369,-591.085695604805
4.112,-471.829296387047,-591.223407819112
4.113,-471.938825826204,-591.361118433479
4.114,-472.048372114136,-591.498827442718
4.115,-472.157935292001,-591.636534841499
4.116,-472.267515400821,-591.774240624356
4.117,-472.377112481481,-591.911944785686
4.118,-472.48672657473,-592.049647319747
4.119,-472.596357721178,-592.187348220659
4.12,-472.706005961302,-592.325047482405
4.121,-472.81567133544,-592.46274509883
4.122,-472.925353883792,-592.600441063639
4.123,-473.035053646425,-592.738135370401
4.124,-473.144770663268,-592.875828012545
4.125,-473.25450497411,-593.013518983362
4.126,-473.364256618609,-593.151208276006
4.127,-473.474025636282,-593.288895883491
4.128,-473.583812066513,-593.426581798693
4.129,-473.693615948546,-593.56426601435
4.13,-473.803437321492,-593.701948523058
4.131,-473.913276224324,-593.83962931728
4.132,-474.023132695878,-593.977308389336
4.133,-474.133006774855,-594.114985731409
4.134,-474.242898499819,-594.252661335542
4.135,-474.352807909198,-594.390335193639
4.136,-474.462735041286,-594.528007297468
4.137,-474.572679934239,-594.665677638654
4.138,-474.682642626076,-594.803346208685
4.139,-474.792623154683,-594.94101299891
4.14,-474.902621557809,-595.078678000539
4.141,-475.012637873067,-595.216341204643
4.142,-475.122672137936,-595.354002602153
4.143,-475.232724389759,-595.491662183861
4.144,-475.342794665742,-595.629319940421
4.145,-475.452883002959,-595.766975862346
4.146,-475.562989438347,-595.904629940012
4.147,-475.673114008709,-596.042282163653
4.148,-475.783256750712,-596.179932523366
4.149,-475.89341770089,-596.317581009108
4.15,-476.003596895642,-596.455227610697
4.151,-476.113794371233,-596.592872317811
4.152,-476.224010163793,-596.730515119989
4.153,-476.33424430932,-596.868156006631
4.154,-476.444496843675,-597.005794966998
4.155,-476.554767802588,-597.14343199021
4.156,-476.665057221656,-597.28106706525
4.157,-476.775365136341,-597.41870018096
4.158,-476.885691581972,-597.556331326044
4.159,-476.996036593748,-597.693960489066
4.16,-477.106400206731,-597.831587658449
4.161,-477.216782455854,-597.969212822481
4.162,-477.327183375917,-598.106835969307
4.163,-477.437603001588,-598.244457086934
4.164,-477.548041367402,-598.38207616323
4.165,-477.658498507764,-598.519693185923
4.166,-477.768974456949,-598.657308142604
4.167,-477.879469249097,-598.794921020722
4.168,-477.989982918221,-598.932531807588
4.169,-478.100515498202,-599.070140490376
4.17,-478.211067022792,-599.207747056117
4.171,-478.32163752561,-599.345351491706
4.172,-478.43222704015,-599.482953783899
4.173,-478.542835599772,-599.62055391931
4.174,-478.653463237711,-599.758151884419
4.175,-478.764109987071,-599.895747665562
4.176,-478.874775880827,-600.033341248941
4.177,-478.985460951828,-600.170932620615
4.178,-479.096165232794,-600.308521766506
4.179,-479.206888756318,-600.4461086724
4.18,-479.317631554865,-600.58369332394
4.181,-479.428393660774,-600.721275706632
4.182,-479.539175106259,-600.858855805846
4.183,-479.649975923405,-600.99643360681
4.184,-479.760796144173,-601.134009094616
4.185,-479.871635800399,-601.271582254216
4.186,-479.982494923794,-601.409153070426
4.187,-480.093373545944,-601.546721527922
4.188,-480.204271698311,-601.684287611243
4.189,-480.315189412234,-601.821851304788
4.19,-480.426126718927,-601.959412592822
4.191,-480.537083649484,-602.096971459468
4.192,-480.648060234874,-602.234527888714
4.193,-480.759056505946,-602.372081864409
4.194,-480.870072493425,-602.509633370265
4.195,-480.981108227918,-602.647182389856
4.196,-481.092163739909,-602.78472890662
4.197,-481.203239059763,-602.922272903857
4.198,-481.314334217726,-603.059814364728
4.199,-481.425449243923,-603.197353272259
4.2,-481.536584168362,-603.334889609338
4.201,-481.647739020932,-603.472423358718
4.202,-481.758913831405,-603.609954503013
4.203,-481.870108629436,-603.7474830247
4.204,-481.981323444562,-603.885008906123
4.205,-482.092558306206,-604.022532129485
4.206,-482.203813243675,-604.160052676855
4.207,-482.31508828616,-604.297570530167
4.208,-482.426383462739,-604.435085671216
4.209,-482.537698802375,-604.572598081663
4.21,-482.64903433392,-604.710107743033
4.211,-482.760390086112,-604.847614636714
4.212,-482.871766087576,-604.98511874396
4.213,-482.983162366828,-605.122620045889
4.214,-483.094578952271,-605.260118523484
4.215,-483.206015872201,-605.397614157591
4.216,-483.317473154802,-605.535106928923
4.217,-483.42895082815,-605.672596818059
4.218,-483.540448920213,-605.810083805439
4.219,-483.651967458852,-605.947567871374
4.22,-483.763506471821,-606.085048996035
4.221,-483.875065986769,-606.222527159463
4.222,-483.986646031237,-606.360002341562
4.223,-484.098246632664,-606.497474522105
4.224,-484.209867818384,-606.634943680728
4.225,-484.321509615629,-606.772409796935
4.226,-484.433172051527,-606.909872850095
4.227,-484.544855153107,-607.047332819447
4.228,-484.656558947294,-607.184789684093
4.229,-484.768283460915,-607.322243423004
4.23,-484.880028720698,-607.459694015018
4.231,-484.991794753271,-607.59714143884
4.232,-485.103581585165,-607.734585673043
4.233,-485.215389242816,-607.872026696067
4.234,-485.327217752561,-608.00946448622
4.235,-485.439067140644,-608.146899021678
4.236,-485.550937433216,-608.284330280486
4.237,-485.66282865633,-608.421758240556
4.238,-485.774740835951,-608.559182879671
4.239,-485.886673997951,-608.696604175481
4.24,-485.99862816811,-608.834022105505
4.241,-486.110603372121,-608.971436647131
4.242,-486.222599635585,-609.108847777618
4.243,-486.334616984019,-609.246255474094
4.244,-486.446655442848,-609.383659713555
4.245,-486.558715037416,-609.52106047287
4.246,-486.670795792979,-609.658457728775
4.247,-486.78289773471,-609.79585145788
4.248,-486.895020887699,-609.933241636662
4.249,-487.007165276954,-610.070628241472
4.25,-487.119330927402,-610.208011248531
4.251,-487.23151786389,-610.345390633931
4.252,-487.343726111187,-610.482766373635
4.253,-487.455955693983,-610.620138443478
4.254,-487.568206636891,-610.75750681917
4.255,-487.68047896445,-610.894871476288
4.256,-487.792772701125,-611.032232390286
4.257,-487.905087871305,-611.169589536488
4.258,-488.017424499308,-611.306942890093
4.259,-488.129782609382,-611.44429242617
4.26,-488.242162225703,-611.581638119665
4.261,-488.354563372381,-611.718979945396
4.262,-488.466986073456,-611.856317878054
4.263,-488.579430352902,-611.993651892206
4.264,-488.69189623463,-612.130981962294
4.265,-488.804383742483,-612.268308062631
4.266,-488.916892900246,-612.405630167408
4.267,-489.029423731639,-612.542948250691
4.268,-489.141976260324,-612.680262286421
4.269,-489.254550509903,-612.817572248413
4.27,-489.367146503921,-612.954878110362
4.271,-489.479764265866,-613.092179845834
4.272,-489.592403819173,-613.229477428277
4.273,-489.70506518722,-613.366770831011
4.274,-489.817748393336,-613.504060027237
4.275,-489.930453460799,-613.64134499003
4.276,-490.043180412834,-613.778625692345
4.277,-490.155929272624,-613.915902107014
4.278,-490.268700063299,-614.053174206747
4.279,-490.381492807948,-614.190441964132
4.28,-490.494307529615,-614.327705351637
4.281,-490.607144251301,-614.464964341609
4.282,-490.720002995968,-614.602218906273
4.283,-490.832883786538,-614.739469017735
4.284,-490.945786645894,-614.87671464798
4.285,-491.058711596883,-615.013955768874
4.286,-491.17165866232,-615.151192352162
4.287,-491.284627864983,-615.288424369472
4.288,-491.397619227622,-615.425651792311
4.289,-491.510632772953,-615.56287459207
4.29,-491.623668523669,-615.700092740019
4.291,-491.73672650243,-615.837306207312
4.292,-491.849806731877,-615.974514964983
4.293,-491.962909234623,-616.111718983953
4.294,-492.076034033261,-616.248918235022
4.295,-492.189181150365,-616.386112688874
4.296,-492.30235060849,-616.523302316078
4.297,-492.415542430173,-616.660487087086
4.298,-492.528756637937,-616.797666972235
4.299,-492.641993254292,-616.934841941745
4.3,-492.755252301738,-617.072011965724
4.301,-492.868533802764,-617.209177014162
4.302,-492.981837779851,-617.346337056936
4.303,-493.095164255475,-617.48349206381
4.304,-493.208513252108,-617.620642004433
4.305,-493.321884792219,-617.757786848339
4.306,-493.435278898278,-617.894926564954
4.307,-493.548695592756,-618.032061123585
4.308,-493.662134898127,-618.169190493432
4.309,-493.775596836872,-618.30631464358
4.31,-493.889081431478,-618.443433543003
4.311,-494.002588704443,-618.580547160564
4.312,-494.116118678274,-618.717655465015
4.313,-494.229671375496,-618.854758424998
4.314,-494.343246818644,-618.991856009042
4.315,-494.456845030275,-619.128948185571
4.316,-494.570466032963,-619.266034922895
4.317,-494.684109849306,-619.403116189216
4.318,-494.797776501923,-619.540191952629
4.319,-494.911466013463,-619.677262181119
4.32,-495.025178406599,-619.814326842563
4.321,-495.138913704037,-619.951385904732
4.322,-495.252671928515,-620.088439335286
4.323,-495.366453102806,-620.225487101781
4.324,-495.48025724972,-620.362529171667
4.325,-495.594084392104,-620.499565512286
4.326,-495.707934552852,-620.636596090874
4.327,-495.821807754896,-620.773620874562
4.328,-495.935704021217,-620.910639830378
4.329,-496.049623374845,-621.047652925243
4.33,-496.163565838859,-621.184660125974
4.331,-496.277531436393,-621.321661399283
4.332,-496.391520190637,-621.458656711783
4.333,-496.505532124837,-621.595646029978
4.334,-496.619567262301,-621.732629320273
4.335,-496.733625626399,-621.86960654897
4.336,-496.847707240569,-622.006577682269
4.337,-496.961812128315,-622.143542686267
4.338,-497.075940313211,-622.280501526961
4.339,-497.190091818906,-622.417454170249
4.34,-497.304266669123,-622.554400581925
4.341,-497.418464887665,-622.691340727686
4.342,-497.532686498414,-622.828274573129
4.343,-497.646931525338,-622.965202083749
4.344,-497.761199992488,-623.102123224946
4.345,-497.875491924008,-623.23903796202
4.346,-497.989807344131,-623.375946260173
4.347,-498.104146277184,-623.51284808451
4.348,-498.218508747593,-623.649743400038
4.349,-498.332894779882,-623.786632171668
4.35,-498.447304398681,-623.923514364214
4.351,-498.561737628722,-624.060389942396
4.352,-498.676194494848,-624.197258870836
4.353,-498.790675022012,-624.334121114062
4.354,-498.905179235281,-624.470976636508
4.355,-499.019707159841,-624.607825402514
4.356,-499.134258820996,-624.744667376324
4.357,-499.248834244176,-624.881502522091
4.358,-499.363433454933,-625.018330803874
4.359,-499.478056478952,-625.155152185639
4.36,-499.592703342048,-625.291966631261
4.361,-499.707374070174,-625.428774104524
4.362,-499.822068689417,-625.565574569117
4.363,-499.936787226009,-625.702367988642
4.364,-500.051529706327,-625.839154326609
4.365,-500.166296156893,-625.975933546439
4.366,-500.281086604382,-626.112705611462
4.367,-500.395901075624,-626.24947048492
4.368,-500.510739597605,-626.386228129965
4.369,-500.625602197474,-626.522978509663
4.37,-500.740488902541,-626.65972158699
4.371,-500.855399740286,-626.796457324835
4.372,-500.97033473836,-626.933185686001
4.373,-501.085293924587,-627.069906633204
4.374,-501.200277326969,-627.206620129073
4.375,-501.31528497369,-627.343326136153
4.376,-501.430316893118,-627.480024616903
4.377,-501.54537311381,-627.616715533696
4.378,-501.660453664514,-627.753398848822
4.379,-501.775558574172,-627.890074524486
4.38,-501.890687871927,-628.026742522812
4.381,-502.005841587123,-628.163402805838
4.382,-502.121019749311,-628.300055335521
4.383,-502.236222388252,-628.436700073735
4.384,-502.351449533919,-628.573336982272
4.385,-502.466701216503,-628.709966022844
4.386,-502.581977466417,-628.846587157082
4.387,-502.697278314296,-628.983200346535
4.388,-502.812603791007,-629.119805552673
4.389,-502.927953927647,-629.256402736886
4.39,-503.043328755549,-629.392991860486
4.391,-503.158728306288,-629.529572884705
4.392,-503.274152611682,-629.666145770698
4.393,-503.389601703797,-629.802710479541
4.394,-503.505075614951,-629.939266972232
4.395,-503.620574377719,-630.075815209695
4.396,-503.736098024936,-630.212355152774
4.397,-503.851646589699,-630.34888676224
4.398,-503.967220105377,-630.485409998785
4.399,-504.082818605607,-630.621924823029
4.4,-504.198442124307,-630.758431195515
4.401,-504.314090695673,-630.894929076714
4.402,-504.429764354188,-631.03141842702
4.403,-504.545463134623,-631.167899206756
4.404,-504.661187072042,-631.304371376171
4.405,-504.77693620181,-631.44083489544
4.406,-504.89271055959,-631.57728972467
4.407,-505.008510181356,-631.713735823892
4.408,-505.12433510339,-631.850173153067
4.409,-505.240185362293,-631.986601672086
4.41,-505.356060994982,-632.123021340768
4.411,-505.471962038701,-632.259432118863
4.412,-505.587888531024,-632.395833966052
4.413,-505.703840509857,-632.532226841946
4.414,-505.819818013444,-632.668610706086
4.415,-505.935821080376,-632.804985517946
4.416,-506.051849749587,-632.941351236933
4.417,-506.167904060366,-633.077707822385
4.418,-506.283984052359,-633.214055233573
4.419,-506.400089765574,-633.350393429702
4.42,-506.516221240385,-633.486722369909
4.421,-506.632378517539,-633.623042013268
4.422,-506.748561638159,-633.759352318786
4.423,-506.864770643749,-633.895653245404
4.424,-506.981005576202,-634.031944752
4.425,-507.097266477799,-634.168226797388
4.426,-507.21355339122,-634.304499340316
4.427,-507.329866359546,-634.44076233947
4.428,-507.446205426264,-634.577015753474
4.429,-507.562570635274,-634.713259540888
4.43,-507.678962030893,-634.849493660209
4.431,-507.795379657859,-634.985718069874
4.432,-507.911823561339,-635.121932728258
4.433,-508.028293786932,-635.258137593674
4.434,-508.144790380675,-635.394332624376
4.435,-508.261313389049,-635.530517778557
4.436,-508.377862858983,-635.666693014349
4.437,-508.494438837863,-635.802858289826
4.438,-508.61104137353,-635.939013563002
4.439,-508.727670514295,-636.075158791832
4.44,-508.844326308937,-636.211293934214
4.441,-508.961008806712,-636.347418947988
4.442,-509.077718057358,-636.483533790932
4.443,-509.194454111102,-636.619638420774
4.444,-509.311217018662,-636.755732795179
4.445,-509.428006831258,-636.891816871758
4.446,-509.544823600612,-637.027890608065
4.447,-509.661667378957,-637.163953961599
4.448,-509.778538219045,-637.300006889803
4.449,-509.895436174149,-637.436049350064
4.45,-510.012361298068,-637.572081299716
4.451,-510.12931364514,-637.708102696036
4.452,-510.246293270239,-637.844113496249
4.453,-510.363300228789,-637.980113657525
4.454,-510.480334576762,-638.11610313698
4.455,-510.597396370693,-638.252081891679
4.456,-510.714485667679,-638.388049878631
4.457,-510.831602525389,-638.524007054794
4.458,-510.948747002069,-638.659953377075
4.459,-511.065919156548,-638.795888802327
4.46,-511.183119048245,-638.931813287352
4.461,-511.300346737176,-639.0677267889
4.462,-511.417602283959,-639.203629263671
4.463,-511.53488574982,-639.339520668312
4.464,-511.652197196601,-639.475400959424
4.465,-511.769536686767,-639.611270093551
4.466,-511.886904283411,-639.747128027194
4.467,-512.004300050262,-639.882974716799
4.468,-512.121724051688,-640.018810118765
4.469,-512.239176352708,-640.154634189441
4.47,-512.356657018997,-640.290446885127
4.471,-512.47416611689,-640.426248162075
4.472,-512.591703713393,-640.562037976487
4.473,-512.709269876185,-640.697816284518
4.474,-512.826864673631,-640.833583042275
4.475,-512.944488174782,-640.969338205815
4.476,-513.06214044939,-641.10508173115
4.477,-513.179821567907,-641.240813574243
4.478,-513.297531601497,-641.376533691011
4.479,-513.415270622043,-641.512242037322
4.48,-513.533038702152,-641.647938569
4.481,-513.650835915163,-641.783623241819
4.482,-513.768662335155,-641.919296011508
