frequency, S11, S12, S13, S21, S22, S23, S31, S32, S33
2804889344.0000000000, -101.7955657143, -101.6240447896, -101.6240447896, -101.6240447896, -15.7702632380, 82.2786468310, -101.6240447896, 82.2785885467, -15.7702984514
2805889280.0000000000, -101.8330133648, -101.6620558548, -101.6620558548, -101.6620558548, -15.8202031527, 82.2532931688, -101.6620558548, 82.2532931688, -15.8203185070
2806889216.0000000000, -101.8704221591, -101.7000572060, -101.7000669200, -101.7000572060, -15.8709092628, 82.2280172190, -101.7000572060, 82.2280366471, -15.8708934775
2807889152.0000000000, -101.9078212393, -101.7380585571, -101.7380585571, -101.7380682712, -15.9216178015, 82.2027704113, -101.7380585571, 82.2027509832, -15.9213761645
2808889088.0000000000, -101.9453174601, -101.7760793364, -101.7760793364, -101.7760793364, -15.9719159216, 82.1774458913, -101.7760793364, 82.1774167491, -15.9717944960
2809889024.0000000000, -101.9827262544, -101.8140806875, -101.8140806875, -101.8140806875, -16.0221035445, 82.1521310852, -101.8140806875, 82.1521796555, -16.0221120443
2810888960.0000000000, -102.0202224751, -101.8520820387, -101.8520917527, -101.8520917527, -16.0727367993, 82.1268454214, -101.8520820387, 82.1268259933, -16.0726323733
2811888896.0000000000, -102.0576798396, -101.8900833898, -101.8900833898, -101.8900931039, -16.1231126319, 82.1016180418, -101.8900833898, 82.1015791856, -16.1228309245
2812888832.0000000000, -102.0950886339, -101.9280847410, -101.9280847410, -101.9280750270, -16.1736511747, 82.0763906622, -101.9280750270, 82.0763615200, -16.1734326086
2813888768.0000000000, -102.1325265704, -101.9660958062, -101.9660958062, -101.9660860922, -16.2240731490, 82.0510467140, -101.9660860922, 82.0510758562, -16.2243548563
2814888704.0000000000, -102.1700130770, -102.0040777293, -102.0040777293, -102.0040777293, -16.2742182729, 82.0257610502, -102.0040777293, 82.0257901923, -16.2740276347
2815888640.0000000000, -102.2074995837, -102.0420596523, -102.0420596523, -102.0420596523, -16.3249838816, 82.0004559582, -102.0420596523, 82.0004559582, -16.3250470229
2816888576.0000000000, -102.2449569483, -102.0800707175, -102.0800707175, -102.0800707175, -16.3752953586, 81.9751702943, -102.0800707175, 81.9752091505, -16.3753669997
2817888512.0000000000, -102.2823754566, -102.1180623546, -102.1180623546, -102.1180623546, -16.4254817672, 81.9499332007, -102.1180623546, 81.9499817709, -16.4254307685
2818888448.0000000000, -102.3198716773, -102.1560637058, -102.1560637058, -102.1560637058, -16.4763445164, 81.9246863930, -102.1560637058, 81.9246378228, -16.4762036627
2819888384.0000000000, -102.3572610435, -102.1940456289, -102.1940553429, -102.1940553429, -16.5267494911, 81.8995367258, -102.1940553429, 81.8994687275, -16.5265491388
2820888320.0000000000, -102.3947378362, -102.2320469800, -102.2320469800, -102.2320469800, -16.5771872507, 81.8741539215, -102.2320469800, 81.8741830636, -16.5768897580
2821888256.0000000000, -102.4322243428, -102.2700289031, -102.2700289031, -102.2700289031, -16.6277877205, 81.8490042542, -102.2700289031, 81.8489556840, -16.6277027226
2822888192.0000000000, -102.4696817074, -102.3080205402, -102.3080205402, -102.3080205402, -16.6781283397, 81.8236700201, -102.3080205402, 81.8236700201, -16.6780724839
2823888128.0000000000, -102.5071682141, -102.3460121773, -102.3460121773, -102.3460121773, -16.7285964557, 81.7984037844, -102.3460024633, 81.7984134984, -16.7287931651
2824888064.0000000000, -102.5445770084, -102.3839941004, -102.3839941004, -102.3839941004, -16.7793487075, 81.7732346890, -102.3839941004, 81.7731375486, -16.7792770664
2825888000.0000000000, -102.5821217993, -102.4219663094, -102.4219565954, -102.4219663094, -16.8296079715, 81.7478421707, -102.4219663094, 81.7479101690, -16.8297670390
2826887936.0000000000, -102.6195985919, -102.4599579465, -102.4599579465, -102.4599676606, -16.8802108699, 81.7226147911, -102.4599579465, 81.7226730753, -16.8802594401
2827887872.0000000000, -102.6570753846, -102.4979398696, -102.4979398696, -102.4979398696, -16.9312144727, 81.6973679834, -102.4979398696, 81.6974068396, -16.9310092635
2828887808.0000000000, -102.6945133210, -102.5359315067, -102.5359315067, -102.5359315067, -16.9811956721, 81.6721697459, -102.5359315067, 81.6721891740, -16.9809941057
2829887744.0000000000, -102.7320581120, -102.5738940017, -102.5738940017, -102.5739037157, -17.0317730712, 81.6468840821, -102.5739037157, 81.6468549399, -17.0317888565
2830887680.0000000000, -102.7695154765, -102.6118759247, -102.6118759247, -102.6118759247, -17.0820116928, 81.6217149868, -102.6118759247, 81.6216664165, -17.0819254806
2831887616.0000000000, -102.8069922691, -102.6498578478, -102.6498675618, -102.6498675618, -17.1329545828, 81.5964681791, -102.6498675618, 81.5964196088, -17.1327457308
2832887552.0000000000, -102.8445176320, -102.6878397709, -102.6878397709, -102.6878397709, -17.1834736976, 81.5711242309, -102.6878397709, 81.5712116573, -17.1834117705
2833887488.0000000000, -102.8820332808, -102.7258216939, -102.7258216939, -102.7258216939, -17.2344238731, 81.5459357075, -102.7258314080, 81.5459065654, -17.2342368777
2834887424.0000000000, -102.9195295015, -102.7637841889, -102.7637744748, -102.7637841889, -17.2848458474, 81.5207083279, -102.7637841889, 81.5206791858, -17.2848324906
2835887360.0000000000, -102.9569965801, -102.8017563979, -102.8017563979, -102.8017563979, -17.3354183894, 81.4954712343, -102.8017563979, 81.4955003764, -17.3350990401
2836887296.0000000000, -102.9945316570, -102.8397383210, -102.8397383210, -102.8397383210, -17.3856278689, 81.4702729968, -102.8397383210, 81.4702438547, -17.3856145121
2837887232.0000000000, -103.0319793075, -102.8776911019, -102.8776911019, -102.8776911019, -17.4364347623, 81.4450359032, -102.8776911019, 81.4450456172, -17.4362623380
2838887168.0000000000, -103.0695046704, -102.9156827390, -102.9156827390, -102.9156827390, -17.4868688791, 81.4197696674, -102.9156827390, 81.4197162402, -17.4867644531
2839887104.0000000000, -103.1070106052, -102.9536452340, -102.9536452340, -102.9536452340, -17.5377219142, 81.3945180027, -102.9536452340, 81.3944840035, -17.5377959838
2840887040.0000000000, -103.1444776837, -102.9915980149, -102.9916077289, -102.9915980149, -17.5880552478, 81.3692954801, -102.9915980149, 81.3693489074, -17.5878888948
2841886976.0000000000, -103.1820224747, -103.0295605099, -103.0295605099, -103.0295605099, -17.6390722075, 81.3440583865, -103.0295605099, 81.3440778146, -17.6392009186
2842886912.0000000000, -103.2194701252, -103.0675230048, -103.0675327189, -103.0675327189, -17.6895075385, 81.3187824367, -103.0675327189, 81.3187727226, -17.6895245381
2843886848.0000000000, -103.2570246302, -103.1055049279, -103.1055049279, -103.1055049279, -17.7401796495, 81.2936230554, -103.1054952139, 81.2935939133, -17.7399987254
2844886784.0000000000, -103.2944917088, -103.1434674229, -103.1434674229, -103.1434674229, -17.7907011928, 81.2684345320, -103.1434674229, 81.2684102469, -17.7907546200
2845886720.0000000000, -103.3320364997, -103.1814104898, -103.1814104898, -103.1814104898, -17.8411474522, 81.2432217235, -103.1814104898, 81.2431537252, -17.8413040912
2846886656.0000000000, -103.3695618626, -103.2193826988, -103.2193826988, -103.2193826988, -17.8921328412, 81.2179554877, -103.2193826988, 81.2179506307, -17.8919822734
2847886592.0000000000, -103.4070483693, -103.2573354797, -103.2573354797, -103.2573354797, -17.9427017404, 81.1927621073, -103.2573354797, 81.1927329652, -17.9426798838
2848886528.0000000000, -103.4445640181, -103.2952979747, -103.2952979747, -103.2952979747, -17.9935960602, 81.1676027260, -103.2952979747, 81.1675250137, -17.9934624920
2849886464.0000000000, -103.4821088091, -103.3332604696, -103.3332604696, -103.3332604696, -18.0441248890, 81.1423413473, -103.3332604696, 81.1423413473, -18.0441831733
2850886400.0000000000, -103.5195953157, -103.3712132506, -103.3712132506, -103.3712132506, -18.0943902242, 81.1171722520, -103.3712132506, 81.1171431098, -18.0942602989
2851886336.0000000000, -103.5571109645, -103.4091660315, -103.4091660315, -103.4091757455, -18.1452177600, 81.0919448724, -103.4091660315, 81.0919205873, -18.1451011914
2852886272.0000000000, -103.5946460415, -103.4471285265, -103.4471188124, -103.4471285265, -18.1958522290, 81.0667077787, -103.4471188124, 81.0667077787, -18.1957745166
2853886208.0000000000, -103.6321616903, -103.4850813074, -103.4850813074, -103.4850715933, -18.2466251232, 81.0415046843, -103.4850715933, 81.0414706851, -18.2464478419
2854886144.0000000000, -103.6696870531, -103.5230146602, -103.5230146602, -103.5230146602, -18.2976870103, 81.0163550171, -103.5230146602, 81.0163210179, -18.2976809391
2855886080.0000000000, -103.7071929879, -103.5609577271, -103.5609577271, -103.5609480130, -18.3478333485, 80.9911130664, -103.5609480130, 80.9911276375, -18.3477787070
2856886016.0000000000, -103.7447377789, -103.5989105080, -103.5989202221, -103.5989202221, -18.3987167400, 80.9659099719, -103.5989202221, 80.9658759728, -18.3986183853
2857885952.0000000000, -103.7822631417, -103.6368535749, -103.6368535749, -103.6368535749, -18.4494374212, 80.9406971634, -103.6368535749, 80.9406923064, -18.4492322120
2858885888.0000000000, -103.8198079327, -103.6748160699, -103.6748063558, -103.6748063558, -18.5001313888, 80.9154697838, -103.6748063558, 80.9154843549, -18.5001738878
2859885824.0000000000, -103.8573041534, -103.7127397086, -103.7127494227, -103.7127397086, -18.5509358537, 80.8902764034, -103.7127397086, 80.8903201166, -18.5509698529
2860885760.0000000000, -103.8948586584, -103.7506730615, -103.7506730615, -103.7506730615, -18.6015047529, 80.8651218791, -103.7506730615, 80.8651170221, -18.6014379688
2861885696.0000000000, -103.9323840213, -103.7886258424, -103.7886258424, -103.7886355564, -18.6524221436, 80.8399382128, -103.7886258424, 80.8398799285, -18.6524172866
2862885632.0000000000, -103.9698802420, -103.8265689093, -103.8265689093, -103.8265689093, -18.7031246110, 80.8147642604, -103.8265689093, 80.8147836885, -18.7030432558
2863885568.0000000000, -104.0073958908, -103.8645119762, -103.8645119762, -103.8645119762, -18.7535235144, 80.7896243073, -103.8645119762, 80.7895514519, -18.7536680108
2864885504.0000000000, -104.0449309677, -103.9024356149, -103.9024356149, -103.9024453290, -18.8044821897, 80.7644309268, -103.9024356149, 80.7644600690, -18.8046667566
2865885440.0000000000, -104.0824271885, -103.9403689678, -103.9403689678, -103.9403592537, -18.8551882999, 80.7392084043, -103.9403592537, 80.7391938332, -18.8550110185
2866885376.0000000000, -104.1199914075, -103.9783217487, -103.9783217487, -103.9783217487, -18.9055641324, 80.7140733081, -103.9783217487, 80.7140538800, -18.9058713392
2867885312.0000000000, -104.1575070563, -104.0162453875, -104.0162453875, -104.0162453875, -18.9564766661, 80.6888750707, -104.0162453875, 80.6888653566, -18.9564657378
2868885248.0000000000, -104.1950421332, -104.0541787403, -104.0541787403, -104.0541787403, -19.0071257062, 80.6637545456, -104.0541787403, 80.6637205464, -19.0069277825
2869885184.0000000000, -104.2325869242, -104.0921120931, -104.0921023791, -104.0921023791, -19.0582361635, 80.6385514511, -104.0921023791, 80.6385465941, -19.0581268805
2870885120.0000000000, -104.2701122871, -104.1300260179, -104.1300260179, -104.1300260179, -19.1089362024, 80.6133823558, -104.1300260179, 80.6133677847, -19.1088062770
2871885056.0000000000, -104.3076182218, -104.1679496567, -104.1679593707, -104.1679593707, -19.1597576668, 80.5882132605, -104.1679593707, 80.5882132605, -19.1597321675
2872884992.0000000000, -104.3452115830, -104.2058830095, -104.2058830095, -104.2058830095, -19.2105257040, 80.5629713098, -104.2058830095, 80.5629955950, -19.2106264873
2873884928.0000000000, -104.3827078037, -104.2438066483, -104.2438066483, -104.2438066483, -19.2608808942, 80.5378362137, -104.2438066483, 80.5378604988, -19.2611043173
2874884864.0000000000, -104.4202623087, -104.2817205730, -104.2817205730, -104.2817205730, -19.3119403528, 80.5127011175, -104.2817205730, 80.5126768324, -19.3117934279
2875884800.0000000000, -104.4578362418, -104.3196539258, -104.3196539258, -104.3196539258, -19.3627630315, 80.4875417363, -104.3196539258, 80.4875563074, -19.3628553150
2876884736.0000000000, -104.4953713188, -104.3575775646, -104.3575872787, -104.3575775646, -19.4135286402, 80.4623872120, -104.3575775646, 80.4623823550, -19.4134072146
2877884672.0000000000, -104.5329063957, -104.3954914894, -104.3954914894, -104.3954914894, -19.4643731755, 80.4372132597, -104.3954914894, 80.4371986886, -19.4641910371
2878884608.0000000000, -104.5704414726, -104.4334248422, -104.4334248422, -104.4334248422, -19.5152007112, 80.4120538785, -104.4334248422, 80.4120490214, -19.5153512790
2879884544.0000000000, -104.6079765495, -104.4713193388, -104.4713193388, -104.4713193388, -19.5659918193, 80.3869527815, -104.4713193388, 80.3868847831, -19.5659408205
2880884480.0000000000, -104.6455213404, -104.5092332636, -104.5092332636, -104.5092332636, -19.6167064292, 80.3617156878, -104.5092332636, 80.3617448300, -19.6167197860
2881884416.0000000000, -104.6830467033, -104.5471471883, -104.5471569024, -104.5471569024, -19.6674052538, 80.3365757347, -104.5471569024, 80.3365903057, -19.6674088966
2882884352.0000000000, -104.7206109224, -104.5850708271, -104.5850708271, -104.5850805411, -19.7184914261, 80.3114600666, -104.5850708271, 80.3114600666, -19.7184865690
2883884288.0000000000, -104.7581265712, -104.6229944659, -104.6229944659, -104.6229847518, -19.7694173165, 80.2863055424, -104.6229847518, 80.2863055424, -19.7694015312
2884884224.0000000000, -104.7956810762, -104.6608889625, -104.6608889625, -104.6608889625, -19.8202096388, 80.2611364471, -104.6608889625, 80.2611753032, -19.8203723491
2885884160.0000000000, -104.8332355812, -104.6987931732, -104.6987931732, -104.6988028873, -19.8710383888, 80.2360304931, -104.6987931732, 80.2360207790, -19.8709886043
2886884096.0000000000, -104.8707706581, -104.7367070979, -104.7367070979, -104.7367070979, -19.9217493560, 80.2108808258, -104.7367070979, 80.2108613977, -19.9218792813
2887884032.0000000000, -104.9083251631, -104.7746015946, -104.7746113086, -104.7746113086, -19.9726278904, 80.1857700148, -104.7746113086, 80.1857700148, -19.9726193906
2888883968.0000000000, -104.9459088102, -104.8125155193, -104.8125155193, -104.8125155193, -20.0237480618, 80.1606009195, -104.8125155193, 80.1605814914, -20.0236715637
2889883904.0000000000, -104.9834244591, -104.8504003019, -104.8504100160, -104.8504100160, -20.0744893854, 80.1354463953, -104.8504003019, 80.1354609663, -20.0746496672
2890883840.0000000000, -105.0209692500, -104.8883142267, -104.8883142267, -104.8883142267, -20.1252549941, 80.1102918710, -104.8883142267, 80.1103647264, -20.1253739911
2891883776.0000000000, -105.0585237550, -104.9262281514, -104.9262184373, -104.9262281514, -20.1761213860, 80.0851422038, -104.9262281514, 80.0851956311, -20.1761869558
2892883712.0000000000, -105.0960685460, -104.9641129340, -104.9641129340, -104.9641129340, -20.2268772806, 80.0600556779, -104.9641032199, 80.0600945341, -20.2269853494
2893883648.0000000000, -105.1336327650, -105.0020171447, -105.0020171447, -105.0020171447, -20.2779488818, 80.0348477264, -105.0020171447, 80.0348914396, -20.2781638050
2894883584.0000000000, -105.1711872700, -105.0399116413, -105.0399116413, -105.0399116413, -20.3286683487, 80.0097660575, -105.0399116413, 80.0098049137, -20.3287448468
2895883520.0000000000, -105.2087126329, -105.0778061380, -105.0777964239, -105.0778061380, -20.3796986652, 79.9846358184, -105.0777964239, 79.9846843886, -20.3797885201
2896883456.0000000000, -105.2462574239, -105.1157006346, -105.1157006346, -105.1157006346, -20.4303914185, 79.9595492925, -105.1157006346, 79.9595687206, -20.4304254177
2897883392.0000000000, -105.2838313570, -105.1535854172, -105.1535854172, -105.1535854172, -20.4814217350, 79.9344433385, -105.1535854172, 79.9343947682, -20.4814095924
2898883328.0000000000, -105.3213664339, -105.1914799138, -105.1914799138, -105.1914799138, -20.5322893411, 79.9093179564, -105.1914799138, 79.9093179564, -20.5322577705
2899883264.0000000000, -105.3588917967, -105.2293744105, -105.2293744105, -105.2293744105, -20.5832176601, 79.8841925743, -105.2293744105, 79.8841780032, -20.5833172291
2900883200.0000000000, -105.3964657298, -105.2672591931, -105.2672591931, -105.2672591931, -20.6344155439, 79.8590477641, -105.2672591931, 79.8590769062, -20.6345685401
2901883136.0000000000, -105.4340105208, -105.3051342616, -105.3051342616, -105.3051342616, -20.6853341488, 79.8339952373, -105.3051342616, 79.8339758092, -20.6852127232
2902883072.0000000000, -105.4715455977, -105.3430190442, -105.3430190442, -105.3430190442, -20.7360536157, 79.8088892833, -105.3430190442, 79.8088892833, -20.7361361851
2903883008.0000000000, -105.5090903887, -105.3809135409, -105.3809135409, -105.3809135409, -20.7869916487, 79.7837590442, -105.3809232549, 79.7837541872, -20.7869795062
2904882944.0000000000, -105.5466740358, -105.4187886094, -105.4187886094, -105.4187886094, -20.8378543979, 79.7586385191, -105.4187788954, 79.7585996629, -20.8377815425
2905882880.0000000000, -105.5842285408, -105.4566733920, -105.4566733920, -105.4566733920, -20.8888434296, 79.7335714213, -105.4566733920, 79.7335228511, -20.8887317181
2906882816.0000000000, -105.6217344756, -105.4945581746, -105.4945484606, -105.4945484606, -20.9396721796, 79.7084557533, -105.4945484606, 79.7084557533, -20.9397183213
2907882752.0000000000, -105.6592695525, -105.5324235291, -105.5324235291, -105.5324235291, -20.9906029271, 79.6833837984, -105.5324235291, 79.6833789414, -20.9904815015
2908882688.0000000000, -105.6968726277, -105.5703083117, -105.5703083117, -105.5703083117, -21.0415749593, 79.6582341312, -105.5703083117, 79.6582195601, -21.0417036704
2909882624.0000000000, -105.7343882765, -105.6081639522, -105.6081639522, -105.6081639522, -21.0926295608, 79.6331330342, -105.6081736662, 79.6331330342, -21.0926441319
2910882560.0000000000, -105.7719427816, -105.6460487348, -105.6460487348, -105.6460487348, -21.1434607393, 79.6080319372, -105.6460487348, 79.6080610794, -21.1435700224
2911882496.0000000000, -105.8095167146, -105.6839238033, -105.6839238033, -105.6839238033, -21.1944109149, 79.5829114122, -105.6839238033, 79.5829114122, -21.1944473426
2912882432.0000000000, -105.8470323635, -105.7217891578, -105.7217891578, -105.7217891578, -21.2451109538, 79.5578443143, -105.7217891578, 79.5578734565, -21.2453173773
2913882368.0000000000, -105.8845868685, -105.7596642264, -105.7596642264, -105.7596642264, -21.2963622648, 79.5327772165, -105.7596642264, 79.5327917876, -21.2965589742
2914882304.0000000000, -105.9221802297, -105.7975295809, -105.7975295809, -105.7975392949, -21.3473537251, 79.5077004047, -105.7975392949, 79.5076372634, -21.3473415825
2915882240.0000000000, -105.9596861644, -105.8353852213, -105.8353755073, -105.8353755073, -21.3983548994, 79.4826090217, -105.8353755073, 79.4826187358, -21.3982990436
2916882176.0000000000, -105.9972600975, -105.8732505758, -105.8732602899, -105.8732505758, -21.4493220745, 79.4576002082, -105.8732602899, 79.4575079247, -21.4493342171
2917882112.0000000000, -106.0348340306, -105.9111159303, -105.9111159303, -105.9111159303, -21.5002771071, 79.4324408269, -105.9111159303, 79.4324311129, -21.5003329629
2918882048.0000000000, -106.0723691075, -105.9489812848, -105.9489812848, -105.9489812848, -21.5512127116, 79.4073688721, -105.9489812848, 79.4073688721, -21.5513195661
2919881984.0000000000, -106.1099138985, -105.9868369253, -105.9868369253, -105.9868369253, -21.6022381710, 79.3822823462, -105.9868369253, 79.3822677751, -21.6021774583
2920881920.0000000000, -106.1474586895, -106.0247022798, -106.0247022798, -106.0247022798, -21.6533534854, 79.3571861062, -106.0247022798, 79.3572638186, -21.6533413429
2921881856.0000000000, -106.1849743383, -106.0625482062, -106.0625482062, -106.0625482062, -21.7042939469, 79.3321821497, -106.0625482062, 79.3321675786, -21.7043716593
2922881792.0000000000, -106.2225579854, -106.1004038467, -106.1004038467, -106.1004135607, -21.7553291204, 79.3070616246, -106.1004135607, 79.3070810527, -21.7553728336
2923881728.0000000000, -106.2601319185, -106.1382692012, -106.1382692012, -106.1382692012, -21.8064492918, 79.2819799557, -106.1382692012, 79.2819653847, -21.8064857195
2924881664.0000000000, -106.2976767095, -106.1761151276, -106.1761151276, -106.1761248416, -21.8571590447, 79.2568788588, -106.1761151276, 79.2568788588, -21.8574601802
2925881600.0000000000, -106.3352215004, -106.2139610540, -106.2139610540, -106.2139610540, -21.9082015037, 79.2318457601, -106.2139707680, 79.2318554742, -21.9082670735
2926881536.0000000000, -106.3727954335, -106.2518264085, -106.2518264085, -106.2518264085, -21.9593678168, 79.2067883763, -106.2518264085, 79.2067883763, -21.9594552433
2927881472.0000000000, -106.4103013683, -106.2896529068, -106.2896529068, -106.2896529068, -22.0102985643, 79.1817601347, -106.2896529068, 79.1817698488, -22.0103301350
2928881408.0000000000, -106.4478655873, -106.3275085473, -106.3275085473, -106.3275085473, -22.0615255902, 79.1566396096, -106.3275085473, 79.1566493237, -22.0616008741
2929881344.0000000000, -106.4854298064, -106.3653641877, -106.3653641877, -106.3653544737, -22.1125121935, 79.1315822259, -106.3653641877, 79.1315579407, -22.1124927654
2930881280.0000000000, -106.5229940255, -106.4031906860, -106.4031906860, -106.4031906860, -22.1635109393, 79.1065734123, -106.4031906860, 79.1065345561, -22.1636712210
2931881216.0000000000, -106.5605582445, -106.4410366124, -106.4410463265, -106.4410366124, -22.2144004020, 79.0815160286, -106.4410366124, 79.0815354566, -22.2144756859
2932881152.0000000000, -106.5980641793, -106.4788728248, -106.4788728248, -106.4788728248, -22.2656395705, 79.0564343597, -106.4788825388, 79.0564537878, -22.2656589986
2933881088.0000000000, -106.6356283983, -106.5167284653, -106.5167284653, -106.5167284653, -22.3166771725, 79.0313818329, -106.5167284653, 79.0314061180, -22.3165776035
2934881024.0000000000, -106.6731926174, -106.5545549636, -106.5545549636, -106.5545549636, -22.3676783468, 79.0063827334, -106.5545549636, 79.0063681624, -22.3677414881
2935880960.0000000000, -106.7107276943, -106.5923717478, -106.5923717478, -106.5923717478, -22.4188980872, 78.9812864935, -106.5923814619, 78.9813204926, -22.4189830851
2936880896.0000000000, -106.7482919133, -106.6302273883, -106.6302371023, -106.6302273883, -22.4699745453, 78.9562776799, -106.6302273883, 78.9562582518, -22.4701299701
2937880832.0000000000, -106.7858464183, -106.6680441726, -106.6680441726, -106.6680441726, -22.5209392920, 78.9311765829, -106.6680441726, 78.9311765829, -22.5210145758
2938880768.0000000000, -106.8233717812, -106.7058900990, -106.7058900990, -106.7058900990, -22.5720618919, 78.9061483413, -106.7058900990, 78.9061337702, -22.5722124596
2939880704.0000000000, -106.8609651424, -106.7437263113, -106.7437263113, -106.7437263113, -22.6231140649, 78.8810958146, -106.7437263113, 78.8810763865, -22.6230557807
2940880640.0000000000, -106.8984807912, -106.7815430956, -106.7815430956, -106.7815430956, -22.6742415219, 78.8560821440, -106.7815430956, 78.8560967151, -22.6743216628
2941880576.0000000000, -106.9360255822, -106.8193793080, -106.8193793080, -106.8193793080, -22.7252426962, 78.8310733305, -106.8193793080, 78.8310587594, -22.7253495507
2942880512.0000000000, -106.9735703731, -106.8571960922, -106.8571960922, -106.8571960922, -22.7763240114, 78.8060305178, -106.8571960922, 78.8060402318, -22.7763118688
2943880448.0000000000, -107.0111443062, -106.8950225905, -106.8950225905, -106.8950128765, -22.8276870339, 78.7809779910, -106.8950128765, 78.7809877051, -22.8276287497
2944880384.0000000000, -107.0486696691, -106.9328296608, -106.9328296608, -106.9328296608, -22.8785327835, 78.7559788915, -106.9328296608, 78.7559351783, -22.8785206409
2945880320.0000000000, -107.0862144601, -106.9706561591, -106.9706561591, -106.9706561591, -22.9297865230, 78.7308923656, -106.9706561591, 78.7309409359, -22.9297889516
2946880256.0000000000, -107.1237398229, -107.0084826574, -107.0084826574, -107.0084826574, -22.9808532672, 78.7059758355, -107.0084826574, 78.7059661215, -22.9809552647
2947880192.0000000000, -107.1613040420, -107.0462994417, -107.0462994417, -107.0462994417, -23.0319418679, 78.6808893096, -107.0462994417, 78.6808844526, -23.0319928667
2948880128.0000000000, -107.1988488329, -107.0841065119, -107.0841065119, -107.0841065119, -23.0831008955, 78.6558853531, -107.0841162259, 78.6558416399, -23.0831276091
2949880064.0000000000, -107.2363644817, -107.1219135821, -107.1219135821, -107.1219232962, -23.1342186384, 78.6309008247, -107.1219232962, 78.6308813966, -23.1342210669
2950880000.0000000000, -107.2739287008, -107.1597303664, -107.1597303664, -107.1597303664, -23.1851712424, 78.6058240128, -107.1597303664, 78.6058191558, -23.1851396718
2951879936.0000000000, -107.3114540637, -107.1975471507, -107.1975471507, -107.1975471507, -23.2364711237, 78.5808540555, -107.1975471507, 78.5808200563, -23.2365658356
2952879872.0000000000, -107.3490085687, -107.2353639349, -107.2353542209, -107.2353639349, -23.2875985806, 78.5558063857, -107.2353639349, 78.5557821006, -23.2876690075
2953879808.0000000000, -107.3865339315, -107.2731710051, -107.2731612911, -107.2731612911, -23.3386410396, 78.5308849986, -107.2731710051, 78.5307975722, -23.3386410396
2954879744.0000000000, -107.4240787225, -107.3109780754, -107.3109780754, -107.3109780754, -23.3898437804, 78.5058324719, -107.3109780754, 78.5058130438, -23.3898899221
2955879680.0000000000, -107.4616332275, -107.3487754315, -107.3487754315, -107.3487754315, -23.4410975199, 78.4808188013, -107.3487754315, 78.4807945162, -23.4411485187
2956879616.0000000000, -107.4991974465, -107.3865922158, -107.3865922158, -107.3865825018, -23.4923269744, 78.4557759886, -107.3865922158, 78.4557808456, -23.4923221173
2957879552.0000000000, -107.5366936673, -107.4243798579, -107.4243798579, -107.4243798579, -23.5431314392, 78.4307963172, -107.4243798579, 78.4307623181, -23.5431970090
2958879488.0000000000, -107.5742384582, -107.4621869282, -107.4621869282, -107.4621772141, -23.5944677482, 78.4057826467, -107.4621869282, 78.4057972177, -23.5944823192
2959879424.0000000000, -107.6118123913, -107.4999745703, -107.4999745703, -107.4999745703, -23.6458016286, 78.3807932612, -107.4999842843, 78.3807738331, -23.6457943430
2960879360.0000000000, -107.6493280401, -107.5377622124, -107.5377622124, -107.5377622124, -23.6969218000, 78.3558135898, -107.5377622124, 78.3558233039, -23.6969606561
2961879296.0000000000, -107.6868922592, -107.5755789967, -107.5755692826, -107.5755692826, -23.7479691160, 78.3308144903, -107.5755692826, 78.3308144903, -23.7479181173
2962879232.0000000000, -107.7244273361, -107.6133763529, -107.6133666388, -107.6133666388, -23.7992884253, 78.3058105338, -107.6133666388, 78.3057911057, -23.7993175675
2963879168.0000000000, -107.7619526990, -107.6511542809, -107.6511542809, -107.6511542809, -23.8505227368, 78.2808114343, -107.6511542809, 78.2808308624, -23.8506635905
2964879104.0000000000, -107.7994877759, -107.6889322090, -107.6889419231, -107.6889419231, -23.9017011925, 78.2558414770, -107.6889419231, 78.2558463340, -23.9016137660
2965879040.0000000000, -107.8370228528, -107.7267295652, -107.7267295652, -107.7267295652, -23.9527946502, 78.2308763767, -107.7267295652, 78.2308423775, -23.9528286494
2966878976.0000000000, -107.8745385016, -107.7645172073, -107.7645172073, -107.7645172073, -24.0040168191, 78.2058772772, -107.7645172073, 78.2058918482, -24.0040411042
2967878912.0000000000, -107.9121027207, -107.8023048494, -107.8023048494, -107.8022951354, -24.0552292739, 78.1808441785, -107.8022951354, 78.1808538926, -24.0551758467
2968878848.0000000000, -107.9496377976, -107.8401022056, -107.8401022056, -107.8400924916, -24.1064053011, 78.1559033633, -107.8400924916, 78.1558790782, -24.1062353053
2969878784.0000000000, -107.9871631604, -107.8778704197, -107.8778704197, -107.8778704197, -24.1577197534, 78.1308751217, -107.8778704197, 78.1309285489, -24.1576493266
2970878720.0000000000, -108.0246690952, -107.9156386337, -107.9156386337, -107.9156386337, -24.2087549269, 78.1059731626, -107.9156386337, 78.1059294494, -24.2088787810
2971878656.0000000000, -108.0622138862, -107.9534359899, -107.9534359899, -107.9534359899, -24.2600038094, 78.0809740632, -107.9534359899, 78.0809886342, -24.2601325205
2972878592.0000000000, -108.0997392490, -107.9911944899, -107.9911944899, -107.9911944899, -24.3113134047, 78.0559846777, -107.9911944899, 78.0560429620, -24.3113862600
2973878528.0000000000, -108.1373034681, -108.0289724179, -108.0289724179, -108.0289724179, -24.3624870033, 78.0310438625, -108.0289724179, 78.0310098633, -24.3623898629
