!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 04, 2016 14:13:24
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Phase(°),S21 Phase(°)
1481000000,-146.04245,78.201111
1482000000,-146.19196,78.00547
1483000000,-146.24132,77.897423
1484000000,-146.07526,77.562637
1485000000,-146.39803,77.195732
1486000000,-146.48303,77.189194
1487000000,-146.13904,77.099396
1488000000,-146.39748,76.701782
1489000000,-146.31834,76.631256
1490000000,-146.47578,76.305458
1491000000,-146.51636,75.903259
1492000000,-146.32816,75.948532
1493000000,-146.41913,75.365013
1494000000,-145.95047,75.630013
1495000000,-146.33727,75.307281
1496000000,-146.26575,74.983437
1497000000,-146.31853,74.859627
1498000000,-146.46474,74.615639
1499000000,-145.95721,74.306694
1500000000,-146.22353,74.116158
1501000000,-145.94879,73.924706
1502000000,-145.90578,73.889191
1503000000,-146.01036,73.365829
1504000000,-146.02455,73.445587
1505000000,-146.14168,73.12989
1506000000,-146.20149,72.781944
1507000000,-145.99719,72.739281
1508000000,-146.35927,72.339943
1509000000,-146.049,72.173431
1510000000,-146.20161,71.861038
1511000000,-145.93556,71.765892
1512000000,-145.8205,71.609283
1513000000,-145.41806,71.423233
1514000000,-145.7213,71.096298
1515000000,-145.37628,70.951614
1516000000,-145.38901,70.807274
1517000000,-145.57634,70.399536
1518000000,-145.36208,70.376274
1519000000,-145.20596,69.995567
1520000000,-145.18263,69.849449
1521000000,-144.8678,69.571716
1522000000,-145.03925,69.363312
1523000000,-144.95641,69.126526
1524000000,-144.90685,68.873802
1525000000,-144.64635,68.773376
1526000000,-144.97336,68.493355
1527000000,-144.56093,68.452812
1528000000,-144.75287,68.178146
1529000000,-144.35019,67.7314
1530000000,-144.59833,67.607422
1531000000,-144.40881,67.501221
1532000000,-144.40454,67.230911
1533000000,-144.42049,67.002762
1534000000,-144.29265,66.902466
1535000000,-144.15414,66.444305
1536000000,-144.12083,66.274811
1537000000,-144.27309,66.012093
1538000000,-143.86832,65.932755
1539000000,-143.75409,65.708939
1540000000,-144.07454,65.366653
1541000000,-143.78761,65.123718
1542000000,-144.0296,65.080307
1543000000,-143.97081,64.612022
1544000000,-143.89171,64.409599
1545000000,-143.62051,64.181496
1546000000,-143.41507,64.291916
1547000000,-143.20856,63.891182
1548000000,-142.87859,63.760193
1549000000,-142.93483,63.411293
1550000000,-142.78903,63.370148
1551000000,-142.64438,62.984241
1552000000,-143.02968,62.5807
1553000000,-142.67838,62.571957
1554000000,-142.92534,62.273609
1555000000,-142.27328,62.134739
1556000000,-143.00557,61.781651
1557000000,-142.56071,61.641434
1558000000,-141.69736,61.554192
1559000000,-141.81842,61.253719
1560000000,-142.11212,60.961079
1561000000,-141.7505,60.754047
1562000000,-141.69675,60.385258
1563000000,-141.80695,60.263756
1564000000,-141.42288,60.186474
1565000000,-141.42067,59.711365
1566000000,-140.57254,59.613216
1567000000,-140.57158,59.32608
1568000000,-140.93414,59.167011
1569000000,-140.68175,58.779385
1570000000,-140.79131,58.652058
1571000000,-140.73747,58.467861
1572000000,-140.20123,58.473148
1573000000,-139.86156,58.10524
1574000000,-139.91286,57.890804
1575000000,-140.24211,57.459194
1576000000,-139.82013,57.346912
1577000000,-139.88719,57.14423
1578000000,-139.23494,56.897102
1579000000,-139.032,56.708721
1580000000,-139.17087,56.415001
1581000000,-138.75633,56.351635
1582000000,-138.82339,55.954895
1583000000,-138.95372,55.691917
1584000000,-138.54559,55.618465
1585000000,-138.41646,55.316395
1586000000,-138.28699,55.241467
1587000000,-138.16049,54.915558
1588000000,-138.08438,54.605606
1589000000,-137.80859,54.281933
1590000000,-137.90326,54.36356
1591000000,-137.00243,54.090687
1592000000,-137.58063,53.640835
1593000000,-137.21121,53.567013
1594000000,-136.58199,53.47522
1595000000,-136.55458,53.210621
1596000000,-136.73563,52.87513
1597000000,-136.34802,52.819778
1598000000,-136.51491,52.398247
1599000000,-135.96373,52.158009
1600000000,-135.84299,51.977905
1601000000,-135.48337,51.74852
1602000000,-135.4731,51.565426
1603000000,-135.40582,51.148304
1604000000,-134.94427,51.104393
1605000000,-134.41338,50.817623
1606000000,-134.7187,50.603279
1607000000,-134.64133,50.420559
1608000000,-134.36346,50.219688
1609000000,-134.55403,49.828274
1610000000,-133.87418,49.515488
1611000000,-133.61926,49.351768
1612000000,-133.40511,49.161728
1613000000,-133.47417,48.942097
1614000000,-133.2482,48.685257
1615000000,-132.73596,48.559601
1616000000,-132.88527,48.327484
1617000000,-132.73967,48.0079
1618000000,-132.30164,47.837051
1619000000,-131.73602,47.766537
1620000000,-131.96463,47.271286
1621000000,-131.9435,47.026337
1622000000,-131.56868,46.698391
1623000000,-131.56886,46.482967
1624000000,-130.69368,46.499542
1625000000,-131.00955,46.153061
1626000000,-130.57516,45.977528
1627000000,-130.40266,45.8069
1628000000,-130.02783,45.649025
1629000000,-130.19545,45.259422
1630000000,-129.67207,45.153435
1631000000,-129.42253,44.786713
1632000000,-129.99614,44.557537
1633000000,-129.41814,44.279118
1634000000,-129.1792,44.089832
1635000000,-129.01956,43.931824
1636000000,-128.30638,43.767422
1637000000,-128.43449,43.246075
1638000000,-128.38333,43.211266
1639000000,-127.93697,42.878124
1640000000,-127.71877,42.632668
1641000000,-128.01216,42.280083
1642000000,-127.36979,42.181664
1643000000,-127.29234,42.075741
1644000000,-126.90498,41.929504
1645000000,-126.75718,41.529442
1646000000,-126.90001,41.3176
1647000000,-125.97287,41.249825
1648000000,-126.27793,40.900852
1649000000,-126.16904,40.648026
1650000000,-125.9884,40.38324
1651000000,-125.8579,40.164207
1652000000,-125.69282,39.765522
1653000000,-125.55254,39.530098
1654000000,-125.22768,39.463657
1655000000,-125.02576,39.218849
1656000000,-124.93887,38.863293
1657000000,-124.59257,38.84771
1658000000,-124.21959,38.518326
1659000000,-123.95435,38.45377
1660000000,-123.96001,38.003922
1661000000,-123.99086,37.606529
1662000000,-123.83105,37.503864
1663000000,-123.78356,37.092537
1664000000,-123.20419,37.249565
1665000000,-123.0676,36.754414
1666000000,-123.00253,36.566151
1667000000,-122.70734,36.392956
1668000000,-122.45448,36.194157
1669000000,-122.67897,35.788559
1670000000,-122.37794,35.603291
1671000000,-122.13129,35.4352
1672000000,-121.86266,35.126007
1673000000,-121.55402,35.054394
1674000000,-121.59258,34.693485
1675000000,-121.51177,34.352013
1676000000,-121.42728,34.235546
1677000000,-121.10609,34.131279
1678000000,-121.0595,33.878433
1679000000,-120.77378,33.559887
1680000000,-120.44662,33.188839
1681000000,-120.41483,32.945244
1682000000,-120.55479,32.756577
1683000000,-120.31316,32.513977
1684000000,-119.90543,32.275684
1685000000,-120.28143,32.019062
1686000000,-119.73905,31.986036
1687000000,-119.46519,31.754154
1688000000,-119.72421,31.330873
1689000000,-119.46315,31.042414
1690000000,-119.20856,30.988251
1691000000,-119.1694,30.564987
1692000000,-119.03818,30.287447
1693000000,-118.7233,30.140596
1694000000,-118.5097,29.90497
1695000000,-118.54826,29.739676
1696000000,-118.55084,29.256369
1697000000,-118.1806,29.128
1698000000,-118.0948,28.974533
1699000000,-117.9644,28.81815
1700000000,-117.80891,28.393185
1701000000,-117.72048,28.272915
1702000000,-117.65865,28.104559
1703000000,-117.55486,27.668989
1704000000,-117.55989,27.374258
1705000000,-117.38518,27.233248
1706000000,-117.10699,26.943897
1707000000,-117.12419,26.80899
1708000000,-117.04249,26.438168
1709000000,-116.86599,26.373516
1710000000,-116.73113,26.119865
1711000000,-116.6959,25.707851
1712000000,-116.42563,25.747734
1713000000,-116.70933,25.194885
1714000000,-116.25896,25.191874
1715000000,-116.36876,24.826084
1716000000,-116.28905,24.572939
1717000000,-116.25359,24.38098
1718000000,-116.04015,24.177237
1719000000,-116.00126,23.769676
1720000000,-116.1498,23.433445
1721000000,-115.76989,23.488594
1722000000,-115.90543,23.043877
1723000000,-115.82933,22.766026
1724000000,-115.50686,22.686071
1725000000,-115.23664,22.600037
1726000000,-115.62984,22.080496
1727000000,-115.45709,21.938477
1728000000,-115.21531,21.778641
1729000000,-115.57634,21.217369
1730000000,-115.30721,21.304913
1731000000,-115.3278,20.909601
1732000000,-115.24073,20.632391
1733000000,-115.14412,20.57053
1734000000,-115.34018,20.097586
1735000000,-115.09996,19.884439
1736000000,-115.09104,19.630617
1737000000,-115.28504,19.327486
1738000000,-114.99109,19.258173
1739000000,-114.87253,19.000315
1740000000,-114.81141,18.726582
1741000000,-114.75742,18.583008
1742000000,-114.64758,18.239569
1743000000,-114.92065,17.76527
1744000000,-114.66476,17.740467
1745000000,-114.76133,17.418262
1746000000,-114.80988,17.126774
1747000000,-114.41574,17.050259
1748000000,-114.58041,16.655964
1749000000,-114.2465,16.667439
1750000000,-114.61552,16.299547
1751000000,-114.57458,16.111664
1752000000,-114.54666,15.764505
1753000000,-114.42527,15.664112
1754000000,-114.60361,15.024801
1755000000,-114.46282,14.962733
1756000000,-114.56419,14.577596
1757000000,-114.60492,14.357949
1758000000,-114.44944,14.263914
1759000000,-114.47831,14.122625
1760000000,-114.4073,13.833573
1761000000,-114.27975,13.572542
1762000000,-114.43787,13.334449
1763000000,-114.18019,13.236414
1764000000,-114.08315,13.052146
1765000000,-114.49102,12.538785
1766000000,-114.24765,12.452457
1767000000,-114.46342,11.987869
1768000000,-114.27521,12.013045
1769000000,-114.28747,11.620066
1770000000,-114.59325,11.33484
1771000000,-114.3942,11.146882
1772000000,-114.60176,10.70544
1773000000,-114.52672,10.58001
1774000000,-114.29064,10.442456
1775000000,-114.40535,10.226413
1776000000,-114.4991,9.7651148
1777000000,-114.73621,9.4090824
1778000000,-114.41337,9.3572159
1779000000,-114.67492,9.2463531
1780000000,-114.74216,8.7609873
1781000000,-114.73079,8.5748129
1782000000,-114.82526,8.1482258
1783000000,-114.58286,8.3249445
1784000000,-114.79002,7.7560477
1785000000,-114.78028,7.6654401
