Freq(Hz),S11 Log Mag(dB),S11 Phase(°),S21 Log Mag(dB),S21 Phase(°),S31 Log Mag(dB),S31 Phase(°),S41 Log Mag(dB),S41 Phase(°),,S11_HFSS,S21_HFSS,S31_HFSS,S41_HFSS
1606000000,-5.5024452,31.480442,-11.056825,-59.170456,-4.1924839,-39.152473,-7.3128996,-213.08276,,-5.0861106,-11.48935955,-4.312369256,-7.338778952
1607000000,-5.4988828,31.272387,-11.040064,-59.259956,-4.2063375,-39.502857,-7.3521252,-213.35437,,-5.101412904,-11.46835077,-4.296020688,-7.354378056
1608000000,-5.5198908,31.139402,-11.011662,-58.899158,-4.1662478,-39.519466,-7.3716025,-213.43866,,-5.116790859,-11.44714615,-4.279767421,-7.370036891
1609000000,-5.5236712,30.906105,-10.961681,-59.100246,-4.1541867,-39.746407,-7.3835173,-213.69093,,-5.132244442,-11.42574982,-4.263609261,-7.385755354
1610000000,-5.5631418,30.601366,-10.958972,-58.882732,-4.1428218,-39.935574,-7.3909097,-213.98178,,-5.14777363,-11.40416592,-4.247546013,-7.401533339
1611000000,-5.5688071,30.309006,-10.947337,-58.84288,-4.1309824,-39.92519,-7.4237208,-214.09428,,-5.163378396,-11.38239861,-4.231577479,-7.417370741
1612000000,-5.5556626,30.135212,-10.918356,-58.648117,-4.1247587,-40.165955,-7.4426413,-214.34444,,-5.179058714,-11.360452,-4.21570346,-7.433267448
1613000000,-5.5866981,30.152464,-10.89483,-58.389942,-4.0883355,-40.124763,-7.423121,-214.5528,,-5.194814555,-11.33833021,-4.199923752,-7.449223349
1614000000,-5.6231966,29.950909,-10.889786,-58.329945,-4.1157889,-40.26054,-7.4637794,-214.59018,,-5.210645887,-11.31603737,-4.184238153,-7.465238332
1615000000,-5.6584072,29.945589,-10.889663,-58.09201,-4.0666919,-40.222298,-7.4353495,-214.70161,,-5.226552677,-11.29357756,-4.168646457,-7.481312281
1616000000,-5.6270313,29.380579,-10.867018,-58.168728,-4.0775862,-40.501827,-7.4621391,-214.93343,,-5.242534891,-11.27095486,-4.153148457,-7.497445078
1617000000,-5.6846223,29.40724,-10.827261,-57.981606,-4.0556002,-40.713089,-7.503962,-215.15576,,-5.258592493,-11.24817335,-4.137743942,-7.513636604
1618000000,-5.6810699,28.942999,-10.799734,-57.878067,-4.0540934,-40.85577,-7.5231113,-215.48805,,-5.274725443,-11.22523708,-4.1224327,-7.529886738
1619000000,-5.7041278,28.911263,-10.761505,-58.143463,-4.0165672,-41.144104,-7.5099268,-215.77289,,-5.290933703,-11.20215007,-4.10721452,-7.546195357
1620000000,-5.7128592,28.575872,-10.759556,-57.881161,-4.0036578,-41.341503,-7.5501585,-215.95123,,-5.307217229,-11.17891633,-4.092089185,-7.562562334
1621000000,-5.704103,28.454063,-10.722603,-57.783413,-3.98401,-41.222546,-7.5364885,-215.94444,,-5.32357598,-11.15553985,-4.077056478,-7.578987544
1622000000,-5.7499456,28.181532,-10.698899,-57.609158,-3.9709826,-41.440857,-7.5838428,-216.03859,,-5.340009909,-11.1320246,-4.06211618,-7.595470858
1623000000,-5.741643,28.032402,-10.667972,-57.578953,-3.9764085,-41.539856,-7.5860815,-216.38272,,-5.356518969,-11.1083745,-4.04726807,-7.612012143
1624000000,-5.7781172,27.718243,-10.668807,-57.460854,-3.946049,-41.718292,-7.616693,-216.52519,,-5.373103112,-11.08459347,-4.032511926,-7.628611267
1625000000,-5.8032055,27.700783,-10.645428,-57.440514,-3.9478648,-41.867336,-7.6652746,-216.67775,,-5.389762287,-11.0606854,-4.017847523,-7.645268097
1626000000,-5.820437,27.505329,-10.636142,-57.139256,-3.9457166,-41.971382,-7.6601057,-216.70667,,-5.406496443,-11.03665413,-4.003274636,-7.661982495
1627000000,-5.8344541,27.325079,-10.590929,-57.255306,-3.9271736,-41.959644,-7.6592422,-216.84729,,-5.423305525,-11.0125035,-3.988793035,-7.678754322
1628000000,-5.8622751,26.946644,-10.603066,-57.087719,-3.9235547,-42.131874,-7.6820898,-217.21324,,-5.440189478,-10.9882373,-3.974402493,-7.695583439
1629000000,-5.8778086,26.790451,-10.582964,-57.275101,-3.9101031,-42.515003,-7.7293248,-217.41136,,-5.457148246,-10.96385929,-3.960102776,-7.712469704
1630000000,-5.8794956,26.499039,-10.540328,-57.050095,-3.8636034,-42.577698,-7.7161746,-217.636,,-5.474181769,-10.93937319,-3.945893653,-7.729412973
1631000000,-5.8906927,26.373329,-10.529681,-56.863949,-3.8829613,-42.608311,-7.7496796,-217.66048,,-5.491289988,-10.91478271,-3.931774888,-7.746413101
1632000000,-5.8944354,26.285204,-10.47056,-56.800079,-3.8533533,-42.799194,-7.7367067,-217.85449,,-5.50847284,-10.8900915,-3.917746245,-7.763469939
1633000000,-5.9379191,26.046217,-10.47097,-56.935287,-3.8204536,-42.93269,-7.7561831,-218.12476,,-5.525730262,-10.86530318,-3.903807486,-7.78058334
1634000000,-5.9434323,25.703287,-10.460291,-56.584587,-3.8502264,-43.016048,-7.8060994,-218.27065,,-5.543062189,-10.84042135,-3.889958372,-7.797753152
1635000000,-5.9560847,25.731607,-10.41403,-56.528751,-3.8392608,-43.16444,-7.7772212,-218.58017,,-5.560468556,-10.81544956,-3.876198662,-7.814979223
1636000000,-5.9859233,25.491642,-10.38615,-56.634453,-3.7867124,-43.48238,-7.794023,-218.67639,,-5.577949293,-10.79039131,-3.862528111,-7.832261399
1637000000,-5.9815078,25.17975,-10.352363,-56.262295,-3.77544,-43.3535,-7.8124409,-218.59935,,-5.595504331,-10.76525009,-3.848946477,-7.849599524
1638000000,-6.0136991,25.000198,-10.341088,-56.464619,-3.7616181,-43.704002,-7.832478,-218.99026,,-5.613133599,-10.74002932,-3.835453514,-7.86699344
1639000000,-6.0331306,24.606356,-10.309664,-56.253433,-3.7517483,-43.921528,-7.8584867,-219.37164,,-5.630837025,-10.71473241,-3.822048973,-7.884442989
1640000000,-6.071507,24.600212,-10.318734,-56.039864,-3.7635605,-43.854946,-7.8735933,-219.35844,,-5.648614534,-10.6893627,-3.808732607,-7.901948009
1641000000,-6.0969205,24.439096,-10.277102,-56.211391,-3.7623386,-43.998695,-7.9053869,-219.61972,,-5.666466052,-10.66392352,-3.795504165,-7.919508339
1642000000,-6.0891137,24.263468,-10.23026,-56.092922,-3.7386897,-44.186371,-7.8995109,-219.86311,,-5.684391501,-10.63841814,-3.782363394,-7.937123814
1643000000,-6.0819006,24.056858,-10.222157,-56.052883,-3.7150364,-44.335915,-7.9160161,-219.88626,,-5.702390804,-10.61284979,-3.769310043,-7.954794269
1644000000,-6.1144061,23.740881,-10.19058,-55.943508,-3.7140026,-44.520405,-7.9345984,-220.16959,,-5.72046388,-10.58722165,-3.756343856,-7.972519537
1645000000,-6.1501942,23.540552,-10.194846,-55.695709,-3.7181263,-44.446495,-7.9608369,-220.37447,,-5.738610648,-10.56153689,-3.743464577,-7.990299449
1646000000,-6.1775441,23.240913,-10.171526,-56.012199,-3.7159457,-44.931221,-7.9918208,-220.51202,,-5.756831027,-10.53579861,-3.730671948,-8.008133835
1647000000,-6.1743422,23.307657,-10.101749,-55.813965,-3.653223,-44.882847,-7.9870849,-220.64496,,-5.775124931,-10.51000987,-3.717965712,-8.026022524
1648000000,-6.1903548,23.154579,-10.10199,-55.721424,-3.6630719,-44.90823,-8.0096397,-220.76012,,-5.793492278,-10.48417369,-3.705345607,-8.043965343
1649000000,-6.2145662,22.987171,-10.089569,-55.721363,-3.6687613,-45.128967,-8.048049,-221.03249,,-5.811932979,-10.45829305,-3.692811373,-8.061962116
1650000000,-6.2206764,22.611599,-10.050704,-55.634186,-3.6169698,-45.188549,-8.0438128,-221.235,,-5.830446947,-10.4323709,-3.680362747,-8.080012669
1651000000,-6.2487392,22.501625,-10.040566,-55.66713,-3.6330512,-45.4375,-8.0582676,-221.35861,,-5.849034094,-10.40641011,-3.667999465,-8.098116824
1652000000,-6.265429,22.053007,-9.9996386,-55.551094,-3.6288536,-45.614822,-8.1000671,-221.5957,,-5.867694329,-10.38041354,-3.655721261,-8.116274401
1653000000,-6.3153477,21.977362,-9.9868021,-55.519485,-3.6165805,-45.83215,-8.1141043,-221.66835,,-5.886427561,-10.35438401,-3.643527869,-8.134485221
1654000000,-6.3136544,21.637863,-9.9588699,-55.610447,-3.5830319,-45.777412,-8.1147242,-221.83829,,-5.905233696,-10.32832426,-3.631419021,-8.152749102
1655000000,-6.3053479,21.609684,-9.9368191,-55.393024,-3.595742,-45.940315,-8.120966,-222.02072,,-5.924112642,-10.30223702,-3.619394449,-8.171065862
1656000000,-6.3443637,21.571192,-9.9250126,-55.336273,-3.5897622,-46.044708,-8.1359377,-222.09795,,-5.943064303,-10.27612497,-3.607453883,-8.189435316
1657000000,-6.3813872,21.019358,-9.8963928,-55.391102,-3.5831373,-46.165504,-8.1909866,-222.39922,,-5.962088583,-10.24999075,-3.59559705,-8.207857278
1658000000,-6.3731279,21.123672,-9.8778687,-55.213703,-3.5621941,-46.228649,-8.1716785,-222.64476,,-5.981185385,-10.22383693,-3.583823679,-8.226331563
1659000000,-6.4046926,20.796406,-9.8188992,-55.209942,-3.5464077,-46.55357,-8.215909,-222.85608,,-6.00035461,-10.19766608,-3.572133497,-8.244857981
1660000000,-6.4283075,20.487597,-9.807415,-55.30962,-3.5490947,-46.85804,-8.218461,-223.08044,,-6.019596158,-10.1714807,-3.560526228,-8.263436343
1661000000,-6.4829607,20.409252,-9.7781916,-55.088142,-3.5393989,-46.770893,-8.251895,-222.86862,,-6.038909929,-10.14528325,-3.549001597,-8.28206646
1662000000,-6.4510355,20.084894,-9.7810011,-55.144733,-3.5387676,-46.964615,-8.2430182,-223.23892,,-6.058295821,-10.11907614,-3.537559328,-8.300748139
1663000000,-6.4705639,20.033546,-9.7630281,-55.085358,-3.5098681,-46.949169,-8.230092,-223.31889,,-6.077753732,-10.09286177,-3.526199143,-8.319481187
1664000000,-6.4838514,19.729414,-9.7175961,-55.182178,-3.4816773,-47.255985,-8.2910995,-223.61612,,-6.097283557,-10.06664247,-3.514920762,-8.33826541
1665000000,-6.5047951,19.660498,-9.6584673,-54.99049,-3.4727535,-47.298325,-8.3059015,-223.70839,,-6.116885191,-10.04042052,-3.503723907,-8.357100613
1666000000,-6.5272045,19.546696,-9.6735077,-54.954517,-3.45399,-47.41996,-8.3183784,-223.9509,,-6.136558529,-10.0141982,-3.492608296,-8.3759866
1667000000,-6.5530238,19.160824,-9.6597672,-55.105438,-3.4589689,-47.697994,-8.3289223,-224.12907,,-6.156303464,-9.987977693,-3.481573648,-8.394923173
1668000000,-6.6055698,18.889622,-9.6306868,-54.973335,-3.4773233,-47.802933,-8.3799992,-224.39767,,-6.176119888,-9.96176119,-3.47061968,-8.413910133
1669000000,-6.5721431,18.821447,-9.6117878,-55.006912,-3.4508543,-47.956371,-8.3787832,-224.5154,,-6.196007693,-9.935550816,-3.459746109,-8.432947282
1670000000,-6.5930653,18.608236,-9.584691,-54.938831,-3.4577277,-48.274136,-8.408967,-224.73332,,-6.215966768,-9.909348661,-3.44895265,-8.452034417
1671000000,-6.6439581,18.345165,-9.5308361,-54.916828,-3.4386277,-48.295208,-8.4328871,-224.81052,,-6.235997003,-9.883156776,-3.438239018,-8.471171338
1672000000,-6.6591778,18.155451,-9.5248728,-54.999954,-3.4325938,-48.40609,-8.4536352,-224.97867,,-6.256098286,-9.856977171,-3.427604927,-8.490357842
1673000000,-6.6851439,17.882864,-9.5040636,-54.947952,-3.4008222,-48.645027,-8.4727631,-225.24313,,-6.276270506,-9.830811818,-3.41705009,-8.509593725
1674000000,-6.6940742,17.885498,-9.4872026,-55.01696,-3.3945041,-48.732975,-8.4941216,-225.40602,,-6.296513549,-9.804662649,-3.406574218,-8.528878782
1675000000,-6.721683,17.537109,-9.4402571,-54.87508,-3.3890455,-48.862274,-8.4866838,-225.70679,,-6.3168273,-9.778531558,-3.396177025,-8.548212808
1676000000,-6.7378259,17.306915,-9.4276409,-54.863155,-3.4050736,-48.971592,-8.5500536,-225.70216,,-6.337211646,-9.752420399,-3.38585822,-8.567595596
1677000000,-6.7585206,17.179773,-9.3950739,-54.872753,-3.3825974,-49.007133,-8.5247011,-225.98141,,-6.357666471,-9.72633099,-3.375617513,-8.58702694
1678000000,-6.7594237,17.045752,-9.3589773,-54.760162,-3.3685603,-49.19751,-8.5613327,-226.04182,,-6.378191658,-9.700265112,-3.365454613,-8.606506629
1679000000,-6.8276176,16.825001,-9.3722591,-54.824711,-3.3731008,-49.318169,-8.58955,-226.39575,,-6.39878709,-9.674224507,-3.355369229,-8.626034457
1680000000,-6.8231354,16.653732,-9.3416052,-54.713356,-3.3684068,-49.431393,-8.5914001,-226.42084,,-6.419452649,-9.648210881,-3.345361068,-8.645610211
1681000000,-6.8238301,16.554848,-9.2990723,-54.700348,-3.3648803,-49.482304,-8.6279221,-226.51385,,-6.440188217,-9.622225903,-3.335429838,-8.665233682
1682000000,-6.8764634,16.128668,-9.2934732,-54.752281,-3.3388009,-49.674713,-8.6255245,-226.76456,,-6.460993674,-9.596271208,-3.325575245,-8.684904657
1683000000,-6.8979983,16.107594,-9.2455091,-54.720505,-3.3190842,-50.018517,-8.6580849,-226.85327,,-6.481868901,-9.570348394,-3.315796994,-8.704622925
1684000000,-6.9211321,15.801767,-9.2242785,-54.742237,-3.3141971,-50.024361,-8.6702528,-226.96904,,-6.502813776,-9.544459024,-3.306094792,-8.724388273
1685000000,-6.9398651,15.826777,-9.2211523,-54.576164,-3.3295209,-50.008564,-8.7133999,-227.23021,,-6.523828179,-9.518604627,-3.296468342,-8.744200485
1686000000,-6.926352,15.419776,-9.1958408,-54.835518,-3.3066027,-50.166794,-8.7240486,-227.4864,,-6.544911988,-9.492786696,-3.286917349,-8.764059348
1687000000,-6.9680586,15.166118,-9.1484919,-54.852592,-3.2828803,-50.317116,-8.718441,-227.75595,,-6.56606508,-9.467006693,-3.277441516,-8.783964647
1688000000,-6.9885273,15.252343,-9.156538,-54.721951,-3.2917478,-50.607452,-8.7581825,-227.743,,-6.587287332,-9.441266044,-3.268040545,-8.803916164
1689000000,-6.9970593,14.824069,-9.1087008,-54.630936,-3.2989757,-50.662037,-8.7452345,-227.92415,,-6.60857862,-9.415566144,-3.258714141,-8.823913684
1690000000,-6.999701,14.702471,-9.1128626,-54.579704,-3.2702556,-50.800056,-8.7945242,-228.09875,,-6.629938821,-9.389908354,-3.249462003,-8.84395699
1691000000,-7.0403175,14.457615,-9.0595303,-54.68388,-3.2496843,-50.831547,-8.7944679,-228.2818,,-6.65136781,-9.364294003,-3.240283834,-8.864045862
1692000000,-7.0683727,14.282366,-9.0416651,-54.728546,-3.2547181,-51.139324,-8.8205004,-228.52151,,-6.672865461,-9.338724389,-3.231179334,-8.884180083
1693000000,-7.0806108,13.929277,-9.0225487,-54.743382,-3.2416692,-51.275497,-8.8554535,-228.69379,,-6.694431648,-9.313200779,-3.222148205,-8.904359434
1694000000,-7.1252909,13.969146,-8.9641428,-54.961956,-3.2366512,-51.648006,-8.8539944,-229.10083,,-6.716066247,-9.287724409,-3.213190146,-8.924583695
1695000000,-7.1397023,13.55659,-8.9664631,-55.023129,-3.2222934,-51.52309,-8.8822498,-229.05176,,-6.737769129,-9.262296484,-3.204304857,-8.944852645
1696000000,-7.1280775,13.403113,-8.9159613,-54.801994,-3.1975341,-51.85767,-8.8597288,-229.17941,,-6.759540168,-9.236918179,-3.195492037,-8.965166065
1697000000,-7.191781,13.332809,-8.9050159,-54.88784,-3.2357275,-51.839443,-8.8912849,-229.21809,,-6.781379237,-9.21159064,-3.186751385,-8.985523732
1698000000,-7.1880007,13.120131,-8.9098167,-54.787949,-3.1964092,-52.016788,-8.946291,-229.56223,,-6.803286208,-9.186314985,-3.1780826,-9.005925425
1699000000,-7.1897774,12.903271,-8.8606415,-54.821167,-3.1594605,-52.110401,-8.9362936,-229.87117,,-6.825260951,-9.161092302,-3.16948538,-9.026370922
1700000000,-7.2595148,12.658503,-8.8701906,-55.032341,-3.2034175,-52.24514,-8.975131,-229.73805,,-6.84730334,-9.13592365,-3.160959422,-9.04686
1701000000,-7.2361817,12.522669,-8.8421116,-54.713474,-3.1780827,-52.297195,-9.0150299,-230.01146,,-6.869413244,-9.110810063,-3.152504426,-9.067392436
1702000000,-7.3033218,12.277253,-8.8145943,-55.093899,-3.1838245,-52.699413,-9.0219069,-230.3286,,-6.891590535,-9.085752544,-3.144120087,-9.087968008
1703000000,-7.3080239,12.210346,-8.7950802,-54.874588,-3.1583295,-52.638607,-9.0212765,-230.56148,,-6.913835083,-9.060752073,-3.135806103,-9.10858649
1704000000,-7.3253388,12.034417,-8.7581472,-54.837791,-3.159487,-52.550941,-9.0397234,-230.28674,,-6.936146758,-9.035809601,-3.127562172,-9.129247659
1705000000,-7.3584251,11.638302,-8.7504206,-54.891712,-3.1705086,-52.769669,-9.1014872,-230.39212,,-6.95852543,-9.010926053,-3.119387989,-9.149951291
1706000000,-7.351965,11.692831,-8.6932154,-54.929432,-3.1141188,-52.980282,-9.0863352,-230.89345,,-6.980970969,-8.98610233,-3.111283251,-9.17069716
1707000000,-7.3868723,11.363799,-8.6874628,-55.013065,-3.1346364,-53.325596,-9.104845,-231.12598,,-7.003483243,-8.961339306,-3.103247654,-9.191485042
1708000000,-7.3839049,10.874684,-8.6505518,-54.955875,-3.1300998,-53.329357,-9.1386156,-231.35138,,-7.026062123,-8.93663783,-3.095280895,-9.212314711
1709000000,-7.416997,11.070457,-8.6598196,-55.06691,-3.1200216,-53.535896,-9.1613379,-231.40004,,-7.048707477,-8.911998729,-3.087382669,-9.233185941
1710000000,-7.4445615,10.738883,-8.6073837,-55.212727,-3.1047156,-53.660301,-9.1872635,-231.47227,,-7.071419173,-8.887422804,-3.079552673,-9.254098507
1711000000,-7.4614062,10.6443,-8.5786495,-54.844601,-3.1090636,-53.629814,-9.2027922,-231.50336,,-7.094197081,-8.862910832,-3.071790601,-9.275052182
1712000000,-7.4845824,10.449113,-8.5426855,-54.997105,-3.0986419,-53.839767,-9.2032747,-231.69447,,-7.117041069,-8.838463568,-3.06409615,-9.29604674
1713000000,-7.5170836,10.105096,-8.5355597,-55.242142,-3.0966954,-54.112827,-9.240797,-231.97186,,-7.139951005,-8.814081745,-3.056469015,-9.317081955
1714000000,-7.5312252,10.130803,-8.5088663,-55.150009,-3.096483,-54.236835,-9.2262716,-232.28938,,-7.162926757,-8.78976607,-3.048908892,-9.3381576
1715000000,-7.5651526,9.8635569,-8.4956017,-55.140884,-3.0835946,-54.442616,-9.2586622,-232.25586,,-7.185968194,-8.765517233,-3.041415475,-9.359273449
1716000000,-7.6017461,9.5279884,-8.4926891,-55.212803,-3.0950177,-54.471443,-9.3046808,-232.48289,,-7.209075184,-8.741335898,-3.033988461,-9.380429273
1717000000,-7.588922,9.4163637,-8.4299536,-55.159805,-3.0641954,-54.511452,-9.3094664,-232.53038,,-7.232247593,-8.717222711,-3.026627545,-9.401624847
1718000000,-7.6291895,9.3388205,-8.4281902,-55.263062,-3.0654566,-54.61985,-9.3237505,-232.96196,,-7.255485291,-8.693178294,-3.019332421,-9.422859942
1719000000,-7.6568799,9.2037048,-8.418108,-55.104214,-3.0527937,-54.802387,-9.3681259,-232.91071,,-7.278788145,-8.66920325,-3.012102786,-9.444134333
1720000000,-7.6673384,9.0084429,-8.3973751,-55.212547,-3.0440493,-54.856354,-9.3950634,-233.05887,,-7.302156023,-8.645298164,-3.004938335,-9.465447791
1721000000,-7.6978054,8.6926632,-8.3758945,-55.290234,-3.0511029,-54.988167,-9.4019527,-233.06038,,-7.325588793,-8.621463597,-2.997838764,-9.486800089
1722000000,-7.7163911,8.5318346,-8.3437996,-55.357662,-3.0458384,-55.246807,-9.4240541,-233.33028,,-7.349086323,-8.597700094,-2.990803767,-9.508191
1723000000,-7.7543631,8.4203167,-8.3269625,-55.222237,-3.0326908,-55.216682,-9.4454136,-233.51349,,-7.37264848,-8.574008179,-2.983833041,-9.529620297
1724000000,-7.772109,8.0658398,-8.2729464,-55.432602,-3.009428,-55.482067,-9.4597349,-233.51289,,-7.396275133,-8.550388359,-2.976926281,-9.551087753
1725000000,-7.7814832,7.980196,-8.2535315,-55.534943,-3.0022368,-55.523945,-9.4722862,-233.90868,,-7.419966149,-8.526841121,-2.970083183,-9.572593139
1726000000,-7.8054104,7.7538128,-8.2504883,-55.696129,-3.0042307,-55.871933,-9.5193081,-234.05849,,-7.443721397,-8.503366934,-2.963303443,-9.594136229
1727000000,-7.8339515,7.6105289,-8.2445869,-55.37912,-3.0108912,-55.727154,-9.5379639,-234.21645,,-7.467540745,-8.479966251,-2.956586757,-9.615716796
1728000000,-7.8648205,7.5135822,-8.2043447,-55.483379,-2.9980841,-55.777252,-9.5353613,-234.45128,,-7.49142406,-8.456639506,-2.949932822,-9.637334612
1729000000,-7.8923726,7.1302261,-8.2136984,-55.544319,-2.9965351,-56.201351,-9.5869198,-234.57111,,-7.515371212,-8.433387117,-2.943341334,-9.658989451
1730000000,-7.8730636,7.0713224,-8.1771574,-55.613701,-2.9834394,-56.285954,-9.5875378,-234.78329,,-7.539382068,-8.410209484,-2.936811989,-9.680681086
1731000000,-7.9168797,6.854063,-8.1534615,-55.704967,-2.9501143,-56.340572,-9.5700989,-234.83852,,-7.563456498,-8.387106993,-2.930344484,-9.70240929
1732000000,-7.9625301,6.7128353,-8.1193972,-55.961975,-2.9740822,-56.655045,-9.6336851,-235.02722,,-7.587594371,-8.364080011,-2.923938517,-9.724173837
1733000000,-7.9770813,6.3042693,-8.1115398,-56.091228,-2.958931,-56.708195,-9.6399136,-235.41608,,-7.611795555,-8.341128892,-2.917593785,-9.7459745
1734000000,-7.9814825,6.2548909,-8.0798235,-55.918728,-2.9624646,-56.871876,-9.6651077,-235.32579,,-7.636059919,-8.318253973,-2.911309984,-9.767811053
1735000000,-7.9957991,5.9713426,-8.0690718,-55.907051,-2.9721799,-56.825962,-9.6971369,-235.55519,,-7.660387333,-8.295455577,-2.905086814,-9.789683271
1736000000,-7.9984221,5.8336606,-8.0179529,-55.907528,-2.9400966,-57.046623,-9.7040567,-235.7086,,-7.684777667,-8.27273401,-2.898923972,-9.811590927
1737000000,-8.0527601,5.5946822,-8.0210695,-56.016678,-2.9703445,-57.162956,-9.7296658,-235.6662,,-7.709230791,-8.250089565,-2.892821156,-9.833533795
1738000000,-8.0936966,5.512279,-7.9863229,-56.076988,-2.9287186,-57.429794,-9.7533541,-236.13814,,-7.733746574,-8.227522522,-2.886778066,-9.855511652
1739000000,-8.1036406,5.3676639,-7.9736581,-56.027439,-2.9250071,-57.53157,-9.7436171,-236.14729,,-7.758324887,-8.205033144,-2.880794399,-9.877524271
1740000000,-8.1265936,5.063724,-7.9551315,-56.06955,-2.9503744,-57.729,-9.7970629,-236.3976,,-7.782965601,-8.182621684,-2.874869856,-9.899571428
1741000000,-8.1610479,5.0885959,-7.9376054,-56.104977,-2.9389815,-57.834923,-9.8161774,-236.15311,,-7.807668586,-8.160288378,-2.869004136,-9.921652898
