Freq(Hz),S11 Log Mag(dB),S11 Phase(deg),S21 Log Mag(dB),S21 Phase(deg),S31 Log Mag(dB),S31 Phase(deg),S41 Log Mag(dB),S41 Phase(deg),,S11_HFSS,S21_HFSS,S31_HFSS,S41_HFSS,,S21-S31,S21-S31_HFSS
4328000000,-4.4454827,158.33478,-7.7957125,-192.10638,-6.5738521,-349.51047,-7.583518,-167.94923,,-5.716143751,-7.251198263,-6.611117931,-7.057341504,,157.40409,156.0192468
4329000000,-4.423717,158.16531,-7.8107257,-192.27177,-6.5906639,-349.89166,-7.5867572,-168.12247,,-5.717400986,-7.250046324,-6.611921105,-7.056724908,,157.61989,156.0554221
4330000000,-4.4140754,158.25363,-7.8036847,-192.03252,-6.6091022,-349.71408,-7.5872388,-168.11298,,-5.718660058,-7.248894262,-6.612722808,-7.056109422,,157.68156,156.0915798
4331000000,-4.42483,158.35919,-7.7868552,-192.16452,-6.567008,-349.61194,-7.5557113,-167.95421,,-5.71992096,-7.247742084,-6.613523039,-7.055495049,,157.44742,156.12772
4332000000,-4.442327,158.03014,-7.7862649,-192.34612,-6.6012654,-349.90295,-7.5751028,-168.26418,,-5.721183686,-7.246589796,-6.614321802,-7.054881789,,157.55683,156.1638427
4333000000,-4.4210749,158.20776,-7.7677035,-192.08139,-6.5708981,-349.87067,-7.5447593,-168.1741,,-5.722448229,-7.245437405,-6.615119099,-7.054269644,,157.78928,156.1999479
4334000000,-4.4367051,158.07622,-7.7811918,-192.1805,-6.5734034,-349.93985,-7.568861,-168.30229,,-5.723714581,-7.244284919,-6.61591493,-7.053658614,,157.75935,156.2360357
4335000000,-4.4304843,157.97528,-7.7733488,-192.22134,-6.5622878,-350.03632,-7.5688004,-168.37714,,-5.724982736,-7.243132345,-6.616709298,-7.053048702,,157.81498,156.2721062
4336000000,-4.42624,158.02042,-7.8042412,-192.20964,-6.596983,-350.16507,-7.5600386,-168.33879,,-5.726252687,-7.24197969,-6.617502205,-7.052439907,,157.95543,156.3081592
4337000000,-4.430315,157.95844,-7.7655144,-192.20685,-6.583065,-350.41504,-7.526413,-168.53447,,-5.727524427,-7.24082696,-6.618293653,-7.051832231,,158.20819,156.3441949
4338000000,-4.4121027,157.85475,-7.7794528,-192.33197,-6.5741353,-350.31247,-7.5481305,-168.64421,,-5.72879795,-7.239674162,-6.619083643,-7.051225676,,157.9805,156.3802133
4339000000,-4.4223866,157.77826,-7.7509003,-192.22958,-6.5831451,-350.30453,-7.5569763,-168.5517,,-5.730073248,-7.238521304,-6.619872177,-7.050620242,,158.07495,156.4162145
4340000000,-4.4033213,157.86517,-7.7689309,-192.04703,-6.5854793,-350.28244,-7.5551796,-168.48289,,-5.731350316,-7.237368393,-6.620659257,-7.050015931,,158.23541,156.4521984
4341000000,-4.4074812,157.78944,-7.7964492,-192.18201,-6.5878501,-350.48471,-7.5307841,-168.59103,,-5.732629145,-7.236215435,-6.621444885,-7.049412744,,158.3027,156.4881651
4342000000,-4.4521112,157.83316,-7.7643695,-192.27403,-6.5727305,-350.72162,-7.537601,-168.67114,,-5.733909729,-7.235062437,-6.622229063,-7.048810681,,158.44759,156.5241146
4343000000,-4.4008322,157.64893,-7.7738118,-192.21706,-6.5592752,-350.54019,-7.5407701,-168.66928,,-5.735192062,-7.233909407,-6.623011792,-7.048209745,,158.32313,156.560047
4344000000,-4.4328256,157.70999,-7.7783937,-192.46555,-6.5697269,-350.7045,-7.5363994,-169.04538,,-5.736476137,-7.232756351,-6.623793074,-7.047609937,,158.23895,156.5959622
4345000000,-4.4268036,157.78439,-7.7901869,-192.222,-6.6210589,-350.57996,-7.5434628,-168.68198,,-5.737761946,-7.231603276,-6.624572912,-7.047011257,,158.35796,156.6318604
4346000000,-4.428658,157.51157,-7.7706828,-192.41144,-6.6101151,-350.79993,-7.5405478,-168.73636,,-5.739049482,-7.230450189,-6.625351307,-7.046413707,,158.38849,156.6677416
4347000000,-4.4177289,157.50072,-7.7589369,-192.32877,-6.5754523,-350.82132,-7.5239854,-168.88698,,-5.74033874,-7.229297097,-6.626128261,-7.045817289,,158.49255,156.7036057
4348000000,-4.4534321,157.47789,-7.7779245,-192.55687,-6.5893669,-351.11777,-7.5253725,-169.06828,,-5.741629713,-7.228144007,-6.626903775,-7.045222002,,158.5609,156.7394528
4349000000,-4.4722543,157.51152,-7.7458067,-192.48973,-6.5529399,-351.05353,-7.5025687,-169.02328,,-5.742922392,-7.226990926,-6.627677851,-7.044627849,,158.5638,156.7752829
4350000000,-4.4407043,157.53537,-7.7741318,-192.29785,-6.5980306,-350.98468,-7.5338302,-168.7655,,-5.744216773,-7.225837859,-6.628450492,-7.044034831,,158.68683,156.8110962
4351000000,-4.4446077,157.52211,-7.754446,-192.3309,-6.5856214,-351.14273,-7.5192342,-169.11583,,-5.745512847,-7.224684816,-6.6292217,-7.043442949,,158.81183,156.8468925
4352000000,-4.4451699,157.22064,-7.7942252,-192.50378,-6.6283636,-351.28018,-7.5376687,-169.18179,,-5.746810608,-7.223531801,-6.629991474,-7.042852204,,158.7764,156.882672
4353000000,-4.4648824,157.45993,-7.7368116,-192.39972,-6.59833,-351.15936,-7.5250468,-169.03268,,-5.748110049,-7.222378822,-6.630759819,-7.042262598,,158.75964,156.9184347
4354000000,-4.4435406,157.42876,-7.7386312,-192.4209,-6.5856624,-351.4238,-7.4930782,-169.40565,,-5.749411163,-7.221225886,-6.631526735,-7.041674131,,159.0029,156.9541806
4355000000,-4.4598107,157.29172,-7.7566676,-192.54044,-6.6186304,-351.50989,-7.5329571,-169.45297,,-5.750713944,-7.220073,-6.632292225,-7.041086805,,158.96945,156.9899097
4356000000,-4.4500036,157.38695,-7.7451639,-192.69711,-6.5963111,-351.63373,-7.5110731,-169.52827,,-5.752018385,-7.21892017,-6.63305629,-7.040500621,,158.93662,157.0256221
4357000000,-4.4542518,157.24023,-7.7530265,-192.5031,-6.5734439,-351.65805,-7.5205946,-169.35074,,-5.753324479,-7.217767403,-6.633818931,-7.039915581,,159.15495,157.0613178
4358000000,-4.4509163,157.07239,-7.7679987,-192.53137,-6.6129851,-351.58521,-7.5299635,-169.48949,,-5.754632218,-7.216614706,-6.634580152,-7.039331686,,159.05384,157.0969968
4359000000,-4.46031,157.24947,-7.7565703,-192.52827,-6.5912685,-351.63022,-7.5020962,-169.55058,,-5.755941597,-7.215462086,-6.635339953,-7.038748936,,159.10195,157.1326592
4360000000,-4.4456949,157.05907,-7.7539182,-192.42923,-6.6012936,-351.75024,-7.5083208,-169.45132,,-5.757252608,-7.214309549,-6.636098336,-7.038167334,,159.32101,157.168305
4361000000,-4.4363213,156.96451,-7.7468486,-192.58981,-6.592093,-351.87195,-7.5012574,-169.60797,,-5.758565245,-7.213157103,-6.636855303,-7.03758688,,159.28214,157.2039342
4362000000,-4.4472551,157.13904,-7.7296677,-192.52318,-6.5963364,-351.93317,-7.528831,-169.43323,,-5.759879501,-7.212004753,-6.637610857,-7.037007576,,159.40999,157.2395469
4363000000,-4.4498568,156.9221,-7.7393117,-192.5388,-6.5821662,-351.85464,-7.5034108,-169.72246,,-5.761195369,-7.210852507,-6.638364998,-7.036429423,,159.31584,157.2751431
4364000000,-4.4478803,157.10826,-7.7484021,-192.53702,-6.5909853,-352.09277,-7.4938807,-169.72366,,-5.762512841,-7.209700371,-6.639117728,-7.035852423,,159.55575,157.3107228
4365000000,-4.4600625,156.97585,-7.7661619,-192.58801,-6.6006455,-352.17194,-7.5015497,-169.84082,,-5.763831913,-7.208548352,-6.639869051,-7.035276575,,159.58393,157.3462861
4366000000,-4.4434872,157.12631,-7.7142873,-192.73109,-6.5744238,-352.36484,-7.4381328,-169.92152,,-5.765152575,-7.207396457,-6.640618966,-7.034701883,,159.63375,157.381833
4367000000,-4.4508243,156.91701,-7.741209,-192.62094,-6.5974202,-352.36377,-7.4887447,-169.98209,,-5.766474823,-7.206244692,-6.641367476,-7.034128347,,159.74283,157.4173636
4368000000,-4.4684334,156.82428,-7.7373114,-192.62064,-6.5821543,-352.52338,-7.4733105,-170.03874,,-5.767798648,-7.205093064,-6.642114583,-7.033555968,,159.90274,157.4528778
4369000000,-4.4417105,156.93817,-7.7448249,-192.72906,-6.6117959,-352.53281,-7.4859705,-170.21167,,-5.769124044,-7.20394158,-6.642860288,-7.032984748,,159.80375,157.4883757
4370000000,-4.4735913,156.80045,-7.7505455,-192.83795,-6.5880513,-352.71365,-7.4753122,-170.13786,,-5.770451004,-7.202790246,-6.643604593,-7.032414688,,159.8757,157.5238573
4371000000,-4.4380465,156.68758,-7.7432423,-192.7813,-6.6186686,-352.68146,-7.4653134,-170.09206,,-5.771779522,-7.201639069,-6.644347501,-7.03184579,,159.90016,157.5593227
4372000000,-4.4759231,156.77348,-7.7246213,-192.80061,-6.6104832,-352.66141,-7.4739995,-170.06407,,-5.773109591,-7.200488055,-6.645089012,-7.031278054,,159.8608,157.5947719
4373000000,-4.5001287,156.81528,-7.7361374,-193.01314,-6.6134448,-352.78995,-7.470284,-170.25027,,-5.774441203,-7.199337212,-6.64582913,-7.030711482,,159.77681,157.6302049
4374000000,-4.4498615,156.92357,-7.7176833,-192.48506,-6.5929451,-352.73816,-7.4750781,-170.06976,,-5.775774352,-7.198186545,-6.646567854,-7.030146075,,160.2531,157.6656218
4375000000,-4.4594402,156.68826,-7.7302885,-192.81609,-6.608305,-352.92224,-7.4895849,-170.46342,,-5.777109031,-7.197036062,-6.647305188,-7.029581834,,160.10615,157.7010227
4376000000,-4.4415388,156.71182,-7.71738,-192.75487,-6.6137714,-352.97745,-7.4715996,-170.33151,,-5.778445234,-7.195885769,-6.648041132,-7.029018762,,160.22258,157.7364074
4377000000,-4.4643292,156.6125,-7.7277126,-192.79314,-6.6130037,-353.04077,-7.4615936,-170.56264,,-5.779782952,-7.194735672,-6.64877569,-7.028456858,,160.24763,157.7717761
4378000000,-4.443521,156.4783,-7.7366042,-192.62688,-6.6147647,-353.01236,-7.4693365,-170.30202,,-5.781122181,-7.193585778,-6.649508862,-7.027896126,,160.38548,157.8071288
4379000000,-4.4403963,156.62029,-7.7065563,-192.82553,-6.6059933,-353.27063,-7.4657445,-170.46721,,-5.782462913,-7.192436094,-6.65024065,-7.027336564,,160.4451,157.8424656
4380000000,-4.4638281,156.46939,-7.7147374,-192.87405,-6.6315513,-353.28345,-7.4567113,-170.65315,,-5.78380514,-7.191286626,-6.650971056,-7.026778176,,160.4094,157.8777864
4381000000,-4.469358,156.40134,-7.7180619,-193.02199,-6.5992017,-353.51993,-7.4504657,-170.71289,,-5.785148856,-7.19013738,-6.651700082,-7.026220963,,160.49794,157.9130914
4382000000,-4.4701705,156.61563,-7.6996822,-192.81815,-6.596128,-353.28778,-7.4327855,-170.68695,,-5.786494055,-7.188988364,-6.65242773,-7.025664925,,160.46963,157.9483805
4383000000,-4.4806151,156.51367,-7.6801825,-192.92708,-6.604466,-353.63763,-7.4174485,-170.71367,,-5.78784073,-7.187839583,-6.653154001,-7.025110064,,160.71055,157.9836538
4384000000,-4.4797354,156.38956,-7.6971798,-192.8642,-6.5921698,-353.48636,-7.410533,-170.78001,,-5.789188873,-7.186691045,-6.653878897,-7.024556382,,160.62216,158.0189112
4385000000,-4.4566584,156.41621,-7.6778316,-193.01686,-6.5929928,-353.64981,-7.4489269,-170.99879,,-5.790538478,-7.185542755,-6.65460242,-7.024003879,,160.63295,158.054153
4386000000,-4.450809,156.35783,-7.7069545,-192.82608,-6.62358,-353.79672,-7.4161358,-170.73381,,-5.791889538,-7.18439472,-6.655324571,-7.023452558,,160.97064,158.089379
4387000000,-4.4759731,156.41179,-7.7266197,-192.90515,-6.617095,-353.62216,-7.4413939,-170.98103,,-5.793242046,-7.183246946,-6.656045353,-7.022902419,,160.71701,158.1245893
4388000000,-4.46275,156.12248,-7.731534,-192.94212,-6.6363907,-353.67816,-7.4392333,-170.84689,,-5.794595996,-7.182099441,-6.656764767,-7.022353463,,160.73604,158.159784
4389000000,-4.4315662,156.10521,-7.7122703,-192.93832,-6.6074834,-353.95285,-7.4127722,-170.83931,,-5.79595138,-7.18095221,-6.657482815,-7.021805693,,161.01453,158.1949631
4390000000,-4.4661727,156.26231,-7.6920156,-193.05542,-6.6106601,-353.87039,-7.431983,-171.06683,,-5.797308192,-7.17980526,-6.658199499,-7.021259109,,160.81497,158.2301266
4391000000,-4.4814072,156.12637,-7.7001591,-192.92436,-6.6283531,-353.97919,-7.409215,-171.12569,,-5.798666424,-7.178658597,-6.65891482,-7.020713713,,161.05483,158.2652745
4392000000,-4.4917922,156.3257,-7.6815052,-193.05971,-6.5947886,-354.09891,-7.3946409,-171.27122,,-5.800026071,-7.177512228,-6.65962878,-7.020169506,,161.0392,158.300407
4393000000,-4.4785051,156.17905,-7.6689491,-192.96049,-6.5842204,-354.10999,-7.3880949,-171.26495,,-5.801387125,-7.176366159,-6.660341382,-7.01962649,,161.1495,158.335524
4394000000,-4.4790034,155.97327,-7.6737304,-193.1676,-6.6021528,-354.28122,-7.3972373,-171.23053,,-5.802749579,-7.175220396,-6.661052625,-7.019084665,,161.11362,158.3706255
4395000000,-4.4995728,156.02231,-7.693316,-193.18381,-6.6220098,-354.17227,-7.4544554,-171.26785,,-5.804113427,-7.174074946,-6.661762514,-7.018544034,,160.98846,158.4057117
4396000000,-4.4720016,156.15358,-7.686336,-192.97804,-6.6187339,-354.27225,-7.4073029,-171.17592,,-5.805478662,-7.172929816,-6.662471048,-7.018004597,,161.29421,158.4407824
4397000000,-4.4664898,155.93622,-7.6677432,-193.11685,-6.6059589,-354.32071,-7.3988886,-171.3147,,-5.806845276,-7.171785011,-6.66317823,-7.017466356,,161.20386,158.4758379
4398000000,-4.4688554,155.85789,-7.6669288,-193.11053,-6.6140757,-354.60916,-7.3924184,-171.43593,,-5.808213264,-7.170640537,-6.663884062,-7.016929313,,161.49863,158.5108781
4399000000,-4.4571314,155.81207,-7.6715589,-193.13753,-6.6184387,-354.55508,-7.3902831,-171.51462,,-5.809582618,-7.169496402,-6.664588546,-7.016393468,,161.41755,158.545903
4400000000,-4.4811153,155.88222,-7.6766458,-192.97021,-6.6248498,-354.50684,-7.3937421,-171.38194,,-5.810953331,-7.168352612,-6.665291682,-7.015858823,,161.53663,158.5809127
4401000000,-4.4869437,155.73724,-7.679482,-193.1337,-6.6247635,-354.647,-7.382071,-171.41275,,-5.812325396,-7.167209172,-6.665993473,-7.015325379,,161.5133,158.6159072
4402000000,-4.4801135,155.94489,-7.6619797,-192.9826,-6.6059842,-354.76572,-7.3623953,-171.55159,,-5.813698808,-7.166066089,-6.666693921,-7.014793138,,161.78312,158.6508866
4403000000,-4.4659448,155.80305,-7.6681347,-193.15266,-6.6103101,-354.78015,-7.3857546,-171.72264,,-5.815073558,-7.16492337,-6.667393028,-7.014262102,,161.62749,158.6858509
4404000000,-4.4591951,155.86539,-7.6628733,-193.15958,-6.6052814,-354.8602,-7.3791132,-171.72194,,-5.81644964,-7.16378102,-6.668090794,-7.01373227,,161.70062,158.7208001
4405000000,-4.47051,155.59209,-7.6641417,-193.19287,-6.6055789,-354.88223,-7.3831663,-171.89157,,-5.817827047,-7.162639046,-6.668787222,-7.013203646,,161.68936,158.7557342
4406000000,-4.4850035,155.57085,-7.660902,-193.38144,-6.6252108,-355.32056,-7.3795581,-171.823,,-5.819205773,-7.161497455,-6.669482314,-7.01267623,,161.93912,158.7906534
4407000000,-4.5123196,155.6835,-7.649159,-193.29845,-6.6008005,-355.293,-7.3579345,-171.97133,,-5.82058581,-7.160356251,-6.67017607,-7.012150023,,161.99455,158.8255576
4408000000,-4.5166254,155.81157,-7.6733022,-193.41161,-6.6212068,-355.20053,-7.3786664,-172.05055,,-5.821967152,-7.159215443,-6.670868494,-7.011625027,,161.78892,158.8604469
4409000000,-4.5331845,155.69946,-7.6521411,-193.28218,-6.6094952,-355.33978,-7.3771129,-172.08153,,-5.823349791,-7.158075035,-6.671559587,-7.011101244,,162.0576,158.8953213
4410000000,-4.5201545,155.63564,-7.6469378,-193.23065,-6.5957212,-355.21939,-7.3539095,-172.00841,,-5.824733722,-7.156935034,-6.67224935,-7.010578674,,161.98874,158.9301808
4411000000,-4.4988055,155.5127,-7.6429563,-193.35655,-6.6051464,-355.45889,-7.3731017,-172.1684,,-5.826118936,-7.155795447,-6.672937785,-7.010057319,,162.10234,158.9650256
4412000000,-4.492517,155.60487,-7.6476688,-193.37259,-6.6049399,-355.71088,-7.3499103,-172.29074,,-5.827505428,-7.154656279,-6.673624894,-7.009537181,,162.33829,158.9998555
4413000000,-4.5030832,155.49849,-7.628479,-193.41205,-6.6365218,-355.72333,-7.3737698,-172.37035,,-5.82889319,-7.153517537,-6.674310678,-7.009018261,,162.31128,159.0346708
4414000000,-4.5055013,155.2812,-7.6548734,-193.68451,-6.599947,-355.90335,-7.34448,-172.38185,,-5.830282216,-7.152379226,-6.67499514,-7.008500559,,162.21884,159.0694713
4415000000,-4.4957795,155.36296,-7.6363959,-193.32719,-6.6269188,-355.80057,-7.3274784,-172.31491,,-5.831672498,-7.151241353,-6.675678281,-7.007984079,,162.47338,159.1042572
4416000000,-4.5216484,155.29253,-7.6409712,-193.31021,-6.6368651,-355.83084,-7.3584442,-172.36198,,-5.83306403,-7.150103924,-6.676360103,-7.00746882,,162.52063,159.1390284
4417000000,-4.4669924,155.20856,-7.6293049,-193.27499,-6.6145945,-355.86014,-7.3468266,-172.60529,,-5.834456805,-7.148966946,-6.677040607,-7.006954785,,162.58515,159.1737851
4418000000,-4.4898658,155.2485,-7.6105266,-193.50853,-6.6130385,-356.01895,-7.3508515,-172.60017,,-5.835850816,-7.147830424,-6.677719795,-7.006441975,,162.51042,159.2085272
4419000000,-4.5185041,155.32385,-7.6472306,-193.39987,-6.6319141,-356.01123,-7.3372822,-172.70619,,-5.837246057,-7.146694364,-6.678397669,-7.00593039,,162.61136,159.2432548
4420000000,-4.5110545,155.36462,-7.6109209,-193.67963,-6.6261191,-356.07983,-7.3415775,-172.71854,,-5.83864252,-7.145558772,-6.679074231,-7.005420033,,162.4002,159.2779679
4421000000,-4.5240474,154.98016,-7.6443963,-193.4366,-6.637239,-356.10928,-7.350307,-172.70322,,-5.840040198,-7.144423655,-6.679749482,-7.004910906,,162.67268,159.3126666
4422000000,-4.5230742,155.13603,-7.6312656,-193.39043,-6.6194711,-356.26678,-7.3597898,-172.6048,,-5.841439085,-7.143289019,-6.680423424,-7.004403008,,162.87635,159.3473509
4423000000,-4.4941449,155.15388,-7.6302533,-193.45265,-6.6435714,-356.2851,-7.3157697,-172.72852,,-5.842839174,-7.14215487,-6.681096059,-7.003896342,,162.83245,159.3820209
4424000000,-4.509551,154.93393,-7.6072555,-193.66182,-6.6271482,-356.59821,-7.3285403,-172.87543,,-5.844240458,-7.141021213,-6.681767388,-7.003390909,,162.93639,159.4166765
4425000000,-4.5047035,155.02895,-7.6114659,-193.69829,-6.6053414,-356.41309,-7.3079958,-172.99467,,-5.845642929,-7.139888055,-6.682437413,-7.002886711,,162.7148,159.4513179
4426000000,-4.503808,155.05626,-7.6073656,-193.60178,-6.6203294,-356.43655,-7.331943,-172.85246,,-5.847046582,-7.138755402,-6.683106136,-7.002383748,,162.83477,159.485945
4427000000,-4.5296788,154.92715,-7.6300693,-193.60172,-6.65169,-356.71176,-7.3181734,-172.98013,,-5.84845141,-7.137623259,-6.683773558,-7.001882023,,163.11004,159.5205579
4428000000,-4.4966192,155.03189,-7.6370006,-193.6071,-6.6210136,-356.54312,-7.3091369,-172.92397,,-5.849857405,-7.136491634,-6.684439682,-7.001381536,,162.93602,159.5551567
4429000000,-4.5228553,154.69125,-7.6017647,-193.75496,-6.6106381,-356.69571,-7.3126678,-173.09906,,-5.85126456,-7.135360531,-6.685104509,-7.00088229,,162.94075,159.5897413
4430000000,-4.5297208,154.94731,-7.6011586,-193.76201,-6.6161056,-356.85809,-7.3131719,-173.22821,,-5.852672869,-7.134229957,-6.68576804,-7.000384284,,163.09608,159.6243119
4431000000,-4.5261669,154.858,-7.5995097,-193.61938,-6.6305637,-356.93732,-7.3277969,-173.20029,,-5.854082325,-7.133099917,-6.686430278,-6.999887522,,163.31794,159.6588684
4432000000,-4.524446,154.88397,-7.612524,-193.70665,-6.6418967,-356.83008,-7.3306093,-173.25224,,-5.855492921,-7.131970419,-6.687091223,-6.999392004,,163.12343,159.693411
4433000000,-4.5293355,154.85979,-7.5738196,-193.68761,-6.5999694,-356.94717,-7.2752757,-173.2774,,-5.85690465,-7.130841467,-6.687750878,-6.998897731,,163.25956,159.7279395
4434000000,-4.5277467,154.85477,-7.5922241,-193.58902,-6.5928407,-356.99908,-7.2959771,-173.34781,,-5.858317505,-7.129713067,-6.688409245,-6.998404705,,163.41006,159.7624542
4435000000,-4.5113416,154.80159,-7.5715828,-193.86443,-6.6161256,-357.06506,-7.283349,-173.42784,,-5.85973148,-7.128585226,-6.689066325,-6.997912928,,163.20063,159.7969549
4436000000,-4.5328026,154.81062,-7.5877657,-193.64751,-6.6518984,-357.08304,-7.3033996,-173.33971,,-5.861146567,-7.12745795,-6.689722119,-6.9974224,,163.43553,159.8314418
4437000000,-4.5320973,154.77805,-7.5935521,-193.71484,-6.6362181,-357.2283,-7.2854805,-173.43445,,-5.862562759,-7.126331244,-6.69037663,-6.996933124,,163.51346,159.865915
4438000000,-4.5394497,154.64886,-7.5958652,-193.7299,-6.6294885,-357.24377,-7.2909503,-173.69534,,-5.86398005,-7.125205113,-6.691029859,-6.9964451,,163.51387,159.9003743
4439000000,-4.5261211,154.77077,-7.5908027,-193.67915,-6.6246438,-357.39816,-7.2815914,-173.61055,,-5.865398433,-7.124079565,-6.691681808,-6.99595833,,163.71901,159.9348199
4440000000,-4.5134912,154.62189,-7.5702281,-193.69815,-6.6442103,-357.42847,-7.2847571,-173.66911,,-5.866817901,-7.122954605,-6.692332478,-6.995472816,,163.73032,159.9692519
4441000000,-4.5760732,154.64581,-7.5821548,-193.97266,-6.6028457,-357.64725,-7.2598019,-173.7314,,-5.868238447,-7.121830239,-6.692981871,-6.994988558,,163.67459,160.0036702
4442000000,-4.5472617,154.58923,-7.617105,-193.83168,-6.6437111,-357.59219,-7.2919326,-173.73959,,-5.869660064,-7.120706472,-6.693629989,-6.994505558,,163.76051,160.0380749
4443000000,-4.5812178,154.6306,-7.5794048,-193.78259,-6.6360788,-357.62729,-7.285151,-173.76917,,-5.871082746,-7.119583311,-6.694276834,-6.994023817,,163.8447,160.0724661
4444000000,-4.5165925,154.49173,-7.5840402,-193.87408,-6.625504,-357.7088,-7.2740583,-173.89835,,-5.872506484,-7.11846076,-6.694922407,-6.993543338,,163.83472,160.1068437
4445000000,-4.5358071,154.3457,-7.5515218,-193.93883,-6.6191058,-357.86319,-7.2425013,-174.06087,,-5.873931273,-7.117338827,-6.69556671,-6.993064121,,163.92436,160.1412079
4446000000,-4.5332527,154.32587,-7.5788131,-194.05211,-6.662077,-358.05951,-7.2690048,-173.93765,,-5.875357106,-7.116217517,-6.696209744,-6.992586167,,164.0074,160.1755587
4447000000,-4.5203848,154.4201,-7.5719671,-193.83026,-6.6483626,-358.02609,-7.2864885,-173.97202,,-5.876783975,-7.115096835,-6.696851512,-6.992109479,,164.19583,160.209896
4448000000,-4.520453,154.31708,-7.5559425,-193.91441,-6.6234627,-358.20508,-7.268558,-174.14207,,-5.878211874,-7.113976788,-6.697492014,-6.991634057,,164.29067,160.24422
4449000000,-4.5364799,154.37589,-7.581399,-194.01982,-6.6282949,-358.22015,-7.2752743,-174.11534,,-5.879640796,-7.112857381,-6.698131254,-6.991159902,,164.20033,160.2785307
4450000000,-4.5111456,154.26456,-7.5350561,-194.16467,-6.6281929,-358.33972,-7.2358665,-174.29396,,-5.881070734,-7.111738619,-6.698769231,-6.990687017,,164.17505,160.3128281
4451000000,-4.5471077,154.44876,-7.5673475,-193.92831,-6.6465626,-358.22025,-7.2389841,-174.34244,,-5.88250168,-7.110620509,-6.699405948,-6.990215403,,164.29194,160.3471123
4452000000,-4.5244927,154.45294,-7.5473757,-194.0799,-6.6644306,-358.27994,-7.243681,-174.12538,,-5.883933629,-7.109503057,-6.700041407,-6.98974506,,164.20004,160.3813833
4453000000,-4.5396981,154.09308,-7.5594664,-193.98225,-6.6474547,-358.57336,-7.2449327,-174.37726,,-5.885366573,-7.108386267,-6.700675609,-6.989275991,,164.59111,160.4156412
4454000000,-4.5655837,154.19781,-7.5297446,-194.13489,-6.6173897,-358.51346,-7.2258234,-174.44469,,-5.886800506,-7.107270146,-6.701308556,-6.988808196,,164.37857,160.4498859
4455000000,-4.511734,153.96094,-7.547884,-194.07413,-6.6362553,-358.73132,-7.229969,-174.47699,,-5.888235419,-7.1061547,-6.701940249,-6.988341678,,164.65719,160.4841176
4456000000,-4.5430841,154.12263,-7.5353703,-193.98128,-6.6359344,-358.51196,-7.2266679,-174.24249,,-5.889671308,-7.105039933,-6.702570691,-6.987876437,,164.53068,160.5183363
4457000000,-4.5527263,154.14842,-7.5312076,-193.96053,-6.6420717,-358.55719,-7.231101,-174.46559,,-5.891108163,-7.103925853,-6.703199883,-6.987412475,,164.59666,160.5525421
4458000000,-4.5324721,154.15216,-7.5406547,-194.12952,-6.6393309,-358.64948,-7.2176104,-174.45354,,-5.89254598,-7.102812463,-6.703827826,-6.986949793,,164.51996,160.5867349
4459000000,-4.548274,154.05644,-7.5343809,-194.32426,-6.6475134,-358.7951,-7.234304,-174.62288,,-5.89398475,-7.101699771,-6.704454522,-6.986488393,,164.47084,160.6209148
4460000000,-4.5387893,154.05408,-7.5079379,-194.07245,-6.6184225,-358.80722,-7.216619,-174.4214,,-5.895424467,-7.100587781,-6.705079974,-6.986028276,,164.73477,160.6550818
4461000000,-4.5072293,153.9791,-7.5249758,-194.07967,-6.6404638,-358.91748,-7.2272139,-174.7435,,-5.896865123,-7.099476499,-6.705704181,-6.985569443,,164.83781,160.6892361
4462000000,-4.5435357,153.82684,-7.5171361,-194.12538,-6.6315646,-359.14035,-7.2076554,-174.90991,,-5.898306713,-7.098365932,-6.706327147,-6.985111896,,165.01497,160.7233776
4463000000,-4.5263867,154.10606,-7.515409,-194.07112,-6.6295738,-359.17026,-7.1781745,-174.8015,,-5.899749228,-7.097256083,-6.706948873,-6.984655636,,165.09914,160.7575064
4464000000,-4.5591331,153.81226,-7.5157647,-194.41084,-6.62783,-359.22357,-7.2071853,-174.99901,,-5.901192663,-7.09614696,-6.707569361,-6.984200664,,164.81273,160.7916226
4465000000,-4.5401678,153.97653,-7.5243115,-194.21609,-6.6415315,-359.19897,-7.2021651,-174.89508,,-5.90263701,-7.095038567,-6.708188611,-6.983746983,,164.98288,160.8257261
4466000000,-4.5678048,153.84142,-7.5261922,-194.27905,-6.6161723,-359.39557,-7.1831074,-175.00667,,-5.904082262,-7.09393091,-6.708806626,-6.983294592,,165.11652,160.859817
4467000000,-4.5381126,153.75299,-7.5212765,-194.33733,-6.6497374,-359.47531,-7.2145972,-175.06967,,-5.905528412,-7.092823995,-6.709423408,-6.982843495,,165.13798,160.8938954
4468000000,-4.5486259,153.67171,-7.5236306,-194.50002,-6.6202979,-359.54794,-7.1813631,-175.14999,,-5.906975453,-7.091717826,-6.710038958,-6.982393691,,165.04792,160.9279613
4469000000,-4.5327625,153.82143,-7.4793096,-194.29305,-6.6285987,-359.42969,-7.1868401,-175.14093,,-5.908423379,-7.090612411,-6.710653278,-6.981945182,,165.13664,160.9620148
4470000000,-4.5549164,153.83345,-7.517282,-194.28578,-6.6333942,-359.75888,-7.2077074,-175.10435,,-5.909872183,-7.089507753,-6.711266369,-6.98149797,,165.4731,160.9960558
