Freq,M,H
3.799,97.36491834,129.55605
3.8,97.38731226,129.50168
3.801,97.40970351,129.52559
3.802,97.43209204,129.49434
3.803,97.45447778,129.8007
3.804,97.47686069,129.67546
3.805,97.49924069,129.85564
3.806,97.52161773,129.94863
3.807,97.54399175,130.07637
3.808,97.56636269,130.06838
3.809,97.5887305,130.01875
3.81,97.61109511,130.34186
3.811,97.63345647,130.2708
3.812,97.65581451,130.14955
3.813,97.67816919,129.98047
3.814,97.70052043,130.37143
3.815,97.72286818,130.21612
3.816,97.74521239,130.27492
3.817,97.76755299,130.30716
3.818,97.78988992,130.51145
3.819,97.81222313,130.36586
3.82,97.83455256,130.58509
3.821,97.85687815,130.59297
3.822,97.87919983,130.62401
3.823,97.90151756,130.70221
3.824,97.92383127,130.72115
3.825,97.94614091,130.623
3.826,97.96844641,130.7484
3.827,97.99074771,130.98145
3.828,98.01304477,130.80316
3.829,98.03533751,130.9286
3.83,98.05762588,130.95437
3.831,98.07990983,130.84158
3.832,98.10218929,131.13826
3.833,98.1244642,131.12248
3.834,98.14673451,131.23761
3.835,98.16900016,131.05144
3.836,98.19126108,131.31927
3.837,98.21351723,131.09455
3.838,98.23576853,131.39043
3.839,98.25801494,131.37952
3.84,98.28025639,131.33575
3.841,98.30249283,131.37508
3.842,98.32472419,131.71677
3.843,98.34695042,131.75633
3.844,98.36917147,131.65415
3.845,98.39138726,131.69748
3.846,98.41359774,131.62429
3.847,98.43580286,131.76849
3.848,98.45800255,131.95047
3.849,98.48019675,131.83599
3.85,98.50238542,131.87638
3.851,98.52456848,131.79719
3.852,98.54674588,131.80904
3.853,98.56891756,132.20769
3.854,98.59108347,132.11009
3.855,98.61324353,132.05315
3.856,98.63539771,132.21449
3.857,98.65754593,132.19857
3.858,98.67968813,132.49909
3.859,98.70182427,132.18388
3.86,98.72395427,132.43297
3.861,98.74607809,132.2289
3.862,98.76819566,132.28172
3.863,98.79030692,132.47301
3.864,98.81241181,132.51459
3.865,98.83451029,132.40062
3.866,98.85660228,132.50573
3.867,98.87868773,132.73178
3.868,98.90076657,132.70314
3.869,98.92283876,132.55708
3.87,98.94490423,132.84407
3.871,98.96696293,132.91174
3.872,98.98901479,132.94021
3.873,99.01105975,132.98348
3.874,99.03309776,133.06354
3.875,99.05512876,133.15918
3.876,99.07715269,133.11177
3.877,99.09916949,133.32071
3.878,99.1211791,133.22332
3.879,99.14318146,133.18569
3.88,99.16517651,133.28015
3.881,99.1871642,133.33969
3.882,99.20914447,133.63169
3.883,99.23111725,133.5329
3.884,99.25308249,133.53594
3.885,99.27504013,133.51675
3.886,99.2969901,133.40174
3.887,99.31893236,133.56926
3.888,99.34086684,133.74136
3.889,99.36279348,133.51442
3.89,99.38471223,133.88803
3.891,99.40662302,133.7565
3.892,99.4285258,133.83972
3.893,99.4504205,133.73591
3.894,99.47230707,134.09172
3.895,99.49418545,133.91415
3.896,99.51605557,134.02872
3.897,99.53791739,134.03136
3.898,99.55977084,134.21448
3.899,99.58161586,134.15085
3.9,99.60345239,134.20204
3.901,99.62528037,134.24028
3.902,99.64709975,134.34897
3.903,99.66891047,134.36943
3.904,99.69071246,134.55475
3.905,99.71250566,134.61141
3.906,99.73429003,134.36402
3.907,99.75606549,134.76842
3.908,99.77783199,134.5087
3.909,99.79958946,134.74435
3.91,99.82133786,134.75293
3.911,99.84307712,134.89988
3.912,99.86480718,134.82221
3.913,99.88652798,134.80382
3.914,99.90823947,134.92741
3.915,99.92994157,134.8375
3.916,99.95163424,134.9806
3.917,99.97331742,135.03138
3.918,99.99499104,135.17246
3.919,100.016655,135.10129
3.92,100.0383094,135.16088
3.921,100.059954,135.22001
3.922,100.0815888,135.4034
3.923,100.1032137,135.4341
3.924,100.1248287,135.58193
3.925,100.1464338,135.48197
3.926,100.1680288,135.47319
3.927,100.1896138,135.64065
3.928,100.2111886,135.7321
3.929,100.2327531,135.64489
3.93,100.2543074,135.50393
3.931,100.2758514,135.90386
3.932,100.297385,135.93089
3.933,100.3189081,136.02767
3.934,100.3404208,135.77206
3.935,100.3619228,136.05546
3.936,100.3834142,136.03023
3.937,100.404895,136.21599
3.938,100.426365,136.01721
3.939,100.4478241,136.04862
3.94,100.4692724,136.08484
3.941,100.4907098,136.2021
3.942,100.5121362,136.50124
3.943,100.5335515,136.43106
3.944,100.5549558,136.41732
3.945,100.5763488,136.41094
3.946,100.5977307,136.42032
3.947,100.6191012,136.72751
3.948,100.6404604,136.64813
3.949,100.6618082,136.76213
3.95,100.6831445,136.5158
3.951,100.7044693,136.7704
3.952,100.7257824,136.74112
3.953,100.747084,136.84999
3.954,100.7683738,136.75974
3.955,100.7896519,137.21466
3.956,100.8109181,136.90491
3.957,100.8321724,137.04094
3.958,100.8534148,137.1077
3.959,100.8746452,137.02959
3.96,100.8958635,137.38886
3.961,100.9170696,137.37565
3.962,100.9382636,137.25237
3.963,100.9594453,137.33107
3.964,100.9806147,137.52945
3.965,101.0017717,137.47556
3.966,101.0229163,137.6279
3.967,101.0440484,137.66569
3.968,101.0651679,137.47594
3.969,101.0862749,137.61127
3.97,101.1073691,137.74718
3.971,101.1284506,137.78146
3.972,101.1495193,137.6872
3.973,101.1705751,137.90392
3.974,101.191618,137.84893
3.975,101.212648,138.08049
3.976,101.2336649,138.08368
3.977,101.2546686,138.10054
3.978,101.2756593,138.11746
3.979,101.2966366,138.1428
3.98,101.3176007,138.29735
3.981,101.3385515,138.2662
3.982,101.3594888,138.42295
3.983,101.3804127,138.54499
3.984,101.4013231,138.37031
3.985,101.4222198,138.61059
3.986,101.4431029,138.5878
3.987,101.4639723,138.3241
3.988,101.4848279,138.67166
3.989,101.5056697,138.71479
3.99,101.5264976,138.81286
3.991,101.5473115,138.78157
3.992,101.5681114,138.78133
3.993,101.5888972,138.87336
3.994,101.6096688,139.04152
3.995,101.6304263,139.07723
3.996,101.6511695,138.86759
3.997,101.6718984,139.08443
3.998,101.6926128,139.04923
3.999,101.7133129,139.35156
4,101.7339984,139.16344
4.001,101.7546693,139.17334
4.002,101.7753256,139.30374
4.003,101.7959672,139.55833
4.004,101.8165941,139.61781
4.005,101.8372061,139.50147
4.006,101.8578033,139.77164
4.007,101.8783855,139.58026
4.008,101.8989527,139.72835
4.009,101.9195048,139.79292
4.01,101.9400418,139.8856
4.011,101.9605636,139.91168
4.012,101.9810701,139.99095
4.013,102.0015614,140.08555
4.014,102.0220372,140.11373
4.015,102.0424977,140.0285
4.016,102.0629426,140.20755
4.017,102.0833719,140.20508
4.018,102.1037857,140.33577
4.019,102.1241837,140.02501
4.02,102.144566,140.35937
4.021,102.1649325,140.44794
4.022,102.1852831,140.4416
4.023,102.2056178,140.38468
4.024,102.2259364,140.56904
4.025,102.2462391,140.5484
4.026,102.2665255,140.56223
4.027,102.2867958,140.64403
4.028,102.3070499,140.68671
4.029,102.3272876,140.96014
4.03,102.347509,140.83435
4.031,102.3677139,140.9555
4.032,102.3879024,140.9415
4.033,102.4080742,141.08627
4.034,102.4282295,140.87618
4.035,102.4483681,140.99603
4.036,102.4684899,141.21232
4.037,102.4885949,141.16907
4.038,102.508683,141.1263
4.039,102.5287542,141.30547
4.04,102.5488084,141.4309
4.041,102.5688455,141.33972
4.042,102.5888655,141.42242
4.043,102.6088683,141.54831
4.044,102.6288539,141.6595
4.045,102.6488221,141.76131
4.046,102.668773,141.58081
4.047,102.6887064,141.71987
4.048,102.7086223,141.77833
4.049,102.7285207,141.7644
4.05,102.7484014,142.15398
4.051,102.7682644,142.01363
4.052,102.7881097,141.9737
4.053,102.8079371,142.13392
4.054,102.8277467,142.18932
4.055,102.8475383,142.17752
4.056,102.8673119,142.02719
4.057,102.8870675,142.25166
4.058,102.9068049,142.42784
4.059,102.9265241,142.44566
4.06,102.946225,142.39737
4.061,102.9659076,142.57458
4.062,102.9855718,142.60015
4.063,103.0052176,142.70029
4.064,103.0248448,142.56056
4.065,103.0444535,142.69997
4.066,103.0640435,143.04277
4.067,103.0836148,142.60309
4.068,103.1031673,142.94255
4.069,103.122701,143.01645
4.07,103.1422158,143.01221
4.071,103.1617116,143.10483
4.072,103.1811884,143.34096
4.073,103.2006461,142.99436
4.074,103.2200846,143.15018
4.075,103.2395039,143.46558
4.076,103.2589039,143.2417
4.077,103.2782846,143.43808
4.078,103.2976459,143.25004
4.079,103.3169877,143.57534
4.08,103.3363099,143.51967
4.081,103.3556126,143.5528
4.082,103.3748955,143.60996
4.083,103.3941588,143.65718
4.084,103.4134022,143.7055
4.085,103.4326257,143.57928
4.086,103.4518294,144.04206
4.087,103.471013,143.99051
4.088,103.4901766,143.95479
4.089,103.5093201,144.16842
4.09,103.5284433,144.08314
4.091,103.5475463,144.23761
4.092,103.566629,144.30586
4.093,103.5856914,144.26587
4.094,103.6047332,144.1958
4.095,103.6237546,144.41835
4.096,103.6427554,144.47981
4.097,103.6617355,144.19459
4.098,103.680695,144.46364
4.099,103.6996336,144.44143
4.1,103.7185515,144.85554
4.101,103.7374484,144.7339
4.102,103.7563243,144.77602
4.103,103.7751793,144.67798
4.104,103.7940131,144.69596
4.105,103.8128258,144.82625
4.106,103.8316172,145.04927
4.107,103.8503874,145.03541
4.108,103.8691362,145.05937
4.109,103.8878635,145.274
4.11,103.9065694,145.21146
4.111,103.9252537,145.25639
4.112,103.9439164,145.23724
4.113,103.9625575,145.26478
4.114,103.9811767,145.51507
4.115,103.9997742,145.48077
4.116,104.0183497,145.45965
4.117,104.0369034,145.46137
4.118,104.055435,145.53227
4.119,104.0739445,145.67849
4.12,104.0924319,145.87982
4.121,104.110897,145.67671
4.122,104.1293399,145.87549
4.123,104.1477605,145.91791
4.124,104.1661586,145.87987
4.125,104.1845343,146.00916
4.126,104.2028874,145.9848
4.127,104.2212179,146.13936
4.128,104.2395258,146.15996
4.129,104.2578109,146.21619
4.13,104.2760732,146.24097
4.131,104.2943126,146.41327
4.132,104.3125291,146.27505
4.133,104.3307225,146.36894
4.134,104.3488929,146.48658
4.135,104.3670402,146.77397
4.136,104.3851643,146.76496
4.137,104.4032651,146.813
4.138,104.4213425,146.7768
4.139,104.4393966,146.89012
4.14,104.4574271,146.96272
4.141,104.4754342,146.98613
4.142,104.4934176,146.89845
4.143,104.5113774,147.02195
4.144,104.5293134,147.07017
4.145,104.5472256,147.05134
4.146,104.565114,147.19787
4.147,104.5829784,147.1541
4.148,104.6008188,147.31711
4.149,104.6186351,147.44783
4.15,104.6364273,147.46041
4.151,104.6541953,147.44397
4.152,104.671939,147.59958
4.153,104.6896583,147.46077
4.154,104.7073533,147.52094
4.155,104.7250238,147.8226
4.156,104.7426697,147.72904
4.157,104.760291,147.80732
4.158,104.7778876,147.85393
4.159,104.7954595,147.78132
4.16,104.8130066,147.91484
4.161,104.8305288,148.05435
4.162,104.8480261,148.09107
4.163,104.8654983,148.20477
4.164,104.8829454,148.0607
4.165,104.9003674,148.39777
4.166,104.9177642,148.29503
4.167,104.9351357,148.18428
4.168,104.9524818,148.40337
4.169,104.9698025,148.55948
4.17,104.9870977,148.50353
4.171,105.0043673,148.75547
4.172,105.0216113,148.5767
4.173,105.0388297,148.52649
4.174,105.0560222,148.94522
4.175,105.0731889,148.81775
4.176,105.0903298,148.88002
4.177,105.1074446,148.72921
4.178,105.1245334,148.79565
4.179,105.1415961,148.96181
4.18,105.1586326,149.23652
4.181,105.1756429,149.01887
4.182,105.1926269,149.17297
4.183,105.2095844,149.43974
4.184,105.2265156,149.27703
4.185,105.2434202,149.51021
4.186,105.2602982,149.42582
4.187,105.2771496,149.54882
4.188,105.2939742,149.48278
4.189,105.3107721,149.54641
4.19,105.327543,149.73063
4.191,105.3442871,149.77962
4.192,105.3610041,149.70384
4.193,105.3776941,149.8309
4.194,105.3943569,149.72942
4.195,105.4109926,150.06089
4.196,105.4276009,150.0679
4.197,105.4441819,149.98916
4.198,105.4607355,150.19437
4.199,105.4772615,150.14258
4.2,105.4937601,150.33763
4.201,105.510231,150.16387
4.202,105.5266742,150.37202
4.203,105.5430896,150.53478
4.204,105.5594772,150.39717
4.205,105.5758369,150.48053
4.206,105.5921686,150.68837
4.207,105.6084723,150.57064
4.208,105.6247478,150.7065
4.209,105.6409952,150.48898
4.21,105.6572143,150.77041
4.211,105.6734051,150.78569
4.212,105.6895675,150.86528
4.213,105.7057014,150.94098
4.214,105.7218068,150.92591
4.215,105.7378835,150.99893
4.216,105.7539316,151.01816
4.217,105.769951,151.30195
4.218,105.7859415,151.28699
4.219,105.8019031,151.22418
4.22,105.8178358,151.26743
4.221,105.8337394,151.39587
4.222,105.849614,151.25815
4.223,105.8654593,151.33121
4.224,105.8812755,151.49538
4.225,105.8970623,151.68154
4.226,105.9128197,151.65573
4.227,105.9285476,151.85675
4.228,105.9442461,152.00368
4.229,105.9599149,151.82495
4.23,105.9755541,151.98131
4.231,105.9911635,151.91748
4.232,106.0067431,152.15176
4.233,106.0222928,152.10528
4.234,106.0378125,151.97264
4.235,106.0533023,152.24853
4.236,106.0687619,152.27863
4.237,106.0841913,152.43883
4.238,106.0995906,152.3432
4.239,106.1149594,152.34506
4.24,106.1302979,152.51222
4.241,106.145606,152.54204
4.242,106.1608835,152.6103
4.243,106.1761304,152.83619
4.244,106.1913466,152.75927
4.245,106.2065321,152.73245
4.246,106.2216868,152.65325
4.247,106.2368105,152.92897
4.248,106.2519033,152.94133
4.249,106.2669651,153.0288
4.25,106.2819957,153.06482
4.251,106.2969952,153.17792
4.252,106.3119634,153.37246
4.253,106.3269003,153.2009
4.254,106.3418058,153.27999
4.255,106.3566798,153.45592
4.256,106.3715222,153.47904
4.257,106.386333,153.50965
4.258,106.4011122,153.54185
4.259,106.4158595,153.7208
4.26,106.430575,153.48314
4.261,106.4452586,153.71507
4.262,106.4599103,153.6458
4.263,106.4745298,153.88781
4.264,106.4891172,153.91443
4.265,106.5036724,153.87421
4.266,106.5181953,153.94655
4.267,106.5326859,154.05289
4.268,106.547144,154.11591
4.269,106.5615697,154.1069
4.27,106.5759627,154.13013
4.271,106.5903231,154.1636
4.272,106.6046508,154.27556
4.273,106.6189456,154.194
4.274,106.6332076,154.44789
4.275,106.6474366,154.32379
4.276,106.6616327,154.39847
4.277,106.6757956,154.51855
4.278,106.6899253,154.69119
4.279,106.7040218,154.6744
4.28,106.7180849,154.74266
4.281,106.7321147,154.95682
4.282,106.746111,154.84808
4.283,106.7600737,154.69566
4.284,106.7740028,155.10514
4.285,106.7878982,155.12677
4.286,106.8017598,155.22101
4.287,106.8155876,155.04764
4.288,106.8293814,155.32825
4.289,106.8431413,155.12605
4.29,106.856867,155.39351
4.291,106.8705586,155.43596
4.292,106.884216,155.46849
4.293,106.8978391,155.56613
4.294,106.9114278,155.66734
4.295,106.924982,155.59914
4.296,106.9385017,155.83354
4.297,106.9519868,155.66446
4.298,106.9654371,155.78334
4.299,106.9788528,155.73537
4.3,106.9922335,155.9384
4.301,107.0055794,156.16899
4.302,107.0188903,155.92308
4.303,107.0321661,156.35666
4.304,107.0454067,155.98275
4.305,107.0586121,156.30206
4.306,107.0717822,156.2598
4.307,107.084917,156.38489
4.308,107.0980162,156.44179
4.309,107.11108,156.47438
4.31,107.1241081,156.46092
4.311,107.1371005,156.42877
4.312,107.1500572,156.49336
4.313,107.162978,156.55516
4.314,107.1758629,156.74165
4.315,107.1887118,156.61134
4.316,107.2015246,156.67319
4.317,107.2143012,156.8481
4.318,107.2270416,156.92485
4.319,107.2397457,156.95502
4.32,107.2524134,156.93872
4.321,107.2650446,157.17126
4.322,107.2776392,157.15268
4.323,107.2901972,157.24057
4.324,107.3027186,157.16426
4.325,107.3152031,157.33107
4.326,107.3276507,157.45929
4.327,107.3400614,157.51614
4.328,107.3524351,157.40409
4.329,107.3647716,157.61989
4.33,107.377071,157.68156
4.331,107.3893331,157.44742
4.332,107.4015578,157.55683
4.333,107.4137452,157.78928
4.334,107.425895,157.75935
4.335,107.4380072,157.81498
4.336,107.4500817,157.95543
4.337,107.4621185,158.20819
4.338,107.4741175,157.9805
4.339,107.4860785,158.07495
4.34,107.4980016,158.23541
4.341,107.5098866,158.3027
4.342,107.5217334,158.44759
4.343,107.533542,158.32313
4.344,107.5453122,158.23895
4.345,107.5570441,158.35796
4.346,107.5687375,158.38849
4.347,107.5803923,158.49255
4.348,107.5920085,158.5609
4.349,107.6035859,158.5638
4.35,107.6151246,158.68683
4.351,107.6266243,158.81183
4.352,107.6380851,158.7764
4.353,107.6495068,158.75964
4.354,107.6608893,159.0029
4.355,107.6722327,158.96945
4.356,107.6835367,158.93662
4.357,107.6948014,159.15495
4.358,107.7060265,159.05384
4.359,107.7172121,159.10195
4.36,107.7283581,159.32101
4.361,107.7394644,159.28214
4.362,107.7505308,159.40999
4.363,107.7615573,159.31584
4.364,107.7725439,159.55575
4.365,107.7834904,159.58393
4.366,107.7943968,159.63375
4.367,107.8052629,159.74283
4.368,107.8160887,159.90274
4.369,107.8268742,159.80375
4.37,107.8376191,159.8757
4.371,107.8483235,159.90016
4.372,107.8589872,159.8608
4.373,107.8696102,159.77681
4.374,107.8801923,160.2531
4.375,107.8907336,160.10615
4.376,107.9012338,160.22258
4.377,107.9116929,160.24763
4.378,107.9221109,160.38548
4.379,107.9324877,160.4451
4.38,107.9428231,160.4094
4.381,107.953117,160.49794
4.382,107.9633695,160.46963
4.383,107.9735803,160.71055
4.384,107.9837494,160.62216
4.385,107.9938768,160.63295
4.386,108.0039623,160.97064
4.387,108.0140059,160.71701
4.388,108.0240074,160.73604
4.389,108.0339668,161.01453
4.39,108.0438839,160.81497
4.391,108.0537588,161.05483
4.392,108.0635913,161.0392
4.393,108.0733812,161.1495
4.394,108.0831287,161.11362
4.395,108.0928334,160.98846
4.396,108.1024954,161.29421
4.397,108.1121146,161.20386
4.398,108.1216908,161.49863
4.399,108.131224,161.41755
4.4,108.1407141,161.53663
4.401,108.1501611,161.5133
4.402,108.1595647,161.78312
4.403,108.1689249,161.62749
4.404,108.1782417,161.70062
4.405,108.1875149,161.68936
4.406,108.1967445,161.93912
4.407,108.2059303,161.99455
4.408,108.2150723,161.78892
4.409,108.2241704,162.0576
4.41,108.2332244,161.98874
4.411,108.2422343,162.10234
4.412,108.2512001,162.33829
4.413,108.2601215,162.31128
4.414,108.2689986,162.21884
4.415,108.2778312,162.47338
4.416,108.2866192,162.52063
4.417,108.2953625,162.58515
4.418,108.3040611,162.51042
4.419,108.3127148,162.61136
4.42,108.3213236,162.4002
4.421,108.3298874,162.67268
4.422,108.338406,162.87635
4.423,108.3468794,162.83245
4.424,108.3553075,162.93639
4.425,108.3636901,162.7148
4.426,108.3720272,162.83477
4.427,108.3803188,163.11004
4.428,108.3885646,162.93602
4.429,108.3967647,162.94075
4.43,108.4049188,163.09608
4.431,108.413027,163.31794
4.432,108.421089,163.12343
4.433,108.4291049,163.25956
4.434,108.4370745,163.41006
4.435,108.4449978,163.20063
4.436,108.4528745,163.43553
4.437,108.4607047,163.51346
4.438,108.4684883,163.51387
4.439,108.476225,163.71901
4.44,108.4839149,163.73032
4.441,108.4915579,163.67459
4.442,108.4991538,163.76051
4.443,108.5067025,163.8447
4.444,108.514204,163.83472
4.445,108.5216581,163.92436
4.446,108.5290647,164.0074
4.447,108.5364238,164.19583
4.448,108.5437353,164.29067
4.449,108.550999,164.20033
4.45,108.5582148,164.17505
4.451,108.5653827,164.29194
4.452,108.5725026,164.20004
4.453,108.5795742,164.59111
4.454,108.5865977,164.37857
4.455,108.5935727,164.65719
4.456,108.6004993,164.53068
4.457,108.6073774,164.59666
4.458,108.6142067,164.51996
4.459,108.6209873,164.47084
4.46,108.6277191,164.73477
4.461,108.6344018,164.83781
4.462,108.6410355,165.01497
4.463,108.64762,165.09914
4.464,108.6541553,164.81273
4.465,108.6606411,164.98288
4.466,108.6670775,165.11652
4.467,108.6734642,165.13798
4.468,108.6798013,165.04792
4.469,108.6860885,165.13664
4.47,108.6923258,165.4731
4.471,108.6985132,165.30545
4.472,108.7046504,165.38664
4.473,108.7107373,165.58777
4.474,108.716774,165.49165
4.475,108.7227602,165.43564
4.476,108.7286958,165.49728
4.477,108.7345808,165.77137
4.478,108.740415,165.862
4.479,108.7461984,165.97531
4.48,108.7519308,165.86313
4.481,108.7576121,165.98366
4.482,108.7632422,165.66399
4.483,108.768821,165.86524
4.484,108.7743483,166.11076
4.485,108.7798242,165.86822
4.486,108.7852484,166.08173
4.487,108.7906209,165.89159
4.488,108.7959416,166.41196
4.489,108.8012102,165.99774
4.49,108.8064268,166.28554
4.491,108.8115913,166.18007
4.492,108.8167034,166.45402
4.493,108.8217631,166.57965
4.494,108.8267703,166.75348
4.495,108.8317249,166.69317
4.496,108.8366267,166.63787
4.497,108.8414757,166.76761
4.498,108.8462717,166.68304
4.499,108.8510146,166.72237
4.5,108.8557043,166.795
4.501,108.8603407,167.076
4.502,108.8649237,167.01224
4.503,108.8694531,167.00737
4.504,108.8739289,167.20386
4.505,108.8783509,167.20382
4.506,108.882719,167.07619
4.507,108.8870332,167.20316
4.508,108.8912932,167.30586
4.509,108.8954989,167.55391
4.51,108.8996504,167.30029
4.511,108.9037473,167.48526
4.512,108.9077897,167.48033
4.513,108.9117773,167.61058
4.514,108.9157102,167.57871
4.515,108.9195881,167.63348
4.516,108.9234109,167.53197
4.517,108.9271786,167.58311
4.518,108.9308909,167.80693
4.519,108.9345479,167.92753
4.52,108.9381493,167.75945
4.521,108.941695,167.9359
4.522,108.945185,167.98692
4.523,108.9486191,168.07811
4.524,108.9519971,168.09397
4.525,108.955319,168.07934
4.526,108.9585847,168.15399
4.527,108.9617939,168.12543
4.528,108.9649467,168.32566
4.529,108.9680428,168.31775
4.53,108.9710821,168.32515
4.531,108.9740646,168.43993
4.532,108.97699,168.45236
4.533,108.9798584,168.41257
4.534,108.9826695,168.61554
4.535,108.9854232,168.7611
4.536,108.9881194,168.81024
4.537,108.9907579,168.78093
4.538,108.9933387,168.56177
4.539,108.9958616,168.84953
4.54,108.9983266,168.90891
4.541,109.0007333,168.93674
4.542,109.0030818,169.13298
4.543,109.005372,168.88544
4.544,109.0076035,169.281
4.545,109.0097765,169.17113
4.546,109.0118906,169.38689
4.547,109.0139459,169.26342
4.548,109.0159421,169.23102
4.549,109.0178792,169.32713
4.55,109.0197569,169.29038
4.551,109.0215752,169.4281
4.552,109.023334,169.63537
4.553,109.025033,169.57756
4.554,109.0266722,169.65959
4.555,109.0282515,169.72461
4.556,109.0297707,169.65882
4.557,109.0312297,169.72775
4.558,109.0326283,169.60319
4.559,109.0339664,169.79999
4.56,109.0352438,169.86333
4.561,109.0364606,170.10143
4.562,109.0376164,169.76561
4.563,109.0387112,169.97571
4.564,109.0397448,170.03797
4.565,109.0407171,170.13921
4.566,109.041628,170.17851
4.567,109.0424773,169.99694
4.568,109.0432649,170.16538
4.569,109.0439907,170.26996
4.57,109.0446545,170.36554
4.571,109.0452561,170.30259
4.572,109.0457954,170.33873
4.573,109.0462724,170.36944
4.574,109.0466868,170.59358
4.575,109.0470385,170.59088
4.576,109.0473274,170.85237
4.577,109.0475534,170.71883
4.578,109.0477162,170.60511
4.579,109.0478158,170.89806
4.58,109.047852,170.74763
4.581,109.0478246,170.66124
4.582,109.0477336,170.90212
4.583,109.0475788,171.00234
4.584,109.04736,171.01985
4.585,109.047077,171.00006
4.586,109.0467299,171.09816
4.587,109.0463183,171.14469
4.588,109.0458422,171.23947
4.589,109.0453014,171.03787
4.59,109.0446958,171.21649
4.591,109.0440252,171.58202
4.592,109.0432895,171.36153
4.593,109.0424885,171.33847
4.594,109.0416221,171.41273
4.595,109.0406901,171.65969
4.596,109.0396924,171.80463
4.597,109.0386288,171.53609
4.598,109.0374992,171.43545
4.599,109.0363035,171.6014
4.6,109.0350414,171.5779
4.601,109.0337129,171.71404
4.602,109.0323177,171.93746
4.603,109.0308558,171.86645
4.604,109.029327,172.03893
4.605,109.0277311,172.10516
4.606,109.026068,172.00208
4.607,109.0243375,172.16027
4.608,109.0225395,172.20865
4.609,109.0206738,172.11421
4.61,109.0187402,172.27406
4.611,109.0167387,172.33261
4.612,109.014669,172.25094
4.613,109.012531,172.44731
4.614,109.0103246,172.48404
4.615,109.0080495,172.38081
4.616,109.0057057,172.66549
4.617,109.003293,172.49192
4.618,109.0008111,172.56075
4.619,108.9982601,172.44293
4.62,108.9956396,172.5587
4.621,108.9929496,172.61536
4.622,108.9901898,172.68551
4.623,108.9873602,172.7796
4.624,108.9844605,172.82158
4.625,108.9814907,172.73073
4.626,108.9784505,172.88912
4.627,108.9753397,172.78891
4.628,108.9721583,172.91698
4.629,108.9689061,173.03698
4.63,108.9655828,173.13765
4.631,108.9621884,173.07645
4.632,108.9587227,173.13094
4.633,108.9551854,173.18874
4.634,108.9515765,173.30579
4.635,108.9478958,173.34076
4.636,108.9441431,173.33141
4.637,108.9403183,173.16191
4.638,108.9364211,173.27577
4.639,108.9324515,173.43848
4.64,108.9284092,173.53515
4.641,108.9242941,173.63135
4.642,108.920106,173.67975
4.643,108.9158447,173.6372
4.644,108.9115102,173.61924
4.645,108.9071022,173.82379
4.646,108.9026205,173.68789
4.647,108.898065,173.83667
4.648,108.8934355,173.9322
4.649,108.8887318,174.13095
4.65,108.8839538,173.9214
4.651,108.8791013,174.0703
4.652,108.8741742,174.01702
4.653,108.8691721,174.10279
4.654,108.8640951,174.05545
4.655,108.8589429,174.12229
4.656,108.8537153,173.99288
4.657,108.8484122,174.248
4.658,108.8430334,174.36089
4.659,108.8375787,174.42588
4.66,108.832048,174.09747
4.661,108.826441,174.46858
4.662,108.8207576,174.44264
4.663,108.8149976,174.31852
4.664,108.8091609,174.40656
4.665,108.8032473,174.46729
4.666,108.7972565,174.71624
4.667,108.7911885,174.91249
4.668,108.785043,174.66286
4.669,108.7788199,174.67464
4.67,108.772519,174.852
4.671,108.76614,174.58422
4.672,108.7596829,174.84775
4.673,108.7531475,175.01421
4.674,108.7465335,175.05633
4.675,108.7398408,175.06352
4.676,108.7330692,175.08154
4.677,108.7262186,175.04563
4.678,108.7192887,175.1407
4.679,108.7122794,175.15032
4.68,108.7051904,175.16473
4.681,108.6980217,175.32249
4.682,108.690773,175.3108
4.683,108.6834441,175.29851
4.684,108.676035,175.54989
4.685,108.6685452,175.40605
4.686,108.6609748,175.40822
4.687,108.6533235,175.45473
4.688,108.6455912,175.58559
4.689,108.6377775,175.71327
4.69,108.6298825,175.57045
4.691,108.6219058,175.79139
4.692,108.6138473,175.76124
4.693,108.6057068,175.9561
4.694,108.5974841,175.73849
4.695,108.5891791,175.86844
4.696,108.5807915,175.6552
4.697,108.5723212,175.82951
4.698,108.5637679,175.8969
4.699,108.5551316,175.80965
4.7,108.5464119,176.07117
4.701,108.5376088,176.31758
4.702,108.5287219,176.15899
4.703,108.5197513,176.2018
4.704,108.5106965,176.13768
4.705,108.5015576,176.15895
4.706,108.4923342,176.2384
4.707,108.4830262,176.36232
4.708,108.4736334,176.45661
4.709,108.4641556,176.23725
4.71,108.4545926,176.66359
4.711,108.4449443,176.35794
4.712,108.4352103,176.49996
4.713,108.4253907,176.48693
4.714,108.415485,176.53286
4.715,108.4054933,176.6451
4.716,108.3954152,176.69626
4.717,108.3852506,176.75699
4.718,108.3749993,176.84131
4.719,108.3646612,176.72147
4.72,108.3542359,176.88202
4.721,108.3437233,176.91747
4.722,108.3331233,176.92575
4.723,108.3224356,177.00724
4.724,108.31166,177.10031
4.725,108.3007964,177.14709
4.726,108.2898446,176.98573
4.727,108.2788043,177.08311
4.728,108.2676754,177.08871
4.729,108.2564576,177.27714
4.73,108.2451509,177.21929
4.731,108.2337549,177.36517
4.732,108.2222696,177.26877
4.733,108.2106946,177.43916
4.734,108.1990299,177.49707
4.735,108.1872752,177.41032
4.736,108.1754303,177.58614
