frequency,e',e'',u',u''
4460000000,2.5124,-0.0648,0.9756,0.0614
4461000000,2.5122,-0.0648,0.9756,0.0614
4462000000,2.5121,-0.0648,0.9756,0.0614
4463000000,2.512,-0.0648,0.9755,0.0615
4464000000,2.5119,-0.0649,0.9755,0.0615
4465000000,2.5118,-0.0649,0.9755,0.0615
4466000000,2.5116,-0.0649,0.9754,0.0616
4467000000,2.5115,-0.065,0.9754,0.0616
4468000000,2.5114,-0.065,0.9754,0.0616
4469000000,2.5113,-0.065,0.9754,0.0617
4470000000,2.5112,-0.065,0.9753,0.0617
4471000000,2.511,-0.0651,0.9753,0.0617
4472000000,2.5109,-0.0651,0.9753,0.0618
4473000000,2.5108,-0.0651,0.9753,0.0618
4474000000,2.5107,-0.0652,0.9752,0.0618
4475000000,2.5106,-0.0652,0.9752,0.0619
4476000000,2.5104,-0.0652,0.9752,0.0619
4477000000,2.5103,-0.0652,0.9751,0.0619
4478000000,2.5102,-0.0653,0.9751,0.062
4479000000,2.5101,-0.0653,0.9751,0.062
4480000000,2.51,-0.0653,0.9751,0.062
4481000000,2.5098,-0.0654,0.975,0.0621
4482000000,2.5097,-0.0654,0.975,0.0621
4483000000,2.5096,-0.0654,0.975,0.0621
4484000000,2.5095,-0.0654,0.975,0.0622
4485000000,2.5094,-0.0655,0.9749,0.0622
4486000000,2.5092,-0.0655,0.9749,0.0622
4487000000,2.5091,-0.0655,0.9749,0.0623
4488000000,2.509,-0.0656,0.9748,0.0623
4489000000,2.5089,-0.0656,0.9748,0.0623
4490000000,2.5088,-0.0656,0.9748,0.0624
4491000000,2.5087,-0.0656,0.9748,0.0624
4492000000,2.5085,-0.0657,0.9747,0.0624
4493000000,2.5084,-0.0657,0.9747,0.0625
4494000000,2.5083,-0.0657,0.9747,0.0625
4495000000,2.5082,-0.0658,0.9746,0.0625
4496000000,2.5081,-0.0658,0.9746,0.0626
4497000000,2.5079,-0.0658,0.9746,0.0626
4498000000,2.5078,-0.0658,0.9746,0.0626
4499000000,2.5077,-0.0659,0.9745,0.0627
4500000000,2.5076,-0.0659,0.9745,0.0627
4501000000,2.5075,-0.0659,0.9745,0.0628
4502000000,2.5073,-0.066,0.9745,0.0628
4503000000,2.5072,-0.066,0.9744,0.0628
4504000000,2.5071,-0.066,0.9744,0.0629
4505000000,2.507,-0.066,0.9744,0.0629
4506000000,2.5069,-0.0661,0.9743,0.0629
4507000000,2.5068,-0.0661,0.9743,0.063
4508000000,2.5066,-0.0661,0.9743,0.063
4509000000,2.5065,-0.0662,0.9743,0.063
4510000000,2.5064,-0.0662,0.9742,0.0631
4511000000,2.5063,-0.0662,0.9742,0.0631
4512000000,2.5062,-0.0662,0.9742,0.0631
4513000000,2.5061,-0.0663,0.9742,0.0632
4514000000,2.5059,-0.0663,0.9741,0.0632
4515000000,2.5058,-0.0663,0.9741,0.0632
4516000000,2.5057,-0.0664,0.9741,0.0633
4517000000,2.5056,-0.0664,0.974,0.0633
4518000000,2.5055,-0.0664,0.974,0.0633
4519000000,2.5053,-0.0664,0.974,0.0634
4520000000,2.5052,-0.0665,0.974,0.0634
4521000000,2.5051,-0.0665,0.9739,0.0634
4522000000,2.505,-0.0665,0.9739,0.0635
4523000000,2.5049,-0.0666,0.9739,0.0635
4524000000,2.5048,-0.0666,0.9738,0.0635
4525000000,2.5046,-0.0666,0.9738,0.0636
4526000000,2.5045,-0.0666,0.9738,0.0636
4527000000,2.5044,-0.0667,0.9738,0.0636
4528000000,2.5043,-0.0667,0.9737,0.0637
4529000000,2.5042,-0.0667,0.9737,0.0637
4530000000,2.5041,-0.0667,0.9737,0.0637
4531000000,2.5039,-0.0668,0.9737,0.0638
4532000000,2.5038,-0.0668,0.9736,0.0638
4533000000,2.5037,-0.0668,0.9736,0.0638
4534000000,2.5036,-0.0669,0.9736,0.0639
4535000000,2.5035,-0.0669,0.9735,0.0639
4536000000,2.5034,-0.0669,0.9735,0.0639
4537000000,2.5032,-0.0669,0.9735,0.064
4538000000,2.5031,-0.067,0.9734,0.064
4539000000,2.503,-0.067,0.9734,0.064
4540000000,2.5029,-0.067,0.9734,0.0641
4541000000,2.5028,-0.067,0.9734,0.0641
4542000000,2.5026,-0.0671,0.9733,0.0641
4543000000,2.5025,-0.0671,0.9733,0.0642
4544000000,2.5024,-0.0671,0.9733,0.0642
4545000000,2.5023,-0.0672,0.9732,0.0642
4546000000,2.5022,-0.0672,0.9732,0.0643
4547000000,2.5021,-0.0672,0.9732,0.0643
4548000000,2.5019,-0.0672,0.9731,0.0643
4549000000,2.5018,-0.0673,0.9731,0.0644
4550000000,2.5017,-0.0673,0.9731,0.0644
4551000000,2.5016,-0.0673,0.9731,0.0644
4552000000,2.5015,-0.0673,0.973,0.0645
4553000000,2.5014,-0.0674,0.973,0.0645
4554000000,2.5012,-0.0674,0.973,0.0645
4555000000,2.5011,-0.0674,0.9729,0.0646
4556000000,2.501,-0.0674,0.9729,0.0646
4557000000,2.5009,-0.0675,0.9729,0.0646
4558000000,2.5008,-0.0675,0.9728,0.0647
4559000000,2.5006,-0.0675,0.9728,0.0647
4560000000,2.5005,-0.0675,0.9728,0.0647
4561000000,2.5004,-0.0676,0.9727,0.0648
4562000000,2.5003,-0.0676,0.9727,0.0648
4563000000,2.5002,-0.0676,0.9727,0.0648
4564000000,2.5001,-0.0677,0.9727,0.0649
4565000000,2.4999,-0.0677,0.9726,0.0649
4566000000,2.4998,-0.0677,0.9726,0.0649
4567000000,2.4997,-0.0677,0.9726,0.065
4568000000,2.4996,-0.0678,0.9725,0.065
4569000000,2.4995,-0.0678,0.9725,0.065
4570000000,2.4994,-0.0678,0.9725,0.0651
4571000000,2.4992,-0.0678,0.9724,0.0651
4572000000,2.4991,-0.0679,0.9724,0.0651
4573000000,2.499,-0.0679,0.9724,0.0652
4574000000,2.4989,-0.0679,0.9724,0.0652
4575000000,2.4988,-0.0679,0.9723,0.0652
4576000000,2.4987,-0.068,0.9723,0.0652
4577000000,2.4985,-0.068,0.9723,0.0653
4578000000,2.4984,-0.068,0.9722,0.0653
4579000000,2.4983,-0.0681,0.9722,0.0653
4580000000,2.4982,-0.0681,0.9722,0.0654
4581000000,2.4981,-0.0681,0.9721,0.0654
4582000000,2.4979,-0.0681,0.9721,0.0654
4583000000,2.4978,-0.0682,0.9721,0.0655
4584000000,2.4977,-0.0682,0.972,0.0655
4585000000,2.4976,-0.0682,0.972,0.0655
4586000000,2.4975,-0.0682,0.972,0.0656
4587000000,2.4974,-0.0683,0.972,0.0656
4588000000,2.4972,-0.0683,0.9719,0.0656
4589000000,2.4971,-0.0683,0.9719,0.0657
4590000000,2.497,-0.0683,0.9719,0.0657
4591000000,2.4969,-0.0684,0.9718,0.0657
4592000000,2.4968,-0.0684,0.9718,0.0658
4593000000,2.4967,-0.0684,0.9718,0.0658
4594000000,2.4965,-0.0685,0.9717,0.0658
4595000000,2.4964,-0.0685,0.9717,0.0658
4596000000,2.4963,-0.0685,0.9717,0.0659
4597000000,2.4962,-0.0685,0.9717,0.0659
4598000000,2.4961,-0.0686,0.9716,0.0659
4599000000,2.496,-0.0686,0.9716,0.066
4600000000,2.4958,-0.0686,0.9716,0.066
4601000000,2.4957,-0.0686,0.9715,0.066
4602000000,2.4956,-0.0687,0.9715,0.0661
4603000000,2.4955,-0.0687,0.9715,0.0661
4604000000,2.4954,-0.0687,0.9714,0.0661
4605000000,2.4953,-0.0687,0.9714,0.0662
4606000000,2.4951,-0.0688,0.9714,0.0662
4607000000,2.495,-0.0688,0.9713,0.0662
4608000000,2.4949,-0.0688,0.9713,0.0663
4609000000,2.4948,-0.0688,0.9713,0.0663
4610000000,2.4947,-0.0689,0.9713,0.0663
4611000000,2.4946,-0.0689,0.9712,0.0663
4612000000,2.4944,-0.0689,0.9712,0.0664
4613000000,2.4943,-0.069,0.9712,0.0664
4614000000,2.4942,-0.069,0.9711,0.0664
4615000000,2.4941,-0.069,0.9711,0.0665
4616000000,2.494,-0.069,0.9711,0.0665
4617000000,2.4939,-0.0691,0.9711,0.0665
4618000000,2.4937,-0.0691,0.971,0.0666
4619000000,2.4936,-0.0691,0.971,0.0666
4620000000,2.4935,-0.0691,0.971,0.0666
4621000000,2.4934,-0.0692,0.9709,0.0667
4622000000,2.4933,-0.0692,0.9709,0.0667
4623000000,2.4932,-0.0692,0.9709,0.0667
4624000000,2.4931,-0.0693,0.9708,0.0667
4625000000,2.4929,-0.0693,0.9708,0.0668
4626000000,2.4928,-0.0693,0.9708,0.0668
4627000000,2.4927,-0.0693,0.9708,0.0668
4628000000,2.4926,-0.0694,0.9707,0.0669
4629000000,2.4925,-0.0694,0.9707,0.0669
4630000000,2.4924,-0.0694,0.9707,0.0669
4631000000,2.4922,-0.0694,0.9706,0.067
4632000000,2.4921,-0.0695,0.9706,0.067
4633000000,2.492,-0.0695,0.9706,0.067
4634000000,2.4919,-0.0695,0.9705,0.0671
4635000000,2.4918,-0.0695,0.9705,0.0671
4636000000,2.4917,-0.0696,0.9705,0.0671
4637000000,2.4915,-0.0696,0.9705,0.0671
4638000000,2.4914,-0.0696,0.9704,0.0672
4639000000,2.4913,-0.0696,0.9704,0.0672
4640000000,2.4912,-0.0697,0.9704,0.0672
4641000000,2.4911,-0.0697,0.9703,0.0673
4642000000,2.491,-0.0697,0.9703,0.0673
4643000000,2.4908,-0.0698,0.9703,0.0673
4644000000,2.4907,-0.0698,0.9703,0.0674
4645000000,2.4906,-0.0698,0.9702,0.0674
4646000000,2.4905,-0.0698,0.9702,0.0674
4647000000,2.4904,-0.0699,0.9702,0.0675
4648000000,2.4903,-0.0699,0.9701,0.0675
4649000000,2.4902,-0.0699,0.9701,0.0675
4650000000,2.49,-0.0699,0.9701,0.0676
4651000000,2.4899,-0.07,0.97,0.0676
4652000000,2.4898,-0.07,0.97,0.0676
4653000000,2.4897,-0.07,0.97,0.0676
4654000000,2.4896,-0.07,0.97,0.0677
4655000000,2.4895,-0.0701,0.9699,0.0677
4656000000,2.4893,-0.0701,0.9699,0.0677
4657000000,2.4892,-0.0701,0.9699,0.0678
4658000000,2.4891,-0.0702,0.9698,0.0678
4659000000,2.489,-0.0702,0.9698,0.0678
4660000000,2.4889,-0.0702,0.9698,0.0679
4661000000,2.4888,-0.0702,0.9698,0.0679
4662000000,2.4886,-0.0703,0.9697,0.0679
4663000000,2.4885,-0.0703,0.9697,0.068
4664000000,2.4884,-0.0703,0.9697,0.068
4665000000,2.4883,-0.0703,0.9696,0.068
4666000000,2.4882,-0.0704,0.9696,0.0681
4667000000,2.4881,-0.0704,0.9696,0.0681
4668000000,2.4879,-0.0704,0.9695,0.0681
4669000000,2.4878,-0.0705,0.9695,0.0682
4670000000,2.4877,-0.0705,0.9695,0.0682
4671000000,2.4876,-0.0705,0.9695,0.0682
4672000000,2.4875,-0.0705,0.9694,0.0682
4673000000,2.4874,-0.0706,0.9694,0.0683
4674000000,2.4873,-0.0706,0.9694,0.0683
4675000000,2.4871,-0.0706,0.9693,0.0683
4676000000,2.487,-0.0707,0.9693,0.0684
4677000000,2.4869,-0.0707,0.9693,0.0684
4678000000,2.4868,-0.0707,0.9692,0.0684
4679000000,2.4867,-0.0707,0.9692,0.0685
4680000000,2.4866,-0.0708,0.9692,0.0685
4681000000,2.4865,-0.0708,0.9692,0.0685
4682000000,2.4863,-0.0708,0.9691,0.0686
4683000000,2.4862,-0.0709,0.9691,0.0686
4684000000,2.4861,-0.0709,0.9691,0.0686
4685000000,2.486,-0.0709,0.969,0.0686
4686000000,2.4859,-0.0709,0.969,0.0687
4687000000,2.4858,-0.071,0.969,0.0687
4688000000,2.4857,-0.071,0.9689,0.0687
4689000000,2.4855,-0.071,0.9689,0.0688
4690000000,2.4854,-0.0711,0.9689,0.0688
4691000000,2.4853,-0.0711,0.9689,0.0688
4692000000,2.4852,-0.0711,0.9688,0.0689
4693000000,2.4851,-0.0711,0.9688,0.0689
4694000000,2.485,-0.0712,0.9688,0.0689
4695000000,2.4849,-0.0712,0.9687,0.069
4696000000,2.4848,-0.0712,0.9687,0.069
4697000000,2.4846,-0.0712,0.9687,0.069
4698000000,2.4845,-0.0713,0.9686,0.069
4699000000,2.4844,-0.0713,0.9686,0.0691
4700000000,2.4843,-0.0713,0.9686,0.0691
4701000000,2.4842,-0.0714,0.9686,0.0691
4702000000,2.4841,-0.0714,0.9685,0.0692
4703000000,2.484,-0.0714,0.9685,0.0692
4704000000,2.4839,-0.0714,0.9685,0.0692
4705000000,2.4837,-0.0715,0.9684,0.0693
4706000000,2.4836,-0.0715,0.9684,0.0693
4707000000,2.4835,-0.0715,0.9684,0.0693
4708000000,2.4834,-0.0715,0.9683,0.0693
4709000000,2.4833,-0.0716,0.9683,0.0694
4710000000,2.4832,-0.0716,0.9683,0.0694
4711000000,2.4831,-0.0716,0.9683,0.0694
4712000000,2.483,-0.0716,0.9682,0.0695
4713000000,2.4828,-0.0717,0.9682,0.0695
4714000000,2.4827,-0.0717,0.9682,0.0695
4715000000,2.4826,-0.0717,0.9681,0.0696
4716000000,2.4825,-0.0717,0.9681,0.0696
4717000000,2.4824,-0.0718,0.9681,0.0696
4718000000,2.4823,-0.0718,0.968,0.0696
4719000000,2.4822,-0.0718,0.968,0.0697
4720000000,2.4821,-0.0719,0.968,0.0697
4721000000,2.4819,-0.0719,0.968,0.0697
4722000000,2.4818,-0.0719,0.9679,0.0698
4723000000,2.4817,-0.0719,0.9679,0.0698
4724000000,2.4816,-0.072,0.9679,0.0698
4725000000,2.4815,-0.072,0.9678,0.0699
4726000000,2.4814,-0.072,0.9678,0.0699
4727000000,2.4813,-0.072,0.9678,0.0699
4728000000,2.4812,-0.0721,0.9678,0.07
4729000000,2.481,-0.0721,0.9677,0.07
4730000000,2.4809,-0.0721,0.9677,0.07
4731000000,2.4808,-0.0721,0.9677,0.07
4732000000,2.4807,-0.0722,0.9676,0.0701
4733000000,2.4806,-0.0722,0.9676,0.0701
4734000000,2.4805,-0.0722,0.9676,0.0701
4735000000,2.4804,-0.0722,0.9675,0.0702
4736000000,2.4803,-0.0723,0.9675,0.0702
4737000000,2.4801,-0.0723,0.9675,0.0702
4738000000,2.48,-0.0723,0.9675,0.0703
4739000000,2.4799,-0.0724,0.9674,0.0703
4740000000,2.4798,-0.0724,0.9674,0.0703
4741000000,2.4797,-0.0724,0.9674,0.0703
4742000000,2.4796,-0.0724,0.9673,0.0704
4743000000,2.4795,-0.0725,0.9673,0.0704
4744000000,2.4794,-0.0725,0.9673,0.0704
4745000000,2.4792,-0.0725,0.9672,0.0705
4746000000,2.4791,-0.0725,0.9672,0.0705
4747000000,2.479,-0.0726,0.9672,0.0705
4748000000,2.4789,-0.0726,0.9672,0.0706
4749000000,2.4788,-0.0726,0.9671,0.0706
4750000000,2.4787,-0.0726,0.9671,0.0706
4751000000,2.4786,-0.0727,0.9671,0.0706
4752000000,2.4785,-0.0727,0.967,0.0707
4753000000,2.4784,-0.0727,0.967,0.0707
4754000000,2.4782,-0.0727,0.967,0.0707
4755000000,2.4781,-0.0728,0.9669,0.0708
4756000000,2.478,-0.0728,0.9669,0.0708
4757000000,2.4779,-0.0728,0.9669,0.0708
4758000000,2.4778,-0.0729,0.9669,0.0709
4759000000,2.4777,-0.0729,0.9668,0.0709
4760000000,2.4776,-0.0729,0.9668,0.0709
4761000000,2.4775,-0.0729,0.9668,0.071
4762000000,2.4774,-0.073,0.9667,0.071
4763000000,2.4772,-0.073,0.9667,0.071
4764000000,2.4771,-0.073,0.9667,0.071
4765000000,2.477,-0.073,0.9666,0.0711
4766000000,2.4769,-0.0731,0.9666,0.0711
4767000000,2.4768,-0.0731,0.9666,0.0711
4768000000,2.4767,-0.0731,0.9666,0.0712
4769000000,2.4766,-0.0731,0.9665,0.0712
4770000000,2.4765,-0.0732,0.9665,0.0712
4771000000,2.4764,-0.0732,0.9665,0.0713
4772000000,2.4762,-0.0732,0.9664,0.0713
4773000000,2.4761,-0.0732,0.9664,0.0713
4774000000,2.476,-0.0733,0.9664,0.0713
4775000000,2.4759,-0.0733,0.9663,0.0714
4776000000,2.4758,-0.0733,0.9663,0.0714
4777000000,2.4757,-0.0733,0.9663,0.0714
4778000000,2.4756,-0.0734,0.9662,0.0715
4779000000,2.4755,-0.0734,0.9662,0.0715
4780000000,2.4754,-0.0734,0.9662,0.0715
4781000000,2.4752,-0.0734,0.9662,0.0716
4782000000,2.4751,-0.0735,0.9661,0.0716
4783000000,2.475,-0.0735,0.9661,0.0716
4784000000,2.4749,-0.0735,0.9661,0.0716
4785000000,2.4748,-0.0735,0.966,0.0717
4786000000,2.4747,-0.0736,0.966,0.0717
4787000000,2.4746,-0.0736,0.966,0.0717
4788000000,2.4745,-0.0736,0.9659,0.0718
4789000000,2.4744,-0.0736,0.9659,0.0718
4790000000,2.4742,-0.0737,0.9659,0.0718
4791000000,2.4741,-0.0737,0.9658,0.0719
4792000000,2.474,-0.0737,0.9658,0.0719
4793000000,2.4739,-0.0737,0.9658,0.0719
4794000000,2.4738,-0.0738,0.9657,0.0719
4795000000,2.4737,-0.0738,0.9657,0.072
4796000000,2.4736,-0.0738,0.9657,0.072
4797000000,2.4735,-0.0738,0.9657,0.072
4798000000,2.4734,-0.0739,0.9656,0.0721
4799000000,2.4732,-0.0739,0.9656,0.0721
4800000000,2.4731,-0.0739,0.9656,0.0721
4801000000,2.473,-0.0739,0.9655,0.0722
4802000000,2.4729,-0.074,0.9655,0.0722
4803000000,2.4728,-0.074,0.9655,0.0722
4804000000,2.4727,-0.074,0.9654,0.0722
4805000000,2.4726,-0.074,0.9654,0.0723
4806000000,2.4725,-0.0741,0.9654,0.0723
4807000000,2.4724,-0.0741,0.9653,0.0723
4808000000,2.4723,-0.0741,0.9653,0.0724
4809000000,2.4722,-0.0741,0.9653,0.0724
4810000000,2.472,-0.0742,0.9653,0.0724
4811000000,2.4719,-0.0742,0.9652,0.0725
4812000000,2.4718,-0.0742,0.9652,0.0725
4813000000,2.4717,-0.0742,0.9652,0.0725
4814000000,2.4716,-0.0743,0.9651,0.0725
4815000000,2.4715,-0.0743,0.9651,0.0726
4816000000,2.4714,-0.0743,0.9651,0.0726
4817000000,2.4713,-0.0743,0.965,0.0726
4818000000,2.4712,-0.0744,0.965,0.0727
4819000000,2.4711,-0.0744,0.965,0.0727
4820000000,2.471,-0.0744,0.9649,0.0727
4821000000,2.4708,-0.0744,0.9649,0.0727
4822000000,2.4707,-0.0745,0.9649,0.0728
4823000000,2.4706,-0.0745,0.9648,0.0728
4824000000,2.4705,-0.0745,0.9648,0.0728
4825000000,2.4704,-0.0745,0.9648,0.0729
4826000000,2.4703,-0.0746,0.9648,0.0729
4827000000,2.4702,-0.0746,0.9647,0.0729
4828000000,2.4701,-0.0746,0.9647,0.073
4829000000,2.47,-0.0746,0.9647,0.073
4830000000,2.4699,-0.0747,0.9646,0.073
4831000000,2.4698,-0.0747,0.9646,0.073
4832000000,2.4697,-0.0747,0.9646,0.0731
4833000000,2.4695,-0.0747,0.9645,0.0731
4834000000,2.4694,-0.0748,0.9645,0.0731
4835000000,2.4693,-0.0748,0.9645,0.0732
4836000000,2.4692,-0.0748,0.9645,0.0732
4837000000,2.4691,-0.0748,0.9644,0.0732
4838000000,2.469,-0.0749,0.9644,0.0732
4839000000,2.4689,-0.0749,0.9644,0.0733
4840000000,2.4688,-0.0749,0.9643,0.0733
4841000000,2.4687,-0.0749,0.9643,0.0733
4842000000,2.4686,-0.0749,0.9643,0.0734
4843000000,2.4685,-0.075,0.9642,0.0734
4844000000,2.4683,-0.075,0.9642,0.0734
4845000000,2.4682,-0.075,0.9642,0.0734
4846000000,2.4681,-0.075,0.9641,0.0735
4847000000,2.468,-0.0751,0.9641,0.0735
4848000000,2.4679,-0.0751,0.9641,0.0735
4849000000,2.4678,-0.0751,0.9641,0.0736
4850000000,2.4677,-0.0751,0.964,0.0736
4851000000,2.4676,-0.0752,0.964,0.0736
4852000000,2.4675,-0.0752,0.964,0.0736
4853000000,2.4674,-0.0752,0.9639,0.0737
4854000000,2.4673,-0.0752,0.9639,0.0737
4855000000,2.4672,-0.0753,0.9639,0.0737
4856000000,2.467,-0.0753,0.9638,0.0738
4857000000,2.4669,-0.0753,0.9638,0.0738
4858000000,2.4668,-0.0753,0.9638,0.0738
4859000000,2.4667,-0.0753,0.9638,0.0738
4860000000,2.4666,-0.0754,0.9637,0.0739
4861000000,2.4665,-0.0754,0.9637,0.0739
4862000000,2.4664,-0.0754,0.9637,0.0739
4863000000,2.4663,-0.0754,0.9636,0.074
4864000000,2.4662,-0.0755,0.9636,0.074
4865000000,2.4661,-0.0755,0.9636,0.074
4866000000,2.466,-0.0755,0.9635,0.074
4867000000,2.4658,-0.0755,0.9635,0.0741
4868000000,2.4657,-0.0756,0.9635,0.0741
4869000000,2.4656,-0.0756,0.9634,0.0741
4870000000,2.4655,-0.0756,0.9634,0.0742
4871000000,2.4654,-0.0756,0.9634,0.0742
4872000000,2.4653,-0.0757,0.9634,0.0742
4873000000,2.4652,-0.0757,0.9633,0.0743
4874000000,2.4651,-0.0757,0.9633,0.0743
4875000000,2.465,-0.0757,0.9633,0.0743
4876000000,2.4649,-0.0758,0.9632,0.0743
4877000000,2.4648,-0.0758,0.9632,0.0744
4878000000,2.4646,-0.0758,0.9632,0.0744
4879000000,2.4645,-0.0758,0.9631,0.0744
4880000000,2.4644,-0.0758,0.9631,0.0745
4881000000,2.4643,-0.0759,0.9631,0.0745
4882000000,2.4642,-0.0759,0.963,0.0745
4883000000,2.4641,-0.0759,0.963,0.0745
4884000000,2.464,-0.0759,0.963,0.0746
4885000000,2.4639,-0.076,0.963,0.0746
4886000000,2.4638,-0.076,0.9629,0.0746
4887000000,2.4637,-0.076,0.9629,0.0747
4888000000,2.4636,-0.076,0.9629,0.0747
4889000000,2.4635,-0.0761,0.9628,0.0747
4890000000,2.4634,-0.0761,0.9628,0.0747
4891000000,2.4632,-0.0761,0.9628,0.0748
4892000000,2.4631,-0.0761,0.9627,0.0748
4893000000,2.463,-0.0762,0.9627,0.0748
4894000000,2.4629,-0.0762,0.9627,0.0749
4895000000,2.4628,-0.0762,0.9627,0.0749
4896000000,2.4627,-0.0762,0.9626,0.0749
4897000000,2.4626,-0.0763,0.9626,0.0749
4898000000,2.4625,-0.0763,0.9626,0.075
4899000000,2.4624,-0.0763,0.9625,0.075
4900000000,2.4623,-0.0763,0.9625,0.075
4901000000,2.4622,-0.0764,0.9625,0.0751
4902000000,2.4621,-0.0764,0.9624,0.0751
4903000000,2.462,-0.0764,0.9624,0.0751
4904000000,2.4619,-0.0764,0.9624,0.0752
4905000000,2.4617,-0.0764,0.9623,0.0752
4906000000,2.4616,-0.0765,0.9623,0.0752
4907000000,2.4615,-0.0765,0.9623,0.0752
4908000000,2.4614,-0.0765,0.9623,0.0753
4909000000,2.4613,-0.0765,0.9622,0.0753
4910000000,2.4612,-0.0766,0.9622,0.0753
4911000000,2.4611,-0.0766,0.9622,0.0754
4912000000,2.461,-0.0766,0.9621,0.0754
4913000000,2.4609,-0.0766,0.9621,0.0754
4914000000,2.4608,-0.0767,0.9621,0.0754
4915000000,2.4607,-0.0767,0.962,0.0755
4916000000,2.4606,-0.0767,0.962,0.0755
4917000000,2.4605,-0.0767,0.962,0.0755
4918000000,2.4604,-0.0768,0.9619,0.0756
4919000000,2.4603,-0.0768,0.9619,0.0756
4920000000,2.4602,-0.0768,0.9619,0.0756
4921000000,2.4601,-0.0768,0.9618,0.0756
4922000000,2.46,-0.0769,0.9618,0.0757
4923000000,2.4599,-0.0769,0.9618,0.0757
4924000000,2.4598,-0.0769,0.9617,0.0757
4925000000,2.4596,-0.0769,0.9617,0.0758
4926000000,2.4595,-0.077,0.9617,0.0758
4927000000,2.4594,-0.077,0.9616,0.0758
4928000000,2.4593,-0.077,0.9616,0.0758
4929000000,2.4592,-0.077,0.9616,0.0759
4930000000,2.4591,-0.077,0.9615,0.0759
4931000000,2.459,-0.0771,0.9615,0.0759
4932000000,2.4589,-0.0771,0.9615,0.076
4933000000,2.4588,-0.0771,0.9614,0.076
4934000000,2.4587,-0.0771,0.9614,0.076
4935000000,2.4586,-0.0772,0.9614,0.076
4936000000,2.4585,-0.0772,0.9614,0.0761
4937000000,2.4584,-0.0772,0.9613,0.0761
4938000000,2.4583,-0.0772,0.9613,0.0761
4939000000,2.4582,-0.0772,0.9613,0.0762
4940000000,2.4581,-0.0773,0.9612,0.0762
4941000000,2.458,-0.0773,0.9612,0.0762
4942000000,2.4579,-0.0773,0.9612,0.0762
4943000000,2.4578,-0.0773,0.9611,0.0763
4944000000,2.4577,-0.0773,0.9611,0.0763
4945000000,2.4576,-0.0774,0.9611,0.0763
4946000000,2.4575,-0.0774,0.961,0.0764
4947000000,2.4574,-0.0774,0.961,0.0764
4948000000,2.4573,-0.0774,0.961,0.0764
4949000000,2.4572,-0.0775,0.9609,0.0764
4950000000,2.4571,-0.0775,0.9609,0.0765
4951000000,2.457,-0.0775,0.9609,0.0765
4952000000,2.4569,-0.0775,0.9608,0.0765
4953000000,2.4568,-0.0775,0.9608,0.0765
4954000000,2.4567,-0.0776,0.9608,0.0766
4955000000,2.4565,-0.0776,0.9607,0.0766
4956000000,2.4564,-0.0776,0.9607,0.0766
4957000000,2.4563,-0.0776,0.9607,0.0767
4958000000,2.4562,-0.0776,0.9606,0.0767
4959000000,2.4561,-0.0777,0.9606,0.0767
4960000000,2.456,-0.0777,0.9606,0.0767
4961000000,2.4559,-0.0777,0.9605,0.0768
4962000000,2.4558,-0.0777,0.9605,0.0768
4963000000,2.4557,-0.0777,0.9605,0.0768
4964000000,2.4556,-0.0778,0.9605,0.0768
4965000000,2.4555,-0.0778,0.9604,0.0769
4966000000,2.4554,-0.0778,0.9604,0.0769
4967000000,2.4553,-0.0778,0.9604,0.0769
4968000000,2.4552,-0.0779,0.9603,0.077
4969000000,2.4551,-0.0779,0.9603,0.077
4970000000,2.455,-0.0779,0.9603,0.077
4971000000,2.4549,-0.0779,0.9602,0.077
4972000000,2.4548,-0.0779,0.9602,0.0771
4973000000,2.4547,-0.078,0.9602,0.0771
4974000000,2.4546,-0.078,0.9601,0.0771
4975000000,2.4545,-0.078,0.9601,0.0771
4976000000,2.4544,-0.078,0.9601,0.0772
4977000000,2.4543,-0.078,0.96,0.0772
4978000000,2.4542,-0.0781,0.96,0.0772
4979000000,2.4541,-0.0781,0.96,0.0773
4980000000,2.454,-0.0781,0.9599,0.0773
4981000000,2.4539,-0.0781,0.9599,0.0773
4982000000,2.4538,-0.0781,0.9599,0.0773
4983000000,2.4537,-0.0782,0.9598,0.0774
4984000000,2.4536,-0.0782,0.9598,0.0774
4985000000,2.4535,-0.0782,0.9598,0.0774
4986000000,2.4534,-0.0782,0.9597,0.0774
4987000000,2.4533,-0.0782,0.9597,0.0775
4988000000,2.4532,-0.0783,0.9597,0.0775
4989000000,2.4531,-0.0783,0.9596,0.0775
4990000000,2.453,-0.0783,0.9596,0.0776
4991000000,2.4529,-0.0783,0.9596,0.0776
4992000000,2.4528,-0.0783,0.9595,0.0776
4993000000,2.4527,-0.0783,0.9595,0.0776
4994000000,2.4526,-0.0784,0.9595,0.0777
4995000000,2.4525,-0.0784,0.9594,0.0777
4996000000,2.4524,-0.0784,0.9594,0.0777
4997000000,2.4523,-0.0784,0.9594,0.0777
4998000000,2.4521,-0.0784,0.9593,0.0778
4999000000,2.452,-0.0785,0.9593,0.0778
5000000000,2.4519,-0.0785,0.9593,0.0778
