!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 02, 2016 17:16:29
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB)
1469000000,-8.9266624,-1.4308214
1470000000,-8.8692636,-1.4798044
1471000000,-8.8239374,-1.5012178
1472000000,-8.7277794,-1.5035521
1473000000,-8.6475916,-1.4989902
1474000000,-8.5764103,-1.4976686
1475000000,-8.5262375,-1.5490917
1476000000,-8.4522409,-1.5338749
1477000000,-8.3931684,-1.5692425
1478000000,-8.3412323,-1.5806488
1479000000,-8.2423801,-1.5617543
1480000000,-8.1825981,-1.5838124
1481000000,-8.1136618,-1.6121744
1482000000,-8.0678644,-1.6219889
1483000000,-7.9956026,-1.6360375
1484000000,-7.9262781,-1.6413604
1485000000,-7.8838415,-1.6907661
1486000000,-7.8219609,-1.6837844
1487000000,-7.723465,-1.6917787
1488000000,-7.6966376,-1.7086618
1489000000,-7.6565266,-1.7584825
1490000000,-7.5794883,-1.7561104
1491000000,-7.5314054,-1.7856373
1492000000,-7.460804,-1.7753336
1493000000,-7.4121847,-1.7970424
1494000000,-7.3614316,-1.8307194
1495000000,-7.279232,-1.8164012
1496000000,-7.2542028,-1.8389475
1497000000,-7.155561,-1.8244871
1498000000,-7.1236086,-1.884733
1499000000,-7.0674567,-1.8900476
1500000000,-7.0277901,-1.9188904
1501000000,-6.9627895,-1.9345847
1502000000,-6.9307895,-1.9629503
1503000000,-6.8614264,-1.9675444
1504000000,-6.798739,-1.9680312
1505000000,-6.7514782,-1.9902636
1506000000,-6.7007151,-2.0025232
1507000000,-6.6598492,-2.0212004
1508000000,-6.6234474,-2.0803914
1509000000,-6.5511827,-2.0728118
1510000000,-6.5268784,-2.087836
1511000000,-6.455873,-2.0913212
1512000000,-6.4129148,-2.1300285
1513000000,-6.3657961,-2.1342268
1514000000,-6.2897105,-2.1544929
1515000000,-6.2876301,-2.1961985
1516000000,-6.2311349,-2.1933541
1517000000,-6.1720204,-2.2066061
1518000000,-6.1436629,-2.2409008
1519000000,-6.0810876,-2.2392607
1520000000,-6.0593228,-2.2652459
1521000000,-6.0094929,-2.2867341
1522000000,-5.9625354,-2.319623
1523000000,-5.9274344,-2.3199832
1524000000,-5.8733678,-2.3168666
1525000000,-5.836184,-2.3548799
1526000000,-5.7921634,-2.3783352
1527000000,-5.7484951,-2.4045477
1528000000,-5.7090693,-2.418072
1529000000,-5.6445546,-2.4341071
1530000000,-5.6503592,-2.47493
1531000000,-5.5878835,-2.4777739
1532000000,-5.5579309,-2.5210314
1533000000,-5.5521302,-2.5484972
1534000000,-5.4696956,-2.5352907
1535000000,-5.4317298,-2.5469654
1536000000,-5.390276,-2.5937855
1537000000,-5.3485665,-2.5744843
1538000000,-5.3266759,-2.6206708
1539000000,-5.2817197,-2.6337779
1540000000,-5.2223086,-2.6222346
1541000000,-5.2103958,-2.6564698
1542000000,-5.1762304,-2.6763129
1543000000,-5.1471596,-2.7150676
1544000000,-5.1263089,-2.7520146
1545000000,-5.062427,-2.744518
1546000000,-5.0386109,-2.7575099
1547000000,-5.0049534,-2.7996089
1548000000,-4.9792295,-2.8277299
1549000000,-4.9394569,-2.8326557
1550000000,-4.8824368,-2.8290431
1551000000,-4.8700609,-2.8998137
1552000000,-4.8424129,-2.90939
1553000000,-4.7927022,-2.9023995
1554000000,-4.7604847,-2.9254436
1555000000,-4.7473249,-2.9574454
1556000000,-4.7347069,-2.999831
1557000000,-4.6693215,-2.9967139
1558000000,-4.6169348,-2.9887261
1559000000,-4.618155,-3.0287201
1560000000,-4.5413475,-3.0433502
1561000000,-4.5371423,-3.0436075
1562000000,-4.5096097,-3.0871217
1563000000,-4.4969335,-3.0940154
1564000000,-4.453639,-3.1241412
1565000000,-4.4225292,-3.1533115
1566000000,-4.4290342,-3.1818552
1567000000,-4.3644376,-3.1922412
1568000000,-4.3445401,-3.2200141
1569000000,-4.3176937,-3.2305832
1570000000,-4.273931,-3.2476408
1571000000,-4.2606344,-3.2829914
1572000000,-4.2286625,-3.3158865
1573000000,-4.220798,-3.3345633
1574000000,-4.1690784,-3.3259583
1575000000,-4.1715817,-3.3883772
1576000000,-4.1150737,-3.3632553
1577000000,-4.0921192,-3.3925164
1578000000,-4.1060815,-3.441036
1579000000,-4.0538216,-3.4386091
1580000000,-4.03088,-3.4602997
1581000000,-4.0115981,-3.4904146
1582000000,-3.9921324,-3.5296385
1583000000,-3.9638581,-3.5439873
1584000000,-3.9232411,-3.550873
1585000000,-3.9144497,-3.5833604
1586000000,-3.8836403,-3.6031432
1587000000,-3.8609452,-3.6255987
1588000000,-3.8454733,-3.6553617
1589000000,-3.8115301,-3.6542866
1590000000,-3.8132594,-3.6898959
1591000000,-3.7506373,-3.6659954
1592000000,-3.7481799,-3.7270184
1593000000,-3.7099438,-3.7323997
1594000000,-3.6890798,-3.726876
1595000000,-3.6911621,-3.7749639
1596000000,-3.6537423,-3.8068478
1597000000,-3.6365945,-3.8258078
1598000000,-3.6166041,-3.8357484
1599000000,-3.6281812,-3.8960314
1600000000,-3.5879455,-3.8799767
1601000000,-3.5773418,-3.9303725
1602000000,-3.5280583,-3.9268422
1603000000,-3.5059376,-3.9414933
1604000000,-3.5214012,-3.9816334
1605000000,-3.4640243,-4.0068035
1606000000,-3.4673259,-4.0047474
1607000000,-3.4432979,-4.0349917
1608000000,-3.4263475,-4.051753
1609000000,-3.4074247,-4.0733595
1610000000,-3.3928044,-4.0851741
1611000000,-3.3537652,-4.1078229
1612000000,-3.3235257,-4.1175919
1613000000,-3.3460455,-4.1550565
1614000000,-3.3087189,-4.1655488
1615000000,-3.2999389,-4.1708541
1616000000,-3.2944367,-4.2152247
1617000000,-3.2731311,-4.2483735
1618000000,-3.250448,-4.2853456
1619000000,-3.221159,-4.2758083
1620000000,-3.212261,-4.3023105
1621000000,-3.2140679,-4.3300004
1622000000,-3.1892285,-4.3456182
1623000000,-3.1645939,-4.3628249
1624000000,-3.1624563,-4.3832555
1625000000,-3.1284699,-4.4104772
1626000000,-3.1414671,-4.4323387
1627000000,-3.0948837,-4.4418478
1628000000,-3.0932405,-4.4721546
1629000000,-3.0773785,-4.5014076
1630000000,-3.0603983,-4.5177779
1631000000,-3.0275679,-4.512012
1632000000,-3.0361118,-4.5436893
1633000000,-3.0178673,-4.548214
1634000000,-3.0135612,-4.5912561
1635000000,-2.9711509,-4.5915279
1636000000,-2.9886034,-4.6274161
1637000000,-2.9540327,-4.6161728
1638000000,-2.9325695,-4.6443129
1639000000,-2.9505913,-4.6817937
1640000000,-2.9128571,-4.674437
1641000000,-2.898241,-4.7060099
1642000000,-2.9108601,-4.7448812
1643000000,-2.8725593,-4.7402287
1644000000,-2.8740277,-4.7484722
1645000000,-2.8399205,-4.7760253
1646000000,-2.8897297,-4.8283339
1647000000,-2.8116188,-4.832859
1648000000,-2.8315787,-4.8691816
1649000000,-2.8117287,-4.8801575
1650000000,-2.7772396,-4.875917
1651000000,-2.790457,-4.9262962
1652000000,-2.7784443,-4.9345469
1653000000,-2.7630103,-4.9457722
1654000000,-2.7626412,-4.9765797
1655000000,-2.752238,-5.0219698
1656000000,-2.7145743,-4.9912748
1657000000,-2.7021585,-5.0113053
1658000000,-2.7147157,-5.0676212
1659000000,-2.7130139,-5.0709581
1660000000,-2.684273,-5.0591054
1661000000,-2.6764562,-5.0814404
1662000000,-2.6683707,-5.1062775
1663000000,-2.6605282,-5.1069555
1664000000,-2.6627557,-5.1584463
1665000000,-2.6506963,-5.1428356
1666000000,-2.6357639,-5.2056541
1667000000,-2.6293809,-5.2118378
1668000000,-2.6277721,-5.2461023
1669000000,-2.6051219,-5.2562132
1670000000,-2.584286,-5.2662153
1671000000,-2.5749729,-5.2587638
1672000000,-2.5676072,-5.2862525
1673000000,-2.5577774,-5.3132992
1674000000,-2.5470977,-5.2952843
1675000000,-2.5490608,-5.3473868
