"Freq [GHz]","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
1.315,120.378153385382,-149.437303386539
1.316,120.131659367708,-149.701917291673
1.317,119.885185913308,-149.966575856078
1.318,119.638734392362,-150.231279464584
1.319,119.392306175416,-150.496028504487
1.32,119.145902633777,-150.760823365552
1.321,118.899525139919,-151.025664440003
1.322,118.653175067887,-151.290552122517
1.323,118.406853793706,-151.555486810219
1.324,118.160562695793,-151.820468902673
1.325,117.914303155378,-152.085498801881
1.326,117.668076556915,-152.350576912269
1.327,117.421884288519,-152.615703640688
1.328,117.175727742386,-152.880879396399
1.329,116.929608315231,-153.146104591073
1.33,116.683527408726,-153.411379638779
1.331,116.437486429944,-153.67670495598
1.332,116.191486791811,-153.942080961522
1.333,115.945529913555,-154.207508076629
1.334,115.699617221173,-154.472986724893
1.335,115.453750147893,-154.738517332268
1.336,115.207930134652,-155.004100327061
1.337,114.96215863057,-155.269736139924
1.338,114.716437093441,-155.535425203843
1.339,114.470766990224,-155.801167954133
1.34,114.225149797544,-156.066964828428
1.341,113.979587002201,-156.332816266669
1.342,113.734080101685,-156.598722711099
1.343,113.488630604701,-156.864684606253
1.344,113.243240031703,-157.130702398947
1.345,112.99790991543,-157.396776538266
1.346,112.752641801465,-157.662907475561
1.347,112.507437248785,-157.929095664432
1.348,112.262297830337,-158.195341560723
1.349,112.017225133616,-158.461645622509
1.35,111.772220761252,-158.728008310085
1.351,111.527286331611,-158.994430085957
1.352,111.282423479408,-159.26091141483
1.353,111.037633856328,-159.527452763598
1.354,110.792919131658,-159.794054601333
1.355,110.548280992936,-160.06071739927
1.356,110.303721146611,-160.327441630801
1.357,110.059241318709,-160.594227771459
1.358,109.814843255522,-160.861076298909
1.359,109.570528724308,-161.127987692933
1.36,109.326299513997,-161.394962435418
1.361,109.082157435925,-161.662001010349
1.362,108.838104324575,-161.929103903788
1.363,108.594142038333,-162.196271603865
1.364,108.35027246026,-162.463504600769
1.365,108.10649749889,-162.730803386727
1.366,107.862819089031,-162.998168455995
1.367,107.619239192593,-163.265600304845
1.368,107.375759799429,-163.533099431551
1.369,107.132382928202,-163.80066633637
1.37,106.889110627264,-164.068301521536
1.371,106.645944975556,-164.336005491239
1.372,106.402888083534,-164.603778751614
1.373,106.159942094109,-164.871621810723
1.374,105.917109183615,-165.139535178545
1.375,105.6743915628,-165.407519366955
1.376,105.431791477829,-165.675574889712
1.377,105.189311211331,-165.943702262444
1.378,104.94695308345,-166.21190200263
1.379,104.70471945294,-166.480174629584
1.38,104.462612718272,-166.748520664441
1.381,104.220635318777,-167.016940630139
1.382,103.978789735817,-167.285435051402
1.383,103.73707849398,-167.554004454723
1.384,103.49550416231,-167.822649368349
1.385,103.254069355569,-168.091370322261
1.386,103.012776735523,-168.360167848158
1.387,102.771629012277,-168.629042479438
1.388,102.530628945624,-168.897994751184
1.389,102.289779346447,-169.167025200138
1.39,102.049083078151,-169.436134364691
1.391,101.80854305813,-169.705322784859
1.392,101.56816225928,-169.974591002267
1.393,101.327943711544,-170.243939560126
1.394,101.08789050351,-170.513369003219
1.395,100.848005784042,-170.782879877877
1.396,100.608292763961,-171.052472731961
1.397,100.36875471777,-171.322148114843
1.398,100.129394985433,-171.591906577384
1.399,99.8902169741962,-171.861748671912
1.4,99.6512241604614,-172.131674952207
1.401,99.412420091718,-172.401685973472
1.402,99.1738083885253,-172.67178229232
1.403,98.9353927465531,-172.941964466745
1.404,98.6971769386808,-173.212233056106
1.405,98.4591648171581,-173.482588621101
1.406,98.2213603158287,-173.753031723748
1.407,97.9837674524192,-174.02356292736
1.408,97.7463903308961,-174.294182796523
1.409,97.5092331438923,-174.564891897074
1.41,97.2723001752075,-174.835690796076
1.411,97.0355958023831,-175.106580061796
1.412,96.7991244993556,-175.37756026368
1.413,96.5628908391905,-175.648631972331
1.414,96.3268994969016,-175.91979575948
1.415,96.0911552523554,-176.191052197968
1.416,95.8556629932676,-176.462401861715
1.417,95.6204277182923,-176.733845325701
1.418,95.3854545402091,-177.005383165934
1.419,95.1507486892102,-177.277015959428
1.42,94.916315516294,-177.548744284179
1.421,94.6821604967652,-177.820568719133
1.422,94.4482892338497,-178.092489844166
1.423,94.2147074624256,-178.364508240053
1.424,93.9814210528771,-178.63662448844
1.425,93.7484360150736,-178.908839171823
1.426,93.515758502482,-179.181152873511
1.427,93.2833948164137,-179.453566177608
1.428,93.0513514104157,-179.726079668978
1.429,92.8196348948086,-179.998693933217
1.43,92.5882520413773,179.728590443373
1.431,92.3572097882237,179.455772873813
1.432,92.1265152447836,179.18285277048
1.433,91.8961756970185,178.909829545133
1.434,91.6661986127858,178.636702608945
1.435,91.436591647398,178.363471372531
1.436,91.2073626493767,178.090135245984
1.437,90.9785196664096,177.816693638898
1.438,90.7500709515201,177.543145960406
1.439,90.5220249694574,177.269491619206
1.44,90.2943904033173,176.995730023598
1.441,90.0671761614017,176.721860581513
1.442,89.8403913843304,176.447882700546
1.443,89.6140454524114,176.173795787987
1.444,89.388147993286,175.899599250858
1.445,89.1627088898565,175.625292495944
1.446,88.9377382885104,175.350874929826
1.447,88.7132466076557,175.076345958916
1.448,88.4892445465784,174.80170498949
1.449,88.2657430946377,174.526951427727
1.45,88.0427535408152,174.252084679737
1.451,87.820287483632,173.977104151602
1.452,87.5983568414524,173.702009249409
1.453,87.3769738631898,173.426799379287
1.454,87.1561511394354,173.151473947442
1.455,86.9359016140275,172.876032360196
1.456,86.7162385960838,172.600474024021
1.457,86.4971757725155,172.324798345578
1.458,86.2787272210495,172.049004731753
1.459,86.0609074237794,171.773092589699
1.46,85.843731281274,171.497061326868
1.461,85.6272141272658,171.220910351056
1.462,85.411371743953,170.944639070438
1.463,85.1962203779387,170.668246893606
1.464,84.9817767568443,170.391733229616
1.465,84.7680581066262,170.115097488017
1.466,84.5550821696335,169.838339078901
1.467,84.3428672234408,169.56145741294
1.468,84.1314321004996,169.284451901425
1.469,83.920796208644,169.00732195631
1.47,83.7109795524998,168.730066990254
1.471,83.5020027558393,168.452686416661
1.472,83.293887084934,168.175179649723
1.473,83.0866544729539,167.897546104465
1.474,82.8803275454712,167.619785196785
1.475,82.6749296471249,167.3418963435
1.476,82.4704848695089,167.063878962386
1.477,82.267018080349,166.785732472229
1.478,82.0645549540378,166.507456292861
1.479,81.863122003602,166.229049845214
1.48,81.6627466141805,165.950512551356
1.481,81.4634570780956,165.671843834544
1.482,81.2652826316068,165.393043119267
1.483,81.0682534934421,165.11410983129
1.484,80.872400905203,164.835043397706
1.485,80.6777571737554,164.55584324698
1.486,80.4843557157149,164.276508808993
1.487,80.2922311041509,163.997039515099
1.488,80.1014191176346,163.717434798163
1.489,79.9119567917716,163.437694092615
1.49,79.7238824733628,163.157816834499
1.491,79.5372358773525,162.877802461519
1.492,79.3520581467261,162.597650413093
1.493,79.1683919155402,162.317360130399
1.494,78.986281375272,162.036931056426
1.495,78.8057723446928,161.756362636028
1.496,78.6269123434824,161.475654315968
1.497,78.4497506698181,161.194805544979
1.498,78.2743384821852,160.913815773807
1.499,78.1007288856801,160.632684455267
1.5,77.9289770230864,160.351411044295
1.501,77.7591401710357,160.069994998002
1.502,77.5912778415788,159.788435775725
1.503,77.4254518895224,159.506732839081
1.504,77.2617266259085,159.224885652022
1.505,77.1001689380463,158.942893680888
1.506,76.9408484165316,158.660756394462
1.507,76.7838374897278,158.378473264024
1.508,76.6292115662127,158.09604376341
1.509,76.4770491857401,157.813467369063
1.51,76.3274321792985,157.530743560089
1.511,76.1804458389087,157.247871818318
1.512,76.0361790978363,156.964851628356
1.513,75.8947247219609,156.681682477645
1.514,75.7561795130978,156.398363856517
1.515,75.6206445251311,156.114895258256
1.516,75.4882252938888,155.831276179152
1.517,75.3590320817652,155.547506118561
1.518,75.2331801381797,155.263584578966
1.519,75.1107899770479,154.979511066031
1.52,74.9919876725408,154.695285088664
1.521,74.8769051745183,154.410906159075
1.522,74.7656806451317,154.12637379284
1.523,74.6584588182246,153.841687508953
1.524,74.5553913832982,153.556846829897
1.525,74.4566373959553,153.271851281694
1.526,74.3623637169132,152.986700393976
1.527,74.272745481841,152.701393700041
1.528,74.1879666044943,152.415930736916
1.529,74.1082203158209,152.130311045421
1.53,74.0337097419559,151.844534170227
1.531,73.964648524285,151.558599659925
1.532,73.9012614850344,151.272507067084
1.533,73.8437853421555,150.986255948317
1.534,73.7924694776169,150.699845864342
1.535,73.7475767635804,150.41327638005
1.536,73.7093844513445,150.126547064566
1.537,73.6781851283809,149.839657491314
1.538,73.6542877492693,149.552607238082
1.539,73.6380187468629,149.265395887089
1.54,73.6297232305809,148.978023025047
1.541,73.6297662793532,148.690488243227
1.542,73.6385343374034,148.402791137528
1.543,73.6564367217909,148.11493130854
1.544,73.6839072514087,147.82690836161
1.545,73.721406007975,147.53872190691
1.546,73.7694212404566,147.250371559505
1.547,73.8284714253139,146.961856939415
1.548,73.8991074959575,146.673177671689
1.549,73.9819152558712,146.384333386467
1.55,74.0775179909282,146.095323719048
1.551,74.1865792975416,145.806148309962
1.552,74.309806144385,145.516806805033
1.553,74.4479521864827,145.227298855451
1.554,74.601821351452,144.937624117838
1.555,74.7722717185087,144.647782254317
1.556,74.9602197114748,144.357772932582
1.557,75.1666446272997,144.067595825964
1.558,75.3925935214278,143.777250613503
1.559,75.639186470511,143.486736980016
1.56,75.9076222312357,143.196054616168
1.561,76.1991843111341,142.905203218537
1.562,76.5152474627405,142.614182489687
1.563,76.8572846059018,142.322992138239
1.564,77.2268741737822,142.031631878936
1.565,77.6257078653259,141.740101432719
1.566,78.0555987697096,141.44840052679
1.567,78.5184898053347,141.156528894688
1.568,79.0164623857055,140.864486276358
1.569,79.5517451852308,140.572272418218
1.57,80.1267228273339,140.279887073232
1.571,80.7439442526319,139.987330000979
1.572,81.4061304432107,139.694600967727
1.573,82.1161810767422,139.401699746497
1.574,82.8771795575336,139.108626117138
1.575,83.6923957167113,138.815379866398
1.576,84.5652852870786,138.521960787989
1.577,85.4994850371421,138.228368682666
1.578,86.4988021929038,137.934603358287
1.579,87.5671964882011,137.640664629893
1.58,88.70875287356,137.346552319773
1.581,89.9276425972015,137.052266257534
1.582,91.2280700801877,136.757806280175
1.583,92.6142027877815,136.463172232151
1.584,94.0900812197959,136.168363965451
1.585,95.6595062981099,135.873381339661
1.586,97.3259019401807,135.578224222037
1.587,99.0921516152399,135.282892487575
1.588,100.960409333679,134.987386019077
1.589,102.931887946665,134.691704707227
1.59,105.006630890079,134.395848450654
1.591,107.183277519469,134.099817156004
1.592,109.458836669147,133.803610738009
1.593,111.828487478096,133.507229119555
1.594,114.285430019055,133.21067223175
1.595,116.820809785692,132.913940013995
1.596,119.423738543831,132.617032414046
1.597,122.081428619274,132.319949388091
1.598,124.779448207052,132.02269090081
1.599,127.502092527831,131.725256925443
1.6,130.232851443337,131.427647443862
1.601,132.954941052818,131.129862446633
1.602,135.651857550811,130.831901933083
1.603,138.307908313274,130.533765911369
1.604,140.90867856773,130.23545439854
1.605,143.441401302765,129.936967420603
1.606,145.895211190862,129.638305012593
1.607,148.261277509397,129.339467218628
1.608,150.532823774567,129.040454091983
1.609,152.705051246705,128.741265695147
1.61,154.774988851618,128.441902099892
1.611,156.741293570899,128.142363387328
1.612,158.604023806521,127.842649647974
1.613,160.364404715105,127.542760981815
1.614,162.024600092596,127.242697498364
1.615,163.587500906507,126.942459316723
1.616,165.056536567864,126.642046565647
1.617,166.435511787316,126.341459383596
1.618,167.728469442771,126.040697918804
1.619,168.939578240267,125.739762329329
1.62,170.073042948531,125.438652783117
1.621,171.133034481845,125.137369458058
1.622,172.123636953789,124.83591254204
1.623,173.048808905807,124.534282233011
1.624,173.912356135642,124.232478739028
1.625,174.717913842833,123.930502278319
1.626,175.468936124886,123.62835307933
1.627,176.168691168364,123.326031380786
1.628,176.820260766615,123.023537431736
1.629,177.426543051371,122.720871491612
1.63,177.990257546093,122.418033830276
1.631,178.513951835213,122.115024728073
1.632,179.000009297979,121.811844475879
1.633,179.45065748194,121.50849337515
1.634,179.867976793153,121.204971737974
1.635,-179.746090738289,120.901279887111
1.636,-179.389732794383,120.597418156045
1.637,-179.061258333428,120.293386889031
1.638,-178.759089469606,119.989186441132
1.639,-178.481753725055,119.684817178271
1.64,-178.227876688693,119.380279477269
1.641,-177.99617509886,119.075573725888
1.642,-177.785450354088,118.770700322873
1.643,-177.594582447142,118.465659677989
1.644,-177.42252431087,118.160452212064
1.645,-177.268296559973,117.855078357023
1.646,-177.130982609896,117.549538555929
1.647,-177.009724152318,117.243833263013
1.648,-176.903716965917,116.937962943716
1.649,-176.812207040889,116.631928074714
1.65,-176.734486995989,116.325729143961
1.651,-176.669892767497,116.019366650709
1.652,-176.617800550331,115.712841105548
1.653,-176.577623972521,115.40615303043
1.654,-176.548811485324,115.099302958698
1.655,-176.530843952345,114.792291435111
1.656,-176.523232422158,114.485119015874
1.657,-176.525516069976,114.177786268659
1.658,-176.537260295,113.870293772628
1.659,-176.558054961064,113.562642118456
1.66,-176.587512769143,113.254831908351
1.661,-176.625267751214,112.946863756073
1.662,-176.670973875755,112.638738286953
1.663,-176.724303756006,112.330456137909
1.664,-176.784947452769,112.022017957461
1.665,-176.852611364279,111.713424405745
1.666,-176.927017196209,111.404676154526
1.667,-177.007901005522,111.09577388721
1.668,-177.095012312344,110.78671829885
1.669,-177.188113274552,110.47751009616
1.67,-177.286977920189,110.168149997517
1.671,-177.391391433248,109.85863873297
1.672,-177.501149488692,109.548977044243
1.673,-177.616057632978,109.239165684735
1.674,-177.735930706603,108.929205419524
1.675,-177.8605923055,108.619097025368
1.676,-177.989874278393,108.308841290698
1.677,-178.123616257402,107.99843901562
1.678,-178.261665219459,107.687891011904
1.679,-178.403875076264,107.377198102983
1.68,-178.550106290702,107.066361123944
1.681,-178.700225517802,106.755380921515
1.682,-178.854105268477,106.444258354055
1.683,-179.011623594422,106.132994291543
1.684,-179.172663792659,105.821589615564
1.685,-179.33711412837,105.510045219286
1.686,-179.504867574725,105.198362007453
1.687,-179.675821568529,104.886540896357
1.688,-179.849877780618,104.574582813818
1.689,179.973058100023,104.262488699167
1.69,179.793076569336,103.950259503215
1.691,179.610264499317,103.637896188229
1.692,179.424705317997,103.325399727905
1.693,179.236479179019,103.01277110734
1.694,179.045663121472,102.700011322996
1.695,178.852331220638,102.387121382671
1.696,178.656554730235,102.074102305463
1.697,178.458402216685,101.760955121734
1.698,178.257939685939,101.447680873071
1.699,178.055230703305,101.134280612245
1.7,177.850336506736,100.820755403174
1.701,177.643316113972,100.507106320874
1.702,177.434226423923,100.193334451417
1.703,177.223122312642,99.8794408918827
1.704,177.010056724212,99.5654267503108
1.705,176.795080756867,99.2512931456493
1.706,176.578243744622,98.937041207703
1.707,176.359593334672,98.6226720770789
1.708,176.139175560834,98.3081869051307
1.709,175.917034913234,97.9935868539006
1.71,175.693214404481,97.6788730960605
1.711,175.467755632511,97.3640468148498
1.712,175.240698840314,97.0491092040134
1.713,175.012082972697,96.7340614677357
1.714,174.781945730267,96.4189048205751
1.715,174.550323620785,96.1036404873945
