"Freq [GHz]","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
1.201,58.7687586056603,-31.1382775486434
1.202,58.5915692707458,-31.3129447771982
1.203,58.414381270803,-31.487613179614
1.204,58.2371946685846,-31.6622827691157
1.205,58.0600095263274,-31.8369535589347
1.206,57.882825905754,-32.0116255623082
1.207,57.705643868074,-32.1862987924794
1.208,57.528463473985,-32.3609732626975
1.209,57.3512847836736,-32.5356489862175
1.21,57.174107856817,-32.7103259762998
1.211,56.9969327525841,-32.8850042462111
1.212,56.8197595296363,-33.0596838092232
1.213,56.6425882461294,-33.2343646786136
1.214,56.4654189597141,-33.4090468676652
1.215,56.288251727538,-33.5837303896664
1.216,56.1110866062462,-33.7584152579106
1.217,55.9339236519828,-33.9331014856967
1.218,55.7567629203922,-34.1077890863286
1.219,55.5796044666204,-34.2824780731154
1.22,55.4024483453161,-34.4571684593711
1.221,55.2252946106323,-34.6318602584145
1.222,55.0481433162272,-34.8065534835694
1.223,54.8709945152657,-34.9812481481643
1.224,54.693848260421,-35.1559442655325
1.225,54.5167046038752,-35.3306418490118
1.226,54.3395635973215,-35.5053409119445
1.227,54.1624252919649,-35.6800414676774
1.228,53.9852897385237,-35.8547435295618
1.229,53.808156987231,-36.0294471109532
1.23,53.6310270878359,-36.2041522252113
1.231,53.453900089605,-36.3788588857001
1.232,53.2767760413237,-36.5535671057876
1.233,53.0996549912975,-36.7282768988457
1.234,52.9225369873534,-36.9029882782505
1.235,52.7454220768417,-37.0777012573817
1.236,52.5683103066367,-37.2524158496229
1.237,52.3912017231387,-37.4271320683615
1.238,52.2140963722752,-37.6018499269883
1.239,52.0369942995023,-37.7765694388978
1.24,51.859895549806,-37.9512906174881
1.241,51.682800167704,-38.1260134761604
1.242,51.5057081972469,-38.3007380283195
1.243,51.3286196820197,-38.4754642873733
1.244,51.1515346651431,-38.650192266733
1.245,50.9744531892752,-38.8249219798128
1.246,50.797375296613,-38.9996534400299
1.247,50.6203010288937,-39.1743866608047
1.248,50.4432304273961,-39.3491216555602
1.249,50.2661635329423,-39.5238584377223
1.25,50.0891003858993,-39.6985970207196
1.251,49.91204102618,-39.8733374179833
1.252,49.7349854932454,-40.0480796429475
1.253,49.5579338261054,-40.2228237090484
1.254,49.3808860633209,-40.3975696297248
1.255,49.2038422430049,-40.5723174184178
1.256,49.0268024028244,-40.7470670885709
1.257,48.8497665800017,-40.9218186536296
1.258,48.6727348113158,-41.0965721270417
1.259,48.4957071331044,-41.2713275222569
1.26,48.3186835812649,-41.4460848527271
1.261,48.1416641912564,-41.6208441319059
1.262,47.9646489981011,-41.7956053732487
1.263,47.7876380363859,-41.9703685902127
1.264,47.6106313402638,-42.145133796257
1.265,47.4336289434556,-42.319901004842
1.266,47.2566308792516,-42.4946702294296
1.267,47.0796371805129,-42.6694414834835
1.268,46.9026478796734,-42.8442147804684
1.269,46.7256630087407,-43.0189901338505
1.27,46.5486825992989,-43.1937675570971
1.271,46.3717066825085,-43.3685470636768
1.272,46.1947352891097,-43.5433286670592
1.273,46.0177684494228,-43.7181123807149
1.274,45.8408061933505,-43.8928982181154
1.275,45.6638485503793,-44.067686192733
1.276,45.4868955495809,-44.242476318041
1.277,45.3099472196141,-44.4172686075132
1.278,45.1330035887267,-44.5920630746239
1.279,44.9560646847562,-44.7668597328483
1.28,44.7791305351324,-44.941658595662
1.281,44.6022011668787,-45.1164596765407
1.282,44.4252766066136,-45.2912629889608
1.283,44.2483568805523,-45.4660685463986
1.284,44.0714420145088,-45.6408763623311
1.285,43.894532033897,-45.8156864502348
1.286,43.7176269637329,-45.9904988235866
1.287,43.5407268286355,-46.1653134958632
1.288,43.3638316528295,-46.3401304805414
1.289,43.1869414601461,-46.5149497910976
1.29,43.0100562740247,-46.689771441008
1.291,42.8331761175154,-46.8645954437485
1.292,42.6563010132797,-47.0394218127945
1.293,42.4794309835926,-47.2142505616209
1.294,42.3025660503445,-47.3890817037022
1.295,42.1257062350423,-47.5639152525122
1.296,41.9488515588117,-47.7387512215238
1.297,41.7720020423984,-47.9135896242095
1.298,41.5951577061702,-48.0884304740406
1.299,41.4183185701181,-48.2632737844876
1.3,41.2414846538589,-48.4381195690201
1.301,41.0646559766358,-48.6129678411063
1.302,40.8878325573211,-48.7878186142138
1.303,40.7110144144172,-48.9626719018084
1.304,40.5342015660585,-49.1375277173549
1.305,40.3573940300134,-49.3123860743168
1.306,40.1805918236856,-49.487246986156
1.307,40.0037949641158,-49.6621104663329
1.308,39.8270034679837,-49.8369765283064
1.309,39.6502173516097,-50.0118451855337
1.31,39.4734366309562,-50.1867164514701
1.311,39.2966613216297,-50.3615903395695
1.312,39.1198914388823,-50.5364668632836
1.313,38.9431269976137,-50.7113460360622
1.314,38.7663680123724,-50.886227871353
1.315,38.589614497358,-51.0611123826019
1.316,38.4128664664225,-51.2359995832524
1.317,38.236123933072,-51.4108894867457
1.318,38.0593869104688,-51.5857821065208
1.319,37.8826554114327,-51.7606774560145
1.32,37.705929448443,-51.9355755486607
1.321,37.5292090336401,-52.1104763978912
1.322,37.352494178827,-52.2853800171349
1.323,37.1757848954716,-52.4602864198182
1.324,36.9990811947077,-52.6351956193648
1.325,36.8223830873374,-52.8101076291953
1.326,36.6456905838322,-52.9850224627278
1.327,36.4690036943351,-53.1599401333771
1.328,36.2923224286624,-53.3348606545552
1.329,36.115646796305,-53.509784039671
1.33,35.9389768064305,-53.6847103021299
1.331,35.7623124678848,-53.8596394553345
1.332,35.5856537891937,-54.0345715126838
1.333,35.4090007785647,-54.2095064875735
1.334,35.232353443889,-54.3844443933959
1.335,35.0557117927425,-54.5593852435396
1.336,34.8790758323884,-54.73432905139
1.337,34.7024455697783,-54.9092758303282
1.338,34.525821011554,-55.0842255937321
1.339,34.3492021640495,-55.2591783549756
1.34,34.1725890332924,-55.4341341274287
1.341,33.9959816250058,-55.6090929244574
1.342,33.81937994461,-55.7840547594239
1.343,33.6427839972242,-55.9590196456861
1.344,33.4661937876678,-56.1339875965978
1.345,33.2896093204631,-56.3089586255085
1.346,33.1130305998358,-56.4839327457636
1.347,32.9364576297178,-56.6589099707039
1.348,32.7598904137481,-56.833890313666
1.349,32.5833289552748,-57.0088737879817
1.35,32.4067732573572,-57.1838604069785
1.351,32.2302233227666,-57.3588501839791
1.352,32.0536791539889,-57.5338431323015
1.353,31.8771407532258,-57.708839265259
1.354,31.7006081223966,-57.8838385961599
1.355,31.5240812631399,-58.0588411383077
1.356,31.3475601768155,-58.2338469050009
1.357,31.1710448645056,-58.4088559095329
1.358,30.994535327017,-58.5838681651919
1.359,30.8180315648827,-58.7588836852611
1.36,30.6415335783632,-58.9339024830183
1.361,30.4650413674487,-59.108924571736
1.362,30.2885549318603,-59.2839499646812
1.363,30.1120742710523,-59.4589786751155
1.364,29.9355993842131,-59.6340107162952
1.365,29.7591302702676,-59.8090461014706
1.366,29.5826669278785,-59.9840848438866
1.367,29.4062093554479,-60.1591269567822
1.368,29.2297575511193,-60.3341724533907
1.369,29.0533115127789,-60.5092213469395
1.37,28.8768712380575,-60.6842736506501
1.371,28.7004367243323,-60.8593293777379
1.372,28.5240079687282,-61.0343885414122
1.373,28.3475849681196,-61.2094511548764
1.374,28.1711677191321,-61.3845172313274
1.375,27.9947562181444,-61.559586783956
1.376,27.8183504612894,-61.7346598259467
1.377,27.6419504444562,-61.9097363704773
1.378,27.4655561632918,-62.0848164307195
1.379,27.2891676132025,-62.2599000198383
1.38,27.1127847893559,-62.4349871509921
1.381,26.9364076866821,-62.6100778373325
1.382,26.7600362998756,-62.7851720920046
1.383,26.583670623397,-62.9602699281466
1.384,26.4073106514744,-63.1353713588898
1.385,26.230956378105,-63.3104763973587
1.386,26.0546077970572,-63.4855850566706
1.387,25.8782649018718,-63.6606973499357
1.388,25.7019276858633,-63.8358132902576
1.389,25.5255961421224,-64.0109328907321
1.39,25.3492702635169,-64.1860561644479
1.391,25.1729500426936,-64.3611831244866
1.392,24.9966354720797,-64.5363137839223
1.393,24.8203265438846,-64.7114481558216
1.394,24.6440232501015,-64.8865862532437
1.395,24.4677255825089,-65.0617280892399
1.396,24.2914335326721,-65.2368736768544
1.397,24.115147091945,-65.4120230291233
1.398,23.9388662514714,-65.5871761590751
1.399,23.7625910021871,-65.7623330797303
1.4,23.5863213348207,-65.9374938041018
1.401,23.410057239896,-66.1126583451943
1.402,23.2337987077328,-66.2878267160047
1.403,23.0575457284493,-66.4629989295215
1.404,22.8812982919626,-66.6381749987254
1.405,22.7050563879912,-66.8133549365887
1.406,22.5288200060563,-66.9885387560756
1.407,22.352589135483,-67.1637264701417
1.408,22.1763637654021,-67.3389180917345
1.409,22.0001438847519,-67.514113633793
1.41,21.823929482279,-67.6893131092474
1.411,21.6477205465409,-67.8645165310197
1.412,21.4715170659063,-68.0397239120231
1.413,21.2953190285577,-68.2149352651621
1.414,21.1191264224921,-68.3901506033327
1.415,20.9429392355234,-68.5653699394214
1.416,20.7667574552829,-68.7405932863066
1.417,20.5905810692214,-68.9158206568575
1.418,20.4144100646107,-69.0910520639342
1.419,20.2382444285451,-69.2662875203876
1.42,20.0620841479426,-69.4415270390599
1.421,19.8859292095465,-69.6167706327839
1.422,19.7097795999273,-69.7920183143831
1.423,19.5336353054835,-69.9672700966719
1.424,19.3574963124436,-70.1425259924551
1.425,19.1813626068673,-70.3177860145282
1.426,19.0052341746473,-70.4930501756774
1.427,18.82911100151,-70.6683184886791
1.428,18.6529930730181,-70.8435909663003
1.429,18.476880374571,-71.0188676212983
1.43,18.3007728914067,-71.1941484664207
1.431,18.1246706086034,-71.3694335144052
1.432,17.9485735110807,-71.54472277798
1.433,17.7724815836009,-71.7200162698631
1.434,17.5963948107709,-71.8953140027627
1.435,17.4203131770432,-72.0706159893771
1.436,17.2442366667174,-72.2459222423944
1.437,17.0681652639418,-72.4212327744927
1.438,16.8920989527145,-72.5965475983398
1.439,16.7160377168851,-72.7718667265935
1.44,16.5399815401561,-72.9471901719012
1.441,16.363930406084,-73.1225179468999
1.442,16.1878842980809,-73.2978500642163
1.443,16.0118431994159,-73.4731865364667
1.444,15.8358070932163,-73.6485273762568
1.445,15.6597759624693,-73.8238725961819
1.446,15.4837497900231,-73.9992222088265
1.447,15.3077285585883,-74.1745762267645
1.448,15.1317122507392,-74.3499346625593
1.449,14.9557008489155,-74.5252975287631
1.45,14.7796943354231,-74.7006648379177
1.451,14.603692692436,-74.8760366025538
1.452,14.4276959019972,-75.0514128351912
1.453,14.2517039460202,-75.2267935483387
1.454,14.0757168062905,-75.4021787544941
1.455,13.8997344644667,-75.577568466144
1.456,13.7237569020818,-75.7529626957641
1.457,13.5477841005445,-75.9283614558187
1.458,13.3718160411408,-76.1037647587606
1.459,13.195852705035,-76.279172617032
1.46,13.019894073271,-76.454585043063
1.461,12.8439401267739,-76.6300020492728
1.462,12.6679908463508,-76.8054236480688
1.463,12.4920462126925,-76.9808498518471
1.464,12.3161062063745,-77.1562806729922
1.465,12.1401708078585,-77.3317161238769
1.466,11.9642399974936,-77.5071562168624
1.467,11.7883137555171,-77.6826009642981
1.468,11.6123920620567,-77.8580503785217
1.469,11.4364748971307,-78.0335044718591
1.47,11.2605622406502,-78.2089632566243
1.471,11.0846540724194,-78.3844267451194
1.472,10.9087503721377,-78.5598949496344
1.473,10.7328511194003,-78.7353678824475
1.474,10.5569562936997,-78.9108455558247
1.475,10.3810658744268,-79.0863279820198
1.476,10.2051798408722,-79.2618151732746
1.477,10.0292981722275,-79.4373071418185
1.478,9.85342084758606,-79.6128038998689
1.479,9.67754784594471,-79.7883054596306
1.48,9.50167914620465,-79.9638118332963
1.481,9.32581472717271,-80.1393230330459
1.482,9.14995456756233,-80.3148390710474
1.483,8.97409864599517,-80.4903599594558
1.484,8.79824694100185,-80.6658857104137
1.485,8.62239943102323,-80.8414163360512
1.486,8.44655609441155,-81.0169518484858
1.487,8.27071690943182,-81.1924922598219
1.488,8.09488185426247,-81.3680375821518
1.489,7.91905090699697,-81.5435878275544
1.49,7.74322404564452,-81.7191430080961
1.491,7.56740124813163,-81.8947031358304
1.492,7.39158249230286,-82.0702682227978
1.493,7.21576775592214,-82.2458382810258
1.494,7.03995701667367,-82.421413322529
1.495,6.86415025216329,-82.5969933593089
1.496,6.68834743991938,-82.7725784033538
1.497,6.51254855739394,-82.948168466639
1.498,6.33675358196377,-83.1237635611265
1.499,6.16096249093153,-83.2993636987651
1.5,5.98517526152673,-83.4749688914904
1.501,5.80939187090684,-83.6505791512244
1.502,5.63361229615827,-83.8261944898762
1.503,5.45783651429775,-84.0018149193409
1.504,5.28206450227282,-84.1774404515007
1.505,5.10629623696324,-84.3530710982241
1.506,4.93053169518215,-84.5287068713658
1.507,4.75477085367666,-84.7043477827673
1.508,4.57901368912913,-84.8799938442563
1.509,4.40326017815838,-85.0556450676469
1.51,4.2275102973202,-85.2313014647394
1.511,4.05176402310877,-85.4069630473205
1.512,3.87602133195759,-85.5826298271629
