Freq,Milled,HFSS,Tapered
2.261,63.267933,140.7479535,-67.77439148
2.262,62.916344,140.5660202,-67.9805275
2.263,62.741447,140.3840759,-68.18669843
2.264,62.701431,140.2021206,-68.39290431
2.265,62.548851,140.0201543,-68.5991452
2.266,62.472683,139.8381769,-68.80542116
2.267,62.462135,139.6561885,-69.01173223
2.268,62.037365,139.4741891,-69.21807848
2.269,61.876705,139.2921785,-69.42445996
2.27,61.607822,139.1101569,-69.63087673
2.271,61.7687,138.9281243,-69.83732883
2.272,61.632732,138.7460805,-70.04381633
2.273,61.229893,138.5640257,-70.25033927
2.274,61.299965,138.3819597,-70.45689772
2.275,61.074467,138.1998826,-70.66349173
2.276,61.060547,138.0177944,-70.87012135
2.277,60.595047,137.8356951,-71.07678665
2.278,60.445534,137.6535846,-71.28348767
2.279,60.510948,137.4714629,-71.49022447
2.28,60.156967,137.2893301,-71.69699711
2.281,60.295715,137.1071862,-71.90380564
2.282,60.014057,136.925031,-72.11065013
2.283,59.960484,136.7428646,-72.31753062
2.284,59.769764,136.5606871,-72.52444717
2.285,59.585316,136.3784983,-72.73139984
2.286,59.368382,136.1962983,-72.93838869
2.287,59.346703,136.0140871,-73.14541377
2.288,59.319885,135.8318646,-73.35247514
2.289,58.963036,135.6496309,-73.55957286
2.29,59.001831,135.4673859,-73.76670698
2.291,58.684986,135.2851297,-73.97387756
2.292,58.485367,135.1028622,-74.18108467
2.293,58.353516,134.9205834,-74.38832834
2.294,58.310513,134.7382932,-74.59560865
2.295,58.249805,134.5559918,-74.80292566
2.296,57.839962,134.3736791,-75.01027941
2.297,57.761395,134.191355,-75.21766997
2.298,57.572224,134.0090196,-75.42509739
2.299,57.634373,133.8266728,-75.63256174
2.3,57.451012,133.6443147,-75.84006307
2.301,57.091606,133.4619452,-76.04760144
2.302,57.035988,133.2795644,-76.25517691
2.303,57.001911,133.0971721,-76.46278954
2.304,56.795345,132.9147685,-76.67043938
2.305,56.64959,132.7323534,-76.8781265
2.306,56.532455,132.5499269,-77.08585096
2.307,56.282356,132.367489,-77.29361281
2.308,56.164696,132.1850396,-77.50141211
2.309,55.99258,132.0025788,-77.70924892
2.31,56.250275,131.8201066,-77.91712331
2.311,55.656418,131.6376228,-78.12503534
2.312,55.395138,131.4551276,-78.33298505
2.313,55.394577,131.2726209,-78.54097252
2.314,55.377483,131.0901027,-78.7489978
2.315,55.21209,130.907573,-78.95706095
2.316,55.14246,130.7250318,-79.16516204
2.317,54.703465,130.542479,-79.37330112
2.318,54.67421,130.3599147,-79.58147825
2.319,54.421143,130.1773388,-79.7896935
2.32,54.369179,129.9947514,-79.99794693
2.321,54.162758,129.8121523,-80.20623859
2.322,54.089767,129.6295417,-80.41456856
2.323,53.878727,129.4469196,-80.62293688
2.324,53.74408,129.2642858,-80.83134363
2.325,53.799812,129.0816403,-81.03978886
2.326,53.661228,128.8989833,-81.24827263
2.327,53.315876,128.7163146,-81.45679501
2.328,53.046951,128.5336343,-81.66535606
2.329,53.18256,128.3509423,-81.87395584
2.33,52.811062,128.1682386,-82.08259442
2.331,52.939884,127.9855233,-82.29127185
2.332,52.634529,127.8027963,-82.4999882
2.333,52.541138,127.6200575,-82.70874353
2.334,52.407173,127.4373071,-82.91753791
2.335,52.227371,127.2545449,-83.12637139
2.336,52.172665,127.071771,-83.33524405
2.337,51.883598,126.8889853,-83.54415594
2.338,51.549351,126.7061879,-83.75310712
2.339,51.600483,126.5233787,-83.96209767
2.34,51.555389,126.3405577,-84.17112764
2.341,51.135189,126.157725,-84.3801971
2.342,51.289314,125.9748804,-84.58930611
2.343,50.97897,125.792024,-84.79845473
2.344,50.900536,125.6091558,-85.00764304
2.345,50.903515,125.4262758,-85.2168711
2.346,50.730587,125.2433839,-85.42613896
2.347,50.36134,125.0604801,-85.6354467
2.348,50.191856,124.8775645,-85.84479437
2.349,49.988972,124.694637,-86.05418205
2.35,50.019794,124.5116977,-86.2636098
2.351,49.686367,124.3287464,-86.47307769
2.352,49.63229,124.1457832,-86.68258577
2.353,49.561081,123.962808,-86.89213412
2.354,49.446541,123.779821,-87.10172281
2.355,49.295921,123.5968219,-87.31135189
2.356,49.247364,123.413811,-87.52102143
2.357,48.944778,123.230788,-87.7307315
2.358,48.602016,123.0477531,-87.94048217
2.359,48.595314,122.8647061,-88.1502735
2.36,48.600704,122.6816472,-88.36010556
2.361,48.452038,122.4985762,-88.56997842
2.362,48.164864,122.3154932,-88.77989214
2.363,48.135189,122.1323982,-88.98984678
2.364,47.827019,121.9492911,-89.19984243
2.365,47.589642,121.766172,-89.40987914
2.366,47.476547,121.5830407,-89.61995698
2.367,47.435127,121.3998974,-89.83007602
2.368,47.27858,121.216742,-90.04023633
2.369,46.942657,121.0335745,-90.25043797
2.37,46.919758,120.8503948,-90.46068101
2.371,46.760963,120.667203,-90.67096553
2.372,46.589123,120.4839991,-90.88129159
2.373,46.465763,120.300783,-91.09165926
2.374,46.550804,120.1175547,-91.3020686
2.375,46.229671,119.9343142,-91.51251969
2.376,46.305183,119.7510615,-91.7230126
2.377,45.925682,119.5677967,-91.93354739
2.378,45.752758,119.3845196,-92.14412413
2.379,45.578232,119.2012302,-92.3547429
2.38,45.310425,119.0179287,-92.56540376
2.381,45.329422,118.8346148,-92.77610679
2.382,45.180443,118.6512887,-92.98685205
2.383,45.081417,118.4679504,-93.19763961
2.384,44.860306,118.2845997,-93.40846954
2.385,44.68663,118.1012367,-93.61934192
2.386,44.56216,117.9178614,-93.83025681
2.387,44.384544,117.7344737,-94.04121429
2.388,44.351406,117.5510738,-94.25221443
2.389,44.03653,117.3676614,-94.46325729
2.39,43.804619,117.1842367,-94.67434295
2.391,43.785572,117.0007996,-94.88547149
2.392,43.744457,116.8173501,-95.09664296
2.393,43.291527,116.6338882,-95.30785745
2.394,43.374237,116.4504139,-95.51911502
2.395,43.167896,116.2669272,-95.73041576
2.396,43.130585,116.083428,-95.94175972
2.397,43.005886,115.8999163,-96.15314698
2.398,42.758423,115.7163922,-96.36457762
2.399,42.762295,115.5328556,-96.57605171
2.4,42.580727,115.3493065,-96.78756932
2.401,42.686817,115.1657449,-96.99913052
2.402,42.340649,114.9821708,-97.21073539
2.403,42.19622,114.7985841,-97.422384
2.404,41.982113,114.6149849,-97.63407643
2.405,41.557079,114.4313731,-97.84581274
2.406,41.410507,114.2477488,-98.05759301
2.407,41.467373,114.0641118,-98.26941732
2.408,41.210384,113.8804623,-98.48128575
2.409,41.220173,113.6968001,-98.69319835
2.41,40.979084,113.5131254,-98.90515522
2.411,40.826889,113.329438,-99.11715642
2.412,40.515076,113.1457379,-99.32920203
2.413,40.643425,112.9620252,-99.54129212
2.414,40.196224,112.7782997,-99.75342677
2.415,40.361763,112.5945616,-99.96560606
2.416,39.961876,112.4108108,-100.1778301
2.417,39.74482,112.2270473,-100.3900988
2.418,39.834106,112.0432711,-100.6024125
2.419,39.614662,111.8594821,-100.8147711
2.42,39.257229,111.6756803,-101.0271747
2.421,39.4034,111.4918658,-101.2396234
2.422,39.09774,111.3080385,-101.4521172
2.423,39.11636,111.1241983,-101.6646564
2.424,38.722324,110.9403454,-101.8772408
2.425,38.653809,110.7564797,-102.0898706
2.426,38.730137,110.5726011,-102.3025459
2.427,38.474937,110.3887096,-102.5152668
2.428,38.180099,110.2048053,-102.7280333
2.429,38.253391,110.0208881,-102.9408455
2.43,37.854149,109.836958,-103.1537035
2.431,37.780048,109.653015,-103.3666074
2.432,37.505482,109.4690591,-103.5795572
2.433,37.678802,109.2850902,-103.792553
2.434,37.227055,109.1011084,-104.0055949
2.435,37.172913,108.9171137,-104.218683
2.436,37.196156,108.7331059,-104.4318174
2.437,37.024761,108.5490852,-104.6449981
2.438,36.877235,108.3650514,-104.8582253
2.439,36.477718,108.1810047,-105.0714989
2.44,36.578884,107.9969449,-105.2848191
2.441,36.276722,107.8128721,-105.498186
2.442,36.112267,107.6287862,-105.7115996
2.443,36.052761,107.4446872,-105.9250601
2.444,36.051407,107.2605751,-106.1385674
2.445,35.690166,107.0764499,-106.3521218
2.446,35.428295,106.8923117,-106.5657232
2.447,35.48291,106.7081602,-106.7793717
2.448,35.18922,106.5239957,-106.9930675
2.449,35.197777,106.339818,-107.2068105
2.45,34.940113,106.1556271,-107.420601
2.451,34.787228,105.971423,-107.6344389
2.452,34.750881,105.7872057,-107.8483244
2.453,34.613667,105.6029752,-108.0622575
2.454,34.248917,105.4187314,-108.2762384
2.455,34.201214,105.2344744,-108.490267
2.456,33.817818,105.0502042,-108.7043435
2.457,33.587894,104.8659207,-108.918468
2.458,33.739883,104.6816238,-109.1326406
2.459,33.442642,104.4973137,-109.3468613
2.46,33.363564,104.3129903,-109.5611302
2.461,33.257286,104.1286535,-109.7754474
2.462,32.839989,103.9443034,-109.989813
2.463,32.951447,103.7599399,-110.2042271
2.464,32.772293,103.575563,-110.4186897
2.465,32.645508,103.3911728,-110.633201
2.466,32.509472,103.2067691,-110.8477609
2.467,32.295784,103.022352,-111.0623697
2.468,31.965183,102.8379215,-111.2770274
2.469,31.97397,102.6534775,-111.4917341
2.47,31.744473,102.46902,-111.7064899
2.471,31.816629,102.2845491,-111.9212948
2.472,31.557724,102.1000647,-112.1361489
2.473,31.340204,101.9155667,-112.3510524
2.474,31.194515,101.7310553,-112.5660052
2.475,31.001215,101.5465303,-112.7810076
2.476,30.965181,101.3619917,-112.9960596
2.477,30.832359,101.1774395,-113.2111612
2.478,30.525177,100.9928738,-113.4263126
2.479,30.148199,100.8082945,-113.6415139
2.48,30.418583,100.6237015,-113.856765
2.481,30.176968,100.4390949,-114.0720662
2.482,30.076155,100.2544747,-114.2874176
2.483,29.909422,100.0698408,-114.5028191
2.484,29.473577,99.88519323,-114.7182709
2.485,29.443533,99.70053195,-114.933773
2.486,29.30022,99.51585697,-115.1493257
2.487,29.29904,99.33116825,-115.3649289
2.488,28.995865,99.1464658,-115.5805827
2.489,28.966454,98.96174959,-115.7962873
2.49,28.642962,98.77701961,-116.0120427
2.491,28.478991,98.59227583,-116.2278491
2.492,28.508055,98.40751826,-116.4437064
2.493,28.224562,98.22274686,-116.6596148
2.494,28.138605,98.03796163,-116.8755744
2.495,27.985615,97.85316255,-117.0915853
2.496,27.886152,97.6683496,-117.3076475
2.497,28.02746,97.48352277,-117.5237612
2.498,27.625368,97.29868205,-117.7399265
2.499,27.299921,97.1138274,-117.9561434
2.5,27.291834,96.92895883,-118.172412
2.501,27.238398,96.74407631,-118.3887325
2.502,27.016523,96.55917983,-118.6051049
2.503,26.857567,96.37426938,-118.8215293
2.504,26.852694,96.18934493,-119.0380057
2.505,26.304531,96.00440647,-119.2545344
2.506,26.31745,95.81945398,-119.4711154
2.507,26.041546,95.63448746,-119.6877488
2.508,25.94973,95.44950687,-119.9044346
2.509,25.908539,95.26451221,-120.121173
2.51,25.793787,95.07950346,-120.3379641
2.511,25.450121,94.89448061,-120.5548079
2.512,25.485603,94.70944363,-120.7717046
2.513,25.136208,94.52439252,-120.9886542
2.514,25.245993,94.33932725,-121.2056569
2.515,24.836639,94.1542478,-121.4227127
2.516,24.454002,93.96915418,-121.6398217
2.517,24.751459,93.78404634,-121.8569841
2.518,24.512667,93.59892429,-122.0741999
2.519,24.408783,93.413788,-122.2914692
2.52,24.087708,93.22863745,-122.5087922
2.521,23.938,93.04347264,-122.7261688
2.522,23.767111,92.85829354,-122.9435992
2.523,23.719574,92.67310014,-123.1610836
2.524,23.485691,92.48789242,-123.378622
2.525,23.528873,92.30267036,-123.5962144
2.526,23.175224,92.11743395,-123.8138611
2.527,23.131575,91.93218317,-124.0315621
2.528,22.725412,91.746918,-124.2493174
2.529,22.92292,91.56163844,-124.4671273
2.53,22.768215,91.37634445,-124.6849917
2.531,22.467064,91.19103602,-124.9029108
2.532,22.2456,91.00571315,-125.1208847
2.533,22.213619,90.8203758,-125.3389135
2.534,21.868338,90.63502397,-125.5569973
2.535,21.89537,90.44965763,-125.7751362
2.536,21.708767,90.26427677,-125.9933302
2.537,21.551727,90.07888138,-126.2115796
2.538,21.311417,89.89347142,-126.4298843
2.539,21.04678,89.7080469,-126.6482445
2.54,21.320818,89.52260779,-126.8666603
2.541,20.979551,89.33715408,-127.0851318
2.542,20.795567,89.15168574,-127.3036591
2.543,20.606251,88.96620276,-127.5222423
2.544,20.265907,88.78070512,-127.7408815
2.545,20.435555,88.59519281,-127.9595767
2.546,20.017372,88.40966581,-128.1783282
2.547,19.950626,88.22412409,-128.3971359
2.548,19.870476,88.03856766,-128.6160001
2.549,19.672796,87.85299647,-128.8349208
2.55,19.642288,87.66741053,-129.053898
2.551,19.450363,87.48180981,-129.272932
2.552,19.261028,87.29619429,-129.4920228
2.553,19.124249,87.11056396,-129.7111705
2.554,18.739504,86.9249188,-129.9303752
2.555,18.723764,86.7392588,-130.1496371
2.556,18.376879,86.55358392,-130.3689562
2.557,18.396824,86.36789416,-130.5883326
2.558,18.525528,86.18218951,-130.8077665
2.559,18.07556,85.99646993,-131.0272579
2.56,17.815115,85.81073542,-131.2468069
2.561,17.641336,85.62498595,-131.4664137
2.562,17.668596,85.43922151,-131.6860784
2.563,17.399199,85.25344208,-131.905801
2.564,17.197617,85.06764765,-132.1255817
2.565,17.102926,84.88183819,-132.3454206
2.566,16.853586,84.69601369,-132.5653178
2.567,16.687473,84.51017413,-132.7852734
2.568,16.583918,84.32431949,-133.0052874
2.569,16.528269,84.13844975,-133.2253601
2.57,16.423361,83.9525649,-133.4454915
2.571,16.22677,83.76666492,-133.6656817
2.572,15.96438,83.58074979,-133.8859309
2.573,15.823819,83.39481948,-134.106239
2.574,15.60869,83.208874,-134.3266064
2.575,15.642769,83.02291331,-134.547033
2.576,15.298685,82.83693739,-134.7675189
2.577,15.138723,82.65094624,-134.9880644
2.578,15.054555,82.46493982,-135.2086694
2.579,14.970853,82.27891813,-135.4293341
2.58,14.65098,82.09288115,-135.6500586
2.581,14.457487,81.90682885,-135.8708431
2.582,14.402655,81.72076122,-136.0916875
2.583,14.497313,81.53467824,-136.3125921
2.584,14.223307,81.34857989,-136.533557
2.585,14.035211,81.16246616,-136.7545822
2.586,13.631165,80.97633702,-136.9756679
2.587,13.690036,80.79019245,-137.1968142
2.588,13.621794,80.60403245,-137.4180211
2.589,13.183367,80.41785698,-137.6392889
2.59,13.145142,80.23166604,-137.8606176
2.591,13.089141,80.0454596,-138.0820073
2.592,12.825004,79.85923764,-138.3034582
2.593,12.540221,79.67300014,-138.5249703
2.594,12.549438,79.4867471,-138.7465438
2.595,12.145716,79.30047848,-138.9681788
2.596,12.230952,79.11419427,-139.1898753
2.597,12.152719,78.92789445,-139.4116336
2.598,11.820768,78.74157901,-139.6334538
2.599,11.743802,78.55524792,-139.8553358
2.6,11.661666,78.36890116,-140.07728
2.601,11.561015,78.18253872,-140.2992863
2.602,11.140792,77.99616057,-140.5213548
2.603,11.170835,77.8097667,-140.7434858
2.604,10.905088,77.6233571,-140.9656793
2.605,10.912992,77.43693173,-141.1879355
2.606,10.499546,77.25049058,-141.4102544
2.607,10.294406,77.06403364,-141.6326362
2.608,10.226027,76.87756087,-141.8550809
2.609,9.8651094,76.69107228,-142.0775888
2.61,10.094859,76.50456783,-142.3001598
2.611,9.7980251,76.3180475,-142.5227943
2.612,9.7744827,76.13151128,-142.7454921
2.613,9.3836145,75.94495915,-142.9682536
2.614,9.3070068,75.75839109,-143.1910787
2.615,9.2550478,75.57180707,-143.4139677
2.616,9.0982752,75.38520709,-143.6369205
2.617,8.8384638,75.19859112,-143.8599375
2.618,8.5484734,75.01195914,-144.0830186
2.619,8.5043077,74.82531113,-144.3061639
2.62,8.1890697,74.63864708,-144.5293737
2.621,8.1153526,74.45196696,-144.7526481
2.622,8.0889568,74.26527075,-144.975987
2.623,8.0656071,74.07855844,-145.1993908
2.624,7.6304913,73.89183,-145.4228594
2.625,7.5643978,73.70508542,-145.646393
2.626,7.4335551,73.51832468,-145.8699918
2.627,7.2403011,73.33154775,-146.0936558
2.628,7.0240216,73.14475463,-146.3173852
2.629,6.8036151,72.95794528,-146.5411801
2.63,6.8166633,72.77111968,-146.7650406
2.631,6.6774006,72.58427783,-146.9889669
2.632,6.39223,72.3974197,-147.212959
2.633,6.0443134,72.21054526,-147.4370171
2.634,5.9727006,72.02365451,-147.6611413
2.635,6.1560926,71.83674741,-147.8853318
2.636,5.8348584,71.64982396,-148.1095886
2.637,5.6299024,71.46288412,-148.3339119
2.638,5.3120065,71.27592789,-148.5583018
2.639,5.1772828,71.08895524,-148.7827584
2.64,5.0939989,70.90196614,-149.0072819
2.641,5.0831118,70.71496059,-149.2318724
2.642,4.7240138,70.52793856,-149.4565299
2.643,4.7367988,70.34090004,-149.6812547
2.644,4.2568879,70.15384499,-149.9060469
2.645,4.3700018,69.96677341,-150.1309065
2.646,4.1303525,69.77968526,-150.3558338
2.647,3.9902153,69.59258054,-150.5808288
2.648,3.8371534,69.40545922,-150.8058916
2.649,3.7154577,69.21832128,-151.0310225
2.65,3.632807,69.0311667,-151.2562215
2.651,3.3354745,68.84399547,-151.4814887
2.652,3.0727844,68.65680755,-151.7068242
2.653,2.8674903,68.46960293,-151.9322283
2.654,2.8989377,68.2823816,-152.157701
2.655,2.6538332,68.09514353,-152.3832425
2.656,2.5684683,67.90788869,-152.6088528
2.657,2.4110067,67.72061708,-152.8345322
2.658,2.1382453,67.53332866,-153.0602807
2.659,2.1910481,67.34602343,-153.2860984
2.66,1.9519428,67.15870135,-153.5119856
2.661,1.8653409,66.97136241,-153.7379423
2.662,1.5366038,66.78400659,-153.9639687
2.663,1.2609391,66.59663387,-154.1900649
2.664,1.1122752,66.40924422,-154.4162309
2.665,1.046538,66.22183763,-154.6424671
2.666,0.89895749,66.03441408,-154.8687734
2.667,0.73779076,65.84697354,-155.09515
2.668,0.63228494,65.659516,-155.3215971
2.669,0.41426212,65.47204143,-155.5481148
2.67,0.38381228,65.28454982,-155.7747031
2.671,0.21717319,65.09704114,-156.0013624
2.672,-0.064139917,64.90951538,-156.2280926
2.673,-0.19982578,64.7219725,-156.4548939
2.674,-0.38652036,64.5344125,-156.6817664
2.675,-0.46154118,64.34683535,-156.9087103
2.676,-0.84335494,64.15924102,-157.1357257
2.677,-0.92394459,63.97162951,-157.3628128
2.678,-0.96275145,63.78400079,-157.5899717
2.679,-1.1291865,63.59635483,-157.8172024
2.68,-1.2664162,63.40869162,-158.0445052
2.681,-1.5318785,63.22101113,-158.2718802
2.682,-1.5086688,63.03331336,-158.4993275
2.683,-1.7305928,62.84559826,-158.7268472
2.684,-1.960408,62.65786583,-158.9544395
2.685,-2.2293115,62.47011604,-159.1821046
2.686,-2.294395,62.28234887,-159.4098425
2.687,-2.5444174,62.09456431,-159.6376533
2.688,-2.4260261,61.90676232,-159.8655373
2.689,-2.9060295,61.71894289,-160.0934946
2.69,-3.0121303,61.531106,-160.3215253
2.691,-3.1383765,61.34325162,-160.5496295
2.692,-3.4431512,61.15537974,-160.7778074
2.693,-3.5976563,60.96749034,-161.0060591
2.694,-3.9304192,60.77958339,-161.2343847
2.695,-3.8112268,60.59165887,-161.4627845
2.696,-4.05408,60.40371676,-161.6912584
2.697,-4.1187801,60.21575703,-161.9198068
2.698,-4.2232513,60.02777968,-162.1484296
2.699,-4.4380231,59.83978468,-162.377127
2.7,-4.7691207,59.651772,-162.6058993
2.701,-4.7084951,59.46374162,-162.8347465
2.702,-4.8062167,59.27569353,-163.0636687
2.703,-5.2295675,59.0876277,-163.2926661
2.704,-5.3248568,58.89954411,-163.5217388
2.705,-5.5181708,58.71144274,-163.7508871
2.706,-5.5296035,58.52332356,-163.9801109
2.707,-5.9160771,58.33518657,-164.2094105
2.708,-6.1192393,58.14703172,-164.438786
2.709,-6.3035264,57.95885901,-164.6682376
2.71,-6.1677794,57.77066842,-164.8977653
2.711,-6.6106462,57.58245991,-165.1273693
2.712,-6.5871921,57.39423347,-165.3570498
2.713,-6.711534,57.20598908,-165.5868069
2.714,-6.8308115,57.01772671,-165.8166408
2.715,-7.2920332,56.82944635,-166.0465515
2.716,-6.9898877,56.64114797,-166.2765393
2.717,-7.241581,56.45283156,-166.5066042
2.718,-7.8200512,56.26449708,-166.7367465
2.719,-7.814743,56.07614452,-166.9669662
2.72,-7.9393854,55.88777385,-167.1972635
2.721,-8.1260633,55.69938506,-167.4276386
2.722,-8.1501942,55.51097812,-167.6580915
2.723,-8.3907146,55.32255301,-167.8886225
2.724,-8.5170403,55.13410971,-168.1192317
2.725,-8.7778883,54.9456482,-168.3499192
2.726,-8.9863243,54.75716845,-168.5806851
2.727,-8.9673033,54.56867045,-168.8115297
2.728,-9.3723707,54.38015417,-169.042453
2.729,-9.5020571,54.19161958,-169.2734552
2.73,-9.490036,54.00306668,-169.5045364
2.731,-9.7320566,53.81449543,-169.7356968
2.732,-9.8773384,53.62590582,-169.9669366
2.733,-10.189804,53.43729781,-170.1982559
2.734,-10.32935,53.2486714,-170.4296547
2.735,-10.400054,53.06002656,-170.6611334
2.736,-10.851782,52.87136326,-170.892692
2.737,-11.007654,52.68268149,-171.1243306
2.738,-10.96434,52.49398121,-171.3560494
2.739,-10.880317,52.30526242,-171.5878486
2.74,-11.355668,52.11652509,-171.8197283
2.741,-11.416731,51.92776919,-172.0516887
2.742,-11.422091,51.7389947,-172.2837298
2.743,-11.749575,51.55020161,-172.5158519
2.744,-11.797453,51.36138988,-172.7480551
2.745,-12.127303,51.17255951,-172.9803395
2.746,-12.256425,50.98371045,-173.2127053
2.747,-12.532558,50.79484271,-173.4451527
2.748,-12.501233,50.60595624,-173.6776817
2.749,-12.771065,50.41705103,-173.9102926
2.75,-13.20923,50.22812705,-174.1429854
2.751,-12.875362,50.03918429,-174.3757604
2.752,-13.287238,49.85022272,-174.6086177
2.753,-13.452486,49.66124232,-174.8415574
2.754,-13.748042,49.47224307,-175.0745796
2.755,-13.639002,49.28322494,-175.3076846
2.756,-13.871093,49.09418791,-175.5408725
2.757,-14.171921,48.90513196,-175.7741434
2.758,-14.327254,48.71605707,-176.0074975
2.759,-14.47242,48.52696321,-176.2409349
2.76,-14.720574,48.33785037,-176.4744557
2.761,-14.884917,48.14871852,-176.7080602
2.762,-15.103662,47.95956763,-176.9417485
2.763,-15.153488,47.77039769,-177.1755207
2.764,-15.258185,47.58120867,-177.409377
2.765,-15.449353,47.39200055,-177.6433175
2.766,-15.635162,47.20277331,-177.8773424
2.767,-15.772351,47.01352692,-178.1114518
2.768,-15.780847,46.82426137,-178.3456459
2.769,-16.083559,46.63497662,-178.5799248
2.77,-16.189474,46.44567266,-178.8142887
2.771,-16.315641,46.25634947,-179.0487378
2.772,-16.664516,46.06700702,-179.2832721
2.773,-16.988359,45.87764528,-179.5178919
2.774,-16.762432,45.68826424,-179.7525972
2.775,-17.080099,45.49886388,-179.9873883
2.776,-17.281586,45.30944417,179.7777347
2.777,-17.455069,45.12000508,179.5427716
2.778,-17.545572,44.9305466,179.3077224
2.779,-17.961861,44.74106871,179.0725868
2.78,-18.127222,44.55157137,178.8373647
2.781,-18.117428,44.36205457,178.602056
2.782,-18.233082,44.17251828,178.3666604
2.783,-18.554193,43.98296249,178.1311779
2.784,-18.839144,43.79338716,177.8956083
2.785,-18.816639,43.60379228,177.6599514
2.786,-19.136343,43.41417783,177.4242071
2.787,-19.262007,43.22454377,177.1883752
2.788,-19.396097,43.03489009,176.9524556
2.789,-19.56913,42.84521676,176.7164481
2.79,-19.664959,42.65552377,176.4803526
2.791,-19.776274,42.46581108,176.2441689
2.792,-20.004675,42.27607868,176.0078968
2.793,-20.339291,42.08632654,175.7715363
2.794,-20.397396,41.89655464,175.5350871
2.795,-20.697495,41.70676296,175.2985492
2.796,-20.760271,41.51695147,175.0619222
2.797,-20.726328,41.32712015,174.8252062
2.798,-21.086454,41.13726897,174.5884009
2.799,-21.245361,40.94739793,174.3515062
2.8,-21.276371,40.75750698,174.1145219
2.801,-21.513186,40.56759611,173.8774479
2.802,-21.868641,40.37766529,173.640284
2.803,-21.923908,40.18771451,173.4030301
2.804,-22.035408,39.99774374,173.165686
2.805,-22.297161,39.80775295,172.9282516
2.806,-22.455112,39.61774212,172.6907267
2.807,-22.759775,39.42771123,172.4531111
2.808,-22.771027,39.23766026,172.2154048
2.809,-23.214314,39.04758918,171.9776074
2.81,-23.279726,38.85749797,171.739719
2.811,-23.202377,38.66738661,171.5017393
2.812,-23.407333,38.47725507,171.2636682
2.813,-23.363565,38.28710332,171.0255055
2.814,-23.786615,38.09693136,170.7872512
2.815,-23.920261,37.90673915,170.5489049
2.816,-24.135166,37.71652667,170.3104666
2.817,-24.361658,37.52629389,170.0719361
2.818,-24.55368,37.3360408,169.8333132
2.819,-24.721491,37.14576737,169.5945979
2.82,-24.794189,36.95547357,169.3557899
2.821,-25.001184,36.76515939,169.1168892
2.822,-25.160736,36.57482479,168.8778954
2.823,-25.153875,36.38446977,168.6388086
2.824,-25.394724,36.19409428,168.3996285
2.825,-25.788368,36.00369832,168.160355
2.826,-25.849564,35.81328185,167.9209879
2.827,-26.083212,35.62284486,167.681527
2.828,-26.258669,35.43238731,167.4419723
2.829,-26.299929,35.24190919,167.2023236
2.83,-26.510218,35.05141047,166.9625807
2.831,-26.685057,34.86089113,166.7227434
2.832,-26.791233,34.67035115,166.4828117
2.833,-27.106113,34.47979049,166.2427853
2.834,-27.247953,34.28920915,166.002664
2.835,-27.492926,34.09860709,165.7624479
2.836,-27.591373,33.90798429,165.5221366
2.837,-27.812603,33.71734073,165.2817301
2.838,-27.952833,33.52667638,165.0412282
2.839,-27.915125,33.33599122,164.8006307
2.84,-28.254749,33.14528523,164.5599375
2.841,-28.461267,32.95455839,164.3191484
2.842,-28.685333,32.76381066,164.0782633
2.843,-28.654566,32.57304203,163.837282
2.844,-28.943626,32.38225247,163.5962044
2.845,-29.10148,32.19144196,163.3550303
2.846,-29.257086,32.00061047,163.1137596
2.847,-29.48344,31.80975799,162.8723921
2.848,-29.624115,31.61888448,162.6309277
2.849,-30.079741,31.42798993,162.3893661
2.85,-29.839157,31.2370743,162.1477074
2.851,-30.368038,31.04613759,161.9059512
2.852,-30.322464,30.85517975,161.6640975
2.853,-30.395018,30.66420078,161.4221462
2.854,-30.716167,30.47320064,161.1800969
2.855,-30.992311,30.28217931,160.9379497
2.856,-31.140524,30.09113677,160.6957044
2.857,-31.072573,29.90007299,160.4533607
2.858,-31.431902,29.70898796,160.2109186
2.859,-31.500982,29.51788164,159.968378
2.86,-31.662411,29.32675401,159.7257385
2.861,-32.03196,29.13560505,159.4830002
2.862,-32.062515,28.94443474,159.2401629
2.863,-32.266335,28.75324305,158.9972263
2.864,-32.3927,28.56202995,158.7541904
2.865,-32.820278,28.37079543,158.5110551
2.866,-32.803093,28.17953945,158.2678201
2.867,-32.884815,27.98826201,158.0244853
2.868,-33.123428,27.79696306,157.7810506
2.869,-33.377522,27.60564259,157.5375158
2.87,-33.577633,27.41430058,157.2938808
2.871,-33.745945,27.22293699,157.0501454
2.872,-33.785133,27.03155182,156.8063095
2.873,-33.742111,26.84014502,156.5623729
2.874,-34.135052,26.64871658,156.3183355
2.875,-34.440918,26.45726648,156.0741972
2.876,-34.662548,26.26579469,155.8299577
2.877,-34.694546,26.07430118,155.585617
2.878,-34.866707,25.88278593,155.3411749
2.879,-35.150597,25.69124893,155.0966313
2.88,-35.262218,25.49969013,154.851986
2.881,-35.201607,25.30810953,154.6072389
2.882,-35.593632,25.1165071,154.3623898
2.883,-35.941589,24.9248828,154.1174385
2.884,-35.905556,24.73323663,153.8723851
2.885,-35.982487,24.54156855,153.6272292
2.886,-36.090992,24.34987853,153.3819708
2.887,-36.517246,24.15816657,153.1366097
2.888,-36.834576,23.96643263,152.8911458
2.889,-36.716206,23.77467668,152.6455789
