Freq [GHz],S11(dB)_HFSS,S11(dB)_measured,S21(dB)_HFSS,S21(dB)_measured,S31(dB)_HFSS,S31(dB)_measured,S41(dB)_HFSS,S41(dB)_measured
4.326,-6.806655066,-4.4094028,-6.138151368,-7.7873859,-6.543841085,-6.6191311,-6.867218363,-7.5788507
4.327,-6.807913157,-4.4438376,-6.137190627,-7.7749753,-6.544381511,-6.562326,-6.867378358,-7.574275
4.328,-6.809173413,-4.4454827,-6.136229441,-7.7957125,-6.54492084,-6.5738521,-6.867542283,-7.583518
4.329,-6.810435829,-4.423717,-6.135267818,-7.8107257,-6.545459071,-6.5906639,-6.867710145,-7.5867572
4.33,-6.811700399,-4.4140754,-6.134305766,-7.8036847,-6.5459962,-6.6091022,-6.867881949,-7.5872388
4.331,-6.812967118,-4.42483,-6.133343292,-7.7868552,-6.546532227,-6.567008,-6.868057701,-7.5557113
4.332,-6.814235979,-4.442327,-6.132380403,-7.7862649,-6.547067149,-6.6012654,-6.868237407,-7.5751028
4.333,-6.815506978,-4.4210749,-6.131417108,-7.7677035,-6.547600963,-6.5708981,-6.868421073,-7.5447593
4.334,-6.816780109,-4.4367051,-6.130453413,-7.7811918,-6.548133667,-6.5734034,-6.868608704,-7.568861
4.335,-6.818055365,-4.4304843,-6.129489326,-7.7733488,-6.548665259,-6.5622878,-6.868800307,-7.5688004
4.336,-6.819332743,-4.42624,-6.128524854,-7.8042412,-6.549195737,-6.596983,-6.868995887,-7.5600386
4.337,-6.820612235,-4.430315,-6.127560004,-7.7655144,-6.549725098,-6.583065,-6.86919545,-7.526413
4.338,-6.821893836,-4.4121027,-6.126594784,-7.7794528,-6.550253339,-6.5741353,-6.869399002,-7.5481305
4.339,-6.823177542,-4.4223866,-6.125629201,-7.7509003,-6.550780458,-6.5831451,-6.869606548,-7.5569763
4.34,-6.824463346,-4.4033213,-6.124663262,-7.7689309,-6.551306453,-6.5854793,-6.869818094,-7.5551796
4.341,-6.825751242,-4.4074812,-6.123696973,-7.7964492,-6.55183132,-6.5878501,-6.870033646,-7.5307841
4.342,-6.827041225,-4.4521112,-6.122730343,-7.7643695,-6.552355056,-6.5727305,-6.870253209,-7.537601
4.343,-6.82833329,-4.4008322,-6.121763377,-7.7738118,-6.55287766,-6.5592752,-6.87047679,-7.5407701
4.344,-6.829627432,-4.4328256,-6.120796083,-7.7783937,-6.553399128,-6.5697269,-6.870704394,-7.5363994
4.345,-6.830923643,-4.4268036,-6.119828468,-7.7901869,-6.553919457,-6.6210589,-6.870936026,-7.5434628
4.346,-6.83222192,-4.428658,-6.118860537,-7.7706828,-6.554438644,-6.6101151,-6.871171692,-7.5405478
4.347,-6.833522256,-4.4177289,-6.117892299,-7.7589369,-6.554956687,-6.5754523,-6.871411399,-7.5239854
4.348,-6.834824646,-4.4534321,-6.116923759,-7.7779245,-6.555473581,-6.5893669,-6.87165515,-7.5253725
4.349,-6.836129084,-4.4722543,-6.115954925,-7.7458067,-6.555989325,-6.5529399,-6.871902953,-7.5025687
4.35,-6.837435565,-4.4407043,-6.114985802,-7.7741318,-6.556503915,-6.5980306,-6.872154813,-7.5338302
4.351,-6.838744084,-4.4446077,-6.114016398,-7.754446,-6.557017347,-6.5856214,-6.872410735,-7.5192342
4.352,-6.840054634,-4.4451699,-6.113046718,-7.7942252,-6.557529618,-6.6283636,-6.872670725,-7.5376687
4.353,-6.841367211,-4.4648824,-6.112076769,-7.7368116,-6.558040725,-6.59833,-6.872934788,-7.5250468
4.354,-6.842681808,-4.4435406,-6.111106557,-7.7386312,-6.558550664,-6.5856624,-6.87320293,-7.4930782
4.355,-6.843998421,-4.4598107,-6.110136089,-7.7566676,-6.559059433,-6.6186304,-6.873475157,-7.5329571
4.356,-6.845317044,-4.4500036,-6.109165371,-7.7451639,-6.559567026,-6.5963111,-6.873751474,-7.5110731
4.357,-6.846637671,-4.4542518,-6.108194409,-7.7530265,-6.560073442,-6.5734439,-6.874031886,-7.5205946
4.358,-6.847960297,-4.4509163,-6.107223208,-7.7679987,-6.560578675,-6.6129851,-6.8743164,-7.5299635
4.359,-6.849284916,-4.46031,-6.106251775,-7.7565703,-6.561082723,-6.5912685,-6.87460502,-7.5020962
4.36,-6.850611524,-4.4456949,-6.105280116,-7.7539182,-6.561585581,-6.6012936,-6.874897752,-7.5083208
4.361,-6.851940114,-4.4363213,-6.104308237,-7.7468486,-6.562087247,-6.592093,-6.875194601,-7.5012574
4.362,-6.853270681,-4.4472551,-6.103336144,-7.7296677,-6.562587714,-6.5963364,-6.875495574,-7.528831
4.363,-6.85460322,-4.4498568,-6.102363841,-7.7393117,-6.563086981,-6.5821662,-6.875800674,-7.5034108
4.364,-6.855937725,-4.4478803,-6.101391336,-7.7484021,-6.563585042,-6.5909853,-6.876109908,-7.4938807
4.365,-6.85727419,-4.4600625,-6.100418633,-7.7661619,-6.564081895,-6.6006455,-6.876423282,-7.5015497
4.366,-6.858612611,-4.4434872,-6.099445739,-7.7142873,-6.564577533,-6.5744238,-6.8767408,-7.4381328
4.367,-6.859952982,-4.4508243,-6.098472658,-7.741209,-6.565071954,-6.5974202,-6.877062468,-7.4887447
4.368,-6.861295298,-4.4684334,-6.097499396,-7.7373114,-6.565565152,-6.5821543,-6.877388291,-7.4733105
4.369,-6.862639552,-4.4417105,-6.096525959,-7.7448249,-6.566057124,-6.6117959,-6.877718274,-7.4859705
4.37,-6.86398574,-4.4735913,-6.095552351,-7.7505455,-6.566547866,-6.5880513,-6.878052424,-7.4753122
4.371,-6.865333856,-4.4380465,-6.094578579,-7.7432423,-6.567037372,-6.6186686,-6.878390745,-7.4653134
4.372,-6.866683895,-4.4759231,-6.093604647,-7.7246213,-6.567525638,-6.6104832,-6.878733242,-7.4739995
4.373,-6.868035852,-4.5001287,-6.09263056,-7.7361374,-6.568012659,-6.6134448,-6.879079921,-7.470284
4.374,-6.86938972,-4.4498615,-6.091656323,-7.7176833,-6.568498431,-6.5929451,-6.879430787,-7.4750781
4.375,-6.870745496,-4.4594402,-6.090681942,-7.7302885,-6.568982949,-6.608305,-6.879785846,-7.4895849
4.376,-6.872103172,-4.4415388,-6.089707421,-7.71738,-6.569466209,-6.6137714,-6.880145102,-7.4715996
4.377,-6.873462744,-4.4643292,-6.088732766,-7.7277126,-6.569948204,-6.6130037,-6.880508561,-7.4615936
4.378,-6.874824208,-4.443521,-6.08775798,-7.7366042,-6.570428931,-6.6147647,-6.880876228,-7.4693365
4.379,-6.876187556,-4.4403963,-6.086783069,-7.7065563,-6.570908384,-6.6059933,-6.881248108,-7.4657445
4.38,-6.877552784,-4.4638281,-6.085808036,-7.7147374,-6.571386559,-6.6315513,-6.881624207,-7.4567113
4.381,-6.878919886,-4.469358,-6.084832888,-7.7180619,-6.571863449,-6.5992017,-6.882004529,-7.4504657
4.382,-6.880288858,-4.4701705,-6.083857628,-7.6996822,-6.57233905,-6.596128,-6.88238908,-7.4327855
4.383,-6.881659694,-4.4806151,-6.082882261,-7.6801825,-6.572813356,-6.604466,-6.882777865,-7.4174485
4.384,-6.883032388,-4.4797354,-6.081906791,-7.6971798,-6.573286363,-6.5921698,-6.883170889,-7.410533
4.385,-6.884406935,-4.4566584,-6.080931223,-7.6778316,-6.573758064,-6.5929928,-6.883568157,-7.4489269
4.386,-6.88578333,-4.450809,-6.07995556,-7.7069545,-6.574228454,-6.62358,-6.883969674,-7.4161358
4.387,-6.887161568,-4.4759731,-6.078979807,-7.7266197,-6.574697528,-6.617095,-6.884375446,-7.4413939
4.388,-6.888541642,-4.46275,-6.078003967,-7.731534,-6.575165279,-6.6363907,-6.884785477,-7.4392333
4.389,-6.889923549,-4.4315662,-6.077028046,-7.7122703,-6.575631703,-6.6074834,-6.885199773,-7.4127722
4.39,-6.891307283,-4.4661727,-6.076052046,-7.6920156,-6.576096792,-6.6106601,-6.885618338,-7.431983
4.391,-6.892692838,-4.4814072,-6.075075973,-7.7001591,-6.576560542,-6.6283531,-6.886041178,-7.409215
4.392,-6.894080208,-4.4917922,-6.074099828,-7.6815052,-6.577022947,-6.5947886,-6.886468297,-7.3946409
4.393,-6.89546939,-4.4785051,-6.073123617,-7.6689491,-6.577483999,-6.5842204,-6.886899701,-7.3880949
4.394,-6.896860377,-4.4790034,-6.072147343,-7.6737304,-6.577943694,-6.6021528,-6.887335395,-7.3972373
4.395,-6.898253165,-4.4995728,-6.071171009,-7.693316,-6.578402025,-6.6220098,-6.887775383,-7.4544554
4.396,-6.899647748,-4.4720016,-6.070194619,-7.686336,-6.578858986,-6.6187339,-6.888219671,-7.4073029
4.397,-6.90104412,-4.4664898,-6.069218177,-7.6677432,-6.57931457,-6.6059589,-6.888668263,-7.3988886
4.398,-6.902442277,-4.4688554,-6.068241685,-7.6669288,-6.579768771,-6.6140757,-6.889121165,-7.3924184
4.399,-6.903842213,-4.4571314,-6.067265147,-7.6715589,-6.580221583,-6.6184387,-6.889578381,-7.3902831
4.4,-6.905243924,-4.4811153,-6.066288567,-7.6766458,-6.580672999,-6.6248498,-6.890039916,-7.3937421
4.401,-6.906647403,-4.4869437,-6.065311947,-7.679482,-6.581123012,-6.6247635,-6.890505776,-7.382071
4.402,-6.908052646,-4.4801135,-6.06433529,-7.6619797,-6.581571615,-6.6059842,-6.890975965,-7.3623953
4.403,-6.909459648,-4.4659448,-6.0633586,-7.6681347,-6.582018802,-6.6103101,-6.891450488,-7.3857546
4.404,-6.910868402,-4.4591951,-6.062381879,-7.6628733,-6.582464566,-6.6052814,-6.891929349,-7.3791132
4.405,-6.912278905,-4.47051,-6.06140513,-7.6641417,-6.5829089,-6.6055789,-6.892412554,-7.3831663
4.406,-6.913691151,-4.4850035,-6.060428356,-7.660902,-6.583351797,-6.6252108,-6.892900108,-7.3795581
4.407,-6.915105134,-4.5123196,-6.059451559,-7.649159,-6.583793249,-6.6008005,-6.893392015,-7.3579345
4.408,-6.91652085,-4.5166254,-6.058474743,-7.6733022,-6.58423325,-6.6212068,-6.893888281,-7.3786664
4.409,-6.917938294,-4.5331845,-6.057497909,-7.6521411,-6.584671792,-6.6094952,-6.894388909,-7.3771129
4.41,-6.919357459,-4.5201545,-6.056521061,-7.6469378,-6.585108867,-6.5957212,-6.894893905,-7.3539095
4.411,-6.920778342,-4.4988055,-6.055544199,-7.6429563,-6.585544469,-6.6051464,-6.895403274,-7.3731017
4.412,-6.922200937,-4.492517,-6.054567328,-7.6476688,-6.58597859,-6.6049399,-6.89591702,-7.3499103
4.413,-6.923625239,-4.5030832,-6.053590449,-7.628479,-6.586411222,-6.6365218,-6.896435148,-7.3737698
4.414,-6.925051242,-4.5055013,-6.052613563,-7.6548734,-6.586842357,-6.599947,-6.896957663,-7.34448
4.415,-6.926478942,-4.4957795,-6.051636674,-7.6363959,-6.587271989,-6.6269188,-6.897484569,-7.3274784
4.416,-6.927908334,-4.5216484,-6.050659783,-7.6409712,-6.587700107,-6.6368651,-6.898015871,-7.3584442
4.417,-6.929339412,-4.4669924,-6.049682892,-7.6293049,-6.588126706,-6.6145945,-6.898551575,-7.3468266
4.418,-6.930772171,-4.4898658,-6.048706002,-7.6105266,-6.588551776,-6.6130385,-6.899091684,-7.3508515
4.419,-6.932206606,-4.5185041,-6.047729116,-7.6472306,-6.58897531,-6.6319141,-6.899636204,-7.3372822
4.42,-6.933642713,-4.5110545,-6.046752235,-7.6109209,-6.589397299,-6.6261191,-6.900185138,-7.3415775
4.421,-6.935080486,-4.5240474,-6.045775361,-7.6443963,-6.589817735,-6.637239,-6.900738493,-7.350307
4.422,-6.93651992,-4.5230742,-6.044798496,-7.6312656,-6.59023661,-6.6194711,-6.901296271,-7.3597898
4.423,-6.93796101,-4.4941449,-6.043821639,-7.6302533,-6.590653915,-6.6435714,-6.901858479,-7.3157697
4.424,-6.939403751,-4.509551,-6.042844794,-7.6072555,-6.591069642,-6.6271482,-6.90242512,-7.3285403
4.425,-6.940848138,-4.5047035,-6.041867961,-7.6114659,-6.591483781,-6.6053414,-6.9029962,-7.3079958
4.426,-6.942294166,-4.503808,-6.040891141,-7.6073656,-6.591896324,-6.6203294,-6.903571722,-7.331943
4.427,-6.94374183,-4.5296788,-6.039914335,-7.6300693,-6.592307263,-6.65169,-6.904151692,-7.3181734
4.428,-6.945191125,-4.4966192,-6.038937545,-7.6370006,-6.592716588,-6.6210136,-6.904736114,-7.3091369
4.429,-6.946642046,-4.5228553,-6.037960771,-7.6017647,-6.59312429,-6.6106381,-6.905324993,-7.3126678
4.43,-6.948094588,-4.5297208,-6.036984014,-7.6011586,-6.59353036,-6.6161056,-6.905918333,-7.3131719
4.431,-6.949548746,-4.5261669,-6.036007275,-7.5995097,-6.593934789,-6.6305637,-6.906516138,-7.3277969
4.432,-6.951004515,-4.524446,-6.035030554,-7.612524,-6.594337567,-6.6418967,-6.907118414,-7.3306093
4.433,-6.952461891,-4.5293355,-6.034053853,-7.5738196,-6.594738686,-6.5999694,-6.907725166,-7.2752757
4.434,-6.953920867,-4.5277467,-6.033077171,-7.5922241,-6.595138135,-6.5928407,-6.908336396,-7.2959771
4.435,-6.95538144,-4.5113416,-6.032100509,-7.5715828,-6.595535905,-6.6161256,-6.908952111,-7.283349
4.436,-6.956843604,-4.5328026,-6.031123867,-7.5877657,-6.595931987,-6.6518984,-6.909572314,-7.3033996
4.437,-6.958307355,-4.5320973,-6.030147246,-7.5935521,-6.59632637,-6.6362181,-6.91019701,-7.2854805
4.438,-6.959772687,-4.5394497,-6.029170645,-7.5958652,-6.596719045,-6.6294885,-6.910826204,-7.2909503
4.439,-6.961239596,-4.5261211,-6.028194065,-7.5908027,-6.597110001,-6.6246438,-6.9114599,-7.2815914
4.44,-6.962708076,-4.5134912,-6.027217506,-7.5702281,-6.597499228,-6.6442103,-6.912098103,-7.2847571
4.441,-6.964178124,-4.5760732,-6.026240967,-7.5821548,-6.597886717,-6.6028457,-6.912740816,-7.2598019
4.442,-6.965649734,-4.5472617,-6.025264449,-7.617105,-6.598272457,-6.6437111,-6.913388046,-7.2919326
4.443,-6.967122901,-4.5812178,-6.02428795,-7.5794048,-6.598656438,-6.6360788,-6.914039795,-7.285151
4.444,-6.96859762,-4.5165925,-6.023311472,-7.5840402,-6.599038648,-6.625504,-6.91469607,-7.2740583
4.445,-6.970073887,-4.5358071,-6.022335013,-7.5515218,-6.599419078,-6.6191058,-6.915356873,-7.2425013
4.446,-6.971551697,-4.5332527,-6.021358572,-7.5788131,-6.599797717,-6.662077,-6.91602221,-7.2690048
4.447,-6.973031045,-4.5203848,-6.02038215,-7.5719671,-6.600174554,-6.6483626,-6.916692085,-7.2864885
4.448,-6.974511927,-4.520453,-6.019405745,-7.5559425,-6.600549578,-6.6234627,-6.917366502,-7.268558
4.449,-6.975994336,-4.5364799,-6.018429356,-7.581399,-6.600922778,-6.6282949,-6.918045467,-7.2752743
4.45,-6.97747827,-4.5111456,-6.017452984,-7.5350561,-6.601294144,-6.6281929,-6.918728983,-7.2358665
4.451,-6.978963722,-4.5471077,-6.016476626,-7.5673475,-6.601663662,-6.6465626,-6.919417055,-7.2389841
4.452,-6.980450689,-4.5244927,-6.015500282,-7.5473757,-6.602031324,-6.6644306,-6.920109687,-7.243681
4.453,-6.981939166,-4.5396981,-6.01452395,-7.5594664,-6.602397116,-6.6474547,-6.920806885,-7.2449327
4.454,-6.983429147,-4.5655837,-6.013547629,-7.5297446,-6.602761028,-6.6173897,-6.921508651,-7.2258234
4.455,-6.984920629,-4.511734,-6.012571319,-7.547884,-6.603123047,-6.6362553,-6.922214992,-7.229969
4.456,-6.986413606,-4.5430841,-6.011595017,-7.5353703,-6.603483163,-6.6359344,-6.92292591,-7.2266679
4.457,-6.987908073,-4.5527263,-6.010618722,-7.5312076,-6.603841362,-6.6420717,-6.923641412,-7.231101
4.458,-6.989404028,-4.5324721,-6.009642433,-7.5406547,-6.604197634,-6.6393309,-6.9243615,-7.2176104
4.459,-6.990901463,-4.548274,-6.008666147,-7.5343809,-6.604551967,-6.6475134,-6.925086181,-7.234304
4.46,-6.992400376,-4.5387893,-6.007689863,-7.5079379,-6.604904347,-6.6184225,-6.925815457,-7.216619
4.461,-6.993900761,-4.5072293,-6.00671358,-7.5249758,-6.605254762,-6.6404638,-6.926549334,-7.2272139
4.462,-6.995402614,-4.5435357,-6.005737295,-7.5171361,-6.605603201,-6.6315646,-6.927287816,-7.2076554
4.463,-6.99690593,-4.5263867,-6.004761006,-7.515409,-6.605949651,-6.6295738,-6.928030907,-7.1781745
4.464,-6.998410705,-4.5591331,-6.003784711,-7.5157647,-6.606294099,-6.62783,-6.928778613,-7.2071853
4.465,-6.999916934,-4.5401678,-6.002808408,-7.5243115,-6.606636532,-6.6415315,-6.929530937,-7.2021651
4.466,-7.001424612,-4.5678048,-6.001832094,-7.5261922,-6.606976937,-6.6161723,-6.930287883,-7.1831074
4.467,-7.002933736,-4.5381126,-6.000855768,-7.5212765,-6.607315302,-6.6497374,-6.931049458,-7.2145972
4.468,-7.0044443,-4.5486259,-5.999879426,-7.5236306,-6.607651613,-6.6202979,-6.931815664,-7.1813631
4.469,-7.0059563,-4.5327625,-5.998903067,-7.4793096,-6.607985857,-6.6285987,-6.932586507,-7.1868401
4.47,-7.007469732,-4.5549164,-5.997926687,-7.517282,-6.608318021,-6.6333942,-6.93336199,-7.2077074
4.471,-7.008984592,-4.5680108,-5.996950284,-7.4930387,-6.608648091,-6.620584,-6.93414212,-7.1923375
4.472,-7.010500874,-4.5226245,-5.995973854,-7.5311837,-6.608976054,-6.6257424,-6.934926899,-7.1918211
4.473,-7.012018575,-4.5568376,-5.994997396,-7.4872026,-6.609301896,-6.6319485,-6.935716332,-7.1890817
4.474,-7.013537689,-4.5569315,-5.994020906,-7.4997249,-6.609625603,-6.6264782,-6.936510425,-7.1683569
4.475,-7.015058213,-4.5540142,-5.99304438,-7.4889545,-6.609947162,-6.6441593,-6.937309181,-7.1748648
4.476,-7.016580143,-4.5844436,-5.992067817,-7.4831638,-6.610266558,-6.6250687,-6.938112606,-7.1725001
4.477,-7.018103474,-4.5707259,-5.991091211,-7.498529,-6.610583776,-6.6316166,-6.938920703,-7.1815076
4.478,-7.019628201,-4.5484686,-5.990114561,-7.4921808,-6.610898803,-6.6437168,-6.939733477,-7.1656685
4.479,-7.021154321,-4.55933,-5.989137863,-7.4845862,-6.611211625,-6.6274929,-6.940550934,-7.1590219
4.48,-7.022681828,-4.5559835,-5.988161112,-7.4948053,-6.611522226,-6.6205301,-6.941373077,-7.1660566
4.481,-7.02421072,-4.5696478,-5.987184306,-7.4799147,-6.611830593,-6.6507421,-6.942199911,-7.1648135
4.482,-7.025740991,-4.5689669,-5.986207441,-7.4772749,-6.612136709,-6.6349168,-6.943031441,-7.1527286
4.483,-7.027272638,-4.5724602,-5.985230512,-7.4747581,-6.612440561,-6.655055,-6.943867671,-7.163115
4.484,-7.028805656,-4.5788074,-5.984253517,-7.4543519,-6.612742133,-6.603025,-6.944708606,-7.1285887
4.485,-7.030340041,-4.5920057,-5.983276451,-7.4763188,-6.61304141,-6.6556773,-6.945554251,-7.1647
4.486,-7.031875789,-4.5729365,-5.982299309,-7.4770875,-6.613338377,-6.6545262,-6.946404611,-7.145782
4.487,-7.033412896,-4.5910568,-5.981322089,-7.4490066,-6.613633018,-6.6565628,-6.94725969,-7.1447225
4.488,-7.034951357,-4.6031561,-5.980344785,-7.4718204,-6.613925317,-6.6408834,-6.948119493,-7.1464357
4.489,-7.036491169,-4.5911288,-5.979367393,-7.4502234,-6.61421526,-6.6356063,-6.948984024,-7.1204619
4.49,-7.038032327,-4.5659828,-5.978389909,-7.4317284,-6.614502829,-6.6043682,-6.949853289,-7.1208487
4.491,-7.039574828,-4.5868254,-5.977412328,-7.4123902,-6.61478801,-6.6439838,-6.950727292,-7.1235075
4.492,-7.041118668,-4.5432892,-5.976434646,-7.436553,-6.615070785,-6.6348186,-6.951606039,-7.1148324
4.493,-7.042663842,-4.6007142,-5.975456858,-7.4471087,-6.61535114,-6.6221509,-6.952489533,-7.1050663
4.494,-7.044210346,-4.6103282,-5.97447896,-7.4446635,-6.615629056,-6.6389637,-6.95337778,-7.1311541
4.495,-7.045758177,-4.5504446,-5.973500945,-7.4390607,-6.615904519,-6.6296043,-6.954270784,-7.111125
4.496,-7.047307331,-4.601275,-5.97252281,-7.4278226,-6.61617751,-6.6148939,-6.955168552,-7.0990481
4.497,-7.048857804,-4.6160493,-5.97154455,-7.4420757,-6.616448014,-6.6282845,-6.956071086,-7.1323977
4.498,-7.050409591,-4.6184616,-5.970566159,-7.4334884,-6.616716013,-6.6499701,-6.956978394,-7.11131
4.499,-7.05196269,-4.6046414,-5.969587631,-7.4216247,-6.61698149,-6.6629648,-6.957890479,-7.1155205
4.5,-7.053517095,-4.6016645,-5.968608963,-7.4073958,-6.617244429,-6.6630683,-6.958807346,-7.1048169
4.501,-7.055072805,-4.575017,-5.967630148,-7.4017053,-6.617504811,-6.6450191,-6.959729001,-7.0807323
4.502,-7.056629814,-4.5952706,-5.966651181,-7.3987827,-6.617762619,-6.6064372,-6.960655448,-7.0882549
4.503,-7.058188118,-4.5789332,-5.965672056,-7.414681,-6.618017836,-6.6247005,-6.961586694,-7.0975738
4.504,-7.059747716,-4.604578,-5.964692768,-7.406878,-6.618270443,-6.6446776,-6.962522742,-7.1066027
4.505,-7.061308601,-4.5794034,-5.963713311,-7.3977237,-6.618520423,-6.6502328,-6.963463598,-7.0845532
4.506,-7.062870772,-4.60394,-5.96273368,-7.4128489,-6.618767758,-6.6479564,-6.964409268,-7.0811501
4.507,-7.064434224,-4.6239204,-5.961753867,-7.420711,-6.619012429,-6.6664586,-6.965359756,-7.0917425
4.508,-7.065998954,-4.582355,-5.960773868,-7.395927,-6.619254418,-6.6402082,-6.966315069,-7.0743308
4.509,-7.067564958,-4.5956268,-5.959793677,-7.3804903,-6.619493707,-6.6198153,-6.96727521,-7.0662808
4.51,-7.069132233,-4.5775976,-5.958813286,-7.3558235,-6.619730276,-6.6079793,-6.968240186,-7.0619779
4.511,-7.070700775,-4.618607,-5.957832691,-7.4193192,-6.619964107,-6.6585689,-6.969210002,-7.0942879
4.512,-7.072270581,-4.5888996,-5.956851884,-7.383399,-6.620195181,-6.6605721,-6.970184664,-7.079165
4.513,-7.073841647,-4.6118283,-5.955870859,-7.3626418,-6.620423479,-6.6381164,-6.971164176,-7.0717149
4.514,-7.075413969,-4.6261973,-5.954889611,-7.3766556,-6.620648981,-6.6453338,-6.972148545,-7.0657725
4.515,-7.076987546,-4.5891719,-5.953908132,-7.3967085,-6.620871669,-6.6642542,-6.973137777,-7.0652051
4.516,-7.078562372,-4.5887628,-5.952926415,-7.3385849,-6.621091521,-6.6261806,-6.974131875,-7.0482297
4.517,-7.080138446,-4.6066871,-5.951944454,-7.3407607,-6.621308519,-6.6244984,-6.975130848,-7.0445962
4.518,-7.081715763,-4.5704942,-5.950962243,-7.363451,-6.621522643,-6.6322584,-6.976134699,-7.0530291
4.519,-7.08329432,-4.6214075,-5.949979774,-7.3663101,-6.621733873,-6.6499405,-6.977143435,-7.0383615
4.52,-7.084874115,-4.6440263,-5.94899704,-7.3584523,-6.621942187,-6.6529255,-6.978157062,-7.0532265
4.521,-7.086455144,-4.6468825,-5.948014034,-7.3460183,-6.622147567,-6.6388979,-6.979175586,-7.060945
4.522,-7.088037404,-4.6457219,-5.94703075,-7.3404264,-6.622349991,-6.649466,-6.980199013,-7.0264235
4.523,-7.089620892,-4.6292319,-5.94604718,-7.3425198,-6.622549438,-6.6441731,-6.981227347,-7.0208631
4.524,-7.091205604,-4.6214371,-5.945063317,-7.3567176,-6.622745888,-6.6499929,-6.982260597,-7.0349512
4.525,-7.092791539,-4.6183009,-5.944079153,-7.3418736,-6.62293932,-6.630558,-6.983298767,-7.0336046
4.526,-7.094378692,-4.6364694,-5.943094682,-7.3683891,-6.623129712,-6.675199,-6.984341864,-7.0447087
4.527,-7.095967061,-4.6454802,-5.942109895,-7.3391867,-6.623317043,-6.6546717,-6.985389895,-7.0261512
4.528,-7.097556644,-4.6187043,-5.941124786,-7.3693175,-6.623501291,-6.657866,-6.986442865,-7.0422645
4.529,-7.099147436,-4.6319637,-5.940139345,-7.337337,-6.623682435,-6.6441855,-6.98750078,-7.0182877
4.53,-7.100739436,-4.6139402,-5.939153567,-7.308352,-6.623860452,-6.6358066,-6.988563648,-7.0008512
4.531,-7.102332641,-4.6192169,-5.938167443,-7.3283615,-6.624035321,-6.6421533,-6.989631474,-7.0062494
4.532,-7.103927048,-4.6240711,-5.937180965,-7.3404937,-6.624207019,-6.6449823,-6.990704266,-7.0106521
4.533,-7.105522654,-4.635406,-5.936194125,-7.3111553,-6.624375525,-6.6454158,-6.99178203,-7.0084119
4.534,-7.107119457,-4.6634569,-5.935206916,-7.3023944,-6.624540814,-6.638494,-6.992864773,-6.9960322
4.535,-7.108717453,-4.6358047,-5.934219329,-7.3055329,-6.624702865,-6.6544089,-6.9939525,-7.0195122
4.536,-7.110316642,-4.601265,-5.933231356,-7.2923861,-6.624861654,-6.6420121,-6.995045221,-6.9868631
4.537,-7.11191702,-4.6255622,-5.932242989,-7.320919,-6.625017159,-6.6672978,-6.99614294,-7.0078683
4.538,-7.113518584,-4.6317482,-5.93125422,-7.2929707,-6.625169356,-6.6382575,-6.997245665,-6.9906487
4.539,-7.115121332,-4.6259704,-5.93026504,-7.2989693,-6.625318221,-6.6380572,-6.998353404,-6.9767985
4.54,-7.116725263,-4.6572056,-5.929275441,-7.2822242,-6.625463731,-6.607892,-6.999466164,-6.978828
4.541,-7.118330373,-4.6738577,-5.928285415,-7.3006043,-6.625605861,-6.635252,-7.000583951,-6.9642735
4.542,-7.119936661,-4.6664338,-5.927294953,-7.2994809,-6.625744589,-6.6508861,-7.001706773,-7.0035415
4.543,-7.121544124,-4.6575232,-5.926304047,-7.2777781,-6.625879889,-6.6162186,-7.002834638,-6.9804678
4.544,-7.12315276,-4.67026,-5.925312688,-7.2698526,-6.626011738,-6.6428356,-7.003967553,-6.9555969
4.545,-7.124762567,-4.6610489,-5.924320866,-7.2784057,-6.626140109,-6.6432462,-7.005105526,-6.9631186
4.546,-7.126373543,-4.6479349,-5.923328575,-7.2802858,-6.62626498,-6.6355171,-7.006248564,-6.9503126
4.547,-7.127985686,-4.6673231,-5.922335804,-7.2623353,-6.626386324,-6.6514955,-7.007396675,-6.9482741
4.548,-7.129598994,-4.6674051,-5.921342545,-7.2655916,-6.626504117,-6.6421795,-7.008549868,-6.9381738
4.549,-7.131213466,-4.6807728,-5.920348788,-7.2740512,-6.626618332,-6.6439528,-7.00970815,-6.9425335
4.55,-7.132829099,-4.643415,-5.919354526,-7.2451482,-6.626728945,-6.6404977,-7.010871529,-6.9365067
4.551,-7.134445892,-4.6575637,-5.918359749,-7.2469196,-6.62683593,-6.6504283,-7.012040013,-6.9445949
4.552,-7.136063842,-4.635128,-5.917364447,-7.2557015,-6.626939261,-6.6500549,-7.013213612,-6.9507999
4.553,-7.13768295,-4.6729436,-5.916368612,-7.2445569,-6.627038911,-6.6523013,-7.014392332,-6.948997
4.554,-7.139303212,-4.6569395,-5.915372235,-7.2548862,-6.627134854,-6.6819725,-7.015576184,-6.9380007
4.555,-7.140924627,-4.6545434,-5.914375306,-7.2244582,-6.627227063,-6.6458755,-7.016765175,-6.9318399
4.556,-7.142547195,-4.6640725,-5.913377816,-7.242712,-6.627315512,-6.6319714,-7.017959314,-6.9264297
4.557,-7.144170913,-4.6636748,-5.912379755,-7.2197132,-6.627400174,-6.6353068,-7.01915861,-6.9315071
4.558,-7.14579578,-4.6570129,-5.911381115,-7.2092862,-6.627481021,-6.6428723,-7.020363073,-6.9333925
