"Freq [GHz]","ang_deg(S(2,3)) [deg]","ang_deg(S(4,2)) [deg]","ang_deg(S(4,3)) [deg]"
4.035,136.373506471107,-51.0287541663161,-99.6951381810969
4.036,136.173541026175,-51.2082358527277,-99.8344866462303
4.037,135.973667239919,-51.3876972561086,-99.9737999059418
4.038,135.773884767826,-51.5671385394006,-100.113077826646
4.039,135.574193266665,-51.7465598640584,-100.252320277573
4.04,135.374592394485,-51.9259613900594,-100.39152713074
4.041,135.17508181062,-52.1053432759108,-100.530698260911
4.042,134.97566117569,-52.2847056786586,-100.669833545571
4.043,134.776330151605,-52.464048753897,-100.808932864892
4.044,134.577088401565,-52.6433726557763,-100.947996101699
4.045,134.37793559006,-52.822677537011,-101.087023141441
4.046,134.178871382878,-53.0019635488896,-101.226013872161
4.047,133.979895447101,-53.1812308412821,-101.364968184462
4.048,133.78100745111,-53.3604795626492,-101.50388597148
4.049,133.582207064583,-53.5397098600509,-101.64276712885
4.05,133.3834939585,-53.7189218791545,-101.781611554682
4.051,133.184867805144,-53.8981157642438,-101.920419149527
4.052,132.986328278098,-54.077291658227,-102.05918981635
4.053,132.787875052252,-54.2564497026463,-102.197923460501
4.054,132.5895078038,-54.4355900376854,-102.336619989685
4.055,132.391226210242,-54.6147128021782,-102.475279313939
4.056,132.193029950387,-54.7938181336182,-102.613901345597
4.057,131.994918704348,-54.9729061681657,-102.75248599927
4.058,131.796892153551,-55.1519770406576,-102.891033191813
4.059,131.598949980728,-55.331030884615,-103.029542842301
4.06,131.401091869921,-55.5100678322522,-103.168014872004
4.061,131.203317506483,-55.6890880144847,-103.306449204356
4.062,131.005626577076,-55.8680915609384,-103.444845764934
4.063,130.808018769674,-56.0470785999572,-103.58320448143
4.064,130.610493773562,-56.2260492586123,-103.721525283625
4.065,130.413051279333,-56.4050036627095,-103.859808103366
4.066,130.215690978893,-56.5839419367998,-103.998052874541
4.067,130.01841256546,-56.762864204184,-104.136259533052
4.068,129.821215733559,-56.9417705869258,-104.274428016793
4.069,129.624100179029,-57.1206612058566,-104.412558265626
4.07,129.427065599017,-57.2995361805851,-104.550650221357
4.071,129.23011169198,-57.4783956295053,-104.688703827712
4.072,129.033238157684,-57.6572396698067,-104.826719030315
4.073,128.836444697205,-57.8360684174791,-104.964695776663
4.074,128.639731012926,-58.0148819873239,-105.102634016106
4.075,128.443096808537,-58.1936804929611,-105.240533699823
4.076,128.246541789035,-58.3724640468378,-105.3783947808
4.077,128.050065660724,-58.5512327602362,-105.516217213809
4.078,127.853668131211,-58.7299867432826,-105.654000955384
4.079,127.657348909409,-58.9087261049544,-105.791745963803
4.08,127.461107705533,-59.0874509530893,-105.929452199065
4.081,127.2649442311,-59.2661613943926,-106.067119622867
4.082,127.068858198926,-59.4448575344465,-106.204748198589
4.083,126.87284932313,-59.623539477717,-106.342337891267
4.084,126.676917319127,-59.8022073275627,-106.479888667577
4.085,126.481061903629,-59.9808611862427,-106.617400495813
4.086,126.285282794644,-60.1595011549247,-106.75487334587
4.087,126.089579711474,-60.3381273336925,-106.892307189218
4.088,125.893952374713,-60.5167398215555,-107.029701998893
4.089,125.698400506247,-60.6953387164547,-107.167057749466
4.09,125.502923829249,-60.8739241152718,-107.304374417033
4.091,125.307522068182,-61.0524961138374,-107.441651979194
4.092,125.112194948794,-61.2310548069385,-107.578890415031
4.093,124.916942198116,-61.4096002883256,-107.716089705095
4.094,124.721763544462,-61.5881326507219,-107.853249831383
4.095,124.526658717425,-61.766651985831,-107.990370777325
4.096,124.331627447879,-61.9451583843431,-108.127452527762
4.097,124.136669467971,-62.1236519359452,-108.264495068929
4.098,123.941784511122,-62.302132729327,-108.401498388443
4.099,123.746972312028,-62.4806008521892,-108.538462475278
4.1,123.552232606651,-62.6590563912516,-108.675387319753
4.101,123.357565132223,-62.8374994322606,-108.812272913515
4.102,123.162969627239,-63.0159300599963,-108.949119249522
4.103,122.968445831459,-63.1943483582805,-109.085926322023
4.104,122.773993485901,-63.3727544099853,-109.222694126549
4.105,122.579612332843,-63.5511482970386,-109.359422659892
4.106,122.385302115816,-63.7295301004335,-109.49611192009
4.107,122.191062579607,-63.9078999002349,-109.63276190641
4.108,121.996893470249,-64.0862577755874,-109.769372619337
4.109,121.802794535028,-64.2646038047224,-109.905944060555
4.11,121.60876552247,-64.4429380649657,-110.042476232932
4.111,121.414806182345,-64.6212606327455,-110.178969140506
4.112,121.220916265664,-64.7995715835984,-110.31542278847
4.113,121.027095524672,-64.9778709921779,-110.451837183159
4.114,120.833343712849,-65.156158932262,-110.588212332033
4.115,120.639660584907,-65.3344354767591,-110.724548243662
4.116,120.446045896784,-65.5127006977165,-110.860844927716
4.117,120.252499405643,-65.6909546663273,-110.997102394947
4.118,120.05902086987,-65.8691974529372,-111.133320657177
4.119,119.86561004907,-66.047429127052,-111.269499727285
4.12,119.672266704062,-66.2256497573454,-111.405639619192
4.121,119.47899059688,-66.403859411665,-111.541740347847
4.122,119.285781490766,-66.5820581570397,-111.677801929217
4.123,119.092639150169,-66.7602460596873,-111.813824380271
4.124,118.899563340739,-66.9384231850215,-111.949807718967
4.125,118.706553829329,-67.1165895976576,-112.085751964241
4.126,118.513610383985,-67.2947453614212,-112.221657135995
4.127,118.320732773948,-67.4728905393548,-112.357523255081
4.128,118.127920769649,-67.6510251937229,-112.493350343291
4.129,117.935174142704,-67.8291493860218,-112.629138423345
4.13,117.742492665912,-68.0072631769841,-112.764887518878
4.131,117.549876113252,-68.1853666265866,-112.90059765443
4.132,117.357324259879,-68.3634597940568,-113.03626885543
4.133,117.164836882117,-68.5415427378801,-113.171901148189
4.134,116.972413757463,-68.7196155158054,-113.307494559885
4.135,116.780054664577,-68.8976781848532,-113.443049118555
4.136,116.587759383281,-69.0757308013214,-113.57856485308
4.137,116.395527694552,-69.2537734207923,-113.714041793175
4.138,116.203359380526,-69.4318060981386,-113.849479969381
4.139,116.011254224484,-69.6098288875309,-113.984879413048
4.14,115.819212010856,-69.787841842444,-114.120240156331
4.141,115.627232525216,-69.9658450156626,-114.255562232175
4.142,115.435315554275,-70.1438384592884,-114.390845674304
4.143,115.243460885879,-70.3218222247474,-114.526090517215
4.144,115.051668309007,-70.4997963627942,-114.661296796162
4.145,114.859937613762,-70.6777609235206,-114.796464547151
4.146,114.668268591374,-70.8557159563606,-114.931593806924
4.147,114.476661034189,-71.0336615100973,-115.066684612956
4.148,114.285114735672,-71.2115976328687,-115.20173700344
4.149,114.093629490397,-71.3895243721749,-115.336751017279
4.15,113.902205094046,-71.5674417748831,-115.471726694076
4.151,113.710841343405,-71.7453498872343,-115.606664074125
4.152,113.519538036358,-71.9232487548505,-115.7415631984
4.153,113.328294971886,-72.1011384227394,-115.876424108549
4.154,113.13711195006,-72.2790189353007,-116.011246846881
4.155,112.945988772038,-72.456890336333,-116.146031456359
4.156,112.754925240062,-72.634752669039,-116.28077798059
4.157,112.563921157452,-72.8126059760323,-116.415486463818
4.158,112.372976328601,-72.9904502993428,-116.550156950911
4.159,112.182090558974,-73.1682856804229,-116.684789487359
4.16,111.991263655103,-73.346112160153,-116.819384119257
4.161,111.800495424581,-73.5239297788478,-116.953940893303
4.162,111.609785676056,-73.7017385762627,-117.088459856789
4.163,111.419134219233,-73.8795385915984,-117.222941057588
4.164,111.228540864865,-74.0573298635072,-117.35738454415
4.165,111.038005424748,-74.2351124300995,-117.491790365494
4.166,110.84752771172,-74.4128863289484,-117.626158571197
4.167,110.657107539655,-74.5906515970962,-117.760489211388
4.168,110.466744723457,-74.7684082710596,-117.89478233674
4.169,110.276439079059,-74.946156386836,-118.029037998461
4.17,110.086190423417,-75.1238959799077,-118.163256248288
4.171,109.895998574502,-75.3016270852497,-118.29743713848
4.172,109.705863351304,-75.4793497373328,-118.431580721806
4.173,109.51578457382,-75.6570639701311,-118.565687051544
4.174,109.32576206305,-75.8347698171262,-118.699756181466
4.175,109.135795640999,-76.0124673113141,-118.83378816584
4.176,108.945885130664,-76.190156485208,-118.967783059413
4.177,108.756030356037,-76.3678373708469,-119.101740917412
4.178,108.566231142094,-76.545509999799,-119.235661795532
4.179,108.376487314796,-76.7231744031672,-119.369545749932
4.18,108.186798701082,-76.9008306115946,-119.503392837223
4.181,107.997165128863,-77.0784786552706,-119.63720311447
4.182,107.807586427018,-77.2561185639352,-119.770976639176
4.183,107.618062425394,-77.4337503668836,-119.904713469283
4.184,107.428592954795,-77.6113740929733,-120.038413663158
4.185,107.239177846981,-77.7889897706276,-120.172077279593
4.186,107.049816934663,-77.9665974278413,-120.305704377796
4.187,106.860510051496,-78.1441970921864,-120.439295017384
4.188,106.671257032079,-78.3217887908156,-120.572849258376
4.189,106.482057711946,-78.499372550469,-120.70636716119
4.19,106.292911927564,-78.6769483974785,-120.839848786635
4.191,106.103819516326,-78.8545163577724,-120.973294195903
4.192,105.91478031655,-79.0320764568805,-121.106703450565
4.193,105.725794167471,-79.2096287199394,-121.240076612567
4.194,105.536860909236,-79.3871731716975,-121.37341374422
4.195,105.347980382903,-79.5647098365188,-121.506714908197
4.196,105.159152430433,-79.7422387383889,-121.639980167525
4.197,104.970376894687,-79.9197599009195,-121.773209585582
4.198,104.781653619418,-80.0972733473527,-121.90640322609
4.199,104.592982449274,-80.2747791005659,-122.039561153109
4.2,104.404363229784,-80.4522771830774,-122.172683431033
4.201,104.215795807358,-80.6297676170499,-122.305770124581
4.202,104.027280029284,-80.8072504242957,-122.438821298798
4.203,103.83881574372,-80.9847256262811,-122.571837019042
4.204,103.650402799688,-81.162193244132,-122.704817350985
4.205,103.462041047076,-81.3396532986363,-122.837762360604
4.206,103.273730336625,-81.5171058102508,-122.970672114179
4.207,103.08547051993,-81.6945507991049,-123.103546678285
4.208,102.897261449433,-81.871988285004,-123.236386119787
4.209,102.709102978419,-82.0494182874352,-123.369190505839
4.21,102.520994961009,-82.2268408255721,-123.501959903873
4.211,102.33293725216,-82.4042559182778,-123.634694381601
4.212,102.144929707654,-82.5816635841097,-123.767394007002
4.213,101.9569721841,-82.7590638413253,-123.900058848326
4.214,101.769064538923,-82.9364567078842,-124.032688974084
4.215,101.581206630363,-83.1138422014543,-124.165284453043
4.216,101.393398317469,-83.2912203394148,-124.297845354224
4.217,101.205639460095,-83.4685911388616,-124.430371746897
4.218,101.017929918894,-83.64595461661,-124.562863700574
4.219,100.830269555315,-83.8233107892008,-124.695321285008
4.22,100.642658231594,-84.0006596729029,-124.827744570188
4.221,100.455095810756,-84.1780012837179,-124.960133626329
4.222,100.267582156604,-84.3553356373842,-125.092488523879
4.223,100.080117133719,-84.5326627493819,-125.224809333502
4.224,99.8927006074504,-84.7099826349351,-125.357096126085
4.225,99.7053324439156,-84.8872953090176,-125.489348972725
4.226,99.5180125099925,-85.0646007863562,-125.621567944731
4.227,99.330740673316,-85.2418990814345,-125.753753113617
4.228,99.1435168022728,-85.4191902084967,-125.885904551097
4.229,98.9563407659959,-85.5964741815532,-126.018022329086
4.23,98.7692124343614,-85.7737510143819,-126.150106519691
4.231,98.5821316779826,-85.9510207205337,-126.282157195207
4.232,98.3950983682054,-86.1282833133364,-126.414174428118
4.233,98.2081123771035,-86.3055388058976,-126.54615829109
4.234,98.0211735774741,-86.4827872111093,-126.678108856964
4.235,97.8342818428324,-86.6600285416514,-126.810026198761
4.236,97.6474370474069,-86.8372628099958,-126.94191038967
4.237,97.4606390661358,-87.0144900284088,-127.073761503046
4.238,97.2738877746609,-87.1917102089564,-127.205579612413
4.239,97.0871830493227,-87.3689233635076,-127.33736479145
4.24,96.9005247671571,-87.546129503737,-127.469117113996
4.241,96.7139128058894,-87.7233286411298,-127.600836654043
4.242,96.5273470439296,-87.9005207869848,-127.732523485732
4.243,96.3408273603684,-88.0777059524174,-127.864177683352
4.244,96.1543536349721,-88.254884148364,-127.995799321334
4.245,95.9679257481774,-88.4320553855854,-128.12738847425
4.246,95.7815435810869,-88.60921967467,-128.258945216808
4.247,95.5952070154652,-88.7863770260371,-128.39046962385
4.248,95.4089159337327,-88.9635274499412,-128.521961770348
4.249,95.2226702189619,-89.1406709564745,-128.6534217314
4.25,95.0364697548726,-89.3178075555705,-128.78484958223
4.251,94.8503144258269,-89.494937257008,-128.916245398182
4.252,94.6642041168242,-89.672060070414,-129.047609254718
4.253,94.4781387134977,-89.8491760052661,-129.178941227413
4.254,94.2921181021081,-90.0262850708982,-129.310241391957
4.255,94.1061421695399,-90.2033872765013,-129.441509824148
4.256,93.9202108032967,-90.3804826311281,-129.572746599887
4.257,93.7343238914964,-90.5575711436956,-129.703951795182
4.258,93.5484813228657,-90.7346528229896,-129.83512548614
4.259,93.3626829867369,-90.911727677666,-129.966267748963
4.26,93.1769287730426,-91.0887957162547,-130.097378659951
4.261,92.9912185723102,-91.265856947164,-130.228458295494
4.262,92.8055522756584,-91.442911378682,-130.359506732072
4.263,92.6199297747924,-91.6199590189805,-130.490524046251
4.264,92.4343509619986,-91.796999876118,-130.62151031468
4.265,92.2488157301404,-91.9740339580426,-130.752465614091
4.266,92.063323972654,-92.1510612725951,-130.883390021292
4.267,91.8778755835428,-92.3280818275124,-131.01428361317
4.268,91.6924704573732,-92.5050956304303,-131.145146466683
4.269,91.507108489271,-92.6821026888855,-131.275978658861
4.27,91.3217895749153,-92.85910301032,-131.406780266802
4.271,91.1365136105343,-93.0360966020835,-131.53755136767
4.272,90.9512804929015,-93.2130834714361,-131.668292038692
4.273,90.7660901193305,-93.3900636255508,-131.799002357158
4.274,90.5809423876702,-93.5670370715179,-131.929682400415
4.275,90.395837196301,-93.7440038163457,-132.060332245865
4.276,90.2107744441299,-93.9209638669651,-132.190951970969
4.277,90.0257540305854,-94.0979172302316,-132.321541653234
4.278,89.8407758556137,-94.2748639129284,-132.452101370221
4.279,89.6558398196744,-94.4518039217683,-132.582631199535
4.28,89.4709458237348,-94.6287372633981,-132.713131218828
4.281,89.2860937692668,-94.8056639443994,-132.843601505794
4.282,89.1012835582419,-94.9825839712925,-132.974042138168
4.283,88.9165150931259,-95.1594973505393,-133.104453193724
4.284,88.7317882768751,-95.3364040885451,-133.234834750272
4.285,88.5471030129331,-95.5133041916611,-133.365186885654
4.286,88.3624592052237,-95.6901976661884,-133.495509677749
4.287,88.1778567581486,-95.8670845183793,-133.625803204463
4.288,87.9932955765821,-96.0439647544402,-133.756067543729
4.289,87.8087755658672,-96.220838380534,-133.88630277351
4.29,87.6242966318098,-96.3977054027838,-134.01650897179
4.291,87.4398586806763,-96.5745658272738,-134.146686216577
4.292,87.2554616191881,-96.7514196600523,-134.276834585898
4.293,87.0711053545171,-96.9282669071349,-134.406954157799
4.294,86.8867897942815,-97.1051075745065,-134.537045010343
4.295,86.7025148465422,-97.2819416681228,-134.667107221607
4.296,86.5182804197968,-97.4587691939148,-134.797140869681
4.297,86.3340864229768,-97.6355901577896,-134.927146032666
4.298,86.1499327654432,-97.8124045656325,-135.057122788671
4.299,85.9658193569811,-97.9892124233107,-135.187071215815
4.3,85.7817461077955,-98.1660137366757,-135.31699139222
4.301,85.5977129285091,-98.3428085115633,-135.446883396013
4.302,85.4137197301553,-98.5195967537988,-135.576747305323
4.303,85.2297664241752,-98.6963784691978,-135.706583198279
4.304,85.0458529224135,-98.8731536635684,-135.83639115301
4.305,84.8619791371143,-99.0499223427141,-135.966171247642
4.306,84.6781449809159,-99.2266845124357,-136.095923560294
4.307,84.4943503668477,-99.4034401785333,-136.225648169081
4.308,84.3105952083256,-99.5801893468088,-136.35534515211
4.309,84.1268794191474,-99.7569320230684,-136.485014587479
4.31,83.9432029134892,-99.933668213124,-136.614656553274
4.311,83.7595656059016,-100.110397922796,-136.744271127569
4.312,83.5759674113039,-100.287121157914,-136.873858388423
4.313,83.3924082449815,-100.463837924323,-137.003418413882
4.314,83.2088880225821,-100.640548227879,-137.132951281972
4.315,83.0254066601095,-100.817252074457,-137.262457070701
4.316,82.8419640739208,-100.993949469951,-137.39193585806
4.317,82.658560180724,-101.170640420273,-137.521387722015
4.318,82.4751948975704,-101.347324931361,-137.650812740511
4.319,82.291868141853,-101.524003009177,-137.780210991467
4.32,82.108579831302,-101.700674659709,-137.909582552778
4.321,81.9253298839802,-101.877339888973,-138.038927502312
4.322,81.7421182182796,-102.053998703019,-138.168245917907
4.323,81.5589447529172,-102.230651107925,-138.297537877372
4.324,81.3758094069307,-102.407297109809,-138.426803458486
4.325,81.1927120996749,-102.583936714821,-138.556042738994
4.326,81.0096527508174,-102.760569929153,-138.685255796607
4.327,80.8266312803355,-102.937196759034,-138.814442709003
4.328,80.6436476085104,-103.113817210737,-138.943603553822
4.329,80.4607016559255,-103.29043129058,-139.072738408666
4.33,80.2777933434612,-103.467039004925,-139.201847351099
4.331,80.0949225922912,-103.643640360183,-139.330930458646
4.332,79.9120893238782,-103.820235362814,-139.459987808789
4.333,79.7292934599715,-103.996824019329,-139.589019478969
4.334,79.5465349226011,-104.173406336292,-139.718025546581
4.335,79.3638136340758,-104.349982320324,-139.847006088978
4.336,79.181129516978,-104.526551978099,-139.975961183465
4.337,78.9984824941602,-104.703115316351,-140.1048909073
4.338,78.8158724887419,-104.879672341876,-140.233795337695
4.339,78.6332994241049,-105.056223061528,-140.362674551809
4.34,78.4507632238899,-105.232767482227,-140.491528626753
4.341,78.2682638119932,-105.409305610957,-140.620357639587
4.342,78.0858011125618,-105.58583745477,-140.749161667315
4.343,77.9033750499914,-105.762363020784,-140.87794078689
4.344,77.7209855489207,-105.938882316188,-141.006695075209
4.345,77.5386325342286,-106.115395348245,-141.135424609116
4.346,77.3563159310324,-106.291902124287,-141.264129465392
4.347,77.1740356646801,-106.468402651724,-141.392809720767
4.348,76.9917916607504,-106.64489693804,-141.521465451907
4.349,76.8095838450473,-106.821384990799,-141.650096735421
4.35,76.6274121435967,-106.997866817642,-141.778703647855
4.351,76.4452764826433,-107.174342426294,-141.907286265695
4.352,76.2631767886461,-107.35081182456,-142.035844665363
4.353,76.0811129882763,-107.527275020329,-142.164378923218
4.354,75.8990850084121,-107.703732021576,-142.292889115553
4.355,75.7170927761362,-107.880182836364,-142.421375318597
4.356,75.5351362187318,-108.056627472843,-142.549837608511
4.357,75.3532152636796,-108.233065939252,-142.678276061389
4.358,75.1713298386533,-108.409498243923,-142.806690753257
4.359,74.9894798715181,-108.585924395279,-142.935081760071
4.36,74.8076652903249,-108.762344401838,-143.063449157717
4.361,74.6258860233072,-108.938758272214,-143.191793022012
4.362,74.4441419988806,-109.115166015116,-143.320113428698
4.363,74.2624331456352,-109.291567639353,-143.448410453445
4.364,74.0807593923348,-109.467963153831,-143.576684171852
4.365,73.8991206679131,-109.644352567559,-143.70493465944
4.366,73.7175169014699,-109.820735889648,-143.833161991657
4.367,73.5359480222678,-109.997113129311,-143.961366243875
4.368,73.3544139597294,-110.173484295867,-144.089547491389
4.369,73.1729146434333,-110.34984939874,-144.217705809415
4.37,72.9914500031112,-110.526208447463,-144.345841273093
4.371,72.8100199686446,-110.702561451675,-144.473953957482
4.372,72.6286244700615,-110.878908421126,-144.602043937561
4.373,72.447263437533,-111.055249365679,-144.730111288231
4.374,72.26593680137,-111.231584295305,-144.858156084308
4.375,72.084644492021,-111.407913220092,-144.986178400529
4.376,71.9033864400668,-111.584236150241,-145.114178311545
4.377,71.7221625762191,-111.76055309607,-145.242155891927
4.378,71.5409728313175,-111.936864068012,-145.370111216159
4.379,71.3598171363248,-112.11316907662,-145.498044358641
4.38,71.1786954223248,-112.289468132565,-145.625955393688
4.381,70.9976076205194,-112.46576124664,-145.753844395527
4.382,70.8165536622251,-112.642048429757,-145.881711438299
4.383,70.6355334788698,-112.818329692954,-146.009556596057
4.384,70.4545470019904,-112.994605047389,-146.137379942767
4.385,70.2735941632288,-113.170874504348,-146.265181552304
4.386,70.0926748943296,-113.347138075241,-146.392961498454
4.387,69.9117891271368,-113.523395771606,-146.520719854913
4.388,69.7309367935908,-113.699647605109,-146.648456695287
4.389,69.5501178257254,-113.875893587545,-146.776172093088
4.39,69.369332155665,-114.052133730837,-146.903866121739
4.391,69.1885797156218,-114.228368047042,-147.031538854566
4.392,69.0078604378919,-114.404596548349,-147.159190364807
4.393,68.8271742548533,-114.580819247078,-147.286820725602
4.394,68.6465210989639,-114.757036155684,-147.414430009998
4.395,68.4659009027554,-114.933247286758,-147.542018290946
4.396,68.2853135988343,-115.109452653027,-147.669585641302
4.397,68.1047591198767,-115.285652267354,-147.797132133826
4.398,67.9242373986258,-115.46184614274,-147.924657841182
4.399,67.7437483678897,-115.638034292324,-148.052162835933
4.4,67.5632919605382,-115.814216729389,-148.179647190548
4.401,67.3828681094997,-115.990393467353,-148.307110977396
4.402,67.2024767477594,-116.16656451978,-148.434554268747
4.403,67.0221178083554,-116.342729900374,-148.561977136772
4.404,66.841791224377,-116.518889622983,-148.689379653542
4.405,66.6614969289611,-116.6950437016,-148.816761891025
4.406,66.48123485529,-116.871192150362,-148.944123921092
4.407,66.3010049365893,-117.047334983552,-149.07146581551
4.408,66.1208071061238,-117.2234722156,-149.198787645944
4.409,65.9406412971952,-117.399603861086,-149.326089483958
4.41,65.7605074431418,-117.575729934733,-149.45337140101
4.411,65.580405477332,-117.751850451418,-149.580633468457
4.412,65.4003353331648,-117.927965426166,-149.707875757552
4.413,65.2202969440659,-118.104074874154,-149.835098339442
4.414,65.0402902434855,-118.280178810709,-149.962301285172
4.415,64.8603151648955,-118.456277251311,-150.089484665677
4.416,64.6803716417874,-118.632370211593,-150.21664855179
4.417,64.5004596076689,-118.808457707342,-150.343793014237
4.418,64.320578996063,-118.9845397545,-150.470918123636
4.419,64.1407297405035,-119.160616369164,-150.598023950499
4.42,63.9609117745351,-119.336687567587,-150.725110565231
4.421,63.7811250317079,-119.512753366177,-150.852178038127
4.422,63.6013694455773,-119.688813781503,-150.979226439375
4.423,63.4216449497016,-119.864868830288,-151.106255839054
4.424,63.2419514776375,-120.040918529418,-151.233266307134
4.425,63.0622889629396,-120.216962895936,-151.360257913476
4.426,62.8826573391588,-120.393001947045,-151.487230727828
4.427,62.7030565398371,-120.569035700108,-151.61418481983
4.428,62.5234864985078,-120.745064172653,-151.741120259012
4.429,62.3439471486922,-120.921087382366,-151.86803711479
4.43,62.1644384238975,-121.097105347098,-151.994935456471
4.431,61.9849602576145,-121.273118084863,-152.121815353248
4.432,61.8055125833156,-121.449125613837,-152.248676874204
4.433,61.6260953344521,-121.625127952363,-152.375520088306
4.434,61.4467084444522,-121.801125118948,-152.502345064411
4.435,61.2673518467188,-121.977117132265,-152.629151871262
4.436,61.0880254746285,-122.153104011152,-152.755940577485
4.437,60.9087292615264,-122.329085774615,-152.882711251597
4.438,60.7294631407274,-122.505062441826,-153.009463961996
4.439,60.5502270455123,-122.681034032128,-153.136198776969
4.44,60.3710209091257,-122.857000565028,-153.262915764684
4.441,60.1918446647737,-123.032962060205,-153.389614993196
4.442,60.0126982456242,-123.208918537507,-153.516296530443
4.443,59.8335815848006,-123.38487001695,-153.642960444249
4.444,59.6544946153841,-123.560816518723,-153.769606802317
4.445,59.4754372704084,-123.736758063185,-153.896235672239
4.446,59.2964094828599,-123.912694670865,-154.022847121484
4.447,59.1174111856745,-124.088626362466,-154.149441217408
4.448,58.9384423117361,-124.264553158862,-154.276018027247
4.449,58.7595027938743,-124.4404750811,-154.402577618121
4.45,58.5805925648632,-124.616392150402,-154.529120057028
4.451,58.4017115574188,-124.79230438816,-154.65564541085
4.452,58.2228597041975,-124.968211815943,-154.78215374635
4.453,58.0440369377935,-125.144114455495,-154.908645130172
4.454,57.8652431907379,-125.320012328732,-155.035119628838
4.455,57.686478395497,-125.495905457749,-155.161577308753
4.456,57.5077424844692,-125.671793864813,-155.288018236201
4.457,57.3290353899834,-125.84767757237,-155.414442477344
4.458,57.1503570442994,-126.023556603041,-155.540850098226
4.459,56.9717073796033,-126.199430979625,-155.667241164769
4.46,56.7930863280071,-126.375300725098,-155.793615742772
4.461,56.6144938215469,-126.551165862613,-155.919973897916
4.462,56.4359297921813,-126.727026415501,-156.046315695756
4.463,56.2573941717891,-126.902882407272,-156.17264120173
4.464,56.0788868921682,-127.078733861615,-156.298950481149
4.465,55.9004078850336,-127.254580802397,-156.425243599205
4.466,55.721957082016,-127.430423253664,-156.551520620965
4.467,55.5435344146597,-127.606261239643,-156.677781611374
4.468,55.3651398144224,-127.782094784739,-156.804026635253
4.469,55.1867732126715,-127.95792391354,-156.930255757302
4.47,55.0084345406831,-128.133748650812,-157.056469042093
4.471,54.8301237296427,-128.309569021503,-157.182666554078
4.472,54.6518407106401,-128.485385050742,-157.308848357582
4.473,54.4735854146705,-128.661196763839,-157.435014516808
4.474,54.2953577726321,-128.837004186285,-157.561165095832
4.475,54.1171577153245,-129.012807343755,-157.687300158607
4.476,53.9389851734471,-129.188606262103,-157.813419768959
4.477,53.7608400775981,-129.364400967368,-157.93952399059
4.478,53.582722358273,-129.54019148577,-158.065612887077
4.479,53.4046319458626,-129.715977843713,-158.19168652187
4.48,53.2265687706527,-129.891760067782,-158.317744958292
4.481,53.0485327628214,-130.067538184748,-158.443788259543
4.482,52.8705238524385,-130.243312221563,-158.569816488694
4.483,52.692541969464,-130.419082205363,-158.69582970869
4.484,52.5145870437474,-130.594848163469,-158.82182798235
4.485,52.3366590050246,-130.770610123384,-158.947811372364
4.486,52.1587577829181,-130.946368112799,-159.073779941297
4.487,51.9808833069363,-131.122122159583,-159.199733751585
4.488,51.8030355064701,-131.297872291795,-159.325672865538
4.489,51.6252143107932,-131.473618537677,-159.451597345336
4.49,51.4474196490606,-131.649360925653,-159.577507253033
4.491,51.269651450307,-131.825099484337,-159.703402650554
4.492,51.0919096434464,-132.000834242523,-159.829283599695
4.493,50.91419415727,-132.176565229194,-159.955150162124
4.494,50.7365049204453,-132.352292473515,-160.08100239938
4.495,50.5588418615152,-132.528016004839,-160.206840372875
4.496,50.3812049088967,-132.703735852703,-160.332664143888
4.497,50.2035939908798,-132.879452046829,-160.458473773572
4.498,50.0260090356266,-133.055164617126,-160.584269322949
4.499,49.8484499711697,-133.230873593689,-160.710050852913
4.5,49.6709167254119,-133.406579006797,-160.835818424224
4.501,49.4934092261239,-133.582280886916,-160.961572097518
4.502,49.3159274009445,-133.757979264697,-161.087311933297
4.503,49.1384711773799,-133.933674170979,-161.213037991932
4.504,48.9610404828006,-134.109365636785,-161.338750333666
4.505,48.7836352444426,-134.285053693324,-161.464449018611
4.506,48.6062553894055,-134.460738371993,-161.590134106746
4.507,48.4289008446513,-134.636419704373,-161.715805657922
4.508,48.2515715370042,-134.812097722232,-161.841463731856
4.509,48.0742673931492,-134.987772457524,-161.967108388135
4.51,47.8969883396309,-135.16344394239,-162.092739686216
4.511,47.7197343028536,-135.339112209156,-162.218357685421
4.512,47.5425052090796,-135.514777290335,-162.343962444944
4.513,47.3653009844284,-135.690439218624,-162.469554023845
4.514,47.1881215548761,-135.866098026909,-162.595132481051
4.515,47.0109668462546,-136.041753748261,-162.72069787536
4.516,46.8338367842512,-136.217406415937,-162.846250265434
4.517,46.6567312944065,-136.393056063379,-162.971789709804
4.518,46.4796503021146,-136.568702724216,-163.09731626687
4.519,46.3025937326231,-136.744346432263,-163.222829994897
4.52,46.1255615110305,-136.919987221521,-163.348330952018
4.521,45.9485535622868,-137.095625126176,-163.473819196232
4.522,45.7715698111926,-137.2712601806,-163.599294785406
4.523,45.5946101823981,-137.446892419351,-163.724757777273
4.524,45.4176746004026,-137.622521877172,-163.850208229433
4.525,45.2407629895541,-137.798148588992,-163.975646199352
4.526,45.063875274048,-137.973772589924,-164.101071744363
4.527,44.8870113779271,-138.149393915269,-164.226484921663
4.528,44.7101712250808,-138.325012600512,-164.351885788317
4.529,44.5333547392444,-138.50062868132,-164.477274401256
4.53,44.3565618439988,-138.67624219355,-164.602650817276
