Freq [GHz],S11(dB)_HFSS,S11(dB)_measured,S22(dB)_HFSS,S22(dB)_measured,S33(dB)_HFSS,S33(dB)_measured,S44(dB)_HFSS,S44(dB)_measured
4.11,-4.887419493,-5.2032342,-10.28711295,-9.8462505,-4.990383711,-4.8611479,-10.17185657,-9.6986294
4.111,-4.890061227,-5.2070518,-10.27445734,-9.8448324,-4.992839415,-4.8818941,-10.15935374,-9.6841335
4.112,-4.892702617,-5.2109518,-10.26184591,-9.8128242,-4.995294591,-4.8860526,-10.14689273,-9.6712275
4.113,-4.895343648,-5.2196388,-10.24927848,-9.7902708,-4.997749224,-4.8970571,-10.13447337,-9.6551313
4.114,-4.897984305,-5.222033,-10.23675489,-9.795639,-5.000203301,-4.8855901,-10.1220955,-9.6469545
4.115,-4.900624574,-5.2227864,-10.22427497,-9.7631121,-5.002656806,-4.9026661,-10.10975896,-9.627162
4.116,-4.90326444,-5.2348156,-10.21183856,-9.7514124,-5.005109726,-4.883204,-10.09746359,-9.6015892
4.117,-4.905903889,-5.2375264,-10.19944549,-9.7380943,-5.007562047,-4.8875914,-10.08520924,-9.608345
4.118,-4.908542906,-5.2158957,-10.1870956,-9.7272768,-5.010013756,-4.8902836,-10.07299574,-9.5912819
4.119,-4.911181478,-5.226172,-10.17478873,-9.6917744,-5.012464838,-4.8956227,-10.06082295,-9.5618906
4.12,-4.913819591,-5.2034636,-10.1625247,-9.695735,-5.014915281,-4.8783927,-10.0486907,-9.5604372
4.121,-4.916457231,-5.1922832,-10.15030336,-9.6801491,-5.017365071,-4.8806677,-10.03659883,-9.5433378
4.122,-4.919094385,-5.2123728,-10.13812455,-9.6375875,-5.019814194,-4.8868675,-10.02454721,-9.4989395
4.123,-4.921731038,-5.2147627,-10.12598811,-9.6347609,-5.022262639,-4.8935113,-10.01253567,-9.5185471
4.124,-4.924367178,-5.255764,-10.11389387,-9.5924177,-5.024710391,-4.9071627,-10.00056405,-9.4749756
4.125,-4.927002791,-5.2342844,-10.10184168,-9.6030865,-5.027157439,-4.8977327,-9.988632219,-9.4692154
4.126,-4.929637865,-5.2284646,-10.08983138,-9.5923853,-5.029603769,-4.9107189,-9.976740013,-9.466198
4.127,-4.932272386,-5.2415094,-10.07786282,-9.5634375,-5.03204937,-4.9120927,-9.964887284,-9.4473505
4.128,-4.934906342,-5.2415447,-10.06593583,-9.5447741,-5.034494228,-4.9149632,-9.953073885,-9.4196739
4.129,-4.93753972,-5.2192273,-10.05405026,-9.5364294,-5.036938332,-4.893733,-9.941299666,-9.4154129
4.13,-4.940172508,-5.2267199,-10.04220595,-9.5250406,-5.03938167,-4.8866811,-9.929564479,-9.4113293
4.131,-4.942804693,-5.2383742,-10.03040275,-9.4940929,-5.041824229,-4.9158111,-9.917868178,-9.3763428
4.132,-4.945436262,-5.2462711,-10.0186405,-9.4961386,-5.044265998,-4.9005985,-9.906210617,-9.3746119
4.133,-4.948067204,-5.2484493,-10.00691906,-9.4848166,-5.046706964,-4.9082537,-9.894591651,-9.3753138
4.134,-4.950697506,-5.2455077,-9.995238263,-9.4570885,-5.049147117,-4.9362812,-9.883011134,-9.3287649
4.135,-4.953327158,-5.234273,-9.983597964,-9.4358454,-5.051586446,-4.9060202,-9.871468923,-9.3348112
4.136,-4.955956146,-5.2165747,-9.97199801,-9.4304724,-5.054024937,-4.9069424,-9.859964875,-9.315774
4.137,-4.958584459,-5.2403069,-9.96043825,-9.4162788,-5.056462581,-4.9202194,-9.848498847,-9.3092537
4.138,-4.961212087,-5.2428632,-9.948918534,-9.4147577,-5.058899367,-4.9244108,-9.837070698,-9.3086023
4.139,-4.963839016,-5.2552309,-9.937438713,-9.3897772,-5.061335283,-4.9179435,-9.825680287,-9.285367
4.14,-4.966465237,-5.2566037,-9.925998638,-9.40306,-5.063770318,-4.9089866,-9.814327473,-9.2901907
4.141,-4.969090737,-5.2267537,-9.91459816,-9.3668728,-5.066204462,-4.9233308,-9.803012117,-9.2605457
4.142,-4.971715506,-5.2469864,-9.903237133,-9.3463678,-5.068637704,-4.9390965,-9.79173408,-9.2433681
4.143,-4.974339533,-5.2526398,-9.891915409,-9.3470182,-5.071070034,-4.9483013,-9.780493224,-9.2517176
4.144,-4.976962807,-5.2576571,-9.880632842,-9.3186378,-5.073501441,-4.9547143,-9.769289411,-9.2286501
4.145,-4.979585317,-5.2488074,-9.869389286,-9.286624,-5.075931915,-4.921412,-9.758122505,-9.1880207
4.146,-4.982207053,-5.2384624,-9.858184597,-9.2905989,-5.078361446,-4.919807,-9.74699237,-9.2083282
4.147,-4.984828004,-5.2606106,-9.84701863,-9.25916,-5.080790023,-4.927989,-9.73589887,-9.1657972
4.148,-4.98744816,-5.2424178,-9.835891241,-9.2760191,-5.083217638,-4.9320245,-9.72484187,-9.1843128
4.149,-4.99006751,-5.2600374,-9.824802287,-9.2564478,-5.085644279,-4.9281316,-9.713821236,-9.1783524
4.15,-4.992686044,-5.2520928,-9.813751626,-9.2452784,-5.088069938,-4.9437852,-9.702836835,-9.1549273
4.151,-4.995303753,-5.2719507,-9.802739115,-9.2074871,-5.090494604,-4.9569216,-9.691888534,-9.1251011
4.152,-4.997920626,-5.249723,-9.791764613,-9.2252207,-5.092918268,-4.9359388,-9.680976201,-9.1454926
4.153,-5.000536654,-5.2630496,-9.780827979,-9.216754,-5.095340921,-4.9418793,-9.670099704,-9.1180372
4.154,-5.003151826,-5.2657642,-9.769929073,-9.195919,-5.097762554,-4.9313374,-9.659258913,-9.1117678
4.155,-5.005766134,-5.2355194,-9.759067756,-9.1665907,-5.100183157,-4.9501147,-9.648453697,-9.0979509
4.156,-5.008379567,-5.2373352,-9.748243888,-9.1771317,-5.102602721,-4.925539,-9.637683926,-9.0989227
4.157,-5.010992116,-5.2531915,-9.73745733,-9.1409588,-5.105021237,-4.9482594,-9.626949471,-9.0631733
4.158,-5.013603772,-5.2865777,-9.726707945,-9.0980816,-5.107438697,-4.9664235,-9.616250205,-9.0297394
4.159,-5.016214525,-5.2728124,-9.715995596,-9.1048517,-5.109855091,-4.9590507,-9.605585999,-9.0204363
4.16,-5.018824367,-5.2365785,-9.705320145,-9.1153421,-5.112270411,-4.9265914,-9.594956726,-9.0353756
4.161,-5.021433289,-5.2530107,-9.694681456,-9.0914841,-5.114684648,-4.9538836,-9.58436226,-9.0289383
4.162,-5.024041281,-5.280416,-9.684079393,-9.0669146,-5.117097794,-4.9694061,-9.573802474,-9.006546
4.163,-5.026648334,-5.2451334,-9.673513822,-9.062726,-5.11950984,-4.9483595,-9.563277243,-9.0171309
4.164,-5.029254441,-5.268961,-9.662984607,-9.0379515,-5.121920779,-4.9610796,-9.552786443,-8.9850483
4.165,-5.031859592,-5.2243567,-9.652491615,-9.0417757,-5.124330602,-4.9406071,-9.542329949,-8.9878168
4.166,-5.034463779,-5.2660165,-9.642034711,-9.007082,-5.1267393,-4.9726171,-9.531907637,-8.9622784
4.167,-5.037066993,-5.2459602,-9.631613763,-8.9989233,-5.129146866,-4.966476,-9.521519385,-8.9405098
4.168,-5.039669225,-5.2779274,-9.621228639,-9.0094252,-5.131553293,-4.961689,-9.511165069,-8.9536533
4.169,-5.042270469,-5.2651582,-9.610879205,-8.9583988,-5.133958571,-4.9654937,-9.500844569,-8.9214668
4.17,-5.044870715,-5.2635794,-9.600565332,-8.9739037,-5.136362694,-4.9664192,-9.490557762,-8.9305048
4.171,-5.047469956,-5.2744794,-9.590286887,-8.9621086,-5.138765654,-4.9640946,-9.480304528,-8.9092159
4.172,-5.050068183,-5.2632394,-9.58004374,-8.9096117,-5.141167442,-4.9553967,-9.470084746,-8.8829575
4.173,-5.052665388,-5.2763939,-9.569835761,-8.9159765,-5.143568053,-4.9784164,-9.459898297,-8.8703451
4.174,-5.055261564,-5.2544146,-9.559662821,-8.9079685,-5.145967478,-4.9611015,-9.449745061,-8.8744392
4.175,-5.057856703,-5.2493777,-9.549524791,-8.9049406,-5.14836571,-4.9648037,-9.439624921,-8.8756142
4.176,-5.060450798,-5.2759285,-9.539421542,-8.8773174,-5.150762742,-4.9662423,-9.429537757,-8.845252
4.177,-5.06304384,-5.2619314,-9.529352947,-8.8605452,-5.153158568,-4.9837952,-9.419483453,-8.8496628
4.178,-5.065635822,-5.2772202,-9.519318877,-8.838172,-5.155553178,-4.9817324,-9.40946189,-8.8274336
4.179,-5.068226737,-5.287766,-9.509319206,-8.8124905,-5.157946568,-4.985599,-9.399472954,-8.80404
4.18,-5.070816578,-5.2720003,-9.499353807,-8.8348417,-5.16033873,-4.9713964,-9.389516527,-8.8103323
4.181,-5.073405338,-5.2642174,-9.489422555,-8.8352776,-5.162729657,-4.9701996,-9.379592494,-8.8215981
4.182,-5.075993008,-5.2700276,-9.479525323,-8.8056631,-5.165119343,-4.9771461,-9.36970074,-8.7881413
4.183,-5.078579583,-5.2865925,-9.469661987,-8.8128157,-5.167507781,-4.9772654,-9.359841151,-8.7908926
4.184,-5.081165055,-5.2688451,-9.459832422,-8.8083181,-5.169894964,-4.9560466,-9.350013613,-8.8098249
4.185,-5.083749417,-5.2706361,-9.450036504,-8.7573633,-5.172280886,-4.9677029,-9.340218012,-8.7505913
4.186,-5.086332662,-5.2617531,-9.440274108,-8.7544546,-5.174665541,-4.9945664,-9.330454235,-8.7639637
4.187,-5.088914784,-5.2895327,-9.430545113,-8.724659,-5.177048922,-5.0151405,-9.32072217,-8.7303305
4.188,-5.091495776,-5.2898698,-9.420849394,-8.7357712,-5.179431024,-5.014585,-9.311021705,-8.7212601
4.189,-5.094075632,-5.2687778,-9.411186831,-8.7445898,-5.181811839,-4.9513679,-9.301352728,-8.7403831
4.19,-5.096654344,-5.3018942,-9.4015573,-8.6877184,-5.184191363,-4.9988704,-9.291715129,-8.6910429
4.191,-5.099231907,-5.2611756,-9.391960681,-8.7115545,-5.186569589,-4.9937353,-9.282108796,-8.7092819
4.192,-5.101808314,-5.2639837,-9.382396853,-8.7017527,-5.18894651,-4.9742942,-9.27253362,-8.7065182
4.193,-5.104383559,-5.2954903,-9.372865694,-8.6556845,-5.191322122,-5.0100136,-9.262989491,-8.6689062
4.194,-5.106957635,-5.3096461,-9.363367086,-8.6686268,-5.193696419,-5.0156355,-9.2534763,-8.6734743
4.195,-5.109530537,-5.2727475,-9.353900908,-8.6560478,-5.196069394,-4.9801602,-9.243993938,-8.6729546
4.196,-5.112102258,-5.2629046,-9.34446704,-8.6562624,-5.198441043,-4.9556303,-9.234542298,-8.6714973
4.197,-5.114672792,-5.2686033,-9.335065366,-8.6346788,-5.200811359,-4.977047,-9.225121271,-8.6566248
4.198,-5.117242134,-5.2874951,-9.325695765,-8.6367292,-5.203180338,-5.0129261,-9.21573075,-8.6432009
4.199,-5.119810277,-5.258348,-9.316358121,-8.6234884,-5.205547973,-4.9731154,-9.206370628,-8.6392517
4.2,-5.122377216,-5.2465935,-9.307052315,-8.5995722,-5.20791426,-4.9813442,-9.197040799,-8.6203709
4.201,-5.124942945,-5.2781796,-9.297778231,-8.5990009,-5.210279193,-4.9850869,-9.187741157,-8.6140909
4.202,-5.127507458,-5.2972431,-9.288535751,-8.5573425,-5.212642767,-5.024591,-9.178471597,-8.5820866
4.203,-5.130070749,-5.2799525,-9.279324761,-8.5736637,-5.215004977,-4.9950275,-9.169232013,-8.5917759
4.204,-5.132632814,-5.2944221,-9.270145144,-8.5282984,-5.217365818,-5.0025954,-9.160022301,-8.5569582
4.205,-5.135193647,-5.2763267,-9.260996784,-8.5294008,-5.219725285,-4.9930644,-9.150842356,-8.5654402
4.206,-5.137753241,-5.2987003,-9.251879567,-8.5151281,-5.222083373,-5.02665,-9.141692076,-8.564908
4.207,-5.140311593,-5.2687945,-9.242793377,-8.5101881,-5.224440077,-5.0247674,-9.132571355,-8.5367575
4.208,-5.142868696,-5.2868257,-9.233738102,-8.4915552,-5.226795392,-5.0290527,-9.123480093,-8.5235386
4.209,-5.145424546,-5.2831583,-9.224713627,-8.4788427,-5.229149314,-5.0156775,-9.114418186,-8.5053291
4.21,-5.147979137,-5.2804441,-9.215719839,-8.4614964,-5.231501837,-5.0113058,-9.105385531,-8.5066261
4.211,-5.150532464,-5.2941461,-9.206756625,-8.4536209,-5.233852958,-5.0054612,-9.096382029,-8.4804296
4.212,-5.153084522,-5.2579565,-9.197823872,-8.4414482,-5.236202672,-4.9811811,-9.087407576,-8.4911823
4.213,-5.155635306,-5.2714367,-9.188921468,-8.4544172,-5.238550974,-4.9891019,-9.078462073,-8.4905529
4.214,-5.158184811,-5.3082652,-9.180049302,-8.4136047,-5.240897859,-5.0305419,-9.06954542,-8.464467
4.215,-5.160733033,-5.2934175,-9.171207262,-8.3878632,-5.243243324,-5.0230079,-9.060657515,-8.4615564
4.216,-5.163279966,-5.2800555,-9.162395237,-8.4267912,-5.245587364,-5.0292764,-9.051798259,-8.4881506
4.217,-5.165825606,-5.2958674,-9.153613117,-8.357686,-5.247929975,-5.0306511,-9.042967554,-8.4164143
4.218,-5.168369948,-5.2981229,-9.144860791,-8.3828106,-5.250271153,-5.0035515,-9.0341653,-8.4168482
4.219,-5.170912988,-5.2799783,-9.13613815,-8.3650589,-5.252610893,-5.0001454,-9.0253914,-8.4202137
4.22,-5.17345472,-5.3049335,-9.127445084,-8.3688793,-5.254949192,-5.0190015,-9.016645754,-8.4136
4.221,-5.175995141,-5.2917171,-9.118781484,-8.3383656,-5.257286045,-5.0174022,-9.007928266,-8.3947496
4.222,-5.178534246,-5.2658114,-9.110147241,-8.3364334,-5.259621449,-5.0282006,-8.999238838,-8.3717175
4.223,-5.18107203,-5.273324,-9.101542248,-8.3171978,-5.261955399,-5.0297341,-8.990577373,-8.3651419
4.224,-5.183608489,-5.2636743,-9.092966396,-8.3182259,-5.264287892,-5.0261631,-8.981943775,-8.3825827
4.225,-5.186143619,-5.2885633,-9.084419578,-8.3140907,-5.266618923,-5.0271654,-8.973337948,-8.3601227
4.226,-5.188677416,-5.2929983,-9.075901686,-8.2891407,-5.26894849,-5.0472293,-8.964759796,-8.3540154
4.227,-5.191209875,-5.3014436,-9.067412614,-8.2949057,-5.271276588,-5.0375991,-8.956209224,-8.3447475
4.228,-5.193740992,-5.2870126,-9.058952255,-8.2867212,-5.273603215,-5.0251713,-8.947686137,-8.3249464
4.229,-5.196270763,-5.284081,-9.050520504,-8.2633295,-5.275928365,-5.0292568,-8.939190439,-8.3230286
4.23,-5.198799184,-5.2995524,-9.042117255,-8.2371273,-5.278252036,-5.0436802,-8.930722038,-8.3027058
4.231,-5.201326251,-5.2595873,-9.033742401,-8.2648516,-5.280574224,-5.0305333,-8.922280839,-8.3180256
4.232,-5.203851961,-5.3049688,-9.025395839,-8.2248821,-5.282894925,-5.039465,-8.913866748,-8.3128853
4.233,-5.206376308,-5.2828617,-9.017077464,-8.2438784,-5.285214137,-5.032938,-8.905479673,-8.3280296
4.234,-5.208899289,-5.2941608,-9.008787171,-8.2384109,-5.287531856,-5.0268106,-8.897119521,-8.2791271
4.235,-5.211420901,-5.2743168,-9.000524856,-8.2055836,-5.289848079,-5.0429029,-8.888786198,-8.270484
4.236,-5.21394114,-5.2639451,-8.992290417,-8.2339525,-5.292162802,-5.0159421,-8.880479614,-8.2889462
4.237,-5.216460002,-5.268733,-8.984083749,-8.2114277,-5.294476022,-5.0190506,-8.872199677,-8.2882214
4.238,-5.218977483,-5.2801023,-8.97590475,-8.2065916,-5.296787736,-5.005044,-8.863946295,-8.2797346
4.239,-5.221493579,-5.2814698,-8.967753318,-8.1695795,-5.299097942,-5.0351806,-8.855719376,-8.257535
4.24,-5.224008288,-5.2781415,-8.95962935,-8.1499481,-5.301406635,-5.0405068,-8.847518832,-8.232398
4.241,-5.226521604,-5.2513676,-8.951532744,-8.1556921,-5.303713812,-5.0004201,-8.83934457,-8.2366304
4.242,-5.229033526,-5.3023028,-8.9434634,-8.1373892,-5.306019472,-5.0599713,-8.831196502,-8.2225847
4.243,-5.23154405,-5.2977777,-8.935421216,-8.1334,-5.308323611,-5.0386724,-8.823074537,-8.2315092
4.244,-5.234053171,-5.2609496,-8.92740609,-8.1339445,-5.310626225,-5.0112562,-8.814978586,-8.218935
4.245,-5.236560887,-5.3291321,-8.919417924,-8.1017456,-5.312927313,-5.0869322,-8.806908561,-8.1920376
4.246,-5.239067195,-5.2717876,-8.911456616,-8.0922174,-5.315226871,-5.0348291,-8.798864372,-8.2175417
4.247,-5.24157209,-5.2832594,-8.903522067,-8.0644121,-5.317524897,-5.0599298,-8.790845932,-8.1789465
4.248,-5.244075571,-5.2990079,-8.895614178,-8.0635967,-5.319821388,-5.0430474,-8.782853152,-8.1919193
4.249,-5.246577633,-5.2759471,-8.88773285,-8.089838,-5.322116341,-5.0467734,-8.774885945,-8.1780272
4.25,-5.249078273,-5.2920246,-8.879877983,-8.0620518,-5.324409753,-5.0615654,-8.766944223,-8.1465054
4.251,-5.251577488,-5.2746172,-8.872049479,-8.0616264,-5.326701622,-5.0662913,-8.759027899,-8.1680136
4.252,-5.254075276,-5.3169742,-8.864247241,-8.0790033,-5.328991946,-5.0715022,-8.751136888,-8.1816378
4.253,-5.256571632,-5.2959757,-8.85647117,-8.0315886,-5.331280722,-5.0677261,-8.743271102,-8.1388168
4.254,-5.259066555,-5.3059115,-8.848721169,-8.0432453,-5.333567947,-5.0824118,-8.735430455,-8.1257572
4.255,-5.261560041,-5.3132672,-8.840997142,-7.9981661,-5.335853618,-5.0758924,-8.727614862,-8.109127
4.256,-5.264052086,-5.2858186,-8.833298991,-7.9720535,-5.338137735,-5.0444832,-8.719824238,-8.1009617
4.257,-5.266542689,-5.2940488,-8.825626619,-7.9886613,-5.340420294,-5.086782,-8.712058496,-8.1027994
4.258,-5.269031846,-5.294796,-8.817979932,-7.9991145,-5.342701292,-5.0603313,-8.704317553,-8.1325493
4.259,-5.271519555,-5.3015232,-8.810358832,-7.9606738,-5.344980728,-5.062335,-8.696601324,-8.0571012
4.26,-5.274005812,-5.3038912,-8.802763225,-7.9573169,-5.347258599,-5.0632715,-8.688909725,-8.0873518
4.261,-5.276490614,-5.3126774,-8.795193015,-7.9334955,-5.349534903,-5.0741687,-8.681242673,-8.0594721
4.262,-5.27897396,-5.3046651,-8.787648108,-7.926827,-5.351809638,-5.0806694,-8.673600082,-8.0476151
4.263,-5.281455846,-5.281302,-8.780128409,-7.9224401,-5.354082802,-5.0757704,-8.665981871,-8.0657139
4.264,-5.283936269,-5.2886004,-8.772633823,-7.946661,-5.356354392,-5.0714254,-8.658387956,-8.060215
4.265,-5.286415228,-5.2723079,-8.765164258,-7.9208565,-5.358624407,-5.0646152,-8.650818256,-8.0568504
4.266,-5.288892719,-5.3030167,-8.757719619,-7.9024577,-5.360892844,-5.0543137,-8.643272686,-8.040349
4.267,-5.291368739,-5.2848306,-8.750299814,-7.9099422,-5.363159701,-5.07023,-8.635751166,-8.031868
4.268,-5.293843287,-5.2716789,-8.742904748,-7.9054947,-5.365424977,-5.075788,-8.628253614,-8.0589399
4.269,-5.296316359,-5.3100185,-8.735534331,-7.8562293,-5.367688669,-5.0891814,-8.620779948,-7.9980707
4.27,-5.298787953,-5.3079786,-8.728188468,-7.8227811,-5.369950775,-5.1146221,-8.613330087,-7.9884138
4.271,-5.301258067,-5.3050842,-8.72086707,-7.8391857,-5.372211294,-5.0851722,-8.60590395,-8.0021696
4.272,-5.303726698,-5.292345,-8.713570042,-7.835113,-5.374470224,-5.0848513,-8.598501457,-7.9981236
4.273,-5.306193843,-5.3006344,-8.706297296,-7.8198881,-5.376727563,-5.0892363,-8.591122527,-7.9801927
4.274,-5.308659501,-5.3029456,-8.699048738,-7.8467655,-5.378983308,-5.096498,-8.583767081,-7.9985132
4.275,-5.311123669,-5.3007727,-8.691824279,-7.7899852,-5.381237459,-5.0785475,-8.576435039,-7.9736524
4.276,-5.313586344,-5.3165207,-8.684623828,-7.7974081,-5.383490014,-5.1070085,-8.569126321,-7.9350696
4.277,-5.316047525,-5.2768397,-8.677447295,-7.7978692,-5.38574097,-5.0819201,-8.561840848,-7.9309602
4.278,-5.318507209,-5.2891321,-8.67029459,-7.8099232,-5.387990326,-5.0914731,-8.554578542,-7.9476814
4.279,-5.320965393,-5.3071227,-8.663165623,-7.7895551,-5.39023808,-5.1094289,-8.547339324,-7.9346757
4.28,-5.323422076,-5.3107033,-8.656060306,-7.7886281,-5.392484232,-5.0949011,-8.540123115,-7.9318819
4.281,-5.325877255,-5.2845035,-8.648978549,-7.7708635,-5.394728778,-5.091495,-8.532929837,-7.9398298
4.282,-5.328330928,-5.3020353,-8.641920263,-7.7697411,-5.396971718,-5.1165223,-8.525759414,-7.9279656
4.283,-5.330783093,-5.2874222,-8.634885361,-7.760283,-5.39921305,-5.108367,-8.518611766,-7.9014773
4.284,-5.333233748,-5.307085,-8.627873755,-7.7355971,-5.401452772,-5.1074476,-8.511486818,-7.8930831
4.285,-5.335682891,-5.2654567,-8.620885355,-7.7293367,-5.403690884,-5.0915346,-8.504384492,-7.9061542
4.286,-5.338130518,-5.2707758,-8.613920076,-7.7250767,-5.405927382,-5.1002655,-8.497304712,-7.8888569
4.287,-5.34057663,-5.3323598,-8.60697783,-7.7228127,-5.408162267,-5.1034279,-8.490247401,-7.9032369
4.288,-5.343021223,-5.2708921,-8.60005853,-7.7009215,-5.410395536,-5.1151414,-8.483212483,-7.8888655
4.289,-5.345464295,-5.2993889,-8.593162089,-7.7046437,-5.412627188,-5.1239872,-8.476199882,-7.8796897
4.29,-5.347905844,-5.2946992,-8.586288422,-7.6763268,-5.414857222,-5.1336679,-8.469209524,-7.8586726
4.291,-5.350345869,-5.2971849,-8.579437441,-7.6932282,-5.417085636,-5.1180162,-8.462241331,-7.8572707
4.292,-5.352784368,-5.3246384,-8.572609063,-7.6719241,-5.41931243,-5.1315827,-8.45529523,-7.8440881
4.293,-5.355221337,-5.2837119,-8.5658032,-7.6635351,-5.4215376,-5.1299634,-8.448371146,-7.8282194
4.294,-5.357656776,-5.3011141,-8.559019769,-7.6595125,-5.423761148,-5.131506,-8.441469004,-7.8276792
4.295,-5.360090683,-5.2866421,-8.552258683,-7.6636043,-5.42598307,-5.1049757,-8.434588729,-7.8345284
4.296,-5.362523056,-5.3074188,-8.545519859,-7.6492586,-5.428203366,-5.1023231,-8.427730249,-7.8117471
4.297,-5.364953892,-5.3147192,-8.538803213,-7.6183534,-5.430422034,-5.1314211,-8.420893488,-7.7846427
4.298,-5.36738319,-5.2880826,-8.53210866,-7.6384296,-5.432639074,-5.1379237,-8.414078375,-7.8051019
4.299,-5.369810948,-5.3034277,-8.525436117,-7.6257901,-5.434854484,-5.1287317,-8.407284835,-7.8061943
4.3,-5.372237165,-5.2919455,-8.518785501,-7.5949936,-5.437068263,-5.117332,-8.400512795,-7.7640734
4.301,-5.374661838,-5.2891369,-8.512156727,-7.5925703,-5.439280409,-5.1276832,-8.393762183,-7.789053
4.302,-5.377084966,-5.3217745,-8.505549714,-7.5881519,-5.441490922,-5.1618848,-8.387032926,-7.7528362
4.303,-5.379506547,-5.3253922,-8.498964379,-7.5663543,-5.443699801,-5.1504912,-8.380324953,-7.729805
4.304,-5.381926579,-5.2893424,-8.49240064,-7.5819707,-5.445907044,-5.1311808,-8.37363819,-7.7531548
4.305,-5.38434506,-5.2766671,-8.485858414,-7.5732813,-5.44811265,-5.1314411,-8.366972567,-7.7423787
4.306,-5.386761989,-5.3024354,-8.479337621,-7.5555835,-5.450316619,-5.1496863,-8.360328012,-7.7368383
4.307,-5.389177364,-5.3049765,-8.472838178,-7.530879,-5.452518948,-5.1434221,-8.353704454,-7.7121668
4.308,-5.391591183,-5.3213391,-8.466360004,-7.5264211,-5.454719638,-5.1574106,-8.347101822,-7.7022357
4.309,-5.394003445,-5.3439245,-8.459903019,-7.5235081,-5.456918687,-5.1489172,-8.340520045,-7.6896787
4.31,-5.396414148,-5.3363709,-8.453467142,-7.5135088,-5.459116094,-5.1453648,-8.333959052,-7.6867352
4.311,-5.39882329,-5.338728,-8.447052293,-7.5025177,-5.461311858,-5.1871033,-8.327418774,-7.6878858
4.312,-5.40123087,-5.3459291,-8.440658392,-7.4999228,-5.463505977,-5.1739531,-8.32089914,-7.6769414
4.313,-5.403636886,-5.3286142,-8.434285359,-7.4860759,-5.465698453,-5.1699896,-8.314400081,-7.6646619
4.314,-5.406041336,-5.325994,-8.427933114,-7.4683065,-5.467889282,-5.1884928,-8.307921527,-7.6545453
4.315,-5.408444219,-5.3159804,-8.421601579,-7.4732251,-5.470078464,-5.1768141,-8.301463409,-7.6569543
4.316,-5.410845533,-5.3216147,-8.415290674,-7.4642138,-5.472265999,-5.1829791,-8.295025658,-7.6440501
4.317,-5.413245277,-5.3377066,-8.409000321,-7.4696846,-5.474451885,-5.1795163,-8.288608205,-7.6375971
4.318,-5.415643448,-5.3357959,-8.402730441,-7.4334064,-5.476636122,-5.2054596,-8.282210981,-7.6231513
4.319,-5.418040047,-5.3342748,-8.396480957,-7.4176617,-5.478818708,-5.178184,-8.275833919,-7.6091175
4.32,-5.42043507,-5.3322663,-8.39025179,-7.4110999,-5.480999643,-5.1893854,-8.26947695,-7.6045775
4.321,-5.422828516,-5.3273654,-8.384042864,-7.4017849,-5.483178926,-5.2023005,-8.263140006,-7.6089816
4.322,-5.425220385,-5.3211045,-8.3778541,-7.4235048,-5.485356557,-5.2051101,-8.25682302,-7.6223378
4.323,-5.427610674,-5.3066912,-8.371685421,-7.4429679,-5.487532533,-5.1727972,-8.250525925,-7.6433048
4.324,-5.429999381,-5.3266296,-8.365536752,-7.3830943,-5.489706855,-5.1899285,-8.244248652,-7.588872
4.325,-5.432386506,-5.331327,-8.359408016,-7.3727498,-5.491879521,-5.1683087,-8.237991136,-7.5777564
4.326,-5.434772047,-5.3134904,-8.353299135,-7.3858218,-5.494050531,-5.1965542,-8.23175331,-7.587873
4.327,-5.437156002,-5.3439212,-8.347210036,-7.3581452,-5.496219884,-5.2015738,-8.225535106,-7.5475578
4.328,-5.43953837,-5.3292575,-8.341140641,-7.3634214,-5.49838758,-5.2220869,-8.21933646,-7.5628519
4.329,-5.44191915,-5.3184986,-8.335090875,-7.3617883,-5.500553617,-5.2015977,-8.213157304,-7.5672097
4.33,-5.444298339,-5.3295841,-8.329060664,-7.3731132,-5.502717995,-5.1873193,-8.206997574,-7.5674753
4.331,-5.446675937,-5.3200722,-8.323049932,-7.3367472,-5.504880712,-5.1803279,-8.200857204,-7.5551834
4.332,-5.449051942,-5.3506889,-8.317058605,-7.328073,-5.507041769,-5.2090898,-8.194736127,-7.536767
4.333,-5.451426352,-5.3232155,-8.311086609,-7.2944922,-5.509201165,-5.2115083,-8.18863428,-7.5282826
4.334,-5.453799167,-5.3285723,-8.305133869,-7.2975073,-5.511358898,-5.1985826,-8.182551598,-7.5306311
4.335,-5.456170384,-5.2912874,-8.299200311,-7.3094692,-5.513514969,-5.1832423,-8.176488015,-7.5079122
4.336,-5.458540003,-5.3390536,-8.293285863,-7.2978363,-5.515669375,-5.2144842,-8.170443467,-7.505506
4.337,-5.460908022,-5.3061676,-8.287390451,-7.2920513,-5.517822118,-5.2243137,-8.164417891,-7.5084634
4.338,-5.463274439,-5.340301,-8.281514002,-7.2706246,-5.519973196,-5.2206364,-8.158411222,-7.4853325
4.339,-5.465639253,-5.3457546,-8.275656443,-7.2923665,-5.522122608,-5.2318673,-8.152423396,-7.5155163
4.34,-5.468002463,-5.3214464,-8.269817702,-7.2656054,-5.524270353,-5.2189999,-8.14645435,-7.5134277
4.341,-5.470364067,-5.3208909,-8.263997706,-7.267437,-5.526416432,-5.2202811,-8.140504021,-7.4759645
4.342,-5.472724064,-5.3601909,-8.258196384,-7.2571902,-5.528560843,-5.2264152,-8.134572345,-7.486413
