Freq [GHz],S11(dB)_HFSS,S11(dB)_measured,S21(dB)_HFSS,S21(dB)_measured,S31(dB)_HFSS,S31(dB)_measured,S41(dB)_HFSS,S41(dB)_measured
3.986,-4.563902555,-5.0614986,-7.067892979,-6.5962157,-12.35147038,-11.430969,-5.515403797,-5.636106
3.987,-4.566409325,-5.0586452,-7.063998259,-6.5997944,-12.3393609,-11.400758,-5.516984393,-5.6122842
3.988,-4.568919206,-5.0591254,-7.060127315,-6.5933633,-12.32720484,-11.441559,-5.51856735,-5.6311588
3.989,-4.571432153,-5.0917664,-7.056280012,-6.5776591,-12.31500339,-11.421784,-5.520152627,-5.6165242
3.99,-4.573948122,-5.0768709,-7.052456217,-6.5945096,-12.30275774,-11.426642,-5.52174018,-5.6142535
3.991,-4.576467069,-5.113656,-7.048655798,-6.5804734,-12.29046907,-11.447258,-5.523329969,-5.6525273
3.992,-4.57898895,-5.0806746,-7.044878622,-6.5611033,-12.27813855,-11.440359,-5.524921951,-5.6287045
3.993,-4.58151372,-5.0958142,-7.041124559,-6.5900288,-12.26576732,-11.496167,-5.526516087,-5.6680408
3.994,-4.584041338,-5.0753527,-7.037393476,-6.582252,-12.25335653,-11.457142,-5.528112336,-5.6212616
3.995,-4.586571759,-5.0605516,-7.033685245,-6.5848622,-12.24090729,-11.475019,-5.529710658,-5.6629176
3.996,-4.589104943,-5.0851731,-7.029999735,-6.5797582,-12.22842072,-11.474174,-5.531311012,-5.6447339
3.997,-4.591640845,-5.1025052,-7.026336818,-6.5641155,-12.2158979,-11.470605,-5.532913361,-5.6047683
3.998,-4.594179425,-5.0965381,-7.022696367,-6.5845141,-12.20333993,-11.46256,-5.534517666,-5.6580725
3.999,-4.596720641,-5.0821881,-7.019078252,-6.5663548,-12.19074786,-11.471081,-5.536123888,-5.6521811
4,-4.599264453,-5.0909171,-7.015482349,-6.5582948,-12.17812276,-11.48174,-5.537731988,-5.6414571
4.001,-4.601810818,-5.0916252,-7.011908531,-6.5472183,-12.16546567,-11.43238,-5.539341931,-5.6299949
4.002,-4.604359696,-5.097775,-7.008356672,-6.555131,-12.15277761,-11.459039,-5.540953678,-5.662178
4.003,-4.606911048,-5.0590124,-7.004826648,-6.5839281,-12.1400596,-11.463206,-5.542567193,-5.6557531
4.004,-4.609464834,-5.09969,-7.001318334,-6.6046157,-12.12731265,-11.478198,-5.54418244,-5.6659455
4.005,-4.612021014,-5.092988,-6.997831607,-6.562212,-12.11453774,-11.461118,-5.545799382,-5.6580124
4.006,-4.614579549,-5.0981188,-6.994366345,-6.5892978,-12.10173585,-11.471056,-5.547417984,-5.6582265
4.007,-4.617140399,-5.1107302,-6.990922425,-6.5484848,-12.08890793,-11.47075,-5.549038211,-5.6529098
4.008,-4.619703528,-5.0845761,-6.987499725,-6.5475039,-12.07605495,-11.470533,-5.550660028,-5.6536059
4.009,-4.622268895,-5.1119094,-6.984098126,-6.5946913,-12.06317785,-11.52961,-5.552283401,-5.6600766
4.01,-4.624836464,-5.1029568,-6.980717506,-6.5716496,-12.05027753,-11.523514,-5.553908295,-5.6527338
4.011,-4.627406197,-5.1135592,-6.977357746,-6.587007,-12.03735492,-11.482477,-5.555534678,-5.6610732
4.012,-4.629978056,-5.1067381,-6.974018727,-6.5595989,-12.02441092,-11.519743,-5.557162515,-5.6910682
4.013,-4.632552005,-5.1113868,-6.97070033,-6.5704422,-12.01144641,-11.508291,-5.558791774,-5.6516695
4.014,-4.635128007,-5.1395292,-6.967402439,-6.5963984,-11.99846227,-11.51097,-5.560422422,-5.6863208
4.015,-4.637706025,-5.1011887,-6.964124935,-6.5476003,-11.98545937,-11.491943,-5.562054427,-5.6708241
4.016,-4.640286024,-5.085001,-6.960867703,-6.5482416,-11.97243855,-11.49484,-5.563687757,-5.6764884
4.017,-4.642867967,-5.1468554,-6.957630627,-6.5688543,-11.95940064,-11.519824,-5.565322381,-5.6875019
4.018,-4.64545182,-5.1106815,-6.954413591,-6.5581775,-11.94634649,-11.520368,-5.566958267,-5.672821
4.019,-4.648037546,-5.0986257,-6.95121648,-6.5443716,-11.9332769,-11.501023,-5.568595386,-5.6704817
4.02,-4.650625112,-5.1050401,-6.948039181,-6.5421929,-11.92019268,-11.507233,-5.570233705,-5.6743736
4.021,-4.653214483,-5.1186738,-6.94488158,-6.5499058,-11.90709461,-11.475213,-5.571873196,-5.6837387
4.022,-4.655805624,-5.1008611,-6.941743565,-6.5247688,-11.89398348,-11.519659,-5.573513828,-5.6717625
4.023,-4.658398501,-5.0842347,-6.938625023,-6.5402956,-11.88086005,-11.521504,-5.575155572,-5.6719975
4.024,-4.660993081,-5.1211534,-6.935525843,-6.5376043,-11.86772509,-11.503363,-5.576798399,-5.6677451
4.025,-4.66358933,-5.0920453,-6.932445913,-6.5278311,-11.85457934,-11.505556,-5.57844228,-5.6819797
4.026,-4.666187216,-5.0838299,-6.929385123,-6.5240026,-11.84142353,-11.488667,-5.580087187,-5.6811261
4.027,-4.668786704,-5.1026978,-6.926343364,-6.5381575,-11.82825838,-11.513576,-5.581733092,-5.6824741
4.028,-4.671387764,-5.1058393,-6.923320526,-6.5418134,-11.81508462,-11.530653,-5.583379967,-5.7094631
4.029,-4.673990362,-5.0815945,-6.9203165,-6.5119147,-11.80190293,-11.516318,-5.585027784,-5.6892624
4.03,-4.676594466,-5.1327519,-6.917331179,-6.532208,-11.78871402,-11.503897,-5.586676517,-5.6734104
4.031,-4.679200045,-5.1232181,-6.914364455,-6.5424972,-11.77551856,-11.527675,-5.588326138,-5.6937838
4.032,-4.681807067,-5.1116853,-6.91141622,-6.5065093,-11.76231722,-11.506906,-5.589976621,-5.6777077
4.033,-4.6844155,-5.1317177,-6.90848637,-6.5443287,-11.74911066,-11.512828,-5.591627941,-5.6888595
4.034,-4.687025315,-5.1452961,-6.905574797,-6.507267,-11.73589953,-11.489587,-5.59328007,-5.6746211
4.035,-4.689636481,-5.1228843,-6.902681396,-6.5289068,-11.72268447,-11.513164,-5.594932984,-5.7000031
4.036,-4.692248966,-5.130568,-6.899806064,-6.546083,-11.70946611,-11.509856,-5.596586657,-5.6953197
4.037,-4.694862741,-5.165081,-6.896948695,-6.5546794,-11.69624506,-11.49433,-5.598241064,-5.7104068
4.038,-4.697477776,-5.1267595,-6.894109187,-6.5446987,-11.68302194,-11.507227,-5.599896181,-5.6944766
4.039,-4.700094041,-5.0890279,-6.891287436,-6.5366116,-11.66979735,-11.494243,-5.601551984,-5.6658707
4.04,-4.702711507,-5.1421366,-6.88848334,-6.5420856,-11.65657186,-11.502743,-5.603208448,-5.7072668
4.041,-4.705330145,-5.1434655,-6.885696798,-6.5461965,-11.64334607,-11.534589,-5.604865549,-5.7105045
4.042,-4.707949926,-5.1401415,-6.882927707,-6.5319505,-11.63012055,-11.529832,-5.606523264,-5.6873651
4.043,-4.710570821,-5.1486988,-6.880175967,-6.5440326,-11.61689585,-11.519331,-5.60818157,-5.7317104
4.044,-4.713192803,-5.1292911,-6.877441478,-6.5368018,-11.60367252,-11.51396,-5.609840444,-5.7034702
4.045,-4.715815842,-5.1352196,-6.87472414,-6.5270319,-11.59045112,-11.520884,-5.611499863,-5.7006063
4.046,-4.718439911,-5.1388474,-6.872023854,-6.5439157,-11.57723216,-11.487654,-5.613159806,-5.7223835
4.047,-4.721064982,-5.1432333,-6.869340521,-6.5243444,-11.56401619,-11.491571,-5.614820249,-5.7135496
4.048,-4.723691029,-5.1408901,-6.866674044,-6.5647717,-11.5508037,-11.507286,-5.616481171,-5.7228494
4.049,-4.726318023,-5.1270986,-6.864024325,-6.5277796,-11.53759522,-11.483143,-5.618142551,-5.7055283
4.05,-4.728945939,-5.1230612,-6.861391266,-6.5232306,-11.52439123,-11.465471,-5.619804367,-5.7160983
4.051,-4.731574749,-5.1453476,-6.858774771,-6.5347023,-11.51119223,-11.512082,-5.621466598,-5.7333741
4.052,-4.734204426,-5.1560121,-6.856174745,-6.5335293,-11.4979987,-11.504769,-5.623129225,-5.7169294
4.053,-4.736834946,-5.1217122,-6.853591092,-6.5139561,-11.48481112,-11.489507,-5.624792225,-5.7190099
4.054,-4.739466281,-5.1249027,-6.851023716,-6.504693,-11.47162994,-11.510106,-5.626455579,-5.7357268
4.055,-4.742098406,-5.1295133,-6.848472524,-6.536056,-11.45845562,-11.489593,-5.628119268,-5.7339139
4.056,-4.744731296,-5.1330314,-6.845937422,-6.5222101,-11.44528861,-11.484392,-5.629783271,-5.7249908
4.057,-4.747364925,-5.1359344,-6.843418315,-6.5047064,-11.43212936,-11.485203,-5.631447569,-5.7192497
4.058,-4.749999269,-5.1393342,-6.840915112,-6.5339727,-11.4189783,-11.483195,-5.633112142,-5.7365432
4.059,-4.752634302,-5.1423111,-6.83842772,-6.5369492,-11.40583585,-11.517341,-5.634776973,-5.7465959
4.06,-4.755269999,-5.1539087,-6.835956047,-6.5388856,-11.39270242,-11.510772,-5.636442041,-5.7372718
4.061,-4.757906338,-5.1673012,-6.833500001,-6.5478091,-11.37957844,-11.514951,-5.63810733,-5.7471399
4.062,-4.760543292,-5.1526065,-6.831059492,-6.5308499,-11.3664643,-11.504241,-5.63977282,-5.7505951
4.063,-4.763180839,-5.1309791,-6.82863443,-6.5078545,-11.3533604,-11.498874,-5.641438493,-5.7183867
4.064,-4.765818955,-5.1490507,-6.826224724,-6.5406852,-11.34026712,-11.49353,-5.643104333,-5.7423491
4.065,-4.768457616,-5.1914377,-6.823830285,-6.5353141,-11.32718484,-11.487771,-5.644770321,-5.7697663
4.066,-4.771096799,-5.15939,-6.821451023,-6.5593481,-11.31411395,-11.470194,-5.64643644,-5.7648535
4.067,-4.77373648,-5.1417246,-6.819086852,-6.5037203,-11.30105481,-11.443292,-5.648102673,-5.72651
4.068,-4.776376638,-5.1644139,-6.816737682,-6.5367999,-11.28800777,-11.476917,-5.649769004,-5.7593246
4.069,-4.779017249,-5.1918063,-6.814403426,-6.550355,-11.2749732,-11.487886,-5.651435416,-5.7692432
4.07,-4.781658291,-5.1765652,-6.812083998,-6.5021477,-11.26195143,-11.431002,-5.653101892,-5.7418742
4.071,-4.784299741,-5.1539788,-6.80977931,-6.5484118,-11.24894281,-11.45725,-5.654768416,-5.7623863
4.072,-4.786941578,-5.1712179,-6.807489276,-6.5439339,-11.23594767,-11.462873,-5.656434973,-5.7551422
4.073,-4.78958378,-5.1570358,-6.805213812,-6.5077543,-11.22296634,-11.456188,-5.658101547,-5.7830334
4.074,-4.792226325,-5.1977439,-6.802952831,-6.5076861,-11.20999913,-11.45106,-5.659768122,-5.7837682
4.075,-4.794869191,-5.1748433,-6.80070625,-6.5118542,-11.19704638,-11.448466,-5.661434683,-5.7429729
4.076,-4.797512358,-5.1820812,-6.798473983,-6.5643573,-11.18410837,-11.46964,-5.663101216,-5.7748971
4.077,-4.800155804,-5.1558003,-6.796255948,-6.5320125,-11.17118542,-11.444403,-5.664767704,-5.7671771
4.078,-4.802799509,-5.1716776,-6.79405206,-6.5603728,-11.15827782,-11.437099,-5.666434135,-5.7671165
4.079,-4.805443452,-5.1554465,-6.791862237,-6.5242577,-11.14538586,-11.442562,-5.668100492,-5.773531
4.08,-4.808087612,-5.1849966,-6.789686398,-6.5080428,-11.13250983,-11.427563,-5.669766763,-5.7832699
4.081,-4.810731969,-5.1737494,-6.787524458,-6.5316024,-11.11965,-11.41873,-5.671432933,-5.7477083
4.082,-4.813376503,-5.1750212,-6.785376338,-6.5660133,-11.10680665,-11.449262,-5.673098988,-5.8024778
4.083,-4.816021195,-5.1944761,-6.783241957,-6.5451789,-11.09398005,-11.420994,-5.674764914,-5.7831259
4.084,-4.818666024,-5.1956983,-6.781121232,-6.5305591,-11.08117045,-11.407123,-5.676430699,-5.761807
4.085,-4.821310971,-5.208137,-6.779014086,-6.5131049,-11.06837812,-11.406822,-5.678096329,-5.7744904
4.086,-4.823956016,-5.1934061,-6.776920437,-6.5260019,-11.05560331,-11.421154,-5.679761791,-5.77702
4.087,-4.826601141,-5.1965175,-6.774840206,-6.5507402,-11.04284626,-11.442977,-5.681427072,-5.7911367
4.088,-4.829246327,-5.2138071,-6.772773315,-6.5647535,-11.03010721,-11.405969,-5.683092159,-5.8106041
4.089,-4.831891554,-5.2003555,-6.770719685,-6.5699792,-11.0173864,-11.424454,-5.684757041,-5.8076444
4.09,-4.834536804,-5.1840053,-6.768679238,-6.5105205,-11.00468407,-11.420945,-5.686421704,-5.8110247
4.091,-4.837182059,-5.1760859,-6.766651896,-6.5461807,-10.99200043,-11.410114,-5.688086137,-5.8079209
4.092,-4.8398273,-5.2102151,-6.764637583,-6.5512996,-10.9793357,-11.423429,-5.689750328,-5.805696
4.093,-4.842472509,-5.2154851,-6.762636222,-6.5340538,-10.96669012,-11.392083,-5.691414264,-5.8028378
4.094,-4.845117669,-5.2258325,-6.760647736,-6.5599771,-10.95406387,-11.440094,-5.693077936,-5.8188648
4.095,-4.847762761,-5.210093,-6.758672049,-6.5262232,-10.94145718,-11.410342,-5.69474133,-5.8166275
4.096,-4.850407768,-5.2222586,-6.756709086,-6.5597134,-10.92887025,-11.401545,-5.696404436,-5.8026834
4.097,-4.853052673,-5.243856,-6.754758773,-6.5639067,-10.91630326,-11.374436,-5.698067243,-5.8246245
4.098,-4.855697458,-5.2089424,-6.752821033,-6.5609903,-10.90375642,-11.407476,-5.69972974,-5.8078318
4.099,-4.858342106,-5.2289329,-6.750895794,-6.5636787,-10.89122992,-11.387516,-5.701391916,-5.8330927
4.1,-4.860986601,-5.1894813,-6.74898298,-6.5592318,-10.87872393,-11.386458,-5.703053761,-5.8085575
4.101,-4.863630925,-5.2141352,-6.74708252,-6.5527444,-10.86623865,-11.372644,-5.704715264,-5.8135757
4.102,-4.866275063,-5.205523,-6.745194339,-6.5327177,-10.85377423,-11.376708,-5.706376415,-5.7840853
4.103,-4.868918997,-5.2020769,-6.743318365,-6.5349092,-10.84133087,-11.370551,-5.708037204,-5.8231521
4.104,-4.871562711,-5.2261901,-6.741454526,-6.5499387,-10.82890872,-11.364699,-5.709697621,-5.801723
4.105,-4.87420619,-5.2228575,-6.73960275,-6.5460663,-10.81650794,-11.329521,-5.711357657,-5.8069763
4.106,-4.876849416,-5.2087345,-6.737762965,-6.544188,-10.80412871,-11.358614,-5.713017301,-5.8025608
4.107,-4.879492376,-5.2181273,-6.735935101,-6.5395565,-10.79177117,-11.359354,-5.714676545,-5.8237734
4.108,-4.882135052,-5.1974998,-6.734119086,-6.5594082,-10.77943547,-11.369162,-5.716335379,-5.8262382
4.109,-4.884777429,-5.2229719,-6.732314851,-6.5365276,-10.76712177,-11.294724,-5.717993793,-5.7963033
4.11,-4.887419493,-5.2032342,-6.730522326,-6.5362816,-10.75483021,-11.322037,-5.71965178,-5.793643
4.111,-4.890061227,-5.2070518,-6.728741441,-6.5397143,-10.74256093,-11.314136,-5.72130933,-5.8163342
4.112,-4.892702617,-5.2109518,-6.726972126,-6.5507274,-10.73031407,-11.312549,-5.722966434,-5.8463535
4.113,-4.895343648,-5.2196388,-6.725214314,-6.5553541,-10.71808975,-11.318961,-5.724623084,-5.8349619
4.114,-4.897984305,-5.222033,-6.723467935,-6.5572653,-10.70588812,-11.301866,-5.726279271,-5.8262758
4.115,-4.900624574,-5.2227864,-6.721732922,-6.5536079,-10.6937093,-11.263723,-5.727934987,-5.815928
4.116,-4.90326444,-5.2348156,-6.720009208,-6.5402346,-10.68155341,-11.281003,-5.729590224,-5.8127675
4.117,-4.905903889,-5.2375264,-6.718296724,-6.5527716,-10.66942058,-11.296792,-5.731244975,-5.8376298
4.118,-4.908542906,-5.2158957,-6.716595404,-6.5696411,-10.65731091,-11.27851,-5.73289923,-5.8418827
4.119,-4.911181478,-5.226172,-6.714905181,-6.5529084,-10.64522452,-11.268626,-5.734552983,-5.8210244
4.12,-4.913819591,-5.2034636,-6.71322599,-6.5457635,-10.63316153,-11.265385,-5.736206225,-5.8427215
4.121,-4.916457231,-5.1922832,-6.711557764,-6.5395794,-10.62112204,-11.262136,-5.73785895,-5.8189816
4.122,-4.919094385,-5.2123728,-6.709900438,-6.5465889,-10.60910616,-11.249044,-5.739511149,-5.8231101
4.123,-4.921731038,-5.2147627,-6.708253947,-6.5697522,-10.59711398,-11.263225,-5.741162817,-5.8461008
4.124,-4.924367178,-5.255764,-6.706618226,-6.5192928,-10.58514561,-11.228902,-5.742813945,-5.8026447
4.125,-4.927002791,-5.2342844,-6.70499321,-6.5468907,-10.57320114,-11.280405,-5.744464526,-5.8394995
4.126,-4.929637865,-5.2284646,-6.703378837,-6.5586061,-10.56128066,-11.24407,-5.746114554,-5.8127289
4.127,-4.932272386,-5.2415094,-6.701775041,-6.5444055,-10.54938427,-11.205469,-5.747764023,-5.8211989
4.128,-4.934906342,-5.2415447,-6.70018176,-6.5655456,-10.53751204,-11.205606,-5.749412924,-5.8453522
4.129,-4.93753972,-5.2192273,-6.698598931,-6.5586905,-10.52566407,-11.211241,-5.751061253,-5.8452621
4.13,-4.940172508,-5.2267199,-6.69702649,-6.5658393,-10.51384044,-11.199129,-5.752709002,-5.8350534
4.131,-4.942804693,-5.2383742,-6.695464377,-6.5645585,-10.50204122,-11.22167,-5.754356165,-5.8561306
4.132,-4.945436262,-5.2462711,-6.693912528,-6.5716305,-10.4902665,-11.209405,-5.756002736,-5.8465366
4.133,-4.948067204,-5.2484493,-6.692370883,-6.584435,-10.47851633,-11.216799,-5.75764871,-5.8460631
4.134,-4.950697506,-5.2455077,-6.690839379,-6.556221,-10.46679081,-11.172244,-5.759294079,-5.8462291
4.135,-4.953327158,-5.234273,-6.689317956,-6.5837975,-10.45508999,-11.197851,-5.760938839,-5.8689761
4.136,-4.955956146,-5.2165747,-6.687806554,-6.5711913,-10.44341394,-11.175675,-5.762582984,-5.8681097
4.137,-4.958584459,-5.2403069,-6.686305111,-6.5742674,-10.43176273,-11.209106,-5.764226507,-5.8589382
4.138,-4.961212087,-5.2428632,-6.684813569,-6.593698,-10.42013642,-11.183354,-5.765869404,-5.8590269
4.139,-4.963839016,-5.2552309,-6.683331867,-6.5687776,-10.40853506,-11.152116,-5.767511668,-5.832428
4.14,-4.966465237,-5.2566037,-6.681859946,-6.6105156,-10.39695871,-11.193834,-5.769153296,-5.8902941
4.141,-4.969090737,-5.2267537,-6.680397748,-6.5780702,-10.38540744,-11.150743,-5.770794281,-5.8503151
4.142,-4.971715506,-5.2469864,-6.678945212,-6.5927749,-10.37388128,-11.158603,-5.772434618,-5.8692107
4.143,-4.974339533,-5.2526398,-6.677502282,-6.5814757,-10.3623803,-11.135041,-5.774074303,-5.8632526
4.144,-4.976962807,-5.2576571,-6.6760689,-6.5917287,-10.35090454,-11.137784,-5.77571333,-5.8869061
4.145,-4.979585317,-5.2488074,-6.674645006,-6.5745001,-10.33945404,-11.118091,-5.777351694,-5.8513055
4.146,-4.982207053,-5.2384624,-6.673230545,-6.5750513,-10.32802885,-11.122169,-5.778989392,-5.8736463
4.147,-4.984828004,-5.2606106,-6.671825459,-6.5770345,-10.31662902,-11.102661,-5.780626418,-5.8561091
4.148,-4.98744816,-5.2424178,-6.670429691,-6.5671015,-10.30525458,-11.091825,-5.782262768,-5.8587246
4.149,-4.99006751,-5.2600374,-6.669043184,-6.5916805,-10.29390557,-11.130328,-5.783898436,-5.8835044
4.15,-4.992686044,-5.2520928,-6.667665884,-6.5987868,-10.28258203,-11.094583,-5.78553342,-5.8934741
4.151,-4.995303753,-5.2719507,-6.666297733,-6.612772,-10.27128398,-11.111443,-5.787167714,-5.8882208
4.152,-4.997920626,-5.249723,-6.664938676,-6.6053977,-10.26001148,-11.109249,-5.788801315,-5.8666329
4.153,-5.000536654,-5.2630496,-6.663588659,-6.6256061,-10.24876454,-11.082353,-5.790434218,-5.9022799
4.154,-5.003151826,-5.2657642,-6.662247626,-6.6217995,-10.23754319,-11.08954,-5.792066419,-5.9156809
4.155,-5.005766134,-5.2355194,-6.660915522,-6.588347,-10.22634746,-11.073245,-5.793697915,-5.8811636
4.156,-5.008379567,-5.2373352,-6.659592293,-6.586184,-10.21517738,-11.059523,-5.7953287,-5.8911476
4.157,-5.010992116,-5.2531915,-6.658277886,-6.6005259,-10.20403298,-11.052031,-5.796958773,-5.8916702
4.158,-5.013603772,-5.2865777,-6.656972246,-6.6018448,-10.19291426,-11.065838,-5.798588128,-5.8971972
4.159,-5.016214525,-5.2728124,-6.65567532,-6.5842838,-10.18182126,-11.047322,-5.800216763,-5.8979163
4.16,-5.018824367,-5.2365785,-6.654387055,-6.6153154,-10.17075399,-11.050989,-5.801844673,-5.8987832
4.161,-5.021433289,-5.2530107,-6.653107398,-6.6278567,-10.15971247,-11.026667,-5.803471855,-5.9005518
4.162,-5.024041281,-5.280416,-6.651836296,-6.6058636,-10.14869672,-11.025512,-5.805098307,-5.9157515
4.163,-5.026648334,-5.2451334,-6.650573698,-6.6176701,-10.13770675,-11.040869,-5.806724023,-5.9115591
4.164,-5.029254441,-5.268961,-6.64931955,-6.6012244,-10.12674257,-11.003207,-5.808349002,-5.9065218
4.165,-5.031859592,-5.2243567,-6.648073802,-6.5974936,-10.11580419,-10.972673,-5.80997324,-5.8786173
4.166,-5.034463779,-5.2660165,-6.646836403,-6.6217074,-10.10489163,-10.980515,-5.811596733,-5.9033623
4.167,-5.037066993,-5.2459602,-6.6456073,-6.6061563,-10.0940049,-10.978363,-5.81321948,-5.9081893
4.168,-5.039669225,-5.2779274,-6.644386443,-6.6063876,-10.08314399,-10.994745,-5.814841476,-5.923275
4.169,-5.042270469,-5.2651582,-6.643173781,-6.6174607,-10.07230891,-10.967073,-5.816462718,-5.9036055
4.17,-5.044870715,-5.2635794,-6.641969264,-6.610466,-10.06149968,-10.986414,-5.818083205,-5.9125161
4.171,-5.047469956,-5.2744794,-6.640772843,-6.6436386,-10.05071629,-10.976798,-5.819702933,-5.9216137
4.172,-5.050068183,-5.2632394,-6.639584467,-6.6060324,-10.03995875,-10.93541,-5.821321899,-5.903049
4.173,-5.052665388,-5.2763939,-6.638404086,-6.6187797,-10.02922705,-10.953526,-5.8229401,-5.8868828
4.174,-5.055261564,-5.2544146,-6.637231653,-6.6316338,-10.01852119,-10.939206,-5.824557535,-5.8971734
4.175,-5.057856703,-5.2493777,-6.636067117,-6.621078,-10.00784118,-10.943666,-5.8261742,-5.927567
4.176,-5.060450798,-5.2759285,-6.634910429,-6.6421771,-9.997187011,-10.946704,-5.827790093,-5.9329476
4.177,-5.06304384,-5.2619314,-6.633761543,-6.6149678,-9.986558676,-10.906205,-5.829405212,-5.9254413
4.178,-5.065635822,-5.2772202,-6.632620408,-6.6306667,-9.97595617,-10.911127,-5.831019553,-5.9113989
4.179,-5.068226737,-5.287766,-6.631486978,-6.5959606,-9.965379489,-10.896446,-5.832633115,-5.8798223
4.18,-5.070816578,-5.2720003,-6.630361205,-6.6269169,-9.954828623,-10.914388,-5.834245896,-5.9189
4.181,-5.073405338,-5.2642174,-6.629243042,-6.6418548,-9.944303565,-10.897577,-5.835857892,-5.9118681
4.182,-5.075993008,-5.2700276,-6.62813244,-6.6171436,-9.933804304,-10.861755,-5.837469103,-5.9040303
4.183,-5.078579583,-5.2865925,-6.627029355,-6.6312699,-9.923330831,-10.915977,-5.839079525,-5.9351726
4.184,-5.081165055,-5.2688451,-6.625933738,-6.6632028,-9.912883132,-10.890564,-5.840689157,-5.9434009
4.185,-5.083749417,-5.2706361,-6.624845543,-6.6156058,-9.902461195,-10.853374,-5.842297996,-5.9395409
4.186,-5.086332662,-5.2617531,-6.623764726,-6.6320329,-9.892065006,-10.860443,-5.843906042,-5.9255109
4.187,-5.088914784,-5.2895327,-6.622691238,-6.6727467,-9.88169455,-10.874607,-5.84551329,-5.9645314
4.188,-5.091495776,-5.2898698,-6.621625036,-6.6460319,-9.871349813,-10.860738,-5.847119741,-5.9180436
4.189,-5.094075632,-5.2687778,-6.620566073,-6.620749,-9.861030776,-10.818144,-5.848725391,-5.9393082
4.19,-5.096654344,-5.3018942,-6.619514305,-6.6345668,-9.850737422,-10.846501,-5.85033024,-5.9421268
4.191,-5.099231907,-5.2611756,-6.618469687,-6.6543169,-9.840469733,-10.817106,-5.851934284,-5.9497256
4.192,-5.101808314,-5.2639837,-6.617432174,-6.653182,-9.83022769,-10.813858,-5.853537523,-5.9453397
4.193,-5.104383559,-5.2954903,-6.616401722,-6.6449714,-9.820011272,-10.807439,-5.855139955,-5.9349041
4.194,-5.106957635,-5.3096461,-6.615378286,-6.6606803,-9.809820457,-10.827538,-5.856741578,-5.9676051
4.195,-5.109530537,-5.2727475,-6.614361823,-6.6565819,-9.799655226,-10.807873,-5.858342391,-5.9489717
4.196,-5.112102258,-5.2629046,-6.613352289,-6.667563,-9.789515553,-10.770855,-5.859942391,-5.9274969
4.197,-5.114672792,-5.2686033,-6.612349641,-6.6595526,-9.779401417,-10.766948,-5.861541578,-5.9589267
4.198,-5.117242134,-5.2874951,-6.611353835,-6.6931777,-9.769312792,-10.773389,-5.863139949,-5.9587388
4.199,-5.119810277,-5.258348,-6.61036483,-6.6637378,-9.759249655,-10.767097,-5.864737504,-5.946795
4.2,-5.122377216,-5.2465935,-6.609382581,-6.6631541,-9.749211978,-10.736928,-5.866334241,-5.9564042
4.201,-5.124942945,-5.2781796,-6.608407046,-6.6459527,-9.739199736,-10.722371,-5.867930158,-5.9475226
4.202,-5.127507458,-5.2972431,-6.607438184,-6.674983,-9.729212901,-10.711072,-5.869525254,-5.9739699
4.203,-5.130070749,-5.2799525,-6.606475952,-6.6617274,-9.719251445,-10.718235,-5.871119528,-5.954586
4.204,-5.132632814,-5.2944221,-6.605520309,-6.6576452,-9.70931534,-10.725231,-5.872712979,-5.9456663
4.205,-5.135193647,-5.2763267,-6.604571213,-6.6747684,-9.699404557,-10.698215,-5.874305604,-5.9521179
4.206,-5.137753241,-5.2987003,-6.603628622,-6.7124639,-9.689519065,-10.701316,-5.875897404,-5.9574361
4.207,-5.140311593,-5.2687945,-6.602692496,-6.6995564,-9.679658834,-10.714171,-5.877488376,-5.9844894
4.208,-5.142868696,-5.2868257,-6.601762794,-6.7289295,-9.669823833,-10.723358,-5.879078519,-5.9473834
4.209,-5.145424546,-5.2831583,-6.600839475,-6.6702695,-9.660014031,-10.689895,-5.880667833,-5.962491
4.21,-5.147979137,-5.2804441,-6.599922498,-6.6867023,-9.650229393,-10.646007,-5.882256315,-5.9383101
4.211,-5.150532464,-5.2941461,-6.599011824,-6.6822071,-9.640469889,-10.662195,-5.883843966,-5.9409928
4.212,-5.153084522,-5.2579565,-6.598107412,-6.6905184,-9.630735484,-10.686325,-5.885430783,-5.9585538
4.213,-5.155635306,-5.2714367,-6.597209224,-6.7029085,-9.621026143,-10.680458,-5.887016766,-5.9790573
4.214,-5.158184811,-5.3082652,-6.596317218,-6.6896739,-9.611341833,-10.644439,-5.888601914,-5.9708781
4.215,-5.160733033,-5.2934175,-6.595431356,-6.6894217,-9.601682518,-10.64209,-5.890186225,-5.9916282
4.216,-5.163279966,-5.2800555,-6.594551599,-6.7067256,-9.592048163,-10.674747,-5.891769699,-5.9723144
4.217,-5.165825606,-5.2958674,-6.593677908,-6.685719,-9.58243873,-10.632735,-5.893352335,-5.9633555
4.218,-5.168369948,-5.2981229,-6.592810245,-6.6959162,-9.572854184,-10.60001,-5.894934131,-5.9666162
4.219,-5.170912988,-5.2799783,-6.591948569,-6.6983361,-9.563294487,-10.606701,-5.896515087,-5.9682617
4.22,-5.17345472,-5.3049335,-6.591092845,-6.6977944,-9.553759601,-10.596586,-5.898095202,-5.9804893
4.221,-5.175995141,-5.2917171,-6.590243033,-6.7005529,-9.544249489,-10.579712,-5.899674474,-5.9899077
