"Freq [GHz]","dB(S(3,2)) []","dB(S(4,2)) []","dB(S(4,3)) []"
3.081,-15.1248695924323,-2.81317494898493,-4.99249450615409
3.082,-15.1013412968454,-2.81087356646026,-5.0003861940005
3.083,-15.0778187073132,-2.80857043673489,-5.00831108100548
3.084,-15.0543018070276,-2.80626558954666,-5.01626932305817
3.085,-15.030790580043,-2.80395905487968,-5.02426107684832
3.086,-15.0072850112768,-2.80165086296595,-5.03228649986815
3.087,-14.9837850865089,-2.79934104428728,-5.04034575041425
3.088,-14.9602907923829,-2.79702962957693,-5.04843898758931
3.089,-14.9368021164055,-2.79471664982142,-5.05656637130391
3.09,-14.9133190469473,-2.7924021362623,-5.06472806227814
3.091,-14.889841573243,-2.79008612039801,-5.07292422204326
3.092,-14.8663696853918,-2.78776863398551,-5.08115501294326
3.093,-14.8429033743578,-2.78544970904225,-5.08942059813629
3.094,-14.8194426319703,-2.78312937784787,-5.09772114159615
3.095,-14.7959874509243,-2.78080767294606,-5.10605680811359
3.096,-14.7725378247809,-2.77848462714636,-5.11442776329766
3.097,-14.7490937479678,-2.77616027352604,-5.12283417357689
3.098,-14.7256552157801,-2.77383464543181,-5.13127620620042
3.099,-14.7022222243802,-2.77150777648183,-5.13975402923909
3.1,-14.6787947707989,-2.76917970056744,-5.14826781158646
3.101,-14.6553728529359,-2.76685045185504,-5.15681772295964
3.102,-14.6319564695601,-2.76452006478798,-5.16540393390023
3.103,-14.6085456203106,-2.76218857408838,-5.17402661577498
3.104,-14.5851403056971,-2.75985601475909,-5.18268594077647
3.105,-14.5617405271007,-2.75752242208544,-5.19138208192376
3.106,-14.5383462867744,-2.75518783163727,-5.20011521306275
3.107,-14.5149575878442,-2.7528522792707,-5.20888550886664
3.108,-14.4915744343093,-2.75051580113013,-5.21769314483628
3.109,-14.4681968310432,-2.74817843365005,-5.22653829730027
3.11,-14.4448247837948,-2.74584021355702,-5.2354211434151
3.111,-14.4214582991883,-2.74350117787158,-5.24434186116515
3.112,-14.398097384725,-2.74116136391011,-5.25330062936261
3.113,-14.3747420487833,-2.73882080928683,-5.26229762764721
3.114,-14.3513923006202,-2.73647955191568,-5.27133303648592
3.115,-14.328048150372,-2.73413763001231,-5.28040703717254
3.116,-14.3047096090548,-2.73179508209592,-5.28951981182709
3.117,-14.281376688566,-2.72945194699135,-5.2986715433952
3.118,-14.258049401685,-2.72710826383089,-5.30786241564725
3.119,-14.234727762074,-2.72476407205634,-5.31709261317748
3.12,-14.2114117842793,-2.7224194114209,-5.32636232140298
3.121,-14.1881014837319,-2.72007432199116,-5.33567172656244
3.122,-14.1647968767488,-2.71772884414905,-5.34502101571491
3.123,-14.1414979805341,-2.71538301859387,-5.35441037673829
3.124,-14.1182048131797,-2.71303688634417,-5.3638399983278
3.125,-14.0949173936665,-2.7106904887398,-5.37331006999419
3.126,-14.0716357418658,-2.70834386744386,-5.3828207820619
3.127,-14.0483598785398,-2.7059970644447,-5.392372325667
3.128,-14.0250898253434,-2.70365012205786,-5.40196489275507
3.129,-14.0018256048245,-2.70130308292814,-5.41159867607878
3.13,-13.9785672404259,-2.69895599003151,-5.4212738691954
3.131,-13.955314756486,-2.69660888667716,-5.43099066646421
3.132,-13.9320681782402,-2.69426181650947,-5.44074926304354
3.133,-13.9088275318219,-2.69191482351001,-5.45054985488787
3.134,-13.8855928442637,-2.68956795199952,-5.46039263874459
3.135,-13.8623641434991,-2.68722124663997,-5.47027781215063
3.136,-13.8391414583626,-2.68487475243651,-5.48020557342894
3.137,-13.8159248185923,-2.68252851473945,-5.49017612168469
3.138,-13.79271425483,-2.68018257924634,-5.50018965680141
3.139,-13.7695097986233,-2.67783699200391,-5.51024637943681
3.14,-13.746311482426,-2.6754917994101,-5.52034649101847
3.141,-13.7231193396004,-2.67314704821606,-5.53049019373927
3.142,-13.6999334044177,-2.67080278552814,-5.54067769055265
3.143,-13.6767537120599,-2.66845905880992,-5.55090918516767
3.144,-13.6535802986204,-2.66611591588419,-5.56118488204378
3.145,-13.6304132011064,-2.66377340493493,-5.57150498638543
3.146,-13.607252457439,-2.66143157450939,-5.58186970413641
3.147,-13.5840981064555,-2.65909047351996,-5.59227924197398
3.148,-13.5609501879101,-2.65675015124633,-5.60273380730271
3.149,-13.5378087424757,-2.65441065733728,-5.61323360824824
3.15,-13.5146738117449,-2.65207204181289,-5.62377885365046
3.151,-13.4915454382315,-2.64973435506637,-5.63436975305682
3.152,-13.4684236653721,-2.64739764786607,-5.64500651671504
3.153,-13.4453085375269,-2.64506197135754,-5.65568935556585
3.154,-13.4222000999815,-2.64272737706541,-5.66641848123518
3.155,-13.3990983989485,-2.64039391689544,-5.67719410602628
3.156,-13.376003481568,-2.63806164313644,-5.68801644291143
3.157,-13.3529153959102,-2.63573060846224,-5.69888570552344
3.158,-13.3298341909756,-2.63340086593367,-5.70980210814675
3.159,-13.3067599166973,-2.63107246900051,-5.72076586570842
3.16,-13.2836926239418,-2.62874547150341,-5.73177719376847
3.161,-13.2606323645107,-2.62641992767589,-5.74283630851034
3.162,-13.237579191142,-2.62409589214618,-5.75394342673063
3.163,-13.2145331575116,-2.62177341993922,-5.76509876582876
3.164,-13.1914943182345,-2.61945256647862,-5.77630254379616
3.165,-13.1684627288663,-2.61713338758842,-5.78755497920521
3.166,-13.1454384459047,-2.61481593949517,-5.79885629119775
3.167,-13.1224215267906,-2.61250027882971,-5.81020669947328
3.168,-13.0994120299099,-2.6101864626291,-5.82160642427676
3.169,-13.0764100145945,-2.60787454833848,-5.83305568638607
3.17,-13.0534155411238,-2.60556459381297,-5.844554707099
3.171,-13.0304286707264,-2.60325665731949,-5.8561037082201
3.172,-13.0074494655808,-2.60095079753863,-5.86770291204668
3.173,-12.9844779888176,-2.59864707356647,-5.87935254135495
3.174,-12.96151430452,-2.59634554491641,-5.89105281938526
3.175,-12.9385584777257,-2.59404627152102,-5.90280396982726
3.176,-12.9156105744286,-2.59174931373375,-5.91460621680442
3.177,-12.8926706615789,-2.5894547323308,-5.9264597848582
3.178,-12.8697388070858,-2.58716258851286,-5.93836489893184
3.179,-12.8468150798178,-2.58487294390688,-5.9503217843535
3.18,-12.823899549605,-2.5825858605678,-5.96233066681904
3.181,-12.8009922872393,-2.5803014009803,-5.97439177237445
3.182,-12.7780933644766,-2.57801962806048,-5.98650532739754
3.183,-12.7552028540374,-2.57574060515759,-5.9986715585793
3.184,-12.7323208296088,-2.57346439605571,-6.01089069290476
3.185,-12.7094473658451,-2.57119106497541,-6.02316295763324
3.186,-12.6865825383693,-2.56892067657539,-6.03548858027814
3.187,-12.6637264237744,-2.56665329595412,-6.04786778858619
3.188,-12.6408790996246,-2.56438898865143,-6.06030081051612
3.189,-12.6180406444564,-2.56212782065015,-6.07278787421682
3.19,-12.5952111377796,-2.55986985837761,-6.08532920800488
3.191,-12.5723906600791,-2.55761516870727,-6.09792504034158
3.192,-12.5495792928153,-2.55536381896018,-6.1105755998093
3.193,-12.5267771184258,-2.55311587690654,-6.12328111508724
3.194,-12.5039842203261,-2.55087141076716,-6.13604181492673
3.195,-12.481200682911,-2.54863048921495,-6.14885792812562
3.196,-12.4584265915554,-2.5463931813763,-6.16172968350234
3.197,-12.4356620326158,-2.54415955683258,-6.174657309869
3.198,-12.4129070934305,-2.54192968562149,-6.18764103600411
3.199,-12.3901618623216,-2.53970363823841,-6.20068109062444
3.2,-12.3674264285952,-2.53748148563776,-6.21377770235627
3.201,-12.3447008825428,-2.53526329923433,-6.22693109970592
3.202,-12.321985315442,-2.53304915090457,-6.24014151102948
3.203,-12.2992798195575,-2.53083911298778,-6.25340916450199
3.204,-12.276584488142,-2.52863325828742,-6.26673428808576
3.205,-12.2538994154369,-2.52643166007231,-6.28011710949789
3.206,-12.2312246966732,-2.52423439207772,-6.29355785617706
3.207,-12.2085604280725,-2.52204152850664,-6.30705675524972
3.208,-12.1859067068474,-2.51985314403075,-6.32061403349506
3.209,-12.1632636312024,-2.5176693137916,-6.33422991730955
3.21,-12.1406313003346,-2.51549011340161,-6.34790463267053
3.211,-12.1180098144345,-2.5133156189451,-6.36163840509882
3.212,-12.0953992746863,-2.51114590697925,-6.37543145962072
3.213,-12.0727997832686,-2.50898105453506,-6.38928402072884
3.214,-12.0502114433554,-2.50682113911823,-6.40319631234226
3.215,-12.0276343591157,-2.50466623871006,-6.41716855776575
3.216,-12.0050686357151,-2.50251643176826,-6.43120097964782
3.217,-11.9825143793152,-2.50037179722778,-6.44529379993822
3.218,-11.9599716970749,-2.4982324145015,-6.45944723984426
3.219,-11.9374406971499,-2.49609836348101,-6.47366151978591
3.22,-11.914921488694,-2.49396972453724,-6.48793685935051
3.221,-11.8924141818583,-2.49184657852114,-6.50227347724584
3.222,-11.8699188877924,-2.48972900676421,-6.51667159125243
3.223,-11.847435718644,-2.48761709107914,-6.53113141817499
3.224,-11.8249647875594,-2.48551091376019,-6.54565317379246
3.225,-11.8025062086832,-2.48341055758376,-6.56023707280698
3.226,-11.7800600971587,-2.48131610580876,-6.57488332879205
3.227,-11.757626569128,-2.47922764217697,-6.58959215413929
3.228,-11.7352057417315,-2.4771452509134,-6.60436376000403
3.229,-11.7127977331082,-2.47506901672649,-6.61919835624996
3.23,-11.6904026623954,-2.47299902480843,-6.63409615139239
3.231,-11.6680206497285,-2.47093536083526,-6.64905735254031
3.232,-11.645651816241,-2.46887811096702,-6.66408216533732
3.233,-11.6232962840637,-2.46682736184782,-6.67917079390121
3.234,-11.600954176325,-2.46478320060587,-6.69432344076227
3.235,-11.5786256171496,-2.46274571485341,-6.70954030680037
3.236,-11.5563107316592,-2.46071499268669,-6.72482159118063
3.237,-11.5340096459708,-2.45869112268575,-6.7401674912878
3.238,-11.5117224871969,-2.45667419391426,-6.75557820265924
3.239,-11.4894493834447,-2.45466429591925,-6.77105391891647
3.24,-11.4671904638149,-2.45266151873082,-6.78659483169548
3.241,-11.4449458584018,-2.45066595286173,-6.80220113057536
3.242,-11.4227156982917,-2.44867768930699,-6.81787300300557
3.243,-11.4005001155622,-2.44669681954335,-6.83361063423187
3.244,-11.3782992432817,-2.44472343552874,-6.84941420722036
3.245,-11.3561132155077,-2.44275762970168,-6.86528390258047
3.246,-11.3339421672861,-2.44079949498057,-6.88121989848597
3.247,-11.3117862346498,-2.43884912476291,-6.89722237059455
3.248,-11.2896455546176,-2.43690661292458,-6.91329149196594
3.249,-11.2675202651933,-2.43497205381883,-6.92942743297793
3.25,-11.2454105053632,-2.43304554227545,-6.94563036124141
3.251,-11.223316415096,-2.43112717359966,-6.96190044151304
3.252,-11.2012381353401,-2.4292170435711,-6.9782378356066
3.253,-11.1791758080227,-2.4273152484426,-6.99464270230238
3.254,-11.1571295760482,-2.42542188493898,-7.01111519725504
3.255,-11.1350995832956,-2.42353705025576,-7.02765547289941
3.256,-11.1130859746178,-2.42166084205776,-7.04426367835453
3.257,-11.0910888958386,-2.41979335847766,-7.06093995932594
3.258,-11.0691084937516,-2.41793469811443,-7.07768445800592
3.259,-11.0471449161174,-2.41608496003181,-7.09449731297191
3.26,-11.0251983116621,-2.41424424375653,-7.11137865908293
3.261,-11.0032688300743,-2.41241264927661,-7.12832862737409
3.262,-10.9813566220034,-2.41059027703951,-7.14534734494899
3.263,-10.959461839057,-2.40877722795017,-7.16243493487023
3.264,-10.9375846337981,-2.40697360336902,-7.17959151604749
3.265,-10.9157251597428,-2.40517950510993,-7.19681720312418
3.266,-10.8938835713576,-2.40339503543797,-7.21411210636128
3.267,-10.8720600240565,-2.4016202970672,-7.23147633151933
3.268,-10.8502546741981,-2.3998553931583,-7.24890997973828
3.269,-10.8284676790827,-2.39810042731615,-7.26641314741496
3.27,-10.8066991969492,-2.39635550358731,-7.28398592607852
3.271,-10.7849493869721,-2.39462072645738,-7.30162840226319
3.272,-10.7632184092578,-2.39289620084833,-7.31934065737919
3.273,-10.7415064248418,-2.39118203211574,-7.33712276758097
3.274,-10.719813595685,-2.38947832604581,-7.35497480363336
3.275,-10.6981400846697,-2.38778518885249,-7.37289683077494
3.276,-10.6764860555969,-2.38610272717434,-7.39088890857916
3.277,-10.6548516731814,-2.3844310480714,-7.40895109081312
3.278,-10.6332371030491,-2.38277025902192,-7.42708342529381
3.279,-10.6116425117319,-2.38112046791895,-7.44528595374138
3.28,-10.5900680666645,-2.37948178306695,-7.46355871163072
3.281,-10.5685139361798,-2.37785431317819,-7.48190172803928
3.282,-10.5469802895045,-2.37623816736908,-7.50031502549355
3.283,-10.525467296755,-2.37463345515644,-7.51879861981182
3.284,-10.5039751289326,-2.3730402864536,-7.53735251994478
3.285,-10.4825039579193,-2.37145877156645,-7.55597672781339
3.286,-10.4610539564723,-2.36988902118939,-7.57467123814378
3.287,-10.4396252982198,-2.36833114640109,-7.59343603829962
3.288,-10.418218157656,-2.36678525866027,-7.6122711081115
3.289,-10.3968327101357,-2.36525146980125,-7.63117641970343
3.29,-10.375469131869,-2.3637298920295,-7.65015193731675
3.291,-10.3541275999165,-2.362220637917,-7.66919761713111
3.292,-10.3328082921834,-2.36072382039753,-7.68831340708191
3.293,-10.3115113874141,-2.35923955276184,-7.70749924667584
3.294,-10.2902370651864,-2.3577679486527,-7.72675506680253
3.295,-10.268985505906,-2.35630912205984,-7.74608078954384
3.296,-10.2477568908001,-2.35486318731481,-7.76547632797946
3.297,-10.2265514019117,-2.35343025908565,-7.78494158599021
3.298,-10.2053692220933,-2.35201045237155,-7.80447645805792
3.299,-10.1842105350005,-2.35060388249726,-7.8240808290619
3.3,-10.1630755250858,-2.34921066510754,-7.84375457407281
3.301,-10.1419643775916,-2.34783091616133,-7.86349755814318
3.302,-10.1208772785441,-2.34646475192594,-7.88330963609471
3.303,-10.099814414746,-2.34511228897104,-7.90319065230266
3.304,-10.0787759737695,-2.34377364416256,-7.92314044047651
3.305,-10.0577621439498,-2.34244893465644,-7.94315882343793
3.306,-10.0367731143773,-2.34113827789229,-7.96324561289556
3.307,-10.0158090748903,-2.33984179158694,-7.98340060921602
3.308,-9.99487021606763,-2.33855959372779,-8.00362360119218
3.309,-9.97395672922122,-2.33729180256617,-8.023914365808
3.31,-9.95306880638801,-2.33603853661041,-8.04427266799998
3.311,-9.93220664032221,-2.33479991461891,-8.0646982604157
3.312,-9.91137042448721,-2.3335760555931,-8.08519088316858
3.313,-9.89056035304739,-2.33236707877009,-8.10575026358982
3.314,-9.86977662085992,-2.33117310361547,-8.12637611597692
3.315,-9.84901942346611,-2.3299942498157,-8.14706814133875
3.316,-9.82828895708305,-2.32883063727062,-8.16782602713749
3.317,-9.80758541859462,-2.32768238608566,-8.18864944702754
3.318,-9.78690900554285,-2.32654961656397,-8.2095380605906
3.319,-9.76625991611868,-2.32543244919849,-8.23049151306822
3.32,-9.74563834915302,-2.32433100466378,-8.2515094350905
3.321,-9.7250445041072,-2.32324540380778,-8.27259144240197
3.322,-9.70447858106376,-2.32217576764347,-8.29373713558416
3.323,-9.6839407807166,-2.32112221734031,-8.31494609977503
3.324,-9.66343130436141,-2.32008487421564,-8.33621790438531
3.325,-9.64295035388594,-2.3190638597259,-8.35755210281146
3.326,-9.62249813175949,-2.3180592954577,-8.37894823214624
3.327,-9.60207484102308,-2.31707130311884,-8.40040581288539
3.328,-9.58168068527918,-2.31610000452911,-8.4219243486319
3.329,-9.561315868681,-2.31514552161099,-8.44350332579745
3.33,-9.54098059592198,-2.31420797638026,-8.46514221330035
3.331,-9.52067507222507,-2.31328749093636,-8.48684046226133
3.332,-9.50039950333166,-2.31238418745279,-8.50859750569617
3.333,-9.48015409549079,-2.31149818816726,-8.53041275820565
3.334,-9.45993905544754,-2.31062961537167,-8.55228561566338
3.335,-9.43975459043206,-2.3097785914021,-8.57421545489991
3.336,-9.4196009081478,-2.30894523862857,-8.59620163338626
3.337,-9.39947821676002,-2.30812967944464,-8.61824348891275
3.338,-9.37938672488375,-2.30733203625699,-8.6403403392678
3.339,-9.35932664157214,-2.30655243147479,-8.66249148191295
3.34,-9.33929817630412,-2.3057909874989,-8.68469619365643
3.341,-9.31930153897223,-2.30504782671107,-8.70695373032492
3.342,-9.29933693987011,-2.3043230714629,-8.72926332643333
3.343,-9.27940458968025,-2.30361684406467,-8.75162419485247
3.344,-9.25950469946088,-2.30292926677414,-8.77403552647576
3.345,-9.23963748063342,-2.3022604617851,-8.79649648988427
3.346,-9.21980314496937,-2.30161055121586,-8.81900623101034
3.347,-9.20000190457716,-2.3009796570976,-8.84156387280018
3.348,-9.18023397188886,-2.30036790136261,-8.86416851487563
3.349,-9.16049955964682,-2.29977540583233,-8.88681923319498
3.35,-9.14079888088992,-2.29920229220539,-8.90951507971309
3.351,-9.12113214893999,-2.29864868204538,-8.93225508204161
3.352,-9.10149957738789,-2.29811469676861,-8.95503824310822
3.353,-9.0819013800794,-2.29760045763171,-8.97786354081658
3.354,-9.06233777110121,-2.29710608571904,-9.00072992770608
3.355,-9.04280896476642,-2.29663170193014,-9.02363633061231
3.356,-9.0233151756003,-2.29617742696684,-9.04658165032787
3.357,-9.00385661832541,-2.29574338132046,-9.06956476126469
3.358,-8.98443350784717,-2.29532968525875,-9.09258451111683
3.359,-8.96504605923873,-2.2949364588128,-9.11563972052562
3.36,-8.94569448772605,-2.29456382176375,-9.13872918274573
3.361,-8.92637900867275,-2.29421189362944,-9.16185166331386
3.362,-8.90709983756479,-2.29388079365098,-9.18500589971982
3.363,-8.88785718999497,-2.2935706407791,-9.20819060107947
3.364,-8.86865128164747,-2.29328155366048,-9.23140444781214
3.365,-8.84948232828202,-2.29301365062395,-9.25464609132003
3.366,-8.83035054571809,-2.29276704966657,-9.27791415367207
3.367,-8.81125614981902,-2.29254186843959,-9.30120722729177
3.368,-8.79219935647572,-2.29233822423434,-9.32452387464899
3.369,-8.77318038159051,-2.29215623396798,-9.34786262795806
3.37,-8.75419944106081,-2.29199601416918,-9.37122198887888
3.371,-8.73525675076253,-2.29185768096369,-9.39460042822583
3.372,-8.71635252653348,-2.29174135005979,-9.41799638568185
3.373,-8.69748698415667,-2.29164713673369,-9.4414082695187
3.374,-8.67866033934332,-2.29157515581476,-9.46483445632538
3.375,-8.65987280771599,-2.29152552167076,-9.48827329074302
3.376,-8.64112460479134,-2.29149834819295,-9.51172308520819
3.377,-8.62241594596288,-2.291493748781,-9.53518211970484
3.378,-8.60374704648375,-2.29151183632804,-9.55864864152499
3.379,-8.58511812144911,-2.29155272320541,-9.58212086503884
3.38,-8.56652938577866,-2.29161652124741,-9.60559697147552
3.381,-8.54798105419874,-2.29170334173607,-9.62907510871403
3.382,-8.52947334122476,-2.29181329538562,-9.65255339108547
3.383,-8.51100646114312,-2.29194649232712,-9.67602989918696
3.384,-8.49258062799321,-2.29210304209285,-9.69950267970821
3.385,-8.47419605554931,-2.29228305360075,-9.72296974527093
3.386,-8.45585295730238,-2.29248663513867,-9.74642907428193
3.387,-8.43755154644163,-2.29271389434867,-9.76987861080007
3.388,-8.41929203583607,-2.29296493821121,-9.79331626441926
3.389,-8.40107463801627,-2.29323987302927,-9.81673991016523
3.39,-8.38289956515523,-2.29353880441243,-9.84014738841029
3.391,-8.36476702905018,-2.2938618372609,-9.86353650480376
3.392,-8.34667724110345,-2.29420907574948,-9.88690503022053
3.393,-8.32863041230367,-2.29458062331154,-9.91025070072808
3.394,-8.3106267532068,-2.29497658262284,-9.93357121757213
3.395,-8.29266647391717,-2.29539705558542,-9.95686424718211
3.396,-8.27474978406811,-2.29584214331137,-9.98012742119694
3.397,-8.25687689280299,-2.29631194610665,-10.0033583365128
3.398,-8.23904800875589,-2.29680656345481,-10.0265545553512
3.399,-8.22126334003199,-2.29732609400067,-10.0497136053516
3.4,-8.20352309418859,-2.29787063553408,-10.0728329796861
3.401,-8.18582747821519,-2.29844028497353,-10.0959101371989
3.402,-8.16817669851431,-2.29903513834987,-10.1189425025702
3.403,-8.15057096088159,-2.29965529078984,-10.1419274665061
3.404,-8.13301047048626,-2.30030083649982,-10.1648623859555
3.405,-8.11549543185147,-2.30097186874938,-10.1877445843527
3.406,-8.09802604883445,-2.30166847985492,-10.210571351889
3.407,-8.08060252460668,-2.30239076116329,-10.233339945813
3.408,-8.06322506163401,-2.30313880303542,-10.2560475907598
3.409,-8.04589386165702,-2.30391269482994,-10.2786914791104
3.41,-8.02860912567066,-2.30471252488684,-10.3012687713824
3.411,-8.01137105390467,-2.30553838051114,-10.3237765966515
3.412,-7.99417984580333,-2.30639034795653,-10.3462120530059
3.413,-7.97703570000551,-2.30726851240915,-10.3685722080339
3.414,-7.9599388143247,-2.30817295797126,-10.3908540993435
3.415,-7.94288938572881,-2.30910376764501,-10.4130547351188
3.416,-7.92588761032016,-2.31006102331631,-10.4351710947082
3.417,-7.90893368331533,-2.31104480573861,-10.4572001292513
3.418,-7.89202779902516,-2.31205519451679,-10.4791387623392
3.419,-7.87517015083444,-2.31309226809114,-10.5009838907128
3.42,-7.85836093118197,-2.31415610372133,-10.5227323849985
3.421,-7.84160033154035,-2.31524677747044,-10.5443810904797
3.422,-7.82488854239594,-2.31636436418909,-10.5659268279088
3.423,-7.80822575322861,-2.31750893749962,-10.5873663943559
3.424,-7.79161215249183,-2.31868056978033,-10.6086965640972
3.425,-7.7750479275924,-2.3198793321498,-10.6299140895424
3.426,-7.75853326487062,-2.32110529445129,-10.6510157022017
3.427,-7.74206834958004,-2.32235852523723,-10.6719981136925
3.428,-7.72565336586758,-2.32363909175379,-10.692858016786
3.429,-7.7092884967535,-2.32494705992554,-10.7135920864942
3.43,-7.69297392411162,-2.32628249434023,-10.7341969811969
3.431,-7.67670982864908,-2.32764545823362,-10.754669343809
3.432,-7.66049638988683,-2.3290360134745,-10.7750058029878
3.433,-7.64433378613964,-2.33045422054971,-10.7952029743818
3.434,-7.62822219449644,-2.33190013854939,-10.8152574619169
3.435,-7.61216179080054,-2.33337382515227,-10.8351658591252
3.436,-7.59615274963006,-2.3348753366111,-10.8549247505115
3.437,-7.58019524427818,-2.33640472773824,-10.8745307129602
3.438,-7.56428944673399,-2.33796205189137,-10.8939803171802
3.439,-7.54843552766267,-2.33954736095928,-10.9132701291881
3.44,-7.53263365638637,-2.34116070534792,-10.9323967118296
3.441,-7.51688400086488,-2.34280213396649,-10.9513566263379
3.442,-7.50118672767627,-2.3444716942137,-10.9701464339285
3.443,-7.48554200199813,-2.34616943196428,-10.9887626974285
3.444,-7.46994998758823,-2.34789539155551,-11.0072019829426
3.445,-7.45441084676571,-2.34964961577404,-11.0254608615515
3.446,-7.43892474039242,-2.35143214584276,-11.0435359110421
3.447,-7.42349182785397,-2.35324302140796,-11.0614237176718
3.448,-7.4081122670412,-2.35508228052662,-11.0791208779608
3.449,-7.39278621433184,-2.35694995965386,-11.0966240005141
3.45,-7.37751382457203,-2.35884609363059,-11.1139297078715
3.451,-7.36229525105798,-2.3607707156714,-11.1310346383835
3.452,-7.34713064551803,-2.36272385735258,-11.1479354481112
3.453,-7.33202015809466,-2.36470554860039,-11.1646288127499
3.454,-7.31696393732637,-2.36671581767948,-11.1811114295739
3.455,-7.30196213013033,-2.36875469118161,-11.1973800193995
3.456,-7.28701488178457,-2.37082219401451,-11.2134313285669
3.457,-7.27212233591061,-2.37291834939095,-11.2292621309369
3.458,-7.25728463445622,-2.3750431788181,-11.2448692299009
3.459,-7.24250191767831,-2.37719670208707,-11.2602494604025
3.46,-7.22777432412592,-2.37937893726269,-11.275399690968
3.461,-7.21310199062342,-2.38158990067352,-11.2903168257444
3.462,-7.19848505225396,-2.38382960690211,-11.3049978065402
3.463,-7.18392364234299,-2.38609806877553,-11.3194396148704
3.464,-7.16941789244191,-2.38839529735606,-11.3336392739997
3.465,-7.15496793231202,-2.39072130193222,-11.3475938509834
3.466,-7.14057388990863,-2.39307609001004,-11.3613004587023
3.467,-7.12623589136534,-2.39545966730455,-11.3747562578901
3.468,-7.11195406097838,-2.39787203773157,-11.3879584591505
3.469,-7.09772852119137,-2.40031320339974,-11.4009043249589
3.47,-7.08355939258028,-2.40278316460285,-11.41359117165
3.471,-7.06944679383823,-2.40528191981241,-11.426016371386
3.472,-7.05539084176095,-2.40780946567054,-11.4381773541023
3.473,-7.0413916512322,-2.41036579698309,-11.4500716094297
3.474,-7.02744933520947,-2.41295090671307,-11.4616966885885
3.475,-7.01356400470987,-2.41556478597441,-11.4730502062532
3.476,-6.99973576879622,-2.41820742402593,-11.4841298423845
3.477,-6.98596473456358,-2.42087880826562,-11.4949333440246
3.478,-6.97225100712558,-2.42357892422532,-11.5054585270552
3.479,-6.95859468960138,-2.42630775556553,-11.515703277914
3.48,-6.94499588310269,-2.42906528407069,-11.5256655552673
3.481,-6.93145468672107,-2.43185148964464,-11.5353433916362
3.482,-6.9179711975155,-2.43466635030643,-11.5447348949737
3.483,-6.90454551049997,-2.43750984218653,-11.5538382501898
3.484,-6.89117771863171,-2.44038193952315,-11.5626517206238
3.485,-6.87786791279944,-2.4432826146591,-11.5711736494576
3.486,-6.86461618181164,-2.44621183803883,-11.5794024610722
3.487,-6.85142261238566,-2.44916957820582,-11.587336662342
3.488,-6.83828728913667,-2.45215580180032,-11.5949748438657
3.489,-6.82521029456684,-2.4551704735574,-11.6023156811317
3.49,-6.81219170905497,-2.4582135563053,-11.6093579356165
3.491,-6.79923161084648,-2.46128501096416,-11.6161004558119
3.492,-6.7863300760432,-2.46438479654506,-11.622542178184
3.493,-6.77348717859418,-2.46751287014937,-11.6286821280556
3.494,-6.76070299028599,-2.47066918696844,-11.6345194204173
3.495,-6.74797758073377,-2.47385370028369,-11.6400532606609
3.496,-6.73531101737257,-2.47706636146695,-11.6452829452361
3.497,-6.72270336544867,-2.48030711998117,-11.6502078622289
3.498,-6.71015468801154,-2.4835759233815,-11.6548274918605
3.499,-6.69766504590576,-2.48687271731667,-11.6591414069061
3.5,-6.68523449776356,-2.49019744553074,-11.6631492730324
3.501,-6.67286309999731,-2.49355004986516,-11.6668508490533
3.502,-6.66055090679262,-2.49693047026123,-11.6702459871045
3.503,-6.64829797010149,-2.50033864476283,-11.6733346327345
3.504,-6.63610433963592,-2.50377450951957,-11.6761168249139
3.505,-6.62397006286176,-2.50723799879023,-11.6785926959615
3.506,-6.61189518499279,-2.51072904494655,-11.6807624713887
3.507,-6.59987974898524,-2.51424757847741,-11.6826264696613
3.508,-6.58792379553259,-2.51779352799331,-11.6841851018796
3.509,-6.57602736306048,-2.52136682023123,-11.6854388713777
3.51,-6.56419048772227,-2.52496738005977,-11.6863883732427
3.511,-6.55241320339459,-2.52859513048475,-11.6870342937531
3.512,-6.54069554167329,-2.53224999265502,-11.687377409741
3.513,-6.52903753186997,-2.53593188586873,-11.6874185878745
3.514,-6.51743920100826,-2.53964072757988,-11.6871587838659
3.515,-6.5059005738211,-2.5433764334052,-11.686599041605
3.516,-6.49442167274759,-2.54713891713146,-11.6857404922181
3.517,-6.48300251793089,-2.550928090723,-11.6845843530578
3.518,-6.47164312721587,-2.55474386432969,-11.6831319266209
3.519,-6.46034351614736,-2.55858614629521,-11.6813845994
3.52,-6.44910369796863,-2.56245484316561,-11.6793438406693
3.521,-6.43792368362023,-2.56634985969832,-11.6770112012062
3.522,-6.4268034817391,-2.57027109887138,-11.6743883119517
3.523,-6.41574309865789,-2.57421846189305,-11.6714768826122
3.524,-6.40474253840497,-2.57819184821176,-11.6682787002032
3.525,-6.39380180270429,-2.58219115552638,-11.66479562754
3.526,-6.38292089097588,-2.58621627979685,-11.6610296016758
3.527,-6.37209980033652,-2.59026711525501,-11.6569826322904
3.528,-6.36133852560068,-2.59434355441592,-11.6526568000326
3.529,-6.35063705928204,-2.59844548808941,-11.6480542548183
3.53,-6.33999539159502,-2.60257280539195,-11.6431772140871
3.531,-6.32941351045673,-2.60672539375883,-11.6380279610207
