frequency, S11, S12, S13, S21, S22, S23, S31, S32, S33
4513780224.0000000000, -11.4111330566, -4.0055716599, -4.0055716599, -4.0055716599, -14.3405853167, -6.4994631157, -4.0055716599, -6.4994619740, -14.3405846915
4514780160.0000000000, -11.4093551309, -4.0057736221, -4.0057736221, -4.0057736221, -14.3291006098, -6.4916136533, -4.0057736221, -6.4916113717, -14.3290974873
4515780096.0000000000, -11.4075849817, -4.0059755884, -4.0059755884, -4.0059755884, -14.3176459195, -6.4837806066, -4.0059755884, -6.4837806066, -14.3176465433
4516780032.0000000000, -11.4058142134, -4.0061775587, -4.0061766690, -4.0061766690, -14.3061794128, -6.4759366057, -4.0061766690, -6.4759377447, -14.3061794128
4517779968.0000000000, -11.4040493520, -4.0063786434, -4.0063777536, -4.0063786434, -14.2947415978, -6.4681101339, -4.0063768639, -6.4681078576, -14.2947403531
4518779904.0000000000, -11.4022885302, -4.0065797321, -4.0065788423, -4.0065797321, -14.2833106338, -6.4602829593, -4.0065797321, -6.4602806848, -14.2833075256
4519779840.0000000000, -11.4005308141, -4.0067790453, -4.0067790453, -4.0067790453, -14.2718796822, -6.4524516794, -4.0067790453, -6.4524528157, -14.2718834077
4520779776.0000000000, -11.3987762021, -4.0069783624, -4.0069792523, -4.0069792523, -14.2604648834, -6.4446276630, -4.0069801421, -6.4446287984, -14.2604648834
4521779712.0000000000, -11.3970274874, -4.0071794632, -4.0071785734, -4.0071794632, -14.2490600019, -6.4368120325, -4.0071785734, -6.4368097633, -14.2490618604
4522779648.0000000000, -11.3952818726, -4.0073787884, -4.0073787884, -4.0073778985, -14.2376668752, -6.4289934362, -4.0073778985, -6.4289934362, -14.2376668752
4523779584.0000000000, -11.3935412188, -4.0075772276, -4.0075772276, -4.0075763377, -14.2262898045, -6.4211900105, -4.0075763377, -6.4211888777, -14.2262898045
4524779520.0000000000, -11.3918027301, -4.0077738910, -4.0077738910, -4.0077738910, -14.2149120801, -6.4133779546, -4.0077738910, -6.4133790865, -14.2149145497
4525779456.0000000000, -11.3900691981, -4.0079714481, -4.0079714481, -4.0079723380, -14.2035546866, -6.4055753899, -4.0079732279, -6.4055753899, -14.2035553033
4526779392.0000000000, -11.3883396897, -4.0081698991, -4.0081698991, -4.0081707890, -14.1921997056, -6.3977743878, -4.0081707890, -6.3977743878, -14.1921990896
4527779328.0000000000, -11.3866123415, -4.0083656842, -4.0083656842, -4.0083656842, -14.1808576034, -6.3899783374, -4.0083647943, -6.3899783374, -14.1808557575
4528779264.0000000000, -11.3848899439, -4.0085614732, -4.0085632531, -4.0085605832, -14.1695314241, -6.3821872316, -4.0085623631, -6.3821883600, -14.1695314241
4529779200.0000000000, -11.3831706338, -4.0087572659, -4.0087572659, -4.0087590459, -14.1582057803, -6.3743965538, -4.0087599359, -6.3743965538, -14.1582082360
4530779136.0000000000, -11.3814581300, -4.0089557325, -4.0089557325, -4.0089539525, -14.1469009208, -6.3666130673, -4.0089557325, -6.3666141939, -14.1469021473
4531779072.0000000000, -11.3797468495, -4.0091497530, -4.0091506430, -4.0091497530, -14.1356033142, -6.3588345086, -4.0091479730, -6.3588345086, -14.1355996391
4532779008.0000000000, -11.3780423703, -4.0093446672, -4.0093455573, -4.0093464473, -14.1243221278, -6.3510608709, -4.0093446672, -6.3510608709, -14.1243202923
4533778944.0000000000, -11.3763400410, -4.0095404753, -4.0095413654, -4.0095404753, -14.1130444864, -6.3432887755, -4.0095404753, -6.3432876515, -14.1130432641
4534778880.0000000000, -11.3746417193, -4.0097362873, -4.0097362873, -4.0097353972, -14.1017807701, -6.3355215929, -4.0097353972, -6.3355193466, -14.1017807701
4535778816.0000000000, -11.3729474034, -4.0099303229, -4.0099303229, -4.0099321031, -14.0905321657, -6.3277615607, -4.0099321031, -6.3277593162, -14.0905315559
4536778752.0000000000, -11.3712570912, -4.0101243623, -4.0101243623, -4.0101243623, -14.0792821913, -6.3199963318, -4.0101234722, -6.3199974532, -14.0792834095
4537778688.0000000000, -11.3695717097, -4.0103166252, -4.0103175153, -4.0103184054, -14.0680618941, -6.3122483333, -4.0103157351, -6.3122472127, -14.0680582437
4538778624.0000000000, -11.3678893988, -4.0105106721, -4.0105106721, -4.0105106721, -14.0568365484, -6.3044940171, -4.0105097819, -6.3044951367, -14.0568353330
4539778560.0000000000, -11.3662092283, -4.0107029424, -4.0107038325, -4.0107020522, -14.0456256106, -6.2967490656, -4.0107029424, -6.2967479468, -14.0456280387
4540778496.0000000000, -11.3645339828, -4.0108952164, -4.0108943263, -4.0108952164, -14.0344248018, -6.2890045182, -4.0108943263, -6.2890045182, -14.0344248018
4541778432.0000000000, -11.3628645883, -4.0110866040, -4.0110874942, -4.0110866040, -14.0232443986, -6.2812715493, -4.0110874942, -6.2812726664, -14.0232468213
4542778368.0000000000, -11.3611982571, -4.0112788854, -4.0112797756, -4.0112797756, -14.0120789016, -6.2735412071, -4.0112797756, -6.2735412071, -14.0120752715
4543778304.0000000000, -11.3595340598, -4.0114693901, -4.0114693901, -4.0114684999, -14.0009089363, -6.2658112595, -4.0114702803, -6.2658123748, -14.0009089363
4544778240.0000000000, -11.3578757069, -4.0116616789, -4.0116616789, -4.0116607886, -13.9897580741, -6.2580883969, -4.0116607886, -6.2580861680, -13.9897562632
4545778176.0000000000, -11.3562204123, -4.0118513006, -4.0118521908, -4.0118504103, -13.9786202352, -6.2503703804, -4.0118513006, -6.2503703804, -13.9786196323
4546778112.0000000000, -11.3545691022, -4.0120409259, -4.0120409259, -4.0120400356, -13.9674887646, -6.2426527524, -4.0120400356, -6.2426538651, -13.9674863554
4547778048.0000000000, -11.3529217747, -4.0122296645, -4.0122296645, -4.0122314451, -13.9563684679, -6.2349444116, -4.0122305548, -6.2349421878, -13.9563672646
4548777984.0000000000, -11.3512784277, -4.0124192970, -4.0124184067, -4.0124184067, -13.9452695381, -6.2272442301, -4.0124184067, -6.2272431191, -13.9452719420
4549777920.0000000000, -11.3496372051, -4.0126089331, -4.0126089331, -4.0126089331, -13.9341703068, -6.2195410919, -4.0126080428, -6.2195388716, -13.9341685059
4550777856.0000000000, -11.3480027409, -4.0127976824, -4.0127976824, -4.0127967921, -13.9230917762, -6.2118449924, -4.0127976824, -6.2118449924, -13.9230905769
4551777792.0000000000, -11.3463731781, -4.0129855450, -4.0129855450, -4.0129864353, -13.9120189166, -6.2041525943, -4.0129855450, -6.2041514858, -13.9120171197
4552777728.0000000000, -11.3447420274, -4.0131734111, -4.0131734111, -4.0131725207, -13.9009600992, -6.1964683242, -4.0131725207, -6.1964672166, -13.9009595009
4553777664.0000000000, -11.3431213350, -4.0133612807, -4.0133621711, -4.0133621711, -13.8899176817, -6.1887910612, -4.0133612807, -6.1887888476, -13.8899182794
4554777600.0000000000, -11.3414990523, -4.0135473730, -4.0135473730, -4.0135482634, -13.8788778922, -6.1811119462, -4.0135464826, -6.1811108403, -13.8788766982
4555777536.0000000000, -11.3398825904, -4.0137334688, -4.0137325784, -4.0137334688, -13.8678568368, -6.1734409338, -4.0137325784, -6.1734409338, -13.8678544514
4556777472.0000000000, -11.3382710203, -4.0139213490, -4.0139204585, -4.0139222394, -13.8568395747, -6.1657713844, -4.0139204585, -6.1657713844, -13.8568395747
4557777408.0000000000, -11.3366624877, -4.0141056708, -4.0141056708, -4.0141065613, -13.8458386025, -6.1581110228, -4.0141056708, -6.1581121261, -13.8458409826
4558777344.0000000000, -11.3350579172, -4.0142899961, -4.0142899961, -4.0142899961, -13.8348544742, -6.1504565248, -4.0142908866, -6.1504565248, -13.8348556629
4559777280.0000000000, -11.3334582323, -4.0144769962, -4.0144769962, -4.0144761057, -13.8238812102, -6.1428067798, -4.0144761057, -6.1428067798, -13.8238800228
4560777216.0000000000, -11.3318597289, -4.0146613283, -4.0146613283, -4.0146604378, -13.8129140437, -6.1351573779, -4.0146604378, -6.1351584788, -13.8129140437
4561777152.0000000000, -11.3302679586, -4.0148456638, -4.0148456638, -4.0148465543, -13.8019648160, -6.1275193230, -4.0148438828, -6.1275182230, -13.8019636311
4562777088.0000000000, -11.3286792173, -4.0150317838, -4.0150317838, -4.0150291122, -13.7910263802, -6.1198827009, -4.0150308932, -6.1198848992, -13.7910251967
4563777024.0000000000, -11.3270944287, -4.0152134544, -4.0152125639, -4.0152116733, -13.7801010786, -6.1122552011, -4.0152116733, -6.1122552011, -13.7800998963
4564776960.0000000000, -11.3255117410, -4.0153978001, -4.0153942378, -4.0153951284, -13.7691782524, -6.1046258324, -4.0153951284, -6.1046247349, -13.7691770714
4565776896.0000000000, -11.3239348526, -4.0155776963, -4.0155776963, -4.0155776963, -13.7582803204, -6.0970099565, -4.0155785869, -6.0970110532, -13.7582815001
4566776832.0000000000, -11.3223609866, -4.0157611581, -4.0157620487, -4.0157602675, -13.7473871817, -6.0893943973, -4.0157602675, -6.0893933014, -13.7473883601
4567776768.0000000000, -11.3207919909, -4.0159428420, -4.0159437326, -4.0159428420, -13.7365129588, -6.0817868233, -4.0159428420, -6.0817879182, -13.7365129588
4568776704.0000000000, -11.3192269387, -4.0161227480, -4.0161227480, -4.0161236386, -13.7256481962, -6.0741850324, -4.0161245292, -6.0741872207, -13.7256493721
4569776640.0000000000, -11.3176639798, -4.0163053291, -4.0163053291, -4.0163053291, -13.7147917015, -6.0665846425, -4.0163053291, -6.0665824559, -13.7147917015
4570776576.0000000000, -11.3161077336, -4.0164888042, -4.0164879136, -4.0164879136, -13.7039575399, -6.0589965798, -4.0164879136, -6.0589965798, -13.7039575399
4571776512.0000000000, -11.3145508056, -4.0166669387, -4.0166669387, -4.0166669387, -13.6931268994, -6.0514088123, -4.0166669387, -6.0514077207, -13.6931257274
4572776448.0000000000, -11.3130024340, -4.0168477484, -4.0168486390, -4.0168477484, -13.6823138303, -6.0438289796, -4.0168477484, -6.0438278887, -13.6823150010
4573776384.0000000000, -11.3114570730, -4.0170285613, -4.0170276706, -4.0170285613, -13.6715112712, -6.0362548878, -4.0170285613, -6.0362548878, -13.6715136102
4574776320.0000000000, -11.3099137978, -4.0172067054, -4.0172067054, -4.0172075961, -13.6607215374, -6.0286821717, -4.0172075961, -6.0286832609, -13.6607215374
4575776256.0000000000, -11.3083735308, -4.0173857433, -4.0173857433, -4.0173848526, -13.6499457667, -6.0211217160, -4.0173848526, -6.0211206276, -13.6499434328
4576776192.0000000000, -11.3068390402, -4.0175647845, -4.0175647845, -4.0175647845, -13.6391780982, -6.0135604468, -4.0175647845, -6.0135604468, -13.6391769325
4577776128.0000000000, -11.3053075542, -4.0177420473, -4.0177411565, -4.0177393750, -13.6284266693, -6.0060124976, -4.0177393750, -6.0060114109, -13.6284266693
4578776064.0000000000, -11.3037809174, -4.0179193133, -4.0179193133, -4.0179193133, -13.6176926033, -5.9984680694, -4.0179184225, -5.9984680694, -13.6176926033
4579776000.0000000000, -11.3022609731, -4.0180974732, -4.0180965824, -4.0180974732, -13.6069677231, -5.9909282437, -4.0180974732, -5.9909282437, -13.6069677231
4580775936.0000000000, -11.3007384919, -4.0182747454, -4.0182747454, -4.0182729638, -13.5962531722, -5.9833940986, -4.0182738546, -5.9833919301, -13.5962531722
4581775872.0000000000, -11.2992236224, -4.0184493483, -4.0184511300, -4.0184502392, -13.5855512486, -5.9758634587, -4.0184520208, -5.9758634587, -13.5855512486
4582775808.0000000000, -11.2977126719, -4.0186266268, -4.0186266268, -4.0186284085, -13.5748711900, -5.9683471467, -4.0186266268, -5.9683438988, -13.5748700318
4583775744.0000000000, -11.2962019497, -4.0188021267, -4.0188021267, -4.0188012358, -13.5641967407, -5.9608299890, -4.0188021267, -5.9608299890, -13.5641967407
4584775680.0000000000, -11.2946979102, -4.0189776297, -4.0189776297, -4.0189758479, -13.5535290504, -5.9533141537, -4.0189767388, -5.9533152347, -13.5535325177
4585775616.0000000000, -11.2932005506, -4.0191522449, -4.0191522449, -4.0191531358, -13.5428888916, -5.9458158452, -4.0191540267, -5.9458169254, -13.5428912007
4586775552.0000000000, -11.2917024933, -4.0193259722, -4.0193259722, -4.0193268631, -13.5322519689, -5.9383155992, -4.0193259722, -5.9383155992, -13.5322519689
4587775488.0000000000, -11.2902101905, -4.0195014843, -4.0195014843, -4.0194997025, -13.5216355652, -5.9308263672, -4.0195005934, -5.9308274458, -13.5216344132
4588775424.0000000000, -11.2887217965, -4.0196743267, -4.0196743267, -4.0196725448, -13.5110269679, -5.9233448955, -4.0196743267, -5.9233438177, -13.5110292696
4589775360.0000000000, -11.2872382310, -4.0198507360, -4.0198498450, -4.0198507360, -13.5004376603, -5.9158657859, -4.0198507360, -5.9158657859, -13.5004376603
4590775296.0000000000, -11.2857567281, -4.0200226935, -4.0200226935, -4.0200235844, -13.4898607027, -5.9083954943, -4.0200226935, -5.9083954943, -13.4898572574
4591775232.0000000000, -11.2842800503, -4.0201955449, -4.0201946539, -4.0201964359, -13.4792937733, -5.9009318545, -4.0201964359, -5.9009307791, -13.4792914789
4592775168.0000000000, -11.2828063535, -4.0203675083, -4.0203666173, -4.0203675083, -13.4687334140, -5.8934705574, -4.0203675083, -5.8934694828, -13.4687311220
4593775104.0000000000, -11.2813365572, -4.0205394746, -4.0205394746, -4.0205394746, -13.4582059464, -5.8860234133, -4.0205394746, -5.8860244871, -13.4582048016
4594775040.0000000000, -11.2798688184, -4.0207114440, -4.0207114440, -4.0207096619, -13.4476701087, -5.8785743004, -4.0207105529, -5.8785743004, -13.4476712523
4595774976.0000000000, -11.2784077391, -4.0208816341, -4.0208807431, -4.0208834162, -13.4371647804, -5.8711403817, -4.0208816341, -5.8711393096, -13.4371624956
4596774912.0000000000, -11.2769505551, -4.0210536093, -4.0210536093, -4.0210536093, -13.4266636296, -5.8637055571, -4.0210527182, -5.8637055571, -13.4266636296
4597774848.0000000000, -11.2754963443, -4.0212229142, -4.0212229142, -4.0212220231, -13.4161814746, -5.8562826794, -4.0212229142, -5.8562826794, -13.4161814746
4598774784.0000000000, -11.2740451055, -4.0213940042, -4.0213940042, -4.0213922220, -13.4057159898, -5.8488674471, -4.0213931131, -5.8488674471, -13.4057137122
4599774720.0000000000, -11.2725986776, -4.0215624237, -4.0215624237, -4.0215624237, -13.3952557581, -5.8414512954, -4.0215633148, -5.8414502264, -13.3952546204
4600774656.0000000000, -11.2711561385, -4.0217317372, -4.0217317372, -4.0217308461, -13.3848144116, -5.8340502533, -4.0217290638, -5.8340491851, -13.3848132751
4601774592.0000000000, -11.2697165669, -4.0219019448, -4.0219010536, -4.0219019448, -13.3743839559, -5.8266514824, -4.0219010536, -5.8266504150, -13.3743850911
4602774528.0000000000, -11.2682827204, -4.0220694817, -4.0220694817, -4.0220685905, -13.3639700386, -5.8192613816, -4.0220694817, -5.8192635148, -13.3639723068
4603774464.0000000000, -11.2668499990, -4.0222370214, -4.0222370214, -4.0222370214, -13.3535658222, -5.8118735405, -4.0222361303, -5.8118746064, -13.3535669551
4604774400.0000000000, -11.2654220798, -4.0224045640, -4.0224054552, -4.0224036728, -13.3431826047, -5.8045028689, -4.0224036728, -5.8045018039, -13.3431814730
4605774336.0000000000, -11.2639980415, -4.0225703269, -4.0225703269, -4.0225721094, -13.3328124182, -5.7971333690, -4.0225703269, -5.7971301762, -13.3328101572
4606774272.0000000000, -11.2625778825, -4.0227396575, -4.0227378751, -4.0227360926, -13.3224495866, -5.7897650421, -4.0227369839, -5.7897671691, -13.3224484572
4607774208.0000000000, -11.2611616011, -4.0229045348, -4.0229054260, -4.0229036435, -13.3121132775, -5.7824180809, -4.0229045348, -5.7824180809, -13.3121132775
4608774144.0000000000, -11.2597482770, -4.0230711973, -4.0230703060, -4.0230694148, -13.3017842602, -5.7750690800, -4.0230685235, -5.7750712039, -13.3017842602
4609774080.0000000000, -11.2583415837, -4.0232387538, -4.0232378625, -4.0232369713, -13.2914737819, -5.7677329039, -4.0232369713, -5.7677318428, -13.2914726560
4610774016.0000000000, -11.2569369255, -4.0234018567, -4.0234027480, -4.0234018567, -13.2811750480, -5.7603999851, -4.0234018567, -5.7604010455, -13.2811750480
4611773952.0000000000, -11.2555370570, -4.0235676362, -4.0235676362, -4.0235667449, -13.2708857860, -5.7530724395, -4.0235667449, -5.7530724395, -13.2708869095
4612773888.0000000000, -11.2541392212, -4.0237307445, -4.0237298532, -4.0237316358, -13.2606228137, -5.7457587298, -4.0237307445, -5.7457576710, -13.2606228137
4613773824.0000000000, -11.2527461719, -4.0238956381, -4.0238956381, -4.0238956381, -13.2503658784, -5.7384471910, -4.0238947468, -5.7384471910, -13.2503625147
4614773760.0000000000, -11.2513551528, -4.0240587518, -4.0240587518, -4.0240587518, -13.2401183328, -5.7311399369, -4.0240578604, -5.7311388797, -13.2401138523
4615773696.0000000000, -11.2499689170, -4.0242200854, -4.0242209767, -4.0242191940, -13.2298924672, -5.7238485834, -4.0242200854, -5.7238475270, -13.2298924672
4616773632.0000000000, -11.2485874626, -4.0243832043, -4.0243832043, -4.0243832043, -13.2196759300, -5.7165572639, -4.0243832043, -5.7165583196, -13.2196770478
4617773568.0000000000, -11.2472080345, -4.0245463259, -4.0245463259, -4.0245472173, -13.2094798700, -5.7092828612, -4.0245463259, -5.7092796963, -13.2094832201
4618773504.0000000000, -11.2458352198, -4.0247085588, -4.0247085588, -4.0247067760, -13.1993042354, -5.7020116380, -4.0247085588, -5.7020126921, -13.1993042354
4619773440.0000000000, -11.2444644284, -4.0248690115, -4.0248699029, -4.0248699029, -13.1891322581, -5.6947435911, -4.0248699029, -5.6947435911, -13.1891333725
4620773376.0000000000, -11.2430965769, -4.0250321410, -4.0250321410, -4.0250303581, -13.1789850899, -5.6874913495, -4.0250303581, -5.6874924021, -13.1789839766
4621773312.0000000000, -11.2417353331, -4.0251917074, -4.0251917074, -4.0251925989, -13.1688448713, -5.6802422597, -4.0251917074, -5.6802422597, -13.1688448713
4622773248.0000000000, -11.2403751916, -4.0253512764, -4.0253512764, -4.0253521678, -13.1587271460, -5.6730047278, -4.0253512764, -5.6730047278, -13.1587271460
4623773184.0000000000, -11.2390189030, -4.0255126308, -4.0255126308, -4.0255108479, -13.1486240868, -5.6657745311, -4.0255117394, -5.6657745311, -13.1486240868
4624773120.0000000000, -11.2376673825, -4.0256713135, -4.0256722049, -4.0256713135, -13.1385290070, -5.6585485085, -4.0256704220, -5.6585495581, -13.1385278982
4625773056.0000000000, -11.2363178781, -4.0258308901, -4.0258317816, -4.0258291071, -13.1284529693, -5.6513339968, -4.0258308901, -5.6513329480, -13.1284529693
4626772992.0000000000, -11.2349758886, -4.0259895777, -4.0259886862, -4.0259886862, -13.1183937134, -5.6441278306, -4.0259895777, -5.6441288787, -13.1183915003
4627772928.0000000000, -11.2336331626, -4.0261473764, -4.0261482679, -4.0261482679, -13.1083523043, -5.6369299955, -4.0261482679, -5.6369299955, -13.1083489880
4628772864.0000000000, -11.2322970314, -4.0263051776, -4.0263060691, -4.0263051776, -13.0983176551, -5.6297394308, -4.0263069606, -5.6297394308, -13.0983187594
4629772800.0000000000, -11.2309647436, -4.0264638727, -4.0264638727, -4.0264638727, -13.0883096137, -5.6225592620, -4.0264638727, -5.6225592620, -13.0883107169
4630772736.0000000000, -11.2296372139, -4.0266225705, -4.0266225705, -4.0266216789, -13.0783137827, -5.6153873802, -4.0266216789, -5.6153852901, -13.0783126805
4631772672.0000000000, -11.2283116923, -4.0267768128, -4.0267768128, -4.0267777044, -13.0683268323, -5.6082175054, -4.0267777044, -5.6082185497, -13.0683235292
4632772608.0000000000, -11.2269909257, -4.0269346239, -4.0269346239, -4.0269346239, -13.0583619452, -5.6010642470, -4.0269355154, -5.6010652906, -13.0583641451
4633772544.0000000000, -11.2256712493, -4.0270906542, -4.0270906542, -4.0270915458, -13.0484135711, -5.5939161019, -4.0270915458, -5.5939140162, -13.0484124723
4634772480.0000000000, -11.2243581564, -4.0272475786, -4.0272475786, -4.0272475786, -13.0384761820, -5.5867761891, -4.0272475786, -5.5867772312, -13.0384761820
4635772416.0000000000, -11.2230461514, -4.0274027222, -4.0274027222, -4.0274000473, -13.0285574316, -5.5796486600, -4.0274018306, -5.5796465773, -13.0285574316
4636772352.0000000000, -11.2217407262, -4.0275551933, -4.0275569766, -4.0275560849, -13.0186550830, -5.5725241262, -4.0275578682, -5.5725230856, -13.0186528918
4637772288.0000000000, -11.2204382172, -4.0277121250, -4.0277121250, -4.0277121250, -13.0087658138, -5.5654119439, -4.0277112333, -5.5654098641, -13.0087658138
4638772224.0000000000, -11.2191404536, -4.0278663841, -4.0278663841, -4.0278663841, -12.9988994358, -5.5583089728, -4.0278663841, -5.5583100119, -12.9989005292
4639772160.0000000000, -11.2178465185, -4.0280197539, -4.0280206456, -4.0280197539, -12.9890405980, -5.5512110433, -4.0280188622, -5.5512120817, -12.9890416903
4640772096.0000000000, -11.2165527507, -4.0281713427, -4.0281722344, -4.0281731261, -12.9792045654, -5.5441274874, -4.0281713427, -5.5441254121, -12.9792012916
4641772032.0000000000, -11.2152637244, -4.0283265006, -4.0283265006, -4.0283256089, -12.9693847393, -5.5370530933, -4.0283256089, -5.5370520564, -12.9693836491
4642771968.0000000000, -11.2139803522, -4.0284789857, -4.0284772023, -4.0284772023, -12.9595723684, -5.5299805918, -4.0284754188, -5.5299816280, -12.9595712792
4643771904.0000000000, -11.2127008029, -4.0286287980, -4.0286279062, -4.0286287980, -12.9497892013, -5.5229275854, -4.0286279062, -5.5229265499, -12.9497902893
4644771840.0000000000, -11.2114241606, -4.0287812877, -4.0287812877, -4.0287812877, -12.9400101609, -5.5158733414, -4.0287803960, -5.5158712720, -12.9400090739
4645771776.0000000000, -11.2101513387, -4.0289319962, -4.0289319962, -4.0289319962, -12.9302569632, -5.5088354444, -4.0289311045, -5.5088344104, -12.9302558772
4646771712.0000000000, -11.2088823355, -4.0290853824, -4.0290835988, -4.0290827070, -12.9205165233, -5.5018035304, -4.0290827070, -5.5018035304, -12.9205132686
4647771648.0000000000, -11.2076162356, -4.0292334201, -4.0292343119, -4.0292343119, -12.9107898971, -5.4947796553, -4.0292325283, -5.4947796553, -12.9107866456
4648771584.0000000000, -11.2063557799, -4.0293841355, -4.0293859191, -4.0293841355, -12.9010857157, -5.4877679331, -4.0293850273, -5.4877679331, -12.9010857157
4649771520.0000000000, -11.2050991385, -4.0295330694, -4.0295330694, -4.0295330694, -12.8913898605, -5.4807631861, -4.0295330694, -5.4807652484, -12.8913898605
4650771456.0000000000, -11.2038426550, -4.0296828974, -4.0296828974, -4.0296811138, -12.8817206880, -5.4737726159, -4.0296837893, -5.4737746767, -12.8817217687
4651771392.0000000000, -11.2025945520, -4.0298318358, -4.0298318358, -4.0298309440, -12.8720630151, -5.4667920774, -4.0298309440, -5.4667900181, -12.8720630151
4652771328.0000000000, -11.2013475184, -4.0299807765, -4.0299807765, -4.0299816683, -12.8624297605, -5.4598194952, -4.0299807765, -5.4598194952, -12.8624286819
4653771264.0000000000, -11.2001061206, -4.0301279356, -4.0301279356, -4.0301279356, -12.8528057770, -5.4528558843, -4.0301288274, -5.4528558843, -12.8528057770
4654771200.0000000000, -11.1988667036, -4.0302759887, -4.0302750968, -4.0302768806, -12.8431975058, -5.4459002017, -4.0302759887, -5.4458991742, -12.8431953528
4655771136.0000000000, -11.1976301796, -4.0304222602, -4.0304231521, -4.0304222602, -12.8336113635, -5.4389565416, -4.0304231521, -5.4389565416, -12.8336124390
4656771072.0000000000, -11.1963992870, -4.0305712097, -4.0305712097, -4.0305712097, -12.8240386997, -5.4320218041, -4.0305712097, -5.4320218041, -12.8240386997
4657771008.0000000000, -11.1951703718, -4.0307174855, -4.0307183774, -4.0307174855, -12.8144805579, -5.4250928976, -4.0307165936, -5.4250928976, -12.8144784110
4658770944.0000000000, -11.1939489103, -4.0308646554, -4.0308637635, -4.0308637635, -12.8049487017, -5.4181841590, -4.0308637635, -5.4181841590, -12.8049497741
4659770880.0000000000, -11.1927266853, -4.0310082597, -4.0310082597, -4.0310091517, -12.7954227084, -5.4112750703, -4.0310082597, -5.4112750703, -12.7954216370
4660770816.0000000000, -11.1915100854, -4.0311536500, -4.0311536500, -4.0311527580, -12.7859250475, -5.4043830310, -4.0311509740, -5.4043820078, -12.7859239772
4661770752.0000000000, -11.1902963710, -4.0312990423, -4.0312990423, -4.0312990423, -12.7764342600, -5.3974926709, -4.0312990423, -5.3974936934, -12.7764353294
4662770688.0000000000, -11.1890873659, -4.0314426528, -4.0314426528, -4.0314435448, -12.7669706333, -5.3906193174, -4.0314426528, -5.3906213612, -12.7669674283
4663770624.0000000000, -11.1878848930, -4.0315862654, -4.0315862654, -4.0315862654, -12.7575212909, -5.3837598755, -4.0315880494, -5.3837598755, -12.7575212909
4664770560.0000000000, -11.1866816525, -4.0317298800, -4.0317307720, -4.0317307720, -12.7480872671, -5.3769051355, -4.0317307720, -5.3769051355, -12.7480883334
4665770496.0000000000, -11.1854822050, -4.0318726047, -4.0318734967, -4.0318717126, -12.7386674615, -5.3700581504, -4.0318734967, -5.3700581504, -12.7386685269
4666770432.0000000000, -11.1842874613, -4.0320153314, -4.0320171155, -4.0320153314, -12.7292703572, -5.3632260408, -4.0320144393, -5.3632240027, -12.7292692929
4667770368.0000000000, -11.1830983313, -4.0321580601, -4.0321580601, -4.0321580601, -12.7198958984, -5.3564067428, -4.0321571680, -5.3564067428, -12.7198980251
4668770304.0000000000, -11.1819120780, -4.0323007908, -4.0322998988, -4.0323007908, -12.7105355311, -5.3495961625, -4.0322998988, -5.3495941272, -12.7105355311
4669770240.0000000000, -11.1807277887, -4.0324417395, -4.0324417395, -4.0324426316, -12.7011913466, -5.3427912345, -4.0324417395, -5.3427932685, -12.7011902853
4670770176.0000000000, -11.1795472857, -4.0325835822, -4.0325835822, -4.0325817980, -12.6918590665, -5.3360021133, -4.0325844743, -5.3360010971, -12.6918622475
4671770112.0000000000, -11.1783733021, -4.0327227506, -4.0327227506, -4.0327227506, -12.6825556153, -5.3292236919, -4.0327245348, -5.3292236919, -12.6825587934
4672770048.0000000000, -11.1772003676, -4.0328628130, -4.0328637052, -4.0328628130, -12.6732661034, -5.3224518918, -4.0328637052, -5.3224539217, -12.6732650450
4673769984.0000000000, -11.1760330379, -4.0330046617, -4.0330037696, -4.0330028774, -12.6639968444, -5.3156978594, -4.0330028774, -5.3156968452, -12.6639979018
4674769920.0000000000, -11.1748685777, -4.0331438360, -4.0331420517, -4.0331429438, -12.6547446208, -5.3089504127, -4.0331429438, -5.3089504127, -12.6547435644
4675769856.0000000000, -11.1737060752, -4.0332821200, -4.0332830122, -4.0332830122, -12.6455072824, -5.3022115673, -4.0332830122, -5.3022115673, -12.6455093933
4676769792.0000000000, -11.1725491731, -4.0334230825, -4.0334230825, -4.0334212981, -12.6362932315, -5.2954894062, -4.0334212981, -5.2954873818, -12.6362932315
4677769728.0000000000, -11.1713969588, -4.0335604782, -4.0335604782, -4.0335613703, -12.6271013584, -5.2887788413, -4.0335595860, -5.2887778298, -12.6270981978
4678769664.0000000000, -11.1702466986, -4.0336996601, -4.0336996601, -4.0336969835, -12.6179168740, -5.2820717658, -4.0336987679, -5.2820737874, -12.6179189790
4679769600.0000000000, -11.1691002131, -4.0338352752, -4.0338361674, -4.0338352752, -12.6087544878, -5.2753792872, -4.0338343830, -5.2753772669, -12.6087523846
4680769536.0000000000, -11.1679575008, -4.0339735688, -4.0339726766, -4.0339717844, -12.5996183493, -5.2687023888, -4.0339717844, -5.2687033983, -12.5996162481
4681769472.0000000000, -11.1668194710, -4.0341082954, -4.0341091876, -4.0341082954, -12.5904874012, -5.2620319632, -4.0341082954, -5.2620319632, -12.5904895005
4682769408.0000000000, -11.1656843015, -4.0342457005, -4.0342465927, -4.0342448082, -12.5813826108, -5.2553720329, -4.0342465927, -5.2553730410, -12.5813836595
