"Freq [GHz]","dB(S(1,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(1,1)) [] - _1_for_ON__0_for_OFF='1'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='1'"
4.396,-6.90745268011287,-2.42515355099809,-3.23997523243472,-5.66183871324743
4.397,-6.8670219143808,-2.42336037236672,-3.254461264218,-5.66582218196985
4.398,-6.82690399277274,-2.42158102687386,-3.26898921759347,-5.66979017915823
4.399,-6.78709634962386,-2.41981568456653,-3.2835584928777,-5.6737425193372
4.4,-6.74759645225314,-2.41806451885898,-3.29816848711657,-5.67767901576619
4.401,-6.70840180066396,-2.41632770660828,-3.3128185941568,-5.68159948045327
4.402,-6.66950992725184,-2.41460542819188,-3.32750820472006,-5.68550372416992
4.403,-6.6309183965189,-2.41289786758704,-3.34223670647952,-5.68939155646728
4.404,-6.59262480479661,-2.41120521245236,-3.35700348413919,-5.69326278569337
4.405,-6.55462677997553,-2.40952765421132,-3.37180791951604,-5.69711721901178
4.406,-6.51692198124283,-2.40786538813795,-3.38664939162509,-5.70095466242171
4.407,-6.4795080988282,-2.40621861344471,-3.40152727676749,-5.70477492077928
4.408,-6.44238285375722,-2.40458753337255,-3.41644094862205,-5.70857779782045
4.409,-6.40554399761326,-2.40297235528337,-3.43138977833995,-5.71236309618541
4.41,-6.36898931230807,-2.40137329075477,-3.44637313464289,-5.71613061744453
4.411,-6.33271660985961,-2.39979055567724,-3.46139038392534,-5.71988016212609
4.412,-6.29672373217997,-2.39822437035391,-3.4764408903602,-5.72361152974555
4.413,-6.26100855087075,-2.39667495960282,-3.49152401600877,-5.7273245188368
4.414,-6.2255689670281,-2.39514255286185,-3.5066391209348,-5.73101892698514
4.415,-6.19040291105608,-2.39362738429641,-3.52178556332315,-5.73469455086231
4.416,-6.15550834248945,-2.39212969290982,-3.5369626996028,-5.73835118626347
4.417,-6.12088324982529,-2.39064972265672,-3.55216988457498,-5.74198862814636
4.418,-6.08652565036421,-2.38918772255929,-3.56740647154608,-5.7456066706726
4.419,-6.05243359006076,-2.38774394682661,-3.58267181246609,-5.74920510725125
4.42,-6.0186051433835,-2.38631865497711,-3.59796525807226,-5.75278373058492
4.421,-5.98503841318411,-2.38491211196423,-3.61328615803898,-5.7563423327181
4.422,-5.95173153057699,-2.38352458830539,-3.62863386113319,-5.75988070508824
4.423,-5.91868265482862,-2.3821563602144,-3.64400771537636,-5.76339863857944
4.424,-5.88588997325594,-2.3808077097373,-3.65940706821321,-5.76689592357901
4.425,-5.85335170113615,-2.37947892489184,-3.67483126668695,-5.77037235003679
4.426,-5.82106608162623,-2.37817029981071,-3.69027965762186,-5.77382770752751
4.427,-5.78903138569222,-2.37688213488843,-3.70575158781364,-5.77726178531648
4.428,-5.75724591204978,-2.37561473693237,-3.72124640422724,-5.78067437242823
4.429,-5.72570798711541,-2.37436841931756,-3.7367634542031,-5.78406525771881
4.43,-5.69441596496786,-2.37314350214586,-3.75230208567192,-5.78743422995142
4.431,-5.66336822732096,-2.37194031240924,-3.76786164737843,-5.79078107787581
4.432,-5.63256318350767,-2.37075918415757,-3.7834414891144,-5.79410559031145
4.433,-5.60199927047493,-2.3696004586708,-3.79904096196154,-5.79740755623475
4.434,-5.57167495279043,-2.36846448463587,-3.81465941854457,-5.80068676487021
4.435,-5.54158872266067,-2.36735161832839,-3.83029621329491,-5.80394300578604
4.436,-5.51173909996132,-2.36626222379921,-3.84595070272544,-5.80717606899414
4.437,-5.48212463227882,-2.36519667306604,-3.86162224571715,-5.81038574505469
4.438,-5.4527438949651,-2.36415534631034,-3.8773102038175,-5.81357182518568
4.439,-5.42359549120408,-2.36313863207948,-3.89301394155178,-5.81673410137724
4.44,-5.39467805209102,-2.36214692749446,-3.9087328267476,-5.8198723665113
4.441,-5.36599023672471,-2.36118063846334,-3.92446623087309,-5.82298641448665
4.442,-5.33753073231317,-2.36024017990041,-3.94021352938949,-5.82607604034955
4.443,-5.3092982542917,-2.35932597595142,-3.95597410211906,-5.82914104043032
4.444,-5.28129154645569,-2.35843846022503,-3.97174733362824,-5.8321812124857
4.445,-5.25350938110648,-2.35757807603056,-3.98753261362755,-5.83519635584786
4.446,-5.22595055921182,-2.3567452766223,-4.00332933738835,-5.83818627157977
4.447,-5.19861391058034,-2.35594052545054,-4.01913690617755,-5.84115076263731
4.448,-5.17149829405121,-2.35516429641961,-4.03495472771081,-5.84408963403873
4.449,-5.14460259769826,-2.35441707415296,-4.05078221662534,-5.84700269304116
4.45,-5.11792573904986,-2.35369935426562,-4.06661879497264,-5.84988974932486
4.451,-5.09146666532428,-2.35301164364424,-4.0824638927327,-5.85275061518556
4.452,-5.06522435368091,-2.35235446073483,-4.09831694834993,-5.8555851057348
4.453,-5.03919781148786,-2.35172833583861,-4.11417740929235,-5.85839303910908
4.454,-5.01338607660643,-2.35113381141598,-4.13004473263448,-5.86117423668764
4.455,-4.98778821769223,-2.35057144239906,-4.14591838566534,-5.86392852331984
4.456,-4.96240333451413,-2.35004179651287,-4.16179784652265,-5.86665572756179
4.457,-4.93723055829029,-2.34954545460552,-4.17768260485403,-5.86935568192334
4.458,-4.9122690520435,-2.34908301098764,-4.19357216250649,-5.87202822312505
4.459,-4.887518010974,-2.34865507378129,-4.20946603424574,-5.87467319236629
4.46,-4.86297666285181,-2.34826226527861,-4.22536374850609,-5.8772904356044
4.461,-4.83864426842864,-2.34790522231061,-4.24126484817254,-5.87987980384539
4.462,-4.81452012186933,-2.3475845966262,-4.25716889139633,-5.88244115344697
4.463,-4.79060355120375,-2.34730105528196,-4.27307545244545,-5.88497434643391
4.464,-4.76689391879955,-2.34705528104275,-4.28898412259151,-5.8874792508266
4.465,-4.74339062185605,-2.34684797279369,-4.30489451103441,-5.8899557409831
4.466,-4.72009309291979,-2.34667984596363,-4.32080624586676,-5.89240369795529
4.467,-4.69700080042256,-2.34655163296058,-4.33671897507922,-5.89482300985965
4.468,-4.67411324924193,-2.34646408361937,-4.35263236760883,-5.89721357226323
4.469,-4.65142998128466,-2.34641796566191,-4.36854611443219,-5.89957528858546
4.47,-4.6289505760943,-2.3464140651704,-4.38445992970505,-5.90190807051624
4.471,-4.6066746514831,-2.34645318707387,-4.40037355195017,-5.90421183845117
4.472,-4.5846018641877,-2.34653615564836,-4.41628674529634,-5.90648652194445
4.473,-4.56273191055115,-2.34666381503123,-4.43219930076938,-5.9087320601801
4.474,-4.54106452723007,-2.34683702974988,-4.4481110376382,-5.91094840246233
4.475,-4.51959949192809,-2.34705668526536,-4.46402180481798,-5.91313550872564
4.476,-4.49833662415616,-2.34732368853126,-4.47993148233261,-5.91529335006569
4.477,-4.4772757860202,-2.34763896856821,-4.49583998283903,-5.91742190929127
4.478,-4.45641688303644,-2.34800347705459,-4.51174725321592,-5.91952118149868
4.479,-4.4357598649749,-2.3484181889337,-4.52765327621939,-5.92159117466912
4.48,-4.41530472673193,-2.348884103038,-4.54355807220833,-5.92363191029
4.481,-4.39505150923174,-2.34940224273071,-4.55946170094238,-5.92564342400099
4.482,-4.37500030035758,-2.34997365656535,-4.57536426345524,-5.92762576626617
4.483,-4.35515123591315,-2.35059941896365,-4.59126590400659,-5.92957900307265
4.484,-4.3355045006146,-2.35128063091234,-4.60716681211542,-5.93150321665714
4.485,-4.31606032911299,-2.35201842067913,-4.62306722467855,-5.93339850626157
4.486,-4.29681900704835,-2.35281394454871,-4.63896742817708,-5.93526498891837
4.487,-4.27778087213547,-2.35366838757888,-4.65486776097453,-5.93710280026708
4.488,-4.25894631528061,-2.35458296437761,-4.67076861571071,-5.9389120954033
4.489,-4.2403157817311,-2.35555891990139,-4.68667044179405,-5.94069304976098
4.49,-4.22188977225668,-2.35659753027543,-4.70257374799716,-5.94244586002968
4.491,-4.20366884436283,-2.35770010363618,-4.71847910515906,-5.94417074510793
4.492,-4.18565361353691,-2.35886798099676,-4.73438714899833,-5.9458679470939
4.493,-4.16784475452576,-2.36010253713582,-4.75029858304145,-5.94753773231519
4.494,-4.15024300264579,-2.36140518151023,-4.76621418167053,-5.94918039239887
4.495,-4.13284915512459,-2.36277735919235,-4.78213479329496,-5.95079624538328
4.496,-4.11566407247383,-2.36422055183211,-4.79806134365167,-5.95238563687342
4.497,-4.098688679893,-2.36573627864476,-4.81399483923861,-5.9539489412413
4.498,-4.08192396870343,-2.36732609742444,-4.82993637088626,-5.95548656287297
4.499,-4.06537099781158,-2.36899160558444,-4.84588711747242,-5.95699893746411
4.5,-4.04903089520073,-2.37073444122434,-4.86184834978498,-5.95848653336574
4.501,-4.03290485945004,-2.37255628422474,-4.87782143453828,-5.95994985298211
4.502,-4.01699416127926,-2.37445885736994,-4.89380783854815,-5.96138943422252
4.503,-4.00130014511819,-2.37644392749902,-4.90980913307102,-5.96280585200917
4.504,-3.98582423069815,-2.37851330668593,-4.92582699831323,-5.96419971984295
4.505,-3.97056791466415,-2.38066885344878,-4.9418632281152,-5.96557169142944
4.506,-3.95553277220506,-2.38291247398886,-4.95791973481723,-5.9669224623671
4.507,-3.9407204586989,-2.38524612345976,-4.97399855431212,-5.96825277190005
4.508,-3.92613271137071,-2.38767180726691,-4.99010185129073,-5.9695634047376
4.509,-3.91177135095902,-2.39019158239774,-5.00623192468644,-5.97085519294314
4.51,-3.89763828338745,-2.39280755878292,-5.02239121332454,-5.97212901789446
4.511,-3.88373550143705,-2.39552190068867,-5.03858230178253,-5.97338581231843
4.512,-3.87006508641458,-2.39833682814041,-5.05480792646741,-5.97462656240237
4.513,-3.85662920981171,-2.40125461837787,-5.07107098191604,-5.97585230998481
4.514,-3.84343013494873,-2.40427760734156,-5.08737452732446,-5.97706415482852
4.515,-3.83047021859726,-2.40740819119063,-5.10372179331236,-5.9782632569784
4.516,-3.81775191257372,-2.41064882785206,-5.12011618892814,-5.9794508392073
4.517,-3.80527776529684,-2.41400203860076,-5.13656130890089,-5.98062818955262
4.518,-3.79305042329982,-2.41747040967046,-5.15306094114439,-5.9817966639468
4.519,-3.78107263268856,-2.42105659389478,-5.16961907451843,-5.98295768894467
4.52,-3.76934724053465,-2.42476331237808,-5.18623990685348,-5.98411276455101
4.521,-3.75787719619322,-2.42859335619523,-5.2029278532423,-5.98526346715142
4.522,-3.7466655525323,-2.43254958811961,-5.21968755460408,-5.98641145254975
4.523,-3.7357154670613,-2.43663494437821,-5.23652388652471,-5.98755845911573
4.524,-3.72503020294361,-2.44085243643269,-5.25344196837698,-5.98870631104591
4.525,-3.71461312987802,-2.44520515278511,-5.27044717272391,-5.98985692174154
4.526,-3.70446772483191,-2.44969626080656,-5.28754513500775,-5.991012297307
4.527,-3.69459757260814,-2.45432900858702,-5.30474176352642,-5.99217454017216
4.528,-3.6850063662252,-2.45910672680433,-5.3220432496987,-5.99334585284254
4.529,-3.6756979070904,-2.46403283060994,-5.33945607861822,-5.99452854178072
4.53,-3.66667610494197,-2.46911082152873,-5.35698703989572,-5.99572502142273
4.531,-3.65794497753631,-2.47434428937008,-5.37464323878767,-5.99693781833335
4.532,-3.64950865005339,-2.4797369141467,-5.39243210760827,-5.9981695755037
4.533,-3.64137135419194,-2.48529246799773,-5.41036141742094,-5.99942305679502
4.534,-3.63353742692435,-2.49101481711181,-5.42843929000287,-6.00070115153238
4.535,-3.62601130887849,-2.4969079236457,-5.44667421007596,-6.00200687925198
4.536,-3.61879754231183,-2.5029758476335,-5.46507503779512,-6.0033433946055
4.537,-3.61190076864131,-2.5092227488807,-5.48365102148238,-6.00471399242542
4.538,-3.60532572548927,-2.5156528888372,-5.50241181059466,-6.00612211295461
4.539,-3.59907724320442,-2.52227063244246,-5.5213674689093,-6.00757134724352
4.54,-3.59316024081328,-2.52908044993555,-5.54052848791017,-6.00906544271866
4.541,-3.5875797213563,-2.53608691862196,-5.55990580035379,-6.01060830892515
4.542,-3.58234076655878,-2.54329472458842,-5.57951079399258,-6.0122040234465
4.543,-3.57744853078622,-2.55070866435623,-5.59935532542896,-6.0138568380047
4.544,-3.57290823422891,-2.55833364646248,-5.6194517340711,-6.01557118474275
4.545,-3.56872515526045,-2.56617469295786,-5.63981285615711,-6.01735168269246
4.546,-3.56490462191023,-2.57423694080892,-5.66045203881192,-6.0192031444293
4.547,-3.56145200238979,-2.58252564319081,-5.68138315409521,-6.02113058291627
4.548,-3.55837269460897,-2.59104617065654,-5.70262061299669,-6.02313921853794
4.549,-3.55567211461668,-2.59980401216661,-5.72417937932954,-6.02523448632608
4.55,-3.55335568389962,-2.60880477596216,-5.74607498346768,-6.0274220433768
4.551,-3.55142881547,-2.61805419026285,-5.76832353586901,-6.02970777645995
4.552,-3.54989689867263,-2.6275581037703,-5.79094174032103,-6.03209780981962
4.553,-3.54876528264127,-2.63732248595462,-5.81394690683914,-6.03459851316502
4.554,-3.54803925833327,-2.64735342710192,-5.83735696414421,-6.03721650984981
4.555,-3.5477240390726,-2.65765713809717,-5.86119047163868,-6.03995868523719
4.556,-3.54782473953168,-2.66823994991627,-5.88546663079575,-6.04283219524766
4.557,-3.54834635308462,-2.67910831279817,-5.91020529586964,-6.04584447508484
4.558,-3.54929372746719,-2.69026879506669,-5.93542698382936,-6.04900324813449
4.559,-3.55067153868171,-2.70172808156883,-5.96115288341189,-6.05231653503009
4.56,-3.55248426309103,-2.71349297169464,-5.98740486318541,-6.05579266287792
4.561,-3.55473614765012,-2.72557037694064,-6.01420547850593,-6.05944027463278
4.562,-3.55743117823229,-2.73796731797717,-6.04157797724658,-6.06326833861432
4.563,-3.56057304601549,-2.7506909211763,-6.06954630417108,-6.06728615815294
4.564,-3.56416511190375,-2.76374841455525,-6.09813510381934,-6.07150338135185
4.565,-3.56821036897224,-2.77714712308695,-6.12736972176703,-6.07593001095125
4.566,-3.57271140293735,-2.79089446332607,-6.15727620411676,-6.08057641427788
4.567,-3.57767035066952,-2.80499793729629,-6.18788129507319,-6.08545333326206
4.568,-3.5830888567852,-2.81946512558188,-6.21921243245442,-6.09057189450195
4.569,-3.58896802837396,-2.83430367956191,-6.2512977409842,-6.09594361935285
4.57,-3.59530838794016,-2.8495213127239,-6.28416602321264,-6.10158043401694
4.571,-3.60210982466332,-2.86512579098931,-6.31784674790921,-6.10749467960687
4.572,-3.60937154410931,-2.8811249219803,-6.35237003577404,-6.11369912215361
4.573,-3.61709201655447,-2.89752654315379,-6.38776664231404,-6.120206962527
4.574,-3.62526892411698,-2.91433850872553,-6.42406793773456,-6.12703184623415
4.575,-3.63389910692522,-2.93156867530369,-6.46130588370156,-6.13418787305854
4.576,-3.64297850858964,-2.94922488614835,-6.49951300683599,-6.14168960649928
4.577,-3.65250212128342,-2.96731495396992,-6.53872236880999,-6.14955208296707
4.578,-3.6624639307792,-2.98584664217758,-6.57896753292627,-6.15779082069091
4.579,-3.67285686182974,-3.00482764448497,-6.62028252707201,-6.16642182828496
4.58,-3.68367272432492,-3.02426556277942,-6.66270180295606,-6.17546161292332
4.581,-3.69490216070088,-3.04416788315835,-6.70626019155323,-6.18492718806597
4.582,-3.70653459511958,-3.06454195003532,-6.75099285469921,-6.19483608067614
4.583,-3.71855818498089,-3.08539493821727,-6.7969352328011,-6.20520633786604
4.584,-3.7309597753695,-3.10673382285522,-6.84412298865423,-6.21605653290452
4.585,-3.74372485707632,-3.1285653471695,-6.89259194737813,-6.22740577051641
4.586,-3.75683752887009,-3.15089598785417,-6.94237803251787,-6.23927369140062
4.587,-3.77028046472282,-3.17373191806665,-6.99351719838403,-6.25168047589052
4.588,-3.78403488671729,-3.19707896791269,-7.04604535873896,-6.26464684667703
4.589,-3.79808054438104,-3.22094258234181,-7.09999831196989,-6.27819407051204
4.59,-3.81239570119893,-3.24532777637553,-7.15541166292717,-6.29234395880721
4.591,-3.82695712905444,-3.2702390875982,-7.21232074164031,-6.3071188670405
4.592,-3.84174011133744,-3.29568052585128,-7.27076051916442,-6.32254169288109
4.593,-3.85671845542993,-3.32165552008355,-7.33076552084527,-6.33863587294106
4.594,-3.87186451524406,-3.3481668623257,-7.3923697373329,-6.355425378062
4.595,-3.88714922443226,-3.37521664877281,-7.45560653370548,-6.37293470704215
4.596,-3.90254214082273,-3.40280621798022,-7.5205085571055,-6.39118887871154
4.597,-3.91801150254964,-3.43093608620085,-7.58710764332542,-6.41021342226161
4.598,-3.93352429624774,-3.45960587991681,-7.65543472280642,-6.43003436573713
4.599,-3.94904633756686,-3.4888142656495,-7.72551972654932,-6.45067822260059
4.6,-3.96454236413174,-3.5185588771648,-7.79739149245873,-6.47217197628152
4.601,-3.97997614092849,-3.54883624022687,-7.8710776726642,-6.4945430626268
4.602,-3.99531057794253,-3.57964169509565,-7.94660464237889,-6.51781935017313
4.603,-4.01050785970545,-3.6109693170077,-8.0239974108678,-6.54202911816754
4.604,-4.02552958623246,-3.64281183492983,-8.10327953510427,-6.56720103226928
4.605,-4.04033692465081,-3.67516054892812,-8.1844730366931,-6.5933641178741
4.606,-4.05489077063602,-3.70800524655296,-8.26759832263333,-6.62054773101049
4.607,-4.06915191859057,-3.74133411870182,-8.35267411047971,-6.64878152676816
4.608,-4.08308123932305,-3.77513367548795,-8.43971735844499,-6.67809542523041
4.609,-4.09663986381804,-3.8093886627108,-8.52874320095666,-6.70851957489419
4.61,-4.10978937153381,-3.84408197959733,-8.61976489015307,-6.74008431357653
4.611,-4.12249198152888,-3.87919459855612,-8.7127937437613,-6.77282012681986
4.612,-4.13471074460499,-3.91470548776291,-8.8078390997585,-6.8067576038259
4.613,-4.14640973456647,-3.95059153747331,-8.90490827816906,-6.84192739096547
4.614,-4.15755423663631,-3.98682749103167,-9.00400655029089,-6.87836014292811
4.615,-4.16811093104327,-4.02338588162219,-9.10513711559247,-6.91608647159707
4.616,-4.17804806980023,-4.06023697587653,-9.20830108645582,-6.95513689275328
4.617,-4.18733564473613,-4.09734872551813,-9.31349748087799,-6.99554177073382
4.618,-4.1959455449209,-4.13468672828116,-9.42072322317877,-7.03733126119058
4.619,-4.2038517017338,-4.17221419939022,-9.52997315269472,-7.08053525211707
4.62,-4.21103021997115,-4.20989195492315,-9.64124004037431,-7.1251833033317
4.621,-4.21745949356324,-4.24767840840125,-9.75451461312408,-7.17130458462785
4.622,-4.22312030467332,-4.28552958195561,-9.86978558569331,-7.21892781282114
4.623,-4.22799590517579,-4.32339913340317,-9.98703969982387,-7.26808118794449
4.624,-4.23207207975352,-4.36123840052805,-10.1062617703391,-7.31879232886083
4.625,-4.23533719010984,-4.39899646379972,-10.2274347377889,-7.37108820857936
4.626,-4.23778220005256,-4.43662022867004,-10.3505397272305,-7.42499508958053
4.627,-4.23940068147069,-4.47405452846725,-10.4755561126738,-7.48053845946461
4.628,-4.24018880148278,-4.51124224875403,-10.6024615866918,-7.53774296725346
4.629,-4.24014529128407,-4.54812447383101,-10.7312322346726,-7.59663236068624
4.63,-4.23927139745175,-4.58464065584406,-10.8618426131565,-7.65722942485075
4.631,-4.23757081668033,-4.62072880670438,-10.9942658316971,-7.7195559225027
4.632,-4.23504961510767,-4.65632571274211,-11.1284736376726,-7.78363253642107
4.633,-4.23171613355324,-4.69136717170038,-11.2644365034724,-7.84947881414797
4.634,-4.22758088012275,-4.72578825133355,-11.4021237154884,-7.91711311545439
4.635,-4.22265641173425,-4.75952356851013,-11.5415034643497,-7.98655256286419
4.636,-4.21695720619144,-4.79250758734023,-11.6825429358541,-8.05781299555588
4.637,-4.21049952646874,-4.82467493445882,-11.8252084020745,-8.13090892694629
4.638,-4.20330127888298,-4.85596072920485,-11.9694653121332,-8.20585350623903
4.639,-4.19538186680737,-4.8863009260563,-12.115278382178,-8.28265848420056
4.64,-4.18676204153998,-4.91563266631622,-12.2626116841122,-8.36133418339834
4.641,-4.17746375187161,-4.94389463571152,-12.4114287326741,-8.44188947310847
4.642,-4.1675099938116,-4.97102742427163,-12.5616925704948,-8.52433174907104
4.643,-4.15692466182666,-4.99697388460843,-12.7133658507954,-8.60866691823374
4.644,-4.14573240283232,-5.02167948453578,-12.866410917429,-8.69489938859411
4.645,-4.13395847404992,-5.04509264985207,-13.020789882012,-8.78303206421505
4.646,-4.1216286057117,-5.06716509306846,-13.1764646979173,-8.87306634544528
4.647,-4.10876886945972,-5.0878521239121,-13.3333972309514,-8.96500213434687
4.648,-4.09540555315026,-5.10711293756131,-13.4915493265669,-9.05883784528942
4.649,-4.08156504264123,-5.12491087678597,-13.6508828734999,-9.15457042063553
4.65,-4.06727371101172,-5.14121366446802,-13.8113598637508,-9.2521953514057
4.651,-4.05255781554022,-5.15599360335737,-13.9729424488664,-9.35170670277703
4.652,-4.03744340265275,-5.16922774037294,-14.1355929925033,-9.45309714423632
4.653,-4.02195622094717,-5.18089799327568,-14.299274119282,-9.55635798417738
4.654,-4.00612164230251,-5.19099123810863,-14.4639487599682,-9.66147920870564
4.655,-3.9899645909971,-5.1994993564039,-14.6295801930395,-9.76844952438619
4.656,-3.97350948068335,-5.20641924178322,-14.7961320827121,-9.87725640464855
4.657,-3.95678015900179,-5.2117527662112,-14.9635685135252,-9.98788613954484
4.658,-3.93979985956223,-5.21550670678134,-15.1318540215945,-10.1003238885393
4.659,-3.92259116097456,-5.21769263451058,-15.3009536226568,-10.2145537359954
4.66,-3.90517595257628,-5.21832676717169,-15.4708328370387,-10.3305587490172
4.661,-3.88757540647546,-5.21742978869285,-15.6414577117027,-10.4483210373017
4.662,-3.86980995551051,-5.21502663808821,-15.8127948395061,-10.5678218146429
4.663,-3.8518992767136,-5.21114627124446,-15.9848113758421,-10.6890414617475
4.664,-3.83386227986075,-5.20582139916938,-16.1574750528147,-10.8119595900098
4.665,-3.81571710069053,-5.19908820650694,-16.3307541911088,-10.9365551059118
4.666,-3.79748109837799,-5.19098605423838,-16.5046177097177,-11.0628062757166
4.667,-3.77917085685983,-5.18155717052218,-16.6790351336871,-11.1906907901411
4.668,-3.76080218961829,-5.17084633358242,-16.8539766000315,-11.3201858287023
4.669,-3.74239014754693,-5.15890055044042,-17.0294128619792,-11.4512681234541
4.67,-3.72394902953824,-5.14576873510737,-17.2053152916929,-11.583914021842
4.671,-3.70549239545209,-5.13150138962422,-17.3816558816125,-11.7180995484294
4.672,-3.6870330811437,-5.11615029105992,-17.5584072445562,-11.853800465262
4.673,-3.66858321525126,-5.09976818726945,-17.7355426127116,-11.9909923306616
4.674,-3.65015423746308,-5.08240850387956,-17.9130358356455,-12.1296505562639
4.675,-3.63175691800694,-5.06412506462331,-18.0908613774424,-12.2697504621284
4.676,-3.61340137812416,-5.04497182679116,-18.2689943130825,-12.4112673297749
4.677,-3.5950971113112,-5.02500263321638,-18.4474103241659,-12.5541764530264
4.678,-3.57685300513246,-5.00427098187451,-18.6260856940631,-12.6984531865469
4.679,-3.55867736342614,-4.98282981385179,-18.804997302583,-12.844072991992
4.68,-3.54057792874364,-4.96073132013655,-18.9841226202268,-12.9910114817067
4.681,-3.52256190487989,-4.93802676740974,-19.1634397020949,-13.1392444599211
4.682,-3.50463597936864,-4.91476634276157,-19.3429271814971,-13.2887479614122
4.683,-3.48680634583184,-4.89099901704004,-19.5225642633137,-13.4394982876177
4.684,-3.469078726086,-4.86677242634684,-19.7023307171391,-13.5914720401994
4.685,-3.45145839192178,-4.84213277103407,-19.8822068702366,-13.7446461520702
4.686,-3.43395018648568,-4.81712473142386,-20.0621736003127,-13.8989979159066
4.687,-3.41655854520222,-4.79179139936613,-20.2422123281232,-14.0545050101865
4.688,-3.39928751618695,-4.76617422467271,-20.4223050098969,-14.2111455227916
4.689,-3.38214078010839,-4.74031297540816,-20.602434129566,-14.36889797223
4.69,-3.36512166946562,-4.71424571098384,-20.7825826907776,-14.5277413265422
4.691,-3.34823318725623,-4.68800876698714,-20.9627342086416,-14.6876550199488
4.692,-3.33147802501523,-4.66163675067712,-21.142872701174,-14.8486189673151
4.693,-3.31485858021138,-4.63516254609328,-21.3229826803769,-15.0106135765089
4.694,-3.29837697299376,-4.60861732775214,-21.5030491428783,-15.1736197587192
4.695,-3.28203506228435,-4.58203058194078,-21.6830575600574,-15.3376189368216
4.696,-3.26583446121801,-4.55543013466218,-21.86299386756,-15.5025930518629
4.697,-3.24977655193327,-4.52884218533603,-22.0428444541007,-15.6685245677451
4.698,-3.23386249972161,-4.50229134541348,-22.2225961494335,-15.8353964741823
4.699,-3.21809326654443,-4.4758006811203,-22.4022362113677,-16.0031922880075
4.7,-3.20246962393025,-4.44939175960202,-22.5817523116828,-16.1718960528956
4.701,-3.18699216526486,-4.42308469780245,-22.7611325207949,-16.3414923375737
4.702,-3.17166131749047,-4.3968982134659,-22.9403652910028,-16.5119662325777
4.703,-3.15647735222944,-4.37084967770904,-23.1194394381431,-16.6833033456184
4.704,-3.14144039635048,-4.3449551686657,-23.2983441214504,-16.8554897956006
4.705,-3.12655044199492,-4.31922952575774,-23.4770688214271,-17.0285122053492
4.706,-3.1118073560815,-4.29368640419763,-23.6556033154934,-17.202357693077
4.707,-3.09721088930888,-4.26833832937435,-23.8339376511884,-17.377013862627
4.708,-3.08276068467462,-4.24319675081918,-24.0120621166634,-17.5524687925093
4.709,-3.06845628552939,-4.21827209548736,-24.1899672082132,-17.7287110237579
4.71,-3.05429714318618,-4.19357382013242,-24.3676435945497,-17.9057295465973
4.711,-3.04028262410252,-4.16911046258117,-24.5450820775306,-18.0835137859309
4.712,-3.02641201665467,-4.14488969175209,-24.7222735490225,-18.2620535856272
4.713,-3.012684537522,-4.12091835628659,-24.8992089435684,-18.4413391915816
4.714,-2.99909933769937,-4.09720253168952,-25.0758791865103,-18.621361233517
4.715,-2.98565550815478,-4.07374756589823,-25.2522751372011,-18.802110705473
4.716,-2.97235208514964,-4.05055812322019,-25.4283875269222,-18.9835789449198
4.717,-2.95918805523757,-4.02763822659729,-25.6042068911053,-19.1657576104223
4.718,-2.94616235995826,-4.00499129817187,-25.779723495441,-19.3486386577564
4.719,-2.93327390024124,-3.98262019814233,-25.9549272554393,-19.5322143143742
4.72,-2.92052154053482,-3.96052726190988,-26.1298076489897,-19.7164770520859
4.721,-2.90790411267426,-3.9387143355277,-26.3043536214578,-19.9014195578141
4.722,-2.89542041950294,-3.91718280947216,-26.4785534828395,-20.087034702258
4.723,-2.88306923825979,-3.89593365076556,-26.652394796478,-20.2733155062715
4.724,-2.87084932374548,-3.87496743348352,-26.8258642588514,-20.4602551047489
4.725,-2.85875941127954,-3.85428436768728,-26.9989475699182,-20.6478467077788
4.726,-2.84679821946,-3.8338843268246,-27.1716292935219,-20.8360835587998
4.727,-2.83496445273627,-3.81376687364636,-27.343892707349,-21.0249588894643
4.728,-2.82325680380626,-3.7939312846887,-27.5157196419465,-21.2144658708821
4.729,-2.81167395584724,-3.77437657337202,-27.6870903083303,-21.4045975608819
4.73,-2.80021458459043,-3.75510151176989,-27.8579831137347,-21.5953468468916
4.731,-2.7888773602479,-3.73610465110119,-28.0283744650969,-21.7867063839962
4.732,-2.7776609493009,-3.71738434099921,-28.1982385599214,-21.9786685276915
4.733,-2.76656401615724,-3.69893874761145,-28.3675471642399,-22.1712252608025
4.734,-2.75558522468614,-3.68076587058336,-28.5362693774625,-22.3643681139842
4.735,-2.74472323963711,-3.66286355897795,-28.704371384038,-22.5580880791762
4.736,-2.73397672795047,-3.64522952618339,-28.8718161919574,-22.7523755153134
4.737,-2.72334435996608,-3.62786136385875,-29.0385633583117,-22.9472200455396
4.738,-2.71282481053566,-3.61075655496603,-29.2045687023088,-23.1426104451174
4.739,-2.702416760046,-3.59391248593739,-29.3697840063761,-23.3385345191333
4.74,-2.69211889535748,-3.57732645802248,-29.5341567062645,-23.5349789690512
4.741,-2.68192991066356,-3.56099569786078,-29.6976295713806,-23.7319292470799
4.742,-2.6718485082765,-3.54491736732149,-29.860140376948,-23.929369397243
