"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []"
1.75,-42.7854032803111,-0.238564736287227
1.751,-42.7733620989735,-0.23855410222726
1.752,-42.7613610686771,-0.238543490677511
1.753,-42.7494000366358,-0.238532901774735
1.754,-42.7374788510802,-0.238522335654836
1.755,-42.72559736125,-0.238511792452836
1.756,-42.7137554173858,-0.238501272302935
1.757,-42.7019528707223,-0.238490775338434
1.758,-42.6901895734799,-0.238480301691809
1.759,-42.6784653788582,-0.238469851494677
1.76,-42.6667801410277,-0.238459424877796
1.761,-42.6551337151234,-0.238449021971069
1.762,-42.6435259572367,-0.238438642903551
1.763,-42.6319567244089,-0.23842828780343
1.764,-42.620425874624,-0.238417956798069
1.765,-42.6089332668012,-0.238407650013954
1.766,-42.5974787607885,-0.238397367576741
1.767,-42.5860622173555,-0.238387109611226
1.768,-42.5746834981868,-0.238376876241352
1.769,-42.5633424658748,-0.238366667590243
1.77,-42.5520389839134,-0.238356483780131
1.771,-42.5407729166912,-0.238346324932449
1.772,-42.5295441294851,-0.238336191167749
1.773,-42.5183524884532,-0.238326082605753
1.774,-42.507197860629,-0.238315999365341
1.775,-42.4960801139148,-0.238305941564549
1.776,-42.4849991170751,-0.238295909320575
1.777,-42.4739547397306,-0.238285902749761
1.778,-42.4629468523518,-0.23827592196763
1.779,-42.4519753262529,-0.23826596708884
1.78,-42.4410400335856,-0.238256038227242
1.781,-42.4301408473333,-0.238246135495825
1.782,-42.4192776413045,-0.238236259006748
1.783,-42.4084502901277,-0.238226408871332
1.784,-42.3976586692448,-0.238216585200075
1.785,-42.3869026549053,-0.238206788102618
1.786,-42.3761821241611,-0.238197017687789
1.787,-42.36549695486,-0.238187274063572
1.788,-42.3548470256404,-0.238177557337124
1.789,-42.3442322159259,-0.238167867614762
1.79,-42.333652405919,-0.238158205001996
1.791,-42.3231074765962,-0.23814856960348
1.792,-42.3125973097023,-0.238138961523056
1.793,-42.3021217877449,-0.238129380863727
1.794,-42.2916807939891,-0.238119827727681
1.795,-42.281274212452,-0.238110302216268
1.796,-42.2709019278975,-0.23810080443003
1.797,-42.2605638258311,-0.238091334468662
1.798,-42.2502597924946,-0.238081892431049
1.799,-42.2399897148611,-0.238072478415272
1.8,-42.2297534806296,-0.238063092518557
1.801,-42.2195509782202,-0.238053734837325
1.802,-42.2093820967688,-0.238044405467171
1.803,-42.1992467261225,-0.238035104502888
1.804,-42.1891447568343,-0.238025832038437
1.805,-42.1790760801584,-0.238016588166967
1.806,-42.1690405880453,-0.238007372980797
1.807,-42.1590381731368,-0.237998186571458
1.808,-42.1490687287616,-0.237989029029649
1.809,-42.1391321489304,-0.23797990044526
1.81,-42.129228328331,-0.237970800907362
