"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1))_1 []"
3.86,-12.1156422842421,-1.58232432300114
3.861,-12.2078224598501,-1.57823086422338
3.862,-12.3009054420706,-1.57423213651873
3.863,-12.394892082402,-1.57032881171622
3.864,-12.4897822946989,-1.56652155862928
3.865,-12.5855749633553,-1.56281104292252
3.866,-12.6822678440507,-1.55919792697788
3.867,-12.7798574565121,-1.5556828697602
3.868,-12.8783389687527,-1.55226652668223
3.869,-12.9777060721936,-1.54894954946917
3.87,-13.0779508470802,-1.54573258602273
3.871,-13.1790636175624,-1.54261628028483
3.872,-13.2810327958131,-1.53960127210097
3.873,-13.3838447145358,-1.53668819708324
3.874,-13.4874834472199,-1.53387768647317
3.875,-13.5919306154973,-1.53117036700432
3.876,-13.697165182992,-1.52856686076476
3.877,-13.8031632350557,-1.52606778505952
3.878,-13.9098977438612,-1.52367375227288
3.879,-14.0173383183675,-1.52138536973089
3.88,-14.1254509387745,-1.51920323956375
3.881,-14.2341976751975,-1.51712795856853
3.882,-14.3435363904489,-1.51516011807195
3.883,-14.4534204269818,-1.51330030379352
3.884,-14.5637982783167,-1.51154909570894
3.885,-14.6746132455124,-1.50990706791387
3.886,-14.7858030796191,-1.50837478848824
3.887,-14.8972996114074,-1.5069528193609
3.888,-15.009028370191,-1.50564171617497
3.889,-15.1209081940452,-1.50444202815375
3.89,-15.232850834411,-1.50335429796732
3.891,-15.3447605587458,-1.50237906159988
3.892,-15.4565337557202,-1.50151684821795
3.893,-15.5680585483399,-1.50076818003936
3.894,-15.6792144213742,-1.50013357220324
3.895,-15.7898718705424,-1.49961353264099
3.896,-15.8998920820532,-1.49920856194829
3.897,-16.0091266523023,-1.49891915325825
3.898,-16.1174173587413,-1.49874579211578
3.899,-16.2245959941658,-1.49868895635313
3.9,-16.3304842778456,-1.49874911596681
3.901,-16.4348938579344,-1.49892673299587
3.902,-16.5376264204895,-1.49922226140161
3.903,-16.6384739210649,-1.49963614694877
3.904,-16.7372189550109,-1.50016882708831
3.905,-16.8336352824885,-1.50082073084184
3.906,-16.9274885233662,-1.50159227868761
3.907,-17.0185370357461,-1.50248388244843
3.908,-17.1065329896316,-1.50349594518121
3.909,-17.1912236441922,-1.50462886106852
3.91,-17.2723528330738,-1.50588301531192
3.911,-17.3496626573223,-1.50725878402741
3.912,-17.4228953796695,-1.50875653414282
3.913,-17.4917955073693,-1.5103766232973
3.914,-17.5561120435249,-1.51211939974306
3.915,-17.6156008792833,-1.51398520224916
3.916,-17.6700272915565,-1.51597436000764
3.917,-17.7191685036148,-1.51808719254198
3.918,-17.7628162592162,-1.52032400961787
3.919,-17.8007793555352,-1.52268511115639
3.92,-17.8328860762932,-1.5251707871497
3.921,-17.8589864647748,-1.52778131757917
3.922,-17.8789543768629,-1.53051697233612
3.923,-17.8926892574338,-1.53337801114512
3.924,-17.9001175889865,-1.53636468348994
3.925,-17.901193969594,-1.53947722854222
3.926,-17.895901787405,-1.54271587509282
3.927,-17.8842534709519,-1.54608084148596
3.928,-17.8662903074436,-1.54957233555617
3.929,-17.8420818347117,-1.55319055456802
3.93,-17.8117248255838,-1.55693568515886
3.931,-17.7753418956022,-1.56080790328431
3.932,-17.7330797755383,-1.56480737416681
3.933,-17.6851072986612,-1.56893425224706
3.934,-17.631613158728,-1.57318868113855
3.935,-17.5728034981994,-1.57757079358498
3.936,-17.5088993871088,-1.58208071142088
3.937,-17.4401342515902,-1.58671854553521
3.938,-17.3667513075456,-1.59148439583805
3.939,-17.2890010497302,-1.59637835123048
3.94,-17.2071388400511,-1.6014004895775
3.941,-17.1214226315999,-1.60655087768413
3.942,-17.0321108572949,-1.61182957127471
3.943,-16.9394605043679,-1.61723661497529
3.944,-16.8437253886327,-1.62277204229931
3.945,-16.7451546357829,-1.62843587563632
3.946,-16.6439913710185,-1.63422812624404
3.947,-16.540471613273,-1.64014879424352
3.948,-16.4348233661566,-1.64619786861753
3.949,-16.3272658945412,-1.65237532721218
3.95,-16.2180091733373,-1.65868113674167
3.951,-16.1072534934683,-1.6651152527963
3.952,-15.9951892091425,-1.67167761985361
3.953,-15.8819966102613,-1.67836817129275
3.954,-15.7678459039488,-1.68518682941194
3.955,-15.652897289767,-1.6921335054492
3.956,-15.537301114002,-1.69920809960612
3.957,-15.4211980894336,-1.7064105010748
3.958,-15.3047195681579,-1.71374058806789
3.959,-15.1879878562404,-1.72119822785173
3.96,-15.0711165602053,-1.72878327678255
3.961,-14.9542109565781,-1.73649558034569
3.962,-14.8373683768507,-1.7443349731979
3.963,-14.7206786013238,-1.75230127921254
3.964,-14.604224256291,-1.76039431152785
3.965,-14.4880812099359,-1.76861387259806
3.966,-14.3723189631425,-1.77695975424744
3.967,-14.257001032149,-1.78543173772724
3.968,-14.1421853206119,-1.79402959377541
3.969,-14.0279244792159,-1.80275308267916
3.97,-13.9142662514389,-1.81160195434021
3.971,-13.8012538044945,-1.8205759483429
3.972,-13.688926044823,-1.82967479402472
3.973,-13.5773179177863,-1.83889821054979
3.974,-13.4664606914662,-1.84824590698464
3.975,-13.356382224654,-1.85771758237668
3.976,-13.2471072192824,-1.86731292583519
3.977,-13.138657457664,-1.87703161661462
3.978,-13.0310520250041,-1.88687332420039
3.979,-12.9243075177196,-1.89683770839702
3.98,-12.8184382381486,-1.90692441941854
3.981,-12.7134563762689,-1.91713309798111
3.982,-12.6093721790599,-1.92746337539788
3.983,-12.5061941081579,-1.93791487367595
3.984,-12.4039289864432,-1.94848720561536
3.985,-12.3025821342003,-1.95917997491024
3.986,-12.2021574954698,-1.96999277625173
3.987,-12.1026577552004,-1.98092519543293
3.988,-12.0040844477789,-1.99197680945569
3.989,-11.9064380575016,-2.00314718663909
3.99,-11.8097181115193,-2.01443588672972
3.991,-11.7139232657634,-2.02584246101363
3.992,-11.619051384336,-2.03736645242984
3.993,-11.5250996128163,-2.04900739568536
3.994,-11.4320644459159,-2.06076481737176
3.995,-11.3399417898803,-2.07263823608314
3.996,-11.248727020021,-2.08462716253534
3.997,-11.1584150337259,-2.09673109968663
3.998,-11.0690002992839,-2.10894954285944
3.999,-10.9804769008296,-2.12128197986334
4,-10.8928385796974,-2.13372789111912
4.001,-10.8060787724531,-2.14628674978387
4.002,-10.7201906458504,-2.15895802187706
4.003,-10.6351671289499,-2.17174116640746
4.004,-10.5510009426076,-2.18463563550098
4.005,-10.4676846265392,-2.19764087452929
4.006,-10.3852105641449,-2.21075632223908
4.007,-10.3035710052616,-2.22398141088199
4.008,-10.2227580870078,-2.23731556634524
4.009,-10.1427638528646,-2.25075820828261
4.01,-10.0635802701296,-2.26430875024606
4.011,-9.98519924587164,-2.27796659981762
4.012,-9.9076126415008,-2.2917311587417
4.013,-9.83081228606289,-2.30560182305765
4.014,-9.75478998835819,-2.31957798323257
4.015,-9.67953754797492,-2.33365902429424
4.016,-9.60504676532521,-2.34784432596426
4.017,-9.53130945075945,-2.36213326279105
4.018,-9.45831743283444,-2.37652520428305
4.019,-9.38606256579996,-2.3910195150417
4.02,-9.31453673636633,-2.40561555489441
4.021,-9.24373186981251,-2.42031267902722
4.022,-9.17363993548334,-2.43511023811739
4.023,-9.10425295172826,-2.45000757846555
4.024,-9.03556299032521,-2.46500404212765
4.025,-8.9675621804304,-2.48009896704642
4.026,-8.90024271209402,-2.49529168718245
4.027,-8.83359683937597,-2.5105815326447
4.028,-8.76761688309468,-2.52596782982061
4.029,-8.7022952332387,-2.54144990150551
4.03,-8.63762435107076,-2.55702706703143
4.031,-8.57359677094604,-2.57269864239523
4.032,-8.51020510187373,-2.58846394038602
4.033,-8.44744202883808,-2.6043222707118
4.034,-8.38530031390355,-2.62027294012531
4.035,-8.32377279711985,-2.63631525254898
4.036,-8.26285239724551,-2.65244850919907
4.037,-8.20253211230478,-2.66867200870878
4.038,-8.14280501999415,-2.6849850472505
4.039,-8.08366427794826,-2.7013869186569
4.04,-8.02510312388366,-2.7178769145412
4.041,-7.96711487562345,-2.73445432441615
4.042,-7.90969293102406,-2.75111843581199
4.043,-7.85283076780148,-2.76786853439328
4.044,-7.79652194327734,-2.78470390407455
4.045,-7.74076009404526,-2.80162382713468
4.046,-7.68553893556883,-2.81862758433015
4.047,-7.63085226171706,-2.83571445500693
4.048,-7.57669394424379,-2.85288371721111
4.049,-7.5230579322165,-2.87013464779827
4.05,-7.46993825140135,-2.88746652254145
4.051,-7.41732900360817,-2.9048786162377
4.052,-7.36522436599971,-2.9223702028134
4.053,-7.3136185903716,-2.93994055542804
4.054,-7.26250600240328,-2.95758894657659
4.055,-7.21188100088755,-2.97531464819048
4.056,-7.16173805693853,-2.99311693173706
4.057,-7.11207171318344,-3.01099506831756
4.058,-7.06287658293827,-3.02894832876361
4.059,-7.01414734937393,-3.04697598373225
4.06,-6.96587876467083,-3.06507730379931
4.061,-6.91806564916676,-3.08325155955132
4.062,-6.87070289049851,-3.10149802167594
4.063,-6.82378544274071,-3.11981596105059
4.064,-6.77730832554122,-3.13820464882982
4.065,-6.731266623256,-3.15666335653084
4.066,-6.68565548408436,-3.17519135611757
4.067,-6.64047011920679,-3.19378792008307
4.068,-6.59570580192354,-3.21245232153037
4.069,-6.55135786679877,-3.23118383425169
4.07,-6.50742170880801,-3.24998173280598
4.071,-6.46389278249194,-3.26884529259501
4.072,-6.42076660111506,-3.2877737899376
4.073,-6.3780387358319,-3.30676650214246
4.074,-6.33570481486043,-3.32582270757921
4.075,-6.29376052266287,-3.34494168574788
4.076,-6.25220159913449,-3.36412271734682
4.077,-6.21102383880165,-3.38336508433885
4.078,-6.17022309002798,-3.40266807001595
4.079,-6.129795254231,-3.42203095906217
4.08,-6.08973628510594,-3.44145303761507
4.081,-6.05004218786188,-3.4609335933254
4.082,-6.01070901846532,-3.48047191541534
4.083,-5.97173288289609,-3.50006729473504
4.084,-5.93310993641046,-3.51971902381751
4.085,-5.89483638281804,-3.53942639693208
4.086,-5.85690847376499,-3.55918871013612
4.087,-5.81932250803129,-3.57900526132524
4.088,-5.78207483083478,-3.59887535028202
4.089,-5.74516183314917,-3.61879827872305
4.09,-5.70857995102843,-3.63877335034445
4.091,-5.67232566494552,-3.65879987086594
4.092,-5.6363954991375,-3.67887714807327
4.093,-5.60078602096433,-3.69900449185917
4.094,-5.56549384027467,-3.71918121426289
4.095,-5.53051560878438,-3.73940662950812
4.096,-5.49584801946304,-3.75968005403945
4.097,-5.46148780593195,-3.78000080655744
4.098,-5.42743174186954,-3.80036820805218
4.099,-5.39367664043011,-3.82078158183534
4.1,-5.36021935366817,-3.84124025357101
4.101,-5.32705677197491,-3.86174355130487
4.102,-5.29418582352381,-3.88229080549209
4.103,-5.26160347372333,-3.90288134902389
4.104,-5.22930672468147,-3.92351451725259
4.105,-5.19729261467729,-3.94418964801543
4.106,-5.16555821764275,-3.96490608165701
4.107,-5.13410064265159,-3.98566316105042
4.108,-5.10291703341818,-4.00646023161699
4.109,-5.07200456780427,-4.02729664134486
4.11,-5.04136045733413,-4.04817174080619
4.111,-5.01098194671736,-4.06908488317313
4.112,-4.98086631338062,-4.09003542423263
4.113,-4.95101086700676,-4.11102272239986
4.114,-4.9214129490817,-4.1320461387306
4.115,-4.89206993244839,-4.15310503693229
4.116,-4.86297922086995,-4.17419878337404
4.117,-4.83413824859809,-4.19532674709532
4.118,-4.80554447995045,-4.21648829981371
4.119,-4.77719540889398,-4.23768281593138
4.12,-4.74908855863567,-4.25890967254047
4.121,-4.72122148122013,-4.28016824942751
4.122,-4.69359175713425,-4.30145792907661
4.123,-4.66619699491709,-4.32277809667169
4.124,-4.6390348307785,-4.34412814009769
4.125,-4.61210292822184,-4.3655074499407
4.126,-4.58539897767469,-4.38691541948716
4.127,-4.55892069612397,-4.40835144472198
4.128,-4.53266582675899,-4.42981492432584
4.129,-4.50663213861867,-4.4513052596714
4.13,-4.48081742624577,-4.47282185481866
4.131,-4.4552195093457,-4.49436411650943
4.132,-4.42983623245237,-4.51593145416083
4.133,-4.40466546459734,-4.53752327985801
4.134,-4.37970509898689,-4.55913900834588
4.135,-4.35495305268196,-4.58077805702014
4.136,-4.33040726628496,-4.6024398459174
4.137,-4.3060657036305,-4.62412379770452
4.138,-4.28192635148183,-4.64582933766716
4.139,-4.25798721923184,-4.66755589369753
4.14,-4.23424633860837,-4.68930289628145
4.141,-4.21070176338514,-4.71106977848459
4.142,-4.18735156909675,-4.73285597593799
4.143,-4.16419385275746,-4.754660926823
4.144,-4.14122673258626,-4.77648407185535
4.145,-4.11844834773384,-4.79832485426868
4.146,-4.0958568580161,-4.82018271979731
4.147,-4.07345044364989,-4.84205711665849
4.148,-4.05122730499477,-4.86394749553383
4.149,-4.0291856622967,-4.88585330955038
4.15,-4.00732375543725,-4.90777401426084
4.151,-3.98563984368575,-4.92970906762342
4.152,-3.96413220545601,-4.95165792998095
4.153,-3.94279913806615,-4.97362006403956
4.154,-3.92163895750204,-4.99559493484672
4.155,-3.90064999818479,-5.0175820097689
4.156,-3.87983061274107,-5.03958075846854
4.157,-3.85917917177785,-5.06159065288069
4.158,-3.83869406365948,-5.08361116718902
4.159,-3.81837369428876,-5.1056417778015
4.16,-3.79821648689111,-5.12768196332547
4.161,-3.7782208818019,-5.14973120454241
4.162,-3.75838533625655,-5.17178898438222
4.163,-3.73870832418479,-5.19385478789702
4.164,-3.71918833600637,-5.21592810223469
4.165,-3.69982387843152,-5.23800841661181
4.166,-3.68061347426268,-5.2600952222864
4.167,-3.66155566220029,-5.28218801253023
4.168,-3.64264899665083,-5.30428628260071
4.169,-3.62389204753771,-5.32638952971251
4.17,-3.60528340011491,-5.34849725300876
4.171,-3.58682165478368,-5.37060895353202
4.172,-3.56850542691071,-5.39272413419481
4.173,-3.55033334665054,-5.41484229974992
4.174,-3.53230405876909,-5.43696295676043
4.175,-3.51441622247044,-5.45908561356932
4.176,-3.4966685112258,-5.48120978026894
4.177,-3.47905961260504,-5.50333496867009
4.178,-3.46158822811025,-5.52546069227088
4.179,-3.44425307301231,-5.54758646622537
4.18,-3.42705287618884,-5.5697118073119
4.181,-3.40998637996528,-5.59183623390118
4.182,-3.39305233995753,-5.61395926592416
4.183,-3.37624952491719,-5.63608042483969
4.184,-3.35957671657875,-5.65819923360184
4.185,-3.3430327095088,-5.68031521662721
4.186,-3.32661631095783,-5.70242789976183
4.187,-3.3103263407132,-5.72453681024795
4.188,-3.29416163095498,-5.74664147669056
4.189,-3.27812102611334,-5.76874142902382
4.19,-3.26220338272767,-5.79083619847715
4.191,-3.24640756930867,-5.81292531754126
4.192,-3.23073246620046,-5.83500831993392
4.193,-3.2151769654467,-5.85708474056555
4.194,-3.19973997065676,-5.87915411550467
4.195,-3.18442039687501,-5.9012159819431
4.196,-3.16921717045099,-5.92326987816101
4.197,-3.15412922891163,-5.94531534349186
4.198,-3.13915552083544,-5.96735191828711
4.199,-3.12429500572806,-5.98937914388068
4.2,-3.10954665389963,-6.01139656255339
4.201,-3.09490944634396,-6.03340371749713
4.202,-3.08038237461885,-6.05540015277883
4.203,-3.06596444072864,-6.07738541330439
4.204,-3.05165465700788,-6.09935904478228
4.205,-3.03745204600683,-6.12132059368709
4.206,-3.02335564037833,-6.14326960722277
4.207,-3.00936448276618,-6.16520563328588
4.208,-2.99547762569532,-6.18712822042839
4.209,-2.98169413146299,-6.20903691782064
4.21,-2.96801307203192,-6.23093127521379
4.211,-2.95443352892433,-6.25281084290225
4.212,-2.94095459311811,-6.27467517168593
4.213,-2.92757536494341,-6.29652381283219
4.214,-2.91429495398181,-6.31835631803763
4.215,-2.90111247896571,-6.34017223938977
4.216,-2.88802706768011,-6.36197112932835
4.217,-2.8750378568646,-6.38375254060654
4.218,-2.86214399211795,-6.40551602625185
4.219,-2.84934462780274,-6.42726113952692
4.22,-2.83663892695233,-6.44898743388986
4.221,-2.8240260611783,-6.47069446295463
4.222,-2.81150521057987,-6.49238178045095
4.223,-2.79907556365375,-6.51404894018405
4.224,-2.78673631720616,-6.53569549599412
4.225,-2.77448667626515,-6.55732100171555
4.226,-2.76232585399484,-6.57892501113575
4.227,-2.75025307161031,-6.60050707795389
4.228,-2.73826755829421,-6.62206675573913
4.229,-2.72636855111398,-6.64360359788873
4.23,-2.71455529494074,-6.66511715758566
4.231,-2.70282704236892,-6.68660698775606
4.232,-2.69118305363724,-6.70807264102623
4.233,-2.67962259655077,-6.72951366967937
4.234,-2.66814494640413,-6.75092962561191
4.235,-2.65674938590569,-6.77232006028949
4.236,-2.64543520510304,-6.79368452470257
4.237,-2.63420170130933,-6.81502256932167
4.238,-2.62304817903105,-6.83633374405212
4.239,-2.61197394989618,-6.85761759818859
4.24,-2.60097833258444,-6.87887368036902
4.241,-2.59006065275744,-6.9001015385282
4.242,-2.579220242991,-6.92130071985089
4.243,-2.56845644270737,-6.94247077072455
4.244,-2.55776859810958,-6.96361123669148
4.245,-2.54715606211618,-6.98472166240063
4.246,-2.53661819429692,-7.00580159155886
4.247,-2.52615436080976,-7.02685056688163
4.248,-2.51576393433899,-7.04786813004337
4.249,-2.5054462940339,-7.06885382162715
4.25,-2.49520082544872,-7.08980718107388
4.251,-2.48502692048377,-7.11072774663103
4.252,-2.47492397732711,-7.13161505530078
4.253,-2.46489140039764,-7.15246864278751
4.254,-2.45492860028881,-7.17328804344487
4.255,-2.44503499371363,-7.19407279022217
4.256,-2.4352100034506,-7.21482241461021
4.257,-2.4254530582904,-7.23553644658654
4.258,-2.41576359298366,-7.25621441456006
4.259,-2.40614104819004,-7.27685584531508
4.26,-2.39658487042775,-7.29746026395468
4.261,-2.38709451202446,-7.31802719384347
4.262,-2.37766943106887,-7.33855615654979
4.263,-2.36830909136369,-7.35904667178708
4.264,-2.3590129623791,-7.37949825735485
4.265,-2.34978051920758,-7.39991042907878
4.266,-2.34061124251945,-7.4202827007503
4.267,-2.33150461851974,-7.44061458406541
4.268,-2.32246013890557,-7.46090558856297
4.269,-2.31347730082503,-7.48115522156214
4.27,-2.30455560683662,-7.50136298809932
4.271,-2.29569456487011,-7.5215283908644
4.272,-2.28689368818802,-7.54165093013621
4.273,-2.27815249534842,-7.56173010371745
4.274,-2.26947051016849,-7.58176540686898
4.275,-2.26084726168945,-7.6017563322432
4.276,-2.25228228414201,-7.62170236981722
4.277,-2.24377511691358,-7.64160300682495
4.278,-2.23532530451571,-7.66145772768878
4.279,-2.22693239655343,-7.68126601395068
4.28,-2.21859594769487,-7.70102734420253
4.281,-2.21031551764265,-7.72074119401592
4.282,-2.20209067110582,-7.74040703587143
4.283,-2.19392097777338,-7.76002433908729
4.284,-2.18580601228852,-7.77959256974742
4.285,-2.1777453542242,-7.7991111906291
4.286,-2.16973858806,-7.81857966113001
4.287,-2.1617853031598,-7.8379974371948
4.288,-2.15388509375096,-7.8573639712413
4.289,-2.14603755890455,-7.87667871208623
4.29,-2.1382423025168,-7.89594110487052
4.291,-2.13049893329188,-7.91515059098434
4.292,-2.12280706472586,-7.93430660799174
4.293,-2.11516631509193,-7.95340858955505
4.294,-2.10757630742702,-7.97245596535906
4.295,-2.10003666951969,-7.99144816103505
4.296,-2.09254703389938,-8.01038459808457
4.297,-2.08510703782702,-8.0292646938033
4.298,-2.07771632328703,-8.04808786120481
4.299,-2.07037453698096,-8.06685350894429
4.3,-2.06308133032227,-8.08556104124257
4.301,-2.05583635943268,-8.1042098578102
4.302,-2.04863928514041,-8.12279935377179
4.303,-2.04148977297946,-8.14132891959079
4.304,-2.03438749319089,-8.15979794099449
4.305,-2.02733212072538,-8.17820579889977
4.306,-2.02032333524794,-8.19655186933933
4.307,-2.01336082114383,-8.21483552338864
4.308,-2.00644426752653,-8.23305612709372
4.309,-1.99957336824748,-8.25121304139987
4.31,-1.99274782190762,-8.26930562208146
4.311,-1.9859673318708,-8.28733321967283
4.312,-1.97923160627921,-8.30529517940062
4.313,-1.9725403580708,-8.32319084111749
4.314,-1.96589330499859,-8.34101953923742
4.315,-1.95929016965239,-8.35878060267288
4.316,-1.95273067948236,-8.37647335477384
4.317,-1.9462145668251,-8.39409711326893
4.318,-1.93974156893176,-8.41165119020891
4.319,-1.93331142799865,-8.42913489191264
4.32,-1.92692389120031,-8.44654751891573
4.321,-1.92057871072502,-8.46388836592214
4.322,-1.91427564381284,-8.48115672175893
4.323,-1.90801445279634,-8.49835186933431
4.324,-1.90179490514421,-8.51547308559958
4.325,-1.89561677350733,-8.53251964151474
4.326,-1.88947983576817,-8.54949080201843
4.327,-1.88338387509283,-8.56638582600236
4.328,-1.87732867998643,-8.58320396629057
4.329,-1.87131404435146,-8.59994446962372
4.33,-1.86533976754967,-8.61660657664914
4.331,-1.85940565446709,-8.63318952191645
4.332,-1.85351151558283,-8.64969253387961
4.333,-1.84765716704122,-8.66611483490555
4.334,-1.84184243072794,-8.68245564128995
4.335,-1.83606713434994,-8.69871416328042
4.336,-1.83033111151923,-8.71488960510786
4.337,-1.82463420184098,-8.73098116502615
4.338,-1.81897625100575,-8.74698803536099
4.339,-1.81335711088627,-8.76290940256819
4.34,-1.80777663963869,-8.77874444730224
4.341,-1.8022347018085,-8.79449234449553
4.342,-1.79673116844153,-8.81015226344898
4.343,-1.79126591719975,-8.82572336793482
4.344,-1.7858388324825,-8.84120481631202
4.345,-1.78044980555301,-8.85659576165533
4.346,-1.77509873467056,-8.87189535189857
4.347,-1.76978552522844,-8.88710272999305
4.348,-1.76451008989783,-8.90221703408199
4.349,-1.75927234877796,-8.91723739769181
4.35,-1.75407222955273,-8.93216294994127
4.351,-1.7489096676537,-8.94699281576945
4.352,-1.74378460643041,-8.96172611618371
4.353,-1.73869699732742,-8.97636196852852
4.354,-1.73364680006885,-8.99089948677666
4.355,-1.72863398285065,-9.00533778184367
4.356,-1.72365852254061,-9.0196759619271
4.357,-1.7187204048867,-9.03391313287183
4.358,-1.71381962473369,-9.0480483985628
4.359,-1.70895618624869,-9.06208086134676
4.36,-1.70413010315566,-9.07600962248467
4.361,-1.69934139897936,-9.08983378263623
4.362,-1.69459010729897,-9.1035524423784
4.363,-1.68987627201179,-9.11716470275972
4.364,-1.68519994760729,-9.13066966589245
4.365,-1.680561199452,-9.14406643558429
4.366,-1.67596010408543,-9.1573541180122
4.367,-1.67139674952758,-9.17053182244016
4.368,-1.6668712355983,-9.18359866198357
4.369,-1.66238367424899,-9.19655375442245
4.37,-1.65793418990702,-9.20939622306639
4.371,-1.65352291983326,-9.2221251976736
4.372,-1.64915001449324,-9.23473981542725
4.373,-1.64481563794235,-9.24723922197199
4.374,-1.64051996822542,-9.25962257251376
4.375,-1.63626319779151,-9.27188903298639
4.376,-1.63204553392379,-9.28403778128832
4.377,-1.6278671991857,-9.29606800859328
4.378,-1.62372843188322,-9.30797892073864
4.379,-1.6196294865444,-9.31976973969565
4.38,-1.61557063441596,-9.33143970512576
4.381,-1.61155216397815,-9.34298807602742
4.382,-1.60757438147797,-9.35441413247826
4.383,-1.60363761148142,-9.36571717747745
4.384,-1.5997421974452,-9.37689653889343
4.385,-1.59588850230867,-9.38795157152257
4.386,-1.59207690910623,-9.39888165926428
4.387,-1.58830782160089,-9.40968621741884
4.388,-1.58458166493952,-9.42036469511394
4.389,-1.5808988863302,-9.43091657786679
4.39,-1.57725995574225,-9.44134139028848
4.391,-1.57366536662931,-9.45163869893814
4.392,-1.57011563667617,-9.4618081153342
4.393,-1.56661130856954,-9.47184929913088
4.394,-1.56315295079321,-9.48176196146827
4.395,-1.55974115844817,-9.49154586850467
4.396,-1.55637655409771,-9.50120084514031
4.397,-1.55305978863816,-9.5107267789422
4.398,-1.54979154219516,-9.52012362427986
4.399,-1.54657252504578,-9.52939140668265
4.4,-1.54340347856669,-9.53853022742939
4.401,-1.54028517620809,-9.54754026838203
4.402,-1.53721842449381,-9.5564217970748
4.403,-1.53420406404675,-9.5651751720719
4.404,-1.53124297064008,-9.57380084860616
4.405,-1.52833605627305,-9.58229938451251
4.406,-1.52548427027145,-9.59067144647019
4.407,-1.5226886004116,-9.59891781656851
4.408,-1.51995007406695,-9.60703939921111
4.409,-1.5172697593763,-9.61503722837491
4.41,-1.51464876643228,-9.62291247523981
4.411,-1.51208824848826,-9.6306664562063
4.412,-1.50958940318196,-9.63830064131878
4.413,-1.50715347377345,-9.64581666311233
4.414,-1.50478175039524,-9.65321632590233
4.415,-1.50247557131102,-9.66050161553576
4.416,-1.50023632418034,-9.66767470962461
4.417,-1.4980654473249,-9.67473798828161
4.418,-1.49596443099262,-9.68169404537941
4.419,-1.49393481861426,-9.6885457003549
4.42,-1.49197820804756,-9.69529601058035
4.421,-1.49009625280263,-9.70194828432413
4.422,-1.48829066324194,-9.70850609432341
4.423,-1.4865632077475,-9.71497329199212
4.424,-1.48491571384667,-9.72135402228714
4.425,-1.48335006928778,-9.72765273925628
4.426,-1.48186822305526,-9.73387422229101
4.427,-1.4804721863129,-9.74002359310734
4.428,-1.4791640332635,-9.74610633347747
4.429,-1.47794590191095,-9.75212830373467
4.43,-1.47681999471036,-9.75809576207316
4.431,-1.47578857909002,-9.76401538466341
4.432,-1.4748539878278,-9.76989428660317
4.433,-1.47401861926287,-9.77574004372193
4.434,-1.4732849373221,-9.78156071525573
4.435,-1.47265547133885,-9.7873648674067
4.436,-1.47213281563999,-9.79316159779959
4.437,-1.47171962887478,-9.79896056084421
4.438,-1.47141863305823,-9.80477199401024
4.439,-1.47123261229817,-9.81060674501583
4.44,-1.47116441117434,-9.81647629992845
4.441,-1.47121693273476,-9.82239281217006
4.442,-1.47139313607314,-9.82836913241409
4.443,-1.47169603344837,-9.83441883935462
4.444,-1.4721286869047,-9.84055627132142
4.445,-1.47269420434985,-9.84679655870612
4.446,-1.47339573504509,-9.85315565715621
4.447,-1.47423646445983,-9.85965038148338
4.448,-1.47521960844107,-9.86629844022184
4.449,-1.47634840664643,-9.87311847076041
4.45,-1.47762611518747,-9.88013007495874
4.451,-1.47905599842926,-9.88735385514383
4.452,-1.48064131989074,-9.89481145036718
4.453,-1.48238533219002,-9.9025255727862
4.454,-1.48429126597903,-9.91052004401515
4.455,-1.48636231781199,-9.91881983127115
4.456,-1.48860163689391,-9.92745108312012
4.457,-1.49101231065739,-9.93644116460514
4.458,-1.4935973491188,-9.94581869151595
4.459,-1.49635966796925,-9.95561356353412
4.46,-1.49930207036128,-9.9658569959618
4.461,-1.50242722735837,-9.97658154971586
4.462,-1.50573765702291,-9.98782115924086
4.463,-1.50923570212802,-9.99961115796658
4.464,-1.51292350648984,-10.011988300907
4.465,-1.51680298993052,-10.0249907839691
4.466,-1.5208758218975,-10.0386582595111
4.467,-1.52514339378204,-10.0530318476636
4.468,-1.52960678999976,-10.0681541429002
4.469,-1.53426675791759,-10.0840692153193
4.47,-1.5391236767358,-10.1008226060787
4.471,-1.54417752545979,-10.1184613164059
4.472,-1.54942785012521,-10.1370337895916
4.473,-1.55487373046906,-10.1565898853658
4.474,-1.56051374627288,-10.1771808460525
4.475,-1.56634594363606,-10.1988592539011
4.476,-1.57236780147248,-10.2216789790043
4.477,-1.57857619855743,-10.2456951172315
4.478,-1.58496738148759,-10.2709639176376
4.479,-1.59153693394921,-10.2975426988438
4.48,-1.59827974772222,-10.325489753942
4.481,-1.6051899958773,-10.3548642435357
4.482,-1.61226110864883,-10.3857260766068
4.483,-1.61948575248723,-10.4181357789904
4.484,-1.62685581280976,-10.4521543493369
4.485,-1.63436238097738,-10.4878431025657
4.486,-1.64199574602461,-10.5252635009364
4.487,-1.64974539166088,-10.5644769730115
4.488,-1.65759999904187,-10.6055447209356
4.489,-1.66554745577891,-10.648527516619
4.49,-1.6735748716115,-10.6934854875867
4.491,-1.68166860111323,-10.7404778934291
4.492,-1.6898142737332,-10.789562893969
4.493,-1.69799683139494,-10.840797310443
4.494,-1.70620057378247,-10.8942363811644
4.495,-1.71440921133922,-10.9499335133061
