Freq(Hz),Line S21 Mag,,Thru S21 Mag,,Line S21 Mag Sim,,Thru S21 Mag Sim
2803000000,-0.081842676,,-0.002691841,,-0.235524522,,-0.148287659
2804000000,-0.090308994,,-0.016050028,,-0.235511212,,-0.148282777
2805000000,-0.08041773,,-0.002789275,,-0.235497851,,-0.148277895
2806000000,-0.09151046,,-0.033148766,,-0.235484441,,-0.148273015
2807000000,-0.048951235,,0.004335031,,-0.235470982,,-0.148268136
2808000000,-0.10555176,,-0.025468213,,-0.235457472,,-0.148263257
2809000000,-0.082322702,,-0.037323412,,-0.235443913,,-0.14825838
2810000000,-0.074629605,,0.018294252,,-0.235430304,,-0.148253504
2811000000,-0.093077399,,-0.009491572,,-0.235416645,,-0.148248629
2812000000,-0.085401081,,-0.017141404,,-0.235402937,,-0.148243755
2813000000,-0.10753441,,-0.024859194,,-0.235389179,,-0.148238883
2814000000,-0.076764047,,0.00964129,,-0.235375372,,-0.148234011
2815000000,-0.068615615,,0.016037965,,-0.235361515,,-0.148229141
2816000000,-0.1063062,,-0.042016,,-0.235347608,,-0.148224271
2817000000,-0.072688751,,-0.021286178,,-0.235333652,,-0.148219403
2818000000,-0.089032635,,-0.014367338,,-0.235319646,,-0.148214536
2819000000,-0.096069485,,-0.012996431,,-0.235305591,,-0.148209671
2820000000,-0.11853606,,-0.015093954,,-0.235291486,,-0.148204806
2821000000,-0.074383005,,0.008765074,,-0.235277332,,-0.148199943
2822000000,-0.089412607,,0.000206082,,-0.235263128,,-0.14819508
2823000000,-0.075241402,,-0.018222842,,-0.235248875,,-0.148190219
2824000000,-0.079453997,,-0.032953236,,-0.235234573,,-0.14818536
2825000000,-0.11353015,,-0.011947813,,-0.235220221,,-0.148180501
2826000000,-0.085326858,,-0.029396541,,-0.235205819,,-0.148175644
2827000000,-0.096446402,,-0.001220762,,-0.235191369,,-0.148170787
2828000000,-0.092110217,,-0.00210491,,-0.235176869,,-0.148165933
2829000000,-0.11234563,,0.008343949,,-0.235162319,,-0.148161079
2830000000,-0.083355226,,-0.015306919,,-0.235147721,,-0.148156227
2831000000,-0.061970439,,-0.017558556,,-0.235133073,,-0.148151375
2832000000,-0.081975706,,-0.012569402,,-0.235118376,,-0.148146526
2833000000,-0.10503401,,-0.039399084,,-0.23510363,,-0.148141677
2834000000,-0.11021101,,-0.022070671,,-0.235088834,,-0.14813683
2835000000,-0.091014557,,-0.000856317,,-0.23507399,,-0.148131984
2836000000,-0.098957106,,0.011221108,,-0.235059096,,-0.148127139
2837000000,-0.082514226,,0.009495903,,-0.235044153,,-0.148122296
2838000000,-0.084774956,,0.003076634,,-0.235029162,,-0.148117454
2839000000,-0.094149463,,-0.030758128,,-0.235014121,,-0.148112613
2840000000,-0.11082424,,-0.011619824,,-0.234999031,,-0.148107774
2841000000,-0.078138605,,-0.012515877,,-0.234983893,,-0.148102936
2842000000,-0.083788715,,-0.013992083,,-0.234968705,,-0.148098099
2843000000,-0.10469684,,-0.017868014,,-0.234953469,,-0.148093264
2844000000,-0.11820512,,-0.038817737,,-0.234938183,,-0.14808843
2845000000,-0.11258727,,0.006319485,,-0.234922849,,-0.148083597
2846000000,-0.088827468,,-0.012360043,,-0.234907466,,-0.148078766
2847000000,-0.067242242,,0.021674821,,-0.234892035,,-0.148073937
2848000000,-0.10443302,,-0.037854336,,-0.234876555,,-0.148069108
2849000000,-0.087188177,,-0.002043347,,-0.234861026,,-0.148064281
2850000000,-0.096672915,,-0.025567099,,-0.234845448,,-0.148059456
2851000000,-0.10272888,,-0.029232541,,-0.234829822,,-0.148054632
2852000000,-0.089764357,,-0.007110334,,-0.234814148,,-0.148049809
2853000000,-0.096049316,,-0.023244984,,-0.234798424,,-0.148044988
2854000000,-0.080524392,,0.020632798,,-0.234782653,,-0.148040168
2855000000,-0.1066967,,-0.018350653,,-0.234766833,,-0.14803535
2856000000,-0.072298743,,-0.005089396,,-0.234750964,,-0.148030533
2857000000,-0.12624767,,-0.040196929,,-0.234735048,,-0.148025717
2858000000,-0.089817464,,-0.021005873,,-0.234719083,,-0.148020903
2859000000,-0.11043774,,-0.021005079,,-0.23470307,,-0.148016091
2860000000,-0.081741802,,0.001654018,,-0.234687008,,-0.14801128
2861000000,-0.10929517,,-0.004696449,,-0.234670899,,-0.148006471
2862000000,-0.10124396,,0.020737773,,-0.234654741,,-0.148001663
2863000000,-0.098969415,,-0.012162336,,-0.234638535,,-0.147996856
2864000000,-0.11311527,,-0.012222073,,-0.234622281,,-0.147992052
2865000000,-0.094237417,,0.003214005,,-0.23460598,,-0.147987248
2866000000,-0.1111189,,0.003448407,,-0.23458963,,-0.147982447
2867000000,-0.097721703,,-0.009951441,,-0.234573233,,-0.147977646
2868000000,-0.11057883,,-0.015684105,,-0.234556787,,-0.147972848
2869000000,-0.10953753,,0.013245636,,-0.234540294,,-0.147968051
2870000000,-0.12507799,,-0.006188741,,-0.234523754,,-0.147963255
2871000000,-0.11544622,,-0.002287308,,-0.234507165,,-0.147958461
2872000000,-0.098327838,,-0.002957522,,-0.234490529,,-0.147953669
2873000000,-0.10375167,,-0.008724655,,-0.234473846,,-0.147948878
2874000000,-0.086768717,,-0.026193567,,-0.234457115,,-0.147944089
2875000000,-0.11809257,,0.008429994,,-0.234440336,,-0.147939302
2876000000,-0.10233637,,0.024064653,,-0.23442351,,-0.147934516
2877000000,-0.1076231,,0.036764856,,-0.234406637,,-0.147929732
2878000000,-0.068534404,,0.018608777,,-0.234389717,,-0.147924949
2879000000,-0.058963936,,-0.014886026,,-0.234372749,,-0.147920168
2880000000,-0.082501166,,0.014605371,,-0.234355734,,-0.147915389
2881000000,-0.093585499,,-0.02006924,,-0.234338672,,-0.147910612
2882000000,-0.1061854,,-0.017023431,,-0.234321563,,-0.147905836
2883000000,-0.084855258,,-0.02864589,,-0.234304407,,-0.147901062
2884000000,-0.090235665,,-0.01132021,,-0.234287204,,-0.147896289
2885000000,-0.10726449,,0.010349021,,-0.234269954,,-0.147891518
2886000000,-0.095930532,,-0.000571052,,-0.234252658,,-0.147886749
2887000000,-0.077981375,,0.014213591,,-0.234235314,,-0.147881982
2888000000,-0.10328329,,-0.004500052,,-0.234217924,,-0.147877216
2889000000,-0.089476407,,0.003511764,,-0.234200488,,-0.147872452
2890000000,-0.090630665,,0.006148886,,-0.234183005,,-0.14786769
2891000000,-0.10303839,,-0.022411069,,-0.234165475,,-0.14786293
2892000000,-0.096143782,,0.013984651,,-0.234147899,,-0.147858171
2893000000,-0.096079655,,-0.008925285,,-0.234130276,,-0.147853414
2894000000,-0.10635443,,0.001457093,,-0.234112608,,-0.147848659
2895000000,-0.1163606,,-0.016969644,,-0.234094893,,-0.147843906
2896000000,-0.090309769,,-0.011731592,,-0.234077132,,-0.147839155
2897000000,-0.069419682,,0.008523046,,-0.234059325,,-0.147834405
2898000000,-0.090523437,,0.022082856,,-0.234041471,,-0.147829657
2899000000,-0.10295888,,-0.029652171,,-0.234023572,,-0.147824911
2900000000,-0.1055437,,-0.000425455,,-0.234005627,,-0.147820167
2901000000,-0.089044921,,0.008632808,,-0.233987636,,-0.147815424
2902000000,-0.13127103,,-0.015452514,,-0.2339696,,-0.147810684
2903000000,-0.088071182,,-0.013703593,,-0.233951518,,-0.147805945
2904000000,-0.1118381,,-0.027989773,,-0.23393339,,-0.147801208
2905000000,-0.094676226,,0.006237055,,-0.233915216,,-0.147796473
2906000000,-0.093286313,,-0.013821051,,-0.233896998,,-0.14779174
2907000000,-0.10259288,,-0.025678594,,-0.233878734,,-0.147787009
2908000000,-0.077944323,,0.005961291,,-0.233860424,,-0.14778228
2909000000,-0.09657573,,-0.009498794,,-0.23384207,,-0.147777552
2910000000,-0.12107714,,-0.02028919,,-0.23382367,,-0.147772827
2911000000,-0.13738757,,-0.018481178,,-0.233805225,,-0.147768103
2912000000,-0.11745948,,0.005358592,,-0.233786735,,-0.147763382
2913000000,-0.098578662,,-0.000992455,,-0.2337682,,-0.147758662
2914000000,-0.067168273,,-0.006568644,,-0.233749621,,-0.147753944
2915000000,-0.11211096,,-0.019642005,,-0.233730997,,-0.147749229
2916000000,-0.09673705,,0.015732925,,-0.233712328,,-0.147744515
2917000000,-0.084555261,,0.024034217,,-0.233693614,,-0.147739803
2918000000,-0.13000426,,-0.008435858,,-0.233674856,,-0.147735093
2919000000,-0.092551976,,0.003116034,,-0.233656054,,-0.147730385
2920000000,-0.11925531,,-0.009087876,,-0.233637207,,-0.147725679
2921000000,-0.11711816,,-0.002547252,,-0.233618316,,-0.147720975
2922000000,-0.085737489,,0.006043543,,-0.233599381,,-0.147716274
2923000000,-0.098947555,,0.022451954,,-0.233580402,,-0.147711574
2924000000,-0.084088214,,-0.016671171,,-0.233561378,,-0.147706876
2925000000,-0.053241141,,0.020680988,,-0.233542311,,-0.14770218
2926000000,-0.097434983,,-0.03202001,,-0.2335232,,-0.147697486
2927000000,-0.15075915,,-0.039006427,,-0.233504045,,-0.147692795
2928000000,-0.10851572,,-0.012511388,,-0.233484847,,-0.147688105
2929000000,-0.10035779,,-0.004462577,,-0.233465605,,-0.147683418
2930000000,-0.12890577,,0.016853636,,-0.23344632,,-0.147678732
2931000000,-0.10511477,,-0.022289054,,-0.233426991,,-0.147674049
2932000000,-0.089450985,,-0.009697683,,-0.233407619,,-0.147669367
2933000000,-0.07535173,,0.00441951,,-0.233388204,,-0.147664688
2934000000,-0.10395272,,-0.000935005,,-0.233368745,,-0.147660011
2935000000,-0.084837072,,0.028052384,,-0.233349244,,-0.147655336
2936000000,-0.092338711,,0.01146637,,-0.2333297,,-0.147650664
2937000000,-0.1077602,,-0.028875014,,-0.233310112,,-0.147645993
2938000000,-0.11295794,,-3.75E-05,,-0.233290483,,-0.147641324
2939000000,-0.097243294,,1.17E-05,,-0.23327081,,-0.147636658
2940000000,-0.09592168,,-0.005659194,,-0.233251095,,-0.147631994
2941000000,-0.12767145,,-0.031551618,,-0.233231338,,-0.147627332
2942000000,-0.11584719,,-0.009074329,,-0.233211538,,-0.147622672
2943000000,-0.070065334,,-0.001177879,,-0.233191696,,-0.147618014
2944000000,-0.1118755,,0.0078338,,-0.233171811,,-0.147613359
2945000000,-0.11863285,,-0.007821228,,-0.233151885,,-0.147608706
2946000000,-0.085158728,,-0.001796051,,-0.233131917,,-0.147604055
2947000000,-0.075649805,,-0.004677382,,-0.233111907,,-0.147599406
2948000000,-0.13247189,,-0.007197777,,-0.233091855,,-0.147594759
2949000000,-0.1307034,,-0.031607132,,-0.233071762,,-0.147590115
2950000000,-0.082763992,,0.01218004,,-0.233051627,,-0.147585473
2951000000,-0.10901414,,0.026598213,,-0.23303145,,-0.147580833
2952000000,-0.098778687,,-0.00679249,,-0.233011232,,-0.147576196
2953000000,-0.099164091,,0.00056813,,-0.232990973,,-0.14757156
2954000000,-0.10528632,,-0.010937314,,-0.232970673,,-0.147566927
2955000000,-0.13041738,,-0.017323049,,-0.232950332,,-0.147562297
2956000000,-0.091904156,,0.018051095,,-0.23292995,,-0.147557668
2957000000,-0.11166731,,-0.011188831,,-0.232909527,,-0.147553042
2958000000,-0.11168634,,-0.002846609,,-0.232889063,,-0.147548418
2959000000,-0.076283619,,0.011714478,,-0.232868559,,-0.147543797
2960000000,-0.11378026,,-0.030227812,,-0.232848014,,-0.147539178
2961000000,-0.099145941,,-0.022189692,,-0.232827429,,-0.147534561
2962000000,-0.099023804,,0.000791736,,-0.232806804,,-0.147529947
2963000000,-0.1162991,,-0.010343537,,-0.232786139,,-0.147525334
2964000000,-0.11460497,,-0.010051358,,-0.232765433,,-0.147520725
2965000000,-0.10532928,,-0.013340381,,-0.232744687,,-0.147516117
2966000000,-0.12692951,,-0.020757997,,-0.232723902,,-0.147511512
2967000000,-0.07517226,,0.019476008,,-0.232703077,,-0.14750691
2968000000,-0.10465962,,0.00364238,,-0.232682212,,-0.14750231
2969000000,-0.095474862,,0.018097699,,-0.232661308,,-0.147497712
2970000000,-0.10675062,,0.000687855,,-0.232640365,,-0.147493117
2971000000,-0.10691889,,-0.014122419,,-0.232619382,,-0.147488524
2972000000,-0.095363647,,0.009924284,,-0.23259836,,-0.147483933
2973000000,-0.10659026,,-0.003096372,,-0.232577299,,-0.147479345
2974000000,-0.078573354,,0.017177388,,-0.232556199,,-0.14747476
2975000000,-0.077998497,,0.009133132,,-0.232535061,,-0.147470177
2976000000,-0.091456465,,0.013211652,,-0.232513883,,-0.147465596
2977000000,-0.11199946,,-0.020777809,,-0.232492668,,-0.147461018
2978000000,-0.097571552,,-0.000317094,,-0.232471413,,-0.147456442
2979000000,-0.093866982,,-0.005578616,,-0.232450121,,-0.147451869
2980000000,-0.12562533,,-0.029920448,,-0.23242879,,-0.147447298
2981000000,-0.13144162,,-0.01245777,,-0.232407421,,-0.14744273
2982000000,-0.095085435,,-0.009472018,,-0.232386014,,-0.147438164
2983000000,-0.10266544,,0.014324886,,-0.23236457,,-0.147433601
2984000000,-0.094631009,,0.019065931,,-0.232343087,,-0.147429041
2985000000,-0.097483128,,-0.0240521,,-0.232321567,,-0.147424483
2986000000,-0.10196133,,0.01658068,,-0.23230001,,-0.147419927
2987000000,-0.1090259,,-0.002299642,,-0.232278415,,-0.147415374
2988000000,-0.0919462,,0.002484969,,-0.232256784,,-0.147410824
2989000000,-0.12217149,,-0.028393563,,-0.232235115,,-0.147406276
2990000000,-0.1013869,,0.010345005,,-0.232213409,,-0.147401731
2991000000,-0.10368051,,-0.000148957,,-0.232191666,,-0.147397188
2992000000,-0.078648999,,0.001753669,,-0.232169887,,-0.147392648
2993000000,-0.12710813,,0.014472523,,-0.232148071,,-0.147388111
2994000000,-0.089724839,,0.018282358,,-0.232126218,,-0.147383576
2995000000,-0.08959645,,0.001678786,,-0.23210433,,-0.147379044
2996000000,-0.076350681,,0.007078946,,-0.232082405,,-0.147374514
2997000000,-0.071103692,,0.021612568,,-0.232060444,,-0.147369987
2998000000,-0.095843881,,0.013517603,,-0.232038447,,-0.147365463
2999000000,-0.10483779,,0.000710472,,-0.232016414,,-0.147360941
3000000000,-0.10374937,,-0.006379723,,-0.231994346,,-0.147356422
3001000000,-0.1000928,,-0.003301435,,-0.231972242,,-0.147351906
3002000000,-0.10806426,,-0.005345049,,-0.231950103,,-0.147347392
3003000000,-0.099075243,,-0.008526476,,-0.231927929,,-0.147342882
3004000000,-0.094659209,,-0.006339472,,-0.23190572,,-0.147338373
3005000000,-0.10264497,,0.000811068,,-0.231883475,,-0.147333868
3006000000,-0.089728095,,0.000441942,,-0.231861196,,-0.147329365
3007000000,-0.10609753,,-0.001723172,,-0.231838882,,-0.147324865
3008000000,-0.10298724,,0.010610568,,-0.231816533,,-0.147320368
3009000000,-0.11054563,,-0.000951885,,-0.231794151,,-0.147315873
3010000000,-0.092985317,,0.002453186,,-0.231771733,,-0.147311381
3011000000,-0.11108848,,0.000939778,,-0.231749282,,-0.147306892
3012000000,-0.07861577,,-0.001830682,,-0.231726797,,-0.147302406
3013000000,-0.092459172,,-0.000788164,,-0.231704278,,-0.147297923
3014000000,-0.083678916,,0.00448046,,-0.231681725,,-0.147293442
3015000000,-0.09935119,,0.002456081,,-0.231659138,,-0.147288964
3016000000,-0.097014785,,0.000287676,,-0.231636518,,-0.147284489
3017000000,-0.086092338,,0.006142087,,-0.231613865,,-0.147280016
3018000000,-0.083383933,,0.007617515,,-0.231591179,,-0.147275547
3019000000,-0.093757309,,0.002834128,,-0.23156846,,-0.14727108
3020000000,-0.070632689,,0.006742917,,-0.231545708,,-0.147266616
3021000000,-0.10538902,,-0.018442664,,-0.231522923,,-0.147262155
3022000000,-0.055804633,,0.031818457,,-0.231500105,,-0.147257697
3023000000,-0.090514854,,-0.022477867,,-0.231477255,,-0.147253241
3024000000,-0.11603993,,-0.037414927,,-0.231454373,,-0.147248789
3025000000,-0.099170119,,-0.007006283,,-0.231431459,,-0.147244339
3026000000,-0.12003218,,-0.009763181,,-0.231408513,,-0.147239893
3027000000,-0.080259688,,0.003208749,,-0.231385535,,-0.147235449
3028000000,-0.10052522,,0.0279398,,-0.231362525,,-0.147231008
3029000000,-0.12215082,,0.013975062,,-0.231339484,,-0.14722657
3030000000,-0.12249839,,-0.004905323,,-0.231316412,,-0.147222135
3031000000,-0.11402088,,-0.021694517,,-0.231293308,,-0.147217702
3032000000,-0.084776796,,0.003988498,,-0.231270173,,-0.147213273
3033000000,-0.10148658,,-0.022722125,,-0.231247008,,-0.147208847
3034000000,-0.081775188,,-0.006354593,,-0.231223811,,-0.147204423
3035000000,-0.10861512,,0.000692887,,-0.231200584,,-0.147200003
3036000000,-0.11034512,,-0.024705764,,-0.231177327,,-0.147195585
3037000000,-0.11342955,,-0.031445745,,-0.231154039,,-0.147191171
3038000000,-0.10652706,,0.011645382,,-0.231130721,,-0.147186759
3039000000,-0.12227452,,-0.022011068,,-0.231107373,,-0.14718235
3040000000,-0.1147752,,-0.003172701,,-0.231083996,,-0.147177945
3041000000,-0.096266188,,0.015848784,,-0.231060588,,-0.147173542
3042000000,-0.10495584,,0.003830422,,-0.231037151,,-0.147169143
3043000000,-0.12534717,,-0.017907094,,-0.231013685,,-0.147164746
3044000000,-0.098569773,,0.01032804,,-0.23099019,,-0.147160352
3045000000,-0.072487764,,-0.018282702,,-0.230966666,,-0.147155962
3046000000,-0.10150786,,-0.014576288,,-0.230943112,,-0.147151574
3047000000,-0.10322011,,-0.014439737,,-0.23091953,,-0.14714719
3048000000,-0.11750979,,-0.002801476,,-0.23089592,,-0.147142809
3049000000,-0.12260199,,-0.044285882,,-0.230872281,,-0.14713843
3050000000,-0.11817049,,-0.033952937,,-0.230848614,,-0.147134055
3051000000,-0.095552258,,-0.00891128,,-0.230824919,,-0.147129683
3052000000,-0.090858102,,-0.024043942,,-0.230801196,,-0.147125314
3053000000,-0.090316013,,0.016426858,,-0.230777445,,-0.147120948
3054000000,-0.090149358,,0.034842625,,-0.230753667,,-0.147116585
3055000000,-0.06549722,,0.017410804,,-0.230729861,,-0.147112225
3056000000,-0.084116422,,-0.008945654,,-0.230706028,,-0.147107868
3057000000,-0.095658578,,0.006828518,,-0.230682168,,-0.147103514
3058000000,-0.076921664,,0.003500141,,-0.230658281,,-0.147099164
3059000000,-0.10642091,,-0.019566534,,-0.230634368,,-0.147094817
3060000000,-0.084556118,,-0.018878754,,-0.230610428,,-0.147090472
3061000000,-0.072684407,,0.021955503,,-0.230586461,,-0.147086131
3062000000,-0.096096985,,0.015524307,,-0.230562469,,-0.147081794
3063000000,-0.10184895,,-0.006400999,,-0.23053845,,-0.147077459
3064000000,-0.1003932,,-0.005166099,,-0.230514405,,-0.147073127
3065000000,-0.096637674,,-0.004545918,,-0.230490335,,-0.147068799
3066000000,-0.10442543,,0.014109734,,-0.230466239,,-0.147064474
3067000000,-0.10973728,,0.005269399,,-0.230442118,,-0.147060152
3068000000,-0.10561651,,-0.023487899,,-0.230417971,,-0.147055833
3069000000,-0.10836639,,-0.005819718,,-0.2303938,,-0.147051518
3070000000,-0.090847559,,-0.010272456,,-0.230369604,,-0.147047205
3071000000,-0.13161522,,-0.029488033,,-0.230345383,,-0.147042896
3072000000,-0.081214368,,0.022677833,,-0.230321137,,-0.14703859
3073000000,-0.073303893,,-0.016450504,,-0.230296868,,-0.147034288
3074000000,-0.11413737,,-0.026858566,,-0.230272574,,-0.147029989
3075000000,-0.097287513,,-0.010511576,,-0.230248256,,-0.147025692
3076000000,-0.10346148,,-0.006136178,,-0.230223915,,-0.1470214
3077000000,-0.062814213,,-0.003998152,,-0.230199549,,-0.14701711
3078000000,-0.084967397,,0.006530121,,-0.230175161,,-0.147012824
3079000000,-0.086987115,,-0.003632907,,-0.230150749,,-0.147008541
3080000000,-0.068343922,,0.037843373,,-0.230126314,,-0.147004261
3081000000,-0.11873382,,0.009722157,,-0.230101856,,-0.146999985
3082000000,-0.081893079,,0.00454919,,-0.230077376,,-0.146995712
3083000000,-0.073407464,,0.021096578,,-0.230052873,,-0.146991442
3084000000,-0.066612385,,0.003044263,,-0.230028348,,-0.146987176
3085000000,-0.084168307,,0.008474179,,-0.2300038,,-0.146982913
3086000000,-0.089865416,,-0.007675125,,-0.229979231,,-0.146978653
3087000000,-0.087954774,,0.015234094,,-0.229954639,,-0.146974396
3088000000,-0.083060466,,-0.020021886,,-0.229930027,,-0.146970143
3089000000,-0.079359934,,-0.011517675,,-0.229905392,,-0.146965894
3090000000,-0.083410181,,0.014246847,,-0.229880737,,-0.146961648
3091000000,-0.097439677,,0.007428135,,-0.22985606,,-0.146957405
3092000000,-0.084617265,,-0.005289822,,-0.229831363,,-0.146953165
3093000000,-0.10436676,,0.000361753,,-0.229806645,,-0.146948929
3094000000,-0.079798557,,0.026234863,,-0.229781906,,-0.146944696
3095000000,-0.093066797,,0.007215519,,-0.229757147,,-0.146940467
3096000000,-0.10062616,,-0.006973669,,-0.229732368,,-0.146936241
3097000000,-0.091669828,,-0.0037369,,-0.229707569,,-0.146932018
3098000000,-0.079414651,,0.008400508,,-0.229682751,,-0.146927799
3099000000,-0.12033728,,-0.022752015,,-0.229657913,,-0.146923584
3100000000,-0.087990686,,0.00980122,,-0.229633055,,-0.146919372
3101000000,-0.089925282,,-0.018994665,,-0.229608178,,-0.146915163
3102000000,-0.10520063,,-0.034249522,,-0.229583283,,-0.146910957
3103000000,-0.094788551,,-0.015456586,,-0.229558368,,-0.146906756
3104000000,-0.092746943,,-0.030510608,,-0.229533435,,-0.146902557
3105000000,-0.085763909,,0.005245847,,-0.229508484,,-0.146898362
3106000000,-0.1235975,,-0.007362116,,-0.229483514,,-0.146894171
3107000000,-0.098484114,,-0.0030526,,-0.229458526,,-0.146889983
3108000000,-0.085476957,,-0.005485432,,-0.229433521,,-0.146885799
3109000000,-0.082528748,,0.008706086,,-0.229408498,,-0.146881618
3110000000,-0.10234888,,-0.014204949,,-0.229383457,,-0.14687744
3111000000,-0.10107537,,0.001598442,,-0.2293584,,-0.146873267
3112000000,-0.075382337,,0.015757004,,-0.229333325,,-0.146869096
3113000000,-0.08622662,,-0.003569428,,-0.229308233,,-0.146864929
3114000000,-0.11904783,,-0.00152495,,-0.229283125,,-0.146860766
3115000000,-0.11204904,,-0.013631728,,-0.229258,,-0.146856607
3116000000,-0.099740133,,0.008358462,,-0.22923286,,-0.14685245
3117000000,-0.10260324,,-0.003629035,,-0.229207703,,-0.146848298
3118000000,-0.083086126,,-0.001946379,,-0.22918253,,-0.146844149
3119000000,-0.079466395,,0.026346143,,-0.229157341,,-0.146840003
3120000000,-0.086158529,,-0.015820891,,-0.229132138,,-0.146835861
3121000000,-0.089940049,,-0.015454136,,-0.229106919,,-0.146831723
3122000000,-0.082077183,,-0.004809424,,-0.229081684,,-0.146827588
3123000000,-0.12114356,,-0.003416465,,-0.229056435,,-0.146823457
3124000000,-0.0730768,,0.020024048,,-0.229031172,,-0.14681933
3125000000,-0.069905184,,0.005755478,,-0.229005894,,-0.146815206
3126000000,-0.067308955,,0.025423177,,-0.228980602,,-0.146811086
3127000000,-0.10472877,,-0.004294372,,-0.228955295,,-0.146806969
3128000000,-0.063594192,,0.040749643,,-0.228929975,,-0.146802856
3129000000,-0.12714712,,-0.022160113,,-0.228904642,,-0.146798747
3130000000,-0.085237682,,-0.000208248,,-0.228879295,,-0.146794641
3131000000,-0.10451625,,0.013604537,,-0.228853934,,-0.146790539
3132000000,-0.042928543,,0.001629354,,-0.228828561,,-0.146786441
3133000000,-0.10774057,,-0.024685217,,-0.228803175,,-0.146782346
3134000000,-0.095215112,,-0.043540254,,-0.228777776,,-0.146778255
3135000000,-0.058586016,,-0.005020311,,-0.228752365,,-0.146774168
3136000000,-0.094751216,,0.001003163,,-0.228726942,,-0.146770084
3137000000,-0.06441889,,0.018852092,,-0.228701507,,-0.146766004
3138000000,-0.11090609,,-0.015000221,,-0.22867606,,-0.146761928
3139000000,-0.094089597,,-0.011461223,,-0.228650602,,-0.146757855
3140000000,-0.078165494,,0.007852531,,-0.228625132,,-0.146753786
3141000000,-0.1221067,,-0.024863306,,-0.228599651,,-0.146749721
3142000000,-0.084492289,,0.005157445,,-0.228574159,,-0.14674566
3143000000,-0.086626731,,-0.026204528,,-0.228548657,,-0.146741602
3144000000,-0.057899315,,0.001648075,,-0.228523144,,-0.146737548
3145000000,-0.083907306,,0.0053694,,-0.228497621,,-0.146733498
3146000000,-0.060664136,,0.029934302,,-0.228472087,,-0.146729452
3147000000,-0.076923572,,0.000777345,,-0.228446544,,-0.146725409
3148000000,-0.078871459,,0.016919723,,-0.228420992,,-0.14672137
3149000000,-0.086591564,,-0.001374122,,-0.22839543,,-0.146717335
3150000000,-0.12729603,,-0.016225174,,-0.228369858,,-0.146713304
3151000000,-0.090380728,,0.00566064,,-0.228344278,,-0.146709276
3152000000,-0.098970003,,-0.004011361,,-0.228318689,,-0.146705252
3153000000,-0.066998318,,-0.002261735,,-0.228293091,,-0.146701233
3154000000,-0.097453065,,0.003565585,,-0.228267485,,-0.146697216
3155000000,-0.096956044,,-0.014101825,,-0.228241871,,-0.146693204
3156000000,-0.10485186,,-0.011993895,,-0.228216249,,-0.146689195
3157000000,-0.10366763,,-0.016864514,,-0.228190619,,-0.146685191
3158000000,-0.10779865,,-0.012918585,,-0.228164982,,-0.14668119
3159000000,-0.074267954,,0.011750764,,-0.228139338,,-0.146677193
3160000000,-0.092458963,,0.00855837,,-0.228113687,,-0.146673199
3161000000,-0.10285459,,-0.032101389,,-0.228088028,,-0.14666921
3162000000,-0.082542136,,0.009800331,,-0.228062364,,-0.146665225
3163000000,-0.092988729,,-0.019323938,,-0.228036692,,-0.146661243
3164000000,-0.061455946,,0.046513721,,-0.228011015,,-0.146657265
3165000000,-0.062567115,,0.029616414,,-0.227985332,,-0.146653291
3166000000,-0.063691206,,0.001535753,,-0.227959643,,-0.146649321
3167000000,-0.079459004,,0.036879573,,-0.227933949,,-0.146645355
3168000000,-0.10208482,,0.009337618,,-0.227908249,,-0.146641393
3169000000,-0.07020244,,0.00995945,,-0.227882544,,-0.146637434
3170000000,-0.098217405,,0.019461893,,-0.227856835,,-0.14663348
3171000000,-0.072197281,,-0.040447257,,-0.227831121,,-0.146629529
3172000000,-0.089022025,,-0.003241914,,-0.227805402,,-0.146625582
3173000000,-0.07813742,,0.041052647,,-0.227779679,,-0.146621639
3174000000,-0.074752368,,0.000547026,,-0.227753953,,-0.146617701
3175000000,-0.089670286,,0.006092208,,-0.227728223,,-0.146613766
3176000000,-0.071571328,,-0.00520556,,-0.227702489,,-0.146609835
3177000000,-0.12033812,,-0.020724041,,-0.227676752,,-0.146605908
3178000000,-0.10455295,,-0.012305317,,-0.227651012,,-0.146601984
3179000000,-0.074105009,,0.000560871,,-0.22762527,,-0.146598065
3180000000,-0.081510052,,0.00112038,,-0.227599524,,-0.14659415
3181000000,-0.071958773,,0.018149199,,-0.227573777,,-0.146590239
3182000000,-0.10479056,,-0.011544196,,-0.227548027,,-0.146586331
3183000000,-0.087307498,,0.00039287,,-0.227522276,,-0.146582428
3184000000,-0.082432061,,0.003001087,,-0.227496522,,-0.146578529
3185000000,-0.064609468,,0.013852719,,-0.227470768,,-0.146574633
3186000000,-0.097736761,,-0.021374986,,-0.227445012,,-0.146570742
3187000000,-0.10936788,,-0.011328645,,-0.227419255,,-0.146566855
3188000000,-0.090934508,,-0.001508557,,-0.227393498,,-0.146562971
3189000000,-0.079576813,,-0.007574283,,-0.22736774,,-0.146559092
3190000000,-0.082345992,,0.012063359,,-0.227341982,,-0.146555216
3191000000,-0.08731436,,-0.01303113,,-0.227316224,,-0.146551345
3192000000,-0.11471304,,-0.030679476,,-0.227290466,,-0.146547478
3193000000,-0.11032088,,-0.013210409,,-0.227264708,,-0.146543614
