Freq(Hz),S11 ON,,S11 OFF,,S21 ON,,S21 OFF,,S11 Sim,S21 Sim
1274000000,-8.7086039,,-1.2671342,,-1.1726164,,-13.585942,,-1.082380774,-12.21494564
1275000000,-8.7493944,,-1.3289212,,-1.1526552,,-13.580172,,-1.084548706,-12.19479401
1276000000,-8.7066965,,-1.290808,,-1.1581204,,-13.595178,,-1.086717015,-12.17470011
1277000000,-8.7652636,,-1.3259763,,-1.1807262,,-13.59822,,-1.088885646,-12.15466404
1278000000,-8.7258444,,-1.2990839,,-1.1507121,,-13.568768,,-1.091054545,-12.13468589
1279000000,-8.7415934,,-1.2727218,,-1.1352918,,-13.538497,,-1.093223658,-12.11476574
1280000000,-8.7533007,,-1.3044934,,-1.1588902,,-13.542443,,-1.095392931,-12.09490368
1281000000,-8.7803583,,-1.297497,,-1.159918,,-13.56341,,-1.097562308,-12.07509979
1282000000,-8.8035135,,-1.3063915,,-1.1488478,,-13.506834,,-1.099731736,-12.05535416
1283000000,-8.8476133,,-1.3241135,,-1.1573882,,-13.526356,,-1.10190116,-12.03566687
1284000000,-8.887742,,-1.3318194,,-1.1365124,,-13.525318,,-1.104070527,-12.01603799
1285000000,-8.8576126,,-1.3118473,,-1.1611881,,-13.54048,,-1.106239781,-11.99646763
1286000000,-8.8964577,,-1.3233275,,-1.1515418,,-13.529133,,-1.108408869,-11.97695584
1287000000,-8.8897839,,-1.3295115,,-1.1483949,,-13.521846,,-1.110577736,-11.95750272
1288000000,-8.9015932,,-1.3111228,,-1.1409589,,-13.47384,,-1.112746329,-11.93810833
1289000000,-8.9215202,,-1.2913573,,-1.1424649,,-13.49206,,-1.114914591,-11.91877275
1290000000,-8.9628687,,-1.3094356,,-1.142287,,-13.494569,,-1.11708247,-11.89949607
1291000000,-8.9954967,,-1.3170756,,-1.1103833,,-13.471014,,-1.119249912,-11.88027834
1292000000,-8.9756994,,-1.3189366,,-1.1182604,,-13.462982,,-1.121416861,-11.86111965
1293000000,-9.0098677,,-1.2925867,,-1.1194205,,-13.421238,,-1.123583265,-11.84202007
1294000000,-9.0173006,,-1.3113253,,-1.11308,,-13.435986,,-1.125749068,-11.82297966
1295000000,-9.0073404,,-1.3093866,,-1.132665,,-13.418966,,-1.127914217,-11.8039985
1296000000,-9.0270739,,-1.2840554,,-1.1034611,,-13.394904,,-1.130078657,-11.78507665
1297000000,-9.0479794,,-1.302066,,-1.1283302,,-13.388336,,-1.132242335,-11.76621419
1298000000,-9.0709267,,-1.2821674,,-1.0893685,,-13.3821,,-1.134405197,-11.74741116
1299000000,-9.085,,-1.2887931,,-1.1300386,,-13.404503,,-1.136567189,-11.72866765
1300000000,-9.1029158,,-1.3150902,,-1.1222672,,-13.386055,,-1.138728257,-11.70998371
1301000000,-9.1248779,,-1.3203243,,-1.1194861,,-13.372147,,-1.140888346,-11.6913594
1302000000,-9.1622267,,-1.3010743,,-1.1226182,,-13.39071,,-1.143047405,-11.67279478
1303000000,-9.1335812,,-1.2948102,,-1.0982046,,-13.373454,,-1.145205378,-11.65428992
1304000000,-9.1266193,,-1.2400975,,-1.0605255,,-13.321137,,-1.147362212,-11.63584488
1305000000,-9.1714649,,-1.2813352,,-1.1226586,,-13.366225,,-1.149517854,-11.61745969
1306000000,-9.1792068,,-1.2621036,,-1.0731435,,-13.295192,,-1.151672249,-11.59913444
1307000000,-9.2092724,,-1.2985967,,-1.0666553,,-13.307483,,-1.153825346,-11.58086916
1308000000,-9.2278585,,-1.2877011,,-1.0812341,,-13.344374,,-1.15597709,-11.56266391
1309000000,-9.2405481,,-1.2983257,,-1.1016937,,-13.344284,,-1.158127428,-11.54451874
1310000000,-9.2494488,,-1.2901859,,-1.0889478,,-13.287576,,-1.160276307,-11.5264337
1311000000,-9.2836323,,-1.304075,,-1.0637907,,-13.308559,,-1.162423674,-11.50840884
1312000000,-9.262619,,-1.2945043,,-1.0410689,,-13.263563,,-1.164569476,-11.49044422
1313000000,-9.3392076,,-1.3038216,,-1.0889195,,-13.285396,,-1.16671366,-11.47253986
1314000000,-9.2971287,,-1.2821057,,-1.0656375,,-13.273023,,-1.168856174,-11.45469583
1315000000,-9.3383818,,-1.3009624,,-1.0512074,,-13.282136,,-1.170996963,-11.43691216
1316000000,-9.3362207,,-1.3319134,,-1.0622284,,-13.242387,,-1.173135977,-11.41918889
1317000000,-9.3573017,,-1.3115325,,-1.0396408,,-13.244028,,-1.175273162,-11.40152608
1318000000,-9.3515043,,-1.3107623,,-1.0590876,,-13.257827,,-1.177408466,-11.38392374
1319000000,-9.3837328,,-1.2995634,,-1.0404012,,-13.213449,,-1.179541837,-11.36638194
1320000000,-9.3882246,,-1.3204875,,-1.0502433,,-13.205242,,-1.181673222,-11.34890069
1321000000,-9.4149475,,-1.3257073,,-1.0866874,,-13.221771,,-1.18380257,-11.33148004
1322000000,-9.4299288,,-1.2824851,,-1.026862,,-13.194923,,-1.185929828,-11.31412002
1323000000,-9.4398375,,-1.2919167,,-1.0355355,,-13.209203,,-1.188054945,-11.29682067
1324000000,-9.4773874,,-1.2881919,,-1.0453485,,-13.20498,,-1.190177869,-11.27958201
1325000000,-9.4804668,,-1.3235061,,-1.0597545,,-13.206952,,-1.192298549,-11.26240408
1326000000,-9.4746227,,-1.3103833,,-1.0458305,,-13.193441,,-1.194416932,-11.2452869
1327000000,-9.4947777,,-1.3120494,,-1.0451325,,-13.221312,,-1.196532968,-11.2282305
1328000000,-9.5185461,,-1.2925578,,-1.0558034,,-13.161434,,-1.198646606,-11.21123491
1329000000,-9.5302687,,-1.3211174,,-1.0483439,,-13.180181,,-1.200757794,-11.19430016
1330000000,-9.5625811,,-1.2938966,,-1.0257498,,-13.13192,,-1.202866481,-11.17742625
1331000000,-9.577775,,-1.3106939,,-1.03536,,-13.174626,,-1.204972617,-11.16061323
1332000000,-9.5834379,,-1.3031645,,-1.0638834,,-13.137479,,-1.207076151,-11.1438611
1333000000,-9.570262,,-1.2967052,,-1.0401533,,-13.103801,,-1.209177033,-11.1271699
1334000000,-9.6055784,,-1.3079815,,-1.0500418,,-13.127351,,-1.211275212,-11.11053962
1335000000,-9.6323986,,-1.2844958,,-1.0196648,,-13.121517,,-1.213370638,-11.0939703
1336000000,-9.6480122,,-1.2748996,,-1.0239738,,-13.101644,,-1.215463262,-11.07746194
1337000000,-9.6600361,,-1.2960861,,-1.0417253,,-13.111497,,-1.217553032,-11.06101456
1338000000,-9.6560555,,-1.3042029,,-1.039811,,-13.12184,,-1.219639901,-11.04462817
1339000000,-9.6761341,,-1.3008871,,-1.0289383,,-13.131766,,-1.221723817,-11.02830278
1340000000,-9.6718006,,-1.2917441,,-1.0235608,,-13.073767,,-1.223804732,-11.01203841
1341000000,-9.6968393,,-1.2752807,,-1.0033041,,-13.046668,,-1.225882596,-10.99583505
1342000000,-9.7363558,,-1.3060094,,-1.0147334,,-13.068566,,-1.227957361,-10.97969272
1343000000,-9.7241316,,-1.2698911,,-1.0041754,,-13.073094,,-1.230028977,-10.96361142
1344000000,-9.7401218,,-1.3097429,,-0.99289322,,-13.044683,,-1.232097396,-10.94759115
1345000000,-9.7760611,,-1.3074104,,-1.024188,,-13.066929,,-1.23416257,-10.93163191
1346000000,-9.8106356,,-1.3187231,,-1.0195385,,-13.085034,,-1.23622445,-10.91573372
1347000000,-9.7997007,,-1.3046778,,-0.99333441,,-13.003132,,-1.238282988,-10.89989655
1348000000,-9.8408613,,-1.3092666,,-0.98214447,,-13.033208,,-1.240338136,-10.88412042
1349000000,-9.8435793,,-1.301854,,-1.0025684,,-12.992887,,-1.242389846,-10.86840532
1350000000,-9.870882,,-1.3074324,,-0.99363071,,-13.019979,,-1.24443807,-10.85275125
1351000000,-9.8597536,,-1.3041614,,-0.99578893,,-13.028064,,-1.246482763,-10.83715819
1352000000,-9.8629065,,-1.2644126,,-0.97925043,,-13.004232,,-1.248523875,-10.82162615
1353000000,-9.8933086,,-1.2624283,,-0.98046184,,-12.987411,,-1.25056136,-10.8061551
1354000000,-9.9116783,,-1.2858524,,-1.0155599,,-12.994284,,-1.252595172,-10.79074505
1355000000,-9.9238501,,-1.294286,,-0.97407997,,-12.970847,,-1.254625264,-10.77539597
1356000000,-9.9423485,,-1.3011664,,-0.97617286,,-12.943243,,-1.256651589,-10.76010786
1357000000,-9.9656839,,-1.296842,,-0.98825234,,-12.960463,,-1.258674101,-10.7448807
1358000000,-9.9809284,,-1.3095865,,-0.97505832,,-12.961457,,-1.260692755,-10.72971447
1359000000,-9.9891539,,-1.3044358,,-1.0091156,,-12.930024,,-1.262707504,-10.71460916
1360000000,-9.991971,,-1.3200495,,-0.96723115,,-12.928436,,-1.264718304,-10.69956474
1361000000,-9.9940796,,-1.320119,,-0.94955105,,-12.910745,,-1.266725108,-10.6845812
1362000000,-10.053829,,-1.3004187,,-0.97525483,,-12.937286,,-1.268727872,-10.66965852
1363000000,-10.041388,,-1.3008249,,-0.96510255,,-12.926603,,-1.270726551,-10.65479666
1364000000,-10.057892,,-1.32285,,-0.97687483,,-12.914127,,-1.2727211,-10.63999561
1365000000,-10.083889,,-1.3203378,,-0.95174509,,-12.914588,,-1.274711475,-10.62525534
1366000000,-10.103924,,-1.3214723,,-0.97562248,,-12.897263,,-1.276697631,-10.61057582
1367000000,-10.128941,,-1.3182846,,-0.96807969,,-12.894677,,-1.278679525,-10.59595702
1368000000,-10.116611,,-1.3135197,,-0.97409981,,-12.912519,,-1.280657113,-10.58139892
1369000000,-10.115205,,-1.2966834,,-0.95247525,,-12.848451,,-1.282630351,-10.56690147
1370000000,-10.142807,,-1.3061576,,-0.93463755,,-12.858192,,-1.284599196,-10.55246466
1371000000,-10.175841,,-1.3215704,,-0.95104724,,-12.856847,,-1.286563605,-10.53808843
1372000000,-10.162573,,-1.2915207,,-0.96421325,,-12.848333,,-1.288523536,-10.52377276
1373000000,-10.206061,,-1.3002027,,-0.95070302,,-12.840851,,-1.290478945,-10.50951761
1374000000,-10.23028,,-1.3063825,,-0.96776021,,-12.867373,,-1.292429791,-10.49532293
1375000000,-10.252381,,-1.2854115,,-0.9546203,,-12.856204,,-1.294376032,-10.4811887
1376000000,-10.265764,,-1.294109,,-0.94267029,,-12.83079,,-1.296317624,-10.46711487
1377000000,-10.253143,,-1.2922463,,-0.95472753,,-12.825214,,-1.298254528,-10.45310139
1378000000,-10.292708,,-1.3032763,,-0.92811453,,-12.804611,,-1.300186702,-10.43914822
1379000000,-10.270827,,-1.2860527,,-0.97628528,,-12.829979,,-1.302114104,-10.42525531
1380000000,-10.312138,,-1.2669661,,-0.93879861,,-12.808823,,-1.304036694,-10.41142262
1381000000,-10.346371,,-1.2883109,,-0.9599157,,-12.802026,,-1.305954432,-10.39765011
1382000000,-10.316648,,-1.2859207,,-0.93955106,,-12.805947,,-1.307867276,-10.38393771
1383000000,-10.377944,,-1.2994863,,-0.97815633,,-12.810671,,-1.309775187,-10.37028538
1384000000,-10.37107,,-1.2723361,,-0.9669916,,-12.806275,,-1.311678126,-10.35669306
1385000000,-10.372685,,-1.2666733,,-0.91529447,,-12.714174,,-1.313576052,-10.34316071
1386000000,-10.386672,,-1.2710221,,-0.91353416,,-12.735157,,-1.315468927,-10.32968826
1387000000,-10.457655,,-1.2692641,,-0.91795117,,-12.791485,,-1.317356711,-10.31627567
1388000000,-10.429455,,-1.2922885,,-0.93373185,,-12.730292,,-1.319239366,-10.30292286
1389000000,-10.462278,,-1.2948132,,-0.93009412,,-12.784221,,-1.321116853,-10.28962979
1390000000,-10.464823,,-1.2782398,,-0.92307925,,-12.744818,,-1.322989134,-10.27639639
1391000000,-10.492696,,-1.2783116,,-0.92612362,,-12.757669,,-1.324856172,-10.26322261
1392000000,-10.464005,,-1.257494,,-0.91337138,,-12.732408,,-1.326717928,-10.25010837
1393000000,-10.505369,,-1.2877827,,-0.91975272,,-12.724236,,-1.328574365,-10.23705361
1394000000,-10.531608,,-1.2947277,,-0.92431051,,-12.719567,,-1.330425447,-10.22405827
1395000000,-10.546273,,-1.2721769,,-0.93781722,,-12.744564,,-1.332271136,-10.21112229
1396000000,-10.588327,,-1.2928497,,-0.91257626,,-12.720342,,-1.334111395,-10.19824558
1397000000,-10.575677,,-1.305593,,-0.93124229,,-12.705515,,-1.33594619,-10.18542809
1398000000,-10.604696,,-1.2814792,,-0.88519543,,-12.688519,,-1.337775483,-10.17266974
1399000000,-10.593558,,-1.2655784,,-0.91613322,,-12.677813,,-1.339599239,-10.15997046
1400000000,-10.615252,,-1.2850025,,-0.90052366,,-12.667224,,-1.341417422,-10.14733018
1401000000,-10.627009,,-1.3039591,,-0.92323697,,-12.684587,,-1.343229998,-10.13474882
1402000000,-10.686927,,-1.3216858,,-0.91525614,,-12.692579,,-1.345036931,-10.1222263
1403000000,-10.669884,,-1.2874621,,-0.91136605,,-12.6841,,-1.346838188,-10.10976256
1404000000,-10.668671,,-1.2669047,,-0.89376998,,-12.647708,,-1.348633733,-10.0973575
1405000000,-10.70231,,-1.2849476,,-0.8742516,,-12.639695,,-1.350423533,-10.08501106
1406000000,-10.719563,,-1.2572948,,-0.91082311,,-12.68032,,-1.352207555,-10.07272315
1407000000,-10.750898,,-1.3050603,,-0.89049524,,-12.618698,,-1.353985764,-10.06049368
1408000000,-10.753922,,-1.3140746,,-0.89986366,,-12.669175,,-1.355758128,-10.04832259
1409000000,-10.761115,,-1.2950544,,-0.8846938,,-12.623483,,-1.357524614,-10.03620977
1410000000,-10.787505,,-1.2873718,,-0.91679478,,-12.640053,,-1.359285189,-10.02415515
1411000000,-10.791296,,-1.2769694,,-0.90143949,,-12.619485,,-1.361039822,-10.01215864
1412000000,-10.799735,,-1.2792543,,-0.90905535,,-12.653515,,-1.36278848,-10.00022015
1413000000,-10.840895,,-1.2695434,,-0.90265477,,-12.630258,,-1.364531132,-9.988339595
1414000000,-10.853763,,-1.2844989,,-0.87505895,,-12.586703,,-1.366267746,-9.97651688
1415000000,-10.879012,,-1.2930077,,-0.88771838,,-12.60177,,-1.367998291,-9.964751916
1416000000,-10.866029,,-1.2649926,,-0.86161119,,-12.558426,,-1.369722737,-9.953044611
1417000000,-10.915651,,-1.2961242,,-0.87971067,,-12.575843,,-1.371441054,-9.941394871
1418000000,-10.909389,,-1.2572405,,-0.86096573,,-12.574799,,-1.373153211,-9.929802601
1419000000,-10.935426,,-1.262832,,-0.86847597,,-12.598177,,-1.374859178,-9.918267705
1420000000,-10.916092,,-1.2492871,,-0.86970592,,-12.563651,,-1.376558926,-9.906790086
1421000000,-10.951044,,-1.2590618,,-0.86179495,,-12.539814,,-1.378252425,-9.895369647
1422000000,-10.987203,,-1.2672863,,-0.90078169,,-12.575099,,-1.379939648,-9.884006288
1423000000,-10.971891,,-1.2492611,,-0.87551016,,-12.57087,,-1.381620564,-9.872699909
1424000000,-10.965103,,-1.2495227,,-0.87363273,,-12.586529,,-1.383295147,-9.86145041
1425000000,-11.036557,,-1.258198,,-0.86023706,,-12.534401,,-1.384963367,-9.850257686
1426000000,-11.074357,,-1.2814023,,-0.86227953,,-12.569171,,-1.386625198,-9.839121636
1427000000,-11.0523,,-1.2721629,,-0.86202365,,-12.553079,,-1.388280612,-9.828042155
1428000000,-11.095087,,-1.2664845,,-0.88448119,,-12.544131,,-1.389929581,-9.817019137
1429000000,-11.086265,,-1.2506485,,-0.84712148,,-12.521433,,-1.39157208,-9.806052476
1430000000,-11.135589,,-1.2598169,,-0.86937523,,-12.546459,,-1.393208081,-9.795142064
1431000000,-11.13218,,-1.2802967,,-0.87461603,,-12.514312,,-1.394837559,-9.784287793
1432000000,-11.135208,,-1.2555792,,-0.84852284,,-12.504657,,-1.396460487,-9.773489553
1433000000,-11.111106,,-1.2242746,,-0.83219224,,-12.467144,,-1.398076841,-9.762747235
1434000000,-11.193884,,-1.3051859,,-0.85641909,,-12.497381,,-1.399686595,-9.752060726
1435000000,-11.172614,,-1.2858765,,-0.83361381,,-12.487679,,-1.401289724,-9.741429914
1436000000,-11.16841,,-1.2846587,,-0.85065669,,-12.49875,,-1.402886203,-9.730854685
1437000000,-11.237442,,-1.2589333,,-0.84905118,,-12.485515,,-1.404476009,-9.720334926
1438000000,-11.257666,,-1.2679675,,-0.86803174,,-12.504348,,-1.406059117,-9.709870521
1439000000,-11.248084,,-1.2798971,,-0.83001596,,-12.47964,,-1.407635504,-9.699461354
1440000000,-11.292493,,-1.3023192,,-0.85046285,,-12.502374,,-1.409205146,-9.689107308
1441000000,-11.313365,,-1.2835679,,-0.85919762,,-12.499164,,-1.410768021,-9.678808264
1442000000,-11.317316,,-1.2823316,,-0.82587761,,-12.459333,,-1.412324105,-9.668564104
1443000000,-11.321338,,-1.2842478,,-0.8454299,,-12.467186,,-1.413873376,-9.658374708
1444000000,-11.353063,,-1.2984867,,-0.84812474,,-12.446157,,-1.415415813,-9.648239956
1445000000,-11.358385,,-1.294677,,-0.83800775,,-12.447592,,-1.416951393,-9.638159725
1446000000,-11.38422,,-1.3009751,,-0.83411056,,-12.469364,,-1.418480094,-9.628133893
1447000000,-11.419297,,-1.2890449,,-0.83415079,,-12.475064,,-1.420001897,-9.618162338
1448000000,-11.377673,,-1.2782897,,-0.8416037,,-12.448708,,-1.42151678,-9.608244934
1449000000,-11.429911,,-1.2846582,,-0.83191401,,-12.447046,,-1.423024722,-9.598381557
1450000000,-11.426889,,-1.2817142,,-0.81784832,,-12.445866,,-1.424525703,-9.588572081
1451000000,-11.468216,,-1.2687043,,-0.82698804,,-12.444674,,-1.426019704,-9.578816379
1452000000,-11.477563,,-1.2971293,,-0.84972477,,-12.444959,,-1.427506704,-9.569114325
1453000000,-11.512448,,-1.2992803,,-0.83906609,,-12.41398,,-1.428986685,-9.55946579
1454000000,-11.536283,,-1.268452,,-0.83820951,,-12.443661,,-1.430459627,-9.549870645
1455000000,-11.491992,,-1.2802987,,-0.83641434,,-12.411082,,-1.431925512,-9.54032876
1456000000,-11.552068,,-1.2708937,,-0.80561578,,-12.409166,,-1.433384322,-9.530840004
1457000000,-11.536982,,-1.3007128,,-0.8159945,,-12.389933,,-1.434836038,-9.521404248
1458000000,-11.571929,,-1.2716733,,-0.81263041,,-12.429877,,-1.436280643,-9.512021358
1459000000,-11.567014,,-1.2628101,,-0.8311218,,-12.42961,,-1.43771812,-9.502691201
1460000000,-11.593824,,-1.2628256,,-0.79673648,,-12.367043,,-1.439148451,-9.493413646
1461000000,-11.619967,,-1.2836673,,-0.80635285,,-12.39757,,-1.440571619,-9.484188556
1462000000,-11.636499,,-1.2545869,,-0.83152324,,-12.408884,,-1.441987608,-9.475015798
1463000000,-11.659568,,-1.2371215,,-0.80969262,,-12.381008,,-1.443396403,-9.465895236
1464000000,-11.639172,,-1.2443413,,-0.78687447,,-12.361596,,-1.444797986,-9.456826734
1465000000,-11.644726,,-1.2387747,,-0.80574012,,-12.379457,,-1.446192343,-9.447810155
1466000000,-11.712327,,-1.2463158,,-0.82034475,,-12.382463,,-1.447579458,-9.438845361
1467000000,-11.728187,,-1.2618941,,-0.80801576,,-12.332151,,-1.448959317,-9.429932214
1468000000,-11.713799,,-1.2599812,,-0.82257634,,-12.325423,,-1.450331904,-9.421070576
1469000000,-11.736621,,-1.2357986,,-0.80173022,,-12.379185,,-1.451697206,-9.412260307
1470000000,-11.781645,,-1.2403549,,-0.81513429,,-12.349731,,-1.453055208,-9.403501267
1471000000,-11.764651,,-1.2795166,,-0.79955041,,-12.344408,,-1.454405897,-9.394793316
1472000000,-11.816697,,-1.2693827,,-0.79304594,,-12.346656,,-1.455749259,-9.386136312
1473000000,-11.819661,,-1.2435886,,-0.80475163,,-12.3493,,-1.457085282,-9.377530113
1474000000,-11.814718,,-1.2396597,,-0.77916604,,-12.324093,,-1.458413952,-9.368974577
1475000000,-11.905941,,-1.2553847,,-0.81763971,,-12.358234,,-1.459735257,-9.360469561
1476000000,-11.837441,,-1.2554529,,-0.78657019,,-12.293547,,-1.461049184,-9.352014922
1477000000,-11.871081,,-1.2660124,,-0.80812442,,-12.351664,,-1.462355723,-9.343610516
1478000000,-11.889287,,-1.2736245,,-0.79573476,,-12.32405,,-1.463654861,-9.335256197
1479000000,-11.923943,,-1.259887,,-0.79899198,,-12.308816,,-1.464946587,-9.326951821
1480000000,-11.965048,,-1.2580611,,-0.79354554,,-12.288002,,-1.466230891,-9.318697243
1481000000,-11.945713,,-1.2664521,,-0.78641701,,-12.29116,,-1.467507761,-9.310492316
1482000000,-11.958528,,-1.2788572,,-0.80659682,,-12.339586,,-1.468777186,-9.302336893
1483000000,-12.010787,,-1.2776924,,-0.80096191,,-12.285886,,-1.470039158,-9.294230829
1484000000,-12.01086,,-1.2834221,,-0.77079087,,-12.298028,,-1.471293667,-9.286173974
1485000000,-12.029763,,-1.254568,,-0.76647329,,-12.286897,,-1.472540702,-9.278166181
1486000000,-12.021386,,-1.257637,,-0.79447901,,-12.306819,,-1.473780254,-9.270207302
1487000000,-12.050069,,-1.2517891,,-0.77148771,,-12.24953,,-1.475012315,-9.262297187
1488000000,-12.058768,,-1.2730505,,-0.77357328,,-12.282139,,-1.476236877,-9.254435688
1489000000,-12.089931,,-1.2660069,,-0.78404129,,-12.286604,,-1.47745393,-9.246622655
1490000000,-12.141837,,-1.257504,,-0.77600557,,-12.268932,,-1.478663467,-9.238857937
1491000000,-12.121955,,-1.2803249,,-0.78767681,,-12.280614,,-1.47986548,-9.231141385
1492000000,-12.073237,,-1.2857069,,-0.77801484,,-12.25025,,-1.481059962,-9.223472846
1493000000,-12.108455,,-1.2442545,,-0.74926472,,-12.244586,,-1.482246906,-9.21585217
1494000000,-12.180276,,-1.2575794,,-0.78078341,,-12.247849,,-1.483426304,-9.208279206
1495000000,-12.179444,,-1.2892687,,-0.78983688,,-12.271158,,-1.48459815,-9.2007538
1496000000,-12.15729,,-1.2508599,,-0.76312155,,-12.231353,,-1.485762438,-9.193275801
1497000000,-12.204156,,-1.2410222,,-0.7606653,,-12.221673,,-1.486919162,-9.185845056
1498000000,-12.223942,,-1.2843003,,-0.76922506,,-12.268221,,-1.488068316,-9.178461413
1499000000,-12.237251,,-1.25257,,-0.75571966,,-12.195104,,-1.489209895,-9.171124716
1500000000,-12.290736,,-1.2571524,,-0.7934708,,-12.255023,,-1.490343894,-9.163834814
1501000000,-12.271034,,-1.2437813,,-0.77507371,,-12.238858,,-1.491470307,-9.156591552
1502000000,-12.280043,,-1.2398305,,-0.75219268,,-12.198012,,-1.492589131,-9.149394775
1503000000,-12.287289,,-1.2394831,,-0.77244872,,-12.207996,,-1.493700361,-9.14224433
1504000000,-12.315542,,-1.2313575,,-0.74402565,,-12.218564,,-1.494803992,-9.13514006
1505000000,-12.329127,,-1.257525,,-0.75375104,,-12.213393,,-1.495900022,-9.128081812
1506000000,-12.343792,,-1.2314305,,-0.76979804,,-12.197651,,-1.496988446,-9.12106943
1507000000,-12.377235,,-1.2586893,,-0.75447738,,-12.208632,,-1.498069262,-9.114102759
1508000000,-12.387214,,-1.2335705,,-0.75703633,,-12.172612,,-1.499142467,-9.107181641
1509000000,-12.391797,,-1.2510101,,-0.77458245,,-12.208772,,-1.500208058,-9.100305923
1510000000,-12.409807,,-1.2428987,,-0.76327491,,-12.198699,,-1.501266032,-9.093475446
1511000000,-12.410968,,-1.2482989,,-0.72334248,,-12.150624,,-1.502316388,-9.086690055
1512000000,-12.460752,,-1.236208,,-0.7523002,,-12.180294,,-1.503359124,-9.079949594
1513000000,-12.458718,,-1.2526981,,-0.73711467,,-12.166452,,-1.504394238,-9.073253904
1514000000,-12.418533,,-1.2277133,,-0.74195641,,-12.155152,,-1.505421728,-9.06660283
1515000000,-12.462043,,-1.2293653,,-0.71648526,,-12.135937,,-1.506441595,-9.059996214
1516000000,-12.494518,,-1.2616833,,-0.7396552,,-12.15006,,-1.507453837,-9.053433898
1517000000,-12.527903,,-1.273641,,-0.74929464,,-12.153967,,-1.508458453,-9.046915726
1518000000,-12.561474,,-1.2389282,,-0.73736048,,-12.144036,,-1.509455444,-9.040441539
1519000000,-12.539399,,-1.2254547,,-0.72845417,,-12.146731,,-1.510444809,-9.03401118
1520000000,-12.579995,,-1.2346625,,-0.73309851,,-12.141871,,-1.511426548,-9.027624491
1521000000,-12.58065,,-1.2401026,,-0.73474693,,-12.124944,,-1.512400663,-9.021281314
1522000000,-12.614362,,-1.2486956,,-0.75611991,,-12.124903,,-1.513367154,-9.01498149
1523000000,-12.671115,,-1.2653786,,-0.72342366,,-12.107639,,-1.514326022,-9.008724862
1524000000,-12.589496,,-1.2483468,,-0.7075308,,-12.106713,,-1.515277269,-9.002511271
1525000000,-12.641549,,-1.2495438,,-0.75628662,,-12.103617,,-1.516220895,-8.996340558
1526000000,-12.666637,,-1.2459121,,-0.73223758,,-12.097387,,-1.517156903,-8.990212566
1527000000,-12.685904,,-1.2562587,,-0.72674286,,-12.100171,,-1.518085295,-8.984127135
1528000000,-12.706737,,-1.2691312,,-0.75301456,,-12.109365,,-1.519006074,-8.978084107
1529000000,-12.738117,,-1.2515669,,-0.74989116,,-12.116109,,-1.51991924,-8.972083323
1530000000,-12.695513,,-1.2488463,,-0.73697066,,-12.097287,,-1.520824799,-8.966124625
