x,y1
2653000000,-35.754932
2654000000,-35.817081
2655000000,-35.814831
2656000000,-35.830109
2657000000,-35.881424
2658000000,-35.913864
2659000000,-35.813847
2660000000,-35.895443
2661000000,-35.898464
2662000000,-35.944901
2663000000,-35.934559
2664000000,-35.989376
2665000000,-35.969032
2666000000,-36.00573
2667000000,-36.043358
2668000000,-36.006126
2669000000,-36.067032
2670000000,-36.143738
2671000000,-36.015953
2672000000,-36.023403
2673000000,-36.074295
2674000000,-36.126457
2675000000,-36.186245
2676000000,-36.107357
2677000000,-36.220745
2678000000,-36.186672
2679000000,-36.23531
2680000000,-36.181053
2681000000,-36.250355
2682000000,-36.24408
2683000000,-36.298214
2684000000,-36.325783
2685000000,-36.314491
2686000000,-36.294094
2687000000,-36.34388
2688000000,-36.34782
2689000000,-36.365555
2690000000,-36.368225
2691000000,-36.446915
2692000000,-36.429577
2693000000,-36.412174
2694000000,-36.460613
2695000000,-36.429134
2696000000,-36.432362
2697000000,-36.5229
2698000000,-36.457504
2699000000,-36.525146
2700000000,-36.548386
2701000000,-36.539505
2702000000,-36.574272
2703000000,-36.658218
2704000000,-36.611782
2705000000,-36.588047
2706000000,-36.576813
2707000000,-36.639626
2708000000,-36.714447
2709000000,-36.64864
2710000000,-36.747124
2711000000,-36.748894
2712000000,-36.644051
2713000000,-36.658184
2714000000,-36.711094
2715000000,-36.715042
2716000000,-36.717426
2717000000,-36.670898
2718000000,-36.784382
2719000000,-36.785885
2720000000,-36.795456
2721000000,-36.912987
2722000000,-36.792839
2723000000,-36.775238
2724000000,-36.873905
2725000000,-36.785698
2726000000,-36.886063
2727000000,-36.906662
2728000000,-36.907207
2729000000,-36.851452
2730000000,-36.799297
2731000000,-36.995602
2732000000,-36.961498
2733000000,-36.993862
2734000000,-36.954807
2735000000,-36.891102
2736000000,-36.895119
2737000000,-37.00264
2738000000,-37.036007
2739000000,-37.032333
2740000000,-37.033691
2741000000,-37.004852
2742000000,-36.994312
2743000000,-37.096619
2744000000,-37.123722
2745000000,-37.116856
2746000000,-37.12709
2747000000,-37.187599
2748000000,-37.169693
2749000000,-37.11655
2750000000,-37.115517
2751000000,-37.133823
2752000000,-37.265278
2753000000,-37.178017
2754000000,-37.309082
2755000000,-37.301105
2756000000,-37.267082
2757000000,-37.320251
2758000000,-37.299004
2759000000,-37.339081
2760000000,-37.330093
2761000000,-37.246803
2762000000,-37.393917
2763000000,-37.372631
2764000000,-37.428455
2765000000,-37.466282
2766000000,-37.449966
2767000000,-37.473812
2768000000,-37.455097
2769000000,-37.492893
2770000000,-37.409927
2771000000,-37.550343
2772000000,-37.469086
2773000000,-37.585052
2774000000,-37.557983
2775000000,-37.589096
2776000000,-37.545174
2777000000,-37.526478
2778000000,-37.62149
2779000000,-37.555859
2780000000,-37.577522
2781000000,-37.658951
2782000000,-37.657143
2783000000,-37.677914
2784000000,-37.798721
2785000000,-37.787052
2786000000,-37.702473
2787000000,-37.801445
2788000000,-37.734177
2789000000,-37.8148
2790000000,-37.772209
2791000000,-37.813522
2792000000,-37.728447
2793000000,-37.801205
2794000000,-37.762711
2795000000,-37.863266
2796000000,-37.883514
2797000000,-37.862019
2798000000,-37.900848
2799000000,-37.862709
2800000000,-38.001999
2801000000,-37.905842
2802000000,-38.068287
2803000000,-38.048077
2804000000,-37.960327
2805000000,-37.978371
2806000000,-38.006569
2807000000,-37.998329
2808000000,-38.080723
2809000000,-38.038723
2810000000,-37.997589
2811000000,-38.039394
2812000000,-38.11454
2813000000,-38.039883
2814000000,-37.968983
2815000000,-38.080753
2816000000,-38.155136
2817000000,-38.145256
2818000000,-38.092346
2819000000,-38.180061
2820000000,-38.238926
2821000000,-38.267258
2822000000,-38.144585
2823000000,-38.230484
2824000000,-38.188652
2825000000,-38.097485
2826000000,-38.133369
2827000000,-38.232697
2828000000,-38.248703
2829000000,-38.265427
2830000000,-38.303589
2831000000,-38.298954
2832000000,-38.300835
2833000000,-38.293755
2834000000,-38.357426
2835000000,-38.332714
2836000000,-38.281673
2837000000,-38.423843
2838000000,-38.387047
2839000000,-38.512737
2840000000,-38.497917
2841000000,-38.410305
2842000000,-38.434292
2843000000,-38.442627
2844000000,-38.412956
2845000000,-38.504673
2846000000,-38.523987
2847000000,-38.480858
2848000000,-38.498299
2849000000,-38.515968
2850000000,-38.547157
2851000000,-38.500286
2852000000,-38.630722
2853000000,-38.517384
2854000000,-38.6026
2855000000,-38.556419
