!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 04, 2016 13:42:28
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB)
1465000000,-15.505358,-0.40078005
1466000000,-15.542452,-0.41833666
1467000000,-15.532573,-0.39556155
1468000000,-15.522495,-0.4161441
1469000000,-15.499715,-0.42935282
1470000000,-15.465829,-0.41291088
1471000000,-15.505711,-0.43817803
1472000000,-15.494505,-0.38735431
1473000000,-15.489779,-0.39773616
1474000000,-15.520373,-0.42224008
1475000000,-15.502384,-0.41739061
1476000000,-15.51244,-0.39144585
1477000000,-15.510912,-0.39554808
1478000000,-15.526873,-0.39121813
1479000000,-15.530483,-0.42001003
1480000000,-15.535209,-0.42827997
1481000000,-15.505836,-0.41386279
1482000000,-15.519431,-0.39999396
1483000000,-15.484646,-0.40895325
1484000000,-15.536177,-0.39586282
1485000000,-15.528087,-0.40686032
1486000000,-15.495537,-0.38560021
1487000000,-15.528712,-0.41244185
1488000000,-15.527154,-0.38086936
1489000000,-15.505108,-0.39664412
1490000000,-15.536358,-0.40857583
1491000000,-15.512369,-0.39314768
1492000000,-15.542176,-0.42087984
1493000000,-15.547411,-0.38733262
1494000000,-15.514451,-0.38839975
1495000000,-15.537902,-0.39728519
1496000000,-15.539559,-0.40522724
1497000000,-15.559689,-0.40622386
1498000000,-15.584562,-0.41390058
1499000000,-15.563806,-0.38069931
1500000000,-15.58292,-0.41334587
1501000000,-15.566051,-0.40351415
1502000000,-15.602001,-0.38929856
1503000000,-15.562725,-0.38339442
1504000000,-15.59957,-0.41048336
1505000000,-15.615592,-0.42268589
1506000000,-15.601909,-0.38200849
1507000000,-15.625732,-0.43061346
1508000000,-15.60991,-0.40675759
1509000000,-15.600099,-0.39457479
1510000000,-15.637735,-0.40198675
1511000000,-15.617542,-0.40333894
1512000000,-15.643626,-0.43531194
1513000000,-15.614805,-0.40331358
1514000000,-15.598974,-0.38491118
1515000000,-15.634847,-0.40674943
1516000000,-15.674135,-0.42920485
1517000000,-15.61735,-0.40154293
1518000000,-15.634101,-0.38889912
1519000000,-15.643853,-0.40470061
1520000000,-15.697785,-0.42526415
1521000000,-15.663192,-0.4038783
1522000000,-15.657415,-0.4149735
1523000000,-15.686739,-0.42443335
1524000000,-15.671165,-0.39964911
1525000000,-15.702878,-0.40885931
1526000000,-15.717798,-0.41745347
1527000000,-15.714124,-0.40076083
1528000000,-15.736894,-0.40734175
1529000000,-15.70685,-0.41228178
1530000000,-15.743463,-0.4083783
1531000000,-15.726998,-0.43690225
1532000000,-15.785218,-0.4176437
1533000000,-15.749995,-0.39637062
1534000000,-15.74153,-0.39439791
1535000000,-15.728184,-0.40588319
1536000000,-15.79578,-0.43890792
1537000000,-15.769865,-0.39805245
1538000000,-15.801737,-0.43922317
1539000000,-15.777076,-0.40049455
1540000000,-15.75361,-0.40285957
1541000000,-15.7827,-0.40542215
1542000000,-15.850229,-0.42193756
1543000000,-15.818934,-0.4159146
1544000000,-15.802671,-0.38413641
1545000000,-15.813008,-0.3968578
1546000000,-15.871914,-0.40007123
1547000000,-15.856971,-0.42323214
1548000000,-15.825171,-0.40316623
1549000000,-15.838542,-0.36849952
1550000000,-15.850143,-0.40737242
1551000000,-15.853388,-0.39610174
1552000000,-15.927422,-0.43099588
1553000000,-15.899305,-0.41272783
1554000000,-15.927928,-0.42350426
1555000000,-15.898696,-0.4107191
1556000000,-15.921024,-0.43511456
1557000000,-15.926224,-0.40675876
1558000000,-15.932617,-0.41532382
1559000000,-15.92482,-0.4185195
1560000000,-15.966236,-0.42730266
1561000000,-15.98192,-0.43587914
1562000000,-15.988867,-0.4446246
1563000000,-15.960783,-0.37822312
1564000000,-16.005857,-0.42500514
1565000000,-16.004698,-0.406629
1566000000,-15.973487,-0.40503287
1567000000,-16.009523,-0.40389138
1568000000,-16.046322,-0.40484762
1569000000,-16.023247,-0.394382
1570000000,-16.01755,-0.40912837
1571000000,-16.083754,-0.39921474
1572000000,-16.07255,-0.40133473
1573000000,-16.065641,-0.41957259
1574000000,-16.077583,-0.40353897
1575000000,-16.089981,-0.3963497
1576000000,-16.07885,-0.41445762
1577000000,-16.122658,-0.43090838
1578000000,-16.107227,-0.4286589
1579000000,-16.130201,-0.42412958
1580000000,-16.143686,-0.40334606
1581000000,-16.17272,-0.42313439
1582000000,-16.160917,-0.40711805
1583000000,-16.172844,-0.40635204
1584000000,-16.199865,-0.41074267
1585000000,-16.187523,-0.401452
1586000000,-16.206621,-0.40923122
1587000000,-16.254692,-0.40092108
1588000000,-16.217403,-0.40874055
1589000000,-16.250435,-0.4043068
1590000000,-16.264385,-0.39783686
1591000000,-16.301044,-0.42711523
1592000000,-16.280043,-0.39060029
1593000000,-16.344572,-0.4115324
1594000000,-16.331919,-0.41600788
1595000000,-16.340122,-0.40347612
1596000000,-16.333492,-0.37616763
1597000000,-16.357918,-0.40082675
1598000000,-16.336674,-0.3652125
1599000000,-16.382267,-0.38905501
1600000000,-16.398527,-0.41104007
1601000000,-16.412127,-0.41544083
1602000000,-16.433575,-0.41880369
1603000000,-16.451265,-0.40252715
1604000000,-16.445423,-0.45692456
1605000000,-16.438141,-0.41120681
1606000000,-16.502886,-0.40926033
1607000000,-16.481812,-0.40600663
1608000000,-16.513891,-0.43086746
1609000000,-16.483927,-0.39213157
1610000000,-16.495134,-0.40902975
1611000000,-16.515701,-0.40495434
1612000000,-16.51955,-0.38448101
1613000000,-16.559895,-0.39127928
1614000000,-16.554989,-0.39041981
1615000000,-16.554562,-0.38797542
1616000000,-16.606451,-0.41655508
1617000000,-16.6555,-0.3936902
1618000000,-16.62937,-0.39021382
1619000000,-16.599154,-0.38665855
1620000000,-16.658264,-0.40290663
1621000000,-16.690485,-0.41449562
1622000000,-16.68647,-0.39616692
1623000000,-16.69688,-0.38609666
1624000000,-16.647058,-0.40027609
1625000000,-16.744823,-0.42051142
1626000000,-16.736464,-0.39843312
1627000000,-16.767979,-0.41026992
1628000000,-16.771345,-0.40832713
1629000000,-16.794489,-0.3845495
1630000000,-16.84,-0.39845893
1631000000,-16.828419,-0.40465015
1632000000,-16.86923,-0.38512146
1633000000,-16.847145,-0.38999861
1634000000,-16.912649,-0.41148302
1635000000,-16.890005,-0.38847876
1636000000,-16.889679,-0.39849085
1637000000,-16.922377,-0.39940435
1638000000,-16.971325,-0.40220994
1639000000,-16.926134,-0.39220455
1640000000,-16.944986,-0.39193052
1641000000,-17.018715,-0.37544948
1642000000,-17.077591,-0.43291473
1643000000,-17.019136,-0.38866785
1644000000,-17.045973,-0.38463712
1645000000,-17.053686,-0.41787389
1646000000,-17.103233,-0.4119215
1647000000,-17.10376,-0.39387399
1648000000,-17.166237,-0.38530755
1649000000,-17.144703,-0.39854676
1650000000,-17.203135,-0.40159208
1651000000,-17.18627,-0.38075551
1652000000,-17.171011,-0.37872735
1653000000,-17.247162,-0.39220598
1654000000,-17.271763,-0.37729469
1655000000,-17.254879,-0.39913332
1656000000,-17.290173,-0.40253258
1657000000,-17.333008,-0.39413252
1658000000,-17.345119,-0.40163761
1659000000,-17.362461,-0.40160725
1660000000,-17.352551,-0.39711744
1661000000,-17.385862,-0.39987499
1662000000,-17.417063,-0.40892491
1663000000,-17.436562,-0.39830646
1664000000,-17.477585,-0.40975654
1665000000,-17.458988,-0.38334343
1666000000,-17.50168,-0.37525523
1667000000,-17.505608,-0.38864991
1668000000,-17.491255,-0.39722821
1669000000,-17.603907,-0.39318156
1670000000,-17.523455,-0.386242
1671000000,-17.616341,-0.38357085
1672000000,-17.622131,-0.39449769
1673000000,-17.622597,-0.40289766
1674000000,-17.661184,-0.3810668
1675000000,-17.653618,-0.39297572
1676000000,-17.759306,-0.38197115
1677000000,-17.717005,-0.37359041
1678000000,-17.755365,-0.36446729
1679000000,-17.776211,-0.38757792
1680000000,-17.75312,-0.38212499
1681000000,-17.801668,-0.3770583
1682000000,-17.883295,-0.39042643
1683000000,-17.873379,-0.35084718
1684000000,-17.881237,-0.38172221
1685000000,-17.980238,-0.40548065
1686000000,-17.94742,-0.36577272
1687000000,-17.942396,-0.37165463
1688000000,-18.04973,-0.39847454
1689000000,-18.040873,-0.40328881
1690000000,-18.051819,-0.38045418
1691000000,-18.081448,-0.36160129
1692000000,-18.145391,-0.38340622
1693000000,-18.119028,-0.40444258
1694000000,-18.170898,-0.39267123
1695000000,-18.202793,-0.38086656
1696000000,-18.215252,-0.38415828
1697000000,-18.196232,-0.39018133
1698000000,-18.327471,-0.39717335
1699000000,-18.304016,-0.38765225
1700000000,-18.347208,-0.41607925
1701000000,-18.350859,-0.36655909
1702000000,-18.394947,-0.38059184
1703000000,-18.389639,-0.39339179
1704000000,-18.418137,-0.38329226
1705000000,-18.498714,-0.40246931
1706000000,-18.443176,-0.38127601
1707000000,-18.473606,-0.38988894
1708000000,-18.530819,-0.392241
1709000000,-18.572596,-0.3705335
1710000000,-18.583954,-0.38592473
1711000000,-18.54215,-0.38225934
1712000000,-18.642519,-0.3846896
1713000000,-18.648745,-0.38111398
1714000000,-18.696548,-0.37825495
1715000000,-18.703575,-0.37880558
1716000000,-18.780594,-0.37590677
1717000000,-18.777351,-0.37615633
1718000000,-18.84506,-0.38531077
1719000000,-18.853436,-0.35891941
1720000000,-18.90366,-0.37076604
1721000000,-18.887072,-0.35587007
1722000000,-18.935535,-0.38485238
1723000000,-18.965361,-0.37343052
1724000000,-19.002338,-0.38381448
1725000000,-19.039305,-0.37940466
1726000000,-18.997204,-0.36434892
1727000000,-19.112209,-0.37515724
1728000000,-19.157455,-0.40345111
1729000000,-19.179955,-0.36769047
1730000000,-19.212521,-0.39315847
1731000000,-19.240938,-0.36902076
1732000000,-19.255081,-0.35746142
1733000000,-19.358789,-0.39014393
1734000000,-19.345638,-0.37729248
1735000000,-19.395399,-0.37933803
1736000000,-19.397907,-0.3926107
1737000000,-19.455505,-0.36849368
1738000000,-19.466763,-0.38300985
1739000000,-19.513098,-0.35738099
1740000000,-19.535637,-0.36633435
